"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","coordinatePrecision","geoFlag","class","dayIdentified","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"248","2019-11-21 09:58:37-03","IBt","SP","295835","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Aragaki, S; Batalha, M","325","1995","03","31",NA,"Brasil","São Paulo","Cerrado de Emas","-47.5","-22.033333",NA,NA,NA,NA,"Farinaccio, MA","Pirassununga",NA,NA,"1999","-47.5","-22.033333","04",NA,NA,NA,NA,NA,NA,NA,NA
"249","2019-11-21 09:58:37-03","IBt","SP","297171","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Souza, VC; Souza, JP; Scalon, VR; Astorino, A","10679","1996","01","27",NA,"Brasil","São Paulo","Estrada para Itatinga a ca. 22m de Angatuba","-48.518333","-23.358056",NA,NA,NA,NA,"Pereira, FC; Ferreira, MV","Angatuba",NA,NA,"2005","-48.518333","-23.358056","08",NA,NA,NA,"26",NA,NA,NA,NA
"250","2019-11-21 09:58:37-03","IBt","SP","66103","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Magalhães, FMR","13","1963","02","26",NA,"Brasil","Minas Gerais","Estrada Alfenas-Gaspar Lopes, a 2km de Alfenas",NA,NA,NA,NA,NA,NA,"Morillo, G",NA,NA,NA,"1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2019-11-21 09:58:37-03","IBt","SP","131250","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Eiten, G; Eiten, LT","9623","1969","11","29",NA,"Brasil","Mato Grosso","260 km along new road NNE of village of Xavantina (5,3km due N of Royal Society - Royal Geographic Society Base Camp. Base Camp is at 12°51'S, 51º45'W). 1,6km S along mais road from turnoff to Base Camp","-52.2566986083984","-15.8900003433228",NA,NA,NA,NA,"Fontella, J","Barra do Garças",NA,NA,"1991",NA,NA,"04","123012","auto",NA,"18",NA,NA,NA,NA
"252","2019-12-05 09:46:13-03","IBt","SP","130519","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Eiten, G; Eiten, LT","9449","1969","11","19",NA,"Brasil","Mato Grosso","6km E of city of Barra do Garças at Águas Quentes","-52.2566986083984","-15.8900003433228",NA,"All specimens of this number taken from one plant",NA,NA,NA,"Barra do Garças",NA,NA,NA,NA,NA,NA,"123012","auto",NA,NA,NA,NA,NA,NA
"253","2019-11-21 09:58:37-03","IBt","SP","268205","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Cordeiro, I; Catharino, ELM; Ribeiro, W; Simonetti, C; Machado, C","1104","1992","11","22",NA,"Brasil","Mato Grosso do Sul","Estrada entre Bataguassu e Brasilândia, Fazenda Santa Encarnação","-52.4221992492676","-21.7141990661621",NA,NA,NA,NA,"Farinaccio, MA","Bataguassu",NA,NA,"1999",NA,NA,"04","65610","auto",NA,NA,NA,NA,NA,NA
"254","2019-11-21 09:58:37-03","IBt","SP","3220","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Gehrt, A","s.n.","1919","02","06",NA,"Brasil","Minas Gerais","Córrego do Leitão","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Morillo, G","Belo Horizonte",NA,NA,"1976",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"255","2019-11-21 09:58:37-03","IBt","SP","68569","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Macedo, A","3825","1954","02","25",NA,"Brasil","Minas Gerais",NA,"-48.9241981506348","-19.3071994781494",NA,NA,NA,NA,"Morillo, G","Prata",NA,NA,"1976",NA,NA,NA,"56565","auto",NA,NA,NA,NA,NA,NA
"256","2019-11-21 09:58:37-03","IBt","SP","25098","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Hoehne, FC","5970","1915","11",NA,NA,"Brasil","Minas Gerais","Beira do Rio das Velhas","-43.8067016601562","-19.8864002227783",NA,NA,NA,NA,"Morillo, G","Sabará",NA,NA,"1975",NA,NA,NA,"18805","auto",NA,NA,NA,NA,NA,NA
"257","2019-11-21 09:58:37-03","IBt","SP","74183","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Kuhlmann, M","4547","1959","05","02",NA,"Brasil","São Paulo","Fazenda Barreiro Rico","-48.1199989318848","-22.7800006866455",NA,NA,NA,NA,"Morillo, G","Anhembi",NA,NA,"1976",NA,NA,NA,"25656","auto",NA,NA,NA,NA,NA,NA
"258","2019-11-21 09:58:37-03","IBt","SP","36761","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Hoehne, FC; Gehrt, A","s.n.","1936","11","10",NA,"Brasil","São Paulo","Campo Largo","-47.6100006103516","-23.5",NA,NA,NA,NA,"Fontella, J","Araçoiaba da Serra",NA,NA,"1991",NA,NA,"04","18496","auto",NA,"17",NA,NA,NA,NA
"259","2019-11-21 09:58:37-03","IBt","SP","341502","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Nicolau, SA; Villagra, BLP; Dias, JWD","2010","1999","12","13",NA,"Brasil","São Paulo","Fazenda Santa Carlota, estrada da Barrosa","-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,"Nicolau, SA","Cajuru",NA,NA,"2000",NA,NA,"02","21243","auto",NA,NA,NA,NA,NA,NA
"260","2019-11-21 09:58:37-03","IBt","SP","268107","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Viégas, AP","s.n.","1939","04","05",NA,"Brasil","São Paulo","Alto da Serra dos Cristais","-46.8800010681152","-23.1800003051758",NA,"4 folhas no herbário",NA,NA,NA,"Jundiaí",NA,NA,NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA
"261","2019-11-21 09:58:37-03","IBt","SP","180455","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Melo, MMRF; Chiea, SAC","209","1980","02","12",NA,"Brasil","São Paulo","Estação Experimental de Mogi-Guaçú, Fazenda Campininha","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"Pereira, FC; Ferreira, MV","Mogi Guaçu",NA,NA,"2005",NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA
"262","2019-11-21 09:58:37-03","IBt","SP","167584","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Mantovani, W","1060","1980","10","14",NA,"Brasil","São Paulo","Fazenda Campininha, Martinho Prado","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"Fontella, J","Mogi Guaçu",NA,NA,"1991",NA,NA,"04","39309","auto",NA,"18",NA,NA,NA,NA
"263","2019-11-21 09:58:37-03","IBt","SP","168985","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Oliveira, CM; Mantovani, W","96","1981","03","19",NA,"Brasil","São Paulo","Fazenda Campininha, Martinho Prado","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"Fontella, J","Mogi Guaçu",NA,NA,"1991",NA,NA,"04","39309","auto",NA,"18",NA,NA,NA,NA
"264","2019-11-21 09:58:37-03","IBt","SP","169463","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Sugiyama, M; Mantovani, W","135","1981","04","27",NA,"Brasil","São Paulo","Fazenda Campininha, Martinho Prado","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"Fontella, J","Mogi Guaçu",NA,NA,"1991",NA,NA,"04","39309","auto",NA,"18",NA,NA,NA,NA
"265","2019-11-21 09:58:37-03","IBt","SP","163693","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Mantovani, W","438","1980","02","06",NA,"Brasil","São Paulo","Fazenda Campininha, Pádua Sales","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"Fontella, J","Mogi Guaçu",NA,NA,"1991",NA,NA,"04","39309","auto",NA,"18",NA,NA,NA,NA
"266","2019-11-21 09:58:37-03","IBt","SP","165123","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Mantovani, W","542","1980","04","08",NA,"Brasil","São Paulo","Fazenda Campininha, Pádua Sales","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"Fontella, J","Mogi Guaçu",NA,NA,"1991",NA,NA,"04","39309","auto",NA,"18",NA,NA,NA,NA
"267","2019-11-21 09:58:37-03","IBt","SP","165609","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Mantovani, W","720","1980","05","05",NA,"Brasil","São Paulo","Fazenda Campininha, Pádua Sales","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"Fontella, J","Mogi Guaçu",NA,NA,"1991",NA,NA,"04","39309","auto",NA,"18",NA,NA,NA,NA
"268","2019-11-21 09:58:37-03","IBt","SP","156116","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Mattos, J; Mattos, N","16364","1972","10","02",NA,"Brasil","São Paulo","Fazenda Campininha, Reserva Florestal","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"Fontella, J","Mogi Guaçu",NA,NA,"1991",NA,NA,"04","39309","auto",NA,"16",NA,NA,NA,NA
"269","2019-11-21 09:58:37-03","IBt","SP","198474","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Forero, E; Jung Mendaçolli, SL; Melo, MMRF; Wanderley, MGL; Barros, F","8462","1980","09","24",NA,"Brasil","São Paulo","Pádua Sales, Fazenda Campininha","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"Fontella, J","Mogi Guaçu","550","550","1991",NA,NA,"04","39309","auto",NA,"16",NA,NA,NA,NA
"270","2019-11-21 09:58:37-03","IBt","SP","198214","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Forero, E; Chiea, SAC; Muniz, C; Silva, J","8203","1980","09","22",NA,"Brasil","São Paulo","Pádua Sales, Fazenda Campininha","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"Fontella, J","Mogi Guaçu","650","650","1991",NA,NA,"04","39309","auto",NA,"16",NA,NA,NA,NA
"271","2019-11-21 09:58:37-03","IBt","SP","84749","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Mattos, J","12253","1965","05","24",NA,"Brasil","São Paulo","Perto de Pádua Sales, Reserva Florestal (Fazenda Campininha)","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"Fontella, J","Mogi Guaçu",NA,NA,"1991",NA,NA,"04","39309","auto",NA,"18",NA,NA,NA,NA
"272","2021-01-07 09:33:27-03","IBt","SP","195231","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Kirizawa, M; Sugiyama, M; Figueiredo-Ribeiro, RCL; Chu, EP","1140","1984","01","17",NA,"Brasil","São Paulo","Vila Pádua Sales, Fazenda Campininha","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"Fontella, J","Mogi Guaçu",NA,NA,"1991",NA,NA,"04","39309","auto",NA,"16",NA,NA,NA,NA
"273","2019-11-21 09:58:37-03","IBt","SP","51768","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Lima, AS","s.n.","1943","12","08",NA,"Brasil","São Paulo","Estrada rodagem K. 153","-46.9500007629395","-22.4300003051758",NA,NA,NA,NA,"Fontella, J","Mogi Mirim",NA,NA,"1991",NA,NA,"04","19575","auto",NA,"18",NA,NA,NA,NA
"274","2019-11-21 09:58:37-03","IBt","SP","102626","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Mattos, J","14094","1966","10","21",NA,"Brasil","São Paulo","3km ao sul de Pilar do Sul","-47.7099990844727","-23.8099994659424",NA,NA,NA,NA,"Fontella, J","Pilar do Sul",NA,NA,"1991",NA,NA,"04","21910","auto",NA,"18",NA,NA,NA,NA
"275","2019-11-21 09:58:37-03","IBt","SP","44353","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Viégas, AP; Normanha, E","s.n.","1940","05","08",NA,"Brasil","São Paulo",NA,"-47.8899993896484","-22.0100002288818",NA,NA,NA,NA,"Morillo, G","São Carlos",NA,NA,"1976",NA,NA,NA,"45913","auto",NA,NA,NA,NA,NA,NA
"276","2019-11-21 09:58:37-03","IBt","SP","28616","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Hoehne, FC","s.n.",NA,NA,NA,NA,"Brasil","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,"Ex. Jardim Botânico do Rio de Janeiro nº 4631",NA,NA,"Morillo, G","São Paulo",NA,NA,"1976",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"277","2020-08-07 17:10:19-03","IEPA","HAMAB",NA,"PreservedSpecimen","Plantae",NA,NA,"Asclepiadaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum",NA,"Rabelo, BV","591","1980","07","20",NA,"Brasil","Amapá",NA,"-51.0663986206055","-0.366667002439499",NA,NA,NA,NA,NA,"Macapá",NA,NA,NA,NA,NA,NA,"225229","auto",NA,NA,NA,NA,NA,NA
