"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"336","2021-02-04 10:27:18-03","UFRPE","HST","4843","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","A.M.Miranda; L.P.Félix et M.F.O.Pires","1986",NA,"Brasil",NA,NA,"Erva cespitosa; caule verde com base arroxeada; inflorescência verde-amarronzada.","HST004843","1994","09","03",NA,NA,"L.","M.Luceño","Pernambuco","Gravatá",NA,"-35.5647010803223","-8.20110988616943",NA,NA,NA,NA,NA,"1995","05",NA,"19146","auto",NA,NA,NA,NA,NA,NA
"337","2021-02-04 10:27:18-03","UFRPE","HST","22802","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","L.B. Silva","75",NA,"Brasil",NA,NA,"Herbácea ca. 10 cm alt.; inflorescência esverdeada.","HST022802","2019","01","26",NA,NA,"L.","A.M.Miranda","Pernambuco","Sirinhaém","banco de sementes da Usina Trapiche, cultivado na Universidade Federal Rural de Pernambuco","-35.1161003112793","-8.59082984924316",NA,NA,NA,NA,NA,"2019","06",NA,"20997","auto",NA,NA,NA,NA,NA,NA
"338","2021-03-01 11:55:27-03","UFPE","UFP","76643","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Ribeiro, ARO; Araújo, JE; Silva, ML; Silva, A S; Leal, CCP; Santana, SH","222",NA,"Brasil",NA,NA,"Erva cespitosa; coletada em margem de riacho; substrato areno-argiloso; relevo plano; frequente.","UFP076643","2010","05","29",NA,"Poales","L.","Ribeiro, ARO","R. G. do Norte","Campo Grande",NA,"-37.301111","-5.725",NA,NA,NA,"-37.301111","-5.725","2010","05","29",NA,NA,NA,NA,NA,NA,NA,NA
"339","2021-03-01 11:55:27-03","UFPE","UFP","56642","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Ribeiro, ARO","129",NA,"Brasil",NA,NA,"Erva cespitosa; coletada em margem de lago; substrato orgânico; muito frequente.","UFP056642","2008","03","28",NA,"Poales","L.","Ribeiro, ARO","R. G. do Norte","Mossoró",NA,"-37.325278","-5.199444",NA,NA,NA,"-37.325278","-5.199444","2008","04","11",NA,NA,NA,NA,NA,NA,NA,NA
"340","2021-03-01 11:55:26-03","UFPE","UFP","16321","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Mendes A.P.; Barros, CS","275",NA,"Brasil",NA,NA,NA,"UFP016321","1996","10","15",NA,"Poales","L.","Mendes A.P.","Alagoas","Maceió",NA,"-35.7352981567383","-9.6658296585083",NA,NA,NA,NA,NA,NA,NA,NA,"34538","auto",NA,NA,NA,NA,NA,NA
"341","2021-03-01 11:55:26-03","UFPE","UFP","14766","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Luceño, M; Alves, M; Vanzela, ALL; Mendes A.P.; Rocha, EA; Costa; S","75",NA,"Brasil",NA,NA,"Frequente.; Frequente.","UFP014766","1996","06","19",NA,"Poales","L.",NA,"Bahia","Salvador",NA,"-38.510799407959","-12.9710998535156",NA,NA,NA,NA,NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA
"342","2021-03-01 11:55:26-03","UFPE","UFP","11417","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Alves, M","20895",NA,"Brasil",NA,NA,NA,"UFP011417","1995","08","29",NA,"Poales","L.","Alves, M; Lucenõ M.","Pernambuco","Alagoinha",NA,"-36.7757987976074","-8.46638965606689",NA,NA,NA,NA,NA,"1995","10",NA,"16004","auto",NA,NA,NA,NA,NA,NA
"343","2021-03-01 11:55:26-03","UFPE","UFP","15384","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Mendes A.P.; Norye, K; Rocha, EA","107",NA,"Brasil",NA,NA,NA,"UFP015384","1996","05","15",NA,"Poales","L.","Mendes A.P","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA
"344","2021-03-01 11:55:26-03","UFPE","UFP","10063","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Luceño, M; Mendes A.P.","166",NA,"Brasil",NA,NA,NA,"UFP010063","1994","06","29",NA,"Poales","L.",NA,"Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA
"345","2021-03-01 11:55:26-03","UFPE","UFP","16310","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Pessoni L.A.","11",NA,"Brasil",NA,NA,NA,"UFP016310","1996","09","28",NA,"Poales","L.","Luceño, M","Roraima","Boa Vista",NA,"-60.6733016967773","2.81972002983093",NA,NA,NA,NA,NA,"1997","02",NA,"90031","auto",NA,NA,NA,NA,NA,NA
"346","2021-03-01 11:55:26-03","UFPE","UFP","42330","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","R.K.Godfrey","64428","Northern America","USA",NA,NA,NA,"UFP042330","1964","08","01",NA,"Poales","L.","N.C.Henderson","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2021-03-01 11:55:27-03","UFPE","UFP","62680","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Oliveira, RC; Ribeiro, ARO; Araújo, JE","2402",NA,"Brasil",NA,NA,"Erva cespitosa; coletada em caatinga antropizada; substrato pedregoso.; Relevo levemente ondulado.","UFP062680","2009","05","14",NA,"Poales","L.","Ribeiro, ARO","R. G. do Norte","Campo Grande",NA,"-35.456667","-6.429722",NA,NA,NA,"-35.456667","-6.429722","2009","05","14",NA,NA,NA,NA,NA,NA,NA,NA
"348","2021-03-01 11:55:27-03","UFPE","UFP","56995","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Ribeiro, ARO; Oliveira, RC; Silva, AS; Araújo, AMS; Araújo, JE","205",NA,"Brasil",NA,NA,"Erva cespitosa; coletada em margem de riacho; frequente.","UFP056995","2008","05","30",NA,"Poales","L.","Ribeiro, ARO","R. G. do Norte","Luís Gomes",NA,"-38.461667","-6.357222",NA,NA,NA,"-38.461667","-6.357222","2008","06","24",NA,NA,NA,NA,NA,NA,NA,NA
"349","2021-03-01 11:55:27-03","UFPE","UFP","56409","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Ribeiro, ARO; Oliveira, RC; Silva, AS; Araújo, AMS; Araújo, JE","176",NA,"Brasil",NA,NA,"Erva cespitosa; coletada em margem de riacho temporário; substrato orgânico; frequente.","UFP056409","2008","06","24",NA,"Poales","L.","Ribeiro, ARO","R. G. do Norte","Luís Gomes",NA,"-38.41","-6.398056",NA,NA,NA,"-38.41","-6.398056","2008","06","24",NA,NA,NA,NA,NA,NA,NA,NA
"350","2021-03-01 11:55:27-03","UFPE","UFP","56990","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Ribeiro, ARO; Oliveira, RC; Silva, AS; Araújo, AMS; Araújo, JE","210",NA,"Brasil",NA,NA,"Erva cespitosa; coletada em mata ciliar serrana; frequente.","UFP056990","2008","05","31",NA,"Poales","L.","Ribeiro, ARO","R. G. do Norte","Luís Gomes",NA,"-38.381111","-6.3975",NA,NA,NA,"-38.381111","-6.3975","2008","06","24",NA,NA,NA,NA,NA,NA,NA,NA
"351","2021-03-01 11:55:27-03","UFPE","UFP","56673","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Ribeiro, ARO","102",NA,"Brasil",NA,NA,"Erva cespitosa; coletada em margem de lago seco; substrato aquático; ocasional.","UFP056673","2008","01","29",NA,"Poales","L.","Ribeiro, ARO","R. G. do Norte","Mossoró",NA,"-37.325278","-5.199444",NA,NA,NA,"-37.325278","-5.199444","2008","03","26",NA,NA,NA,NA,NA,NA,NA,NA
"352","2021-03-01 11:55:27-03","UFPE","UFP","56606","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Ribeiro, ARO; Araújo, AMS","142",NA,"Brasil",NA,NA,"Erva cespitosa; coletada em margem de lago; substrato aquático; frequente.","UFP056606","2008","04","24",NA,"Poales","L.","Ribeiro, ARO","R. G. do Norte","Mossoró",NA,"-37.325278","-5.199444",NA,NA,NA,"-37.325278","-5.199444","2008","06","12",NA,NA,NA,NA,NA,NA,NA,NA
"353","2021-03-01 11:55:26-03","UFPE","UFP","09362","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Luceño, M","33",NA,"Brasil",NA,NA,NA,"UFP009362","1993","11","02",NA,"Poales","L.","Alves, M; Lucenõ M.","Pernambuco","Jaboatão dos Guararapes dos Gu",NA,NA,NA,NA,NA,NA,NA,NA,"1995","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2021-03-01 11:55:26-03","UFPE","UFP","10045","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Miranda, A; Félix L.P.; Guedes L., L; Grillo, M","858",NA,"Brasil",NA,NA,NA,"UFP010045","1993","06","01",NA,"Poales","L.","Luceño, M","Pernambuco","Ilha de Fernando de Noronha",NA,NA,NA,NA,NA,NA,NA,NA,"1994","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2021-03-01 11:55:26-03","UFPE","UFP","11078","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Luceño, M","41",NA,"Brasil",NA,NA,NA,"UFP011078",NA,NA,NA,NA,"Poales","L.","Alves, M; Lucenõ M.","Pernambuco","Jaboatão dos Guararapes dos Gu",NA,NA,NA,NA,NA,NA,NA,NA,"1995","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2021-03-01 11:55:26-03","UFPE","UFP","14748","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Mendes A.P.; Pessoni L.A.","186",NA,"Brasil",NA,NA,NA,"UFP014748","1996","08","16",NA,"Poales","L.","Mendes A.P","Roraima",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2021-03-01 11:55:26-03","UFPE","UFP","15225","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Luceño, M; Alves, M; Vanzela, ALL; Mendes A.P.; Rocha, EA; Costa; S","18",NA,"Brasil",NA,NA,"Solos arenosos. Ocasional.; Solos arenosos. Ocasional.","UFP015225","1996","06","18",NA,"Poales","L.","Luceño, M","Bahia","Conde",NA,"-37.670278","-11.955","40","40",NA,"-37.670278","-11.955","1996","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2021-03-01 11:55:26-03","UFPE","UFP","43205","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","F.França; Melo, E; Gomes, D","2225",NA,"Brasil",NA,NA,"Erva ca. 30cm. Espiguetas esverdeadas. Fruto marrom, circular. Solo submerso.; Erva ca. 30cm. Espiguetas esverdeadas. Fruto marrom, circular. Solo submerso.","UFP043205","1997","05","04",NA,"Poales","L.","Costa, SM","Bahia","Anguera",NA,"-40.072222","-12.225",NA,NA,NA,"-40.072222","-12.225","2008","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2021-03-01 11:55:26-03","UFPE","UFP","35058","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","M.Kuhlmann; S.Jimbo","167",NA,"Brasil",NA,NA,NA,"UFP035058","1959","08","31",NA,"Poales","L.","T.Koyama","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1966","06","15",NA,NA,NA,NA,NA,NA,NA,NA
"360","2021-03-01 11:55:26-03","UFPE","UFP","35059","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Gomes, JC","3625",NA,"Brasil",NA,NA,"Planta frequente na capoeira e também ruderal, flores encarnadas.; Planta frequente na capoeira e também ruderal, flores encarnadas.","UFP035059","1965","04","02",NA,"Poales","L.",NA,"São Paulo","Ilha Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2021-03-01 11:55:26-03","UFPE","UFP","38651","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Alves, M; Amorim, A; S.Santana","2098",NA,"Brasil",NA,NA,"Erva com rizoma curto, cespitosa, glumas esverdeadas.; Erva com rizoma curto, cespitosa, glumas esverdeadas.","UFP038651","2000","06","18",NA,"Poales","L.","Costa, SM","Alagoas","Marechal Deodoro",NA,"-36.003889","-9.653889","200","250",NA,"-36.003889","-9.653889","2008","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2021-03-01 11:55:26-03","UFPE","UFP","46397","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Santos, L; Azevedo, V; Magalhães, M","411",NA,"Brasil",NA,NA,"Erva, muito frequente, solo arenoso, forrageira.; Erva, muito frequente, solo arenoso, forrageira.","UFP046397","2007","03","18",NA,"Poales","L.","Costa, SM","Piauí","Monsenhor Gil",NA,"-42.641667","-5.532444","100","100",NA,"-42.641667","-5.532444","2008","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2021-03-01 11:55:26-03","UFPE","UFP","46795","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Costa, SM; Prata, AP; M.Ibrahim","36",NA,"Brasil",NA,NA,"Inflorescência verde.; Inflorescência verde.","UFP046795","2006","07","17",NA,"Poales","L.","Costa, SM","Alagoas","Canabrava",NA,NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2021-03-01 11:55:27-03","UFPE","UFP","47001","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Costa, SM; Prata, AP; M.Ibrahim","80",NA,"Brasil",NA,NA,"Inflorescência verde e castanha, base rósea, raiz vinácea (aromática); Inflorescência verde e castanha, base rósea, raiz vinácea (aromática)","UFP047001","2006","07","22",NA,"Poales","L.","Costa, SM","Paraíba","Santa Rita",NA,"-35.014167","-7.152778","28","28",NA,"-35.014167","-7.152778","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2021-03-01 11:55:27-03","UFPE","UFP","50347","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Miranda, AM","3251",NA,"Brasil",NA,NA,"Erva cespitosa; segmentos vegetativos e reprodutivos verdes.; Erva cespitosa; segmentos vegetativos e reprodutivos verdes.","UFP050347","1999","04","10",NA,"Poales","L.","Alves, M","Pernambuco","Ilha de Fernando de Noronha",NA,NA,NA,NA,NA,NA,NA,NA,"2004","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2021-03-01 11:55:27-03","UFPE","UFP","50348","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Miranda, AM","3229",NA,"Brasil",NA,NA,"Erva; segmentos vegetativos e reprodutivos verdes.; Erva; segmentos vegetativos e reprodutivos verdes.","UFP050348","1999","04","09",NA,"Poales","L.","Alves, M","Pernambuco","Ilha de Fernando de Noronha",NA,NA,NA,NA,NA,NA,NA,NA,"2004","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2021-03-01 11:55:27-03","UFPE","UFP","50359","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Miranda, AM; Grillo, M","3457",NA,"Brasil",NA,NA,"Erva, cespitosa; segmentos vegetativos verdes; inflorescência verde-amarronzada.; Erva, cespitosa; segmentos vegetativos verdes; inflorescência verde-amarronzada.","UFP050359","1999","06","08",NA,"Poales","L.","Alves, M","Pernambuco","Ilha de Fernando de Noronha",NA,NA,NA,NA,NA,NA,NA,NA,"2001","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2021-03-01 11:55:27-03","UFPE","UFP","50361","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Miranda, AM; L.P.Félix, MGrillo; Guedes, ML","858",NA,"Brasil",NA,NA,"Erva deslgada, ereta; base avermelhada; folhas, escapo e inlorescência verde. Frequente.; Erva deslgada, ereta; base avermelhada; folhas, escapo e inlorescência verde. Frequente.","UFP050361","1993","06","01",NA,"Poales","L.","Alves, M","Pernambuco","Ilha de Fernando de Noronha",NA,"-32.416667","-3.166667",NA,NA,NA,"-32.416667","-3.166667","2004","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2020-09-25 10:42:58-03","UFPE","UFP","50433","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Maciel, JR; Alves, M; Lucena, MFA; Amorim, B; Córdula, E","236",NA,"Brasil",NA,NA,"Em ambientes abertos dentro da mata e na borda da mata.; Em ambientes abertos dentro da mata e na borda da mata.; Caatinga arbórea.","UFP050433","2006","07","20",NA,"Poales","L.","Costa, SM","Sergipe","Porto da Folha",NA,"-37.4","-10.033333","180","200",NA,"-37.4","-10.033333","2007","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2021-03-01 11:55:27-03","UFPE","UFP","54031","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Angel Fernández-Manuel A.Prado","9196","Southern America","Venezuela",NA,NA,"En sabana húmeda por donde mana petróleo. Cabezuelas verdes.; En sabana húmeda por donde mana petróleo. Cabezuelas verdes.","UFP054031","1996","11",NA,NA,"Poales","L.","E.Velásquez","Monagas","Ezequiel Zamora",NA,"-63.5","9.833333","160","160",NA,"-63.5","9.833333","1997","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2021-03-01 11:55:27-03","UFPE","UFP","54697","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Melo, A; Alves-Araújo, A; Albuquerque, N","22",NA,"Brasil",NA,NA,"Borda da mata, área alagada do riacho.; Borda da mata, área alagada do riacho.","UFP054697","2007","03","21",NA,"Poales","L.","Alves-Araújo, A","Pernambuco","Igarassu",NA,"-34.986944","-7.725556","130","130",NA,"-34.986944","-7.725556","2007","04","05",NA,NA,NA,NA,NA,NA,NA,NA
"372","2021-03-01 11:55:27-03","UFPE","UFP","65155","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Alves-Araújo, A; Melo, A; Araújo, D; Marques, JS","352",NA,"Brasil",NA,NA,"Erva com inflorescência de aspecto achatado, verde-acastanhada.","UFP065155","2007","06","14",NA,"Poales","L.","Alves-Araújo, A","Pernambuco","Igarassu",NA,"-35.015278","-7.780278","160","160",NA,"-35.015278","-7.780278","2007","06","14",NA,NA,NA,NA,NA,NA,NA,NA
"373","2021-03-01 11:55:27-03","UFPE","UFP","79068","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Alves-Araújo, A; Melo, A; Araújo, D; Marques, JS","352",NA,"Brasil",NA,NA,"Erva com inflorescência de aspecto achatado, verde-acastanhada.","UFP079068","2007","06","14",NA,"Poales","L.","Alves-Araújo, A","Pernambuco","Igarassu",NA,"-35.015278","-7.780278","160","160",NA,"-35.015278","-7.780278","2007","06","14",NA,NA,NA,NA,NA,NA,NA,NA
"374","2021-03-01 11:55:26-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Ribeiro, ARO","122",NA,"Brasil",NA,NA,"Erva cespitosa; coletada em margem de lago; substrato orgânico; frequente.; Erva cespitosa; coletada em margem de lago; substrato orgânico; frequente.",NA,"2008","02","28",NA,"Poales","L.","Ribeiro, ARO","Rio Grande do Norte","Mossoró",NA,"-37.325278","-5.199444",NA,NA,NA,"-37.325278","-5.199444","2008","04","11",NA,NA,NA,NA,NA,NA,NA,NA
"375","2021-03-01 11:55:27-03","UFPE","UFP","57334","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Ribeiro, ARO","164",NA,"Brasil",NA,NA,"Erva cespitosa; coletada em margem de lago; gleissolo; frequente.; Erva cespitosa; coletada em margem de lago; gleissolo; frequente.","UFP057334","2008","05","21",NA,"Poales","L.","Ribeiro, ARO","Rio Grande do Norte","Mossoró",NA,"-37.325278","-5.199444",NA,NA,NA,"-37.325278","-5.199444","2008","06","20",NA,NA,NA,NA,NA,NA,NA,NA
"376","2021-03-01 11:55:27-03","UFPE","UFP","56794","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Ribeiro, ARO","122",NA,"Brasil",NA,NA,"Erva cespitosa; coletada em margem de lago; substrato orgânico; frequente.; Erva cespitosa; coletada em margem de lago; substrato orgânico; frequente.","UFP056794","2008","02","28",NA,"Poales","L.","Ribeiro, ARO","Rio Grande do Norte","Mossoró",NA,"-37.325278","-5.199444",NA,NA,NA,"-37.325278","-5.199444","2008","04","11",NA,NA,NA,NA,NA,NA,NA,NA
"377","2021-03-01 11:55:27-03","UFPE","UFP","56491","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Ribeiro, ARO","122",NA,"Brasil",NA,NA,"Erva cespitosa; coletada em margem de lago; substrato orgânico; frequente.; Erva cespitosa; coletada em margem de lago; substrato orgânico; frequente.","UFP056491","2008","02","28",NA,"Poales","L.","Ribeiro, ARO","Rio Grande do Norte","Mossoró",NA,"-37.325278","-5.199444",NA,NA,NA,"-37.325278","-5.199444","2008","04","11",NA,NA,NA,NA,NA,NA,NA,NA
"378","2021-03-01 11:55:26-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Alves, M; Amorim, A; S.Santana","2098",NA,"Brasil",NA,NA,"Erva com rizoma curto, cespitosa, glumas esverdeadas.; Erva com rizoma curto, cespitosa, glumas esverdeadas.",NA,"2000","06","18",NA,"Poales","L.","Costa, SM","Alagoas","Marechal Deodoro",NA,"-36.003889","-9.653889","200","250",NA,"-36.003889","-9.653889","2008","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2021-03-01 11:55:26-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Ribeiro, ARO","122",NA,"Brasil",NA,NA,"Erva cespitosa; coletada em margem de lago; substrato orgânico; frequente.; Erva cespitosa; coletada em margem de lago; substrato orgânico; frequente.",NA,"2008","02","28",NA,"Poales","L.","Ribeiro, ARO","Rio Grande do Norte","Mossoró",NA,"-37.325278","-5.199444",NA,NA,NA,"-37.325278","-5.199444","2008","04","11",NA,NA,NA,NA,NA,NA,NA,NA
"380","2021-03-01 11:55:26-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Ribeiro, ARO","164",NA,"Brasil",NA,NA,"Erva cespitosa; coletada em margem de lago; gleissolo; frequente.; Erva cespitosa; coletada em margem de lago; gleissolo; frequente.",NA,"2008","05","21",NA,"Poales","L.","Ribeiro, ARO","Rio Grande do Norte","Mossoró",NA,"-37.325278","-5.199444",NA,NA,NA,"-37.325278","-5.199444","2008","06","20",NA,NA,NA,NA,NA,NA,NA,NA
"381","2020-09-25 10:42:58-03","UFPE","UFP","44465","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Alves-Araújo, A; Oliveira, M","95",NA,"Brasil",NA,NA,"Espiguetaas achatadas.; Espiguetaas achatadas.","UFP044465","2006","04","27",NA,"Poales","L.","Costa, SM","Ceará","Caucaia",NA,"-38.6530990600586","-3.73610997200012",NA,NA,NA,NA,NA,"2008","04",NA,"40484","auto",NA,NA,NA,NA,NA,NA
"382","2020-09-25 10:42:58-03","UFPE","UFP","44846","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Alves-Araújo, A; Oliveira, M","103",NA,"Brasil",NA,NA,"Herbácea.; Herbácea.","UFP044846","2006","04","27",NA,"Poales","L.","S.Martins","Ceará","Maranguape",NA,"-38.6856002807617","-3.89083003997803",NA,NA,NA,NA,NA,"2006","04","27","40608","auto",NA,NA,NA,NA,NA,NA
