"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"974","2019-05-06 11:59:18-03","UFU","HUFU","73865","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Resende, I.L.M.","2610","2014","05","27",NA,"Brasil",NA,NA,"nativa, subarbusto com 50 cm piloso flor lilás com 1,3 cm, botões, frutas verdes.; Meio de vereda.","HUFU00071126",NA,NA,"(Aubl.) Naudin",NA,"Goiás","Fazenda Retiro","-50.874722","-18.507778",NA,NA,"HUFU00071126","Quirinópolis",NA,NA,NA,NA,"-50.874722","-18.507778",NA,NA,NA,NA,NA,NA,NA,NA
"975","2019-05-06 11:59:18-03","UFU","HUFU","73877","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Resende, I.L.M.","3365","2014","08","08",NA,"Brasil",NA,NA,"Nativa, subarbusto vináceo com 50 cm de latura, botões, flor rosa, frutos verdes e vináceos.; Meio de vereda.","HUFU00071086",NA,NA,"(Aubl.) Naudin",NA,"Goiás","Fazenda Boa sorte","-50.505556","-18.333611",NA,NA,"HUFU00071086","Quirinópolis",NA,NA,NA,NA,"-50.505556","-18.333611",NA,NA,NA,NA,NA,NA,NA,NA
"976","2021-01-29 15:34:57-03","UFU","HUFU","74011","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Ulhoa, S.C.","s.n.","1984","03","27",NA,"Brasil",NA,NA,"Subarbusto, caule e folhas pilosas, flores pequenas roxas, folhas opostas.; Mata Ciliar","HUFU00072023",NA,NA,"(Aubl.) Naudin","Munhoz, C.B.R.",NA,"Perto de DF","-48.016667","-15.783333","1080","1080","HUFU00072023",NA,NA,NA,NA,NA,"-48.016667","-15.783333","1993",NA,NA,NA,NA,NA,NA,NA
"977","2019-05-06 11:59:18-03","UFU","HUFU","73852","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Resende, I.L.","3998","2014","09","21",NA,"Brasil",NA,NA,"nativa, arbusto com 1,6 metros, botões, flor lilás com 5mm comprimento por 1mm de largura.; meio da vereda","HUFU00071266",NA,NA,"(Aubl.) Naudin",NA,"Minas Gerais","Fazenda Retiro","-50.874722","-18.507778","3998","3998","HUFU00071266","Quirinópolis",NA,NA,NA,NA,"-50.874722","-18.507778",NA,NA,NA,NA,NA,NA,NA,NA
"978","2019-07-03 15:17:16-03","UFU","HUFU","76058","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Rocha, M.J.R.; Cabral, F.N.","772","2012","10","05",NA,"Brasil",NA,NA,"Herbácea, ca 40 cm. Ramos com tricomas, pétalas róseas, estames amarelos.; área aberta úmida.","HUFU00073762",NA,NA,"(Aubl.) Naudin","Rocha, M.J.R.","Roraima","Parque Nacional do Viruá, Estrada de acesso à sede do Parna.","-60.973611","-1.478333",NA,NA,"HUFU00073762","Caracaraí",NA,NA,NA,NA,"-60.973611","-1.478333","2012","10","05",NA,NA,NA,NA,NA
"979","2020-03-16 13:44:37-03","UFU","HUFU","79690","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Hemsing, P.K.B.; Marques, C.A.","1113","2019","04","22",NA,"Brasil",NA,NA,"Subarbusto, ca. 0,8 m. Cálice verde, corola roxa.; Campo úmido.","HUFU00077219",NA,NA,"(Aubl.) Naudin",NA,"Minas Gerais","Bacia do Rio Uberabinha, Ponto filmagem.","-48.275","-19.3675",NA,NA,NA,"Uberlândia",NA,NA,NA,NA,"-48.275","-19.3675",NA,NA,NA,NA,NA,NA,NA,NA
"980","2020-11-27 11:33:51-03","UFU","HUFU","79873","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Faria, J.E.Q.","4614","2015","06","06",NA,"Brasil",NA,NA,"Subarbusto, ca. 0,6 m de altura. Botões florais verdes, flores magentas e frutos imaturos verdes.; Brejo próximo à represa.","HUFU00077595",NA,NA,"(Aubl.) Naudin","Paranhos, G.M.","Goiás","Região da Sururuca, Fazenda Cajás, proprietário Senhor Jair Eustáquio.","-49.291944","-14.198333","397","397",NA,"Alto Horizonte",NA,NA,NA,NA,"-49.291944","-14.198333","2020","11","05",NA,NA,NA,NA,NA
"981","2020-03-16 13:44:37-03","UFU","HUFU",NA,"S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Hemsing, P.K.B.; Dias, A.G. & Marques, C.A.","1159","2019","05","27",NA,"Brasil",NA,NA,"Subarbusto, ca. 1,5 m. Cálice verde, corola rosa clara, anteras amarelas.; Cerrado",NA,NA,NA,"(Aubl.) Naudin",NA,"Minas Gerais","Projeto Bacia Rio Uberabinha, Ponto Bom Jesus","-48.468611","-19.028889",NA,NA,NA,"Uberlândia",NA,NA,NA,NA,"-48.468611","-19.028889",NA,NA,NA,NA,NA,NA,NA,NA
"982","2019-05-06 11:59:18-03","UFU","HUFU","57890","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Resende, I.L.M.","s.n.","2008","06","01",NA,"Brasil",NA,NA,"Flores lilás.; Vereda.","HUFU00060477",NA,NA,"(Aubl.) Naudin","Freitas, A.L.","Goiás",NA,"-48.9533004760742","-16.9727993011475",NA,NA,"HUFU00060477","Bela Vista de Goiás",NA,NA,"39117","auto",NA,NA,"2012","02",NA,NA,NA,NA,NA,NA
"983","2019-05-06 11:59:18-03","UFU","HUFU","67736","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Oliveira, A.L.F.; Fernandes, W.P.","16","2013","07","16",NA,"Brasil",NA,NA,"Subarbusto, ca. de 0,7 m. Frutos marrons; Campo rupestre.","HUFU00060499",NA,NA,"(Aubl.) Naudin",NA,"Goiás","Balneário das Lajes, Márgem do córrego.","-47.6136016845703","-16.7686004638672",NA,NA,"HUFU00060499","Cristalina",NA,NA,"85457","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"984","2019-05-06 11:59:18-03","UFU","HUFU","67726","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Oliveira, A.L.F.; Fernandes, W.P.","30","2013","07","17",NA,"Brasil",NA,NA,"Subarbusto. Corola roxa, estames amarelos, frutos nigrescentes.; Campo rupestre.","HUFU00060500",NA,NA,"(Aubl.) Naudin",NA,"Goiás","Cachoeira do Arojado","-47.6136016845703","-16.7686004638672",NA,NA,"HUFU00060500","Cristalina",NA,NA,"85457","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"985","2019-05-06 11:59:15-03","UFU","HUFU","11622","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Klein, V.L.G.; et al.","2976","1995","12","07",NA,"Brasil",NA,NA,"Subarbusto, ca. 0,7 m. Flores com pétalas lilás.; Margem da vereda.","HUFU00060534",NA,NA,"(Aubl.) Naudin",NA,"Goiás","Alto da Serra dos Pirineus","-48.9592018127441","-15.852499961853",NA,NA,"HUFU00060534","Pirenópolis",NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"986","2019-05-06 11:59:18-03","UFU","HUFU","48788","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Souza, L.F.","974","2004","07","26",NA,"Brasil",NA,NA,"Herbácea, 0,5 m. Pétalas lilás.; Cerrado.","HUFU00060506",NA,NA,"(Aubl.) Naudin","Freitas, A.L.","Goiás","RPPN Pousada das Araras, Morro Guardião.","-51.9622001647949","-18.3061008453369",NA,NA,"HUFU00060506","Serranópolis",NA,NA,"86936","auto",NA,NA,"2013","05",NA,NA,NA,NA,NA,NA
"987","2019-05-06 11:59:15-03","UFU","HUFU","23631","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Pott, V.J.","3675","1998","08","31",NA,"Brasil",NA,NA,"Borda de córrego rochoso em vereda de Buriti. Perturbado. Solo arenoso.","HUFU00060508",NA,NA,"(Aubl.) Naudin","Pott, V.J.","Mato Grosso do Sul","Córrgo São João, 25 km de Rio Negro e 25 km de Cipolândia.","-55.7872009277344","-20.4710998535156",NA,NA,"HUFU00060508","Aquidauana",NA,NA,"212961","auto",NA,NA,"1998","09",NA,NA,NA,NA,NA,NA
"988","2019-05-06 11:59:18-03","UFU","HUFU","48726","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Hatschbach, G.; Cervo, A.C. & Barbosa, E.","71916","2001","05","12",NA,"Brasil",NA,NA,"Ereta. Flor lilás-claro.","HUFU00060561",NA,NA,"(Aubl.) Naudin","Goldemberg, R.","Minas Gerais","Córrego do Satélite, Ligação rodovia BR - 365 à São Romão.","-44.9622001647949","-17.3511009216309",NA,NA,"HUFU00060561","Buritizeiro",NA,NA,"88041","auto",NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA
"989","2019-05-06 11:59:18-03","UFU","HUFU","51378","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Mello, F.N.A.; Nakajima, J.N.; Rosa, P.O.; Soares, P.N. & Martins, C.A.","320","2008","05","18",NA,"Brasil",NA,NA,"Erva, ca. 0,4 m. Hipanto verde, corola lilás e anteras amarelas.; Campo rupestre.","HUFU00060567",NA,NA,"(Aubl.) Naudin","Romero, R.","Minas Gerais","Parque do Biribiri, Cachoeira dos Cristais.","-43.6002998352051","-18.2493991851807",NA,NA,"HUFU00060567","Diamantina",NA,NA,"101169","auto",NA,NA,"2008","10","06",NA,NA,NA,NA,NA
"990","2019-05-06 11:59:18-03","UFU","HUFU","53727","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Brandão, M.","22510","1993","04","01",NA,"Brasil",NA,NA,NA,"HUFU00060562",NA,NA,"(Aubl.) Naudin",NA,"Minas Gerais","6 km após Planura, Ponto 8.","-48.7019004821777","-20.1378002166748",NA,NA,"HUFU00060562","Planura",NA,NA,"20979","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"991","2019-05-06 11:59:18-03","UFU","HUFU","39593","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Oliveira, G.C.","732","2002","05","30",NA,"Brasil",NA,NA,"Herbácea ca. de 0,35 m. Lilás.; Vereda.","HUFU00060556",NA,NA,"(Aubl.) Naudin",NA,"Minas Gerais","Fazenda Santa Juliana, A 300 metros da BR 050, na altura do km 50.","-47.9319000244141","-19.7483005523682",NA,NA,"HUFU00060556","Uberaba",NA,NA,"73879","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"992","2019-05-06 11:59:15-03","UFU","HUFU","18074","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Araújo, G.M.","s.n.","1997","04","11",NA,"Brasil",NA,NA,"Cálice verde, corola lilás escuro.; Cerrado - vereda.","HUFU00060480",NA,NA,"(Aubl.) Naudin",NA,"Minas Gerais","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00060480","Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"993","2019-05-06 11:59:15-03","UFU","HUFU","3063","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","FEEP","105","1992","05","15",NA,"Brasil",NA,NA,"Flor rosa.; Campo úmido.","HUFU00060524",NA,NA,"(Aubl.) Naudin","Romero, R.","Minas Gerais","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00060524","Uberlândia",NA,NA,"58223","auto",NA,NA,"1993","01","20",NA,NA,NA,NA,NA
"994","2019-05-06 11:59:15-03","UFU","HUFU","3128","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","FEEP","183","1992","05","29",NA,"Brasil",NA,NA,"Herbáceo 50 cm. Flores roxas.; Campo úmido.","HUFU00060527",NA,NA,"(Aubl.) Naudin","Romero, R.","Minas Gerais","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00060527","Uberlândia",NA,NA,"58223","auto",NA,NA,"1993","01","20",NA,NA,NA,NA,NA
"995","2019-05-06 11:59:18-03","UFU","HUFU","4360","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","FEEP","461","1993","06","19",NA,"Brasil",NA,NA,"Herbácea, ca. 30 cm. Corola lilás, anteras maiores roxas, menores amarelas. Conectivos dos estames maiores brancos e filetes brancos.; Mata de galeria (borda).","HUFU00060528",NA,NA,"(Aubl.) Naudin","Romero, R.","Minas Gerais","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00060528","Uberlândia",NA,NA,"58223","auto",NA,NA,"1993","06","19",NA,NA,NA,NA,NA
"996","2019-05-06 11:59:18-03","UFU","HUFU","5694","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Nakajima, J.N.; Romero, R. & Schiavini, I.","343","1994","05","27",NA,"Brasil",NA,NA,"Subarbusto ca. de 0,50 m. Corola rósea, anteras menores amarelas, filetes brancos, conectivo dos estames menores amarelos.; Vereda de trás.","HUFU00060522",NA,NA,"(Aubl.) Naudin","Romero, R.","Minas Gerais","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00060522","Uberlândia",NA,NA,"58223","auto",NA,NA,"1994","05","27",NA,NA,NA,NA,NA
"997","2019-05-06 11:59:15-03","UFU","HUFU","26353","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Barbosa, A.A.A.","s.n.","1999","03","17",NA,"Brasil",NA,NA,"Subarbusto, ca. 0,7 m. Pétalas rosa, estames amarelos.; Vereda.","HUFU00060525",NA,NA,"(Aubl.) Naudin",NA,"Minas Gerais","Estação Ecológica do Panga, Borda da vereda 5, lado direito.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00060525","Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"998","2019-05-06 11:59:15-03","UFU","HUFU","20829","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Barbosa, A.A.A.; Mendes, S.","2113","1999","07","30",NA,"Brasil",NA,NA,"Erva com flor rosa.; Vereda.","HUFU00060482",NA,NA,"(Aubl.) Naudin",NA,"Minas Gerais","Estação Ecológica do Panga, Borda direita da vereda 3.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00060482","Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"999","2019-05-06 11:59:15-03","UFU","HUFU","23173","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Barbosa, A.A.A.","3246","2000","05","26",NA,"Brasil",NA,NA,"Subarbusto. Flor roxa.; Vereda.","HUFU00060493",NA,NA,"(Aubl.) Naudin",NA,"Minas Gerais","Estação Ecológica do Panga, Meio da vereda 13 (sudeste), lado direito","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00060493","Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1000","2019-05-06 11:59:15-03","UFU","HUFU","23437","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Barbosa, A.A.A.","s.n.","2000","06","02",NA,"Brasil",NA,NA,"Subarbusto com flor rosa escuro.; Vereda.","HUFU00060490",NA,NA,"(Aubl.) Naudin",NA,"Minas Gerais","Estação Ecológica do Panga, Meio da vereda 3 (a sudeste), lado esquerdo.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00060490","Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1001","2019-05-06 11:59:15-03","UFU","HUFU","22864","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Araújo, G.M.","3188","2000","04","28",NA,"Brasil",NA,NA,"Botões e flor rosas.; Vereda.","HUFU00060516",NA,NA,"(Aubl.) Naudin",NA,"Minas Gerais","Estação Ecológica do Panga, Meio da vereda 3 (a sudeste), lado esquerdo.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00060516","Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1002","2019-05-06 11:59:15-03","UFU","HUFU","23483","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Araújo, G.M.","s.n.","2000","06","02",NA,"Brasil",NA,NA,"Arbusto. Flor rosa, frutos verdes.; Vereda.","HUFU00060491",NA,NA,"(Aubl.) Naudin",NA,"Minas Gerais","Estação Ecológica do Panga, Meio da vereda 4 (a oeste), lado direito.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00060491","Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1003","2019-05-06 11:59:15-03","UFU","HUFU","22825","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Barbosa, A.A.A.","3565","2000","04","28",NA,"Brasil",NA,NA,"Subarbusto. Flor lilás.; Vereda.","HUFU00060517",NA,NA,"(Aubl.) Naudin",NA,"Minas Gerais","Estação Ecológica do Panga, Meio da vereda 4 (parte oeste), lado direito.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00060517","Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1004","2019-05-06 11:59:15-03","UFU","HUFU","20877","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Barbosa, A.A.A.; Faria, P.","2143","1999","07","09",NA,"Brasil",NA,NA,"Erva com flor roxa.; Vereda.","HUFU00060511",NA,NA,"(Aubl.) Naudin",NA,"Minas Gerais","Estação Ecológica do Panga, Meio direito da vereda 2.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00060511","Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1005","2019-05-06 11:59:15-03","UFU","HUFU","20827","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Barbosa, A.A.A.; Mendes, S.","2111","1999","03","30",NA,"Brasil",NA,NA,"Vereda.","HUFU00060483",NA,NA,"(Aubl.) Naudin",NA,"Minas Gerais","Estação Ecológica do Panga, Meio direito da vereda 3.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00060483","Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1006","2019-05-06 11:59:18-03","UFU","HUFU","5035","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Nakajima, J.N.; Romero, R.","203","1994","03","11",NA,"Brasil",NA,NA,"Subarbusto até 0,50 m. Corola rósea, estames menores amarelos e maiores vinho, base do conectivo branca.; Vereda.","HUFU00060523",NA,NA,"(Aubl.) Naudin","Romero, R.","Minas Gerais","Estação Ecológica do Panga, Segunda vereda.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00060523","Uberlândia",NA,NA,"58223","auto",NA,NA,"1994","03","11",NA,NA,NA,NA,NA
"1007","2019-05-06 11:59:18-03","UFU","HUFU","55472","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Marques, D.; Versiane, A.F.A.; Rocha, G.P.E. & Hemsing, P.K.B.","12","2009","08","07",NA,"Brasil",NA,NA,"Herbáceo ca. de 1 m. Cálice verde, corola pink arroxeada, estames amarelos.; Cerrado.","HUFU00060540",NA,NA,"(Aubl.) Naudin","Romero, R.","Minas Gerais","Estação Ecológica do Panga, Trilha da cachoeirinha. Beira da estrada.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00060540","Uberlândia",NA,NA,"58223","auto",NA,NA,"2009","08",NA,NA,NA,NA,NA,NA
"1008","2020-08-04 12:48:25-03","UFU","HUFU","17013","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Barbosa, A.A.A.; Araújo, G.M.","1021","1998","08","14",NA,"Brasil",NA,NA,"Subarbusto com flores de pétalas rósea, filetes róseos e anteras amarelas.; Vereda.","HUFU00060478",NA,NA,"(Aubl.) Naudin","Arantes, A.A.A.","Minas Gerais","Estação Ecológica do Panga, Vereda 3.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00060478","Uberlândia",NA,NA,"58223","auto",NA,NA,"1998","12","10",NA,NA,NA,NA,NA
"1009","2019-05-06 11:59:15-03","UFU","HUFU","19982","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Barbosa, A.A.A.; Faria, P.","2000","1999","04","30",NA,"Brasil",NA,NA,"Subarbusto. Flores roxas.; Vereda.","HUFU00060520",NA,NA,"(Aubl.) Naudin","Romero, R.","Minas Gerais","Estação Ecológica do Panga, Vereda 4 (direito, meio).","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00060520","Uberlândia",NA,NA,"58223","auto",NA,NA,"1999","07",NA,NA,NA,NA,NA,NA
"1010","2019-05-06 11:59:15-03","UFU","HUFU","20194","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Araújo, G.M.; Faria, P.","s.n.","1999","05","28",NA,"Brasil",NA,NA,"Vereda.","HUFU00060507",NA,NA,"(Aubl.) Naudin",NA,"Minas Gerais","Estação Ecológica do Panga, Vereda 4, lado esquerdo, borda.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00060507","Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1011","2019-05-06 11:59:15-03","UFU","HUFU","17059","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Araújo, G.M.; Barbosa, A.A.A.","1639","1998","08","21",NA,"Brasil",NA,NA,"Subarbusto. Flores róseas.; Vereda.","HUFU00060479",NA,NA,"(Aubl.) Naudin",NA,"Minas Gerais","Estrada para Campo Florido","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00060479","Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1012","2019-05-06 11:59:15-03","UFU","HUFU","22983","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Araújo, G.M.; Coelho, C.P.","3221","2000","05","12",NA,"Brasil",NA,NA,"Flor rosa.; Vereda.","HUFU00060488",NA,NA,"(Aubl.) Naudin",NA,"Minas Gerais","Estrada para Campo Florido, Borda da vereda 2, lado direito. A 20 km do centro de Uberlândia.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00060488","Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1013","2019-05-06 11:59:15-03","UFU","HUFU","23509","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Mendes, S.; Guimarães, A.M.","s.n.","2000","06","02",NA,"Brasil",NA,NA,"Flor roxa.&nf;; Vereda.","HUFU00060515",NA,NA,"(Aubl.) Naudin",NA,"Minas Gerais","Estrada para Campo Florido, Meio da vereda 2, lado esquerdo. A 20 km do centro da cidade.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00060515","Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1014","2019-05-06 11:59:15-03","UFU","HUFU","22986","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Araújo, G.M.; Coelho, C.P.","3224","2000","05","12",NA,"Brasil",NA,NA,"Flor rosa, botão e fruto.; Vereda.","HUFU00060487",NA,NA,"(Aubl.) Naudin",NA,"Minas Gerais","Estrada para Campo Florido, Meio e borda da vereda 2, lado direito. A 20 km do centro de Uberlândia.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00060487","Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1015","2019-05-06 11:59:15-03","UFU","HUFU","20733","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Lemos, M.T.O.","s.n.","1999","06","11",NA,"Brasil",NA,NA,"Erva. Flor rósea.; Vereda.","HUFU00060495",NA,NA,"(Aubl.) Naudin",NA,"Minas Gerais","Estrada para Campo Florido, Vereda 2, borda direita.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00060495","Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1016","2019-05-06 11:59:18-03","UFU","HUFU","39584","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Oliveira, G.C.","843","2002","06","22",NA,"Brasil",NA,NA,"Herbácea, ca. 1 m. Lilás.; Vereda.","HUFU00060535",NA,NA,"(Aubl.) Naudin",NA,"Minas Gerais","Fazenda das Perobas, A 250 metros da BR 497, na altura do km 18.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00060535","Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1017","2019-05-06 11:59:18-03","UFU","HUFU","39586","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Oliveira, G.C.","991","2002","07","25",NA,"Brasil",NA,NA,"Herbácea ca. de 1,10 m. Flores lilás.; Vereda.","HUFU00060558",NA,NA,"(Aubl.) Naudin",NA,"Minas Gerais","Fazenda das Perobas, A 250 metros da BR 497, na altura do km 18.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00060558","Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
