"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","486796","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"P. K. H. Dusén","7326","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=521231' target='other'> <mi>dwc_moreinfo</mi></a>","NY00486796","Magnoliophyta","Ericales","A.DC.","P. K. H. Dusén","1908","12","08","Paraná","Contenda","Serrinha","-49.5344","-25.6758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","945367","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"J. M. Pires","9147","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1032437' target='other'> <mi>dwc_moreinfo</mi></a>","NY00945367","Magnoliophyta","Ericales","A.DC.","S. R. Hill","1963","04","16","Distrito Federal","Brasília","Campus da Universidade.","-47.9294","-15.7797",NA,NA,"NY00945367_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","945369","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"G. L. Esteves","CFCR15501","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1032444' target='other'> <mi>dwc_moreinfo</mi></a>","NY00945369","Magnoliophyta","Ericales","A.DC.","J. R. Pirani","1990","09","22","Minas Gerais",NA,"Serra do Espinhaço, Serra do Cipó: near the junction af a side road in the main road, 1,2 km N Pensâo Chapeu-de-Sol (NNE Cardeal Mota), 37 km E Baldim.","-43.6","-19.28","1100","1150","NY00945369_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2016-10-20 12:10:00-02","NY","NYBG","945375","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"J. F. Ramos","6623","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1034138' target='other'> <mi>dwc_moreinfo</mi></a>","NY00945375","Magnoliophyta","Ericales",NA,NA,"1966","07","13","Distrito Federal","Brasília","Côrrego Samambaia, Taguatinga, ca. 20 km. west of Brasília.","-47.9294","-15.7797","900","1150","NY00945375_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2016-10-20 12:11:00-02","NY","NYBG","968711","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"P. Clausen","s.n.","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1040304' target='other'> <mi>dwc_moreinfo</mi></a>","NY00968711","Magnoliophyta","Ericales",NA,NA,"1840",NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,"NY00968711_01 NY00968711_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","486800","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"G. Jönsson","1020a","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=521235' target='other'> <mi>dwc_moreinfo</mi></a>","NY00486800","Magnoliophyta","Ericales","A.DC.","P. K. H. Dusén","1914","10","04","Paraná","Tamandaré",NA,"-49.290126","-25.310726",NA,NA,"NY00486800_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","486810","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"A. C. Cervi","4159","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=521254' target='other'> <mi>dwc_moreinfo</mi></a>","NY00486810","Magnoliophyta","Ericales","A.DC.",NA,"1993","10","27","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.68","-24.23",NA,NA,"NY00486810_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","02145035","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"H. S. Irwin","19342","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2289126' target='other'> <mi>dwc_moreinfo</mi></a>","NY02145035","Magnoliophyta","Ericales","A.DC.",NA,"1968","01","27","Goiás",NA,"20 km N.W. of Corumbá de Goiás, near Pico dos Pirineus.","-47.88","-15.77","1200",NA,"NY02145035_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","945360","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"H. S. Irwin","12204","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1032396' target='other'> <mi>dwc_moreinfo</mi></a>","NY00945360","Magnoliophyta","Ericales","Casar.","J. L. M. Aranha Filho","1966","02","02","Distrito Federal","Brasília",NA,"-47.9167","-15.7833","950","950","NY00945360_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","945377","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"W. R. Anderson","8487","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1034156' target='other'> <mi>dwc_moreinfo</mi></a>","NY00945377","Magnoliophyta","Ericales","Casar.","J. L. M. Aranha Filho","1973","04","10","Minas Gerais",NA,"Ca. 18 km by road SW of Diamantina on road to Curvelo. Serra do Espinhaço.","-43.72035","-18.36499","1400","1400","NY00945377_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-06-29 11:32:45-03","UFRJ","RFA","20187","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"B. Gates; Estabrook","143",NA,"Brasil",NA,NA,"Small tree of 2 m. Petals white, stamens yellow. Rare","RFA49915",NA,NA,"A.DC.","A. Bidá","1979","02","05","Goiás","Goiás","Chapada dos Veadeiros, 4 km NE of road, 16 km N of Alto Paraíso","-50.1403007507324","-15.9343996047974","1600","1600",NA,NA,"63502","auto","1996","05","17","47ºW","14ºS",NA,NA,NA,NA,NA
"55","2020-06-29 11:32:45-03","UFRJ","RFA","14281","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"P. Occhioni","5629",NA,"Brasil",NA,NA,"Arbusto 2 m, flor creme","RFA49919",NA,NA,"A.DC.","A. Bidá","1973","06","09","Minas Gerais","Diamantina","Serra do Espinhaço. Estrada Gironda-Garimpo","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"101169","auto","1996","05","17",NA,NA,NA,NA,NA,NA,NA
"56","2020-11-13 09:21:02-03","UFRJ","RFA","36379","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"R. R. Salimena-Pires; V. C. Souza & R. F. Novelino","CFSC 11409",NA,"Brasil",NA,NA,"Árvore ca. 3,50m alt., à margem do Córrego Congonha, flores alvas.","RFA23194",NA,NA,"A.DC.","J. M. L. Aranha","1989","03","15","Minas Gerais","Santana do Riacho","Serra do Cipó, córrego Congonha","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-06-29 11:32:45-03","UFRJ","RFA","11539","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"N. Saddi; P. Occhioni; Elena","1194",NA,"Brasil",NA,NA,"Árvore ca. 5-8 m, flor amarela-esverdeada","RFA49924",NA,NA,"A.DC.","P. Occhioni","1970","05","27","Minas Gerais","Minas Gerais","Serra do Cipó. Km 110-131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-06-29 11:32:45-03","UFRJ","RFA","12666","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"P. Occhioni","5055",NA,"Brasil",NA,NA,"Arvoreta 5m, flor branca pequena","RFA49922",NA,NA,"A.DC.","P. Occhioni","1972","06","27","Minas Gerais","Minas Gerais","Est. da Represa, Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-06-29 11:32:45-03","UFRJ","RFA","12878","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"P. Occhioni","5018",NA,"Brasil",NA,NA,"Arvoreta 5 m, densamente copada, flores alvas","RFA49921",NA,NA,"A.DC.","P. Occhioni","1972","06","26","Minas Gerais","Minas Gerais","Est. da Conceição do Cerro, km 110-130, Serra do Cipó",NA,NA,"1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-06-29 11:32:45-03","UFRJ","RFA","14231","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"P. Occhioni","5532",NA,"Brasil",NA,NA,"Arvoreta 6 m, muito copada, flor creme, estames amarelos","RFA49913",NA,NA,"A.DC.",NA,"1973","06","07","Minas Gerais","Minas Gerais","Estr. Diamantina - Conselheiro Mata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-06-29 11:32:45-03","UFRJ","RFA","21443","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"J. Badini",NA,NA,"Brasil",NA,NA,"Arbusto, flores pálidas","RFA49918",NA,NA,"A.DC.","A. Bidá","1938",NA,NA,NA,"Brasil","Serra do Itatiaia",NA,NA,NA,NA,NA,NA,NA,NA,"1996","05","17",NA,NA,NA,NA,NA,NA,NA
"62","2020-06-29 11:32:45-03","UFRJ","RFA","21847","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"A.P. Duarte","9137",NA,"Brasil",NA,NA,"Arbusto de córtex espesso","RFA49903",NA,NA,"A.DC.","J.L.M. Aranha Filho","1965","04","16","Minas Gerais","Minas Gerais","Serra do Cipó, ikm 133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-06-29 11:32:45-03","UFRJ","RFA","21848","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"A.P. Duarte","6544",NA,"Brasil",NA,NA,"Pequena árvore com córtex espessíssimo","RFA49923",NA,NA,"A.DC.","A. Bidá","1962","03","15","Minas Gerais","Minas Gerais","Serra do Cipó, km 117",NA,NA,NA,NA,NA,NA,NA,NA,"1996","05","17",NA,NA,NA,NA,NA,NA,NA
"64","2020-06-29 11:32:45-03","UFRJ","RFA","7684","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"A.P. Duarte","8138",NA,"Brasil",NA,NA,NA,"RFA49920",NA,NA,"A.DC.","J.L.M. Aranha Filho","1964","06","18","Minas Gerais","Minas Gerais","Serra do Cipó, km 116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-06-29 11:32:45-03","UFRJ","RFA","21438","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"W. Hoehne","1503",NA,"Brasil",NA,NA,NA,"RFA49912",NA,NA,"A.DC.","A. Bidá","1945","08","22","São Paulo","Caieiras",NA,"-46.7400016784668","-23.3600006103516",NA,NA,NA,NA,"9448","auto","1996","05","17",NA,NA,NA,NA,NA,NA,NA
"66","2020-06-29 11:32:45-03","UFRJ","RFA","23234","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata rhamnifolia",NA,"D. Alvarenga; F.C.A. Oliveira","327",NA,"Brasil",NA,NA,"Arvoreta ca. 4 m altura, com botão floral verde claro, flores brancas com estigmas amarelos, folhas quebradiças","RFA49911",NA,NA,"(A.DC.) Brand","S.F. Smith","1989","07","17","Distrito Federal","Brasília","Fazenda Água Limpa/UNB","-47.920833","-15.98",NA,NA,NA,"rhamnifolia",NA,NA,NA,NA,NA,"47º55'15''W","15º58'48''S",NA,NA,NA,NA,NA
"67","2021-03-30 12:50:03-03","EAO","IAN","39687","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Archer, WA; Barreto, M","4967","Southern America","Brasil",NA,NA,"Arbusto de 2,50. Forma e dimensões.","IAN039687","Dicotiledônea",NA,"(Mart.) A.DC.","McVaugh, R","1936","07","06","Minas Gerais",NA,"Campo de pedras, k 119, Santa Luzia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-30 12:50:03-03","EAO","IAN","94346","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Glaziou, AFM","14528","Southern America","Brasil",NA,NA,NA,"IAN094346","Dicotiledônea",NA,"(Mart.) A.DC.",NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-30 12:50:03-03","EAO","IAN","183259","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata intermedia",NA,"Souza, VC; Sakuragui, CM; Miyagi, PH","4044","Southern America","Brasil",NA,NA,"Arbusto ca. 3m de altura; flores alvas, anteras amarelas.","IAN183259","Dicotiledônea",NA,"(Brand) A. Bidá","Bida, A","1993","09","06","São Paulo","Itararé","Fazenda São Nicolau. Capão de mata de altitude. Beira da mata.","-49.15","-24.266667",NA,NA,NA,"intermedia",NA,NA,"1994","11","29","-49.15","-24.266667",NA,NA,NA,NA,NA
"70","2021-03-30 12:50:03-03","EAO","IAN","14650","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Magalhães, MG","3170","Southern America","Brasil",NA,NA,"Arbusto de 2m de altura, flores alvas, pouco frequente.","IAN014650","Dicotiledônea",NA,"(Mart.) A.DC.","Barreto, M","1942","07","25","Minas Gerais","Belo Horizonte","Campo, serra do Curral.","-43.937801361084","-19.9207992553711",NA,NA,"IAN014650 IAN014650_e",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-01-20 14:40:53-03","UPM","MACK","3443","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"B. Abud","24",NA,"Brasil",NA,NA,NA,"HMACK00003443-B.Abud24-1/8/2016,ParqueEstadualdoJuquery,FrancodaRocha,SP,Brasil",NA,NA,"Casar.",NA,"2016","08","01","SP","Franco da Rocha","Parque Estadual do Juquery","-46.7200012207031","-23.3199996948242",NA,NA,NA,NA,"12135","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-01-20 14:40:53-03","UPM","MACK","2929","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"G. Amole","33",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Casar.","J. A. C. Curado","2015","10","03","SP","Franco da Rocha","Parque Estadual do Juquery","-46.7200012207031","-23.3199996948242",NA,NA,NA,NA,"12135","auto","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-01-20 14:40:53-03","UPM","MACK","2582","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"M.C. Antonucci","81",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Casar.","M.C. Antonucci","2015","10","01","SP","Franco da Rocha","Parque Estadual do Juquery","-23.34197","-46.686391",NA,NA,NA,NA,NA,NA,"2015","09",NA,"-23,34197","-46,686391",NA,NA,NA,NA,NA
"74","2019-12-12 15:31:51-03","UFABC","HUFABC","001963","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Keller V.C.","48",NA,"Brasil",NA,NA,"Arbusto","HUFABC001963","Angiospermas",NA,"Casar.",NA,"2017","08","15","São Paulo","Franco da Rocha","Parque Estadual do Juquery, Setor A, estrada à esquerda antes da torre de observação","-46.676675","-23.341711",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.676675","-23.341711",NA,NA,NA,NA,NA
"75","2019-12-12 15:31:51-03","UFABC","HUFABC","001964","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Keller V.C.","49",NA,"Brasil",NA,NA,"Arbusto","HUFABC001964","Angiospermas",NA,"Casar.",NA,"2017","08","15","São Paulo","Franco da Rocha","Parque Estadual do Juquery, Setor A, estrada à esquerda antes da torre de observação","-46.676675","-23.341711",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.676675","-23.341711",NA,NA,NA,NA,NA
"76","2019-12-12 15:31:51-03","UFABC","HUFABC","001965","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Keller V.C.","50",NA,"Brasil",NA,NA,"Arbusto","HUFABC001965","Angiospermas",NA,"Casar.",NA,"2017","08","15","São Paulo","Franco da Rocha","Parque Estadual do Juquery, Setor A, estrada à esquerda antes da torre de observação","-46.676675","-23.341711",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.676675","-23.341711",NA,NA,NA,NA,NA
"77","2019-12-04 15:25:54-03","PUCPR","HUCP","19079-B","S","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Selusniaki, M","1535",NA,"Brasil",NA,NA,NA,"HUCP00018458","Eudicotiledonea",NA,"A. DC.","Selusniaki, M","2007","11","15","Paraná","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,NA,"HUCP00018458",NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-10-09 11:25:21-03","UFBA","ALCB","114635a","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","cf. lanceolata","Symplocos cf. lanceolata",NA,"Guedes, ML; Alunos de Botânica BIOC05","21895","Southern America","Brasil",NA,NA,"de ca 2,5 m de altura. Folhas cartáceas amarelo-esverdeadas. Inflorescência axilar, flores cremes.",NA,"Dicotyledon",NA,"(Mart.) A.DC.","Guedes, ML","2014","06","14","Bahia","Piatã","Três Morros.","-41.868333","-13.0575","1443","1443",NA,NA,NA,NA,"2014","06",NA,"-41.868333","-13.0575",NA,NA,NA,NA,NA
"79","2019-10-09 11:25:21-03","UFBA","ALCB","036857","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Souza, VC; Sakuragui, CM; Miyagi, PH; Levensteinas, B; et al.","4238","Southern America","Brasil",NA,NA,"Ca. 1,5m alt., corola e filetes alvos. Beira de mata.; Mata com Araucaria.",NA,"Dicotyledon",NA,"(Mart.) A.DC.","Bidá, A","1993","10","06","São Paulo","Itararé","Fazenda Ibiti (Ripasa). Itararé-Bonsucesso.","-49.271667","-24.240833","1200","1200",NA,NA,NA,NA,"1994","11",NA,"-49.271667","-24.240833",NA,NA,NA,NA,NA
"80","2020-02-08 09:04:58-03","NBC","NL-BOTANY","L 0694418","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Lindeman JC; Haas JH de",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200694418 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0694418",NA,"Ericales","A.DC.",NA,NA,NA,NA,"Paraná",NA,"25 km N of Guarapuava, towards Pitanga Fazenda of J. Rickli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"81","2020-02-08 09:04:58-03","NBC","NL-BOTANY","L 0694419","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Reitz R; Klein RM",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200694419 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0694419",NA,"Ericales","A.DC.",NA,"1961","04","13","Santa Catarina",NA,"Santa Catarina, Serra da Boa Vista, São José.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"82","2020-02-08 09:04:58-03","NBC","NL-BOTANY","L 0694420","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Unknown",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200694420 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0694420",NA,"Ericales","A.DC.",NA,NA,NA,NA,"Santa Catarina",NA,NA,"-53.733333","-26.533333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-53.733333","-26.533333","Magnoliopsidae",NA,NA,NA,NA
"83","2020-02-08 09:04:58-03","NBC","NL-BOTANY","L.1082238","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Lindeman JC; Haas JH de",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1082238 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1082238",NA,"Ericales","A.DC.",NA,NA,NA,NA,"Paraná",NA,"25 km N of Guarapuava, towards Pitanga Fazenda of J. Rickli",NA,NA,NA,NA,"NL-L1082238",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"84","2020-02-08 09:04:58-03","NBC","NL-BOTANY","L.1082239","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Lindeman JC; Haas JH de",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1082239 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1082239",NA,"Ericales","A.DC.",NA,NA,NA,NA,"Paraná",NA,"25 km N of Guarapuava, towards Pitanga Fazenda of J. Rickli",NA,NA,NA,NA,"NL-L1082239",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"85","2020-02-08 09:04:58-03","NBC","NL-BOTANY","L.1082240","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Unknown",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1082240 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1082240",NA,"Ericales","A.DC.",NA,NA,NA,NA,"Santa Catarina",NA,"Santa Catarina.",NA,NA,NA,NA,"NL-L1082240",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","HWw28249",NA,NA,NA
"86","2020-02-08 09:04:58-03","NBC","NL-BOTANY","L.1082241","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Unknown",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1082241 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1082241",NA,"Ericales","A.DC.",NA,NA,NA,NA,"Santa Catarina",NA,"Santa Catarina.",NA,NA,NA,NA,"NL-L1082241",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
