"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem","infraspecificEpithet","sex"
"288","2019-11-01 14:57:54-03","UnB","UB","132845","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Irwin, HS","19774","1968","02","10","Southern America","Brasil",NA,NA,"Flowers cream; fruit light green.; Shrub 3m.; Gallery forest",NA,"Dicotyledoneae",NA,"Pohl","Appan, SG; Rogers, DJ","Minas Gerais","Ca. 55km SE of Belo Horizonte",NA,NA,NA,NA,NA,NA,"1971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2019-11-01 14:57:54-03","UnB","UB","188505","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Araújo, AO; Romão, GO; Vieira, S","377","2003","01","13","Southern America","Brasil",NA,NA,"Arbusto até 2m.; flores creme-esverdeadas; frutos imaturos verdes.; Em beira de estrada.",NA,"Dicotyledoneae",NA,"Pohl","Martins, M","Minas Gerais","9 km do Distrito de Monsenhor Horta em direção a Ponte do Gama.","-43.322167","-20.29675","673","673",NA,"Mariana","2012","05",NA,NA,NA,"-43.322167","-20.29675",NA,NA,NA,NA,NA,NA,NA
"290","2019-11-01 14:57:54-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Sucre, D; Braga, PIS","2215","1968","01","27","Southern America","Brasil",NA,NA,"Arbusto com ± 3 m alt., umbrófila, crescendo em mata secundária, flor verde amarelado com estames roxos",NA,"Dicotyledoneae",NA,"Pohl","Mendoza, M","Rio de Janeiro","Vale do Bonsucesso, captação d'água","-43.1786003112793","-22.5049991607666","650","650",NA,"Petrópolis","2017","04","17","36524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2019-05-06 11:55:43-03","UFU","HUFU","8012","S","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Martins, F.R.; Shepherd, G.J. & Rocha, D.M.S.","s.n.","1984","02","09",NA,"Brasil",NA,NA,"Arvoreta de 8 m. Flores creme esverdeadas externamente com manchas cor vinho.","HUFU00006640",NA,NA,"Pohl","Mendoza, M.","Minas Gerais","Morro do Graças a Deus, Estrada Velha, Poços - Botelho.","-46.5614013671875","-21.7877998352051",NA,NA,"HUFU00006640","Poços de Caldas","2015","11","30","23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2019-05-06 11:55:43-03","UFU","HUFU","5961","S","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Leitão Filho, H.F.; Shepherd, G.J.; Yamamoto, K. & Joly, C.A.","1797","1982","12","01",NA,"Brasil",NA,NA,"Arbusto ca. 4 m. Flores creme, frutos verdes iamturos.; Mata.","HUFU00006639",NA,NA,"Pohl","Mendoza, M.","Minas Gerais","Rodovia Poços de Caldas - Campestre","-46.5614013671875","-21.7877998352051",NA,NA,"HUFU00006639","Poços de Caldas","2015","11","30","23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2021-03-04 15:44:39-03","IF","SPSF","20274","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","langsdorffii","Manihot langsdorffii","V.Stranghetti","461","1995","01","17","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arbusto ca. 3m de altura, lactescente, flor branca; GEOGRAFIA: Interior da mata(Estação de coleta 1);",NA,"Magnoliophyta","Malpighiales",NA,NA,"SP","E.Ecol.Instituto Florestal","-49.3800010681152","-20.0300006866455",NA,NA,NA,"Paulo de Faria",NA,NA,NA,"29574","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"294","2021-03-04 15:44:39-03","IF","SPSF","33787","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","langsdorffii","Manihot langsdorffii","F.Tomasetto","224","2002","12","05","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore ca. 3,5m de altura, flores creme com pétalas arroxeadas.; GEOGRAFIA: Interior da mata;",NA,"Magnoliophyta","Malpighiales","Müll.Arg.",NA,"SP","Estação Ecológica","-49.3800010681152","-20.0300006866455",NA,NA,NA,"Paulo de Faria",NA,NA,NA,"29574","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"295","2021-03-04 15:44:39-03","IF","SPSF","20276","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","langsdorffii","Manihot langsdorffii","V.Stranghetti","232","1993","11","23","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arbusto ca. 2,50m de altura, lactescente, flor branca e fruto.; GEOGRAFIA: Beira da mata, lado esquerdo (Estação de coleta 1).;",NA,"Magnoliophyta","Malpighiales",NA,NA,"SP","E.Ecol.Instituto Florestal","-49.3800010681152","-20.0300006866455",NA,NA,NA,"Paulo de Faria",NA,NA,NA,"29574","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"296","2021-03-04 15:44:39-03","IF","SPSF","20275","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","langsdorffii","Manihot langsdorffii","V.Stranghetti","249","1994","01","12","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arbusto ca. 2,50m de altura, lactescente, flor branca e fruto.&nf;Nome popular:Mandioca-de-veado.; GEOGRAFIA: Beira da mata, lado direito (Estação de coleta1).;",NA,"Magnoliophyta","Malpighiales",NA,NA,"SP","E.Ecol.Instituto Florestal","-49.3800010681152","-20.0300006866455",NA,NA,NA,"Paulo de Faria",NA,NA,NA,"29574","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"297","2014-10-09 13:58:19-03","UHH","HBG","515954","S","Plantae","Euphorbiaceae","Manihot","tubuliflora","Manihot tubuliflora","Ule, E.","4605","1898","01","15","South America","Brazil",NA,NA,"Herbarium E. Ule: Brasilien NEOTROP; Herbarium Hamburgense evacuated and inaccessible 1943-1992","HBG515954",NA,NA,"Pax & K. Hoffm.","Schwartz, O.",NA,"Halbstrauch im Walde Nova-Friburgo",NA,NA,NA,NA,"HBG515954",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isosyntype",NA,NA,NA
"298","2017-09-11 17:09:46-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Manihot","hemitrichandra","Manihot hemitrichandra","Riedel, L","1848",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Müll.Arg.",NA,"São Paulo","in prov. S. Paulo, in umbrosis humidiusculis prope Jundiahy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2017-09-11 17:09:46-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Manihot","langsdorffii","Manihot langsdorffii","Riedel, L; Langsdorff, GB","1530",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Müll.Arg.",NA,"São Paulo","prope Lorena prov. S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Manihot","pedicellaris","Manihot pedicellaris","Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Müll.Arg.",NA,"Minas Gerais","in prov. Minas Geraës, prope Lagoa Santa","-43.8897","-19.6272",NA,NA,"P11P2N0064","Lagoa Santa",NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Martius, C","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Pohl",NA,"Minas Gerais","in prov. Minas Geraës, in silvaticis ad fabricam ferri Timpopeba dictam, prope Antonio Pereira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2019-11-21 10:04:23-03","IBt","SP","248809","S","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Allem, AC; Werneck, WL","3396","1986","02","21",NA,"Brasil",NA,NA,"Arvoreta",NA,NA,NA,"Pohl","Allem, AC","Minas Gerais","9 Km ao sudoeste da cidade ao longo da rodovia BR-265 rumo a Barbacena.&nf;Capoeira com bananeiras junto a cerca arame farpado. Solo arenoso. Barranca beira da estrada.","-43.633333","-21.25","960","960",NA,"Santa Bárbara do Tugúrio","1986","02","21",NA,NA,"-43.633333","-21.25",NA,NA,NA,NA,NA,NA,NA
"303","2019-11-21 10:04:23-03","IBt","SP","140962","S","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Irwin, HS; et al.","19774","1968","02","10",NA,"Brasil",NA,NA,"Shrub",NA,NA,NA,"Pohl","Rogers, DJ; Appan, SG","Minas Gerais","Serra do Espinhaço, Gallery shade. Gallery forest on steep slopes, Serra do Itabirito, ca. 55 Km SE of Belo Horizonte.",NA,NA,"1500","1500",NA,NA,"1971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2019-11-21 10:04:23-03","IBt","SP","248810","S","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Allem, AC; Werneck, WL","3389","1986","02","20",NA,"Brasil",NA,NA,"Arbusto",NA,NA,NA,"Pohl","Allem, AC","Minas Gerais","17 Km a sudeste de Mariana ao longo da BR-356 rumo a Ponte Nova.&nf;Capoeira beira estrada com Melinis minutiflora. Solo arenoso escuro cascalhento. Encosta de morro.","-43.25","-20.383333","840","840",NA,"Mariana","1986","02","20",NA,NA,"-43.25","-20.383333",NA,NA,NA,NA,NA,NA,NA
"305","2019-11-21 10:04:23-03","IBt","SP","269865","S","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Árbocz, GF","128","1994","02","14",NA,"Brasil",NA,NA,"Arbusto",NA,NA,NA,"Pohl","Cordeiro, I","São Paulo","Alto da Serra da Mantiqueira, à margem da Rod. BR-459 entre os dois pontos da Polícia Rodoviária.",NA,NA,"1200","1400",NA,NA,"1994","05","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2019-11-21 10:04:23-03","IBt","SP","292072","S","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Barreto, KD; Fernandes, GD; Vitti, FX","1792","1994","01","12",NA,"Brasil",NA,NA,"Arbusto",NA,NA,NA,"Pohl","Orlandini, P","São Paulo","Fazenda Malheiros. Mata mesófila semidecídua. Borda.","-46.675278","-22.370833",NA,NA,NA,"Itapira","2011","08","14",NA,NA,"-46.675278","-22.370833",NA,NA,NA,NA,NA,NA,NA
"307","2020-11-26 10:00:09-03","IBt","SP","328011","S","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Kirkbride Jr, JH; et al.","3428","1980","02","12",NA,"Brasil",NA,NA,"Arbusto",NA,NA,NA,"Pohl","Smith, SF","Goiás","A margem de mata decídua e capoeira. Na Fazenda das Esmeraldas, perto Córrego Paciência e GO 164, ca. 6 km NE de Goiás Velho.","-50.116667","-15.9",NA,NA,NA,"Goiás","1993",NA,NA,NA,NA,"-50.116667","-15.9",NA,NA,NA,NA,NA,NA,NA
"308","2019-11-21 10:04:23-03","IBt","SP","335278","S","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Amorim, AM; et al.","2711","1998","11","21",NA,"Brasil",NA,NA,"Árvore",NA,NA,NA,"Pohl","Cordeiro, I","Bahia","Rod. Jussari-Palmira. Entrada ca. 7,5 Km de Jussari. Faz. Teimoso. RPPN Serra do Teimoso. Mata mesófila.","-39.528611","-15.158056",NA,NA,NA,"Jussari","1999","07",NA,NA,NA,"-39.528611","-15.158056",NA,NA,NA,NA,NA,NA,NA
"309","2019-11-21 10:04:23-03","IBt","SP","360043","S","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Perez, EL; et al.","2137","1986","03","24",NA,"Brasil",NA,NA,"Arvoreta. Rara.",NA,NA,NA,"Pohl","Allem, AC","Minas Gerais","Mata da Prefeitura, à beira da estrada. Floresta à beira da estrada.&nf;Relevo ondulado. Latossolo argilo-arenoso vermelho-claro.","-42.866667","-20.75","730","730",NA,"Viçosa","1986","09","10",NA,NA,"-42.866667","-20.75",NA,NA,NA,NA,NA,NA,NA
"310","2019-11-21 10:04:23-03","IBt","SP","2907","S","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Hoehne, FC","s.n.","1919","01","23",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Pohl","Rogers, DJ; Appan, SG","Minas Gerais",NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,"Caldas","1971","06",NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2019-11-21 10:04:23-03","IBt","SP","218039","S","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Vieira, MCW","994","1986","11","30",NA,"Brasil",NA,NA,"Mato Olaria. Árvore.",NA,NA,NA,"Pohl","Cordeiro, I","Minas Gerais","Fazenda Lagoa.","-46.3675003051758","-21.3264007568359",NA,NA,NA,"Monte Belo","1988","02","10","16667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2019-11-21 10:04:23-03","IBt","SP","226979","S","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Stehmann, JR; Perdigão, G","s.n.","1989","01","11",NA,"Brasil",NA,NA,"Arbusto. Em beira de estrada.",NA,NA,NA,"Pohl","Cordeiro, I","Minas Gerais",NA,"-43.3622016906738","-19.826099395752",NA,NA,NA,"São Gonçalo do Rio Abaixo","1989","03","07","17525","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2019-11-21 10:04:23-03","IBt","SP","140950","S","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Irwin, HS; et al.","20862","1968","02","25",NA,"Brasil",NA,NA,"Shrub",NA,NA,NA,"Pohl","Rogers, DJ; Appan, SG","Minas Gerais","Serra do Espinhaço, Gallery margin. Gallery forest and adjacent wet campo, Serra do Espinhaço ar Lapinha, ca. 21 km N of Sêrro on road (MG 2) to Diamantina.","-43.3793983459473","-18.604700088501","1200","1200",NA,"Serro","1971",NA,NA,"37754","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2019-11-21 10:04:23-03","IBt","SP","140961","S","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Irwin, HS; Maxwell, H; Wasshausen, DC","20822","1968","02","25",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Pohl","Martins, M","Minas Gerais","Serra do Espinhaço, Serra do Espinhaço at Lapinha, ca. 20 km N of Sêrro on road (MG 2) to Diamantina.","-43.3793983459473","-18.604700088501","1200","1200",NA,"Serro","2012","02","14","37754","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2019-11-21 10:04:23-03","IBt","SP","48840","S","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Viégas, AP","s.n.","1940","06","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Pohl","Rogers, DJ; Appan, SG","São Paulo",NA,"-46.7099990844727","-21.9300003051758",NA,NA,NA,"Águas da Prata","1971","06",NA,"13435","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2019-11-21 10:04:23-03","IBt","SP","48857","S","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Viégas, AP","s.n.","1941","12","10",NA,"Brasil",NA,NA,"Arbusto",NA,NA,NA,"Pohl","Rogers, DJ; Appan, SG","São Paulo","Campo Experimental Instituto","-47.060001373291","-22.8999996185303",NA,NA,NA,"Campinas","1971","06",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2019-11-21 10:04:23-03","IBt","SP","48855","S","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Viégas, AP","s.n.","1941","12","10",NA,"Brasil",NA,NA,"Arbusto",NA,NA,NA,"Pohl","Rogers, DJ; Appan, SG","São Paulo","Campo Experimental Instituto","-47.060001373291","-22.8999996185303",NA,NA,NA,"Campinas","1971","06",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2019-11-21 10:04:23-03","IBt","SP","42010","S","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Castro, JB; Kiehl, J","s.n.","1939","02","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Pohl","Rogers, DJ; Appan, SG","São Paulo",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,"Cunha","1971","06",NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2019-11-21 10:04:23-03","IBt","SP","42139","S","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Krug, CA","s.n.","1938","11","22",NA,"Brasil",NA,NA,"Arbusto",NA,NA,NA,"Pohl","Rogers, DJ; Appan, SG","São Paulo",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,"Cunha","1971","05",NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2019-11-21 10:04:23-03","IBt","SP","40021","S","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Kuhlmann, M; Gehrt, A","s.n.","1939","03","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Pohl","Rogers, DJ; Appan, SG","São Paulo","Serra de Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,"Cunha","1971","06",NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2019-11-21 10:04:23-03","IBt","SP","31442","S","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Campos Novaes, J","CGG3754","1896","12","20",NA,"Brasil",NA,NA,"Nº 926 do coletor","SP006028",NA,NA,"Pohl","Rogers, DJ; Appan, SG","São Paulo",NA,"-46.7400016784668","-22.1900005340576",NA,NA,"SP006028","Espírito Santo do Pinhal","1971","06",NA,"18890","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2019-11-21 10:04:23-03","IBt","SP","75902","S","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Kuhlmann, M","2751A","1951","12","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Pohl","Rogers, DJ; Appan, SG","São Paulo","Sítio do Sr. João Barbosa Machado","-46.1500015258789","-23.2000007629395",NA,NA,NA,"Igaratá","1971","06",NA,"24798","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2019-11-21 10:04:23-03","IBt","SP","269081","S","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Viégas, AP","s.n.","1942","04","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Pohl","Orlandini, P","São Paulo","5 Km além de Jundiaí a São Paulo, estrada.","-46.8800010681152","-23.1800003051758",NA,NA,NA,"Jundiaí","2012","06","11","17840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2019-11-21 10:04:23-03","IBt","SP","48860","S","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Viégas, AP","s.n.","1942","04","12",NA,"Brasil",NA,NA,"Arbusto",NA,NA,NA,"Pohl","Rogers, DJ; Appan, SG","São Paulo","Estrada 5 Km além Jundiaí.","-46.8800010681152","-23.1800003051758",NA,NA,NA,"Jundiaí","1971","06",NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2019-11-21 10:04:23-03","IBt","SP","298241","S","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Rozza, A","161","1995","11","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Pohl","Orlandini, P","São Paulo","Fazenda Cambuhy - estrada que cruza o interior da Mata da Virgínia.","-48.3600006103516","-21.6000003814697",NA,NA,NA,"Matão","2012","06","11","26922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2019-11-21 10:04:23-03","IBt","SP","81059","S","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Cruz, ND","105","1965","01","14",NA,"Brasil",NA,NA,"Arbusto",NA,NA,NA,"Pohl","Rogers, DJ; Appan, SG","São Paulo","Km 157 da rodovia para Campos do Jordão. Margem da estrada.","-45.8400001525879","-22.9500007629395",NA,NA,NA,"Monteiro Lobato","1971","06",NA,"18755","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2019-11-21 10:04:23-03","IBt","SP","80254","S","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Cruz, ND","104","1964","11","18",NA,"Brasil",NA,NA,"Ao lado da rodovia",NA,NA,NA,"Pohl","Rogers, DJ; Appan, SG","São Paulo","na rodovia para Campos do Jordão, Km 157","-45.8400001525879","-22.9500007629395",NA,NA,NA,"Monteiro Lobato","1971","06",NA,"18755","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2019-11-21 10:04:23-03","IBt","SP","84852","S","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Cruz, ND","114","1965","11","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Pohl","Rogers, DJ; Appan, SG","São Paulo","Cultivada na Fazenda Experimental Theodureto de Camargo, Campinas","-46.8199996948242","-21.7099990844727",NA,NA,NA,"São Sebastião da Grama","1971","06",NA,"19777","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2019-11-21 10:04:23-03","IBt","SP","48844","S","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Normanha, E","s.n.","1941","03","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Pohl","Rogers, DJ; Appan, SG","São Paulo",NA,"-45.5499992370605","-23.0200004577637","580","580",NA,"Taubaté","1971","06",NA,"25704","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2015-10-03 23:55:56-03","UM","RECOLNAT_UM_MPU","MPU014912","PreservedSpecimen",NA,"Euphorbiaceae","Manihot","langsdorffii","Manihot langsdorffii glabra","Hassler, E.",NA,NA,NA,NA,NA,"Paraguay","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu014912' target='other'> <mi>dwc_moreinfo</mi></a>","MPU014912",NA,NA,"Chodat & Hassl.",NA,NA,"Iter ad Paraguariam septentrionalem : In regione cursus superioris fluminis Apa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8121",NA,"isosyntype",NA,"glabra",NA
"331","2010-08-16 16:39:01-03","GH","HU-HERB","GH 00048426","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","hemitrichandra","Manihot hemitrichandra","L. Riedel",NA,NA,NA,NA,"South America","Brazil","Sheet",NA,NA,NA,NA,NA,"Müller Argoviensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,"undetermined"
"332","2014-09-23 10:57:33-03","G","G","G00441851","S","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Warming, J. E. B.","1519",NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision undefined Image URL: No picture available on the institution's web site","G00441851",NA,NA,"Pohl","Allem, A. C.","Minas Gerais",NA,"-43.89305556","-19.63944444",NA,NA,NA,"Lagoa Santa","1999","01","01",NA,NA,"-43.89305556","-19.63944444",NA,NA,NA,"TYPUS of Manihot pedicellaris Müll. Arg.",NA,NA,NA
"333","2014-09-23 10:57:33-03","G","G","G00441852","S","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Riedel, L.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision undefined Image URL: No picture available on the institution's web site","G00441852",NA,NA,"Pohl","Allem, A. C.","São Paulo",NA,"-45.11944444","-22.73333333",NA,NA,NA,"Lorena","1999","01","01",NA,NA,"-45.11944444","-22.73333333",NA,NA,NA,"TYPUS of Manihot langsdorffii Müll. Arg.",NA,NA,NA
"334","2014-09-23 10:57:33-03","G","G","G00441854","S","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Riedel, L.","1848",NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00441854",NA,NA,"Pohl","Allem, A. C.",NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,NA,"1999","01","01",NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,"TYPUS of Manihot hemitrichandra Müll. Arg.",NA,NA,NA
"335","2014-09-23 10:57:33-03","G","G","G00441855","S","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Martius, C. F. P.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00441855",NA,NA,"Pohl","Allem, A. C.","Minas Gerais",NA,"-45.44222222","-18.78777778",NA,NA,NA,NA,"1999","01","01",NA,NA,"-45.44222222","-18.78777778",NA,NA,NA,"TYPUS of Manihot pilosa Pohl",NA,NA,NA
"336","2014-09-23 10:57:33-03","G","G","G00441857","S","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Glaziou, A. F. M.","8322","1876",NA,"00","AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00441857",NA,NA,"Pohl","Allem, A. C.","Rio de Janeiro",NA,"-42.9125","-22.48222222",NA,NA,NA,NA,"1999","01","01",NA,NA,"-42.9125","-22.48222222",NA,NA,NA,"TYPUS of Manihot brevipedicellata Pax & K. Hoffm.",NA,NA,NA
"337","2014-09-23 10:57:33-03","G","G","G00441853","S","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Riedel, L.","1848",NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00441853",NA,NA,"Pohl","Allem, A. C.",NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,NA,"1999","01","01",NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,"TYPUS of Manihot hemitrichandra Müll. Arg.",NA,NA,NA
