"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","locality","infraspecificEpithet","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters"
"1911","2019-06-24 08:12:32-03","IAC","IAC","56966","S","Plantae","Asteraceae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum","(Less.) G.Sancho","K.A. Freitas","2014","10","22","A. Stival-Santos; E. Legal & S. Silveira","1544","2010","01","27","Brasil","Santa Catarina","Angelina","-49.049722","-27.54","-49.049722","-27.540000",NA,NA,"Florística IFFSC 348",NA,NA,"Coqueiral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1912","2019-01-25 15:38:45-02","IAC","IAC","35327","S","Plantae","Asteraceae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum","(Less.) G.Sancho","L.C. Bernacci","2015","12","04","S.L. Jung-Mendaçolli et al.","808","1997","11","06","Brasil","São Paulo","Campinas","-47.09312","-22.85608","-47.09312","-22.85608",NA,NA,NA,NA,NA,"IAC, Fazenda Santa Elisa, cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1913","2019-01-25 15:38:45-02","IAC","IAC","51655","S","Plantae","Asteraceae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum","(Less.) G.Sancho","L.C. Bernacci","2015","12","04","R.B. Torres & N. Figueiredo","430","1987","12","08","Brasil","São Paulo","Buri","-48.5928","-23.7975","-48.5928","-23.7975",NA,NA,"nome popular: cambará",NA,NA,"Estação Experimental do Instituto Florestal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1914","2019-06-24 08:12:32-03","IAC","IAC","53821","S","Plantae","Asteraceae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum","(Less.) G.Sancho","N. Roque","2016","07","04","J.B. Baitello; R. Cielo Filho & A.P. Ribeiro","2060","2008","02","26","Brasil","São Paulo","Itapeva","-48.8756","-23.9822","-48.8756","-23.9822",NA,NA,"Moquiniastrum polymorphum identificação apud SPSP 39765. Coordenadas do material: 24º4#?#51S, 49º4#?#7W, 750 m",NA,NA,"Estação Ecológica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1915","2020-07-23 11:59:06-03","CEPLAC","CEPEC","35426","PreservedSpecimen","Plantae","Asteraceae","Gochnatia","polymorpha","Gochnatia polymorpha polymorpha",NA,"D. J. N. Hind",NA,NA,NA,"G. Hatschbach","47411","1984","01","20","Brasil","Bahia","RIO DE CONTAS","-41.8114013671875","-13.5789003372192","0W0'0","0S0'0",NA,NA,NA,NA,NA,"Povoado de Mato Grosso.","polymorpha",NA,NA,NA,NA,NA,NA,"49773","auto",NA,"14/01/1991",NA,NA,NA,NA,NA
"1916","2020-07-23 11:59:06-03","CEPLAC","CEPEC","47376","PreservedSpecimen","Plantae","Asteraceae","Gochnatia","polymorpha","Gochnatia polymorpha polymorpha",NA,"D. J. N. Hind",NA,NA,NA,"R. M. Harley","27078","1988","12","09","Brasil","Bahia","RIO DE CONTAS","-41.916667","-13.533333","41W55'","13S32'",NA,NA,NA,NA,NA,"Pico das Almas. Vertente leste. 1Km da Faz. Silvina, estrada para Faz. Brumadinho.","polymorpha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/05/1989",NA,NA,NA,NA,NA
"1917","2020-07-23 11:59:06-03","CEPLAC","CEPEC","48899","PreservedSpecimen","Plantae","Asteraceae","Gochnatia","polymorpha","Gochnatia polymorpha polymorpha",NA,"D. J. N. Hind",NA,NA,NA,"R. M. Harley","26497","1988","11","17","Brasil","Bahia","BARRA DA ESTIVA","-41.266667","-13.5","41W16'","13S30'",NA,NA,NA,NA,NA,"23Km ao NE da cidade perto da Serra Ginete, na direção p/ Serra do Sincorá.","polymorpha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/05/1989",NA,NA,NA,NA,NA
"1918","2020-07-23 11:59:06-03","CEPLAC","CEPEC","71493","PreservedSpecimen","Plantae","Asteraceae","Gochnatia","polymorpha","Gochnatia polymorpha polymorpha",NA,"D. J. N. Hind",NA,NA,NA,"M. L. Guedes","2860","2001","04","08","Brasil","Bahia","JACOBINA","-40.504722","-11.164722","40W30'17","11S9'53",NA,NA,NA,NA,NA,"Caminho para Pingadeira.","polymorpha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/10/2000",NA,NA,NA,NA,NA
"1919","2020-07-23 11:59:21-03","CEPLAC","CEPEC","150926","PreservedSpecimen","Plantae","Asteraceae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum",NA,"SpeciesLink/lacunas",NA,NA,NA,"Oliveira, N.E.","378","2014","10","12","Brasil","Bahia","ITAMBÉ","-40.679722","-15.299722","40W40'47","15S17'59",NA,NA,"EXSICATA NÃO ENCONTRADA NO ACERVO! <ll>dwc_commonname:</ll>",NA,NA,"Conglomerado BA_1328-1-7-7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22/11/2016",NA,NA,NA,NA,NA
"1920","2020-07-23 11:59:21-03","CEPLAC","CEPEC","118878","PreservedSpecimen","Plantae","Asteraceae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum",NA,"SpeciesLink/lacunas",NA,NA,NA,"R. M. Harley","53638","1999","03","23","Brasil","Bahia","ABAÍRA","-41.853611","-13.293889","41W51'13","13S17'38",NA,NA,NA,NA,NA,"Catolés de Cima.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/09/2000",NA,NA,NA,NA,NA
"1921","2020-07-23 11:59:21-03","CEPLAC","CEPEC","74550","PreservedSpecimen","Plantae","Asteraceae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum",NA,"SpeciesLink/lacunas",NA,NA,NA,"D. J. N. Hind","4020","2000","10","05","Brasil","Bahia","PIATÃ","-41.767778","-13.154444","41W46'4","13S9'16",NA,NA,NA,NA,NA,"Proximidades do riacho Toborou.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/11/1996",NA,NA,NA,NA,NA
"1922","2020-07-23 11:59:21-03","CEPLAC","CEPEC","86406","PreservedSpecimen","Plantae","Asteraceae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum",NA,"SpeciesLink/lacunas",NA,NA,NA,"I. de Menezes","1990","1976","04","04","Brasil","Espírito Santo","VITÓRIA","-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,NA,NA,NA,"Arredores da capital.",NA,NA,NA,NA,NA,NA,NA,"15291","auto",NA,"30/12/1990",NA,NA,NA,NA,NA
"1923","2020-07-23 11:59:21-03","CEPLAC","CEPEC","136131","PreservedSpecimen","Plantae","Asteraceae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum",NA,"SpeciesLink/lacunas",NA,NA,NA,"M. Gomes","94","1987","01","05","Brasil","Rio de Janeiro","rio de janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"Moror Mundo Novo.",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"1924","2020-07-23 11:59:21-03","CEPLAC","CEPEC","146943","PreservedSpecimen","Plantae","Asteraceae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum",NA,"SpeciesLink/lacunas",NA,NA,NA,"Lima, H. C. de","4614",NA,NA,NA,"Brasil","Rio de Janeiro","silva jardim","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA
"1925","2020-07-23 11:59:21-03","CEPLAC","CEPEC","4390","PreservedSpecimen","Plantae","Asteraceae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum",NA,"SpeciesLink/lacunas",NA,NA,NA,"R. P. Belém","3736","1968","06","27","Brasil","Minas Gerais",NA,NA,NA,"0W0'0","0S0'0",NA,NA,NA,NA,NA,"Ao lado da BR-4, Km 952.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1968",NA,NA,NA,NA,NA
"1926","2020-07-23 11:59:21-03","CEPLAC","CEPEC","102804","PreservedSpecimen","Plantae","Asteraceae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum",NA,"SpeciesLink/lacunas",NA,NA,NA,"G. Hatschbach","75916","2003","06","30","Brasil","Bahia","CAETITÉ","-42.4749984741211","-14.0693998336792",NA,NA,NA,NA,NA,NA,NA,"Palmeiras.",NA,NA,NA,NA,NA,NA,NA,"53684","auto",NA,"30/12/2003",NA,NA,NA,NA,NA
"1927","2020-07-23 11:59:21-03","CEPLAC","CEPEC","66534","PreservedSpecimen","Plantae","Asteraceae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum",NA,"SpeciesLink/lacunas",NA,NA,NA,"G. Hatschbach","61410","1995","01","14","Brasil","Espírito Santo","alfredo chaves","-40.749698638916","-20.6350002288818",NA,NA,NA,NA,NA,NA,NA,"São bento de Urânia.",NA,NA,NA,NA,NA,NA,NA,"32447","auto",NA,"14/01/1995",NA,NA,NA,NA,NA
"1928","2020-07-23 11:59:22-03","CEPLAC","CEPEC","122065","PreservedSpecimen","Plantae","Asteraceae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum",NA,"SpeciesLink/lacunas",NA,NA,NA,"C. Luchiari","641","1975","10","06","Brasil","Rio de Janeiro","silva jardim","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,NA,NA,NA,"Reserva Biológica de Poçlo das Anatas. Estação Juturnaiba, esquerda - Km 4.",NA,NA,NA,NA,NA,NA,NA,"29995","auto",NA,"30/12/1995",NA,NA,NA,NA,NA
"1929","2020-07-23 11:59:22-03","CEPLAC","CEPEC","108652","PreservedSpecimen","Plantae","Asteraceae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum polymorpha",NA,"SpeciesLink/lacunas",NA,NA,NA,"R. M. Harley","27078","1988","12","09","Brasil","Bahia","RIO DE CONTAS","-41.916667","-13.533333","41W55'","13S32'","1350","1350",NA,NA,NA,"Pico das Almas. Vertente leste. Perto da Faz. Silvina, estrada para a Faz. Brumadinho.","polymorpha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1930","2019-04-02 09:30:44-03","URICER","HPBR","11492","S","Plantae","Asteraceae","Gochnatia","polymorpha","Gochnatia polymorpha","(Less) Cabr","PASSOS,M.G;PRADO,G.P.",NA,NA,NA,"MAURIQUE CONSULTORIA",NA,"2009","10","20","Brasil","RS","Chapecó",NA,NA,NA,NA,NA,NA,"Programa de Salvamento da Flora da Área de Alago da Usina Foz do Chapecó.","HPBR011492",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1931","2019-04-02 09:30:44-03","URICER","HPBR","8561","S","Plantae","Asteraceae","Gochnatia","polymorpha","Gochnatia polymorpha","(Less.) Cabr.","SENNA, R. M.",NA,NA,NA,"RÖHRIG, C.",NA,"2002","11","26","Brasil","SC","Anita Garibaldi","-51.1300010681152","-27.6891994476318",NA,NA,NA,NA,NA,"HPBR008561",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23768","auto",NA,NA,NA,"1",NA,NA,NA
"1932","2019-11-12 17:14:47-03","URICER","HPBR","11896","S","Plantae","Asteraceae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum ceanothifolium","(Less) G. Sancho","FREITAS, K.A.","2014","02","01","FREITAS, K.A.",NA,"2014","02","05","Brasil","RS","Quevedos","-54.0717010498047","-29.3525009155273",NA,NA,NA,NA,NA,"HPBR011896",NA,NA,"ceanothifolium",NA,NA,NA,NA,NA,NA,"28027","auto",NA,NA,NA,"2",NA,NA,NA
"1933","2020-11-19 14:06:01-03","Unimontes","MCMG","381","PreservedSpecimen","Plantae","Asteraceae","Gochnatia","polymorpha","Gochnatia polymorpha","(Less.) Cabrera","Santos R.M.",NA,NA,NA,"Veloso,M.D.M | Azevedo,I.F.P | Brandão, D.O | Rodrigues,M.P.S | Sales, H. R | Aruda, D.M | Luz, G. R,Tolentino,G.","172","2008","07","30","Brasil","Minas Gerais","Janúaria","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,"Abóreo",NA,NA,"APA do Rio PandeirosLarga",NA,NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA
"1934","2020-11-19 14:06:01-03","Unimontes","MCMG","4971","PreservedSpecimen","Plantae","Asteraceae","Gochnatia","polymorpha","Gochnatia polymorpha","(Less) Cabrera","Santos, R. M.","2005",NA,NA,"Santos,R.M.",NA,"2005","12","11","Brasil","Minas Gerais","Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,"Cerrado",NA,NA,"Cachoeira do gavião",NA,NA,NA,NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA
"1935","2020-11-19 14:06:07-03","Unimontes","MCMG","2537","PreservedSpecimen","Plantae","Compositae","Gochnatia","polymorpha","Gochnatia polymorpha","(Less.) Cabrera","Santos, R.M.",NA,NA,NA,"Mota, G.S | Bahia,T.O. | Braga.L.L. | Costa,F.M. | Coutinho,E.T. | Lima.L.P.D. | Mota,N.M. | Oliveira,M.H. | Rodrigues,P.L. | Silva,D.L. | Silva,R.R. | Souza,S.R. | Veloso, C.V.A. |",NA,NA,NA,NA,"Brasil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"Arbóreo",NA,NA,"Parque Nacional Serra do Cipó Rio Cipo",NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"1936","2013-02-07 10:17:53-02","UMC","HUMC","1373","S","Plantae","Asteraceae","Gochnatia","polymorpha","Gochnatia polymorpha",NA,NA,NA,NA,NA,"Tomasulo, P.L.","518","1998","07","07","Brazil","São Paulo","Itatinga","-48.5","-23.1","48W30'00","23S06'00",NA,NA,NA,NA,NA,"Fazenda São José.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1937","2013-02-07 10:17:53-02","UMC","HUMC","4554","S","Plantae","Asteraceae","Gochnatia","polymorpha","Gochnatia polymorpha",NA,NA,NA,NA,NA,"Equipe FEPAF","103","2004","12","06","Brazil","São Paulo","Salesópolis","-45.946389","-23.5325","45W56'47","23S31'57","794","794","Arbórea.",NA,NA,"Prox. ao eixo da Barragem de Paraitinga. Mata Secundária.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1938","2019-02-27 14:01:45-03","UFSJ","HUFSJ","1368","S","Plantae","Asteraceae","Gochnatia","polymorpha","Gochnatia polymorpha","(Less.) Cabrera","Sobral, M","2010",NA,NA,"Sobral, M; Guimarães, R; Teixeira, LR","13397","2010","10","05","Brasil","Minas Gerais","Prados","-44.0797004699707","-21.0575008392334",NA,NA,NA,NA,"Árvore 4 m, em resto de mata; capítulos creme, com odor não muito agradável.","HUFSJ001368",NA,"BR-379",NA,NA,NA,NA,NA,NA,NA,"21382","auto",NA,NA,NA,NA,NA,NA,NA
"1939","2019-02-27 14:01:45-03","UFSJ","HUFSJ","3553","S","Plantae","Asteraceae","Gochnatia","polymorpha","Gochnatia polymorpha","(Less.) Cabrera","Sobral, M","2012","05","11","Godoy, E L","1","2010","05","01","Brasil","Minas Gerais","Ritápolis","-44.3180999755859","-21.021900177002",NA,NA,NA,NA,NA,"HUFSJ003553",NA,"Coletada dentro do Flona de Ritápolis.",NA,NA,NA,NA,NA,NA,NA,"18703","auto",NA,NA,NA,NA,NA,NA,NA
"1940","2019-02-27 14:01:45-03","UFSJ","HUFSJ","5580","S","Plantae","Asteraceae","Gochnatia","polymorpha","Gochnatia polymorpha","(Less.) Cabrera","Sobral, M","2013",NA,NA,"Sobral, M; Costa, MTR; Moraes, R","15533","2013","06","13","Brasil","Minas Gerais","São João del-Rei","-44.279278","-21.098222","-44.279278","-21.098222","935","935","Árvore 4 m, em beira de mata; capítulos com brácteas brancas e flores creme-amareladas.","HUFSJ005580",NA,"Estrada secundária da BR-294 para Cunha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1941","2020-09-22 13:48:28-03","USP","SPFW","4662","PreservedSpecimen","Plantae","Asteraceae","Gochnatia","polymorpha","Gochnatia polymorpha","(Less.) Cabrera","A. Brandes 2012",NA,NA,NA,"G. Somner. Pace, M.R. R.; Tamaio, N.; Bastos, C.L.; Somner, G.; Leite, M.V.M.","1650","2012","09","06","Brasil","Rio de Janeiro","Silva Jardim","-42.288833","-22.565556","42º17'19,8''W","22º33'56,0''S",NA,NA,NA,NA,NA,"Reserva Biológica de Poço das Antas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1942","2020-09-22 13:48:28-03","USP","SPFW","5476","PreservedSpecimen","Plantae","Asteraceae","Gochnatia","polymorpha","Gochnatia polymorpha","(Less.) Cabrera",NA,NA,NA,NA,"Cardim, R.H.H.","18","2006","07","24","Brasil","São Paulo","Pedra Bela","-46.399442","-22.745069","46º23'57,99''W","22º44'42,25''S","1153","1153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1943","2020-09-22 13:46:50-03","USP","SPFW","3736","PreservedSpecimen","Plantae","Asteraceae","Gochnatia","polymorpha","Gochnatia polymorpha","(Less.) Cabrera","IPT",NA,NA,NA,"Sem coletor","s.n.",NA,NA,NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Sinonímia: Moquinia polymorpha",NA,NA,"Horto Florestal",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"1944","2019-11-13 16:04:30-03","UNISANTA","HUSC","8396","PreservedSpecimen","Plantae","Asteraceae","Gochnatia","polymorpha","Gochnatia polymorpha","(Less.) Cabrera","Magenta, M.A.G.",NA,NA,NA,"Fuji, G.; Lod, Z.L.","41","2006","10",NA,"Brasil","Mato Grosso","Dourados",NA,NA,NA,NA,NA,NA,"Mata ciliar",NA,NA,"Mata ciliar do córrego São Domingos",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1945","2020-11-04 17:28:38-03","UEM","HUEM","24644","S","Plantae","Asteraceae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum","(Less.) G. Sancho","J.N. Nakajima","2015","08",NA,"Souza, LA; col.","227","2014","11","04","Brasil","Paraná","Tibagi","-50.257611","-24.56425","-50.257611","-24.56425",NA,NA,"Arbustiva; inflorescência coloração creme.","HUEM000001658","HUEM000001658","Parque Estadual do Guartelá, caminho cachoeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1946","2020-11-04 17:28:38-03","UEM","HUEM","31378","S","Plantae","Asteraceae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum","(Less.) G. Sancho","Schinemann, DA","2016","06","27","C.Snak; A.Snak.","69","2008","01","07","Brasil","Paraná","Cascavel","-53.420556","-24.971389","-53.420556","-24.971389",NA,NA,"Árvore ca. 5m alt. Lâmina fortemente discolor, cártacea. Cálice verde com muitos tricomas, deixando-o com uma coloração esbranquiçada, corola amarela-esverdeada","HUEM000011545","HUEM000011545","Parque Ecológico Paulo Gorski,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1947","2020-11-04 17:28:38-03","UEM","HUEM","24573","S","Plantae","Asteraceae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum","(Less.) G. Sancho","J.N. Nakajima","2015","08",NA,"Souza, LA; col.","212","2013","12","12","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Arbusto; folhas com face abaxial acinzentadas; cipselas maduras, papus amarelados.","HUEM000001660","HUEM000001660","Parque Estadual de Vila Velha",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"1948","2020-11-04 17:28:38-03","UEM","HUEM","24624","S","Plantae","Asteraceae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum","(Less.) G. Sancho","J.N. Nakajima","2015","08",NA,"Souza, LA; col.","264","2015","01","31","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Arbustiva; tronco estriado; inflorescência coloração creme.","HUEM000001659","HUEM000001659","Parque Estadual de Vila Velha, caminho Fortaleza",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"1949","2019-07-02 15:55:04-03","UEM","HUEM","12184","S","Plantae","Asteraceae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum","(Less.) G. Sancho","K.A.Freitas","2014","10","22","E.M.Francisco; O.C.Pavão; J.Alves","s.n.","1998","10","08","Brasil","Paraná","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"Árvore 6m, botões verdes e flores amarelas","HUEM000001661","HUEM000001661",NA,NA,NA,NA,NA,NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA
"1950","2020-11-04 17:28:38-03","UEM","HUEM","24658","S","Plantae","Asteraceae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum","(Less.) G. Sancho","J.N. Nakajima","2015","08",NA,"Souza, LA; col.","249","2015","01","30","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Arbórea; caule estriado; inflorescência coloração creme; futo coloração marrom com papus coloração creme.","HUEM000001657","HUEM000001657","Parque Estadual do Guartelá, caminho para os quios",NA,NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"1951","2021-03-26 13:27:17-03","UEM","HUEM","6192","S","Plantae","Asteraceae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum","(Less.) G. Sancho","In Flora do Brasil","2021","03","08","L.V.B.Bufo; P.C.Sabadim","11","1997",NA,NA,"Brasil","São Paulo","Porto Feliz","-47.5200004577637","-23.2099990844727",NA,NA,NA,NA,NA,"HUEM000001498","HUEM000001498","Mata ciliar do Ribeirão Avecuia",NA,NA,NA,NA,NA,NA,NA,"19715","auto",NA,NA,NA,NA,NA,NA,NA
"1952","2021-03-26 13:27:17-03","UEM","HUEM","20513","S","Plantae","Asteraceae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum","(Less.) G. Sancho","In Flora do Brasil","2021","03","08","Morais, AD; R.Quinhones","01","1996","11","16","Brasil","São Paulo","São Pedro","-47.9099998474121","-22.5400009155273",NA,NA,NA,NA,"Porte arbóreo, cerca de 6 a 8 m de altura. Flores de coloração branca.","HUEM000001499","HUEM000001499",NA,NA,NA,NA,NA,NA,NA,NA,"19379","auto",NA,NA,NA,NA,NA,NA,NA
"1953","2020-11-05 13:53:42-03","UNIRIO","HUNI","6407","PreservedSpecimen","Plantae","Asteraceae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum","(Less.) G. Sancho",NA,NA,NA,NA,"A. Quinet","09/140","2002","01","07","Brasil","Rio de Janeiro","Miguel Pereira","-43.263333","-22.483889","43º15'48''W","22º29'2''S",NA,NA,"Árvore com 6 m de altura, 51 cm de DAP, folhas com face adaxial verde e abaxial glauca, botões florais amarelos. Habitat: Mata de encosta sobre solo arenoso/argiloso Habito: Árvore","HUNI00006407",NA,"Distrito de Vera Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1954","2020-11-05 13:53:42-03","UNIRIO","HUNI","6405","PreservedSpecimen","Plantae","Asteraceae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum","(Less.) G. Sancho","R.L. Esteves",NA,NA,NA,"A. Quinet","10/144","2002","01","17","Brasil","Rio de Janeiro","Rio de Janeiro","-43.433333","-22.922778","43º26'W","22º55'22''S",NA,NA,"Árvore com 3,5 m de altura e 18 cm de DAP. Folhas com face adaxial verde e abaxial glauca, flores em capítulos com papus amarelos. Habitat: Mata de encosta sobre solo arenoso/argiloso Habito: Árvore","HUNI00006405",NA,"Jacarepaguá, Sítio Santa Mama.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1955","2020-11-12 16:58:20-03","UEL","FUEL","13725","PreservedSpecimen","Plantae","Asteraceae","Gochnatia","polymorpha","Gochnatia polymorpha","(Less) Cabrera",NA,NA,NA,NA,"Leitão Filho, HF","1774","1982","12","01","Brasil","Minas Gerais","Poços de Caldas","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,NA,NA,NA,"Estrada de MG.; Rodovia Poços de Caldas-Campestre, Campestre.Mata. Rodovia Pocos de Caldas",NA,NA,NA,NA,NA,"Tracheophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1956","2020-11-12 16:58:20-03","UEL","FUEL","24167","PreservedSpecimen","Plantae","Asteraceae","Gochnatia","polymorpha","Gochnatia polymorpha","(Less) Cabrera",NA,NA,NA,NA,"Chung, F; et al.","s.n.","1997","12","12","Brasil","Mato Grosso","Rio Verde do Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estr Itararé-Capão Bonito;Rio Verde24º04'50''S49º1, Capão Bonito;Rio Verde24º04'50''S49º12'19'",NA,NA,NA,NA,NA,"Tracheophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1957","2020-11-12 16:58:20-03","UEL","FUEL","38981","PreservedSpecimen","Plantae","Asteraceae","Gochnatia","polymorpha","Gochnatia polymorpha","(Less) Cabrera","Robinson, H","2004",NA,NA,"Hatschbach, G; Hatschbach, M; Ribas, OS","77894","2004","06","25","Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rodovia Macaúbas-Bom Jesus da Lapa, Bom Jesus da Lapa",NA,NA,NA,NA,NA,"Tracheophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1958","2020-11-12 16:58:20-03","UEL","FUEL","52920","PreservedSpecimen","Plantae","Asteraceae","Gochnatia","polymorpha","Gochnatia polymorpha","(Less) Cabrera","Verdi, M","2008","12","12","Verdi, M; Grosch, B; Klemz, G","1166","2008","12","12","Brasil","Santa Catarina","Capão Alto","-50.716111","-28.214167","-50.716111","-28.214167","880","880",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA
