"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","infraspecificEpithet","class","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","typeStatus","eventTime"
"49","2019-08-27 13:30:05-03","IAP","PACA-AGP","43674","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth","Grigoletto D.","Rambo, B.",NA,"1949","09","30","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA043674",NA,"Morro da Abertas","Habitat: n humidis herbosis Fenofase: flor e fruto","2013","01","17","Magnoliophyta","Geraniales",NA,NA,"29946","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"50","2019-08-27 13:30:05-03","IAP","PACA-AGP","44202","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth","Grigoletto D.","Rambo, B.",NA,"1949","11","02","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA044202",NA,"Morro Santana","Habitat: In humidis herbosis Fenofase: flor e fruto","2013","01","17","Magnoliophyta","Geraniales",NA,NA,"29946","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"51","2019-08-27 13:30:05-03","IAP","PACA-AGP","49890","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth","Emrich-Rambo","Rambo, B.",NA,"1951","02","06","Brasil","SC","Itapiranga","-53.7122001647949","-27.1693992614746",NA,NA,NA,NA,"PACA049890",NA,"Ad fl.Uruguay","Habitat: In agro Fenofase: flor","1954","09","05","Magnoliophyta","Geraniales",NA,NA,"18767","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"52","2019-08-27 13:30:05-03","IAP","PACA-AGP","7374","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth","Grigoletto D.","F. Theissen SJ",NA,"1907",NA,NA,"Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA007374",NA,NA,"Habitat: In humidis herbosis Fenofase: flor","2013","01","17","Magnoliophyta","Geraniales",NA,NA,"10287","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"53","2019-08-27 13:30:05-03","IAP","PACA-AGP","96283","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth","Grigoletto D.","Zanoto, M",NA,"2004","09","08","Brasil","SC","Maravilha","-53.1725006103516","-26.760799407959",NA,NA,"550","550","PACA096283",NA,"Mata do seminário","Sem n° de HASU","2013","01","17","Magnoliophyta","Geraniales",NA,NA,"12440","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"54","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0059482","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","J. Cordeiro & E. Barbosa","L. G. Temponi; J. Cordeiro, J. M. Silva","681","2009","10","12","Brazil","Parana",NA,"-54.5833","-25.55",NA,NA,NA,NA,NA,NA,"Parque Nacional do Iguaçu, BR 469 interior do Parque (Mun. Foz do Iguaçu).","Erval ruderal, flores amarelas.",NA,NA,NA,"Magnoliophyta","Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0033850","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth",NA,"A. Krapovickas","42742","1988","8","20","Argentina","Corrientes",NA,"-58.833333","-27.466667",NA,NA,NA,NA,NA,NA,"Dep. Capital.",NA,NA,NA,NA,"Magnoliophyta","Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-01-17 11:26:51-02","PUCRS","MPUC","18220","S","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","P. Fiaschi",NA,NA,"1984","10","30","Brasil","RS","Uruguaiana","-57.0880556","-29.755","-57.0880556000","-29.7550000000",NA,NA,NA,NA,".",NA,"2013","01","01",NA,"Oxalidales","South America",NA,NA,NA,NA,"Magnoliopsida","1",NA,NA,NA,NA,NA
"57","2020-09-24 17:43:01-03","PUCRS","MPUC","3006","S","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","T. Strehl",NA,NA,"1978","07","04","Brasil","RS","Cachoeira do Sul","-52.8938889","-30.0394444","-52.8938889000","-30.0394444000",NA,NA,NA,NA,"Distrito Ferreira",NA,"2013","01","01",NA,"Oxalidales","South America",NA,NA,NA,NA,"Magnoliopsida","1",NA,NA,NA,NA,NA
"58","2019-01-17 11:26:51-02","PUCRS","MPUC","651","S","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","R. Rabello",NA,NA,"1969","06","24","Brasil","RS","Porto Alegre","-51.2372222222","-30.0191388889","-51.2372222222","-30.0191388889",NA,NA,NA,NA,"Morro Santana",NA,"2013","01","01",NA,"Oxalidales","South America",NA,NA,NA,NA,"Magnoliopsida","1",NA,NA,NA,NA,NA
"59","2019-01-17 11:26:51-02","PUCRS","MPUC","2362","S","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","A. Louterg",NA,NA,"1969","08","05","Brasil","RS","Porto Alegre","-51.2372222222","-30.0191388889","-51.2372222222","-30.0191388889",NA,NA,NA,NA,"Morro Santana",NA,"1984","01","01",NA,"Oxalidales","South America",NA,NA,NA,NA,"Magnoliopsida","1",NA,NA,NA,NA,NA
"60","2019-01-17 11:26:51-02","PUCRS","MPUC","10393","S","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Equipe do Projeto",NA,NA,"1989","05","27","Brasil","RS","Pirapó","-55.1988889","-28.0447222","-55.1988889000","-28.0447222000",NA,NA,NA,NA,"Rincão Vermelho, Cinco Bocas",NA,NA,NA,NA,NA,"Oxalidales","South America",NA,NA,NA,NA,"Magnoliopsida","1",NA,NA,NA,NA,NA
"61","2020-09-24 17:43:01-03","PUCRS","MPUC","2741","S","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","T. Strehl",NA,NA,"1982","05","28","Brasil","RS","Cachoeira do Sul","-52.8938889","-30.0394444","-52.8938889000","-30.0394444000",NA,NA,NA,NA,"Distrito Ferreira",NA,"2013","01","01",NA,"Oxalidales","South America",NA,NA,NA,NA,"Magnoliopsida","1",NA,NA,NA,NA,NA
"62","2019-01-17 11:26:51-02","PUCRS","MPUC","18219","S","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","P. Fiaschi",NA,NA,"1986","09","30","Brasil","RS","Uruguaiana","-57.0880556","-29.755","-57.0880556000","-29.7550000000",NA,NA,NA,NA,".",NA,"2013","01","01",NA,"Oxalidales","South America",NA,NA,NA,NA,"Magnoliopsida","1",NA,NA,NA,NA,NA
"63","2019-01-17 11:26:51-02","PUCRS","MPUC","2131","S","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","M.T.M.B. das Neves",NA,NA,"1978","11","21","Brasil","RS","Marcelino Ramos","-51.9086111","-27.4641667","-51.9086111000","-27.4641667000",NA,NA,NA,NA,".",NA,"2013","01","01",NA,"Oxalidales","South America",NA,NA,NA,NA,"Magnoliopsida","1","726",NA,NA,NA,NA
"64","2019-01-17 11:26:51-02","PUCRS","MPUC","15892","S","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Iracema",NA,NA,"1972","10","03","Brasil","RS","Porto Alegre","-51.2372222222","-30.0191388889","-51.2372222222","-30.0191388889",NA,NA,NA,NA,"Bairro Partenon, campus da PUCRS",NA,"1972","01","01",NA,"Oxalidales","South America",NA,NA,NA,NA,"Magnoliopsida","1",NA,NA,NA,NA,NA
"65","2019-01-17 11:26:51-02","PUCRS","MPUC","18221","S","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","P. Fiaschi",NA,NA,"1985","09","14","Brasil","RS","Uruguaiana","-57.0880556","-29.755","-57.0880556000","-29.7550000000",NA,NA,NA,NA,".",NA,"2013","01","01",NA,"Oxalidales","South America",NA,NA,NA,NA,"Magnoliopsida","1",NA,NA,NA,NA,NA
"66","2019-01-17 11:26:51-02","PUCRS","MPUC","13897","S","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","C. Schlindwein",NA,NA,"1990","10","26","Brasil","RS","Caçapava do Sul","-53.4913888889","-30.5125","-53.4913888889","-30.5125000000",NA,NA,NA,NA,"Cerro do Martim, Minas do Camaquã","Rochas de arenito, vegetação aberta, solo arenoso e seco (F:42)","1992","01","01",NA,"Oxalidales","South America",NA,NA,NA,NA,"Magnoliopsida","1",NA,"100","200",NA,NA
"67","2019-01-17 11:26:51-02","PUCRS","MPUC","2644","S","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","A. Louterg",NA,NA,"1973","10","02","Brasil","RS","Porto Alegre","-51.2372222222","-30.0191388889","-51.2372222222","-30.0191388889",NA,NA,NA,NA,"Morro Santana",NA,"1984","01","01",NA,"Oxalidales","South America",NA,NA,NA,NA,"Magnoliopsida","1",NA,NA,NA,NA,NA
"68","2019-01-17 11:26:51-02","PUCRS","MPUC","10474","S","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Equipe do Projeto",NA,NA,"1989","05","27","Brasil","RS","Pirapó","-55.1988889","-28.0447222","-55.1988889000","-28.0447222000",NA,NA,NA,NA,"Rincão Vermelho, Cinco Bocas",NA,"1995","01","01",NA,"Oxalidales","South America",NA,NA,NA,NA,"Magnoliopsida","1",NA,NA,NA,NA,NA
"69","2019-01-17 11:26:51-02","PUCRS","MPUC","13905","S","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","G. Hatschbach",NA,NA,"1984","10","10","Brasil","RS","Viamão","-51.0155556","-30.2766667","-51.0155556000","-30.2766667000",NA,NA,NA,NA,"Estação Experimental Fitotécnica de Águas Belas","Estação Experimental Fitotécnica de Águas Belas (F:7)","1988","01","01",NA,"Oxalidales","South America",NA,NA,NA,NA,"Magnoliopsida","1",NA,NA,NA,NA,NA
"70","2019-01-17 11:26:51-02","PUCRS","MPUC","18133","S","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","P.J.S. Silva Filho",NA,NA,"2010","01","01","Brasil","RS","Porto Alegre","-51.2372222222","-30.0191388889","-51.2372222222","-30.0191388889",NA,NA,NA,NA,"Campus UFRGS - Vale",NA,"2011","01","01",NA,"Oxalidales","South America",NA,NA,NA,NA,"Magnoliopsida","1","1625",NA,NA,NA,NA
"71","2019-01-17 11:26:51-02","PUCRS","MPUC","2645","S","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","A. Louterg",NA,NA,"1973","10","16","Brasil","RS","Porto Alegre","-51.2372222222","-30.0191388889","-51.2372222222","-30.0191388889",NA,NA,NA,NA,"Morro Santana",NA,"1984","01","01",NA,"Oxalidales","South America",NA,NA,NA,NA,"Magnoliopsida","1",NA,NA,NA,NA,NA
"72","2019-01-17 11:26:51-02","PUCRS","MPUC","17161","S","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth",NA,NA,NA,"1988","09","06","Brasil","SC","Concórdia","-52.0277778","-27.2344444","-52.0277778000","-27.2344444000",NA,NA,NA,NA,"Estreito",NA,"2013","01","01",NA,"Oxalidales","South America",NA,NA,NA,NA,"Magnoliopsida","1",NA,NA,NA,NA,NA
"73","2019-01-17 11:26:51-02","PUCRS","MPUC","15889","S","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","V. Chemale",NA,NA,"1976","09","15","Brasil","RS","Porto Alegre","-51.2372222222","-30.0191388889","-51.2372222222","-30.0191388889",NA,NA,NA,NA,"Morro Santana",NA,"1976","01","01",NA,"Oxalidales","South America",NA,NA,NA,NA,"Magnoliopsida","1",NA,NA,NA,NA,NA
"74","2019-01-17 11:26:51-02","PUCRS","MPUC","10379","S","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","N.I. Matzenbacher",NA,NA,"1988","01","01","Brasil","RS","Barracão","-51.4506667","-27.6711111","-51.4506667000","-27.6711111000",NA,NA,NA,NA,"Espigão Alto",NA,NA,NA,NA,NA,"Oxalidales","South America",NA,NA,NA,NA,"Magnoliopsida","1",NA,NA,NA,NA,NA
"75","2019-01-17 11:26:51-02","PUCRS","MPUC","2132","S","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","S.M. Nunes",NA,NA,"1978","11","22","Brasil","RS","Sananduva","-51.8067016601562","-27.9496994018555",NA,NA,NA,NA,NA,NA,".",NA,"2013","01","01",NA,"Oxalidales","South America",NA,"22915","auto",NA,"Magnoliopsida","1","727",NA,NA,NA,NA
"76","2019-01-17 11:26:51-02","PUCRS","MPUC","13898","S","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","C. Schlindwein",NA,NA,"1993","10","08","Brasil","RS","Caçapava do Sul","-53.4913888889","-30.5125","-53.4913888889","-30.5125000000",NA,NA,NA,NA,"Minas do Camaquã, Guaritas","Solo arenoso, raso, seco (F:40) casa do Sr. Valpir",NA,NA,NA,NA,"Oxalidales","South America",NA,NA,NA,NA,"Magnoliopsida","1",NA,"250","350",NA,NA
"77","2019-01-17 11:26:51-02","PUCRS","MPUC","12623","S","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","P.J.S. Silva Filho",NA,NA,"2008","09","20","Brasil","RS","Dom Pedro de Alcântara","-49.8497222","-29.3694444","-49.8497222000","-29.3694444000",NA,NA,NA,NA,"Morrinho de Porto Fagundes","Coletada na borda da mata","2010","01","01",NA,"Oxalidales","South America",NA,NA,NA,NA,"Magnoliopsida","1","318",NA,NA,NA,NA
"78","2019-01-17 11:26:51-02","PUCRS","MPUC","10388","S","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","C.S.A. Martins","C.S.A. Martins",NA,"1989","05","23","Brasil","RS","Pirapó","-55.1988889","-28.0447222","-55.1988889000","-28.0447222000",NA,NA,NA,NA,"Foz do rio Ijuí-Mirim",NA,NA,NA,NA,NA,"Oxalidales","South America",NA,NA,NA,NA,"Magnoliopsida","1",NA,NA,NA,NA,NA
"79","2019-01-17 11:26:51-02","PUCRS","MPUC","18155","S","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","P.J.S. Silva Filho",NA,NA,"2010","11","01","Brasil","RS","Bagé","-54.0997222","-31.3333333","-54.0997222000","-31.3333333000",NA,NA,NA,NA,"Casa de Pedra",NA,"2011","01","01",NA,"Oxalidales","South America",NA,NA,NA,NA,"Magnoliopsida","1","1672",NA,NA,NA,NA
"80","2019-01-17 11:26:51-02","PUCRS","MPUC","15895","S","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Vera","Elena",NA,"1976","08","15","Brasil","RS","Porto Alegre","-51.2372222222","-30.0191388889","-51.2372222222","-30.0191388889",NA,NA,NA,NA,"Bairro Agronomia",NA,"1984","01","01",NA,"Oxalidales","South America",NA,NA,NA,NA,"Magnoliopsida","1",NA,NA,NA,NA,NA
"81","2019-01-17 11:26:51-02","PUCRS","MPUC","13907","S","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","G. Hatschbach",NA,NA,"1984","09","13","Brasil","RS","Viamão","-51.0155556","-30.2766667","-51.0155556000","-30.2766667000",NA,NA,NA,NA,"Estação Experimental Fitotécnica de Águas Belas","Estação Experimental Fitotécnica de Águas Belas (F:7)","1988","01","01",NA,"Oxalidales","South America",NA,NA,NA,NA,"Magnoliopsida","1",NA,NA,NA,NA,NA
"82","2019-01-17 11:26:51-02","PUCRS","MPUC","14545","S","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","P.J.S. Silva Filho",NA,NA,"2008","10","04","Brasil","RS","Viamão","-51.0155556","-30.2766667","-51.0155556000","-30.2766667000",NA,NA,NA,NA,"Lago Tarumã","Na borda da mata","2010","01","01",NA,"Oxalidales","South America",NA,NA,NA,NA,"Magnoliopsida","1","359",NA,NA,NA,NA
"83","2019-01-17 11:26:51-02","PUCRS","MPUC","502","S","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","V.R. Zotenir",NA,NA,"1969","10","15","Brasil","RS","Porto Alegre","-51.2372222222","-30.0191388889","-51.2372222222","-30.0191388889",NA,NA,NA,NA,"Morro Santana",NA,"2013","01","01",NA,"Oxalidales","South America",NA,NA,NA,NA,"Magnoliopsida","1",NA,NA,NA,NA,NA
"84","2019-01-17 11:26:51-02","PUCRS","MPUC","2014","S","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","S.M. Nunes",NA,NA,"1978","10","18","Brasil","RS","Vacaria","-50.9297222","-28.4880556","-50.9297222000","-28.4880556000",NA,NA,NA,NA,".",NA,"2013","01","01",NA,"Oxalidales","South America",NA,NA,NA,NA,"Magnoliopsida","1",NA,NA,NA,NA,NA
"85","2019-01-17 11:26:51-02","PUCRS","MPUC","13904","S","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth",NA,NA,NA,"1985","09","06","Brasil","RS","Viamão","-51.0155556","-30.2766667","-51.0155556000","-30.2766667000",NA,NA,NA,NA,"Estação Experimental Fitotécnica de Águas Belas","Estação Experimental Fitotécnica de Águas Belas (F:7)","1988","01","01",NA,"Oxalidales","South America",NA,NA,NA,NA,"Magnoliopsida","1",NA,NA,NA,NA,NA
"86","2019-01-17 11:26:51-02","PUCRS","MPUC","13896","S","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","C. Schlindwein",NA,NA,"1991","10","10","Brasil","RS","Caçapava do Sul","-53.4913888889","-30.5125","-53.4913888889","-30.5125000000",NA,NA,NA,NA,"Minas do Camaquã, Guaritas","Rochas de arenito-conglomerado, vegetação aberta, solo arenoso e raso, seco (F: 40)","2015","01","01",NA,"Oxalidales","South America",NA,NA,NA,NA,"Magnoliopsida","1",NA,"250","350",NA,NA
"87","2019-01-17 11:26:51-02","PUCRS","MPUC","13895","S","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","C. Schlindwein",NA,NA,"1989","11","10","Brasil","RS","Porto Alegre","-51.2372222222","-30.0191388889","-51.2372222222","-30.0191388889",NA,NA,NA,NA,"Morro Santana","(F:9)","1992","01","01",NA,"Oxalidales","South America",NA,NA,NA,NA,"Magnoliopsida","1",NA,NA,NA,NA,NA
"88","2019-01-17 11:26:51-02","PUCRS","MPUC","13899","S","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","C. Schlindwein",NA,NA,"1990","09","30","Brasil","RS","Santana da Boa Vista","-53.1363889","-30.8725","-53.1363889000","-30.8725000000",NA,NA,NA,NA,"Minas do Camaquã, perto do rio Camaquã","Campo sujo, pastasgens, rochas, arroios, vegetação aberta, solo arenoso (F: 38)","1992","01","01",NA,"Oxalidales","South America",NA,NA,NA,NA,"Magnoliopsida","1",NA,"100","300",NA,NA
"89","2019-01-17 11:26:51-02","PUCRS","MPUC","17378","S","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth",NA,"S.M. Nunes",NA,"1996","11","16","Brasil","SC","Piratuba","-51.771900177002","-27.4197006225586",NA,NA,NA,NA,NA,NA,"junto ao rio Uruguai",NA,"2013","01","01",NA,"Oxalidales","South America",NA,"13675","auto",NA,"Magnoliopsida","1",NA,NA,NA,NA,NA
"90","2020-10-14 10:04:27-03","FURB","FURB","47920","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth","Lozano, ED","Lozano, E.D.","2836","2014","11","15","Brasil","Paraná","Prudentópolis","-50.9777984619141","-25.2131004333496",NA,NA,NA,NA,"FURB47920","FURB47920","Salto Manduri.",NA,"2015",NA,NA,NA,NA,NA,NA,"61049","auto",NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-03-16 17:54:09-03","UCS","HUCS","2074","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth","Smith, S.F.","Vieira, F.","s.n.","1986","09","29","Brasil","Rio Grande do Sul","Bento Gonçalves","-51.5191993713379","-29.1714000701904",NA,NA,NA,NA,NA,NA,NA,NA,"1986","11",NA,"Angiospermae","Oxalidales",NA,NA,"21248","auto",NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-03-16 17:54:09-03","UCS","HUCS","32056","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth","Wasum, R.A.","Fascin, I.","s.n.","2006","08","26","Brasil","Rio Grande do Sul","Nova Roma do Sul","-51.4081001281738","-28.9902992248535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Oxalidales",NA,NA,"9715","auto",NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-03-16 17:54:09-03","UCS","HUCS","32389","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth","Wasum, R.A.","Ombrosi, K.","6","2006","08","26","Brasil","Rio Grande do Sul","Nova Roma do Sul","-51.4081001281738","-28.9902992248535",NA,NA,NA,NA,NA,NA,NA,NA,"2006",NA,NA,"Angiospermae","Oxalidales",NA,NA,"9715","auto",NA,NA,NA,NA,NA,NA,NA,NA
"94","2021-03-16 17:54:09-03","UCS","HUCS","4623","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth","Smith, S.F.","Rossato, M.","s.n.","1988","10","01","Brasil","Rio Grande do Sul","Pantano Grande","-52.3736000061035","-30.1914005279541",NA,NA,NA,NA,NA,NA,NA,"solo - beira de estrada","1988","11",NA,"Angiospermae","Oxalidales",NA,NA,"34187","auto",NA,NA,NA,NA,NA,NA,NA,NA
"95","2021-03-16 17:54:09-03","UCS","HUCS","4585","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth","Smith, S.F.","Rossato, M.","s.n.","1988","10","01","Brasil","Rio Grande do Sul","Pantano Grande","-52.3736000061035","-30.1914005279541",NA,NA,NA,NA,NA,NA,NA,"solo - beira de estrada","1988","11",NA,"Angiospermae","Oxalidales",NA,NA,"34187","auto",NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-03-16 17:54:09-03","UCS","HUCS","2131","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth","Smith, S.F.","Grazziotin, G.","s.n.","1986","10","18","Brasil","Rio Grande do Sul","Veranópolis","-51.5494003295898","-28.9361000061035",NA,NA,NA,NA,NA,NA,NA,NA,"1986","11",NA,"Angiospermae","Oxalidales",NA,NA,"16670","auto",NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-03-16 17:54:09-03","UCS","HUCS","36493","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth","Cordeiro, J.; Barbosa, E.","Silva, J.M.","7329","2009","09","16","Brasil","Paraná","Pato Branco","-52.6706008911133","-26.2285995483398",NA,NA,NA,NA,NA,NA,"Rio Chopinzinho","herbácea , flor amarela; mata ciliar","2010",NA,NA,"Angiospermae","Oxalidales",NA,NA,"26000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"98","2014-10-14 15:57:03-03","BS","M","M-0172318","S","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth",NA,"Czermak, J.",NA,"1897","08","31","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"M0172318",NA,"Prov. Rio Grande do Sul: P. Alegre: grasige Raine um Navegantes",NA,NA,NA,NA,"Magnoliophyta","Oxalidales",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,"NOTATYPE","21:00"
"99","2014-10-14 15:57:03-03","BS","M","M-0172319","S","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth",NA,"Sellow, F.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"M0172319",NA,"Brasilia",NA,NA,NA,NA,"Magnoliophyta","Oxalidales",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,"NOTATYPE",NA
"100","2014-10-14 15:57:03-03","BS","M","M-0172321","S","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth",NA,"Sellow, F.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"M0172321",NA,"Brasilia",NA,NA,NA,NA,"Magnoliophyta","Oxalidales",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,"NOTATYPE",NA
"101","2019-06-27 10:26:08-03","UFES","VIES","25265","S","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth","Lozano, E.D.","Lozano, E.D.","2836","2014","11","15","Brasil","Paraná","Prudentópolis","-50.9777984619141","-25.2131004333496",NA,NA,NA,NA,"VIES025265","VIES025265","Rio dos Patos, Salto Manduri.",NA,"2015",NA,NA,NA,NA,NA,NA,"61049","auto",NA,NA,NA,NA,NA,NA,NA,NA
