"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","identifiedBy","year","month","continentOcean","preparationType","barcode","imagecode","day","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relationshipType","relatedCatalogItem","fieldNumber","infraspecificEpithet"
"48","2020-11-04 11:04:12-03","ESALQ","ESA","125474","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides",NA,"Polisel, R.T.","1195.0","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). Trilha do Chagas, UHE da Fumaça. Floresta Ombrófila Densa à margem esquerda do Rio Juquiá.","-47.37897","-24.03882",NA,NA,"Epífita. Estéril.",NA,NA,"2013","03",NA,NA,"ESA125474",NA,"30",NA,NA,"-47.37897","-24.03882",NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-11-04 11:04:12-03","ESALQ","ESA","8217","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Souza, V.C. ; Sakuragui, C.M.","2047.0","Brasil","Minas Gerais","Caeté",NA,"-43.6697006225586","-19.8799991607666","22051",NA,NA,"auto","Taylor, N.P.","1992","10",NA,NA,"ESA008217","ESA008217","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-11-04 11:04:12-03","ESALQ","ESA","26253","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose ex Bailey","Giulietti, A.M. et al.",NA,"Brasil","Minas Gerais","Tiradentes",NA,"-44.1781005859375","-21.1103000640869","10355",NA,NA,"auto","Aona, L.Y.S.","1994","01",NA,NA,"ESA026253","ESA026253","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-11-04 11:04:12-03","ESALQ","ESA","37612","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides",NA,"Torezan, J.M. et al.","757.0","Brasil","Paraná","Sengés",NA,"-49.4636001586914","-24.1128005981445","55682",NA,NA,"auto",NA,"1997","12",NA,NA,"ESA037612",NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-11-04 11:04:12-03","ESALQ","ESA","15474","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Souza, V.C. et al.","6089.0","Brasil","São Paulo","Bom Sucesso de Itararé",NA,"-49.1399993896484","-24.3099994659424","14955",NA,NA,"auto",NA,"1994","06",NA,NA,"ESA015474","ESA015474","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-04 11:04:12-03","ESALQ","ESA","14765","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Moraes, P.L.R. Diniz, C.C.","983.0","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334","27904",NA,NA,"auto","Souza, V.C.","1994","05",NA,NA,"ESA014765","ESA014765","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-04 11:04:12-03","ESALQ","ESA","62790","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Souza, V.C. et al.","21662.0","Brasil","São Paulo","São Sebastião",NA,"-45.4099998474121","-23.7600002288818","41977",NA,NA,"auto","Souza, V.C.","1998","12",NA,NA,"ESA062790","ESA062790","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-04 11:04:12-03","ESALQ","ESA","37364","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Souza, V.C.; Leoni, L.S.; Souza, J.P.; Mazine, F.F.","12102.0","Brasil","Minas Gerais","Alto Caparaó.","Parque Nacional do Caparaó. Estrada entre o alojamento e Vale Verde. Mata de altitude.","-41.8683013916016","-20.4333000183105","21645",NA,"Erva sobre rochas; frutos imaturos verdes.","auto","Joaquim Jr., G.O.","1996","09",NA,NA,"ESA037364","ESA037364","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:04:12-03","ESALQ","ESA","86092","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Forster, W. ; Romão, G.O.","789.0","Brasil","Espírito Santo","Alegre","Parque Nacional do Caparaó. Rio Braço Norte. Floresta Ombrófila Densa.","-41.5331001281738","-20.763599395752","26101",NA,"Cálice ferrugíneo, corola amarela.","auto","Aona, L.Y.S.","2000","10",NA,NA,"ESA086092","ESA086092","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:04:12-03","ESALQ","ESA","64361","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides",NA,"Souza, V.C.; Souza, J.P.; Forster, W.; Mazine, F.F.","23204.0","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó. Vale Verde. Floresta Aluvial, ao longo do Rio Caparaó","-41.8683013916016","-20.4333000183105","21645",NA,"Sobre rochas; erva ereta; frutos róseos","auto",NA,"2000","02",NA,NA,"ESA064361","ESA064361","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-04 11:04:12-03","ESALQ","ESA","120090","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides",NA,"Braga, J.M.A.","4318.0","Brasil","Rio de Janeiro","Duque de Caxias","Reserva da Petrobras, trilha ao redor do lago da barragem.","-43.3116989135742","-22.7856006622314","34388",NA,NA,"auto",NA,"1997","08",NA,NA,"ESA120090","ESA120090","01","50","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-01-14 15:26:37-03","MN","R","101494","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Schwacke, C.A.W.",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Almeida, M.C.","1886",NA,NA,NA,"R010023346","R010023346",NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA
"60","2021-01-14 15:26:37-03","MN","R","105777","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Smith, L.B.; Segadas-Vianna, F.; Vattimo, I.; Silva, L.S.O.; Dau, L.; Machline, G.C. & Costa, J.A.F.","6481","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Almeida, M.C.","1952","04",NA,NA,"R010023347,R010023348","R010023347 R010023348","10","500","500",NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA
"61","2021-01-14 15:26:37-03","MN","R","107892","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Castellanos, A.","22537","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"Almeida, M.C.","1959","10",NA,NA,"R010023349","R010023349","03",NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA
"62","2021-01-14 15:26:37-03","MN","R","121286","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Lutz, A.","352","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"Almeida, M.C.","1913","01",NA,NA,"R010023350","R010023350","15",NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA
"63","2021-01-25 18:03:32-03","MN","R","235798","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Sadala-Castilho,R.","10","Brasil","Minas Gerais","Conceição de Ibitipoca","Parque Estadual de Ibitipoca","-43.893472","-21.709583",NA,NA,NA,NA,"Rodarte, A.T.A.","2018","09",NA,NA,NA,NA,"20","1355","1355","43°53'36,5W","21°42'34,5S","2018","09","26",NA,NA,NA,NA,NA
"64","2021-01-14 15:26:37-03","MN","R","197337","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Moura, R.; Menezes, M.; Menzes, L.; Silva, A.; Longhi-Wagner, H. & Alves, R.","191","Brasil","Minas Gerais","João d'El Rei",NA,NA,NA,NA,NA,NA,NA,"Zappi, D.","1999","10",NA,NA,"R010023353","R010023353","11",NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA
"65","2021-01-14 15:26:37-03","MN","R","218487","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Castellanos, A.","22326","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Almeida, M.C.","1958","10",NA,NA,"R010023354","R010023354","19",NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA
"66","2021-01-14 15:26:37-03","MN","R","218927","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Almeida, M.C.; Moura, R.; Paixão, R. & Mota, T.","43","Brasil","Rio de Janeiro","Teresópolis","Parque Estadual dos Três Picos","-42.982778","-22.464444",NA,NA,NA,NA,NA,"2013","11",NA,NA,"R010023355","R010023355","29","1116","1116","-42.982778","-22.464444",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-01-14 15:26:37-03","MN","R","218928","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Almeida, M.C.; Moura, R.; Paixão, R. & Mota, T.","44","Brasil","Rio de Janeiro","Teresópolis","Parque Estadual dos Três Picos","-42.982222","-22.465556",NA,NA,NA,NA,NA,"2013","11",NA,NA,"R010023356","R010023356","29","1154","1154","-42.982222","-22.465556",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-01-14 15:26:37-03","MN","R","218929","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Almeida, M.C.; Moura, R.; Paixão, R. & Mota, T.","52","Brasil","Rio de Janeiro",NA,"Parque Nacional da Serra dos Órgãos",NA,NA,NA,NA,NA,NA,NA,"2013","11",NA,NA,"R010023357,R010023381","R010023357 R010023381","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-01-14 15:26:37-03","MN","R","218930","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Almeida, M.C.; Moura, R.; Paixão, R. & Mota, T.","49","Brasil","Rio de Janeiro",NA,"Parque Nacional da Serra dos Órgãos",NA,NA,NA,NA,NA,NA,NA,"2013","11",NA,NA,"R010023358,R010023380","R010023358 R010023380","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-01-14 15:26:37-03","MN","R","223945","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Almeida, M.C.; Beatriz Neves","113","Brasil","São Luis do Paraitinga",NA,"Parque Estadual da Serra do Mar, Núcleo Santa Virginia. Trilha Pirapitinga",NA,NA,NA,NA,NA,NA,NA,"2015","03",NA,NA,"R010023342","R010023342","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-01-14 15:26:37-03","MN","R","229463","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Couto, D.R.; Alves, R.J.V.; Silva, N.G.; Marques, A. & Sadala, R.","3009","Brasil","Minas Gerais","São João del Rei",NA,"-44.3","-21.15",NA,NA,NA,NA,NA,"2014","09",NA,NA,"R010022185","R010022185","28","1098","1098","44º18'W","21º9'S",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-01-14 15:26:37-03","MN","R","26680","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Brade, A.C.","11036","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Almeida, M.C.","1932","08",NA,NA,NA,NA,"27",NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA
"73","2021-01-14 15:26:37-03","MN","R","52971","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Hoehne, F.C.","6348","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Comissão Rondon",NA,"Almeida, M.C.","1915","11",NA,NA,"R010023337","R010023337",NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA
"74","2021-01-14 15:26:37-03","MN","R","53835","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Cuezzo, P.B.","3992","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"Almeida, M.C.","1948","12",NA,NA,"R010023339","R010023339","28","1600","1600",NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA
"75","2021-01-14 15:26:37-03","MN","R","91016","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Silveira, A.","1279","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"Taylor, N.P. & Zappi, D.C.","1896","06",NA,NA,"R010023340","R010023340",NA,NA,NA,NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA
"76","2021-01-14 15:26:37-03","MN","R","91021","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Ule, E.H.G.",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"Almeida, M.C.","1892","03",NA,NA,"R010023341,R010023343","R010023341 R010023343",NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA
"77","2021-01-14 15:26:37-03","MN","R","91022","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Dusén, P.K.H.","2673","Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"Almeida, M.C.","1904","01",NA,NA,"R010023344","R010023344","14",NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA
"78","2021-01-14 15:26:37-03","MN","R","91033","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Netto, L.S.M.",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Almeida, M.C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA
"79","2021-01-14 15:26:37-03","MN","R","91098","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Herb. J. de Saldanha, 8582",NA,"Almeida, M.C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA
"80","2021-01-14 15:26:37-03","MN","R","232410","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Cardoso, W.C.; Borges, W.S. & Dal col, A.C.S.","279","Brasil","Espírito Santo","Domingos Martins",NA,"-40.6591987609863","-20.3633003234863","48150",NA,NA,"auto","Cardoso, W.C.","2013","11",NA,NA,"R010036999",NA,"20",NA,NA,"41.01854W","20.40092S","2013","11","20",NA,NA,NA,NA,NA
"81","2021-01-14 15:26:37-03","MN","R","228024","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Alves, R.J.V.","5343","Brasil","Minas Gerais","Tiradentes",NA,"-44.1781005859375","-21.1103000640869","10355",NA,NA,"auto",NA,"1996","09",NA,NA,"R010009157",NA,"28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-01-14 15:26:37-03","MN","R","226605","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Peron, M.; Alves, R.J.V.","291","Brasil","Minas Gerais","Tiradentes",NA,"-44.1781005859375","-21.1103000640869","10355",NA,NA,"auto",NA,"1987","10",NA,NA,"R010005542","R010005542","03","1300","1300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-01-14 15:26:37-03","MN","R","91111","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Sampaio, A.J.","7702","Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666","36524",NA,NA,"auto","Almeida, M.C.","1939","01",NA,NA,"R010023345","R010023345",NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA
"84","2021-01-14 15:26:37-03","MN","R","223513","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Sucre, D.","10053","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232","57442",NA,NA,"auto","Senna, M.de","1973","07",NA,NA,NA,NA,"17","220","220",NA,NA,"1979","02","23",NA,NA,NA,NA,NA
"85","2021-01-14 15:26:37-03","MN","R","223512","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Braga, J.M.A.","3642","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232","57442",NA,NA,"auto","Freitas, M.F.","1996","11",NA,NA,NA,NA,"01",NA,NA,NA,NA,"1996","11","04",NA,NA,NA,NA,NA
"86","2021-01-14 15:26:37-03","MN","R","52486","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Rose, L.; Lutz, B.","35","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344","38539",NA,NA,"auto","Almeida, M.C.","1948",NA,NA,NA,"R010023338","R010023338",NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA
"87","2021-01-14 15:26:37-03","MN","R","22137","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Brade, A.C.","14415","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344","38539",NA,NA,"auto","Almeida, M.C.","1929","11",NA,NA,"R010023336","R010023336",NA,"1000","1000",NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA
"88","2021-01-14 15:26:37-03","MN","R","160522","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Cardoso, J.","152","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344","38539",NA,NA,"auto","Taylor, N.P. & Zappi, D.C.","1980","12",NA,NA,"R010023352","R010023352","18",NA,NA,NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA
"89","2021-01-14 15:26:37-03","MN","R","9817","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Glaziou, A.F.M.","1161 p.p.","Brasil","Rio de Janeiro","Rio de Janeiro","Cosme Velho","-43.2075004577637","-22.9027996063232","57442",NA,"Plantas do Brasil Central","auto","M. C. Almeida","1867","02",NA,NA,"R000009817","R000009817_001","05",NA,NA,NA,NA,"2014","05","09",NA,NA,NA,NA,NA
"90","2021-01-14 15:26:37-03","MN","R","160509","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Lima, H.C.; Bromley, G. et alli","2307","Brasil","Rio de Janeiro","Magé","Paraíso","-43.040599822998","-22.6527996063232","20531",NA,NA,"auto","Martinelli, S.","1984","10",NA,NA,"R010023351","R010023351","24","190","190",NA,NA,"1985",NA,NA,NA,NA,NA,NA,NA
"91","2021-01-14 15:26:37-03","MN","R","78693","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose",NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Tijuca","-43.2075004577637","-22.9027996063232","57442",NA,NA,"auto","Almeida, M.C.","1883","11",NA,NA,NA,NA,"18",NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA
"92","2015-07-02 14:01:18-03","JBP","HPL","2283","S","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","Britton & Rose","E.R. Salviani & H. Lorenzi","495","Brasil","SP","Mogi das Cruzes","Morro do Garrafão, em campo de altitude, vegetando sobre pedras.","-46.1883","-23.5228","28666",NA,NA,"auto","E.R. Salviani & H. Lorenzi","1999","09",NA,NA,NA,NA,"06",NA,NA,NA,NA,"1999","09","06",NA,NA,NA,NA,NA
"93","2015-07-02 14:01:18-03","JBP","HPL","5114","S","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","Britton & Rose","H. Lorenzi","5559","Brasil","SP","Mogi das Cruzes","Coletado na propriedade do Mario Peixoto, cultivada como ornamental.","-46.1883","-23.5228","28666",NA,NA,"auto","R. Tsuji","2005","08",NA,NA,NA,NA,"29",NA,NA,NA,NA,"2005","08","29",NA,NA,NA,NA,NA
"94","2019-12-19 08:15:13-03","FPS","FPS","3074","MachineObservation","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Schwirkowski, P.","2502","Brasil","Santa Catarina","São Bento do Sul","Centro. Fundos do Hotel Serra Alta","-49.383337","-26.241593",NA,NA,"<ll>dwc_commonname:</ll> Conambaia, cacto-de-páscoa, sonho-de-beberrão",NA,"Schwirkowski, P.","2017","10",NA,NA,"FPS03074,FURB55819","FPS03074_v01 FPS03074_v02 FPS03074_v03 FPS03074_v04 FURB55819","20",NA,NA,"-49.383337","-26.241593","2017","10","20",NA,"voucher","FURB 55819",NA,NA
"95","2020-06-14 15:15:04-03","FPS","FPS","4393","MachineObservation","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Schwirkowski, P.","3816","Brasil","Santa Catarina","São Bento do Sul","Bairro Brasília, Parque Florestal do SAMAE","-49.360149","-26.235511",NA,NA,"<ll>dwc_commonname:</ll> Conambaia, cacto-de-páscoa, sonho-de-beberrão",NA,"Schwirkowski, P.","2019","12",NA,NA,"FPS04393,FURB66010","FPS04393_v01 FPS04393_v02 FPS04393_v03 FPS04393_v04 FPS04393_v05 FPS04393_v06 FURB66010","26",NA,NA,"-49.360149","-26.235511","2019","12","26",NA,"voucher","FURB 66010",NA,NA
"96","2019-12-19 08:15:13-03","FPS","FPS","1124","MachineObservation","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Schwirkowski, P.","1355","Brasil","Santa Catarina","São Bento do Sul","Trilha do Parque 23 de Setembro","-49.383622","-26.27563",NA,NA,"<ll>dwc_commonname:</ll> Conambaia, cacto-de-páscoa, sonho-de-beberrão",NA,"Schwirkowski, P.","2015","11",NA,NA,"FPS01124,FURB49423","FPS01124_v01 FPS01124_v02 FPS01124_v03 FPS01124_v04 FPS01124_v05 FURB49423","28",NA,NA,"-49.383622","-26.27563","2015","11","28",NA,"voucher","FURB 49423",NA,NA
"97","2019-12-19 08:15:13-03","FPS","FPS","884","MachineObservation","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Schwirkowski, P.","1146","Brasil","Santa Catarina","São Bento do Sul","Trilha do Parque 23 de Setembro","-49.383622","-26.27563",NA,NA,"<ll>dwc_commonname:</ll> Conambaia, cacto-de-páscoa, sonho-de-beberrão",NA,"Schwirkowski, P.","2015","05",NA,NA,"FPS00884,FURB48519","FPS00884_v01 FPS00884_v02 FPS00884_v03 FURB48519","16",NA,NA,"-49.383622","-26.27563","2015","05","16",NA,"voucher","FURB 48519",NA,NA
