"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"554","2010-05-13 21:22:00-03","MO","MOBOT","3150627","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Spichiger, R. & Coltier, E.",NA,NA,NA,"Armando C. Cervi|Rodolphe E. Spichiger|Pierre A. Loizeau|E. Cottier","1994","4","13","Brazil","Alagoas",NA,"Município de Quebrangulo. Reserva Biológica de Pedra Talhada. Agreste, Area de transicão Florestas Estacional Semidecidual/Decidual Contrafortes de Borborema, solos argilosos profundos com alfor. de rochas (gneiss).","-36.41666","-9.25",NA,NA,NA,NA,NA,"Cervi 7417",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"555","2013-08-23 04:12:00-03","MO","MOBOT","3288707","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","G. Hatschbach",NA,NA,NA,"Armando C. Cervi","1989","11","24","Brazil","Paraná",NA,"Parque Nacional do Iguaçu. Mun Foz do Iguaçu.",NA,NA,NA,NA,NA,NA,NA,"Cervi 3036",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"556","2011-03-11 08:14:00-03","MO","MOBOT","3288708","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Sara G. Tressens|Guillermo Norrmann|Aurelio Schinini","1985","3","6","Argentina","Corrientes","Ituzaingó","Ruta 38 y rio Aguapey. En selva marginal.",NA,NA,NA,NA,NA,NA,NA,"Tressens 3178",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"557","2020-05-10 10:54:00-03","MO","MOBOT","3406574","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","R. Spichiger",NA,NA,NA,"Mirtha Ortiz","1988","11","13","Paraguay","Guairá",NA,"Toroto; Cerro Polilla.","-56.25","-25.9166667",NA,NA,NA,NA,NA,"Ortiz 818",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,NA
"558","2012-04-06 14:34:00-03","MO","MOBOT","3406784","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","R. Spichiger",NA,NA,NA,"Nélida Soria","1988","12","14","Paraguay","Guairá",NA,"Arroyo Polila.","-56.25","-25.9166667",NA,NA,NA,NA,NA,"Soria Rey 2825",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,NA
"559","2008-05-27 22:02:00-03","MO","MOBOT","3406823","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Mirtha Ortiz","1988",NA,NA,"Paraguay","Guairá",NA,"Tororo; Cerro Polilla.","-56.25","-25.91666",NA,NA,NA,NA,NA,"Ortiz 832",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"560","2008-05-27 22:02:00-03","MO","MOBOT","3406872","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","R. Spichiger",NA,NA,NA,"Nélida Soria","1988",NA,NA,"Paraguay","Guairá",NA,"Cerro Acati. Orillas de bosque.","-56.28333","-25.91666",NA,NA,NA,NA,NA,"Soria Rey 2892",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"561","2008-05-27 22:02:00-03","MO","MOBOT","3407155","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","R. Spichiger",NA,NA,NA,"Nélida Soria","1988",NA,NA,"Paraguay","Guairá",NA,"Tororo; Arroyo Polilla.","-56.25","-25.91666",NA,NA,NA,NA,NA,"Soria Rey 2825",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"562","2008-05-27 22:02:00-03","MO","MOBOT","3407376","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Nélida Soria","1989",NA,NA,"Paraguay","Guairá",NA,"en El Cerro Acati.","-56.25","-25.91666",NA,NA,NA,NA,NA,"Soria Rey 3479",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"563","2008-05-27 22:02:00-03","MO","MOBOT","3407441","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","R. Spichiger",NA,NA,NA,"Nélida Soria","1988",NA,NA,"Paraguay","Guairá",NA,"Tororo; Prop. de Raul Alvarenga.","-56.25","-25.91666",NA,NA,NA,NA,NA,"Soria Rey 2651",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"564","2008-05-27 22:02:00-03","MO","MOBOT","3407771","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Nélida Soria","1988",NA,NA,"Paraguay","Caazapá",NA,"Tavai, Cerro Tupasy. Bosque en la ladera.",NA,NA,NA,NA,NA,NA,NA,"Soria Rey 2416","250.00000000","400.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"565","2008-05-27 22:02:00-03","MO","MOBOT","3432559","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"L.C. Stutz","1983","3",NA,"Paraguay","Alto Paraná",NA,"Forêt secondaire, Centre forestier, Pto. Stroessner.","-54.75","-25.58333",NA,NA,NA,NA,NA,"Stutz de Ortega 1190","250.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"566","2011-06-09 17:49:00-03","MO","MOBOT","806215","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","C. Grandez",NA,NA,NA,"Blas Pérez","1991","12",NA,"Paraguay","Central",NA,"Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.","-57.46666","-25.33333",NA,NA,NA,NA,NA,"Pérez Maricerich 1405",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"3","7",NA
"567","2008-05-27 22:02:00-03","MO","MOBOT","954697","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","R.L. Liesner",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","1994","12","27","Paraguay","Alto Paraná",NA,"Estancia Río Bonito: Forest II (around Río Bonito). Tall forest.","-54.80527","-25.63166",NA,NA,NA,NA,NA,"Zardini 41913","60.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"5","982",NA
"568","2008-05-27 22:02:00-03","MO","MOBOT","983985","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","R.L. Liesner",NA,NA,NA,"Elsa M. Zardini|M. Vera","1994","12","27","Paraguay","Alto Paraná",NA,"Estancia Río Bonito: Forest III, eastern part. Tall forest.","-54.8125","-25.63611",NA,NA,NA,NA,NA,"Zardini 41954",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"5","983",NA
"569","2016-03-08 11:12:00-03","MO","MOBOT","987196","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","R.L. Liesner",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","1995","5","25","Paraguay","Alto Paraná",NA,"Estancia Río Bonito. Forest III.","-54.8138889","-25.6302778",NA,NA,NA,NA,NA,"Zardini 42601",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4","1000",NA
"570","2008-05-27 22:02:00-03","MO","MOBOT","3407182","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Nélida Soria","1988",NA,NA,"Paraguay","Caazapá",NA,"Lugar denominado Madimpa.","-55.28333","-26.16666",NA,NA,NA,NA,NA,"Soria Rey 3126",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"571","2008-05-27 22:02:00-03","MO","MOBOT","3407792","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Rosa Degen","1989",NA,NA,"Paraguay","Caazapá",NA,"Tavai. Compania Toranzos.","-55.33333","-26.16666",NA,NA,NA,NA,NA,"Degen 1531",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"572","2011-12-22 05:01:00-02","MO","MOBOT","1057248","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","R.Liesner (MO)",NA,NA,NA,"Teodoro Rojas","1942","11","2","Paraguay","Central",NA,"Jardin Botánico (Asunción).","-57.66666","-25.26666",NA,NA,NA,NA,NA,"Rojas 10098",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,NA
"573","2008-05-27 22:02:00-03","MO","MOBOT","3120601","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Sara G. Tressens","1994",NA,NA,"Argentina","Corrientes",NA,"Predio Guarani, Picada al ayo. Soberbio.","-54.205","-26.91638",NA,NA,NA,NA,NA,"Tressens 5109",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"574","2008-05-27 22:02:00-03","MO","MOBOT","260260","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","R. Spichiger (G)",NA,NA,NA,"Elsa M. Zardini|M. Velázquez","1989","1","26","Paraguay","Paraguarí",NA,"Cerro Mbatoví. Forest remains on southern slope.","-57.11666","-25.41666",NA,NA,NA,NA,NA,"Zardini 9997",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"5","21",NA
"575","2008-05-27 22:02:00-03","MO","MOBOT","260013","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","R. Spichiger (W)",NA,NA,NA,"Elsa M. Zardini|Nélida Soria","1988","7","8","Paraguay","Paraguarí",NA,"Cerro Mbatoví. In forest.","-57.11666","-25.41666",NA,NA,NA,NA,NA,"Zardini 5552","297.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1","88-46",NA
"576","2008-05-27 22:02:00-03","MO","MOBOT","260133","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini","1988","7","9","Paraguay","Paraguarí",NA,"Cerro Palacios. In forest. Tree to be cut down.","-57.16666","-25.41666",NA,NA,NA,NA,NA,"Zardini 5666","250.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"2","88-48",NA
"577","2008-05-27 22:02:00-03","MO","MOBOT","260454","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini","1988","7","26","Paraguay","Paraguarí",NA,"Macizo Acahay. Eastern peak, on diorite rocks.","-57.15","-26.9",NA,NA,NA,NA,NA,"Zardini 6054","500.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"3","88-63",NA
"578","2012-04-13 09:00:00-03","MO","MOBOT","3121185","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Margaret R. Vodicka",NA,NA,NA,"Lyman B. Smith|Roberto M. Klein","1965","1","23","Brazil","Paraná",NA,"Rio NEgro; Forest, steep slope of Rio Passa Tres, Convento,","-49.83333","-26.08333",NA,NA,NA,NA,NA,"Smith 14996","800.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"579","2020-06-22 14:18:32-03","UNESP-IBILCE","SJRP","25328","PreservedSpecimen","Plantae","Achariaceae","Banara","tomentosa","Banara tomentosa","Clos.","M.C. Dias",NA,NA,NA,"E.M. Francisco & J.A. Ferreira",NA,NA,NA,"Brasil","Paraná","Reserva","Sítio Anta Gorda 2","-50.8506011962891","-24.6502990722656",NA,NA,"Árvore 5 m, flores na cor de creme, no meio do pasto;",NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales","América do Sul",NA,"43627","auto","Magnoliopsida",NA,NA,NA,NA
"580","2019-03-29 10:41:41-03","UFSM","HDCF","875","S","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Longhi, S. J.","1987","10","14","Longhi, S. J.; Marchiori, J. N. C.","1981","10","16","Brasil","Rio Grande do Sul","Santiago","Invernada do Cedro (4° Distrito)","-54.8671989440918","-29.1916999816895",NA,NA,"Inventário de nativas (am. 22/11). Fazenda de várzea",NA,NA,NA,NA,NA,NA,NA,"América",NA,"56006","auto",NA,NA,NA,NA,NA
"581","2016-09-05 16:03:31-03","UFSM","HDCF","1181","S","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Figueira, M.","2016","02","04","Longhi, S. J.; Marchiori, J. N. C.","1981","04","14","Brasil","Rio Grande do Sul","Passo Fundo","FLONA","-52.184444","-28.316667","-52.184444","-28.316667","Talhão 37, Araucaria, habitat litossolo (li 1/1)",NA,NA,"396",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"582","2019-03-29 10:41:40-03","UFSM","HDCF","4197","S","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Longhi, S. J.","2000","02","15","Araújo, M. M.","2000","01","06","Brasil","Rio Grande do Sul","Cachoeira do Sul",NA,"-52.8939018249512","-30.0391998291016",NA,NA,"Seringa. Mata ciliar. Tese da coletora (Araujo 012)",NA,NA,NA,NA,NA,NA,NA,"América",NA,"71201","auto",NA,NA,NA,NA,NA
"583","2016-09-05 16:03:31-03","UFSM","HDCF","1240","S","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Figueira, M.","2016","02","04","Longhi, S. J.; Marchiori, J. N. C.","1981","04","14","Brasil","Rio Grande do Sul","Passo Fundo","FLONA","-52.184444","-28.316667","-52.184444","-28.316667","Talhão 55, Pinus, habitat litossolo (li 2/8)",NA,NA,"414",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"584","2016-09-05 16:03:32-03","UFSM","HDCF","97","S","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Longhi, S. J.","1987","10","14","Longhi, S. J.","1981","01","12","Brasil","Rio Grande do Sul","Passo Fundo","FLONA","-52.184444","-28.316667","-52.184444","-28.316667",NA,NA,NA,"48",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"585","2019-03-29 10:41:40-03","UFSM","HDCF","4276","S","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Longhi, S. J.",NA,NA,NA,"Alberti, L. F.",NA,NA,NA,"Brasil","Rio Grande do Sul","Santa Maria","Cerrito","-53.785556","-29.702778","-53.785556","-29.702778",NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"586","2019-03-29 10:41:41-03","UFSM","HDCF","583","S","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Longhi, S. J.","1987","10","14","Marchiori, J. N. C.","1982","02","12","Brasil","Rio Grande do Sul","Jaguari","Gruta da Linha 1","-54.689998626709","-29.4974994659424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,"27649","auto",NA,NA,NA,NA,NA
"587","2016-09-05 16:03:31-03","UFSM","HDCF","2569","S","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Longhi, S. J.","1986","11","11","Longhi, S. J.","1986","11","11","Brasil","Rio Grande do Sul","Santa Maria","Morro Cechella","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,"748",NA,NA,NA,NA,"América",NA,"37819","auto",NA,NA,NA,NA,NA
"588","2016-09-05 16:03:31-03","UFSM","HDCF","2115","S","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Marchiori, J. N. C.","1985","12","28","Marchiori, J. N. C.","1985","12","28","Brasil","Rio Grande do Sul","Santa Maria","Morro Cechella","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,"163",NA,NA,NA,NA,"América",NA,"37819","auto",NA,NA,NA,NA,NA
"589","2016-09-05 16:03:31-03","UFSM","HDCF","2253","S","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Marchiori, J. N. C.","1986","03","21","Marchiori, J. N. C.","1986","01","15","Brasil","Rio Grande do Sul","São Sepé","Fazenda Vista Alegre","-53.565299987793","-30.1606006622314",NA,NA,NA,NA,NA,"301",NA,NA,NA,NA,"América",NA,"46510","auto",NA,NA,NA,NA,NA
"590","2016-09-05 16:03:31-03","UFSM","HDCF","3022","S","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Marchiori, J. N. C.","1986","11","12","Marchiori, J. N. C.","1986","11","12","Brasil","Rio Grande do Sul","Tenente Portela","Parque Estadual do Turvo","-53.75830078125","-27.3710994720459",NA,NA,NA,NA,NA,"642",NA,NA,NA,NA,"América",NA,"14404","auto",NA,NA,NA,NA,NA
"591","2019-03-29 10:41:41-03","UFSM","HDCF","5771","S","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Longhi, S. J.","2006","01","20","Scipioni, M. C.","2006","01","20","Brasil","Rio Grande do Sul","Itaara","Reserva ecológica do Ibicuí-mirim","-54.358125","-29.900922","-54.358125","-29.900922",NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"592","2019-03-29 10:41:41-03","UFSM","HDCF","6057","S","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Scipioni, M. C.","2006","01","20","Scipioni, M. C.","2006","01","20","Brasil","Rio Grande do Sul","Itaara","Reserva Ecológica do Ibicuí-Mirim","-54.358125","-29.900922","-54.358125","-29.900922","Duplicata",NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"593","2019-03-29 10:41:40-03","UFSM","HDCF","409","S","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Longhi, S. J.","1987","10","14","Marchiori, J. N. C.","1979","12","25","Brasil","Paraná","Curitiba","Parque Bariguí","-49.2731018066406","-25.4277992248535",NA,NA,"Árvore",NA,NA,NA,NA,NA,NA,NA,"América",NA,"25180","auto",NA,NA,NA,NA,NA
"594","2019-03-29 10:41:41-03","UFSM","HDCF","4827","S","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Figueira, M.","2016","02","04","?","1998","01","17","Brasil","Rio Grande do Sul","Nova Prata","Fazenda Tupi","-51.6100006103516","-28.783899307251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,"18634","auto",NA,NA,NA,NA,NA
"595","2016-09-05 16:03:31-03","UFSM","HDCF","1464","S","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Longhi, S. J.","1987","10","14","Longhi, S. J.","1983","11","22","Brasil","Rio Grande do Sul","Santa Maria","Morro Cechella","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,"477",NA,NA,NA,NA,"América",NA,"37819","auto",NA,NA,NA,NA,NA
"596","2019-03-29 10:41:40-03","UFSM","HDCF","419","S","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Longhi, S. J.","1987","10","14","Andrae, F. H.",NA,NA,NA,"Brasil","Rio Grande do Sul","Santa Maria","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,"37819","auto",NA,NA,NA,NA,NA
"597","2018-09-12 14:48:34-03","UNIOESTE","UNOP","2329","S","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Cielo-Filho, R.","2014","10","16","Cielo-Filho, R.; Lisboa, T.; Lisboa, T.","2014","02","06","Brasil","Paraná","Medianeira","Bairro Nazaré, Parque ao lado do Forum","-54.916667","-25.296389","-54.916667","-25.296389","Árvore, 8m, flor em botão, fruto amarelo a vermelho.",NA,NA,"1531","450","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","2018-09-12 14:48:34-03","UNIOESTE","UNOP","9273","S","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Silva, D.R. da","2018","02","16","Rocha Filho, J.A.; Piva, J.; Machado, C.; Piva, J.; Machado, C.","2018","01","18","Brasil","Paraná","Capitão Leônidas Marques","Futura área de APP da UHE Baixo Iguaçu, estrada paralela ao Rio Monteiro.","-53.637778","-25.479833","-53.637778","-25.479833","Árvore 6 m de altura. Folhas cartáceas, discolores, pilosas na face abaxial. Cálice piloso externamente, persistente no fruto. Frutos carnosos, verdes passando a ser amarelados e alaranjados quando imaturos, tornando-se vermelhos quando maturos.",NA,NA,"525","268","268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","2018-09-12 14:48:34-03","UNIOESTE","UNOP","2271","S","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Cielo-Filho, R.","2014","10","14","Periotto, F.; Cielo-Filho, R.; Cielo-Filho, R.","2014","10","14","Brasil","Paraná","Matelândia","Linha Bananal, mata dos Biazuz I","-53.955556","-25.306944","-53.955556","-25.306944","Árvore, 8m, flor amarela.",NA,NA,"40","446","446",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","2018-09-12 14:48:34-03","UNIOESTE","UNOP","2330","S","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Cielo-Filho, R.","2014","11","11","Cielo-Filho, R.; Periotto, F.; Periotto, F.","2014","11","07","Brasil","Paraná","Matelândia","Estrada Matelândia-Marquesita","-53.963056","-25.3","-53.963056","-25.3","Árvore, 4 m, flor em botão amarelo.",NA,NA,"1562","375","375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","2020-02-21 10:41:47-03","UNIOESTE","UNOP","10531","S","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Conceição, L.H.S.M.","2020","01","20","Conceição, L.H.S.M.; Benatti, V.M.N.; Hentz Junior, E.J.; Garcia, A.P.; Wink, J.; Benatti, V.M.N.; Hentz Junior, E.J.; Garcia, A.P.; Wink, J.G.","2019","12","12","Brasil","Paraná","Matelândia","Borda do Parque Nacional do Iguaçu","-53.873889","-25.360667","-53.873889","-25.360667","Árvore, 6 metros, folhas membranáceas, discolores, inflorescência esverdeada.",NA,NA,"221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","2018-09-12 14:48:34-03","UNIOESTE","UNOP","9294","S","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Silva, D.R. da","2018","02","27","Rocha Filho, J.A.; Piva, J.; Machado, C.; Piva, J.; Machado, C.","2018","01","22","Brasil","Paraná","Capitão Leônidas Marques","Propriedades próximas ao Rio Gonçalves Dias.","-53.686042","-25.488222","-53.686042","-25.488222","Árvore 7 m de altura. Folhas discolores, cartáceas, face abaxial pilosa. Frutos carnosos, de verde a alaranjados quando imaturos, de vermelhos a enegrecidos quando maduros.",NA,NA,"547","272","272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","2020-02-21 10:41:47-03","UNIOESTE","UNOP","10543","S","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Conceição, L.H.S.M.","2020","01","25","Conceição, L.H.S.M.; Mattos, T.C.C.; Garcia, A.P.; Wink, J.G.; Mattos, T.C.C.; Garcia, A.P.; Wink, J.G.","2020","01","25","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu, próximo ao portão de entrada","-54.478583","-25.615556","-54.478583","-25.615556","Árvore, 6 m., folhas membranáceas, discolores, frutos maduros variando de amarelo a vináceos.",NA,NA,"237","171","171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","2018-09-12 14:48:34-03","UNIOESTE","UNOP","9377","S","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Silva, D.R. da","2018","03","19","Rocha Filho, J.A.; Silva, D.R. da; Piva, J.; Machado, C.; Silva, D.R. da; Piva, J.; Machado, C.","2018","02","19","Brasil","Paraná","Capitão Leônidas Marques","Estrada paralela ao Rio Monteiro, sentido para a balsa do Rio Iguaçu.","-53.632444","-25.483361","-53.632444","-25.483361","Árvore 9 m de altura. Folhas verde-discolores, cartáceas, pubescentes. Frutos carnosos, de verde-claros a alaranjados.",NA,NA,"648","358","358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2020-08-31 09:04:37-03","INPA","INPA","124700","S","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Hatschbach, GG","1984","04",NA,"Hatschbach, GG","1984","01","12","Brasil","Paraná","Curitiba","Parque Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,"INPA0124700","INPA0124700 INPA0124700_e","47659","930","930","Dicotyledon Com-Clade","Malpighiales","Southern America",NA,"25180","auto",NA,NA,NA,NA,NA
"606","2021-01-10 20:46:10-03","INPA","INPA","96792","S","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Hatschbach, GG","1980",NA,NA,"Hatschbach, GG","1979","11","21","Brasil","Paraná","Cerro Azul","Estrela","-49.261100769043","-24.823600769043",NA,NA,NA,"INPA0096792","INPA0096792 INPA0096792_e","42553",NA,NA,"Dicotyledon Com-Clade","Malpighiales","Southern America",NA,"32006","auto",NA,NA,NA,NA,NA
