"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"46","2021-03-15 16:37:00-03","NY","NYBG","448153","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","P. Acevedo-Rodríguez",NA,NA,NA,"S. A. Mori","1979","07","21","Brazil","Bahia","Rio de Contas","6-10 km ao NW de Rio de Contas, na estrada para o Pico das Almas.","-41.88","-13.53",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=260860' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448153","NY00448153_01","12444","1000","1000",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","448116","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","R. M. Harley",NA,NA,NA,"L. Coradin","1983","06","27","Brazil","Bahia","Jacobina","Proximidades do Hotel Serra do Ouro.","-40.52","-11.18",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=260850' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448116","NY00448116_01","s.n.","650","650",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","02637148","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","P. Acevedo-Rodríguez",NA,NA,NA,"J. L. Clark","2003","05","27","Ecuador","Loja","Loja","Vilcabamba. Cerro Mandango; 3-5 km east of the town Vilcabamba.","-79.2228","-4.2633",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2907719' target='other'> <mi>dwc_moreinfo</mi></a>","NY02637148","NY02637148_01","8046","1600","1900",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","448190","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa linearis","(Harv. & Sond.) Sherff","E. E. Sherff",NA,NA,NA,"H. A. Weddell","1843",NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Environs de Rio de Janeiro.","-43.448386","-22.913514",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=566832' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448190","NY00448190_01","131",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","linearis",NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","448138","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","M. Sobral",NA,NA,NA,"M. Sobral","1983","09",NA,"Brazil","Rio Grande do Sul","Viamao","Itapua, Viamao.","-51.0231","-30.0811",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=260821' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448138","NY00448138_01","2253",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","448150","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","S. F. Smith",NA,NA,NA,"R. A. Wasum","1989","10","06","Brazil","Rio Grande do Sul","Taquara","Taquara.","-50.7806","-29.6508",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=260853' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448150","NY00448150_01","6226","550","550",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","01132169","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","W. Hoehne",NA,NA,NA,"W. Hoehne","1946","10","11","Brazil","São Paulo","Caieiras","Caieiras.","-46.740798","-23.374672",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1291231' target='other'> <mi>dwc_moreinfo</mi></a>","NY01132169","NY01132169_01","SPF11648",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","448148","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","S. F. Smith",NA,NA,NA,"R. A. Wasum","1998","05","29","Brazil","Rio Grande do Sul","Caçapava do Sul","Caminho para a Mina.","-53.4914","-30.5122",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=260855' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448148","NY00448148_01","12661","300","300",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","448119","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.",NA,NA,NA,NA,"R. Reitz","1956","10","25","Brazil","Santa Catarina","Palhoça","Piloes.","-48.6678","-27.6456",NA,NA,"Lenho na xiloteca <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=260882' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448119","NY00448119_01","3971","150","150",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","448192","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa arborescens","(Hook.f.) Sherff",NA,NA,NA,NA,"A. Furlan","1980","11","30","Brazil","Bahia","Morro do Chapéu","Cachoeira do Ferro Doido.","-41.1558","-11.5503",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=242712' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448192","NY00448192_01","SPF17973",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","arborescens",NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","448141","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","O. Handro",NA,NA,NA,"I. M. Válio","1959","08","23","Brazil","São Paulo","Sao Paulo","Morro do Jaragua.","-46.63","-23.5403",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=260838' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448141","NY00448141_01","SP64196",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","02431516","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa vulgaris","(Harv. & Sond.) Sherff",NA,NA,NA,NA,"C. F. P. von Martius",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2978125' target='other'> <mi>dwc_moreinfo</mi></a>","NY02431516","NY02431516_01","394",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","vulgaris",NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00749667","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","P. Acevedo-Rodríguez",NA,NA,NA,"W. W. Thomas","2002","03","10","Brazil","Bahia","Morro do Chapéu","Base of Morro do Chapéu on S side, 8 km SW of town of Morro do Chapéu on road to Cafarnaum","-41.209783","-11.599283",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=687496' target='other'> <mi>dwc_moreinfo</mi></a>","NY00749667","NY00749667_01","12858","1110","1110",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","448146","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","S. F. Smith",NA,NA,NA,"R. A. Wasum","1986","08","24","Brazil","Santa Catarina","Palhoça","Palhoça.","-48.6678","-27.6456",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=260851' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448146","NY00448146_01","1828",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","448195","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa arborescens","(Hook.f.) Sherff",NA,NA,NA,NA,"W. Hoehne","1951","08","05","Brazil","São Paulo","Jundiaí","Próximo de Jundiaí. Cosmopolita tropical e subtropical.","-46.88","-23.1803",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=242715' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448195","NY00448195_01","SPF13202",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","arborescens",NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","448120","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.",NA,NA,NA,NA,"R. Reitz","1952","07","31","Brazil","Santa Catarina","Laguna",NA,"-48.781687","-28.480425",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=260872' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448120","NY00448120_01","274",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","1308715","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa viscosa","(L.) Jacq.","P. Acevedo-Rodríguez",NA,NA,NA,"W. E. Broadway","1929","12","03","Trinidad and Tobago",NA,NA,"Trinidad. Seacove[?]. Sea-shore.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1543740' target='other'> <mi>dwc_moreinfo</mi></a>","NY01308715","NY01308715_01","8996",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","viscosa",NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","448145","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","S. F. Smith",NA,NA,NA,"M. Rossato","1998","11","28","Brazil","Rio Grande do Sul","Caçapava do Sul","Caçapava do Sul","-53.4914","-30.5122",NA,NA,"Sector HUCS <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=260857' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448145","NY00448145_01","13236",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","448139","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.",NA,NA,NA,NA,"K. Mizoguchi","1978","08","14","Brazil","São Paulo","Jandira","Near Oomoto-Aizendo.","-46.9025","-23.5278",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=260891' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448139","NY00448139_01","694",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","448113","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.",NA,NA,NA,NA,"H. de F. Leitão Filho","1981","11","07","Brazil","São Paulo","Jundiaí","Nativo na Serra do Japi.","-46.88","-23.1803",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=260880' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448113","NY00448113_01","13107",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","448121","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.",NA,NA,NA,NA,"R. Reitz","1952","06","05","Brazil","Santa Catarina","Laguna",NA,"-48.781687","-28.480425",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=260873' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448121","NY00448121_01","263",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","448154","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.",NA,NA,NA,NA,"B. Rambo","1946","11","16","Brazil","Rio Grande do Sul","Porto Alegre","Ad urbem.","-51.23","-30.0331",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=260894' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448154","NY00448154_01","30059","200","200",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","448189","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa linearis","(Harv. & Sond.) Sherff","E. E. Sherff",NA,NA,NA,"P. Clausen","1842",NA,NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,"[There is another number on label which doesn't seem to be date nor collumber] <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=566831' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448189","NY00448189_01","27",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","linearis",NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","448158","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","H. H. van der Werff",NA,NA,NA,"P. M. Jørgensen","1984","10","06","Ecuador","Imbabura",NA,"Imantag - Urcuquí road km 7. Along a small stream.","-78.23","0.38",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=260863' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448158",NA,"56107","2230","2230",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","476689","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","T. D. Pennington",NA,NA,NA,"C. S. Zickel","1995","02","04","Brazil","Pernambuco",NA,"Brejo da Madre de Deus, Bituri",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=260846' target='other'> <mi>dwc_moreinfo</mi></a>","NY00476689","NY00476689_01","6",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","448183","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa vulgaris","(Harv. & Sond.) Sherff","E. E. Sherff",NA,NA,NA,"Martii Herbar. Florae Brasil.",NA,NA,NA,"Brazil",NA,NA,"In Brasiliam trop. vaga.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=365354' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448183","NY00448183_01","397",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","vulgaris",NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","448110","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.",NA,NA,NA,NA,"M. M. Arbo","1997","01","20","Brazil","Bahia","Jussiape","10-15 km al W de Capao de Volta, camino a Jussiape.","-41.5","-13.5",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=260878' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448110","NY00448110_01","7581","1100","1200",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","01132157","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","W. Hoehne",NA,NA,NA,"W. Hoehne","1951","08","05","Brazil","São Paulo","Jundiaí","Próximo de Jundiaí. Cosmopolita tropical e subtropical.","-46.88","-23.1803",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1290514' target='other'> <mi>dwc_moreinfo</mi></a>","NY01132157","NY01132157_01","SPF13202",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","448114","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","G. G. Hatschbach",NA,NA,NA,"G. G. Hatschbach","1969","08","27","Brazil","Paraná","Paranaguá","Ipanema","-48.5092","-25.5203",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=260866' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448114","NY00448114_01","22113","3","5",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","448134","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","B. L. Stannard",NA,NA,NA,"R. M. Harley","1977","02","17","Brazil","Bahia",NA,"Serra do Sincorá. 2-3 km approximately SW of Mucugé on the road to Cascavel.","-41.4","-13.02",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=260840' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448134","NY00448134_01","18795","950","950",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","1181665","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.",NA,NA,NA,NA,"R. G. Udulutsch","2003","09","26","Brazil","São Paulo","Cananéia","Parque Estadual Ilha do Cardoso.","-47.992538","-25.197304",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1387000' target='other'> <mi>dwc_moreinfo</mi></a>","NY01181665","NY01181665_01","2406",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","448185","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa linearis","(Harv. & Sond.) Sherff","H. N. Moldenke",NA,NA,NA,"J. E. Leite","1941","08",NA,"Brazil","Rio Grande do Sul","Sao Leopoldo","Vicinity of Sao Leopoldo.","-51.143791","-29.75136",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=566833' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448185","NY00448185_01","568",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","linearis",NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","448127","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","B. Rambo",NA,NA,NA,"J. da Costa Sacco","1957","11","27","Brazil","Rio Grande do Sul","Pelotas","I.A.S. Beira de estrada.","-52.3422","-31.7719",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=260864' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448127","NY00448127_01","703",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","448193","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa arborescens","(Hook.f.) Sherff",NA,NA,NA,NA,"A. Furlan","1981","07","22","Brazil","Bahia","Rio de Contas","Rio de Contas. Estrada para a Cachoeira do Fraga, no Rio Brumado, a 3 km do Município de Rio de Contas.","-41.8114","-13.5792",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=242713' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448193","NY00448193_01","SPF18585",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","arborescens",NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","448151","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","S. F. Smith",NA,NA,NA,"R. A. Wasum","1998","05","31","Brazil","Rio Grande do Sul","Caçapava do Sul","Minas de Camaqua.","-53.4914","-30.5122",NA,NA,"Sector: HUCS <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=260856' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448151","NY00448151_01","12591","300","300",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","985269","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","T. B. Croat",NA,NA,NA,"H. S. Irwin","1970","03","30","Brazil","Minas Gerais","Diamantina","Serra do Espinhaço, ca. 7 km N. of São João da Chapada, road to Inhaí.","-43.6002998352051","-18.2493991851807",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1082758' target='other'> <mi>dwc_moreinfo</mi></a>","NY00985269","NY00985269_01","28649","1150",NA,"101169","auto","South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","01132199","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.",NA,NA,NA,NA,"V. de J. Santos","2006","04","14","Brazil","Bahia","Campo Formoso","Serra dos Morgados.","-41.2658","-10.2428",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1293390' target='other'> <mi>dwc_moreinfo</mi></a>","NY01132199","NY01132199_01","542","819","819",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"83","2021-03-15 16:37:00-03","NY","NYBG","448130","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.",NA,NA,NA,NA,"L. Riedel","1832","02",NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=260886' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448130","NY00448130_01","509",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"84","2021-03-15 16:37:00-03","NY","NYBG","448108","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","M. S. Ferrucci",NA,NA,NA,"M. M. Arbo","1997","01","17","Brazil","Bahia","Jacobina","Serra do Tombador, 19 km al NW de Jacobina, BR-324.","-40.67","-11.08",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=260849' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448108","NY00448108_01","7405","800","800",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"85","2021-03-15 16:37:00-03","NY","NYBG","448144","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.",NA,NA,NA,NA,"A. C. Cervi","1993","10","13","Brazil","Santa Catarina","Itapema","Praia da Ferraria.","-48.62","-27.08",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=260892' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448144","NY00448144_01","4123",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
