"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","previousCatalogNumber","fieldNumber","individualCount","relatedCatalogItem","sex"
"752","2019-11-01 15:00:13-03","UnB","UB","42077","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Barneby, R","Irwin, HS","19417","1968","02","01","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753","2019-11-01 15:00:13-03","UnB","UB","6983","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Jordão, LSB","Simon, MF; Proença, CEB; Custódio, J","47","1996","12","06","Southern America","Brasil","Distrito Federal","Brasília","Parque Ecológico Norte","-47.9","-15.733333",NA,"Erva decumbente. Filetes liláses com anteras creme.; Erva 0,4m. Flor lilás; Campo cerrado.",NA,NA,"1015","1015",NA,NA,NA,"2017","08","-47.9","-15.733333","15",NA,NA,NA,NA,NA,NA
"754","2019-11-01 15:00:13-03","UnB","UB","6991","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Jordão, LSB","Proença, CEB; Silva, AP; Barbosa Rodrigues, S","1591","1996","11","30","Southern America","Brasil","Distrito Federal","Brasília","Santuário Ecológico do Riacho Fundo","-47.95","-15.85",NA,"Estiletes e filetes rosa forte nas flores recém abertas; anteras amarelo-claras. Folhas sensitivas.; Erva prostrada. Flor rosa; Campo cerrado perturbado.",NA,NA,NA,NA,NA,NA,NA,"2017","08","-47.95","-15.85","15",NA,NA,NA,NA,NA,NA
"755","2019-11-01 15:00:13-03","UnB","UB","39963","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Barneby, R","Heringer, EP","6790",NA,NA,NA,"Southern America","Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756","2019-11-01 15:00:13-03","UnB","UB","39966","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Barneby, R","Carvalho, AM","2278","1986","02",NA,"Southern America","Brasil","Distrito Federal","Brasília","25 Km de Brasília para Unaí","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757","2019-11-01 15:00:13-03","UnB","UB","39959","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Barneby, R","Gentry, AH","21445","1978","01","25","Southern America","Brasil","Distrito Federal","Brasília","Campus da Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758","2019-11-01 15:00:13-03","UnB","UB","39961","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Barneby, R","Taxonomy Class of Universidade de Brasília","364","1977",NA,NA,"Southern America","Brasil","Distrito Federal","Brasília","Campus da Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759","2019-11-01 15:00:13-03","UnB","UB","39964","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Barneby, R","Heringer, EP","15395","1976","02","28","Southern America","Brasil","Distrito Federal","Brasília","Campus da Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760","2019-11-01 15:00:13-03","UnB","UB","42072","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Barneby, R","Sucre, D","412","1965","05","29","Southern America","Brasil","Distrito Federal","Brasília","Campus da Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761","2019-11-01 15:00:13-03","UnB","UB","39965","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Barneby, R","Heringer, EP","8051","1961","03",NA,"Southern America","Brasil","Distrito Federal","Brasília","Fundação Zoobotânica","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","2019-11-01 15:00:13-03","UnB","UB","1803","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Barneby, R","Irwin, HS; Grear Junior, JW; Souza, R; Santos, RR","13872","1966","03","11","Southern America","Brasil","Distrito Federal","Brasília","Margem oeste do Lago Paranoá","-47.9296989440918","-15.7797002792358",NA,"Tipo.; Prostrado 1m. Flor rosa-pink; .","UB0037274","UB0037274","975","975","holotype","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","2019-11-01 15:00:13-03","UnB","UB","39950","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Jordão, LSB","Barros, MAG","2269","1992","02",NA,"Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto","2017","08",NA,NA,"15",NA,NA,NA,NA,NA,NA
"764","2019-11-01 15:00:13-03","UnB","UB","102012","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby","Jordão, LSB","Simon, MF","671","2005","09","07","Southern America","Brasil","Goiás","Pirenópolis","Pirenópolis, Fazenda Portal do Sol","-48.933333","-15.766667",NA,"Erva rastejante crescendo de xilopodio. Frutos maduros",NA,NA,NA,NA,NA,NA,NA,"2017","08","-48.933333","-15.766667","15",NA,NA,NA,NA,NA,NA
"765","2019-11-01 15:00:13-03","UnB","UB","140031","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby","Gottsberger, IS","Gottsberger, IS","2146182R","1972","12","28","Southern America","Brasil","São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75",NA,"Cerrado",NA,NA,NA,NA,NA,NA,NA,"1982",NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA
"766","2019-11-01 15:00:13-03","UnB","UB","140032","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby","Barneby, R","Gottsberger, IS","2146161B","1971","10","05","Southern America","Brasil","São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75",NA,"Cerrado",NA,NA,NA,NA,NA,NA,NA,"1984",NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA
"767","2019-11-01 15:00:13-03","UnB","UB","140033","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby","Barneby, R","Gottsberger, IS","2146510R","1972","11","09","Southern America","Brasil","São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75",NA,"Cerrado",NA,NA,NA,NA,NA,NA,NA,"1984",NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA
"768","2019-11-01 15:00:13-03","UnB","UB","140034","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby","Barneby, R","Gottsberger, IS","21465R","1971","10","22","Southern America","Brasil","São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75",NA,"Cerrado",NA,NA,NA,NA,NA,NA,NA,"1984",NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA
"769","2019-11-01 15:00:13-03","UnB","UB","140035","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby","Barneby, R","Gottsberger, IS","129","1972","10","30","Southern America","Brasil","São Paulo","Botucatu","Distrito de Rubião Junior. 5km SW Faculdade de Ciências Médicas e Biológicas de Botucatu","-48.416667","-22.75",NA,"Cerrado",NA,NA,NA,NA,NA,NA,NA,"1984",NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA
"770","2019-11-01 15:00:13-03","UnB","UB","183099","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby","Simon, MF","Simon, MF","867","2007","01","05","Southern America","Brasil","Goiás","Cavalcante","Cerca de 30km ao norte de Cavalcante, caminho entre vila Engenho e cachoeira Santa Barbara","-47.488056","-13.540833",NA,"Subarbusto delicado ereto, 1m. Filetes rosa, anteras amarelas; Campo-sujo sob solo arenoso escuro",NA,NA,"1060","1060",NA,NA,NA,"2007","01","-47.488056","-13.540833",NA,NA,NA,NA,NA,NA,NA
"771","2019-11-01 15:00:13-03","UnB","UB","19057","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby","Barneby, R","Irwin, HS; Fonsêca, SF; Souza, R; Santos, RR; Ramos, J","26982","1970","03","05","Southern America","Brasil","Minas Gerais",NA,"Ca. 2km N. of Joaquim Felício, E. base",NA,NA,NA,"Decumbent subshrub, the stems to ca. 1,5m long. Heads lavender-pink.; Cerrado.",NA,NA,"650","650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772","2019-11-01 15:00:13-03","UnB","UB","19058","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby","Barneby, R","Irwin, HS; Onishi, E; Fonsêca, SF; Souza, R; Santos, RR; Ramos, J","25162","1970","01","22","Southern America","Brasil","Minas Gerais",NA,"Ca. 5km S.E. of Paracatu",NA,NA,NA,"Subshrub with decumbent to ascending etems to ca. 2,5m long. Heads pinkish lilac.; Cerrado.",NA,NA,"675","675",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773","2019-11-01 15:00:13-03","UnB","UB","19062","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby","Barneby, R","Irwin, HS; Onishi, E; Fonsêca, SF; Souza, R; Santos, RR; Ramos, J","25566","1970","01","29","Southern America","Brasil","Minas Gerais",NA,"Ca. 25km N.E. of Patrocínio",NA,NA,NA,"Decumbent subshrub, the stems to ca. 1m long. Heads rose-pink.; Campo on red clay, with very low generally sparse shrubs.",NA,NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774","2019-11-01 15:00:13-03","UnB","UB","19063","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby","Barneby, R","Irwin, HS; Fonsêca, SF; Souza, R; Santos, RR; Ramos, J","26776","1970","03","02","Southern America","Brasil","Minas Gerais",NA,"Ca. 15km W of Corinto",NA,NA,NA,"Heads lavender-magenta.; Decumbent 1,5m. Fruto green.; Cerrado.",NA,NA,"600","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775","2019-11-01 15:00:13-03","UnB","UB","39215","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby","Barneby, R","Irwin, HS","17521","1966","06","21","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776","2019-11-01 15:00:13-03","UnB","UB","39216","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby","Barneby, R","Irwin, HS","12883","1966","02","15","Southern America","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777","2019-11-01 15:00:13-03","UnB","UB","39223","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby","Incógnito","Barroso, GM","625","1968",NA,NA,"Southern America","Brasil","Goiás","Chapada dos Veadeiros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778","2019-11-01 15:00:13-03","UnB","UB","39227","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby","Barneby, R","Anderson, WR","6307","1973","03","05","Southern America","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779","2019-11-01 15:00:13-03","UnB","UB","39228","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby","Barneby, R","Anderson, WR","7592","1973","03","21","Southern America","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780","2019-11-01 15:00:13-03","UnB","UB","39229","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby","Jordão, LSB","Anderson, WR","6590","1973","03","07","Southern America","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","08",NA,NA,"15",NA,NA,NA,NA,NA,NA
"781","2019-11-01 15:00:13-03","UnB","UB","39233","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby","Barneby, R","Irwin, HS","34708","1972","01","21","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782","2019-11-01 15:00:13-03","UnB","UB","39234","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby","Barneby, R","Irwin, HS","18841","1968","01","19","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783","2019-11-01 15:00:13-03","UnB","UB","39235","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby","Barneby, R","Irwin, HS","18849","1968","01","19","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784","2019-11-01 15:00:13-03","UnB","UB","39236","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby","Barneby, R","Irwin, HS","25018","1970","01","21","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785","2019-11-01 15:00:13-03","UnB","UB","39237","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby","Barneby, R","Irwin, HS","31814","1971","03","15","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786","2019-11-01 15:00:13-03","UnB","UB","39238","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby","Barneby, R","Irwin, HS","12940","1966","02","16","Southern America","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787","2019-11-01 15:00:13-03","UnB","UB","39239","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby","Barneby, R","Irwin, HS","18506","1968","01","13","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788","2019-11-01 15:00:13-03","UnB","UB","39240","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby","Barneby, R","Irwin, HS","34018","1972","01","14","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789","2019-11-01 15:00:13-03","UnB","UB","39241","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby","Barneby, R","Irwin, HS","18744","1968","01","17","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790","2019-11-01 15:00:13-03","UnB","UB","42069","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby","Barneby, R","Anderson, WR","9676","1973","05","04","Southern America","Brasil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"791","2019-11-01 15:00:13-03","UnB","UB","442","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby","Jordão, LSB","Gottsberger, IS; Campos, CJ","215-221174","1974","11","22","Southern America","Brasil","São Paulo","Botucatu","18 Km N de Botucatu, 14 Km E de São Manuel","-48.416667","-22.75",NA,"Área preservada. Queimada julho de 1984. Número de coleta 215-221174.; Cerrado aberto.",NA,NA,"550","550",NA,NA,NA,"2017","08","-48.416667","-22.75","15",NA,NA,NA,NA,NA,NA
"792","2019-11-01 15:00:13-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby","Jordão, LSB","Faria, JEQ","5461","2016","03","11","Southern America","Brasil","Goiás","Alto Horizonte","Região da sururuca, fazenda Cajás, proprietário senhor Jair Eustáquio","-49.2925","-14.198333",NA,"Erva prostrada, botões florais verdes, flores rosas com anteras amarelas; Cerrado sensu stricto",NA,NA,"389","389",NA,NA,NA,"2017","08","-49.2925","-14.198333","15",NA,NA,NA,NA,NA,NA
"793","2019-11-01 15:00:13-03","UnB","UB","170710","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby","Jordão, LSB","Faria, JEQ","1168","2011","02","26","Southern America","Brasil","Goiás","Alto Horizonte","Fazenda do senhor Jair Eustáquio","-49.3386001586914","-14.1955995559692",NA,"Planta prostrada, flor rosa, anteras amarelas; Cerrado sensu stricto",NA,NA,NA,NA,NA,"27619","auto","2017","08",NA,NA,"15",NA,NA,NA,NA,NA,NA
"794","2019-11-01 15:00:13-03","UnB","UB","165086","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby","Fagg, CW","Samii, MBB","116","1981","02","16","Southern America","Brasil","Goiás","Cavalcante","Fazenda da Forquilhinha.","-47.4583015441895","-13.7974996566772",NA,"Erva escandente. Folhas sensitivas. Inflorescências róseas. Frequente no local.; Campo de pastagem ( capim jaraguá). Solo pedregoso seco (litossolo).",NA,NA,"500","700",NA,"92497","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","2019-11-01 15:00:13-03","UnB","UB","165085","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby","Fagg, CW","Samii, MBB","115","1981","02","16","Southern America","Brasil","Goiás","Cavalcante","Fazenda da Forquilhinha.","-47.4583015441895","-13.7974996566772",NA,"Erva escandente. Folhas sensitivas. Inflorescências róseas. Frequente no local.; Campo de pastagem ( capim jaraguá). Solo pedregoso seco (litossolo).",NA,NA,"500","700",NA,"92497","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796","2019-11-01 15:00:13-03","UnB","UB","165084","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby","Fagg, CW","Samii, MBB","114","1981","02","16","Southern America","Brasil","Goiás","Cavalcante","Fazenda da Forquilhinha.","-47.4583015441895","-13.7974996566772",NA,"Erva escandente. Folhas sensitivas. Inflorescências róseas. Frequente no local.; Campo de pastagem ( capim jaraguá). Solo pedregoso seco (litossolo).",NA,NA,"500","700",NA,"92497","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797","2019-11-01 15:00:13-03","UnB","UB","165083","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby","Fagg, CW","Samii, MBB","113","1981","02","16","Southern America","Brasil","Goiás","Cavalcante","Fazenda da Forquilhinha.","-47.4583015441895","-13.7974996566772",NA,"Erva escandente. Folhas sensitivas. Inflorescências róseas. Frequente no local.; Campo de pastagem ( capim jaraguá). Solo pedregoso seco (litossolo).",NA,NA,"500","700",NA,"92497","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798","2019-11-01 15:00:13-03","UnB","UB","165082","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby","Fagg, CW","Samii, MBB","112","1981","02","16","Southern America","Brasil","Goiás","Cavalcante","Fazenda da Forquilhinha.","-47.4583015441895","-13.7974996566772",NA,"Erva escandente. Folhas sensitivas. Inflorescências róseas. Frequente no local.; Campo de pastagem ( capim jaraguá). Solo pedregoso seco (litossolo).",NA,NA,"500","700",NA,"92497","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
