"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","class","previousCatalogNumber","individualCount","fieldNumber","typeStatus","sex"
"308","2021-02-08 12:39:03-03","UFRGS","ICN","053486","S","Plantae","Dicotyledon",NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","Bauer, D","Waechter, JL","1902","1982","08","19","América do Sul","Brasil","RS","Esmeralda","Estação Ecológica de Aracuri","-51.190299987793","-28.0536003112793",NA,"Epífito, flores brancas.; Em interior de mata.",NA,NA,NA,NA,"2004","04",NA,NA,"14","38649","auto",NA,NA,NA,NA,NA,NA
"309","2021-02-08 12:39:03-03","UFRGS","ICN","132265","S","Plantae","Dicotyledon",NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","Bauer, D","Bauer, D","62","2004","09","06","América do Sul","Brasil","RS","Ivoti","próximo à prefeitura","-51.1605987548828","-29.591100692749",NA,"Com flores brancas, abertas.; Epifítica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7104","auto",NA,NA,NA,NA,NA,NA
"310","2021-02-08 12:39:03-03","UFRGS","ICN","143792","S","Plantae","Dicotyledon",NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","Waechter, JL","Buzatto, CR; Busato, R","21","2005","10","02","América do Sul","Brasil","RS","Mato Castelhano","Floresta Nacional de Passo Fundo. Talhão 10","-52.1916999816895","-28.278299331665",NA,"Doação do herbário da UPF.",NA,NA,NA,NA,"2005","11",NA,NA,"16","13310","auto",NA,NA,NA,NA,NA,NA
"311","2021-02-08 12:39:03-03","UFRGS","ICN","090497","S","Plantae","Dicotyledon",NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","Bauer, D","Fernandes, I","399","1988","08","28","América do Sul","Brasil","RS","Montenegro","Serra Velha","-51.4611015319824","-29.6886005401611",NA,"Epífito, flores brancas.; Em árvore à beira de arroio.",NA,NA,"50","50","2004","04",NA,NA,"14","21601","auto",NA,NA,NA,NA,NA,NA
"312","2021-02-08 12:39:03-03","UFRGS","ICN","045448","S","Plantae","Dicotyledon",NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","Bauer, D","Schweiger, E","s.n.","1923","07",NA,"América do Sul","Brasil","RS","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,"Nas figueiras.",NA,NA,NA,NA,"2004","04",NA,NA,"14","29946","auto",NA,NA,NA,NA,NA,NA
"313","2021-02-08 12:39:03-03","UFRGS","ICN","132222","S","Plantae","Dicotyledon",NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","Bauer, D","Bauer, D","1","2003","10","02","América do Sul","Brasil","RS","Riozinho","Rolante Parque do Conduto","-50.4524993896484","-29.6410999298096",NA,"Com flores brancas.; Epífita",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18583","auto",NA,NA,NA,NA,NA,NA
"314","2021-02-08 12:39:03-03","UFRGS","ICN","047074","S","Plantae","Dicotyledon",NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","Bauer, D","Waechter, JL","1483","1979","12","16","América do Sul","Brasil","RS","Santa Cruz do Sul","Trombudo","-52.4258003234863","-29.7175006866455",NA,"Epífito, bagas maduras atropurpúreas.; Sobre Cabralea glaberrima.",NA,NA,NA,NA,"2004","04",NA,NA,"14","38612","auto",NA,NA,NA,NA,NA,NA
"315","2021-02-08 12:39:03-03","UFRGS","ICN","050320","S","Plantae","Dicotyledon",NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","Bauer, D","Waechter, JL","1839","1981","08","09","América do Sul","Brasil","RS","Santa Cruz do Sul","Trombudo","-52.4258003234863","-29.7175006866455",NA,"Epífito, pendente, com até 2m comprimento, flores brancas.; Em interior de mato.",NA,NA,NA,NA,"2004","04",NA,NA,"14","38612","auto",NA,NA,NA,NA,NA,NA
"316","2021-02-08 12:39:03-03","UFRGS","ICN","030376","S","Plantae","Dicotyledon",NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","Bauer, D","Porto, ML; et al.","1913","1975","11","22","América do Sul","Brasil","RS","Tenente Portela","Reserva Florestal do Turvo, mata à direita do alojamento","-53.75830078125","-27.3710994720459",NA,NA,NA,NA,NA,NA,"2004","04",NA,NA,"14","14404","auto",NA,NA,NA,NA,NA,NA
"317","2021-02-08 12:39:03-03","UFRGS","ICN","046225","S","Plantae","Dicotyledon",NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","Bauer, D","Waechter, JL","1336","1979","09","01","América do Sul","Brasil","RS","Santa Cruz do Sul","Trombudo","-52.4258003234863","-29.7175006866455",NA,"Epífito, cladódios pendentes, ovários verdes, tépalas verde-claras (externas) e brancas (internas); frutos muito jovens.; Em interior de mato, sobre Cabralea glaberrima, entre 8-10m altura do solo.",NA,NA,NA,NA,"2004","04",NA,NA,"14","38612","auto",NA,NA,NA,NA,NA,NA
"318","2021-02-08 12:39:03-03","UFRGS","ICN","007784","S","Plantae","Dicotyledon",NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","Bauer, D","Schultz, AR","7784","1970","09","12","América do Sul","Brasil","RS","Viamão","Parque Saint Hilaire","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,"2004","04",NA,NA,"14","41667","auto",NA,NA,NA,NA,NA,NA
"319","2021-02-08 12:39:03-03","UFRGS","ICN","041317","S","Plantae","Dicotyledon",NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","Bauer, D","Waechter, JL","130","1975","09","20","América do Sul","Brasil","RS","Viamão","Parque Saint Hilaire","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,"2004","04",NA,NA,"14","41667","auto",NA,NA,NA,NA,NA,NA
"320","2021-02-08 12:39:05-03","UFRGS","ICN","126851","S","Plantae","Dicotyledon",NA,"Cactaceae","Rhipsalis","warmingiana","Rhipsalis warmingiana","Schum.","Marodin, SM","Marodin, SM","s.n.","2003","01","09","América do Sul","Brasil","RS","Nova Roma do Sul","próximo da balsa da divisa com o município de Nova Pádua","-51.4081001281738","-28.9902992248535",NA,"Epífita sobre Luehea divaricata (açoita-cavalo), artículos foliáceos, aplanados, margem crenada, fruto roxo-preto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9715","auto",NA,NA,NA,NA,NA,NA
"321","2021-02-18 17:08:23-03","FEPAGRO","BLA","14976","PreservedSpecimen","Plantae","Spermatophyta",NA,"Cactaceae","Rhipsalis","warmingiana","Rhipsalis warmingiana","K.Schum.","B. Rambo","O. R. Camargo",NA,"1957","11","25",NA,"Brasil","Rio Grande do Sul","Farroupilha","Povoado de São Marcos","-51.3478012084961","-29.2250003814697",NA,"Habitat: No mato","BLA014976",NA,"600","600",NA,NA,NA,NA,NA,"19545","auto",NA,NA,NA,NA,NA,NA
"322","2020-04-16 11:05:24-03","MCN-FZBRS","HAS","79398","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","Bauer, D.","Silveira, N.; Mansan, C.","6070","1988","10",NA,NA,"Brasil","Rio Grande do Sul","Barracão","10 km da cidade na estrada para o Rio Pelotas","-51.4606018066406","-27.6716995239258",NA,"Sobre pedras, frutos imaturos.","HAS0079398",NA,NA,NA,"2004","04",NA,NA,"28","28327","auto",NA,NA,NA,NA,NA,NA
"323","2020-04-16 11:05:24-03","MCN-FZBRS","HAS","39232","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","Bauer, D.","Spanholi, J.","s.n.","2000","09",NA,NA,"Brasil","Rio Grande do Sul","Barracão","Barra do Rio Marmeleiro","-51.4606018066406","-27.6716995239258",NA,"Erva epífita.","HAS0039232",NA,NA,NA,"2004","04",NA,NA,"20","28327","auto",NA,NA,NA,NA,NA,NA
"324","2020-04-16 11:05:24-03","MCN-FZBRS","HAS","37488","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","Bauer, D.","Spanholi, J.","s.n.","2000","09",NA,NA,"Brasil","Rio Grande do Sul","Barracão","Beira do Rio Marmeleiro","-51.4606018066406","-27.6716995239258",NA,"Erva epífita.","HAS0037488",NA,NA,NA,"2004","04",NA,NA,"20","28327","auto",NA,NA,NA,NA,NA,NA
"325","2020-04-16 11:05:24-03","MCN-FZBRS","HAS","79407","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","Bauer, D.","Mattos, J.","18348","1978","03",NA,NA,"Brasil","Rio Grande do Sul","Bento Gonçalves","Estação de Viticultura","-51.5191993713379","-29.1714000701904",NA,"Na mata, epífita em árvore, pendente do tronco e ramos grossos. Frutos maduros.","HAS0079407",NA,NA,NA,"2004","04",NA,NA,"20","21248","auto",NA,NA,NA,NA,NA,NA
"326","2020-04-16 11:05:24-03","MCN-FZBRS","HAS","79409","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","Bauer, D.","Mattos, J.","s.n.","1979","10",NA,NA,"Brasil","Rio Grande do Sul","Caçapava do Sul","8 km da cidade, na rodovia para Bagé","-53.4914016723633","-30.5121994018555",NA,"Na mata virgem, epífita em árvore, frutos imaturos.","HAS0079409",NA,NA,NA,"2004","04",NA,NA,"20","50525","auto",NA,NA,NA,NA,NA,NA
"327","2020-04-16 11:05:24-03","MCN-FZBRS","HAS","93342","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","Bauer, D.","Bauer, D.; Waechter, J.L.","49","2004","09",NA,NA,"Brasil","Rio Grande do Sul","Eldorado do Sul","Estação Experimental Agronômica da UFRGS","-51.6161003112793","-30.0839004516602",NA,"Epífita sobre açoita-cavalo, a 6-7 m de altura, com botões florais e flores abertas; em mata de restinga, ás margens do arroio Colombo.","HAS0093342",NA,NA,NA,NA,NA,NA,NA,NA,"33687","auto",NA,NA,NA,NA,NA,NA
"328","2020-04-16 11:05:24-03","MCN-FZBRS","HAS","37937","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","Bauer, D.","Mazzitelli, S.M.","1550","2000","03",NA,NA,"Brasil","Rio Grande do Sul","Machadinho","Balsa L. Polo, área abrangida pela UHE Machadinho","-51.6678009033203","-27.5669002532959",NA,"Epífita, fruto preto.","HAS0037937",NA,NA,NA,"2004","04",NA,NA,"20","14933","auto",NA,NA,NA,NA,NA,NA
"329","2020-04-16 11:05:24-03","MCN-FZBRS","HAS","23900","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","Bauer, D.","Bueno, O.","5210","1987","12",NA,NA,"Brasil","Rio Grande do Sul","Santa Maria","Reserva Biológica do Ibicuí-Mirim","-53.8069000244141","-29.6842002868652",NA,"Margem do rio, à jusante da barragem. Epífita com fruto esverdeado, numerosa e dispersa.","HAS0023900",NA,NA,NA,"2004","12",NA,NA,"02","37819","auto",NA,NA,NA,NA,NA,NA
"330","2020-04-16 11:05:24-03","MCN-FZBRS","HAS","27338","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","Bauer, D.","Abruzzi, M.L.","1783","1989","10",NA,NA,"Brasil","Rio Grande do Sul","Santa Maria","Reserva Biológica do Ibicuí-Mirim","-53.8069000244141","-29.6842002868652",NA,"Margem da mata, à jusante da barragem. Epífita com flor branco-amarela, em beira de mata com solo pedregoso.","HAS0027338",NA,NA,NA,"2004","12",NA,NA,"02","37819","auto",NA,NA,NA,NA,NA,NA
"331","2020-04-16 11:05:24-03","MCN-FZBRS","HAS","27805","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","Bauer, D.","Silveira, N.","6960","1989","10",NA,NA,"Brasil","Rio Grande do Sul","Santa Maria","Reserva Biológica do Ibicuí-Mirim","-53.8069000244141","-29.6842002868652",NA,"Nas margens da mata, à jusante da barragem. No mato, epífito, flores brancas.","HAS0027805",NA,NA,NA,"2004","12",NA,NA,"02","37819","auto",NA,NA,NA,NA,NA,NA
"332","2020-04-16 11:05:24-03","MCN-FZBRS","HAS","27906","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","Bauer, D.","Silveira, N.","6991","1989","10",NA,NA,"Brasil","Rio Grande do Sul","Santa Maria","Reserva Biológica do Ibicuí-Mirim","-53.8069000244141","-29.6842002868652",NA,"Nas margens da mata, á jusante da barragem. Epífito, flores brancas.","HAS0027906",NA,NA,NA,"2004","12",NA,NA,"02","37819","auto",NA,NA,NA,NA,NA,NA
"333","2020-04-16 11:05:24-03","MCN-FZBRS","HAS","27924","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","Bauer, D.","Silveira, N.","7002","1989","10",NA,NA,"Brasil","Rio Grande do Sul","Santa Maria","Reserva Biológica do Ibicuí-Mirim","-53.8069000244141","-29.6842002868652",NA,"Campo alterado a montante da barragem, lado esquerdo do rio. No mato, epífito.","HAS0027924",NA,NA,NA,"2004","12",NA,NA,"02","37819","auto",NA,NA,NA,NA,NA,NA
"334","2020-04-16 11:05:24-03","MCN-FZBRS","HAS","32959","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","Bauer, D.","Pankowski, L.H.","215","1991","12",NA,NA,"Brasil","Rio Grande do Sul","Santa Maria","Reserva Biológica do Ibicuí-Mirim","-53.8069000244141","-29.6842002868652",NA,"Mata de encosta, à jusante da barragem. Epífito, frutos roxos e numerosos no interior da mata.","HAS0032959",NA,NA,NA,"2004","12",NA,NA,"02","37819","auto",NA,NA,NA,NA,NA,NA
"335","2020-04-16 11:05:24-03","MCN-FZBRS","HAS","79233","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","Bauer, D.","Silveira, N.","977","1983","12",NA,NA,"Brasil","Rio Grande do Sul","Veranópolis","No morro do Aero Clube, próximo da caixa de água da CORSAN","-51.5494003295898","-28.9361000061035",NA,"No mato, epífito, frutos maduros, negros.","HAS0079233",NA,NA,NA,"2004","04",NA,NA,"20","16670","auto",NA,NA,NA,NA,NA,NA
"336","2020-04-16 11:05:24-03","MCN-FZBRS","HAS","79246","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","Bauer, D.","Silveira, N.; Guadagnim, M.","3034","1985","12",NA,NA,"Brasil","Rio Grande do Sul","Veranópolis","Parque da FEMAÇÃ","-51.5494003295898","-28.9361000061035",NA,"No mato, epífito.","HAS0079246",NA,NA,NA,"2004","04",NA,NA,"20","16670","auto",NA,NA,NA,NA,NA,NA
"337","2020-04-16 11:05:24-03","MCN-FZBRS","HAS","79425","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","Bauer, D.","Silveira, N.; Guadagnim, M.","3056","1985","12",NA,NA,"Brasil","Rio Grande do Sul","Veranópolis","Parque da FEMAÇÃ","-51.5494003295898","-28.9361000061035",NA,"No mato, epífito, furto maduro preto.","HAS0079425",NA,NA,NA,"2004","04",NA,NA,"20","16670","auto",NA,NA,NA,NA,NA,NA
"338","2019-10-04 16:07:04-03","MCN-FZBRS","HAS","23344","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Rhipsalis","linearis","Rhipsalis linearis","K. Schum.","Nilson, A.","Abruzzi, M.L.","1340","1988","01",NA,NA,"Brasil","Rio Grande do Sul","Viamão","Parque Estadual de Itapuã, Praia de Fora","-51.0233001708984","-30.0811004638672",NA,"Epífito no interior da mata, com flores.","HAS0023344",NA,NA,NA,"1988","07",NA,NA,"06","41667","auto",NA,NA,NA,NA,NA,NA
"339","2020-04-15 17:19:33-03","IBt","SP","252741","S","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott",NA,"Hatschbach, G","50644","1986","10","14",NA,"Brasil","Paraná","Foz do Iguaçu","Poço Preto","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA
"340","2020-04-15 17:19:33-03","IBt","SP","252745","S","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott",NA,"Hatschbach, G","53308","1989","08","31",NA,"Brasil","Paraná","Ortigueira","Morro Branco","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA
"341","2019-11-21 10:03:01-03","IBt","SP","8838","S","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","Taylor, NP","Loefgren, A","CGG4393",NA,NA,NA,NA,"Brasil","São Paulo","Bananal","Gruta de Monte Mor","-44.3199996948242","-22.6800003051758",NA,NA,"SP023334","SP023334",NA,NA,"1993","12",NA,NA,"20","26795","auto",NA,NA,NA,NA,NA,NA
"342","2019-11-21 10:03:01-03","IBt","SP","39067","S","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","Zappi, DC","Hoehne, FC; Gehrt, A","s.n.","1937","09","30",NA,"Brasil","São Paulo","Sorocaba","Campo Largo","-47.4500007629395","-23.5",NA,NA,"SP023346","SP023346",NA,NA,"1989","09",NA,NA,"14","17154","auto",NA,NA,NA,NA,NA,NA
"343","2020-07-02 08:39:46-03","IBt","SP","278207","S","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott",NA,"Bernacci, LC","535","1994","07","20",NA,"Brasil","São Paulo","Tietê",NA,"-47.7099990844727","-23.1000003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26682","auto",NA,NA,NA,NA,NA,NA
"344","2019-03-11 20:06:42-03","GH","HU-HERB","GH 01677910","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","linearis","Rhipsalis linearis","K. Schumann",NA,"M. Rodriguez, I. Lirussi, L. Popoff, A. Schinini, G. J. Seijo & R. O. Vanni","00718","1993","9","23","South America","Argentina","Misiones",NA,"Dpto. Guaraní. Arroyo El Paraíso y Ruta 2",NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00718",NA,"undetermined"
"345","2019-03-11 20:08:01-03","GH","HU-HERB","GH 01677911","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","linearis","Rhipsalis linearis","K. Schumann",NA,"A. Schinini, V. Maruñak & G. Pellegrini","28804","1994","9","9","South America","Argentina","Misiones",NA,"Dep. Guarani. Preio Guarani. Picada al Ayo. Soberbio","-54.2","-26.9","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28804",NA,"undetermined"
"346","2019-03-11 20:10:19-03","GH","HU-HERB","GH 01677912","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","linearis","Rhipsalis linearis","K. Schumann",NA,"P. K. H. Dusén","17198","1915",NA,NA,"South America","Brazil","Paraná",NA,"Curityba, in silvela",NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17198",NA,"undetermined"
