"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","stateProvince","imagecode","locality","decimalLongitude","decimalLatitude","county","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","typeStatus","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","infraspecificEpithet","individualCount","sex"
"42","2021-03-15 16:37:00-03","NY","NYBG","454451","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","brasiliensis","Siparuna brasiliensis","S. M. Carvalho","1983","11","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=610195' target='other'> <mi>dwc_moreinfo</mi></a>","NY00454451","Magnoliophyta","Laurales","(Spreng.) A.DC.","105","Rio de Janeiro","NY00454451_01","Estaçao Ecológica de Piraí","-43.8981","-22.6294","Piraí",NA,NA,NA,NA,"S. S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","00894172","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","brasiliensis","Siparuna brasiliensis","E. P. Heringer","1977","09","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=982270' target='other'> <mi>dwc_moreinfo</mi></a>","NY00894172","Magnoliophyta","Laurales","(Spreng.) A.DC.","149","Distrito Federal","NY00894172_01","Reserva Ecológica do IBGE, Início da mata na picada M - 5.","-47.9294","-15.7797","Brasília",NA,NA,NA,NA,"M.-C.Pignal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","00894173","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","brasiliensis","Siparuna brasiliensis","E. P. Heringer","1978","03","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=982272' target='other'> <mi>dwc_moreinfo</mi></a>","NY00894173","Magnoliophyta","Laurales","(Spreng.) A.DC.","402","Distrito Federal","NY00894173_01","RECOR, Coletado na R-7.","-47.9294","-15.7797","Brasília",NA,NA,NA,NA,"M.-C.Pignal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","1551157","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","brasiliensis","Siparuna brasiliensis","M. P. M. de Lima","2005","11","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1911985' target='other'> <mi>dwc_moreinfo</mi></a>","NY01551157","Magnoliophyta","Laurales","(Spreng.) A.DC.","465","Rio de Janeiro","NY01551157_01","Parque Nacional de Itatiaia. Benfica.","-44.5633010864258","-22.4960994720459","Itatiaia","19648","auto","680",NA,"A. L. Peixoto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","1551138","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","brasiliensis","Siparuna brasiliensis","J. M. A. Braga","1996","12","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1911923' target='other'> <mi>dwc_moreinfo</mi></a>","NY01551138","Magnoliophyta","Laurales","(Spreng.) A.DC.","3721","Rio de Janeiro","NY01551138_01","Parque Nacional de Itatiaia. Maromba, proximidades da cachoeira Itaporani.","-44.65833","-22.35833","Itatiaia",NA,NA,"1150",NA,"A. L. Peixoto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00894184","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","brasiliensis","Siparuna brasiliensis","H. S. Irwin","1965","11","30","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=982304' target='other'> <mi>dwc_moreinfo</mi></a>","NY00894184","Magnoliophyta","Laurales","(Spreng.) A.DC.","10836","Goiás","NY00894184_01","Serra dos Pirineus, ca. 12 km S. of Corumbá de Goiás.","-48.8086","-16.03204","Corumbá de Goiás",NA,NA,"1000","1000","M.-C.Pignal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00894185","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","brasiliensis","Siparuna brasiliensis","H. S. Irwin","1965","11","30","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=982307' target='other'> <mi>dwc_moreinfo</mi></a>","NY00894185","Magnoliophyta","Laurales","(Spreng.) A.DC.","10836","Goiás","NY00894185_01","Serra dos Pirineus, ca. 12 km S. of Corumbá de Goiás.","-48.8086","-16.03204","Corumbá de Goiás",NA,NA,"1000","1000","M.-C.Pignal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","454452","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","brasiliensis","Siparuna brasiliensis","J. T. Roíg y Mesa","1938","10","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=610193' target='other'> <mi>dwc_moreinfo</mi></a>","NY00454452","Magnoliophyta","Laurales","(Spreng.) A.DC.","14370","Rio de Janeiro","NY00454452_01",NA,"-43.22","-22.88","Petrópolis",NA,NA,NA,NA,"S. S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00894183","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","brasiliensis","Siparuna brasiliensis","H. S. Irwin","1965","09","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=982299' target='other'> <mi>dwc_moreinfo</mi></a>","NY00894183","Magnoliophyta","Laurales","(Spreng.) A.DC.","8410","Distrito Federal","NY00894183_01","East side of Lagôa Paranoá","-47.9297","-15.7797","Brasília",NA,NA,"975","975","M.-C.Pignal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","454448","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","brasiliensis","Siparuna brasiliensis","G. G. Hatschbach","1980","08","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=610191' target='other'> <mi>dwc_moreinfo</mi></a>","NY00454448","Magnoliophyta","Laurales","(Spreng.) A.DC.","43074","Goiás","NY00454448_01","Rod. BR-040, 2 km L de Cristalina","-47.6133","-16.7686","Cristalina",NA,NA,NA,NA,"S. S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","454450","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","brasiliensis","Siparuna brasiliensis","M. M. T. Rosa","1987","05","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=610196' target='other'> <mi>dwc_moreinfo</mi></a>","NY00454450","Magnoliophyta","Laurales","(Spreng.) A.DC.","224","Rio de Janeiro","NY00454450_01","Estaçao Ecológica de Piraí","-43.8981","-22.6294","Piraí",NA,NA,NA,NA,"S. S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00894199","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Y. E. J. Mexia","1930","09","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=982376' target='other'> <mi>dwc_moreinfo</mi></a>","NY00894199","Magnoliophyta","Laurales","(Spreng.) A.DC.","5106","Minas Gerais","NY00894199_01","Fazenda de Aguada; 5 km beyond first house.","-42.8817","-20.7542","Viçosa",NA,NA,"700","700","M.-C.Pignal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00894174","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","brasiliensis","Siparuna brasiliensis","E. P. Heringer","1980","01","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=982274' target='other'> <mi>dwc_moreinfo</mi></a>","NY00894174","Magnoliophyta","Laurales","(Spreng.) A.DC.","3076","Distrito Federal","NY00894174_01","BR-251 após a cachoeirinha.","-47.9294","-15.7797","Brasília",NA,NA,NA,NA,"M.-C.Pignal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00894188","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","brasiliensis","Siparuna brasiliensis","H. S. Irwin","1966","05","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=982322' target='other'> <mi>dwc_moreinfo</mi></a>","NY00894188","Magnoliophyta","Laurales","(Spreng.) A.DC.","15776","Distrito Federal","NY00894188_01","Côrrego Landim, ca. 20 km N.E. of Brasília","-47.78472222","-15.6555","Brasília",NA,NA,"900","900","M.-C.Pignal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00894195","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","brasiliensis","Siparuna brasiliensis","H. S. Irwin","1972","01","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=982338' target='other'> <mi>dwc_moreinfo</mi></a>","NY00894195","Magnoliophyta","Laurales","(Spreng.) A.DC.","34209a","Goiás","NY00894195_01","Serra dos Pirineus, ca. 21 km E. of Pirenópolis.","-48.75395","-15.85","Corumbá de Goiás",NA,NA,"1000","1000","M.-C.Pignal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00894178","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","brasiliensis","Siparuna brasiliensis","B. D. Sucre","1965","08","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=982280' target='other'> <mi>dwc_moreinfo</mi></a>","NY00894178","Magnoliophyta","Laurales","(Spreng.) A.DC.","794","Distrito Federal","NY00894178_01","Matas do Zoobotanico.","-47.9294","-15.7797","Brasília",NA,NA,NA,NA,"M.-C.Pignal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","454449","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","brasiliensis","Siparuna brasiliensis","M. M. T. Rosa","1987","05","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=610197' target='other'> <mi>dwc_moreinfo</mi></a>","NY00454449","Magnoliophyta","Laurales","(Spreng.) A.DC.","223","Rio de Janeiro","NY00454449_01","Estaçao Ecológica de Piraí","-43.8981","-22.6294","Piraí",NA,NA,NA,NA,"S. S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","01096181","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","brasiliensis","Siparuna brasiliensis","M. Kirizawa","1986","06","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1234023' target='other'> <mi>dwc_moreinfo</mi></a>","NY01096181","Magnoliophyta","Laurales","(Spreng.) A.DC.","1660","São Paulo","NY01096181_01","Estação experimental de Ubataba.","-45.0697","-23.4303","Ubatuba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00894200","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Y. E. J. Mexia","1931","01","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=982398' target='other'> <mi>dwc_moreinfo</mi></a>","NY00894200","Magnoliophyta","Laurales","(Spreng.) A.DC.","5479","Minas Gerais","NY00894200_01","Distrito Rio Branco. Fazenda de Reserva.",NA,NA,NA,NA,NA,"740","740","M.-C.Pignal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00894176","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","brasiliensis","Siparuna brasiliensis","G. T. Prance","1964","09","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=982278' target='other'> <mi>dwc_moreinfo</mi></a>","NY00894176","Magnoliophyta","Laurales","(Spreng.) A.DC.","59024","Distrito Federal","NY00894176_01","Road Brasília to Taguatinga","-47.9294","-15.7797","Brasília",NA,NA,NA,NA,"M.-C.Pignal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00894181","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","brasiliensis","Siparuna brasiliensis","H. S. Irwin","1964","09","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=982294' target='other'> <mi>dwc_moreinfo</mi></a>","NY00894181","Magnoliophyta","Laurales","(Spreng.) A.DC.","5971","Distrito Federal","NY00894181_01","Ca. 23 km. S.W. of Brasília on road to Anápolis.","-48.15","-15.93","Brasília",NA,NA,"700","1000","M.-C.Pignal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00894182","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","brasiliensis","Siparuna brasiliensis","H. S. Irwin","1965","09","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=982297' target='other'> <mi>dwc_moreinfo</mi></a>","NY00894182","Magnoliophyta","Laurales","(Spreng.) A.DC.","8397","Distrito Federal","NY00894182_01","East side of Lagôa Paranoá","-47.9297","-15.7797","Brasília",NA,NA,"975","975","M.-C.Pignal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00894197","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Y. E. J. Mexia","1930","02","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=982352' target='other'> <mi>dwc_moreinfo</mi></a>","NY00894197","Magnoliophyta","Laurales","(Spreng.) A.DC.","4418","Minas Gerais",NA,"Agricultural College land, west of stables.","-42.868031","-20.7613428","Viçosa",NA,NA,"670","670","M.-C.Pignal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00894189","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","brasiliensis","Siparuna brasiliensis","H. S. Irwin","1968","01","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=982325' target='other'> <mi>dwc_moreinfo</mi></a>","NY00894189","Magnoliophyta","Laurales","(Spreng.) A.DC.","19216","Goiás","NY00894189_01","20 km N.W. of Corumbá de Goiás, near Pico dos Pirineus. Serra dos Pirineus.","-48.95","-15.88","Cocalzinho de Goiás",NA,NA,"1250","1250","M.-C.Pignal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","1550145","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","chlorantha","Siparuna chlorantha","G. T. Prance","1964","10","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1807639' target='other'> <mi>dwc_moreinfo</mi></a>","NY01550145","Magnoliophyta","Laurales","Perkins","59507","Goiás","NY01550145_01","Serra dos Caiapós, 20 km south of Caiapônia, road to Jataí. Beside small creek.","-51.8103","-16.9569","Caiapônia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","1550268","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","chlorantha","Siparuna chlorantha","H. C. de Lima","1989","03","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1810244' target='other'> <mi>dwc_moreinfo</mi></a>","NY01550268","Magnoliophyta","Laurales","Perkins","3483","Rio de Janeiro","NY01550268_01","Reserva Ecológica Municipal de Macaé de Cima, Nascente do Rio das Flores","-42.05","-22","Nova Friburgo",NA,NA,"1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","1550256","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","erythrocarpa","Siparuna erythrocarpa","J. Almeida","1972","02","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1810225' target='other'> <mi>dwc_moreinfo</mi></a>","NY01550256","Magnoliophyta","Laurales","(Mart.) A.DC.","1274","Rio de Janeiro","NY01550256_01","Buanabara, estrada do Alto da Ba VIsta, Corcovado, km 6.",NA,NA,NA,NA,NA,"580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","1546353","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","langsdorffii","Siparuna langsdorffii","L. Riedel","1832","03",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1841330' target='other'> <mi>dwc_moreinfo</mi></a>","NY01546353","Magnoliophyta","Laurales","Tolm.","311",NA,"NY01546353_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","1546354","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","langsdorffii","Siparuna langsdorffii","L. Riedel","1832","03",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1841296' target='other'> <mi>dwc_moreinfo</mi></a>","NY01546354","Magnoliophyta","Laurales","Tolm.","311",NA,"NY01546354_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","1546352","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","langsdorffii","Siparuna langsdorffii","L. Riedel","1832","03",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1841332' target='other'> <mi>dwc_moreinfo</mi></a>","NY01546352","Magnoliophyta","Laurales","Tolm.","311",NA,"NY01546352_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","1039165","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","minutiflora","Siparuna minutiflora","R. R. Guedes-Bruni","1991","02","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1482128' target='other'> <mi>dwc_moreinfo</mi></a>","NY01039165","Magnoliophyta","Laurales","Perkins","2226","Rio de Janeiro","NY01039165_01","Estação Ecológica Estadual de Paraiso. Agua Comprida. Área FP26.","-42.88333","-22.41667","Guapimirim",NA,NA,"100","160","C. M. B. Correia; H. C. de Lima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","1802158","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","minutiflora","Siparuna minutiflora","R. R. Guedes-Bruni","1994","09","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2046628' target='other'> <mi>dwc_moreinfo</mi></a>","NY01802158","Magnoliophyta","Laurales","Perkins","2438","Rio de Janeiro","NY01802158_01","Parque Nacional de Itatiaia. Caminho para o Maromba.","-44.65833","-22.35833","Itatiaia",NA,NA,"1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","1550249","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","tenuipes","Siparuna tenuipes","L. Riedel","1834","02",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1810215' target='other'> <mi>dwc_moreinfo</mi></a>","NY01550249","Magnoliophyta","Laurales","Perkins","1971","São Paulo","NY01550249_01",NA,"-47.2900009155273","-23.2600002288818","Itu","22309","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-02-08 11:10:15-03","UNESP-IBB","BOTU","2384","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Amaral Jr., A.","1973","08","26",NA,"Brasil",NA,NA,"Mata pluvial tropical secundária, densa, muito úmida. Árvore, 5 m de altura, com frutos castanhos claros, com pintas verdes, folhas bastante cheirosas","BOTU002384",NA,NA,"(Spreng.) A.DC.","1631","São Paulo",NA,NA,"-46.3","-23.766667","Santo André",NA,NA,NA,NA,"Pereira, M.V.L.",NA,"1998","46°18'w","23°46' s",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-02-18 09:30:45-03","UNESP-IBB","BOTU","5160","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Arruda, O.S.","1974","10","26",NA,"Brasil",NA,NA,"Arbusto de 2 m de altura, folhas com odor de limão.","BOTU005160",NA,NA,"(Spreng.) A.DC.","29","São Paulo",NA,NA,NA,NA,"Botucatu",NA,NA,NA,NA,"Pereira, M.V.L.",NA,"1998","9999","9999","01",NA,NA,NA,NA,NA,NA,NA
"77","2021-02-18 09:30:45-03","UNESP-IBB","BOTU","11659","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Rabelo, J.C.","1984","07","20",NA,"Brasil",NA,NA,"Arbusto com3 m de altura, flores verdes.","BOTU011659",NA,NA,"(Spreng.) A.DC.","7","São Paulo",NA,NA,NA,NA,"Botucatu",NA,NA,NA,NA,"Pereira, M.V.L.",NA,"1998","9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-02-18 09:30:45-03","UNESP-IBB","BOTU","5167","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Wagner",NA,NA,NA,NA,"Brasil",NA,NA,"Mata secundária, com erva e arbusto e árvore de todo tipo Cheiro forte.","BOTU005167",NA,NA,"(Spreng.) A.DC.","17","São Paulo",NA,NA,NA,NA,"Botucatu",NA,NA,NA,NA,"Pereira, M.V.L.",NA,"1998","9999","9999","01",NA,NA,NA,NA,NA,NA,NA
"79","2021-02-18 09:30:45-03","UNESP-IBB","BOTU","2389","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Amaral Jr., A.","1974","02","19",NA,"Brasil",NA,NA,"Arbusto de 1,5m de altura, frutos vermelhos, plantas muito aromáticas.","BOTU002389",NA,NA,"(Spreng.) A.DC.","1710","São Paulo",NA,NA,NA,NA,"Agudos",NA,NA,NA,NA,"Pereira, M.V.L.",NA,"1998","9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-02-18 09:30:45-03","UNESP-IBB","BOTU","2380","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Amaral Jr., A.","1974","02","19",NA,"Brasil",NA,NA,"Arbusto de 2 m de altura, no brejo, em início de frutificação.","BOTU002380",NA,NA,"(Spreng.) A.DC.","1711","São Paulo",NA,NA,NA,NA,"Agudos",NA,NA,NA,NA,"Pereira, M.V.L.",NA,"1998","9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
