"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","phylum","order","individualCount","coordinatePrecision","geoFlag","continentOcean","preparationType","class","relatedCatalogItem","relationshipType","infraspecificEpithet","fieldNumber","typeStatus","sex"
"148","2019-11-21 14:33:02-03","UFJF","CESJ","62617","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","D.R. Gonzaga","2013","04","22","D.R. Gonzaga; A. Balbino-Júnior","233","2013","04","27","Brasil","Minas Gerais","Barbacena","Beira de estrada, Km 710","-43.7736015319824","-21.2257995605469",NA,NA,"Epífita, ramos 3-costados verde escuros a avermelhados; frutos verde imaturos a magenta maduros imersos em aréolas pilosas de tricomas alvos.","CESJ062617",NA,NA,NA,"Angiosperma",NA,NA,"27982","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-11-21 14:33:02-03","UFJF","CESJ","64404","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","D.R. Gonzaga","2014","01","04","D.R. Gonzaga; A. Balbino-Júnior","287","2014","01","04","Brasil","Minas Gerais","Barbacena","KM710 - BR040","-43.7736015319824","-21.2257995605469",NA,NA,"Epífita pendente, ramos triangulares verdes, vermelhos a vináceos, flores creme matizadas de rósea","CESJ064404",NA,NA,NA,"Angiosperma",NA,NA,"27982","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-11-21 14:33:02-03","UFJF","CESJ","67790","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","L. Menini Neto","2014","04","26","D.E.F. Barbosa; G.A. Basilio","175","2014","04","26","Brasil","Minas Gerais","Lima Duarte","Conceição de Ibitipoca, Fazenda do Tanque, Floresta semidecidual montana","-43.913333","-21.698611","-43.913333","-21.698611","Borda de mata, sobre muro de pedra. Frutos vermelhos.","CESJ067790",NA,"1300","1300","Angiosperma",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-11-21 14:33:02-03","UFJF","CESJ","35746","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","M.F. Freitas","2002","09","12","R.C. Forzza; R.M. Castro; V.R. Almeida; L. Menini Neto","2044","2002","01","13","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,"Planta epífita em borda de mata, próximo ao curso d'água. Flores creme.","CESJ035746",NA,NA,NA,"Angiosperma",NA,NA,"11991","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-11-21 14:33:02-03","UFJF","CESJ","21538","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","D.C. Zappi","1989","05","15","R.F. Novelino; F.R.G. Salimena; M.C. Brügger; F.M. Meirelles","s.n.","1987","07","17","Brasil","Minas Gerais","Lima Duarte","1200 msm","-43.793098449707","-21.8425006866455",NA,NA,"Sobre rochas, à sombra e em mata de galeria. Frutos maduros róseos.","CESJ021538",NA,NA,NA,"Angiosperma",NA,NA,"30417","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-11-21 14:33:02-03","UFJF","CESJ","71966","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","D.E.F. Barbosa","2018","04","29","D.E.F. Barbosa; G.A. Basílio","538","2018","04","29","Brasil","Minas Gerais","Itamarati de Minas","RPPN Usina Maurício, Floresta semidecidual","-42.832778","-21.470278","-42.832778","-21.470278","Epífita pendente a 1m. Frutos maduros róseos. Borda de floresta a margem de leito seco.","CESJ071966",NA,"250","250","Angiosperma",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-11-21 14:33:02-03","UFJF","CESJ","71995","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","D.E.F. Barbosa","2018","10","21","D.E.F. Barbosa; G.A. Basílio","570","2018","10","21","Brasil","Minas Gerais","Itamarati de Minas","RPPN Usina Maurício, Floresta semidecidual","-42.832778","-21.470278","-42.832778","-21.470278","Epífita a 1m. Flores creme. Borda de floresta a margem de leito seco.","CESJ071995",NA,"250","250","Angiosperma",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-11-21 14:33:02-03","UFJF","CESJ","47596","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","L. Menini Neto; D.R. Gonzaga",NA,NA,NA,"T. Mota; F.S. Souza; N.L. Abreu; L. Menini Neto; P.L. Viana","14","2006","05","15","Brasil","Minas Gerais","Juiz de Fora","Pirapetinga","-43.3502998352051","-21.7642002105713",NA,NA,"Saxícola, fruto rosa.","CESJ047596",NA,NA,NA,"Angiosperma",NA,NA,"36144","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-03-01 16:27:13-03","UNICAMP","UEC","90226","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.",NA,NA,NA,NA,"Araújo, AC; Fischer, EA","33474","1995","02","14","Brazil","São Paulo","Jacupiranga","P.E. de Jacupiranga, Núcleo Cedro.","-48.414889","-24.962361","-48.414889","-24.962361","Epífita, frutos rosas.; Mata Atlântica de Encosta.","UEC041199","UEC041199",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-03-01 16:27:13-03","UNICAMP","UEC","90219","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Zappi, DC","2001","08",NA,"Leitão Filho, HF; et al.","32905","1995","02","09","Brazil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, próximo à caverna do Diabo.","-48.392083","-24.646639","-48.392083","-24.646639","Epífita. Frutos vermelhos.","UEC041202","UEC041202",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-03-01 16:27:13-03","UNICAMP","UEC","137429","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.",NA,NA,NA,NA,"Breier, TB; Breier, J","0857","2003","02","11","Brazil","São Paulo","Gália","Estação ecológica Caetetus, parcelas permanentes.&nf;Parcela E 15","-49.5","-22.25","-49.5","-22.25","Na parcela E15, caída no solo.","UEC041208","UEC041208",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-03-01 16:27:13-03","UNICAMP","UEC","137436","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Breier, TB","2004","04",NA,"Breier, TB; Breier, J","0868","2003","02","11","Brazil","São Paulo","Gália","Estação Ecológica Caetetus, Base do Instituto Florestal.","-49.5","-22.25","-49.5","-22.25","Sobre jatobá ao lado do alojamento a 20 m do solo, fruto rosa.","UEC041207","UEC041207",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-03-01 16:27:13-03","UNICAMP","UEC","137441","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Breier, TB","2003","06",NA,"Breier, TB; Dittrich, VAO","0644","2002","09","26","Brazil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho, parcelas permanentes.","-47.916667","-24.166667","-47.916667","-24.166667","Na parcela permanente sobre árvore número 10600.","UEC041205","UEC041205",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-03-01 16:27:13-03","UNICAMP","UEC","52610","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Lombardi, JA",NA,NA,NA,"Arcoverde, E","23290","1990","04",NA,"Brazil","Rio de Janeiro",NA,"Vale Encantado, Alto da Boa Vista.",NA,NA,NA,NA,"Epífita, flores brancas.","UEC041200","UEC041200",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-03-01 16:27:13-03","UNICAMP","UEC","137292","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Breier, TB","2004","04",NA,"Breier, TB","1191","2002","04","02","Brazil","Bahia","Jussari","Serra do Teimoso, RPPN Serra do Teimosos.","-39.4953002929688","-15.1913995742798",NA,NA,"B30.","UEC041206","UEC041206",NA,NA,"Magnoliopsida",NA,NA,"21386","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-03-01 16:27:13-03","UNICAMP","UEC","130852","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Freitas, MF","2000",NA,NA,"Medri, C; Kinupp, VF","918","1999","12","22","Brazil","Paraná","São Jerônimo da Serra","Salto João Nogueira.","-50.7411003112793","-23.7275009155273",NA,NA,"Rupícula; frutos rosas. Área rochosa semi aberta.","UEC041204","UEC041204",NA,NA,"Magnoliopsida",NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-03-01 16:27:13-03","UNICAMP","UEC","137439","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.",NA,NA,NA,NA,"Breier, TB; Umetsu, F; Stecke, M","1248","2004","12","29","Brazil","Rio Grande do Sul","Caçapava do Sul","Pedra do Segredo.","-53.4914016723633","-30.5121994018555",NA,NA,"Epífito.","UEC041203","UEC041203",NA,NA,"Magnoliopsida",NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-08-20 10:08:42-03","UNICAMP","UEC","132814","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Breier, TB",NA,NA,NA,"Breier, TB; Aona, LYS","1133","2003","12","16","Brazil","São Paulo","Campinas","Bosque dos Jequitibás.","-47.060001373291","-22.8999996185303",NA,NA,NA,"UEC041201","UEC041201",NA,NA,"Magnoliopsida",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-11-19 14:05:27-03","UFRPE","PEUFR","7419","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","A. Calvenk","2010","06",NA,"V. C. Lima; R. Lima; R. Barreto","819","1983","11","12","Brasil","Pernambuco","Taquaritinga do Norte","No alto da Serra","-36.0442008972168","-7.90305995941162",NA,NA,"Sobre um galho de árvore morto; flores alaranjadas; frutos cor-de-rosa-choque.","PEUFR007419",NA,NA,NA,NA,NA,NA,"25558","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-03-12 10:29:05-03","UFOP","OUPR","34707","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Pedrosa, L.G.","2019","11",NA,"Pedrosa, L.G.","2176","2019","11","20","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Boqueirão","-43.5080986022949","-20.2875003814697",NA,NA,"Planta pendente, flores alvas, frutos avermelhados. Mata de galeria",NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-12-04 13:19:03-03","UDESC","LUSC","9862","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Ademir Reis","2018","04","23","Ademir Reis; Cassio Daltrini","2365","2018","04","23","Brasil","Santa Catarina","Papanduva","Fragmento 13, P3B.","-50.153056","-26.324167","50º9'11''W","26º19'27''S","Habitat: Floresta Habito: erva/epifita","LUSC009303","LUSC009303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-12-04 13:19:03-03","UDESC","LUSC","8566","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Freitas, M.F.","2011","11","24","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini","1390","2010","02","17","Brasil","Santa Catarina","Rio do Sul","Fazenda Mirador.","-49.6431007385254","-27.2141990661621",NA,NA,NA,"LUSC001000","LUSC001000",NA,NA,NA,NA,NA,"15163","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-01-17 11:24:58-02","PUCRS","MPUC","2122","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","D. Bauer","2004","01","01",NA,NA,"1979","01","24","Brasil","RS","Lajeado",".","-51.9647222","-29.45275","-51.9647222000","-29.4527500000",NA,NA,NA,NA,NA,NA,"Caryophyllales","1",NA,NA,"South America",NA,"Magnoliopsida",NA,NA,NA,"717",NA,NA
"171","2019-01-17 11:24:58-02","PUCRS","MPUC","11995","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","C.A. Mondin","2008","01","01","et.al.",NA,"2008","11","15","Brasil","RS","Dom Pedro de Alcântara","Morrinho de Porto Fagundes","-49.8497222","-29.3694444","-49.8497222000","-29.3694444000","Epífita; na borda da mata; flores rosas.",NA,NA,NA,NA,NA,"Caryophyllales","1",NA,NA,"South America",NA,"Magnoliopsida",NA,NA,NA,"3257",NA,NA
"172","2019-01-17 11:24:58-02","PUCRS","MPUC","1353","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","D. Bauer","2004","01","01",NA,NA,"1978","03","30","Brasil","RS","Feliz",".","-51.3061111","-29.4508333","-51.3061111000","-29.4508333000",NA,NA,NA,NA,NA,NA,"Caryophyllales","1",NA,NA,"South America",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"173","2019-01-17 11:24:58-02","PUCRS","MPUC","17343","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","C.A. Mondin","2008","01","01","et.al.",NA,"2008","10","18","Brasil","RS","Dom Pedro de Alcântara","Morrinho de Porto Fagundes","-49.8497222","-29.3694444","-49.8497222000","-29.3694444000",NA,NA,NA,NA,NA,NA,"Caryophyllales","1",NA,NA,"South America",NA,"Magnoliopsida",NA,NA,NA,"136",NA,NA
"174","2020-10-14 10:00:23-03","FURB","FURB","2449","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Calvente, A","2011","11","24","Sevegnani, L.",NA,"1999","01","21","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal São Francisco de Assis.","-49.0719445","-26.9213889","-49.0719445","-26.9213889",NA,"FURB21302","FURB21302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-10-14 10:00:23-03","FURB","FURB","14961","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Calvente, A","2011","11","24","Schmitt, J.L.; Cadorin, T.J. & Caglioni, E.","196","2009","10","09","Brasil","Santa Catarina","Taió","Passo Manso, Fazenda Tarumã.","-50.1294445","-27.0002778","-50.1294445","-27.0002778","Epífita IFFSC e625a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; flor branca","FURB21299","FURB21299","812","812",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-10-14 10:00:23-03","FURB","FURB","15671","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Calvente, A","2011","11","24","Korte, A.; Kniess, A.","464","2009","10","15","Brasil","Santa Catarina","Presidente Nereu","Braço Thieme.","-49.3208334","-27.2716667","-49.3208334","-27.2716667","Florística IFFSC 465 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; flor lilás","FURB21301","FURB21301","458","458",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-10-14 10:00:23-03","FURB","FURB","18008","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Freitas, MF","2010","07","01","Korte, A.; Kniess, A.","1408","2009","12","07","Brasil","Santa Catarina","Rio do Sul","Fundo Canoas.","-49.68","-27.18","-49.6800000","-27.1800000","Florística IFFSC 513 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Inicial Habito: epífita; flor rosa","FURB21296","FURB21296","625","625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-10-14 10:00:23-03","FURB","FURB","19026","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Calvente, A","2011","11","24","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","579","2009","11","06","Brasil","Santa Catarina","Vitor Meireles","Pratinha.","-49.8591667","-26.7294445","-49.8591667","-26.7294445","Epífita IFFSC e798a (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor roxa","FURB21293","FURB21293","590","590",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-10-14 10:00:23-03","FURB","FURB","19747","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Freitas, MF","2010","07","29","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","1390","2010","02","17","Brasil","Santa Catarina","Rio do Sul","Fazenda Mirador.","-49.59","-27.09","-49.5900000","-27.0900000","Epífita IFFSC e573a (Abaixo de 4m) Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio Avançado; interior do fragmento Habito: epífita em árvore caída; Fruto rosado;","FURB21304","FURB21304","787","787",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-10-14 10:00:23-03","FURB","FURB","20724","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Bonnet, A","2010","08","23","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","1332","2010","02","05","Brasil","Santa Catarina","Porto Belo",NA,"-48.6019444","-27.1494444","-48.6019444","-27.1494444","Epífita IFFSC e8002b (Acima de 4m), forófito 5. Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio Médio a avançado Habito: epífita;","FURB03871","FURB03871","55","55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-10-14 10:00:23-03","FURB","FURB","22052","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Bonnet, A","2010","08","23","Korte, A.; Kniess, A.","2042","2010","02","25","Brasil","Santa Catarina","Rio do Campo","Tamanduá.","-50.1291667","-26.9086111","-50.1291667","-26.9086111","Florística IFFSC 682 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; Fruto rosa;","FURB21295","FURB21295","733","733",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-10-14 10:00:23-03","FURB","FURB","23737","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Freitas, MF","2011","01","19","Schmitt, J.L.; Cadorin, T.J. & Caglioni, E.","1915","2010","04","06","Brasil","Santa Catarina","Botuverá","Cinema.","-49.23","-27.27","-49.2300000","-27.2700000","Florística IFFSC e466b (Rupícola) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: rupícola; Fruto rosa;","FURB21298","FURB21298","569","569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-10-14 10:00:23-03","FURB","FURB","24230","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Calvente, A","2011","11","24","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","4391","2010","04","13","Brasil","Santa Catarina","São Martinho","SC - 431.","-49.0302778","-28.1163889","-49.0302778","-28.1163889","Coleta Extra IFFSC (Rupícola) Habitat: Floresta Ombrófila Densa; interior do fragmento Habito: rupícola; Fruto rosa;","FURB21300","FURB21300","210","210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-10-14 10:00:23-03","FURB","FURB","24446","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Bonnet, A","2010","08","23","Korte, A.; Kniess, A.","2650","2010","04","09","Brasil","Santa Catarina","Presidente Getúlio","Santa Rita.","-49.7705556","-27.0902777","-49.7705556","-27.0902777","Florística IFFSC 571 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Inicial; interior do fragmento Habito: epífita; Fruto rosa;","FURB21297","FURB21297","516","516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-10-14 10:00:23-03","FURB","FURB","25997","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Bonnet, A","2010","08","23","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2105","2010","04","27","Brasil","Santa Catarina","Praia Grande","Trilha do Rio do Boi.","-50.0744445","-29.205","-50.0744445","-29.2050000","Epífita IFFSC e01a (Acima de 4m) - sobre forófito 3 Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita de arbórea; Fruto redondo rosa; flor branca","FURB01180","FURB01180","330","330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-10-14 10:00:23-03","FURB","FURB","30542","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Schmitt, JL","2010","06","24","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2790","2010","06","24","Brasil","Santa Catarina","Praia Grande","Trilha do Rio do Boi.","-50.0744445","-29.205","-50.0744445","-29.2050000","Epífita IFFSC e01b (Acima de 4m). Forófito 5. Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor rosa","FURB21294","FURB21294","330","330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-11-08 08:50:54-03","FURB","FURB","36574","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Funez, L.A.","2013","01",NA,"Cadorin, T.J.","3322","2011","10","25","Brasil","Santa Catarina","Imbituba","Praia da Luz.","-48.6491666","-28.1447222","-48.6491666","-28.1447222",NA,"FURB21292","FURB21292","16","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-10-14 10:00:23-03","FURB","FURB","52145","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Schwirkowski, P.","2016","11","05","Schwirkowski, P.","2041","2016","11","05","Brasil","Santa Catarina","São Bento do Sul","Rio Natal, entrada de ferro, próximo à Estação abandonada.","-49.2855555","-26.3544444","-49.2855555","-26.3544444","Rupícola, flores vináceas","FURB52145","FURB52145","360","360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-10-14 10:00:23-03","FURB","FURB","55933","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Farias, D.M.","2017","11","24","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","1152","2017","10","03","Brasil","Santa Catarina","Orleans",NA,"-49.2319445","-28.3527778","-49.2319445","-28.3527778","fruto rosa Habitat: interior do fragmento Habito: epífita","FURB55933","FURB55933","345","345",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-10-14 10:00:23-03","FURB","FURB","62326","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Cardoso, W.C.","2020","05","27","Kassner-Filho, A.","4507","2019","01","13","Brasil","Santa Catarina","Ibirama","Fazenda Schacht.","-49.5669445","-26.9502778","-49.5669445","-26.9502778","flor rosada Habitat: topo de morro Habito: epífita","FURB62326","FURB62326","703","703",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-10-14 10:00:23-03","FURB","FURB","47703","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Engels, ME","2015","04","14","Engels, M.E.","1785","2013","10","16","Brasil","Paraná","Carambeí",NA,"-50.0971984863281","-24.9178009033203",NA,NA,NA,"FURB47703","FURB47703",NA,NA,NA,NA,NA,"26641","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
