"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"227","2021-04-07 11:43:07-03","UFMS","CGMS","52378","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","G.A. Damasceno-Junior; G.L.B. Sirian; D.M. Alves","1941","2000","09","29",NA,"Brasil",NA,NA,"Flor branca. Habitat: Vazante do riozinho. Solo arenoso. Relevo plano. Habito: Arbusto. 1,50 m de altura.","CGMS1082352",NA,NA,NA,"Mart.",NA,"Mato Grosso do Sul","Corumbá","Fazenda Campo Dora - Pantanal da Nhecolâncdia.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"228","2021-04-07 11:43:07-03","UFMS","CGMS","10995","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","R.S. de Arruda",NA,"1999","11","04",NA,"Brasil",NA,NA,NA,"CGMS1040305",NA,NA,NA,"Mart.","R.S. de Arruda","Mato Grosso do Sul","Corumbá","Fazenda Xaraés.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,"2000","04","05","295160","auto",NA,NA,NA,NA,NA,NA
"229","2021-04-07 11:43:07-03","UFMS","CGMS","9270","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","A.C. Araújo; R.S. de Arruda",NA,"1999","12","17",NA,"Brasil",NA,NA,"Flor branca. Habitat: Borda de capão. Habito: Arbustivo-arbóreo.","CGMS1016355",NA,NA,NA,"Mart.","U.M. Resende","Mato Grosso do Sul","Corumbá","Pantanal de Miranda/Abobral. 21K 0497436 UTM 7846006.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"230","2021-04-07 11:43:07-03","UFMS","CGMS","969","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","A.K.M. de Oliveira","10","1989","10","01",NA,"Brasil",NA,NA,NA,"CGMS1016377",NA,NA,NA,"Mart.","M.I.B. Loiola","Mato Grosso do Sul","Corumbá","Passo do Lontra.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"231","2021-04-07 11:43:07-03","UFMS","CGMS","10525","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","G.R. Julião",NA,"1998","04",NA,NA,"Brasil",NA,NA,"Galhador: Família Cecidomyiidae. Habitat: Capão n°20, borda. Habito: Árvore.","CGMS1039820",NA,NA,NA,"Mart.",NA,"Mato Grosso do Sul","Corumbá","Passo do Lontra. Ao longo da rodovia MS-184. Pantanal Miranda/Abobral.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"232","2021-04-07 11:43:07-03","UFMS","CGMS","11068","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","G.R. Julião",NA,"1998","04",NA,NA,"Brasil",NA,NA,"Galhador: Família Cecidomyiidae. Habitat: Capão n°13, borda. Habito: Árvore.","CGMS1040380",NA,NA,NA,"Mart.",NA,"Mato Grosso do Sul","Corumbá","Passo do Lontra. Fazenda São Bento. Pantanal Miranda/ Abobral.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"233","2021-04-07 11:43:07-03","UFMS","CGMS","10809","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","G.R. Julião",NA,"1998","04",NA,NA,"Brasil",NA,NA,"Galhador: Família Cecidomyiidae. Habitat: Capão n°2, borda. Habito: Árvore.","CGMS1040114",NA,NA,NA,"Mart.",NA,"Mato Grosso do Sul","Corumbá","Passo do Lontra. Rio Vermelho. Pantanal Miranda/Abobral.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"234","2021-04-07 11:43:07-03","UFMS","CGMS","62008","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","A. Pott; J.S.V. Silva; M.M. Abdon; M.P. Silva","12457","2004","12","12",NA,"Brasil",NA,NA,"Flor branca. Fruto vermelho. Habitat: Floresta alagável (pimenteiral) perturbada por fogo e derrubada seletiva. Solo arenoso. Relevo plano convexo. Frequente. Habito: Arbusto 2-4 m de altura.","CGMS1095004",NA,NA,NA,"Mart.",NA,"Mato Grosso do Sul","Corumbá","Sub-região do Abobral, próx. ao Rio Abobral, Pantanal; 1 Km sul da estrada parque (MS-184).","-57.6533012390137","-19.0091991424561",NA,"92","92",NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"235","2021-04-07 11:43:07-03","UFMS","CGMS","3445","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","C.A. Conceição","2705","1990","09","09",NA,"Brasil",NA,NA,"Flor amarela. Flores alvas. Frequentadas por abelhas. Folha subcoreácea. Habitat: Terrestre. Habito: Arbusto. 1,50-2,00m de altura.","CGMS1016374",NA,NA,NA,"Mart.","M.I.B. Loiola","Mato Grosso do Sul","Miranda","Estrada do Carandazal.","-56.3782997131348","-20.2406005859375",NA,NA,NA,NA,NA,NA,NA,NA,"92112","auto",NA,NA,NA,NA,NA,NA
"236","2021-04-07 11:43:07-03","UFMS","CGMS","39833","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","J. Kuntz-Galvão; T.C. Barros; F. Cabral","668","2012","11","02",NA,"Brasil",NA,NA,"Flores cremes. Frutos verdes. Coordenadas: 18.66404S, 55.29782W. Doação UEC.","CGMS1069212",NA,NA,NA,"Mart.","G.D. Colletta","Mato Grosso do Sul","Rio Verde de Mato Grosso","Beira da estrada. Serra da Alegria.","-54.8442001342773","-18.9181003570557",NA,NA,NA,NA,NA,NA,NA,NA,"87429","auto",NA,NA,NA,NA,NA,NA
"237","2021-04-07 11:43:07-03","UFMS","CGMS","39829","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","J. Kuntz-Galvão; T.C. Barros; F. Cabral","657","2012","11","02",NA,"Brasil",NA,NA,"Frutos vermelhos. Coordenadas: 18.66651S, 55.18147W. Doação UEC.","CGMS1069208",NA,NA,NA,"Mart.","G.D. Colletta","Mato Grosso do Sul","Rio Verde de Mato Grosso","Beira da estrada. Serra da Alegria.","-54.8442001342773","-18.9181003570557",NA,NA,NA,NA,NA,NA,NA,NA,"87429","auto",NA,NA,NA,NA,NA,NA
"238","2021-03-01 16:29:18-03","UNICAMP","UEC","143450","S","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Silva, RR; Velásquez, JS","796","2004","03","22",NA,"Brazil",NA,NA,"Árvore de 2m alt., frutos imaturos verdes.; Cerrado. Solo latólico de ferro.","UEC000309",NA,"Magnoliopsida",NA,"Mart.","Silva, RR","Mato Grosso do Sul","Corumbá","Serra São Domingos, Planalto residual do Urucum.","-57.6195","-19.261139","UEC000309","275","275","-57.6195","-19.261139","2004","03","22",NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-08-20 10:10:56-03","UNICAMP","UEC","175496","S","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Kuntz-Galvão, J; Barros, TC; Cabral, F","657","2012","02","02",NA,"Brazil",NA,NA,NA,"UEC030141",NA,"Magnoliopsida",NA,"Mart.","Colletta, GD","Mato Grosso do Sul","Rio Verde",NA,NA,NA,"UEC030141",NA,NA,NA,NA,"2012","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2021-03-01 16:29:18-03","UNICAMP","UEC","175498","S","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Kuntz-Galvão, J; Barros, TC; Cabral, F","668","2012","02","02",NA,"Brazil",NA,NA,"Arvoreta ca. 3m alt.flores creme e frutos verdes.","UEC030138",NA,"Magnoliopsida",NA,"Mart.","Colletta, GD","Mato Grosso do Sul","Rio Verde do Mato Grosso","Beira da Estrada, Serra da Alegria - msm, 18. 66404s 55.29782w .",NA,NA,"UEC030138",NA,NA,NA,NA,"2012","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-03-01 16:29:18-03","UNICAMP","UEC","193266","S","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Leme, FM; Sartori, ALB; Fabri, JR","38","2012","11","02",NA,"Brazil",NA,NA,"Arbusto. Flor amarela. Fruto vermelho.","UEC138472",NA,"Magnoliopsida",NA,"Mart.",NA,"Mato Grosso do Sul","Rio Verde do Mato Grosso","Estrada da Serra da Alegria.","-55.179528","-18.667056","UEC138472",NA,NA,"-55.179528","-18.667056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2021-03-01 16:29:18-03","UNICAMP","UEC","4484","S","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Duarte, MM; Assumpção, A","936","1978","10","07",NA,"Brazil",NA,NA,"Arvoreta, fruto verde imaturo.; Cerrado com solo argilo arenoso seco.","UEC000310",NA,"Magnoliopsida",NA,"Mart.","Mendonça, JO","Mato Grosso","Santo Antônio do Leverger","Cuiabá. Estrada da ponta do morro próximo a fazenda tapera.","-56.071389","-15.753056","UEC000310","140","140","-56.071389","-15.753056","1996","03","08",NA,NA,NA,NA,NA,NA,NA,NA
"243","2021-03-01 16:29:18-03","UNICAMP","UEC","22050","S","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Cunha, CN","10483","1979","09","08",NA,"Brazil",NA,NA,"Árvore 6 a 7m, local alto período curto de inundação.","UEC000307",NA,"Magnoliopsida",NA,"Mart.","Mendonça, JO","Mato Grosso","Poconé","Faz. Uval ao lado da Transpantaneira - Pantanal.","-56.6227989196777","-16.2567005157471","UEC000307",NA,NA,NA,NA,"1996","03","08","200792","auto",NA,NA,NA,NA,NA,NA
"244","2021-03-01 16:29:18-03","UNICAMP","UEC","61374","S","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Monteiro, JRB; Silva, GA","200","1992","11","23",NA,"Brazil",NA,NA,"Arbusto ca. 4m, próximo ao leito do rio.","UEC000315",NA,"Magnoliopsida",NA,"Mart.","Mendonça, JO","Mato Grosso","Poconé","Margem do rio São Bento.","-56.6227989196777","-16.2567005157471","UEC000315",NA,NA,NA,NA,"1996","03","08","200792","auto",NA,NA,NA,NA,NA,NA
"245","2021-03-01 16:29:18-03","UNICAMP","UEC","32071","S","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Cunha, CN","12172","1980","12","22",NA,"Brazil",NA,NA,"Árvore com 3m.","UEC000314",NA,"Magnoliopsida",NA,"Mart.","Mendonça, JO","Mato Grosso","Poconé","Porto Cercado.","-56.6227989196777","-16.2567005157471","UEC000314",NA,NA,NA,NA,"1996","03","08","200792","auto",NA,NA,NA,NA,NA,NA
"246","2021-03-01 16:29:18-03","UNICAMP","UEC","42999","S","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Duarte, MM; Mattos, A; Assumpção, S","1275","1979","03","28",NA,"Brazil",NA,NA,"Arbusto, flor esverdeada, pouco frequente.; Mata ciliar, solo argilo arenoso úmido.","UEC000311",NA,"Magnoliopsida",NA,"Mart.",NA,"Mato Grosso","Santo Antônio do Leverger","Cuiabá, estrada de B de melgaço, próximo a ponte do Buriti.","-56.0766983032227","-15.8655996322632","UEC000311",NA,NA,NA,NA,NA,NA,NA,"183847","auto",NA,NA,NA,NA,NA,NA
"247","2021-03-01 16:29:18-03","UNICAMP","UEC","95037","S","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Nogueira-Borges, HB","35484","1996","10","14",NA,"Brazil",NA,NA,"Arbusto ca. 2m, botões e flores, frutos imatuos. Corola e orgãos reprodutivos brancos.","UEC000308",NA,"Magnoliopsida",NA,"Mart.",NA,"Mato Grosso","Santo Antônio do Leverger","Faz. Experimental UFMT, cerrado.","-56.0766983032227","-15.8655996322632","UEC000308",NA,NA,NA,NA,NA,NA,NA,"183847","auto",NA,NA,NA,NA,NA,NA
"248","2021-03-01 16:29:18-03","UNICAMP","UEC","143359","S","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Silva, RR; Ramires","176","2003","01","24",NA,"Brazil",NA,NA,"Árvore de 2.5m alt., frutos imaturos verdes.; Floresta estacional semidecidual. Solo litólico de ferro.","UEC000312",NA,"Magnoliopsida",NA,"Mart.","Silva, RR","Mato Grosso do Sul","Corumbá","Serra Urucum, Planalto residual do Urucum.","-57.6533012390137","-19.0091991424561","UEC000312",NA,NA,NA,NA,"2003","01","27","295160","auto",NA,NA,NA,NA,NA,NA
"249","2021-03-01 16:29:18-03","UNICAMP","UEC","22055","S","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Hatschbach, G","40606","1977","12","14",NA,"Brazil",NA,NA,"Arbusto 3m, frutos vermelhos, flores alvecentes. Margem do rio Paraná.","UEC000313",NA,"Magnoliopsida",NA,"Mart.","Plowman, T","Mato Grosso do Sul","Iguatemi","Porto Frangeli.","-54.5611000061035","-23.6802997589111","UEC000313",NA,NA,NA,NA,"1979",NA,NA,"71460","auto",NA,NA,NA,NA,NA,NA
"250","2021-03-01 16:29:18-03","UNICAMP","UEC","84150","S","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Bernacci, LC; Metzger, JP; Goldenberg, R","34969","1993","07","13",NA,"Brazil",NA,NA,"Árvore, material estéril.","UEC000305",NA,"Magnoliopsida",NA,"Mart.","Mendonça, JO; Amaral Jr, A","São Paulo","Dourado","Floresta ripária, margem do rio Jacaré-Pepira, Faz. Figueira.","-48.310001373291","-22.1000003814697","UEC000305",NA,NA,NA,NA,"1996","12","19","13775","auto",NA,NA,NA,NA,NA,NA
"251","2020-06-05 16:19:53-03","UFRPE","PEUFR","53535","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","A.S. Tavares","202","1987","10","14",NA,"Brasil",NA,NA,"Arbusto de 1m de altura; botões florais esverdeados, sépalas esverdeadas, pétalas brancas; coordenadas geográficas do município.","PEUFR053535",NA,NA,NA,"Mart.","M.I.B. Loiola","Pará","Almerim","Rio Jari, Reserva Florestal da SEMA","-52.566389","-1.533333",NA,NA,NA,"52º33'59W","01º31'60S","2003","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-04-22 16:19:07-03","UFPB","JPB","2202-1","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Chaves, MJ","42","1968","10","03","Southern America","Brasil",NA,NA,"; DESC: Arbusto de mais ou menos 2 metros de latura.",NA,NA,"Angiosperma","Dicotyledon","Mart.","Plowman, T","Goiás","Caiapônia-Aragarças","A 9 Km na estrada Caiaponia-Aragarças, arredores do brejo. (GO).",NA,NA,NA,NA,NA,NA,NA,"1985","08","29",NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-04-22 16:19:07-03","UFPB","JPB","2202-2","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Chaves, MJ","42","1968","10","03","Southern America","Brasil",NA,NA,"; DESC: Arbusto de mais ou menos 2 metros de latura.",NA,NA,"Angiosperma","Dicotyledon","Mart.","Plowman, T","Goiás","Caiapônia-Aragarças","A 9 Km na estrada Caiaponia-Aragarças, arredores do brejo. (GO).",NA,NA,NA,NA,NA,NA,NA,"1985","08","29",NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-10-14 10:01:17-03","FURB","FURB","57543","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Caxambu, M.G.","5533","2014","10","02",NA,"Brasil",NA,NA,"Ripário. Botões florais alvo-esverdeados. Flores com cálice verde e corola alva. Relevo plano Habitat: Floresta estacional semidecidual Aluvial Habito: arvoreta","FURB57543",NA,NA,NA,"Mart.",NA,"Paraná","São Jorge do Patrocínio","aceiro para lagoa dos padres. Parque Nacional de Ilha Grande","-54.0111111","-23.7955555","FURB57543","230","230","-54.0111111","-23.7955555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2019-02-23 17:02:14-03","UNEMAT","HERBAM","14971","S","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Da Silva, D.R.; Silva, D.F.; Gallo, S.C. & Ribeiro, R.S.","138","2016","09","26",NA,"Brasil",NA,NA,NA,"HERBAM014971",NA,NA,NA,"Mart.","D.R. da Silva","Mato Grosso","Novo Mundo","RPPN Cristalino, Serra 1, ALF-3, subplot 15, Floresta Estacional Decidual Submontana sobre afloramento rochoso.","-55.916528","-9.586583",NA,"341","341","-55.916528","-9.586583","2017","01","13",NA,NA,NA,NA,NA,NA,NA,NA
"256","2019-03-16 17:26:31-03","UNEMAT","HERBAM","14250","S","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Sardelli, L.F.","3242Equipe","2015","02","06",NA,"Brasil",NA,NA,NA,"HERBAM014250",NA,NA,NA,"Mart.","Silva, AB","Mato Grosso","Colíder","Resgate de FLORA da UHE Colíder. Lote B de supress","-55.4508018493652","-10.8177995681763",NA,NA,NA,NA,NA,"2015",NA,NA,"78569","auto",NA,NA,NA,NA,NA,NA
"257","2019-02-23 11:30:12-03","UNEMAT","HERBAM","10203","S","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Soares-Lopes, C.R.A.; Filho, J.I.; Da Silva, W.L. & Trevisan, L.R.","CD 2098161","2014","12","12",NA,"Brasil",NA,NA,NA,"HERBAM010203",NA,NA,NA,"Mart.","Gvasconcelos","Mato Grosso","Alta Floresta","PCH Cabeça-de-boi, Bota Fora Trevo, Terra firme","-8854.94722","50.434722",NA,"285","285","-8854.94722","50.434722","2014","12","29",NA,NA,NA,NA,NA,NA,NA,NA
"258","2019-02-23 11:30:12-03","UNEMAT","HERBAM","9785","S","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Soares-Lopes, C.R.A.; Lopes, R.B.M.; Trevisan, L.R.; Benevides, L.C.; Benetti, E. & Da Silva, W.L.","CM 357743","2014","06","20",NA,"Brasil",NA,NA,NA,"HERBAM009785",NA,NA,NA,"Mart.","Gvasconcelos","Mato Grosso","Alta Floresta","PCH da Fazenda, ilha da área B1, Floresta Ombrófila.","-8858.575","50.349444",NA,NA,NA,"-8858.575","50.349444","2014","10","15",NA,NA,NA,NA,NA,NA,NA,NA
"259","2019-03-16 13:31:02-03","UNEMAT","HERBAM","6995","S","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Soares, C.R.A.; Rodrigues, C. & Petini-Benelli, A.","Amarelo 124395","2011","10","21",NA,"Brasil",NA,NA,NA,"HERBAM006995",NA,NA,NA,"Mart.","Vieira, S","Mato Grosso","Paranaíta","Floresta Ombrofila Sub-montana.","-56.779167","-9.338333",NA,"171","171","-56.779167","-9.338333","2011","12","20",NA,NA,NA,NA,NA,NA,NA,NA
"260","2019-02-21 19:34:08-03","UNEMAT","HERBAM","1685","S","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Sasaki, D.; Biggs, N.; Camargo, A.C. & Bessa, M.A.","1908","2008","01","26",NA,"Brasil",NA,NA,NA,"HERBAM001685",NA,NA,NA,"Mart.","Zappi, DC","Mato Grosso","Novo Mundo","Parque Estadual Cristalino, Campo com afloramentos de arenito.","-55.191944","-9.584167",NA,"379","379","-55.191944","-9.584167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2019-02-21 19:34:08-03","UNEMAT","HERBAM","0728","S","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Rodrigues, L.; Melo, J.A.M. & Pedroga, J.A.","69","2007","12","01",NA,"Brasil",NA,NA,NA,"HERBAM000728",NA,NA,NA,"Mart.","Soares, CRA; Pedroga, JA; Rodrigues, L","Mato Grosso","Alta Floresta","Fazenda Universal, Terra firme.","-56.0861015319824","-9.87555980682373",NA,NA,NA,NA,NA,"2007",NA,NA,"109392","auto",NA,NA,NA,NA,NA,NA
"262","2019-03-16 16:22:53-03","UNEMAT","HERBAM","5843","S","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Soares, C.R.A.; Melo, J.A.M.; Silva, D.R.; Piva, J.H.; Oliveira, O.F. & Santos, C.C.","7160","2012","11","29",NA,"Brasil",NA,NA,NA,"HERBAM005843",NA,NA,NA,"Mart.","Silva, DR","Mato Grosso","Apiacás","Parque Nacional do Juruena, Terra firme","-57.814444","-9.093611",NA,"230","230","-57.814444","-9.093611","2013","08","03",NA,NA,NA,NA,NA,NA,NA,NA
"263","2019-02-23 11:30:12-03","UNEMAT","HERBAM","10355","S","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Soares-Lopes, C.R.A.; Rodrigues, L.; Lima, W.M.; Benetti, E.; Soares, A.T.; Fernandes, E.; Filho, J.I.","CL 3438313","2015","01","09",NA,"Brasil",NA,NA,NA,"HERBAM010355",NA,NA,NA,"Mart.",NA,"Mato Grosso","Alta Floresta","UHE Salto Apiacás, C.B x S.A, Afloramento rochoso","-8857.65556","50.351389",NA,"256","256","-8857.65556","50.351389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2019-03-16 13:31:02-03","UNEMAT","HERBAM","7231","S","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Soares, C.R.A.; Silva, J.R.R.; Melo, J.A.M.; Silva, G.M. & Moura, N.F.","Azul 984631","2011","11","21",NA,"Brasil",NA,NA,NA,"HERBAM007231",NA,NA,NA,"Mart.","Silva, DR","Pará","Jacareacanga","Terra Firme.","-56.7725","-9.347222",NA,"227","227","-56.7725","-9.347222","2011","11","27",NA,NA,NA,NA,NA,NA,NA,NA
"265","2019-02-21 19:34:08-03","UNEMAT","HERBAM","0612","S","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","P.F.C.; Sasaki, D.; Pedroga, J.A.; Rodrigues, L. & Piva, J.H.","510","2006","09","30",NA,"Brasil",NA,NA,NA,"HERBAM000612",NA,NA,NA,"Mart.","Ramos, JF","Mato Grosso","Novo Mundo","Parque Estadual Cristalino, Mata seca em afloramento rochoso. Predominio de árvores caducifólias. Grande população de aráceas e asenbeckia.","-55.931111","-9.578611",NA,"241","241","-55.931111","-9.578611","2006","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-03-16 13:31:02-03","UNEMAT","HERBAM","7155","S","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Soares, C.R.A.; Brito, P.O.S.; Rodrigues, C.; Zanin, M.A.S. & Silvino, L.","Branco 124555","2011","11","08",NA,"Brasil",NA,NA,NA,"HERBAM007155",NA,NA,NA,"Mart.","Vieira, S","Pará","Jacareacanga","Terra Firme.","-56.775","-9.346944",NA,"193","193","-56.775","-9.346944","2011","11","28",NA,NA,NA,NA,NA,NA,NA,NA
"267","2019-02-21 19:34:08-03","UNEMAT","HERBAM","0565","S","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","P.F.C.; Sasaki, D.; Vieira, I. & Piva, J.H.","458","2006","09","28",NA,"Brasil",NA,NA,NA,"HERBAM000565",NA,NA,NA,"Mart.","Ramos, JF","Mato Grosso","Novo Mundo","Parque Estadual Cristalino, Topo de serra. Mata decidual em afloramento rochoso. Ocorrência de muitas bromélias e aráceas.","-55.919444","-9.587222",NA,"302","302","-55.919444","-9.587222","2006","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2019-03-16 13:31:02-03","UNEMAT","HERBAM","6787","S","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Soares, C.R.A.; Duarte, J.A.S.; Matos, D.L. & Oliveira, O.S.","Azul 214071","2011","10","05",NA,"Brasil",NA,NA,NA,"HERBAM006787",NA,NA,NA,"Mart.","Silva, DR","Mato Grosso","Paranaíta","Terra Firme.","-56.794167","-9.321944",NA,"195","195","-56.794167","-9.321944","2011","10","27",NA,NA,NA,NA,NA,NA,NA,NA
"269","2019-02-21 19:34:08-03","UNEMAT","HERBAM","2228","S","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Zappi, D.C.","1064",NA,NA,NA,NA,"Brasil",NA,NA,NA,"HERBAM002228",NA,NA,NA,"Mart.","Zappi, DC","Mato Grosso","Novo Mundo","Parque Estadual Cristalino","-55.198299407959","-9.95028018951416",NA,NA,NA,NA,NA,NA,NA,NA,"93610","auto",NA,NA,NA,NA,NA,NA
"270","2019-05-06 10:56:03-03","UNEMAT","HERBAM","13629","S","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Antoniazii, S.A.","561","2016","11","01",NA,"Brasil",NA,NA,NA,"HERBAM013629",NA,NA,NA,"Mart.","Koch, AK; Rodrigues, D","Pará","Jacareacanga","UHE São Manoel - Bosqueamento UTM(0499609/8977870)","-57.752799987793","-6.22221994400024",NA,"152","152",NA,NA,"2016","11","25","393024","auto",NA,NA,NA,NA,NA,NA
