"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"373","2021-03-04 15:42:32-03","IF","SPSF","52431","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","G.A.D.C.Franco","2009","05","27","R.T.Polisel & R.L.R.Santos & T.M.Ribeiro","1069","2009","03","09","Brasil","SP","Itaberá","Estação Ecológica de Itaberá","-49.144167","-23.833889",NA,NA,"700","700","COLETA: Material infértil. Indivíduo 10084 da Fitossociologia.; GEOGRAFIA: Floresta Ombrófila Mista.;",NA,NA,"Magnoliophyta","Asterales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"374","2021-03-04 15:42:32-03","IF","SPSF","53605","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","A.Maruyama","2018","06","12","A.Maruyama & L.Cicco","1190","2018","06","09","Brasil","SP","Cunha","Sítio Vivenda das Meninas","-45.014722","-23.229167",NA,NA,"1112","1112","COLETA: Liana espinascente com capítulos cor bege.; GEOGRAFIA: Floresta Ombrófila Densa Alto Montana.;",NA,NA,"Magnoliophyta","Asterales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"375","2021-03-04 15:42:32-03","IF","SPSF","08567","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens",NA,"M.Monge","2011","01","28","J.P.M. Carvalho",NA,"1984","07","11","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Mata latifoliada.&nf;Árvore 6m altura; tronco com acúleos; flores amarelas.&nf;Nome popular: agulheiro; GEOGRAFIA: Região do Ribeirão.;",NA,NA,"Magnoliophyta","Asterales","América do Sul",NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA
"376","2021-03-04 15:42:32-03","IF","SPSF","08754","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","M.Monge","2011","01","27","M.J.Robim & J.P.M. Carvalho",NA,"1984","10","06","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Asterales","América do Sul",NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA
"377","2021-03-04 15:42:32-03","IF","SPSF","11964","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens",NA,"M.Monge","2011","01","28","M.J.Robim & J.P.M. Carvalho","550","1988","03","01","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Mata latifoliada com araucária.&nf;Árvore 12m altura.;",NA,NA,"Magnoliophyta","Asterales","América do Sul",NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA
"378","2021-03-04 15:42:32-03","IF","SPSF","17634","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","M.Monge","2011","01","27","G.A.D.C. Franco & M.L.Kawazaki","1270","1994","08","18","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: estrada do rio Paraibuna&nf;;",NA,NA,"Magnoliophyta","Asterales","América do Sul",NA,"38855","auto","Magnoliopsida",NA,NA,NA,NA
"379","2021-03-04 15:42:32-03","IF","SPSF","19405","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","M.Monge","2011","01","31","J.Y.Tamashiro","910","1995","04","14","Brasil","SP","Sao Jose dos Campos","S.F.Xavier","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Asterales","América do Sul",NA,"39297","auto","Magnoliopsida",NA,NA,NA,NA
"380","2021-02-08 12:36:15-03","UFRGS","ICN","181799","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera",NA,NA,NA,NA,"Hagelund, K","652",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2021-02-08 12:36:15-03","UFRGS","ICN","161910","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Molz, M","2008","03","23","Molz, M","s.n.","2007","03","24","Brasil","RS","Sapiranga","Alto Ferrabraz 22J504993.89 E 6727658.35 S coleta do projeto PDA 192-MA (Ministério do Meio Ambiente)","-50.948333","-29.580833","-50.948333","-29.580833","530","530","Arvoreta; Mata de platô",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"382","2021-02-08 12:36:13-03","UFRGS","ICN","110181","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Mondin, C",NA,NA,NA,"Mondin, CA","919","1994","02","25","Brasil","RS","Caçapava do Sul","Nas Guaritas","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"Árvore com cerca de 10 metros de altura; Matinha",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"50525","auto",NA,NA,NA,NA,NA
"383","2021-02-08 12:36:13-03","UFRGS","ICN","110180","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Mondin, C",NA,NA,NA,"Mondin, CA","923","1994","02","26","Brasil","RS","Caçapava do Sul","Pedra do Segredo","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"Árvore com cerca de 10m de altura; Beira da Mata",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"50525","auto",NA,NA,NA,NA,NA
"384","2021-02-08 12:36:13-03","UFRGS","ICN","001258","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Saavedra, MM",NA,NA,NA,"Schultz, AR","1258","1955","04","24","Brasil","RS","Canela",NA,"-50.815601348877","-29.3656005859375",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"16452","auto",NA,NA,NA,NA,NA
"385","2021-02-08 12:36:13-03","UFRGS","ICN","021957","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Mondin, C",NA,NA,NA,"Girardi, AM","s.n.","1973","01","03","Brasil","RS","Canela","Caracol 8 Km de canela colina w do arroio","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"Árvore de 12 cm de diametro, 3 metros de altura; Beira de estrada S-N, parte norte",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"16452","auto",NA,NA,NA,NA,NA
"386","2021-02-08 12:36:13-03","UFRGS","ICN","002271","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Saavedra, MM",NA,NA,NA,"Schultz, AR","2271",NA,NA,NA,"Brasil","RS","Canela","Usina dos Bugres","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"16452","auto",NA,NA,NA,NA,NA
"387","2021-02-08 12:36:13-03","UFRGS","ICN","110198","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Mondin, C",NA,NA,NA,"Mondin, CA","929","1994","06","01","Brasil","RS","Caxias do Sul","Santa Luzia do Piai Linha São Paulo","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Cerca 5 metros alt.; Campo",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"49662","auto",NA,NA,NA,NA,NA
"388","2021-02-08 12:36:13-03","UFRGS","ICN","110200","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Mondin, C",NA,NA,NA,"Mondin, CA","934","1994","06","01","Brasil","RS","Caxias do Sul","Santa Luzia do Piai Linha São Paulo","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Árvore de cerca de 5 metros, flores creme; Campo",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"49662","auto",NA,NA,NA,NA,NA
"389","2021-02-08 12:36:15-03","UFRGS","ICN","148944","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Waechter, JL",NA,NA,NA,"Giongo, C; Waechter, JL","353","2004","04","27","Brasil","RS","Encruzilhada do Sul","Fazenda Xafri (ca. 20Km distante do centro da cidade)","-52.521900177002","-30.5438995361328",NA,NA,"400","400","Árvore de aproximadamente 8m. Com frutos.; Floresta de encosta.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"62084","auto",NA,NA,NA,NA,NA
"390","2021-02-08 12:36:13-03","UFRGS","ICN","053574","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Mondin, C",NA,NA,NA,"Matzenbacher, NI","s.n.","1983","04","20","Brasil","RS","Guaíba","BR-116 KM 32","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Arbóreo; Mata úmida",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"28343","auto",NA,NA,NA,NA,NA
"391","2021-02-08 12:36:14-03","UFRGS","ICN","110213","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Mondin, C",NA,NA,NA,"Savegnani, L","s.n.","1994","03","31","Brasil","RS","Maquiné",NA,"-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"indivíduo jovem, cerca de 2m de altura; interior de floresta secundária",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"28094","auto",NA,NA,NA,NA,NA
"392","2021-02-08 12:36:13-03","UFRGS","ICN","017289","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Schneider, AA",NA,NA,NA,"Amadeu Egydio, Irm; F. S. C.","40","1950","01","31","Brasil","RS","Pelotas","Inst. Agro. Do Sul","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"51462","auto",NA,NA,NA,NA,NA
"393","2021-02-08 12:36:15-03","UFRGS","ICN","167785","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Carlucci, MB",NA,NA,NA,"Carlucci, MB; Streit, H; Debastiani, VJ","11","2011","03","16","Brasil","RS","Santana da Boa Vista","localidade Serra dos Pereiras","-53.1152992248535","-30.8719005584717",NA,NA,"300","300","Árvore de ~4 m de altura com capítulos.; Campo nativo próximo à floresta com Araucaria e Podocarpus.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"47489","auto",NA,NA,NA,NA,NA
"394","2021-02-08 12:36:15-03","UFRGS","ICN","114127","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Gorete Rossoni, M",NA,NA,NA,"Gorete Rossoni, M","659","1991","04","14","Brasil","RS","São Francisco de Paula","Casa de Pedra","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"76715","auto",NA,NA,NA,NA,NA
"395","2021-02-08 12:36:13-03","UFRGS","ICN","084332","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Mondin, C",NA,NA,NA,"Sobral, M; Stehmann, JR","1602",NA,NA,NA,"Brasil","RS","São Francisco de Paula","Contendas","-50.5835990905762","-29.4480991363525",NA,NA,"838","838","árvore, capítulos brancos; mata em beira de estrada",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"76715","auto",NA,NA,NA,NA,NA
"396","2021-02-08 12:36:15-03","UFRGS","ICN","169891","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Seger, GDS",NA,NA,NA,"Seger, GDS","85","2006","01","23","Brasil","RS","São Francisco de Paula","Floresta Nacional (FLONA-SFP)","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Árvore, ca. de 12m; Interior de floresta nativa",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"76715","auto",NA,NA,NA,NA,NA
"397","2021-02-08 12:36:15-03","UFRGS","ICN","123418","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera",NA,NA,NA,NA,"Sobral, M; et al.","9483",NA,NA,NA,"Brasil","RS","São José dos Ausentes",NA,"-50.0657997131348","-28.7483005523682",NA,NA,NA,NA,"Região de campos rupestres entremeados com mata nebular. Arvoreta até 8m, na descida da Serra da Rocinha; capítulos brancos.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"42598","auto",NA,NA,NA,NA,NA
"398","2021-02-08 12:36:13-03","UFRGS","ICN","032080","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Schneider, AA",NA,NA,NA,"Reitz, R","4602","1952","12","29","Brasil","SC","Palhoça","Serrinha Anitápolis","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"Árvore; Capoeira",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"31105","auto",NA,NA,NA,NA,NA
"399","2021-02-08 12:36:15-03","UFRGS","ICN","181798","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera",NA,NA,NA,NA,"Hagelund, K","469",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2021-02-08 12:36:13-03","UFRGS","ICN","002761","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Mondin, C",NA,NA,NA,"Reitz, R; Klein, RM","s.n.",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2021-02-08 12:36:13-03","UFRGS","ICN","015435","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Schneider, AA",NA,NA,NA,"Dutra, J","1435","1937","02","01","Brasil","RS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"402","2021-02-08 12:36:13-03","UFRGS","ICN","086390","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Waechter, JL","1990","04","23","Waechter, JL","2377","1989","02","23","Brasil","RS","Aratinga",NA,NA,NA,NA,NA,NA,NA,"árvore com 6-8 m altura, inflorescências amarelo-cremosas; em beira de mata",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"403","2021-02-08 12:36:15-03","UFRGS","ICN","175751","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Seger, GDS",NA,NA,NA,"Seger, GDS","787","2013","04","22","Brasil","RS","São Francisco de Paula","Floresta Nacional (FLONA-SFP)","-50.391944","-29.428611","-50.391944","-29.428611","879","879","Árvore com ca. de 10m; Mais flores do que frutos; flores amarelo-claras; Borda de silvicultura de Araucária",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"404","2021-02-08 12:36:15-03","UFRGS","ICN","110227","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Mondin, C","1994","02",NA,"Hagelund, K","13559","1981","09","22","Brasil","RS","Caçapava do Sul",NA,"-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"50525","auto",NA,NA,NA,NA,NA
"405","2021-02-08 12:36:15-03","UFRGS","ICN","141039","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Jarenkow, JA",NA,NA,NA,"Jurinitz, CF","255","2001","12","20","Brasil","RS","Camaquã","Distrito de Santa Auta Propriedade Água Grande (também conhecida como sítio do Barbosa Lessa)","-51.812198638916","-30.8511009216309",NA,NA,"300","300","Hábito arbóreo.; Mata.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"49429","auto",NA,NA,NA,NA,NA
"406","2021-02-08 12:36:13-03","UFRGS","ICN","110199","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Mondin, C",NA,NA,NA,"Mondin, CA","932","1994","06","01","Brasil","RS","Caxias do Sul","Santa Luzia do Piai Linha São Paulo","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Árvore com cerca de 4 metros; Campo",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"49662","auto",NA,NA,NA,NA,NA
"407","2021-02-08 12:36:15-03","UFRGS","ICN","181801","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera",NA,NA,NA,NA,"Hagelund, K","10504","1976","10","11","Brasil","RS","Giruá",NA,"-54.3497009277344","-28.028299331665",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"23862","auto",NA,NA,NA,NA,NA
"408","2021-02-08 12:36:13-03","UFRGS","ICN","003198","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Schneider, AA",NA,NA,NA,"Schultz, AR","3198",NA,NA,NA,"Brasil","RS","Gramado",NA,"-50.8739013671875","-29.3785991668701",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"13851","auto",NA,NA,NA,NA,NA
"409","2021-02-08 12:36:13-03","UFRGS","ICN","000613","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Schneider, AA",NA,NA,NA,"Schultz, AR","613","1947","12","06","Brasil","RS","Jaguari","Nova Esperança","-54.689998626709","-29.4974994659424",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"27649","auto",NA,NA,NA,NA,NA
"410","2021-02-08 12:36:13-03","UFRGS","ICN","103923","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Mondin, C",NA,NA,NA,"Savegnani, L","s.n.","1993","02","20","Brasil","RS","Maquiné","Estação Fitotécnica de Osório","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"arvoreta +/- 2m; floresta secundária +/- 50 anos",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"28094","auto",NA,NA,NA,NA,NA
"411","2021-02-08 12:36:15-03","UFRGS","ICN","172538","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Grings, M","2012","02","12","Grings, M","174","2012","02","12","Brasil","RS","Nova Petrópolis","Linha Ackermann","-51.1143989562988","-29.3763999938965",NA,NA,"550","550","Flores e frutos; Beira de mata secundária",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"14669","auto",NA,NA,NA,NA,NA
"412","2021-02-08 12:36:13-03","UFRGS","ICN","032111","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Schneider, AA",NA,NA,NA,"Gilberto Miguel, Irm; F. S. C.","70","1950","02","08","Brasil","RS","Pelotas","Inst. Agro. Do Sul","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"51462","auto",NA,NA,NA,NA,NA
"413","2021-02-08 12:36:13-03","UFRGS","ICN","049411","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Irgang, BE; Pedralli, G",NA,NA,NA,"Pedralli, G","34","1980","07","04","Brasil","RS","Porto Alegre","Mato da UFRGS","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA
"414","2021-02-08 12:36:13-03","UFRGS","ICN","032950","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Schneider, AA",NA,NA,NA,"Garcia, T","s.n.",NA,NA,NA,"Brasil","RS","São Francisco de Paula","Floresta Nacional","-50.5835990905762","-29.4480991363525",NA,NA,"838","838",NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"76715","auto",NA,NA,NA,NA,NA
"415","2021-02-08 12:36:13-03","UFRGS","ICN","040760","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Saavedra, MM",NA,NA,NA,"Fleig, M","360","1976","07","31","Brasil","RS","São Sepé","Passo dos Freire","-53.565299987793","-30.1606006622314",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"46510","auto",NA,NA,NA,NA,NA
"416","2021-02-08 12:36:15-03","UFRGS","ICN","148357","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Orihuela, RLL",NA,NA,NA,"Orihuela, RLL","s.n.","2007","02","23","Brasil","RS","Vila Flores",NA,"-51.5332984924316","-28.8628005981445",NA,NA,"650","650","Árvore; Beira de estrada",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"13182","auto",NA,NA,NA,NA,NA
"417","2021-02-08 12:36:15-03","UFRGS","ICN","189484","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Saavedra, MM",NA,NA,NA,"Dreveck, S; Verdi, M; Carneiro, FE","335","2008","03","24","Brasil","SC","Campo Belo do Sul","Rincão das Cachoeiras lat. 523775 S long. 6903793 O","-50.760799407959","-27.8992004394531",NA,NA,"826","826","Florística IFFSC 177",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"35150","auto",NA,NA,NA,NA,NA
"418","2021-04-08 09:31:55-03","FEPAGRO","BLA","17941","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","C. Mondin","2007","09","30","S. Witter",NA,"2007","01","30","Brasil","Rio Grande do Sul","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Ninho 17, utilizada por Melipona bicolor schencki para a nidificação na Floresta com Araucária. <ll>dwc_commonname:</ll> Açucará","BLA017941",NA,"Spermatophyta",NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA
"419","2021-02-18 17:08:20-03","FEPAGRO","BLA","15266","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","B. Rambo",NA,NA,NA,"P. N. Capparelli",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Pelotas","Estação Experimental","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"Habitat: Habita camest nativos, enxutos <ll>dwc_commonname:</ll> sucara; espinho-de-santo-antonio","BLA015266",NA,"Spermatophyta",NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA
"420","2020-08-26 10:47:52-03","MCN-FZBRS","HAS","4397","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Bueno, O.;Abruzzi, M.L.","1982","05","31","Ungaretti, I.","157","1977","04",NA,"Brasil","Rio Grande do Sul","Triunfo","Polo Petroquímico","-51.3856695","-29.885741","-51,3856695","-29,8857410",NA,NA,"estrada dalpieve; mata ferradura (a esquerda); material estéril; sucará","HAS0004397",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
