"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","typeStatus","class","individualCount","fieldNumber","relatedCatalogItem","previousCatalogNumber","infraspecificEpithet","sex"
"46","2020-11-04 12:17:29-03","ESALQ","ESA","78781","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Mello Barreto","4854.0","1935","05","28",NA,"Brasil","Minas Gerais",NA,NA,NA,"ESA078781","ESA078781","Hoehne, F.C.","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-11-04 12:17:29-03","ESALQ","ESA","100041","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Cranichis","candida","Cranichis candida",NA,"Carboni, M.","239.0","2005","07","01",NA,"Brasil","São Paulo",NA,NA,NA,"ESA100041","ESA100041","Forster, W.","Bauru","-49.060001373291","-22.3099994659424",NA,NA,"2006","08","03",NA,NA,"29186","auto",NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-11-04 12:17:29-03","ESALQ","ESA","76858","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Cranichis","candida","Cranichis candida",NA,"Sztutman, M. ; Valmir","20.0","1998","08","25",NA,"Brasil","São Paulo",NA,NA,NA,"ESA076858","ESA076858","Menini Neto, L.","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,"2008","01","23",NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-11-04 12:17:29-03","ESALQ","ESA","88802","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Cranichis","candida","Cranichis candida",NA,"Fonseca, M.L. et al.","3189.0","2002","03","13",NA,"Brasil","Goiás",NA,NA,NA,"ESA088802","ESA088802",NA,"Corumbá de Goiás","-48.8086013793945","-15.9236001968384",NA,NA,NA,NA,NA,NA,NA,"41388","auto",NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-11-04 12:17:29-03","ESALQ","ESA","76844","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb. Rodr.) Cogn.","Sztutman, M. ; Valmir","307.0","1999","05","25",NA,"Brasil","São Paulo",NA,NA,NA,"ESA076844","ESA076844","Forster, W.","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-11-04 12:17:39-03","ESALQ","ESA","112110","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha",NA,"Machado, M.S.C.","31.0","2008","09","21",NA,"Brasil","São Paulo",NA,NA,NA,"ESA112110","ESA112110","Vendemiatti, E. & Souza, V.C.","Ilha do Cardoso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-11-04 12:17:39-03","ESALQ","ESA","11461","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha",NA,"Souza, V.C.","28.0","1988","07","22",NA,"Brasil","São Paulo",NA,NA,NA,"ESA011461",NA,"Singer, R.B.","Peruíbe","-46.9900016784668","-24.3199996948242",NA,NA,"2007",NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-04 12:17:39-03","ESALQ","ESA","51531","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha",NA,"Martins, M.C. et al.",NA,"2005","08","28",NA,"Brasil","São Paulo","BLOQUEADO",NA,NA,"ESA051531","ESA051531",NA,"Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-04 12:17:39-03","ESALQ","ESA","64545","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Souza, V.C.; Souza, J.P.; Forster, W.; Mazine, F.F.","23389.0","2000","02","18",NA,"Brasil","Espírito Santo","BLOQUEADO",NA,"Erva; flores alvas. Foto","ESA064545","ESA064545","Singer, R.B.","Iúna","-41.5358009338379","-20.3458003997803",NA,NA,"2007",NA,NA,NA,NA,"32198","auto",NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-04 12:17:39-03","ESALQ","ESA","108123","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha",NA,"MOURA, T.M.","745.0","2009","09","30",NA,"Brasil","São Paulo",NA,NA,NA,"ESA108123","ESA108123",NA,"Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"2009","10","16",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-31 13:40:48-03","MN","R","220441","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb. Rodr.) Cogn.","Silveira, A.A.","316","1894","08",NA,NA,"Brasil","Minas Gerais",NA,NA,"Comissão Geografica e Geologica de Minas",NA,NA,"Pabst, G.F.J.",NA,NA,NA,NA,NA,"1958","10","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-31 13:40:48-03","MN","R","2704","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb. Rodr.) Cogn.","Dusén, P.K.H.","91","1902","05","17",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2100","2100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-31 13:40:48-03","MN","R","2705","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb. Rodr.) Cogn.","Ule, E.H.G.","222","1894","02",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"Ule, E.H.G.",NA,NA,NA,"1900","1900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-31 13:40:48-03","MN","R","86518","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb. Rodr.) Cogn.","Lutz, B.M.J.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Itatiaia",NA,NA,NA,NA,"Pabst, G.F.J.","Resende","-44.4467010498047","-22.468900680542",NA,NA,"1962","04","20",NA,NA,"36089","auto",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-31 13:40:48-03","MN","R","35418","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb. Rodr.) Cogn.","Mello Barreto, H.L.","4860","1934","07","26",NA,"Brasil","Minas Gerais","Ressaca",NA,"Jardim Botânico de Belo Horizonte",NA,NA,"Hoehne, F.C.","Contagem","-44.0536003112793","-19.9316997528076",NA,NA,NA,NA,NA,NA,NA,"16743","auto",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-31 13:41:14-03","MN","R","201504","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.",NA,NA,"2001","05","25",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"Pessoa, E.","Mariana","-43.4160995483398","-20.377799987793",NA,NA,"2013","09","03",NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-19 10:24:32-03","CPAP","CPAP","8773","PreserverdSpecimen","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Pott, A.","5968","1991","05","20",NA,"Brasil","PR","Centro Nacional de Pesquisa de Florestas/Embrapa, estrada da Ribeira km 111",NA,"Ervaterrestre. FLOR: branca. FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Manchas ocasionais. AMBIENTE: Sob Podocarpus cultivado. SUBSTRATO: solo argiloso. RELEVO: ondulado.",NA,NA,"A. Pott","Colombo","-49.233333","-25.333333","920","920","1997","00",NA,"49°14' W","25°20' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-02-15 11:46:52-02","IPA","IPA","21110","S","Plantae","Plantae",NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Andrade-Lima","64-4259","1964","07","25","Southern America","Brasil","Minas Gerais","Morro de São Domingos, solo úmido à margem da estrada na encosta.",NA,"Flores alvas.","IPA0021110",NA,NA,"Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-02-15 11:46:52-02","IPA","IPA","73015","S","Plantae","Plantae",NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Bocage, A.; Cano, O.; Ferreira, C.; Cano, O.; Ferreira, C.","1169","2006","09","13","Southern America","Brasil","Pernambuco","Serra das Varas, Mata da Balaça, interior da mata, na parte alta da trilha, início da descida.",NA,"Erva terrestre, ca. de 15 a 25 cm de altura. Flores branca.s.","IPA0073015",NA,"Costa e Silva, M.B.","Arcoverde","-37","-8.5","926","926","2006","11","21","-37","-8.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-07-26 11:40:52-03","IPA","IPA","73396","S","Plantae","Plantae",NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Bocage, A.; Cano, O.; Ferreira; Cano, O.; Ferreira","-73396","2006","09","13","Southern America","Brasil","Pernambuco","Serra das Varas, Mata da Balança, no interior da mata.",NA,"Terrestre, erva ca. de 15 a 20cm de altura. Flores brancas.; Mata/Caatinga.","IPA0073396",NA,NA,"Arcoverde","-37.010278","-8.418611",NA,NA,NA,NA,NA,"-37.010278","-8.418611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-08-27 13:26:34-03","IAP","PACA-AGP","109241","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Cranichis","candida","Cranichis candida","(Barb. Rodr.) Cogn.","R. Záchia et al",NA,"1994","07","02",NA,"Brasil","RS",NA,NA,NA,"PACA109241",NA,"F.B. Colla","Pedro Osório","-52.823299407959","-31.864200592041",NA,NA,"2013","07","04",NA,NA,"30944","auto",NA,"Liliatae",NA,NA,NA,NA,NA,NA
"67","2019-08-27 13:26:34-03","IAP","PACA-AGP","48279","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Cranichis","candida","Cranichis candida","(Barb. Rodr.) Cogn.","Hatschbach, G.","969","1948","05","01",NA,"Brasil","PR","p. Campo Largo",NA,"Fenofase: flor branca Hábito: terrícola","PACA048279",NA,"F. C. Hoehne","São Luiz de Purunã",NA,NA,NA,NA,"1954","09","03",NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA,NA,NA
"68","2019-08-27 13:26:34-03","IAP","PACA-AGP","176","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Cranichis","candida","Cranichis candida","(Barb. Rodr.) Cogn.","C. Orth SJ",NA,"1932","05","06",NA,"Brasil","RS","Vila Manresa",NA,"Habitat: In sila campestri Fenofase: flor","PACA000176",NA,"J. Dutra","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"1954","09","03",NA,NA,"29946","auto",NA,"Liliatae",NA,NA,NA,NA,NA,NA
"69","2019-08-27 13:26:39-03","IAP","PACA-AGP","107347","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","M. Maussen",NA,"1985","10","22",NA,"Brasil","RS","J. Botânico de Porto Alegre",NA,"Nativa ou espontãnea em campo natural sob eryngium com flor. HASU 789.","PACA107347",NA,"C. Azevedo","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"2009","01",NA,NA,NA,"29946","auto",NA,"Liliatae",NA,NA,NA,NA,NA,NA
"70","2019-08-27 13:26:39-03","IAP","PACA-AGP","1710","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Rambo, B.",NA,"1931","09","21",NA,"Brasil","RS","Vila Manresa",NA,"Habitat: In campo graminosis humido Fenofase: flor","PACA001710",NA,"Maevia N. Correa","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"1989",NA,NA,NA,NA,"29946","auto",NA,"Liliatae",NA,NA,NA,NA,NA,NA
"71","2019-08-27 13:26:39-03","IAP","PACA-AGP","55130","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Reitz, R.","5341","1952","09","26",NA,"Brasil","SC","Mata da Azambuja",NA,"Habitat: In humidis Fenofase: flor","PACA055130",NA,"V.F.Nunes","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,"1996","11","26",NA,NA,"19684","auto",NA,"Liliatae",NA,NA,NA,NA,NA,NA
"72","2019-08-27 13:26:39-03","IAP","PACA-AGP","55139","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Reitz, R.","6885","1953","09","24",NA,"Brasil","SC","Campo de Massiambú",NA,"Habitat: In arenosis herbosis Fenofase: flor","PACA055139",NA,"Maevia N. Correa","Palhoça","-48.6678009033203","-27.645299911499",NA,NA,"1989",NA,NA,NA,NA,"31105","auto",NA,"Liliatae",NA,NA,NA,NA,NA,NA
"73","2019-08-27 13:26:39-03","IAP","PACA-AGP","55138","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Reitz, R.","6884","1953","09","24",NA,"Brasil","SC","Massiambu",NA,"Habitat: In arenosis humidis Fenofase: flor","PACA055138",NA,"V.F. Nunes","Palhoça","-48.6678009033203","-27.645299911499",NA,NA,"1996","11","26",NA,NA,"31105","auto",NA,"Liliatae",NA,NA,NA,NA,NA,NA
"74","2019-08-27 13:26:39-03","IAP","PACA-AGP","49058","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Rambo, B.",NA,"1950","10","25",NA,"Brasil","RS",NA,NA,"Habitat: In humidis graminosis Fenofase: flor","PACA049058",NA,"Maevia N. Correa","Esteio","-51.17919921875","-29.861400604248",NA,NA,"1989",NA,NA,NA,NA,"7214","auto",NA,"Liliatae",NA,NA,NA,NA,NA,NA
"75","2019-08-27 13:26:39-03","IAP","PACA-AGP","107348","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","M. Haussen",NA,"1988","11","11",NA,"Brasil","RS","Jardim botânico",NA,"campo nativo com frutos. HASU 836 Hábito: erva terrícola","PACA107348",NA,"C. Azevedo","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"2009","01",NA,NA,NA,"29946","auto",NA,"Liliatae",NA,NA,NA,NA,NA,NA
"76","2019-08-27 13:26:39-03","IAP","PACA-AGP","27055","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Rambo, B.",NA,"1944",NA,NA,NA,"Brasil","RS","Morro da Polícia",NA,"Habitat: In humidis graminosis Fenofase: flor","PACA027055",NA,"V.F. Nunes","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"1996","11","23",NA,NA,"29946","auto",NA,"Liliatae",NA,NA,NA,NA,NA,NA
"77","2019-08-27 13:26:39-03","IAP","PACA-AGP","37802","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Rambo, B.",NA,"1948","09","29",NA,"Brasil","RS","Vila Manresa",NA,"Habitat: In humidis graminosis Fenofase: flor","PACA037802",NA,"V.F. Nunes","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"1996","11","26",NA,NA,"29946","auto",NA,"Liliatae",NA,NA,NA,NA,NA,NA
"78","2019-08-27 13:26:39-03","IAP","PACA-AGP","103","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","C. Orth SJ",NA,"1932","10","22",NA,"Brasil","RS","Vila Manresa",NA,"Habitat: In humidis graminosis Fenofase: flor","PACA000103",NA,"V.F. Nunes","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"1996","11","26",NA,NA,"29946","auto",NA,"Liliatae",NA,NA,NA,NA,NA,NA
"79","2019-08-27 13:26:39-03","IAP","PACA-AGP","57063","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Rambo, B.",NA,"1955","10","26",NA,"Brasil","RS","In summo monte Sapucaia",NA,"Habitat: In humidis graminosis Fenofase: flor","PACA057063",NA,"C. Azevedo","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,"2009","02",NA,NA,NA,"10287","auto",NA,"Liliatae",NA,NA,NA,NA,NA,NA
"80","2019-08-27 13:26:39-03","IAP","PACA-AGP","71154","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","V. F. Nunes et al.","1302","1991","05","12",NA,"Brasil","RS","Recanto da Cascata - Picada Verão",NA,"Flores alvas. Habitat: Terrícola de campo, higrófita, luz difusa ou direta Fenofase: flor","PACA071154",NA,"V.F. Nunes","Sapiranga","-51.0069007873535","-29.6380996704102",NA,NA,NA,NA,NA,NA,NA,"11711","auto",NA,"Liliatae",NA,NA,NA,NA,NA,NA
"81","2019-08-27 13:26:39-03","IAP","PACA-AGP","107346","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Haussen & Nunes",NA,"1990","09","21",NA,"Brasil","RS","Parque estadual Itapoã",NA,"HASU 2029 Hábito: erva terrícola","PACA107346",NA,"C. Azevedo","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,"2009","01",NA,NA,NA,"41667","auto",NA,"Liliatae",NA,NA,NA,NA,NA,NA
"82","2019-08-27 13:26:39-03","IAP","PACA-AGP","35139.1","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Reitz, R.","3885","1953","09","24",NA,"Brasil","SC","Campo de Massiambú",NA,"Habitat: in aremosis herbosis Fenofase: fl.","PACA035139-1",NA,"C. Azevedo","Palhoça","-48.6678009033203","-27.645299911499",NA,NA,"2009","02",NA,NA,NA,"31105","auto",NA,"Liliatae",NA,NA,NA,NA,NA,NA
"83","2020-12-20 21:18:45-03","UFV","VIC","005487","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Coons, M. .P.","77416","1977","07","18",NA,"Brasil","Minas Gerais","Parque Florestal da Serra de Ibitiboca",NA,"Na sombra de árvores pequenas e arbusto em cima de paredão, erva terrestre, delicada, flores cremes ou creme esverdeadas, folhas e escapo verde claro, freguente dentro de bosque.","VIC005487","VIC005487",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-12-20 21:18:45-03","UFV","VIC","038097","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Tinti, B.V.","s.n.","2010","04","23",NA,"Brasil","Minas Gerais","Parque Estadual da Serra do Brigadeiro, Pedra do pato.",NA,"Herbácea, afloramento rochoso.","VIC038097","VIC038097",NA,"Fervedouro","-42.2789001464844","-20.7255992889404",NA,NA,NA,NA,NA,NA,NA,"20038","auto",NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-12-20 21:18:45-03","UFV","VIC","30485","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn","Valente, G. .E.","1762","2005","06","20",NA,"Brasil","Minas Gerais","Parque Estadual da Serra do Brigadeiro, Serra das",NA,"Epífita, em sub-bosque de Mata Nebular. Labelo com guias de néctar esverdeados.","VIC030485","VIC030485",NA,"Araponga","-42.5208015441895","-20.6667003631592",NA,NA,NA,NA,NA,NA,NA,"16385","auto",NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-12-20 21:18:46-03","UFV","VIC","45781","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Paula, C.C. de; et al.","174","2002","07","13",NA,"Brasil","Minas Gerais","Serra do Ouro Branco, Area 2",NA,"Terrestre; afloramento rochoso; herbácea de 0,16 m; frequência de 5 indivíduos num raio de aprox. 5 m; Folhas verde; sépalas branca; pétalas branca; ocorre em torno do afloramento, bem sombreada e em local úmido.; Folhas verde; sépalas","VIC045781","VIC045781","Vieira, T.L.","Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,"2015","04","20",NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA,NA,NA
"87","2016-07-05 11:14:16-03","FFCLRP","LBMBP","732","S","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.",NA,NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"E.R. Pansarin","Guariba","-48.216667","-21.35",NA,NA,NA,NA,NA,"48°13'W","21°21'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-11-21 14:40:40-03","UFJF","CESJ","58545","PreservedSpecimen","Plantae","Angiosperma",NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","F.E. Alves; B.R.M. Bastos; F.S. Souza; L. Menini Neto; R. Ottoni; T.W.L. Fernandes","94","2011","06","23","América do Sul","Brasil","Minas Gerais","Serra do Cruz, Borda de mata. 21º53'27S, 44º04'55O. 1480 m.s.m.",NA,"Planta terrestre em borda de mata. Folhas verde-escuras. Flores brancas com labelo pintalgado de verde.","CESJ058545",NA,"L. Menini Neto","Olaria","-44.081944","-21.890833","1480","1480","2011","06",NA,"-44.081944","-21.890833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-11-21 14:40:40-03","UFJF","CESJ","47368","PreservedSpecimen","Plantae","Angiosperma",NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","T.U.P. Konno; P.L. Viana; F.R.G. Salimena; E.Feliciano; M.G.L. Wanderley; S.Martins; T.Trinda","869","2006","06","03","América do Sul","Brasil","Minas Gerais","Serra Negra, Trilha para o Ninho da égua.",NA,"Na mata, em beira de trilha, terrestre, folhas levemente carnosas, verde-brilhante na face adaxial, inflorescência com ráque verde-clara, flores alvas, levemente perfumadas.","CESJ047368",NA,"L. Menini Neto","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,"2006","06",NA,NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-07-02 18:55:42-03","UFJF","CESJ","47392","PreservedSpecimen","Plantae","Angiosperma",NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","N.L. Abreu; L. Menini Neto; O.J. Bastos Neto","100","2006","04","18","América do Sul","Brasil","Minas Gerais","Serra Negra, Trilha para o Ninho da Égua.",NA,"Erva terrestre, interior de mata. Folha com falce adaxial verde e abaxial glauca. Escapo verde-claro, com tricomas. Pedicelo+ovário verde-claro. Sépalas e pétalas com parte mediana poximal branca e parte mediana distal verde-claro. Labelo branco pintalga","CESJ047392",NA,"N.L. Abreu","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,"2006","07",NA,NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA,NA
