"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","eventTime","fieldNumber","individualCount","relatedCatalogItem","sex"
"195","2020-12-21 16:34:38-03","MBM","MBM","159242","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardn.","Goldenberg, R.","Spiromelo, W.; et al.; et al.",NA,NA,NA,"Brazil","São Paulo","Boracéia","Boracéia","-48.7700004577637","-22.1900005340576",NA,NA,NA,NA,NA,"MBM159242","MBM159242",NA,NA,NA,"22286",NA,"Southern America",NA,NA,NA,NA,NA,"10241","auto",NA,NA,NA,NA,NA,NA
"196","2020-12-21 16:34:38-03","MBM","MBM","259858","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardn.","Goldenberg, R.","Robim, M.J.","1990","03","15","Brazil","São Paulo","Ilhabela","Parque Estadual","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,NA,"MBM259858","MBM259858",NA,NA,NA,"650",NA,"Southern America",NA,NA,NA,NA,NA,"23719","auto",NA,NA,NA,NA,NA,NA
"197","2020-12-21 16:34:38-03","MBM","MBM","223915","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardn.","Goldenberg, R.","Ivanauskas, N.M.",NA,NA,NA,"Brazil","São Paulo","Pariquera-Açu","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"MBM223915","MBM223915",NA,NA,NA,"489",NA,"Southern America",NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"198","2020-12-21 16:34:38-03","MBM","MBM","144801","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardn.","Chiea, S.C.","Esteves, E.",NA,NA,NA,"Brazil","São Paulo","São Bernardo do Campo","Parque Municipal Chico Mendes","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,"MBM144801","MBM144801",NA,NA,NA,"23",NA,"Southern America",NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA
"199","2020-12-21 16:34:38-03","MBM","MBM","33378","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata catharinensis","Wurdack","Wurdack, J.J.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Guaraqueçaba","Picada Praia Deserta, Rio Paciência","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM033378","MBM033378",NA,NA,NA,"35305",NA,"Southern America",NA,NA,NA,NA,"catharinensis","37295","auto",NA,NA,NA,NA,NA,NA
"200","2020-12-21 16:34:38-03","MBM","MBM","108037","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata catharinensis","Wurdack","Wurdack, J.J.","Hatschbach, G.; Guimarães, D.; Guimarães, D.",NA,NA,NA,"Brazil","Paraná","Guaraqueçaba","Rio Guaraqueçaba, próximo a barra","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM108037","MBM108037",NA,NA,NA,"56127",NA,"Southern America",NA,NA,NA,NA,"catharinensis","37295","auto",NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:34:38-03","MBM","MBM","40724","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata catharinensis","Wurdack","Wurdack, J.J.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Guaratuba","Pedra Branca de Araraquara","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM040724","MBM040724",NA,NA,NA,"9435",NA,"Southern America",NA,NA,NA,NA,"catharinensis","41937","auto",NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:34:38-03","MBM","MBM","130984","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata catharinensis","Wurdack","Wurdack, J.J.","Klein, R.; et al.; et al.",NA,NA,NA,"Brazil","Santa Catarina","Anitápolis","Povoado","-49.1286010742188","-27.9018993377686",NA,NA,NA,NA,NA,"MBM130984","MBM130984",NA,NA,NA,"10583",NA,"Southern America",NA,NA,NA,NA,"catharinensis","20462","auto",NA,NA,NA,NA,NA,NA
"203","2019-11-01 15:33:06-03","PUC-RIO","FCAB","7610","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","D. Nunes","T. Lorenzetti; D. Nunes","2016","08","27","Brasil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca, Setor A., no Pico da Tijuca.","-43.286667","-22.943889","-43.286667","-22.943889","1007","1007","Limbo verde discolor. Frutos beges. Altura 5m. Hábito/Forma de vida: Árvore.","FCAB007610",NA,"2017","02","09","43",NA,NA,NA,NA,NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2016-08-09 11:38:27-03","MNHN","RECOLNAT_MNHN_P","P01903768","PreservedSpecimen",NA,"Melastomataceae","Miconia","augusti","Miconia augusti","Cogn.",NA,"Glaziou, A.","1887","12","19","Brésil",NA,NA,"(Rio Janeiro) Alto Macahé de N. Friburgo",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01903768' target='other'> <mi>dwc_moreinfo</mi></a>","P01903768","P01903768_01",NA,NA,NA,NA,"isotype",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"16895",NA,NA,NA
"205","2016-08-09 11:38:23-03","MNHN","RECOLNAT_MNHN_P","P01903766","PreservedSpecimen",NA,"Melastomataceae","Miconia","augusti","Miconia augusti","Cogn.",NA,"Glaziou, A.","1887","12","19","Brésil",NA,NA,"(Rio Janeiro) Alto Macahé de N. Friburgo",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01903766' target='other'> <mi>dwc_moreinfo</mi></a>","P01903766","P01903766_01",NA,NA,NA,NA,"isotype",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"16895",NA,NA,NA
"206","2016-08-09 11:38:25-03","MNHN","RECOLNAT_MNHN_P","P01903767","PreservedSpecimen",NA,"Melastomataceae","Miconia","augusti","Miconia augusti","Cogn.",NA,"Glaziou, A.","1887","12","19","Brésil",NA,NA,"(Rio Janeiro) Alto Macahé de N. Friburgo",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01903767' target='other'> <mi>dwc_moreinfo</mi></a>","P01903767","P01903767_01",NA,NA,NA,NA,"isotype",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"16895",NA,NA,NA
"207","2016-09-07 09:59:56-03","MNHN","RECOLNAT_MNHN_P","P01903965","PreservedSpecimen",NA,"Melastomataceae","Miconia","divaricata","Miconia divaricata","Gardner","Martin & Cremers","Gardner, G.","1838",NA,NA,"Brésil",NA,NA,"Montagnes Organ / Serra dos Orgaos",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01903965' target='other'> <mi>dwc_moreinfo</mi></a>","P01903965","P01903965_01",NA,NA,NA,NA,"isotype",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"391",NA,NA,NA
"208","2016-09-07 10:00:12-03","MNHN","RECOLNAT_MNHN_P","P01903966","PreservedSpecimen",NA,"Melastomataceae","Miconia","divaricata","Miconia divaricata","Gardner","Martin & Cremers","Gardner, G.","1838",NA,NA,"Brésil",NA,NA,"Montagnes Organ / Serra dos Orgaos",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01903966' target='other'> <mi>dwc_moreinfo</mi></a>","P01903966","P01903966_01",NA,NA,NA,NA,"isotype",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"391",NA,NA,NA
"209","2015-09-04 21:26:07-03","MNHN","RECOLNAT_MNHN_P","P05314605","PreservedSpecimen",NA,"Melastomataceae","Miconia","divaricata","Miconia divaricata","Gardner",NA,"Glaziou, A.","1887","12","20","Brasil","Rio de Janeiro",NA,"Alto Macahé.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314605' target='other'> <mi>dwc_moreinfo</mi></a>","P05314605","P05314605_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"16883",NA,NA,NA
"210","2015-09-04 21:26:07-03","MNHN","RECOLNAT_MNHN_P","P05314608","PreservedSpecimen",NA,"Melastomataceae","Miconia","divaricata","Miconia divaricata","Gardner",NA,"Glaziou","1887","8","30","Brasil","Rio de Janeiro",NA,"Friburgo.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314608' target='other'> <mi>dwc_moreinfo</mi></a>","P05314608","P05314608_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"16885",NA,NA,NA
"211","2015-09-04 21:26:07-03","MNHN","RECOLNAT_MNHN_P","P05314609","PreservedSpecimen",NA,"Melastomataceae","Miconia","divaricata","Miconia divaricata","Gardner",NA,"Glaziou","1887","10","30","Brasil","Rio de Janeiro",NA,"Alto Macaé de Nova Friburgo.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314609' target='other'> <mi>dwc_moreinfo</mi></a>","P05314609","P05314609_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"16889",NA,NA,NA
"212","2015-09-04 21:26:08-03","MNHN","RECOLNAT_MNHN_P","P05314611","PreservedSpecimen",NA,"Melastomataceae","Miconia","divaricata","Miconia divaricata","Gardner",NA,"Glaziou, A.","1891","1","18","Brasil","Rio de Janeiro",NA,"Alto Macahé.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314611' target='other'> <mi>dwc_moreinfo</mi></a>","P05314611","P05314611_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"18227",NA,NA,NA
"213","2015-09-04 21:26:07-03","MNHN","RECOLNAT_MNHN_P","P05314610","PreservedSpecimen",NA,"Melastomataceae","Miconia","divaricata","Miconia divaricata","Gardner",NA,"Glaziou, A.","1887","12","20","Brasil","Rio de Janeiro","Nova Friburgo","Alto Macahé.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314610' target='other'> <mi>dwc_moreinfo</mi></a>","P05314610","P05314610_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"33190","auto",NA,NA,"16882",NA,NA,NA
"214","2015-09-04 21:26:07-03","MNHN","RECOLNAT_MNHN_P","P05314606","PreservedSpecimen",NA,"Melastomataceae","Miconia","divaricata","Miconia divaricata","Gardner",NA,"Miers, J.",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Organ Mts.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05314606' target='other'> <mi>dwc_moreinfo</mi></a>","P05314606","P05314606_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"57442","auto",NA,NA,"4370",NA,NA,NA
"215","2016-09-07 09:55:05-03","MNHN","RECOLNAT_MNHN_P","P01903925","PreservedSpecimen",NA,"Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner",NA,"Gaudichaud, C.","1831",NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01903925' target='other'> <mi>dwc_moreinfo</mi></a>","P01903925","P01903925_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"735",NA,NA,NA
"216","2016-09-02 17:38:04-03","MNHN","RECOLNAT_MNHN_P","P01903926","PreservedSpecimen",NA,"Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner",NA,"Gaudichaud, C.","1831",NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01903926' target='other'> <mi>dwc_moreinfo</mi></a>","P01903926","P01903926_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"735",NA,NA,NA
"217","2016-03-09 18:11:35-03","MNHN","RECOLNAT_MNHN_P","P05206619","PreservedSpecimen",NA,"Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05206619' target='other'> <mi>dwc_moreinfo</mi></a>","P05206619","P05206619_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"581",NA,NA,NA
"218","2016-03-09 18:11:35-03","MNHN","RECOLNAT_MNHN_P","P05206620","PreservedSpecimen",NA,"Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner",NA,"Glaziou",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05206620' target='other'> <mi>dwc_moreinfo</mi></a>","P05206620","P05206620_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"6150",NA,NA,NA
"219","2015-09-04 21:47:35-03","MNHN","RECOLNAT_MNHN_P","P05206621","PreservedSpecimen",NA,"Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner",NA,NA,NA,NA,NA,"[Bresil]",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05206621' target='other'> <mi>dwc_moreinfo</mi></a>","P05206621","P05206621_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-11-13 18:51:07-03","MNHN","RECOLNAT_MNHN_P","P01903927","PreservedSpecimen",NA,"Melastomataceae","Miconia","fasciculata","Miconia fasciculata robusta","Cogn.","Martin & Cremers","Glaziou, A.","1864","3","2","Brésil",NA,NA,"(Rio Jan.) Corcovado à Parneiras",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01903927' target='other'> <mi>dwc_moreinfo</mi></a>","P01903927","P01903927_01",NA,NA,NA,NA,"isosyntype",NA,"hb",NA,NA,NA,"robusta",NA,NA,NA,NA,"582",NA,NA,NA
"221","2017-06-20 13:18:32-03","MNHN","RECOLNAT_MNHN_P","P00506160","PreservedSpecimen",NA,"Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Cogniaux","Gaudichaud, C.",NA,NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00506160' target='other'> <mi>dwc_moreinfo</mi></a>","P00506160","P00506160_01 P00506160_02",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"723",NA,NA,NA
"222","2015-09-18 02:31:23-03","MNHN","RECOLNAT_MNHN_P","P00506161","PreservedSpecimen",NA,"Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Cogniaux","Gaudichaud, C.",NA,NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00506161' target='other'> <mi>dwc_moreinfo</mi></a>","P00506161","P00506161_01 P00506161_02",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"723",NA,NA,NA
"223","2017-06-20 13:18:32-03","MNHN","RECOLNAT_MNHN_P","P00506162","PreservedSpecimen",NA,"Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Cogniaux","Gaudichaud, C.",NA,NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00506162' target='other'> <mi>dwc_moreinfo</mi></a>","P00506162","P00506162_01 P00506162_02",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"723",NA,NA,NA
"224","2016-09-07 09:54:45-03","MNHN","RECOLNAT_MNHN_P","P01903922","PreservedSpecimen",NA,"Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Martin & Cremers","Gardner, G.","1836",NA,NA,"Brésil",NA,NA,"Environs de Rio Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01903922' target='other'> <mi>dwc_moreinfo</mi></a>","P01903922","P01903922_01",NA,NA,NA,NA,"isotype",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"183",NA,NA,NA
"225","2016-09-07 09:54:54-03","MNHN","RECOLNAT_MNHN_P","P01903923","PreservedSpecimen",NA,"Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Martin & Cremers","Gardner, G.","1836",NA,NA,"Brésil",NA,NA,"Environs de Rio Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01903923' target='other'> <mi>dwc_moreinfo</mi></a>","P01903923","P01903923_01",NA,NA,NA,NA,"isotype",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"183",NA,NA,NA
"226","2016-09-07 09:54:59-03","MNHN","RECOLNAT_MNHN_P","P01903924","PreservedSpecimen",NA,"Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner",NA,"Gaudichaud, C.","1831",NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01903924' target='other'> <mi>dwc_moreinfo</mi></a>","P01903924","P01903924_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"735",NA,NA,NA
"227","2016-03-09 18:11:35-03","MNHN","RECOLNAT_MNHN_P","P04888572","PreservedSpecimen",NA,"Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner",NA,"Glaziou",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04888572' target='other'> <mi>dwc_moreinfo</mi></a>","P04888572","P04888572_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"564",NA,NA,NA
"228","2016-03-09 18:11:35-03","MNHN","RECOLNAT_MNHN_P","P04888574","PreservedSpecimen",NA,"Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner",NA,"Glaziou, A.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04888574' target='other'> <mi>dwc_moreinfo</mi></a>","P04888574","P04888574_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"571",NA,NA,NA
"229","2015-09-05 07:07:03-03","MNHN","RECOLNAT_MNHN_P","P04888575","PreservedSpecimen",NA,"Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner",NA,"Glaziou",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04888575' target='other'> <mi>dwc_moreinfo</mi></a>","P04888575","P04888575_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"581",NA,NA,NA
"230","2016-03-09 18:11:35-03","MNHN","RECOLNAT_MNHN_P","P05206606","PreservedSpecimen",NA,"Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner",NA,"Warming",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05206606' target='other'> <mi>dwc_moreinfo</mi></a>","P05206606","P05206606_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"2272",NA,NA,NA
"231","2016-03-09 18:11:35-03","MNHN","RECOLNAT_MNHN_P","P05206607","PreservedSpecimen",NA,"Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner",NA,"Warning",NA,NA,NA,"Brasil",NA,NA,"Serra da Piedade.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05206607' target='other'> <mi>dwc_moreinfo</mi></a>","P05206607","P05206607_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2016-03-09 18:11:35-03","MNHN","RECOLNAT_MNHN_P","P05206608","PreservedSpecimen",NA,"Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner",NA,"Saint-Hilaire","1816","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05206608' target='other'> <mi>dwc_moreinfo</mi></a>","P05206608","P05206608_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2016-03-09 18:11:35-03","MNHN","RECOLNAT_MNHN_P","P05206609","PreservedSpecimen",NA,"Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner",NA,"Vauthier",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05206609' target='other'> <mi>dwc_moreinfo</mi></a>","P05206609","P05206609_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2016-03-09 18:11:35-03","MNHN","RECOLNAT_MNHN_P","P05206610","PreservedSpecimen",NA,"Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner",NA,"Vauthier",NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Élevées de la Tijuca.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05206610' target='other'> <mi>dwc_moreinfo</mi></a>","P05206610","P05206610_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2016-03-09 18:11:35-03","MNHN","RECOLNAT_MNHN_P","P05206612","PreservedSpecimen",NA,"Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner",NA,NA,"1835","11","1","Brasil","Rio de Janeiro",NA,"In sylvis Tijuca.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05206612' target='other'> <mi>dwc_moreinfo</mi></a>","P05206612","P05206612_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"3007",NA,NA,NA
"236","2016-03-09 18:11:35-03","MNHN","RECOLNAT_MNHN_P","P05206613","PreservedSpecimen",NA,"Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner",NA,"Riedel","1833","12","1","Brasil","São Paulo",NA,"Serra de Cubatão.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05206613' target='other'> <mi>dwc_moreinfo</mi></a>","P05206613","P05206613_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1802",NA,NA,NA
"237","2016-03-09 18:11:35-03","MNHN","RECOLNAT_MNHN_P","P05206614","PreservedSpecimen",NA,"Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner",NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,"Serra de Cubatão.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05206614' target='other'> <mi>dwc_moreinfo</mi></a>","P05206614","P05206614_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2016-03-09 18:11:35-03","MNHN","RECOLNAT_MNHN_P","P05206615","PreservedSpecimen",NA,"Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner",NA,"Widgren",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05206615' target='other'> <mi>dwc_moreinfo</mi></a>","P05206615","P05206615_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"509",NA,NA,NA
"239","2016-03-09 18:11:35-03","MNHN","RECOLNAT_MNHN_P","P05206616","PreservedSpecimen",NA,"Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner",NA,NA,"1863","5","8","Brasil","Rio de Janeiro",NA,"Floresta da Tijuca.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05206616' target='other'> <mi>dwc_moreinfo</mi></a>","P05206616","P05206616_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"564",NA,NA,NA
"240","2016-03-09 18:11:35-03","MNHN","RECOLNAT_MNHN_P","P05206617","PreservedSpecimen",NA,"Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner",NA,"Glaziou",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05206617' target='other'> <mi>dwc_moreinfo</mi></a>","P05206617","P05206617_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"563",NA,NA,NA
