"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","phylum","order","typeStatus","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet","sex"
"318","2020-04-22 16:22:14-03","UFPB","JPB","33498-2","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","F.Chagas e Silva; Soares-Silva, LH","1996","10","31","Brasil","Paraná","Arapongas","-51.4244003295898","-23.4193992614746",NA,NA,NA,NA,"F.Chagas e Silva","2043A","Arredores de Araponga.",NA,NA,"; DESC: Árvore 8m; botões esverdeados; flores brancas; frequente.","1996",NA,NA,"Angiosperma","Dicotyledon",NA,"Southern America",NA,"18630","auto",NA,NA,NA,NA,NA,NA
"319","2019-12-18 15:50:53-03","UFOP","OUPR","33820","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Stehmann, J.R.; Garcia, S.; Giacomin, L.; Machado, G. & Martins, C.","2007","10","13","Brasil","Minas Gerais","Ouro Preto","-43.571783","-20.310583","-43.571783","-20.310583",NA,NA,"Stehmann, J.R.","4969","Floresta Estadual do Uaimii","1015","1015","Árvore de 7 m. Frutos verdes e flor branca de estames amarelas. Na beira do Rio das Velhas. Na Floresta Estacional Semidecidual.","2008","01","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2020-03-12 10:29:23-03","UFOP","OUPR","34667","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Pedrosa, L.G.","2019","11","03","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Pedrosa, L.G.","2137",NA,NA,NA,"Arvoreta, ca. 5m, flores alvas. Pastagem","2019","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2019-11-06 09:56:39-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Damazio, L.B.",NA,NA,NA,"Brasil","Minas Gerais","Congonhas do Campo",NA,NA,NA,NA,NA,NA,"Peron, M.V.","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2019-11-06 09:56:39-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Schwacke, C.A.W.","1892","10",NA,"Brasil","Minas Gerais","Casa Branca",NA,NA,NA,NA,NA,NA,"Kawasaki, M.L.","s.n.","Entre Casa Branca e Congonhas",NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2019-11-06 09:56:39-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Damazio, L.B.",NA,NA,NA,"Brasil","Minas Gerais","Lagoa Santa","-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,"Peron, M.V.","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA
"324","2019-11-06 09:56:39-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Magalhães-Gomes, C.T.; Schwacke, C.A.W.","1894","11","18","Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Peron, M.V.","s.n.","In via cachoeira",NA,NA,"Frutex, fl. albi magni et speciosi",NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"325","2019-11-06 09:56:39-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Zurlo, M.A.; Silva, J.L.","1984","10","29","Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Peron, M.V.","s.n.","Santo Antônio do Leite, Cerrado",NA,NA,"Arbusto, flores grandes, vistosas, alvas e muito perfumadas, semelhante a jambo",NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"326","2019-11-06 09:56:39-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Zurlo, M.A.","1984","04","21","Brasil","Minas Gerais","Pirapora","-44.9418983459473","-17.3449993133545",NA,NA,NA,NA,"Kawasaki, M.L.","s.n.","Cerrado",NA,NA,"Arbusto, flores alvas","1998",NA,NA,NA,NA,NA,NA,NA,"25004","auto",NA,NA,NA,NA,NA,NA
"327","2019-11-06 09:56:39-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Duarte, A.","1897","08",NA,"Brasil","São Paulo","São José do Rio Pardo","-46.8800010681152","-21.5900001525879",NA,NA,NA,NA,"Kawasaki, M.L.","s.n.",NA,NA,NA,"Flores albi","1998",NA,NA,NA,NA,NA,NA,NA,"15885","auto",NA,NA,NA,NA,NA,NA
"328","2020-12-04 13:19:27-03","UDESC","LUSC","10001","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Ademir Reis; Cassio Daltrini; Renata Menin; Giovana Reali","2018","11","13","Brasil","Santa Catarina","Papanduva","-50.193333","-26.314444","50º11'36''W","26º18'52''S","LUSC009425",NA,"Ademir Reis","2503","Parcela 51.",NA,NA,NA,"2018","11","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2020-12-04 13:19:27-03","UDESC","LUSC","10241","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Botelho, A.","1979","10","10","Brasil","Paraná","Foz do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,"LUSC009930","LUSC009930",NA,"106","Viveiro de Itaipu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA
"330","2020-12-04 13:19:27-03","UDESC","LUSC","7943","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Lovato, M.C.; et al.","2003","09","25","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"LUSC006980","LUSC006980","Lovato, M.C.","117","Fazenda Figueira-Paiquerê.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"331","2020-12-04 13:19:27-03","UDESC","LUSC","1488","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Franciele","2007","11","02","Brasil","Santa Catarina","Abdon Batista","-51.0224990844727","-27.6110992431641",NA,NA,"LUSC006978","LUSC006978","Franciele, Veronica, Isabel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11919","auto",NA,NA,NA,NA,NA,NA
"332","2020-12-04 13:19:27-03","UDESC","LUSC","4057","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Dacoregio, T.","2008","12","01","Brasil","Santa Catarina","Anita Garibaldi","-51.1300010681152","-27.6891994476318",NA,NA,"LUSC006959","LUSC006959","Dacoregio, T.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23768","auto",NA,NA,NA,NA,NA,NA
"333","2020-12-04 13:19:27-03","UDESC","LUSC","3976","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Guidini, A.L.","2006","10","03","Brasil","Santa Catarina","Campos Novos","-51.2249984741211","-27.4016990661621",NA,NA,"LUSC006960","LUSC006960","Andrade, V.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43319","auto",NA,NA,NA,NA,NA,NA
"334","2020-12-04 13:19:27-03","UDESC","LUSC","4277","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Teles, A.C.B.","2008","09","19","Brasil","Santa Catarina","Catanduvas","-51.6617012023926","-27.0706005096436",NA,NA,"LUSC004733","LUSC004733","Teles, A.C.B.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16067","auto",NA,NA,NA,NA,NA,NA
"335","2020-12-04 13:19:27-03","UDESC","LUSC","6333","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Gomes, J.P.","2012","12","10","Brasil","Santa Catarina","Correia Pinto","-50.3610992431641","-27.5846996307373",NA,NA,"LUSC006986","LUSC006986","Gomes, J.P.",NA,NA,NA,NA,NA,"2012","10","15",NA,NA,NA,NA,NA,"21488","auto",NA,NA,NA,NA,NA,NA
"336","2020-12-04 13:19:27-03","UDESC","LUSC","6439","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Gomes, J.P.","2013","11","17","Brasil","Santa Catarina","Correia Pinto","-50.3610992431641","-27.5846996307373",NA,NA,"LUSC006987","LUSC006987","Gomes, J.P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21488","auto",NA,NA,NA,NA,NA,NA
"337","2020-12-04 13:19:27-03","UDESC","LUSC","6429","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Gomes, J.P.","2012","10","28","Brasil","Santa Catarina","Correia Pinto","-50.3610992431641","-27.5846996307373",NA,NA,"LUSC004728","LUSC004728","Gomes, J.P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21488","auto",NA,NA,NA,NA,NA,NA
"338","2020-12-04 13:19:27-03","UDESC","LUSC","6332","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Gomes, J.P.","2012","10","15","Brasil","Santa Catarina","Correia Pinto","-50.3610992431641","-27.5846996307373",NA,NA,"LUSC006990","LUSC006990","Gomes, J.P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21488","auto",NA,NA,NA,NA,NA,NA
"339","2020-12-04 13:19:27-03","UDESC","LUSC","890","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Antunes, T.A.; Santos, D. dos","2006","11","03","Brasil","Santa Catarina","Correia Pinto","-50.3610992431641","-27.5846996307373",NA,NA,"LUSC006966","LUSC006966","Antunes, T.A.",NA,"Fazenda São Sebastião.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21488","auto",NA,NA,NA,NA,NA,NA
"340","2020-12-04 13:19:27-03","UDESC","LUSC","10090","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Gelain, J.C.","2015","10","10","Brasil","Santa Catarina","Iomerê","-51.2421989440918","-27.0041999816895",NA,NA,"LUSC009707",NA,"Gelain, L.G.",NA,"Linha Palmeira.",NA,NA,"Indispensável na restauração de áreas","2015","10","10",NA,NA,NA,NA,NA,"10689","auto",NA,NA,NA,NA,NA,NA
"341","2020-12-04 13:19:27-03","UDESC","LUSC","3819","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Bernardi, P.T.","2008","09","19","Brasil","Santa Catarina","Jaborá","-51.7336006164551","-27.1758003234863",NA,NA,"LUSC006894","LUSC006894","Bernardi, A.P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17093","auto",NA,NA,NA,NA,NA,NA
"342","2020-12-04 13:19:27-03","UDESC","LUSC","3947","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Bernardi, P.T.","2009","10","09","Brasil","Santa Catarina","Jaborá","-51.7336006164551","-27.1758003234863",NA,NA,"LUSC006968","LUSC006968","Bernardi, P.T.; Mendes, N.A.; Schinato, F.; Silva, A.L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17093","auto",NA,NA,NA,NA,NA,NA
"343","2020-12-04 13:19:27-03","UDESC","LUSC","3946","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Gross, A.","2009","10","25","Brasil","Santa Catarina","Joaçaba","-51.5046997070312","-27.1781005859375",NA,NA,"LUSC006969","LUSC006969","Gross, A.",NA,"Nova Petrópolis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18588","auto",NA,NA,NA,NA,NA,NA
"344","2020-12-04 13:19:27-03","UDESC","LUSC","9725","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","A. Zamin","2016","11","15","Brasil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,"LUSC009584","LUSC009584","A. Zamin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA
"345","2020-12-04 13:19:27-03","UDESC","LUSC","9703","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","J. P. Fossa","2016","10","20","Brasil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,"LUSC009569",NA,NA,NA,NA,NA,NA,"Planta nativa com potencial frutífero",NA,NA,NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA
"346","2020-12-04 13:19:27-03","UDESC","LUSC","4230","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Souza, E.S.","2008","10","08","Brasil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,"LUSC006957","LUSC006957","Souza, E.S.",NA,"Coxilha Rica, Salto ( Propiedade).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA
"347","2020-12-04 13:19:27-03","UDESC","LUSC","4236","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Santos, M.C.","2008","10","26","Brasil","Santa Catarina","Videira","-51.1516990661621","-27.00830078125",NA,NA,"LUSC006958","LUSC006958","Santos, M.C.",NA,"Rua 15 de novembro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18720","auto",NA,NA,NA,NA,NA,NA
"348","2020-12-04 13:19:27-03","UDESC","LUSC","3806","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Dalmazo, C.A.","2008","10","01","Brasil","Santa Catarina","Xanxerê","-52.4042015075684","-26.8768997192383",NA,NA,"LUSC006967","LUSC006967","Souza, L.C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16278","auto",NA,NA,NA,NA,NA,NA
"349","2019-01-17 11:26:37-02","PUCRS","MPUC","12531","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg",NA,"2003","09","28","Brasil","RS","Porto Alegre","-51.2372222222","-30.0191388889","-51.2372222222","-30.0191388889",NA,NA,"L. Eggers",NA,"Morro Santana",NA,NA,NA,"2003","01","01",NA,"Myrtales",NA,"South America",NA,NA,NA,"Magnoliopsida",NA,"1",NA,NA,NA
"350","2019-01-17 11:26:37-02","PUCRS","MPUC","9854","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","C.S.A. Martins","1988","11","18","Brasil","SC","Campos Novos","-51.2247222","-27.4016667","-51.2247222000","-27.4016667000",NA,NA,"Equipe do Projeto",NA,"Ibicuí",NA,NA,NA,"2010","01","01",NA,"Myrtales",NA,"South America",NA,NA,NA,"Magnoliopsida",NA,"1",NA,NA,NA
"351","2019-01-17 11:26:37-02","PUCRS","MPUC","12530","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","J.C.V. dos Santos","2002","10","29","Brasil","RS","Porto Alegre","-51.2372222222","-30.0191388889","-51.2372222222","-30.0191388889",NA,NA,"A. Dornelles",NA,"Morro Santana",NA,NA,NA,"2002","01","01",NA,"Myrtales",NA,"South America",NA,NA,NA,"Magnoliopsida",NA,"1",NA,NA,NA
"352","2019-01-17 11:26:37-02","PUCRS","MPUC","9857","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","C.S.A. Martins","1996","11","15","Brasil","SC","Capinzal","-51.6072222","-27.3455556","-51.6072222000","-27.3455556000",NA,NA,"M. Molz",NA,"Sudoeste de Zortéia. Junto ao rio Uruguaí",NA,NA,NA,"2010","01","01",NA,"Myrtales",NA,"South America",NA,NA,NA,"Magnoliopsida",NA,"1",NA,NA,NA
"353","2019-01-17 11:26:37-02","PUCRS","MPUC","10547","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","A.F. Bellan",NA,NA,NA,"Brasil","SC","Campos Novos","-51.2247222","-27.4016667","-51.2247222000","-27.4016667000",NA,NA,"M. Molz",NA,"Bom Jesus (terras do Sr. Mocelin)",NA,NA,NA,"2012","01","01",NA,"Myrtales",NA,"South America",NA,NA,NA,"Magnoliopsida",NA,"1",NA,NA,NA
"354","2019-01-17 11:26:37-02","PUCRS","MPUC","12532","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg",NA,"2002","11","07","Brasil","RS","Porto Alegre","-51.2372222222","-30.0191388889","-51.2372222222","-30.0191388889",NA,NA,"L. Eggers",NA,"Morro Santana",NA,NA,NA,"2003","01","01",NA,"Myrtales",NA,"South America",NA,NA,NA,"Magnoliopsida",NA,"1",NA,NA,NA
"355","2019-01-17 11:26:37-02","PUCRS","MPUC","9851","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","C.S.A. Martins","1988","11","18","Brasil","SC","Campos Novos","-51.2247222","-27.4016667","-51.2247222000","-27.4016667000",NA,NA,"Equipe do Projeto",NA,"Ibicuí",NA,NA,NA,"2010","01","01",NA,"Myrtales",NA,"South America",NA,NA,NA,"Magnoliopsida",NA,"1",NA,NA,NA
"356","2019-01-17 11:26:37-02","PUCRS","MPUC","13365","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg",NA,"2002","01","01","Brasil","RS","Porto Alegre","-51.2372222222","-30.0191388889","-51.2372222222","-30.0191388889",NA,NA,"M. Neves",NA,"campus da PUCRS",NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,"South America",NA,NA,NA,"Magnoliopsida",NA,"2",NA,NA,NA
"357","2019-01-17 11:26:37-02","PUCRS","MPUC","9861","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg",NA,NA,NA,NA,"Brasil","RS","Barracão","-51.4506667","-27.6711111","-51.4506667000","-27.6711111000",NA,NA,"M. Molz",NA,"Espigão Alto",NA,NA,NA,"2010","01","01",NA,"Myrtales",NA,"South America",NA,NA,NA,"Magnoliopsida",NA,"1",NA,NA,NA
"358","2019-01-17 11:26:37-02","PUCRS","MPUC","9848","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","C.S.A. Martins","1996","11","16","Brasil","RS","Maximiliano de Almeida","-51.8032989501953","-27.6322002410889",NA,NA,NA,NA,"M. Molz",NA,"Junto ao rio Forquilha",NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,"South America",NA,"13380","auto","Magnoliopsida",NA,"1",NA,NA,NA
"359","2019-01-17 11:26:37-02","PUCRS","MPUC","14022","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg",NA,NA,NA,NA,"Brasil","RS","São Lourenço do Sul","-51.9782981872559","-31.3652992248535",NA,NA,NA,NA,"M. Molz",NA,".",NA,NA,NA,"2016","06","30",NA,"Myrtales",NA,"South America",NA,"48842","auto","Magnoliopsida",NA,"1",NA,NA,NA
"360","2020-10-14 10:03:18-03","FURB","FURB","10374","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Verdi, M.; Hasckel, R.P. & Klemz, G.","2009","01","29","Brasil","Santa Catarina","Anita Garibaldi","-51.1366666","-27.6908333","-51.1366666","-27.6908333","FURB31993","FURB31993","Verdi, M","1519","Centro de Anita Garibaldi.","927","927","Florística IFFSC 5000 Habitat: Floresta Ombrófila Mista; Habito: Fruto verde;","2009","03","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2020-10-14 10:03:18-03","FURB","FURB","11413","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Verdi, M.; Hasckel, R.P. & Klemz, G.","2009","03","20","Brasil","Santa Catarina","Erval Velho","-51.3877777","-27.2697223","-51.3877777","-27.2697223","FURB31990","FURB31990","Verdi, M","1854","Fazenda Maragatos.","802","802","Florística IFFSC 442. Habitat: Floresta Ombrófila Mista; Habito: Fruto verde;","2009","03","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2020-10-14 10:03:21-03","FURB","FURB","11591","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Verdi, M.; Hasckel, R.P. & Klemz, G.","2009","01","24","Brasil","Santa Catarina","Cerro Negro","-51.0336111","-27.9022222","-51.0336111","-27.9022222","FURB02406","FURB02406","Verdi, M","1414","Macaco Branco.","785","785","Florística IFFSC 830. Habitat: Ecótono Floresta Ombrófila Mista e Floresta Estacional Decidual; Habito: Fruto verde;","2009","01","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2020-10-14 10:03:21-03","FURB","FURB","11663","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Stival-Santos, A.; Silveira, S.","2009","01","20","Brasil","Santa Catarina","Guatambú","-52.83","-27.09","-52.8300000","-27.0900000","FURB31980","FURB31980","Stival-Santos, A","351","Linha Feliz.","480","480","Florística IFFSC 537(Arbórea) Habitat: Ecótono Floresta Estacional Decidual/Floresta Ombrófila Mista; entorno da mata Habito: arbórea; Fruto verde;","2009","01","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2020-10-14 10:03:21-03","FURB","FURB","11831","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Verdi, M.; Grosch, B. & Klemz, G.","2008","11","19","Brasil","Santa Catarina","Campos Novos","-51.5261111","-27.32","-51.5261111","-27.3200000","FURB31983","FURB31983","Verdi, M","93","Florão da Serra.","585","585","Florística IFFSC 1703, forte odor de jasmim na flor. Habitat: Floresta Estacional Decidual; Estágio Inicial a Médio Habito: flor branca","2008","11","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2020-10-14 10:03:21-03","FURB","FURB","11852","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Stival-Santos, A.; Gasper, A.L. de & Silveira, S.","2008","11","19","Brasil","Santa Catarina","Joaçaba","-51.6122222","-27.1791667","-51.6122222","-27.1791667","FURB31982","FURB31982","Gasper, AL de","737",NA,"744","744","Florística IFFSC 1980(Arbórea) Habitat: Ecótono Floresta Ombrófila Mista e Floresta Estacional Decidual; Estágio Avançado Habito: arbórea; flor branca","2008","11","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
