"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","typeStatus"
"355","2020-09-12 05:00:02-03","US","US","2933339","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"A. M. Carvalho & J. Gatti","1981","7","23","Brazil","Bahia",NA,"Região Cacaueira da Bahia, Município de Camamu. Estrada Travessão - Camamu km 25. Região da Mata Higrofila Baiana",NA,NA,NA,NA,NA,NA,"US01674526","US01674526_01","754",NA,"South America - Neotropics",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"356","2020-09-12 05:00:02-03","US","US","2706484","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"G. Hatschbach","1972","7","6","Brazil","Paraná",NA,"Rio do Pinto (mun. Morretes)",NA,NA,NA,NA,NA,NA,"US01674505","US01674505_01","29781",NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"357","2020-09-12 05:00:02-03","US","US","2403577","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"-- Reitz & Klein, --","1959","9","5","Brazil","Santa Catarina",NA,"Pirão Frio, Sombrio",NA,NA,NA,NA,"10",NA,"US01674511","US01674511_01","9097",NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"358","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"P. Acevedo-Rodriguez & UFRJ students of the liana class","2018","9","19","Brazil","Rio de Janeiro",NA,"Parque Nacional da Serra dos Órgãos","-42.9862","-22.4493",NA,NA,"980",NA,NA,NA,"16916",NA,"South America - Neotropics",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"359","2020-09-12 05:00:02-03","US","US","USw43234","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Acevedo-Rodriguez, P., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"P. Acevedo-Rodriguez & UFRJ students of the liana class","2018","9","19","Brazil","Rio de Janeiro",NA,"Parque Nacional da Serra dos Órgãos","-42.9862","-22.4493",NA,NA,"980",NA,NA,NA,"16916",NA,"South America - Neotropics","Wood sample",NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"360","2020-09-12 05:00:02-03","US","US","3239111","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"A. M. Amorim, S. C. Sant'Ana, I. C. Nascimento, J. G. Járdim & et al.","1992","8","26","Brazil","Bahia",NA,"Região Cacaueira da Bahia, Uruçuca estrada que liga Serra Grande/ Itacaré, coletas a 8 Km partindo de Serra Grande. Mata Higrófila Pertubada",NA,NA,NA,NA,NA,NA,"US01674522","US01674522_01","682",NA,"South America - Neotropics",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"361","2020-09-12 05:00:02-03","US","US","2248603","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"R. M. Klein","1955","8","4","Brazil","Santa Catarina",NA,"Morro da Fazenda, Itajaí",NA,NA,NA,NA,"10",NA,"US01674520","US01674520_01","1491",NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"362","2020-09-12 05:00:02-03","US","US","2831993","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"L. A. Mattos Silva & J. Hage",NA,NA,NA,"Brazil","Bahia",NA,"BA. Rod São José/Una, km 3. Capoeira á margem do Rio",NA,NA,NA,NA,NA,NA,"US01674523","US01674523_01","170",NA,"South America - Neotropics",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"363","2020-09-12 05:00:02-03","US","US","3267877","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"A. M. Carvalho, W. W. Thomas, T. S. Santos & et al.","1991","9","11","Brazil","Bahia",NA,"Município de Uruçuca, Distrito de Serra Grande, 7.3 Km na estrada Serra Grande/ Itacaré, Fazenda Lagoa do Conjunto Fazenda Santa Cruz","-39.02","-14.42",NA,NA,NA,NA,"US01674515","US01674515_01","3591",NA,"South America - Neotropics",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"364","2020-09-12 05:00:02-03","US","US","1998089","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"G. Hatschbach","1949","9","18","Brazil","Paraná",NA,"Mun. Campo Largo, Serra São Luis de Puruña",NA,NA,NA,NA,NA,NA,"US01674501","US01674501_01","1452",NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"365","2020-09-12 05:00:02-03","US","US","1197235","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"E. W. D. Holway & M. M. Holway","1921","10","1","Brazil","Rio de Janeiro",NA,"South America, Therezopolis",NA,NA,NA,NA,"950",NA,"US01674527","US01674527_01","1178",NA,"South America - Neotropics",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"366","2019-12-09 17:29:25-03","UFPR","EFC","11599","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Borgo, M.","2000","02","01","Borgo, M.; Reinert, B.L.; Bornschein, M.R.","1999","07","27","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6417","-26.0786","-48.6417","-26.0786",NA,NA,"EFC011599",NA,"416","trepadeira de inflorescências creme, em brejo alterado. (UPCB 42146)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2019-12-09 17:29:25-03","UFPR","EFC","5932","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Hatschbach, G.","1996","10","17","Schütz, A.L.; Gatti, G.","1996","09","13","Brasil","Paraná","Paranaguá","Floresta Estadual do Palmito","-48.5558","-25.5917","-48.5558","-25.5917","20","20","EFC005932",NA,"19","Trepadeira sobre ramos, fruto branco/marrom, epífita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2019-12-09 17:29:25-03","UFPR","EFC","5600","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Hatschbach, G.","1996","07","01","Jaster, C.B.; Kuniyoshi, Y.S.","1996","05","29","Brasil","Paraná","Guaratuba","Rasgadinho","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"EFC005600",NA,"36","Trepadeira, flores brancas.",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"369","2019-12-09 17:29:25-03","UFPR","EFC","7872","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Gatti, G.","1997","07","01","Gatti, G.; et al.","1997","07","10","Brasil","Paraná","Paranaguá","Floresta Estadual do Palmito","-48.5558","-25.5917","-48.5558","-25.5917","20","20","EFC007872",NA,"155","Trepadeira com flores cor creme, em capoeira __COMMOM_NAME__: guaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2019-12-09 17:29:25-03","UFPR","EFC","17680","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Völtz, R.R.","2018","11","28","Völtz, R.R.; Bizarro, O.M.R.; Brotto, M.L.","2015","09","13","Brasil","Paraná","Guaraqueçaba","Bico Torto do Rio dos Patos","-48.1844","-25.2191","-48.1844","-25.2191","450","450","EFC017680",NA,"2007","Liana; frutos com papus alvos; borda de floresta em topo de morro. Floresta Ombrófila Densa Submontana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2019-11-13 11:16:27-03","USP","SPF","205303","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Cavalcanti, ACS","2009",NA,NA,"Cavalcanti, ACS","2008","08","23","Brasil","Rio de Janeiro","Araruama","Praia Seca","-42.290556","-22.937222","-42.290556","-22.937222",NA,NA,"SPF00205303",NA,"252",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2019-11-13 11:16:29-03","USP","SPF","219058","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Gandara, A","2016","08",NA,"Aona, LYS","2012","10","05","Brasil","Bahia","Boa Nova","Parque Nacional de Boa Nova, Setor sul, Fazenda Liberdade, Platô das Orquídeas.","-40.120833","-14.407222","-40.120833","-14.407222","800","800","SPF00219058",NA,"1599",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2021-03-15 18:25:32-03","USP","SPF","226635","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Oliveira, CT","2012","04",NA,"Oliveira, CT","2012","04","03","Brasil","São Paulo","Campos do Jordão","Parque Estadual de Campos do Jordão, Mirante do Pau Arcado.","-45.470833","-22.704722","-45.470833","-22.704722","180","180","SPF00226635",NA,"598","Liana, flores brancas.; Campo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2014-04-04 18:26:37-03","PNFM","IRAI","6080","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Cordeiro, J.; Barbosa, E.","2012","01","01","Dunaiski Jr, A.","2001","08","25","Brasil","Paraná","São José dos Pinhais","Campus III FIES, Castellanos","-48.919194","-25.788833","-48.919194","-25.788833",NA,NA,"IRAI00006080",NA,"1719","Trepadeira de flores alvas",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2021-03-25 13:51:42-03","UNIVILLE","JOI","5234","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","J. Meirelles","2009","12","23","Mancinelli, W.S.","2005","08","23","Brasil","Santa Catarina","Araquari","Ilha dos Papagaios.","-48.7221984863281","-26.3700008392334",NA,NA,"2","2","JOI005234",NA,"313","; HABITO: liana; TIPO VEGETACIONAL: Restinga",NA,NA,NA,NA,NA,"25329","auto",NA,NA,NA,NA,NA,NA
"376","2021-03-25 13:51:42-03","UNIVILLE","JOI","3333","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","F.C.S. Vieira","2005","10","25","F.C.S. Vieira","2005","10","20","Brasil","Santa Catarina","Garuva","Monte Crista, rio do Cristo.","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"JOI003333",NA,"1368","meio terrestre; HABITAT: mata ciliar; HABITO: liana; TIPO VEGETACIONAL: Floresta Ombrófila Densa de Terras Baixas",NA,NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA
"377","2021-03-25 13:51:42-03","UNIVILLE","JOI","3334","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","F.C.S. Vieira","2007","03","08","F.C.S. Vieira","2005","09","05","Brasil","Santa Catarina","Garuva","Monte Crista, rio do Cristo.","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"JOI003334",NA,"1235","meio terrestre; HABITAT: mata ciliar; HABITO: liana; TIPO VEGETACIONAL: Floresta Ombrófila Densa de Terras Baixas",NA,NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA
"378","2021-03-25 13:51:42-03","UNIVILLE","JOI","3335","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","F.C.S. Vieira","2007","03","08","F.C.S. Vieira","2005","09","05","Brasil","Santa Catarina","Garuva","Monte Crista, rio do Cristo.","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"JOI003335",NA,"1237","meio terrestre; HABITAT: mata ciliar; HABITO: liana; TIPO VEGETACIONAL: Floresta Ombrófila Densa de Terras Baixas",NA,NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA
"379","2021-03-25 13:51:42-03","UNIVILLE","JOI","3275","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","F.C.S. Vieira","2005","09","21","F.C.S. Vieira","2005","08","21","Brasil","Santa Catarina","Joinville","Sambaqui do Cubatão.","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"JOI003275",NA,"1215","meio terrestre; HABITAT: restinga; HABITO: liana; TIPO VEGETACIONAL: Floresta Ombrófila Densa de Terras Baixas",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA
"380","2021-03-25 13:51:42-03","UNIVILLE","JOI","6364","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","F.C.S. Vieira","2009","12","22","Meirelles, J.","2007","09","11","Brasil","Santa Catarina","São Francisco do Sul","Ilha Araújo do Meio.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"JOI006364",NA,"131","; HABITAT: mata secundária; HABITO: liana",NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"381","2021-03-25 13:51:42-03","UNIVILLE","JOI","6637","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","J. Meirelles","2009","12","23","A.P. Schiebelbein","2007","10","01","Brasil","Santa Catarina","São Francisco do Sul","Ilha Araújo do Meio.","-48.6380996704102","-26.2432994842529",NA,NA,"8","8","JOI006637",NA,"24","; HABITO: liana; TIPO VEGETACIONAL: terras baixas",NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"382","2021-03-25 13:51:42-03","UNIVILLE","JOI","8969","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","F.C.S. Vieira","2009","12","22","F. Woitexem","2009","08","12","Brasil","Santa Catarina","São Francisco do Sul","Ilha da Rita.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"JOI008969",NA,"54","; HABITO: liana; TIPO VEGETACIONAL: Floresta Ombrófila Densa de Terras Baixas",NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"383","2021-03-25 13:51:42-03","UNIVILLE","JOI","5114","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","F.C.S. Vieira","2009","12","22","F.C.S. Vieira","2005","06","06","Brasil","Santa Catarina","São Francisco do Sul","Ilha Grande.","-48.6380996704102","-26.2432994842529",NA,NA,"25","25","JOI005114",NA,"1126","; HABITAT: capoeira; HABITO: liana, terrestre",NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"384","2019-10-07 09:11:51-03","UEFS","HUEFS","67732","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"Silva, J.M.","2002","09","29","Brasil","São Paulo","Barra do Turvo","Bela Vista, Chácara Moxotó.","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,"HUEFS0067732",NA,"3667","Orla da floresta atlântica.",NA,NA,NA,"Angiospermae","Asterales","38172","auto","Asteranae",NA,NA,NA,NA,NA
"385","2019-10-07 09:11:51-03","UEFS","HUEFS","25576","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"Hoehne, W.","1953","07","16","Brasil","São Paulo","Caraguatatuba","Martim de Sá.","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"HUEFS0025576",NA,"4075",NA,NA,NA,NA,"Angiospermae","Asterales","30093","auto","Asteranae",NA,NA,NA,NA,NA
"386","2019-10-07 09:11:51-03","UEFS","HUEFS","142007","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","A.Gandara","2017","02",NA,"Queiroz, L.P.de","2008","08","18","Brasil","Bahia","Cairú","Cairú - Nilo Peçanha.","-39.054444","-13.691944","39W3'16''","13S41'31''","30","30","HUEFS0142007","HUEFS0142007","13791","Restinga arbórea.",NA,NA,NA,"Angiospermae","Asterales",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"387","2019-10-07 09:11:51-03","UEFS","HUEFS","172719","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","N.Roque & L.M.Moura","2012","06",NA,"Melo, E.","2011","04","15","Brasil","Bahia","Santa Terezinha","Serra da Jibóia, Reserva Jequetibá.","-39.48","-12.871389","39W28'48''","12S52'17''","506","506","HUEFS0172719",NA,"9525","Mata Atlântica.",NA,NA,NA,"Angiospermae","Asterales",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"388","2019-10-07 09:11:51-03","UEFS","HUEFS","102461","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"Jardim, J.G.","2000","07","27","Brasil","Bahia","Uruçuca",NA,"-39.101944","-14.485","39W6'7''","14S29'6''",NA,NA,"HUEFS0102461",NA,"3077","Mata Higrófila.",NA,NA,NA,"Angiospermae","Asterales",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"389","2019-10-07 09:11:51-03","UEFS","HUEFS","13920","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","A.Gandara","2017","04",NA,"Carvalho, A.M.de","1991","09","11","Brasil","Bahia","Uruçuca",NA,"-39.016667","-14.416667","39W1'","14S25'",NA,NA,"HUEFS0013920",NA,"3591",NA,NA,NA,NA,"Angiospermae","Asterales",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"390","2019-10-07 09:11:51-03","UEFS","HUEFS","158271","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"Popovkin, A.V.","2009","03","31","Brasil","Bahia","Entre Rios","Fazenda Rio do Negro. Residual stands of the Atlantic Forest of the Rio do Negro valley, ca. 15 km southeast of Entre Rios.","-38.033333","-12.016667","38W2'","12S1'",NA,NA,"HUEFS0158271",NA,"535",NA,NA,NA,NA,"Angiospermae","Asterales",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"391","2019-10-07 09:11:51-03","UEFS","HUEFS","158275","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"Popovkin, A.V.","2009","04","01","Brasil","Bahia","Entre Rios","Fazenda Rio do Negro. Residual stands of the Atlantic Forest of the Rio do Negro valley, ca. 15 km southeast of Entre Rios.","-38.033333","-12.016667","38W2'","12S1'",NA,NA,"HUEFS0158275",NA,"539",NA,NA,NA,NA,"Angiospermae","Asterales",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"392","2019-10-07 09:11:51-03","UEFS","HUEFS","60022","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","A.Gandara","2017","02",NA,"Mattos-Silva, L.A.","2001","07","24","Brasil","Bahia","Maraú","Estrada que liga Itacaré a Maraú, km 4. Restinga arbórea, transição para campo de Restinga. Solo Arenoso.","-39.015556","-14.245","39W0'56''","14S14'42''",NA,NA,"HUEFS0060022","HUEFS0060022","4353","Mata Atlântica.",NA,NA,NA,"Angiospermae","Asterales",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"393","2019-10-07 09:11:51-03","UEFS","HUEFS","59979","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","A.Gandara","2017","02",NA,"Mattos-Silva, L.A.","2001","07","25","Brasil","Bahia","Camamu","Fazenda Zumbí dos Palmares (Antiga Faz. Brahma). Ramal com entrada no km 16 da Rodovia BA 001, trecho Camamú/Travessão. Coletas a 4 km da entrada. Capoeira alta em bordadura de Mata Higrófila Sul Baiana. Solo argiloso.","-39.151667","-14.024444","39W9'6''","14S1'28''",NA,NA,"HUEFS0059979","HUEFS0059979","4399","Mata Atlântica.",NA,NA,NA,"Angiospermae","Asterales",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"394","2019-10-07 09:11:51-03","UEFS","HUEFS","62734","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","A.Gandara","2017","02",NA,"Carvalho, A.M.de","2001","08","17","Brasil","Bahia","Ribeirão do Largo","Rod. para Macarani, ca. 3,4 km E do distrito de Nova Brasília.","-40.606667","-15.49","40W36'24''","15S29'24''","880","880","HUEFS0062734","HUEFS0062734","6988","Floresta Higrófila.",NA,NA,NA,"Angiospermae","Asterales",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"395","2019-10-07 09:11:51-03","UEFS","HUEFS","172764","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","N.Roque","2012","06",NA,"Melo, E.","2011","05","16","Brasil","Bahia","Santa Terezinha","Serra da Jibóia, Reserva Jequetibá.","-39.48","-12.871389","39W28'48''","12S52'17''","506","506","HUEFS0172764",NA,"9570","Mata Atlântica.",NA,NA,NA,"Angiospermae","Asterales",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"396","2019-09-04 19:37:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Asteraceae","Mikania","andrachne","Mikania andrachne",NA,NA,NA,NA,NA,"J. S. Blanchet","1835",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Type [status unknown]"
"397","2020-01-27 18:24:28-03","IAC","IAC","35453","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","N.M. IVANAUSKAS ET/ALL","1995","08","23","N.M. Ivanauskas et al.","1995","08","23","Brasil","São Paulo","Pariquera-Açu","ESTAÇÃO EXPERIMENTAL DO IAC.","-47.8811","-24.7151","-47.8811","-24.7151",NA,NA,NA,NA,"301","REGISTRO EM 13/11/1997.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2019-01-25 15:38:45-02","IAC","IAC","35580","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","N.M. Ivanauskas","1997","11","18","N.M. Ivanauskas","1995","09","28","Brasil","São Paulo","Pariquera-Açu","IAC - Estação Experimental de Pariquera-Açu","-47.8811","-24.7151","-47.8811","-24.7151",NA,NA,NA,NA,"407",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2019-01-25 15:38:45-02","IAC","IAC","35586","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","N.M. Ivanauskas","1996","08","03","N.M. Ivanauskas","1996","08","03","Brasil","São Paulo","Pariquera-Açu","Estação Experimental do Instituto Agronômico","-47.8769444","-24.6083333","-47.8769444","-24.6083333",NA,NA,NA,NA,"863","Coordenadas do material: 24°36#?#30S, 47°52#?#37W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2019-01-25 15:33:59-02","IAC","IAC","36102","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","M.D. Moraes","1997","06","04","J.E.L.S. Ribeiro","1988","06","04","Brasil","São Paulo","Ubatuba","Trilha do Morro da Boa Morte, e mangue do Rio da Fazenda, Picinguaba","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,NA,NA,"300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2019-01-25 15:38:45-02","IAC","IAC","38578","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","R.B. Torres","2002","11","14","R.B. Torres & E.V. Franceschinelli et al.","1999","10","14","Brasil","Minas Gerais","Camanducaia","Mata dos Mota","-46.1447","-22.7553","-46.1447","-22.7553",NA,NA,NA,NA,"814",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2019-01-25 15:38:45-02","IAC","IAC","39097","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","R.B. Torres","2002","10","28","R.B. Torres et al.","2000","02","28","Brasil","Minas Gerais","Camanducaia","Mata Montana","-46.1447","-22.7553","-46.1447","-22.7553",NA,NA,NA,NA,"1082",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2019-01-25 15:38:45-02","IAC","IAC","4595","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","J.M.F. Toledo","1941","10","21","H.P. Krug","1939","06","17","Brasil","São Paulo","Cubatão",NA,"-46.4253","-23.895","-46.4253","-23.8950",NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
