"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","county","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","typeStatus","fieldNumber","individualCount","sex"
"386","2016-08-26 09:16:18-03","UFSM","HDCF","1699","S","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Longhi, S. J.","508","1984","09","10","América","Brasil",NA,NA,"Material com flores. Árvore com cerca de 3 m de altura",NA,NA,NA,"Mart.","Longhi, S. J.","Rio Grande do Sul","Morro Cechella","-53.8069000244141","-29.6842002868652",NA,NA,NA,"Santa Maria","1985","37819","auto","05",NA,NA,NA,NA,"22",NA,NA,NA,NA
"387","2019-03-29 10:41:18-03","UFSM","HDCF","906","S","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Marchiori, J. N. C.",NA,"1981","11","23","América","Brasil",NA,NA,"Inventário de nativas (am. 3)",NA,NA,NA,"Mart.","Longhi, S. J.","Rio Grande do Sul","Vila Kramer","-55.1310997009277","-29.5503005981445",NA,NA,NA,"São Francisco de Assis","1985","48310","auto","05",NA,NA,NA,NA,"22",NA,NA,NA,NA
"388","2019-03-29 10:41:18-03","UFSM","HDCF","139","S","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Andrae, F. H.",NA,"1972","09","15","América","Brasil",NA,NA,"Ramo de sol, ramo de sombra, planta de regeneração natural",NA,NA,NA,"Mart.","Marchiori, J. N. C.; Longhi, S.","Rio Grande do Sul",NA,"-53.4446983337402","-29.5746994018555",NA,NA,NA,"Faxinal do Soturno","1983","11227","auto","05",NA,NA,NA,NA,"16",NA,NA,NA,NA
"389","2016-08-26 09:16:18-03","UFSM","HDCF","649","S","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Longhi, S. J.","148","1979","10","13","América","Brasil",NA,NA,"Coletado numa Floresta de Araucária (Tese de mestrado Solon",NA,NA,NA,"Mart.","Longhi, S. J.; Marchiori, J. N.","Paraná","Vila Palmira","-50.2971992492676","-25.6833000183105",NA,NA,NA,"São João do Triunfo","1983","20512","auto","05",NA,NA,NA,NA,"16",NA,NA,NA,NA
"390","2016-08-26 09:16:18-03","UFSM","HDCF","1705","S","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Longhi, S. J.","512","1984","12","18","América","Brasil",NA,NA,"Material com frutos vermelhos. Árvore com cerca de 3 m de altura. Mesma árvore do HDCF nº 1699",NA,NA,NA,"Mart.","Longhi, S. J.","Rio Grande do Sul","Morro Cechella","-53.8069000244141","-29.6842002868652",NA,NA,NA,"Santa Maria","1985","37819","auto","05",NA,NA,NA,NA,"22",NA,NA,NA,NA
"391","2019-03-29 10:41:18-03","UFSM","HDCF","870","S","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Longhi, S. J.; Marchiori, J. N. C.",NA,"1981","10","16","América","Brasil",NA,NA,"Inventário de nativas (am. 19/sn)",NA,NA,NA,"Mart.","Longhi, S. J.","Rio Grande do Sul","Coxilha do Iguariaçá","-54.8671989440918","-29.1916999816895",NA,NA,NA,"Santiago","1981","56006","auto","05",NA,NA,NA,NA,"22",NA,NA,NA,NA
"392","2019-03-29 10:41:18-03","UFSM","HDCF","5532","S","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Cunha, A. J.; Guzzo, R.",NA,"2005","10","26","América","Brasil",NA,NA,NA,NA,NA,NA,"Mart.","Longhi, S. J.","Santa Catarina","Lauro Müller","-52.0278015136719","-27.2341995239258",NA,NA,NA,"Concórdia","2006","24608","auto","01",NA,NA,NA,NA,"24",NA,NA,NA,NA
"393","2016-08-26 09:16:18-03","UFSM","HDCF","1418","S","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Longhi, S. J.","434","1983","09","27","América","Brasil",NA,NA,NA,NA,NA,NA,"Mart.","Longhi, S. J.","Rio Grande do Sul","Seminário dos Irmãos Marista - Cerrito","-53.785556","-29.702778",NA,NA,NA,"Santa Maria","1985",NA,NA,"05","-53.785556","-29.702778",NA,NA,"22",NA,NA,NA,NA
"394","2015-10-22 10:02:42-02","UNIOESTE","UNOP","6899","S","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Bona, E.A.M. de","9","2011","07","10",NA,"Brasil",NA,NA,"Arbórea com cerca de 2m alt., tronco marrom-acinzentado lenhoso, ereto, ramificado. Folhas verdes discolores, membranáceas. Estéril.",NA,NA,NA,"Mart.","Temponi, L.G.","Paraná","Rua Krao, 745, bairro Belo Horizonte.","-54.0938987731934","-25.2952995300293",NA,NA,NA,"Medianeira","2011","17581","auto","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2015-10-22 10:02:41-02","UNIOESTE","UNOP","4991","S","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Liebsch, D.","1313","2007","08","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Santa Catarina","Fazenda Campina da Alegria.","-51.7400016784668","-27.0067005157471",NA,NA,NA,"Vargem Bonita",NA,"18827","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2019-09-27 09:50:54-03","UNIOESTE","UNOP","10377","S","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","Klen, M.R.F.","01","2019","09","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Mart.) Biral","Temponi, L.G.; Hammes, J.K.","Paraná","Jardim Parizzotto","-53.744972","-24.7455",NA,NA,NA,"Toledo","2019",NA,NA,"09","-53.744972","-24.7455",NA,NA,"11",NA,NA,NA,NA
"397","2019-09-27 09:50:54-03","UNIOESTE","UNOP","4551","S","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","Malacoski, B.","1","2008","03","11",NA,"Brasil",NA,NA,"Arbusto de 2,5m de alt. Folhas coriáceas, glabras, nervura central proeminente em ambas as faces. Estéril.",NA,NA,NA,"(Mart.) Biral","Biral, L.","Paraná","Chacara arca de noe.","-52.833333","-24.433333",NA,"508","508","Jaguariaíva","2017",NA,NA,"02","-52.833333","-24.433333",NA,NA,NA,NA,NA,NA,NA
"398","2019-09-27 09:50:54-03","UNIOESTE","UNOP","5668","S","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","Ribeiro, A.","17","2009","09","04",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Mart.) Biral","Biral, L.","Paraná","Jardim Botanico.Floresta ombrofila mista.","-49.236389","-25.4425",NA,"930","930","Curitiba","2017",NA,NA,"02","-49.236389","-25.4425",NA,NA,NA,NA,NA,NA,NA
"399","2020-08-31 09:00:20-03","INPA","INPA","78103","S","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Leitão Filho, HF","8172","1978","07","11","Southern America","Brasil",NA,NA,NA,"INPA0078103","Dicotyledon Com-Clade","Celastrales","Mart.","Lombardi, JA","São Paulo","Fazenda Stº Genebra","-47.060001373291","-22.8999996185303","INPA0078103 INPA0078103_e INPA0078103_e1",NA,NA,"Campinas","2010","23900","auto","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2020-08-31 09:00:20-03","INPA","INPA","212605","S","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Frigoletto, MF","449","1995","08","27","Southern America","Brasil",NA,NA,NA,"INPA0212605","Dicotyledon Com-Clade","Celastrales","Mart.","Lombardi, JA","Rio de Janeiro","Jacarepaguá.",NA,NA,"INPA0212605 INPA0212605_e INPA0212605_e1 INPA0212605_e2",NA,NA,NA,"2010",NA,NA,"09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","11515",NA,"Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","V. Demuner; et al","575","2000","01","19",NA,"Brasil",NA,NA,"Arbusto 1,5m, frutos avermelhados, folha bicolor, face dorsal verde claro, face ventral verde escuro. Interior de mata.","MBML011515",NA,NA,"Mart.","M. Groppo Jr./Março-2002","Espírito Santo","Várzea Alegre","-40.795833","-19.887222","MBML011515",NA,NA,"Santa Teresa",NA,NA,NA,NA,"40W47'45","19S53'14",NA,NA,NA,NA,NA,NA,NA
"402","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","12938",NA,"Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","V. Demuner","1203","2000","06","26",NA,"Brasil",NA,NA,"Arvoreta 6m, botões florais e flores de cor verde. Borda de mata secundária.","MBML012938",NA,NA,"Mart.","V. Demuner/08-08-2002","Espírito Santo","Pedra da Paulista","-40.793333","-19.833889","MBML012938",NA,NA,"Santa Teresa",NA,NA,NA,NA,"40W47'36","19S50'2",NA,NA,NA,NA,NA,NA,NA
"403","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","13249",NA,"Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","V. Demuner; et al","1301","2000","07","27",NA,"Brasil",NA,NA,"Árvore 11m, DAP 30cm, fuste 6m, botões florais e flores verdes. Interior de mata.","MBML013249",NA,NA,"Mart.","V. Demuner/08-08-2002","Espírito Santo","Várzea Alegre","-40.795833","-19.887222","MBML013249",NA,NA,"Santa Teresa",NA,NA,NA,NA,"40W47'45","19S53'14",NA,NA,NA,NA,NA,NA,NA
"404","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","37957",NA,"Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","A. M. Assis; Valdir G. Demuner","1364","2008","01","25",NA,"Brasil",NA,NA,"Arbusto 4 m. Frutos laranjas e vermelhos. Interior da Mata. Floresta Estacional Semidecidual em Estágio Avançado de Regeneração.","MBML037957",NA,NA,"Mart.","A. M. Assis/30-03-2008","Espírito Santo","Fazenda do Ouvidor - Usina Paineiras. Fragmento 125 ha (altitude 20-100 m). Acesso pela Rodovia ES-490, entrada à esquerda, 2,5 km após o trevo da SAFRA, em direção à Marataízes","-41.045556","-20.931667","MBML037957",NA,NA,"Itapemirim",NA,NA,NA,NA,"41W2'44","20S55'54",NA,NA,NA,NA,NA,NA,NA
"405","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","14284",NA,"Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","L. Kollmann; et al","3530","2000","12","13",NA,"Brasil",NA,NA,"Arbusto 2m na sombra. Frutos marrons.","MBML014284",NA,NA,"Mart.","V. Demuner/08-08-2002","Espírito Santo","Córrego da Esperança","-40.8908004760742","-18.7549991607666","MBML014284",NA,NA,"Barra de São Francisco",NA,"36480","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","14540",NA,"Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","L. Kollmann; et al","3387","2000","11","23",NA,"Brasil",NA,NA,"Arbusto 3m na sombra. Frutos verdes.","MBML014540",NA,NA,"Mart.","V. Demuner/08-08-2002","Espírito Santo","Córrego das Palmas","-40.8908004760742","-18.7549991607666","MBML014540",NA,NA,"Barra de São Francisco",NA,"36480","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","14337",NA,"Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","L. Kollmann; et al","3370","2000","11","23",NA,"Brasil",NA,NA,"Arvoreto 4m. Flores esverdeadas. Sombra.","MBML014337",NA,NA,"Mart.","V. Demuner/08-08-2002","Espírito Santo","Córrego das Palmas","-40.8908004760742","-18.7549991607666","MBML014337",NA,NA,"Barra de São Francisco",NA,"36480","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2021-01-09 21:48:25-03","UNICENTRO","HUCO","7074","S","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Filho, E L P","s.n.","2013","05","14",NA,"Brasil",NA,NA,"Projeto serrapilhiera - Parcela 1, Arvore 1; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,"Mart.",NA,"Paraná",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,"Irati","2013","47271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2021-01-09 21:48:25-03","UNICENTRO","HUCO","6426","S","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Albuquerque, J. .M.; Janiski, A.","s.n.","2014","09","23",NA,"Brasil",NA,NA,"Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,"Mart.","Saueressig, D.","Paraná",NA,NA,NA,NA,NA,NA,"Rebolças","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2021-01-09 21:48:25-03","UNICENTRO","HUCO","0592","S","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Estevan, D.A.","290","2003","03","13",NA,"Brasil",NA,NA,"FUEL 36197; Arbóreo, 3,5 m; DESC: Arbóreo, 3,5 m","HUCO000592",NA,NA,"Mart.",NA,"Paraná","Fazenda Figueira","-51.1627998352051","-23.3103008270264",NA,NA,NA,"Londrina",NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2020-06-15 15:29:51-03","UNESP-RC","HRCB","41398","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Tameirão Neto, E.","2787","1998","11","13",NA,"Brasil",NA,NA,"Arbóreo",NA,NA,NA,"Mart.","Lombardi, J.A.","Minas Gerais",NA,"-44.9188995361328","-20.9463996887207",NA,NA,NA,"Santo Ântonio do Amparo","2007","19303","auto","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2020-06-15 15:29:51-03","UNESP-RC","HRCB","20575","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Tamashiro, J.Y.","939","1995","05","08",NA,"Brasil",NA,NA,"Árvore de 4m., frutos maduros",NA,NA,NA,"Mart.",NA,"São Paulo","Bairro do Lima","-46.439998626709","-22.7900009155273",NA,NA,NA,"Pedra Bela",NA,"10848","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2020-06-15 15:29:51-03","UNESP-RC","HRCB","41414","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Barreto, M.","11110","1940","11","21",NA,"Brasil",NA,NA,"Arbusto, regular",NA,NA,NA,"Mart.","Lombardi, J.A.","Minas Gerais","Cascata das Antas","-46.5614013671875","-21.7877998352051",NA,NA,NA,"Poços de Caldas","2007","23696","auto","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2020-06-15 15:29:51-03","UNESP-RC","HRCB","21881","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Galetti, M.","s.n.","1994","11","24",NA,"Brasil",NA,NA,"Árvore, 7 m de alt., frutos maduros amarelos com arilo branco",NA,NA,NA,"Mart.",NA,"São Paulo","Fazenda Intervales","-47.9199981689453","-24.3799991607666",NA,NA,NA,"Sete Barras",NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2020-06-15 15:29:52-03","UNESP-RC","HRCB","25104","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Ziparro, V.B.","1529","1996","07","12",NA,"Brasil",NA,NA,"Árvore com 11m., flores brancas, em forma de buquê. <ll>dwc_commonname:</ll> Espinheira santa ou Laranja brava",NA,NA,NA,"Mart.",NA,"São Paulo","Parque Intervales","-47.9199981689453","-24.3799991607666",NA,NA,NA,"Sete Barras",NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2020-06-15 15:29:52-03","UNESP-RC","HRCB","8863","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Gabriel, J.L.C.","s.n.","1987","10","29",NA,"Brasil",NA,NA,"Árvore, 5m de alt., flores amarelas, frutos vermelhos <ll>dwc_commonname:</ll> Canchim",NA,NA,NA,"Mart.","Furlan, A.","São Paulo","Fazenda São João","-48.439998626709","-22.8799991607666",NA,NA,NA,"Botucatu","1988","40412","auto","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2020-06-15 15:29:51-03","UNESP-RC","HRCB","56730","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Torres, R.B.","1393","2000","12","20",NA,"Brasil",NA,NA,"Árvore, ca. 10m alt. Furtos amadurecendo, verde-amrelados",NA,NA,NA,"Mart.","Gonçalves, H.R.","Minas Gerais","Mata do Cascalho","-46.1446990966797","-22.7553005218506",NA,"1360","1360","Camanducaia",NA,"22140","auto",NA,"N","23/388115E",NA,NA,NA,NA,NA,NA,NA
"418","2020-06-15 15:29:51-03","UNESP-RC","HRCB","56731","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Torres, R.B.","1182","2000","03","23",NA,"Brasil",NA,NA,"Árvore ca. 6m alt, frutos amadurecendo alaranjados, sementes com arilo branco",NA,NA,NA,"Mart.","Gonçalves, H.R.","Minas Gerais","Mata dos Vargas","-46.1446990966797","-22.7553005218506",NA,"1115","1115","Camanducaia",NA,"22140","auto",NA,"N","23/385215E",NA,NA,NA,NA,NA,NA,NA
"419","2020-06-15 15:29:51-03","UNESP-RC","HRCB","31568","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Cavalcanti, D.C.","105","1992","09","19",NA,"Brasil",NA,NA,"Arvoreta ca. 3,5 m de alt, frutos amarronzados",NA,NA,NA,"Mart.","Pastore, J.A.","São Paulo","Escola de Especialistas da Aeronáutica","-45.189998626709","-22.8099994659424",NA,NA,NA,"Guaratinguetá","1992","27040","auto","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2020-06-15 15:29:51-03","UNESP-RC","HRCB","32407","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Cavalcanti, D.C.","299","1995","08","29",NA,"Brasil",NA,NA,"Árvore ca. 4 m, frutos amarronzados",NA,NA,NA,"Mart.",NA,"São Paulo","Reserva Florestal da Escola de Especialistas da Aeronáutica - EEAR","-45.189998626709","-22.8099994659424",NA,NA,NA,"Guaratinguetá",NA,"27040","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2020-06-15 15:29:52-03","UNESP-RC","HRCB","41397","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Tameirão Neto, E.","2383","1997","02","26",NA,"Brasil",NA,NA,"Arbóreo <ll>dwc_commonname:</ll> Folha da serra",NA,NA,NA,"Mart.","Lombardi, J.A.","Minas Gerais","UHE Aimorés","-41.1702995300293","-19.3941993713379",NA,NA,NA,"Itueta","2007","29671","auto","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2020-06-15 15:29:51-03","UNESP-RC","HRCB","20486","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Bernacci, L.C.","1255","1995","03","15",NA,"Brasil",NA,NA,"Árvore ca. 8 m alt., frutos maduros avermelhados, arilo branco",NA,NA,NA,"Mart.",NA,"São Paulo","E.E. do IAC","-46.6800003051758","-22.6800003051758",NA,NA,NA,"Monte Alegre do Sul",NA,"11114","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2020-06-15 15:29:52-03","UNESP-RC","HRCB","60064","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Carvalho, W.A.C.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"Árvore.",NA,NA,NA,"Mart.","Biral, L.","Minas Gerais",NA,"-44.1960983276367","-21.468599319458",NA,NA,NA,"Piedade do Rio Grande","2013","15268","auto","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2020-06-15 15:29:51-03","UNESP-RC","HRCB","56337","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Biral, L.","623","2011","11","01",NA,"Brasil",NA,NA,"Árvore caída dentro da mata, ramos achatados, acinzentados, folhas cartáceas, pedicelos verdes, botões amarelos, disco estaminal verde, anteras brancas, depois creme",NA,NA,NA,"Mart.","Biral, L.","São Paulo","Em fragmento florestal na rotatória em frente do Departamento de Genética","-47.6399993896484","-22.7199993133545",NA,NA,NA,"Piracicaba","2011","44778","auto","11","47º37.48'41W","22º42.36'05S",NA,NA,NA,NA,NA,NA,NA
"425","2020-06-15 15:29:51-03","UNESP-RC","HRCB","23778","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Cardoso-Leite, E.","241","1993","10","02",NA,"Brasil",NA,NA,"8 m alt.",NA,NA,NA,"Mart.","Cardoso-Leite, E. & Rodrigues, R.R.","São Paulo","Mata da Câmara","-47.1125","-23.523889",NA,NA,NA,"São Roque",NA,NA,NA,NA,"47º06'45W","23º31'26S",NA,NA,NA,NA,NA,NA,NA
"426","2020-06-15 15:29:51-03","UNESP-RC","HRCB","55550","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Lombardi","8589","2011","07","13",NA,"Brasil",NA,NA,"Árvore ca. 4m, entre rochas próximo ao rio, folhas coriáceas, flores creme-esverdeadas",NA,NA,NA,"Mart.","Lombardi, J.A.","Rio de Janeiro","Parque Nacional da Serra dos Órgãos","-43.002639","-22.494833",NA,"348","348","Guapimirim","2011",NA,NA,"07","43º00'09.5W","22º29'41,4S",NA,NA,NA,NA,NA,NA,NA
"427","2020-06-15 15:29:51-03","UNESP-RC","HRCB","56182","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Lombardi","8665","2011","10","11",NA,"Brasil",NA,NA,"Arbusto estéril ca. 1,7 m, folhas cartáceas",NA,NA,NA,"Mart.","Lombardi, J.A.","Paraná","Parque Nacional do Iguaçu","-53.822222","-25.13225",NA,"661","661","Céu Azul","2011",NA,NA,"10","53º49'20.0W","25º07'56,1S",NA,NA,NA,NA,NA,NA,NA
"428","2020-06-15 15:29:51-03","UNESP-RC","HRCB","56453","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Biral, L.","654","2012","01","05",NA,"Brasil",NA,NA,"Arbusto, 2m, folhas cartáceas, estéril. Amostra para DNA",NA,NA,NA,"Mart.","Biral, L.","São Paulo","Cachoeira do Astor","-48.188889","-22.879478",NA,NA,NA,"Brotas","2012",NA,NA,"01","48º11'20W","22º52'46.12S",NA,NA,NA,NA,NA,NA,NA
"429","2020-06-15 15:29:51-03","UNESP-RC","HRCB","56343","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Biral, L.","629","2011","11","10",NA,"Brasil",NA,NA,"Arbusto, 1m, ramos acinzentados, cilíndricos, jovens achatados, folhas cartáceas, pedicelos longos (ca. 0,7cm), flores e disco estaminal verdes, frutos iamturos verde, maduros vermelhos",NA,NA,NA,"Mart.","Biral, L.","São Paulo","UNESP Bela Vista","-47.533333","-22.383333",NA,"626","626","Rio Claro","2011",NA,NA,"11","47º32'W","22º23'S",NA,NA,NA,NA,NA,NA,NA
"430","2020-06-15 15:29:51-03","UNESP-RC","HRCB","52446","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Santos, L.B.","554","2010","03","25",NA,"Brasil",NA,NA,"Árvore, 4,5m, beira da trilha, folhas cartáceas. Estéril",NA,NA,NA,"Mart.","Santos, L.B.","São Paulo","Parque Ecológico da Pavuna",NA,"-22.8375",NA,"750","750","Botucatu","2010",NA,NA,"03","46º30'40","22º50'15S",NA,NA,NA,NA,NA,NA,NA
"431","2020-06-15 15:29:51-03","UNESP-RC","HRCB","56774","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Barreto, K.D.","3540","1995","01","19",NA,"Brasil",NA,NA,"Árvore, 4 m alt.; frutos amarelos. Subdossel",NA,NA,NA,"Mart.",NA,"São Paulo","Sítio Boa vista","-47.988444","-22.710083",NA,NA,NA,"Piracicaba",NA,NA,NA,NA,"47º59'18.4W","22º42'36,3S",NA,NA,NA,NA,NA,NA,NA
"432","2020-06-15 15:29:52-03","UNESP-RC","HRCB","56777","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Bertoncini, A.P.","1166","2000","12","08",NA,"Brasil",NA,NA,"Arvoreta, 3 m de alt., folhas cartáceas, frutos alaranjados, sementes brancas",NA,NA,NA,"Mart.","Biral, L.","São Paulo","Aldeia Guarani","-49.316667","-22.166667",NA,NA,NA,"Avaí","2011",NA,NA,"11","49º19'W","22º10'S",NA,NA,NA,NA,NA,NA,NA
"433","2020-06-15 15:29:51-03","UNESP-RC","HRCB","56338","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Biral, L.","624","2011","11","01",NA,"Brasil",NA,NA,"Árvore 5m, ramos achatados, acinzentados, folhas cartáceas, frutos redondos, alaranjados. Espécime de M. aquigoli atípico, com espinhos maiores e nós mais próximos uns dos outros",NA,NA,NA,"Mart.","Biral, L.","São Paulo","Em frente ao Departamento de Ciências Biológicas",NA,"-22.711767",NA,NA,NA,"Piracicaba","2011",NA,NA,"11","47º37.12'54.36W","22º42'42.36S",NA,NA,NA,NA,NA,NA,NA
"434","2020-06-15 15:29:52-03","UNESP-RC","HRCB","60100","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Melo, P.H.A.","4082","2010","01","09",NA,"Brasil",NA,NA,"Arbusto, frutos imaturos creme.",NA,NA,NA,"Mart.","Biral, L.","Minas Gerais","PCH-Airuruoca, área entorno, proximidade da ponte de acesso a RPPN Cachoeira do Tombo.","-44.605556","-22.005556",NA,NA,NA,"Aiuruoca","2013",NA,NA,"05","44º36'20W","22º00'20S",NA,NA,NA,NA,NA,NA,NA
"435","2020-06-15 15:29:51-03","UNESP-RC","HRCB","74101","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Groppo",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M. Groppo","Espírito Santo","Propriedade do senhor Djalma Novelli","-40.719444","-19.846667",NA,NA,NA,"Santa Teresa",NA,NA,NA,NA,"40º43'10W","19º50'48S",NA,NA,NA,NA,NA,NA,NA
