"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","stateProvince","imagecode","locality","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"45","2020-11-24 17:11:04-03","UTFPR","DVPR","5469","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Caxambu, MG; Siqueira, EL; Sozzo, AR","7324","2016","03","31",NA,"Brasil",NA,NA,"Trepadeira com gavinhas, heliófita. Botões florais alvo-esverdeados. Frutos imaturos verdes com sementes negras.; Relevo: ondulado.","DVPR005469","Magnoliophyta",NA,NA,"L.","Caxambu, MG","Paraná",NA,"Estação Ecológica Municipal Juquiri.","Mato Rico","-52.07374","-24.45347","814","814",NA,NA,"-52.07374","-24.45347","2016","04","13",NA,NA,NA,NA,NA
"46","2020-11-24 17:11:04-03","UTFPR","DVPR","4619","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Caxambu, MG; Siqueira, EL; Sozzo, AR","7358","2016","03","31",NA,"Brasil",NA,NA,"Trepadeira com gavinhas, heliófita. Flores com cálice verde e corola alva. Frutos imaturos verdes.; Relevo: ondulado.","DVPR004619","Magnoliophyta",NA,NA,"L.","Caxambu, MG","Paraná",NA,"Estação Ecológica Municipal Cantú.","Mato Rico","-52.08031","-24.46331","575","575",NA,NA,"-52.08031","-24.46331","2016","04","14",NA,NA,NA,NA,NA
"47","2021-03-30 12:48:48-03","EAO","IAN","15224","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum","Oliveira, E","36","1940","03","11","Southern America","Brasil",NA,NA,"Trepadeira; flores alvas. Pouco frequente.","IAN015224","Dicotiledônea",NA,"microcarpum","L.","Barreto, M","Minas Gerais","IAN015224 IAN015224_e","Capoeirinha, fazenda da Baleia.","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-30 12:48:48-03","EAO","IAN","35424","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum","Santoro, J","720","1936","09","09","Southern America","Brasil",NA,NA,"Herbáceo.","IAN035424","Dicotiledônea",NA,"microcarpum","L.","Killip, EP","São Paulo","IAN035424 IAN035424_e","Posto Rossi & Borghi.","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"23900","auto",NA,NA,"1937","09",NA,NA,NA,NA,NA,NA
"49","2013-09-13 13:19:53-03","EBDA","BAH","8531","S","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Berenice C. Bastos","840","1988","05",NA,NA,"Brasil",NA,NA,"Trepadeira, flores brancas, frutos cápsulas. A raiz tem cheiro forte.IMPORT. PLANTA: Goza de alta reputação como aperiente, laxativa, emetica, tônica, sudorífica, e útil contra as doenças nervosas. Os Índios Africanos acreditam quem comem as sementes adqu",NA,NA,NA,NA,"L.","Ana Simone S.S. da Silva","Bahia",NA,"Faz. do DNOCS","Cansanção / Itiúba",NA,NA,NA,NA,NA,NA,NA,NA,"1988",NA,NA,NA,NA,NA,NA,NA
"50","2020-11-26 18:09:42-03","CPAN-UFMS","COR","9424","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Duarte, L. C. L.; Souza; Ferreira & Bobadilha","3","2003","10","21",NA,"Brasil",NA,NA,"Liana; flor amarela; fruto verde Habito: Liana",NA,NA,NA,NA,"L.",NA,"Mato Grosso do Sul",NA,"Proximidades do bairro Dom Bosco; beira do rio Paraguai","Corumbá","-57.669722","-18.998056","88","88",NA,NA,"57º40'11''W","18º59'53''S",NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-11-26 18:09:42-03","CPAN-UFMS","COR","2108","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Delvízio, A. R. P.; Lobo, S. A.; Fonseca, M. & Rego, S. C. A.",NA,"1988","05","22",NA,"Brasil",NA,NA,"Erva trepadeira; fruto com semente preta Habito: Erva trepadeira",NA,NA,NA,NA,"L.","Acevedo, P.","Mato Grosso do Sul",NA,"Posto Esdras; baía do Tamengo.","Corumbá","-57.690556","-19.015","121","121",NA,NA,"57º41'26''W","19º0'54''S",NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-11-26 18:09:42-03","CPAN-UFMS","COR","9123","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Cestari, F.","24","2002","11","20",NA,"Brasil",NA,NA,"Liana; flor branca Habito: Liana",NA,NA,NA,NA,"L.","Acevedo, P.","Mato Grosso do Sul",NA,"Estrada do Jacadigo","Corumbá","-57.829722","-19.231667","90","90",NA,NA,"57º49'47''W","19º13'54''S",NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-26 18:09:42-03","CPAN-UFMS","COR","1272","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Lima, M. S.","22","1987","08","02",NA,"Brasil",NA,NA,"Trepadeira; flor amarela; fruto preto Habito: Trepadeira",NA,NA,NA,NA,"L.","Acevedo, P.","Mato Grosso do Sul",NA,"Estrada da Manga; rodovia estadual MS-228","Ladário","-57.5875","-19.130556","144","144",NA,NA,"57º35'15''W","19º7'50''S",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-02 16:29:17-03","CPAN-UFMS","COR","17110","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Rocha, M.; Sartori, A.L.B.; Pereira, M.G.; Bento, J.P.S.P.","298","2014","12","12",NA,"Brasil",NA,NA,"Flor branca. Fruto verde. Habito: Liana",NA,NA,NA,NA,"L.","Rocha, M.","Mato Grosso do Sul",NA,"Beira da BR262.","Miranda","-56.917222","-19.815556","98","98",NA,NA,"56º55'2''W","19º48'56''S","2014","12","12",NA,NA,NA,NA,NA
"55","2020-11-26 18:09:42-03","CPAN-UFMS","COR","14265","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Duarte, C. R.","20","1997",NA,NA,NA,"Brasil",NA,NA,"Trepadeira Habito: Trepadeira",NA,NA,NA,NA,"L.",NA,"Mato Grosso do Sul",NA,"Fundos do CPAN/UFMS","Corumbá","-57.63","-18.999722","120","120",NA,NA,"57º37'48''W","18º59'59''S",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-02 16:29:17-03","CPAN-UFMS","COR","6694","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Costa, G. G.","28","1999","07","21",NA,"Brasil",NA,NA,"Liana; flor amarela Habito: Liana",NA,NA,NA,NA,"L.","Silva, R. R.","Mato Grosso do Sul",NA,"Bairro Universitário.","Corumbá","-57.629444","-19.000556",NA,NA,NA,NA,"57º37'46''W","19º0'2''S","2000","10","16",NA,NA,NA,NA,NA
"57","2021-03-02 16:29:17-03","CPAN-UFMS","COR","17097","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Kinas, M.",NA,"1999","07","03",NA,"Brasil",NA,NA,"Liana; flor amarela, corola amarela; com gavinhas Habito: Liana",NA,NA,NA,NA,"L.","Rezende, U.","Mato Grosso do Sul",NA,"Passo do Lontra; UFMS - Base de Estudos do Pantanal (B. E. P.)","Corumbá","-57.018889","-19.576944","91","91",NA,NA,"57º1'8''W","19º34'37''S","1999","07","04",NA,NA,NA,NA,NA
"58","2020-11-26 18:09:42-03","CPAN-UFMS","COR","13688","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Damasceno-Júnior, G. A.; Pott, A. & alunos do mestrado em Botânica - UFMS","3565","2005","07","23",NA,"Brasil",NA,NA,"Erva rasteira; flor creme Habito: Erva rasteira",NA,NA,NA,NA,"L.","Acevedo, P.","Mato Grosso do Sul",NA,NA,"Corumbá","-57.625278","-18.993056","91","91",NA,NA,"57º37'31''W","18º59'35''S",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-02 16:29:17-03","CPAN-UFMS","COR","17109","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Lima, T.E.; Neves, I.M.; Silva, R.H.; Amaral, T.S.","11","2010","11","22",NA,"Brasil",NA,NA,"Herbáceo. Flor branca com mácula amarela. Fruto imaturo verde. Habito: Liana",NA,NA,NA,NA,"L.","Silva, R.H.","Mato Grosso do Sul",NA,"Boca da Baía do Castelo.","Corumbá","-57.536667","-18.586111",NA,NA,NA,NA,"57º32'12''W","18º35'10''S","2010","11","22",NA,NA,NA,NA,NA
"60","2020-11-26 18:09:42-03","CPAN-UFMS","COR","2918","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Jesus-Filha, F. M. L.; Nabor, M. S.; Lima, V. S. N. & Campos, J. F.","2","2004","09","30",NA,"Brasil",NA,NA,"Trepadeira; flor branca-esverdeada; fruto verde Habito: Trepadeira",NA,NA,NA,NA,"L.",NA,"Mato Grosso do Sul",NA,"Estrada Parque Pantanal; rodovia estadual MS-228","Ladário","-57.599722","-19.115278","141","141",NA,NA,"57º35'59''W","19º6'55''S",NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-26 18:09:42-03","CPAN-UFMS","COR","5621","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Freitas, A. L.; Sório, V. F.","40","1998","09","20",NA,"Brasil",NA,NA,"Trepadeira; flor branca Habito: Trepadeira",NA,NA,NA,NA,"L.","Acevedo, P.","Mato Grosso do Sul",NA,"Passo do Lontra; UFMS/BEP - Base de Estudos do Pantanal","Corumbá","-57.018889","-19.576944","91","91",NA,NA,"57º1'8''W","19º34'37''S",NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-10-09 11:24:32-03","UFBA","ALCB","047323","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum","Queiroz, LP de; Harley, RM; Giulietti, AM; Santos, CC dos; Rios, L","5888","2000","02","11","Southern America","Brasil",NA,NA,"com gavinhas sobre arbustos. Flores com corola alva.; com muitas lagoas temporárias e áreas brejosas.",NA,"Dicotyledon",NA,"microcarpum","(Kunth) Blume","Ferrucci, MS; Perdiz, R","Bahia",NA,"Médio São Francisco, ca. 22 km S do entroncamento para Bom Jesus da Lapa na estrada para Malhada","Bom Jesus da Lapa","-43.361944","-13.403889",NA,NA,NA,NA,"-43.361944","-13.403889","2010","11","16",NA,NA,NA,NA,NA
"63","2019-10-09 11:24:32-03","UFBA","ALCB","43635","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum","Queiroz, LP de; Harley, RM; Giulietti, AM; Santos, CC dos; Rios, L","5888","2000","02","11","Southern America","Brasil",NA,NA,"com gavinhas sobre arbustos. Flores com corola alva.; com muitas lagoas temporárias e áreas brejosas.","ALCB066618","Dicotyledon",NA,"microcarpum","(Kunth) Blume","Ferrucci, MS; Perdiz, R","Bahia",NA,"Médio São Francisco, ca. 22 km S do entroncamento para Bom Jesus da Lapa na estrada para Malhada","Bom Jesus da Lapa","-43.361944","-13.403889",NA,NA,NA,NA,"-43.361944","-13.403889","2010","11","16",NA,NA,NA,NA,NA
"64","2019-10-09 11:24:32-03","UFBA","ALCB","62331","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum","Passos Júnior, LA; Xavier, AB; Anjos, BA dos; Rigueira, D; Mota, AC da; Roque, N; Guedes, ML; et a","12","2003","04","30","Southern America","Brasil",NA,NA,"herbácea. Folhas membranáceas. Frutos castanhos.","ALCB066619","Dicotyledon",NA,"microcarpum","(Kunth) Blume","Ferrucci, MS; Perdiz, R","Bahia",NA,"Médio São Francisco, 15 km da cidade em direção à Ibotirama - 3 Km para o Morrão","Bom Jesus da Lapa","-43.308056","-13.163611",NA,NA,NA,NA,"-43.308056","-13.163611","2010","11","16",NA,NA,NA,NA,NA
"65","2019-10-09 11:24:32-03","UFBA","ALCB","78605","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum","Guedes, ML; Valadão, RM; Prates, ARS; Gomes, FS","13515","2007","05","26","Southern America","Brasil",NA,NA,"com gavinha. Folhas membranáceas, discolores. Inflorescência com flores alvas. Frutos imaturos verdes, inflados. Freqüente.","ALCB066620","Dicotyledon",NA,"microcarpum","(Kunth) Blume","Ferrucci, MS; Perdiz, R","Bahia",NA,"Médio São Francisco, Foz do Rio Carinhanha","Carinhanha","-43.784444","-14.336389",NA,NA,NA,NA,"-43.784444","-14.336389","2010","11","16",NA,NA,NA,NA,NA
"66","2020-02-08 10:32:05-03","NBC","NL-BOTANY","U.1592110","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Lanjouw J",NA,"1933","10","21","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1592110 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1592110",NA,"Sapindales",NA,"L.",NA,"Coronie","NL-U1592110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0231814",NA,NA,NA
"67","2020-02-08 10:32:05-03","NBC","NL-BOTANY","L.2301844","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Pedersen TM",NA,"1989","04","03","Southern America","Argentina",NA,NA,"Over a very much disturbed shrubbery, probably regenerating woodland.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2301844 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2301844",NA,"Sapindales",NA,"L.","Welzen PC van","Santiago del Estero","NL-L2301844","Argentina, Prov. Santiago del Estero, Dep. Pellegrini, Monte Quemado",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","11","01","Magnoliopsidae","L 0311974",NA,NA,NA
"68","2020-02-08 10:32:05-03","NBC","NL-BOTANY","L.2301846","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Fiebrig K",NA,"1904","03","14","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2301846 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2301846",NA,"Sapindales",NA,"L.","Adelbert AGL",NA,"NL-L2301846","Bolivia, Chiquiacá",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1946","01","01","Magnoliopsidae","L 0469254",NA,NA,NA
"69","2020-02-08 10:32:05-03","NBC","NL-BOTANY","L.2301849","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Ferrucci MS",NA,"1980","06","01","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2301849 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2301849",NA,"Sapindales",NA,"L.",NA,"Salta","NL-L2301849","Between Hickmann & Dragones, Dep.Gral. San Martin, Prov. Salta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0469257",NA,NA,NA
"70","2020-02-08 10:32:05-03","NBC","NL-BOTANY","L.2301850","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum",NA,NA,NA,NA,NA,"Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2301850 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2301850",NA,"Sapindales",NA,"L.",NA,NA,"NL-L2301850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0469258",NA,NA,NA
"71","2020-02-08 10:32:05-03","NBC","NL-BOTANY","L.2301855","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum",NA,NA,NA,NA,NA,"Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2301855 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2301855",NA,"Sapindales",NA,"L.",NA,NA,"NL-L2301855",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0469263",NA,NA,NA
"72","2020-02-08 10:32:05-03","NBC","NL-BOTANY","L.4168342","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Tex den",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4168342 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4168342",NA,"Sapindales",NA,"L.",NA,NA,"NL-L4168342","Suriname.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"73","2020-02-08 10:32:05-03","NBC","NL-BOTANY","U.1591980","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Monetti L",NA,"1914","02","20","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1591980 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1591980",NA,"Sapindales",NA,"L.",NA,NA,"NL-U1591980","Provincia Tucuman. Dep. Buruyacu. Localidad Cerro del Vuragzillo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"74","2020-02-08 10:32:05-03","NBC","NL-BOTANY","U.1591981","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Donell CAO; Rodriguez JM",NA,"1944","03","10","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1591981 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1591981",NA,"Sapindales",NA,"L.",NA,NA,"NL-U1591981","Prov. de Cordoba. Loc. Ba Balera.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"75","2020-02-08 10:32:05-03","NBC","NL-BOTANY","U.1591982","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Donell CAO; Rodriguez JM",NA,"1944","03","14","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1591982 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1591982",NA,"Sapindales",NA,"L.",NA,NA,"NL-U1591982","Prov. de Cordoba. Loc. Ascochinga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"76","2020-02-08 10:32:05-03","NBC","NL-BOTANY","U.1591990","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Schinini A; et al.",NA,"1995","03","09","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1591990 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1591990",NA,"Sapindales",NA,"L.",NA,NA,"NL-U1591990","Corrientes, dep. Goya. Loc. Ruta 27, antguo camino a Sta. Lucia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"77","2020-02-08 10:32:05-03","NBC","NL-BOTANY","U.1592111","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Soeprato",NA,"1913","07","29","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1592111 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1592111",NA,"Sapindales",NA,"L.",NA,"Commewijne","NL-U1592111","Suriname, Slootwijk, oerbos, klei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0231812",NA,NA,NA
"78","2020-02-08 10:32:05-03","NBC","NL-BOTANY","U.1592112","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Soeprato",NA,"1913","08","06","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1592112 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1592112",NA,"Sapindales",NA,"L.",NA,"Commewijne","NL-U1592112","Suriname, Rust en Werk, berm, zand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0231813",NA,NA,NA
"79","2020-02-08 10:32:05-03","NBC","NL-BOTANY","U.1592113","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Lanjouw J",NA,"1933","08","11","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1592113 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1592113",NA,"Sapindales",NA,"L.",NA,"Marowijne","NL-U1592113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0231815",NA,NA,NA
"80","2020-02-08 10:32:05-03","NBC","NL-BOTANY","U.1592120","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Lanjouw J",NA,"1933","08","29","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1592120 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1592120",NA,"Sapindales",NA,"L.",NA,"Nickerie","NL-U1592120",NA,NA,"-57.038978","5.947569",NA,NA,NA,NA,"-57.038978","5.947569",NA,NA,NA,"Magnoliopsidae","U 0231817",NA,NA,NA
"81","2020-02-08 10:32:05-03","NBC","NL-BOTANY","U.1591983","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum halicacabum","Huidobro AMR",NA,"1944","03","02","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1591983 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1591983",NA,"Sapindales","halicacabum",NA,NA,NA,"NL-U1591983","Provincia Boroloba. Dep. Balon. Localidad Unquillo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"82","2020-02-08 10:32:05-03","NBC","NL-BOTANY","U.1591984","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum halicacabum","Pierotti SA",NA,"1944","03","12","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1591984 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1591984",NA,"Sapindales","halicacabum",NA,"Ferrucci MS","Catamarca","NL-U1591984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0046258",NA,NA,NA
