"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","class","order","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","continentOcean","preparationType","previousCatalogNumber","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","sex"
"510","2017-09-11 17:11:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Macfadyen, J","s.n.",NA,NA,NA,"Jamaica",NA,NA,"in Jamaica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"511","2017-09-11 17:11:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"March, WT","1251",NA,NA,NA,"Jamaica",NA,NA,"ins. Jamaica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"512","2017-09-11 17:11:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Swartz, OP","s.n.",NA,NA,NA,"Jamaica",NA,NA,"in Jamaica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"513","2017-09-11 17:11:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Eggers, HFA","3544",NA,NA,NA,"Jamaica",NA,NA,"in Jamaica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"514","2017-09-11 17:11:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Eggers, HFA","3641",NA,NA,NA,"Jamaica",NA,NA,"ins. Jamaica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"515","2017-09-11 17:11:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"March, WT","1277",NA,NA,NA,"Jamaica",NA,NA,"in Jamaica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"516","2017-09-11 17:11:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Macfadyen, J","s.n.",NA,NA,NA,"Jamaica",NA,NA,"in Jamaica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"517","2017-09-11 17:11:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Swartz, OP","s.n.",NA,NA,NA,"Jamaica",NA,NA,"in Jamaica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"518","2017-09-11 17:11:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"March, WT","1251?",NA,NA,NA,"Jamaica",NA,NA,"ins. Jamaica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"519","2017-09-11 17:11:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Morris, D","28",NA,NA,NA,"Jamaica",NA,NA,"in Jamaica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"520","2017-09-11 17:11:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Purdie, W","s.n.",NA,NA,NA,"Jamaica",NA,NA,"in Jamaica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"521","2017-09-11 17:11:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"March, WT","1277?",NA,NA,NA,"Jamaica",NA,NA,"in Jamaica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"522","2017-09-11 17:11:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Morris, D","2012?",NA,NA,NA,"Jamaica",NA,NA,"in Jamaica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"523","2017-09-11 17:11:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Morris, D","s.n.",NA,NA,NA,"Jamaica",NA,NA,"ins. Jamaica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"524","2017-09-11 17:11:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Purdie, W","s.n.",NA,NA,NA,"Jamaica",NA,NA,"in Jamaica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"525","2017-09-11 17:11:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Morris, D","2012",NA,NA,NA,"Jamaica",NA,NA,"in Jamaica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"526","2017-09-11 17:11:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Eggers, HFA","3544?",NA,NA,NA,"Jamaica",NA,NA,"in Jamaica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"527","2017-09-11 17:11:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Eggers, HFA","3641?",NA,NA,NA,"Jamaica",NA,NA,"ins. Jamaica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"528","2017-09-11 17:11:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Duss, A","2075",NA,NA,NA,"Martinique",NA,NA,"ins. Martinica ad arbores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"529","2017-09-11 17:11:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Duss, A","2075?",NA,NA,NA,"Martinique",NA,NA,"ins. Martinica ad arbores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"530","2017-09-11 17:11:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Jacquin, N","s.n.",NA,NA,NA,"Martinique",NA,NA,"ins. Martinica ad arbores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"531","2017-09-11 17:11:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Duss, A","1048b",NA,NA,NA,"Martinique",NA,NA,"ins. Martinica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Floret Januario - Junio",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"532","2017-09-11 17:11:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Hahn, WJ","97",NA,NA,NA,"Martinique",NA,NA,"ins. Martinica ad arbores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"533","2017-09-11 17:11:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Liebmann, FM","74?",NA,NA,NA,"Mexico",NA,NA,"in Mexico a Tonagusa prov. Oaxaca, ad Mirador et Veracruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA
"534","2017-09-11 17:11:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Liebmann, FM","72?",NA,NA,NA,"Mexico",NA,NA,"in Mexico a Tonagusa prov. Oaxaca, ad Mirador et Veracruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA
"535","2017-09-11 17:11:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Sintenis, PEE","4117?",NA,NA,NA,"Puerto Rico",NA,NA,"ins. Puerto Rico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"536","2017-09-11 17:11:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Liebmann, FM","74",NA,NA,NA,"Mexico",NA,NA,"in Mexico a Tonagusa prov. Oaxaca, ad Mirador et Veracruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA
"537","2017-09-11 17:11:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Liebmann, FM","72",NA,NA,NA,"Mexico",NA,NA,"in Mexico a Tonagusa prov. Oaxaca, ad Mirador et Veracruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA
"538","2017-09-11 17:11:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Franco","s.n.",NA,NA,NA,"Mexico",NA,NA,"in arboribus et in rupibus prope Oaxaca altit. 1700m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA
"539","2017-09-11 17:11:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Liebmann, FM","73",NA,NA,NA,"Mexico",NA,NA,"in Mexico a Tonagusa prov. Oaxaca, ad Mirador et Veracruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA
"540","2017-09-11 17:11:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Liebmann, FM","92?",NA,NA,NA,"Mexico",NA,NA,"in Mexico a Tonagusa prov. Oaxaca, ad Mirador et Veracruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA
"541","2017-09-11 17:11:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Liebmann, FM","73?",NA,NA,NA,"Mexico",NA,NA,"in Mexico a Tonagusa prov. Oaxaca, ad Mirador et Veracruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA
"542","2017-09-11 17:11:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Liebmann, FM","76",NA,NA,NA,"Mexico",NA,NA,"in Mexico a Tonagusa prov. Oaxaca, ad Mirador et Veracruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA
"543","2017-09-11 17:11:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Liebmann, FM","76?",NA,NA,NA,"Mexico",NA,NA,"in Mexico a Tonagusa prov. Oaxaca, ad Mirador et Veracruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA
"544","2017-09-11 17:11:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Liebmann, FM","92",NA,NA,NA,"Mexico",NA,NA,"in Mexico a Tonagusa prov. Oaxaca, ad Mirador et Veracruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA
"545","2017-09-11 17:11:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Galeotti, HG","5034",NA,NA,NA,"Mexico",NA,NA,"in arboribus et in rupibus prope Oaxaca altit. 1700m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA
"546","2017-09-11 17:11:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Galeotti, HG","5034?",NA,NA,NA,"Mexico",NA,NA,"in arboribus et in rupibus prope Oaxaca altit. 1700m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA
"547","2017-09-11 17:11:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Franco","s.n.",NA,NA,NA,"Mexico",NA,NA,"in arboribus et in rupibus prope Oaxaca altit. 1700m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA
"548","2017-09-11 17:11:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Liebmann, FM","77",NA,NA,NA,"Mexico",NA,NA,"in Mexico a Tonagusa prov. Oaxaca, ad Mirador et Veracruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA
"549","2017-09-11 17:11:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Liebmann, FM","77?",NA,NA,NA,"Mexico",NA,NA,"in Mexico a Tonagusa prov. Oaxaca, ad Mirador et Veracruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA
"550","2017-09-11 17:11:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Sintenis, PEE","1574?",NA,NA,NA,"Puerto Rico",NA,NA,"in Puerto-Rico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"551","2017-09-11 17:11:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Sintenis, PEE","4445",NA,NA,NA,"Puerto Rico",NA,NA,"ins. Puerto Rico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"552","2017-09-11 17:11:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Sintenis, PEE","4281",NA,NA,NA,"Puerto Rico",NA,NA,"in Puerto-Rico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"553","2017-09-11 17:11:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Sintenis, PEE","2108?",NA,NA,NA,"Puerto Rico",NA,NA,"in Puerto-Rico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"554","2017-09-11 17:11:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Sintenis, PEE","6526?",NA,NA,NA,"Puerto Rico",NA,NA,"in Puerto-Rico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"555","2017-09-11 17:11:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Ramage, GA","s.n.",NA,NA,NA,"Saint Helena",NA,NA,"ins. S. Lucia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","2017-09-11 17:11:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"H.H.","s.n.",NA,NA,NA,"Saint Vincent/Grenadines",NA,NA,"ins. S. Vincent ad arbores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2017-09-11 17:11:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Eggers, HFA","6983?",NA,NA,NA,"Saint Vincent/Grenadines",NA,NA,"ins. S. Vincent ad arbores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","2017-09-11 17:11:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Smith, GW","1147?",NA,NA,NA,"Saint Vincent/Grenadines",NA,NA,"ins. S. Vincent ad arbores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","2017-09-11 17:11:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Eggers, HFA","6983",NA,NA,NA,"Saint Vincent/Grenadines",NA,NA,"ins. S. Vincent ad arbores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","2017-09-11 17:11:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Splitgerber, FL","s.n.",NA,NA,NA,"Surinam",NA,NA,"in Surinam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"561","2021-02-08 12:52:13-03","UFRGS","ICN","123277","S","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Pabst, G","Klein, RM; Bresolin, A","10002","1972","01","17","Brasil","SC","Governador Celso Ramos","Jordão","-48.5592002868652","-27.3146991729736",NA,NA,"50","50","ICN00039846",NA,"Monocotyledon",NA,NA,"13751",NA,"Doação do Herbário do Centro de Pesquisas e Estudos Botânicos.; Flor verde.; Rupestre.","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"562","2021-02-08 12:52:13-03","UFRGS","ICN","123278","S","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Pabst, G","Klein, RM; Bresolin, A","10834","1973","02","19","Brasil","SC","Paulo Lopes","Bom Retiro","-48.6836013793945","-27.9617004394531",NA,NA,"500","500","ICN00039845",NA,"Monocotyledon",NA,NA,"23385",NA,"Doação do Herbário FLOR.; Flor verde.; Epífito da mata.","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"563","2021-04-05 12:36:29-03","UNIVASF","HVASF","1602","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","J.A. Siqueira Filho","J.A. Siqueira Filho","1348","2003","07","14","Brasil","Pernambuco","Iati","RPPN Fazenda Brejo, Serra da Torre","-36.792666","-9.022388","-36.792666","-9.022388","1090","1090","HVASF001602",NA,NA,NA,NA,NA,NA,"Epífita a cerca de 3m alt., em plena floração. Inflorescência racemosa, flores verde-amareladas, ressupinadas, brácteas florais esverdeadas.",NA,"América do Sul",NA,NA,"2003","07","14",NA,NA,"U"
"564","2019-11-21 10:13:13-03","IBt","SP","364212","S","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Barros, F","Guilherme, FAG","308","2002","05",NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Intervales, Base Saibadela","-48.083333","-24.233333","-48.083333","-24.233333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005","02","22",NA,NA,NA
"565","2019-11-21 10:13:13-03","IBt","SP","343419","S","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Barros, F","Gatti, G; Gatti, ALS","617","2000","02","03","Brasil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato. Floresta ombrófila densa submontana, floresta primária pouco alterada","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37295",NA,NA,"auto",NA,NA,NA,"2000","04","11",NA,NA,NA
"566","2020-10-08 08:53:40-03","IBt","SP","55184","S","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Lima-Verde, LW","Hatschbach, G","871","1948","02","08","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30514",NA,NA,"auto",NA,NA,NA,"2003","04","11",NA,NA,NA
"567","2019-11-21 10:13:13-03","IBt","SP","52171","S","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Hoehne, FC","Hatschbach, G","2143","1951","11","14","Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24916",NA,NA,"auto",NA,NA,NA,"1951","04","18",NA,NA,NA
"568","2020-10-08 08:53:40-03","IBt","SP","25578","S","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Lima-Verde, LW","Spannagel, C","250","1930","01",NA,"Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"36524",NA,NA,"auto",NA,NA,NA,"2003","04","11",NA,NA,NA
"569","2019-11-21 10:13:13-03","IBt","SP","374638","S","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Romanini, RP","176",NA,NA,NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, Cultivada no Instituto de Botânica sob nº 12863, fl. 27-I-2005","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","2019-11-21 10:13:13-03","IBt","SP","174820","S","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Barros, F","Gil, VL","s.n.","1979","02","12","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Cultivada no Orquidário do Instituto de Botânica sob nº 11002, fl. 13-VII-1981","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574",NA,NA,"auto",NA,NA,NA,"1981","07",NA,NA,NA,NA
"571","2019-11-21 10:13:13-03","IBt","SP","185711","S","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Barros, F","Barros, F","729","1982","06","02","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Próximo à trilha do rio Sambaqui-Mirim","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574",NA,NA,"auto",NA,NA,NA,"1982","10","24",NA,NA,NA
