"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","typeStatus","fieldNumber","class","individualCount","previousCatalogNumber","sex"
"47","2019-11-27 13:46:17-03","UFS","ASE","15344","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M.King & Rob.","Barbosa, E; Cordeiro, J","Cordeiro, J; Barbosa, E","3029","2009","04","07","Southern America","Brasil","Santa Catarina","Campo Alegre","Serra Quiriri","-49.1556","-26.1133",NA,"Erva. Capítulos vinoso. Campo de altitude.; Erva. Capítulos vinoso. Campo de altitude.","ASE0022134","ASE0022134",NA,NA,"2010",NA,"-49.1556","-26.1133",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-01 16:24:23-03","UNICAMP","UEC","77356","S","Plantae","Magnoliopsida",NA,"Asteraceae","Heterocondylus","inesiae","Heterocondylus inesiae","G.L.Esteves","Esteves, RL","Cordeiro, I; Rossi, L; Pastore, JFB; Lopes Da Silva, E","1300","1994","03","28",NA,"Brazil","São Paulo","Campos do Jordão","Estrada para São José dos Alpes., Campos de altitude entremeados por matas.","-45.5900001525879","-22.7299995422363",NA,"Subarbusto até 50 cm de altura; caule vináceo nas partes jovens; brácteas involucrais vináceas; corola e estiletes lilases.","UEC055619","UEC055619",NA,NA,"1996","02",NA,NA,"09","21048","auto","isotypus",NA,NA,NA,NA,NA
"49","2021-03-01 16:24:23-03","UNICAMP","UEC","69781","S","Plantae","Magnoliopsida",NA,"Asteraceae","Heterocondylus","inesiae","Heterocondylus inesiae","G.L.Esteves","Esteves, RL","Martins, E; et al.","26468","1992","06","07",NA,"Brazil","São Paulo","Campos do Jordão","Horto florestal; trilha do Rio Sapucai","-45.5900001525879","-22.7299995422363",NA,"Planta inteira, flores lilases, herbácea.","UEC055620","UEC055620",NA,NA,"1996","02",NA,NA,"09","21048","auto","paratypus",NA,NA,NA,NA,NA
"50","2021-03-01 16:24:23-03","UNICAMP","UEC","133281","S","Plantae","Magnoliopsida",NA,"Asteraceae","Heterocondylus","inesiae","Heterocondylus inesiae","G.L.Esteves","Fernandes, AC","Xavier, C; Caetano, E","52","1991","06","03",NA,"Brazil","São Paulo","Campos do Jordão","Morro do Elefante, região de campo.","-45.5900001525879","-22.7299995422363",NA,"Herbácea 40 cm altura, inflorescência violeta.","UEC031775","UEC031775",NA,NA,"2013","09",NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA
"51","2021-03-01 16:24:23-03","UNICAMP","UEC","78381","S","Plantae","Magnoliopsida",NA,"Asteraceae","Heterocondylus","inesiae","Heterocondylus inesiae","G.L.Esteves","Esteves, RL","Gianotti, E; et al.","26690","1992","06","08",NA,"Brazil","São Paulo","Campos do Jordão","Praia São José dos Alpes.","-45.5900001525879","-22.7299995422363",NA,"Erva ca. 0,7m de altura; capítulos roxos.; Beira de mata.","UEC123241","UEC123241",NA,NA,"2005","06",NA,NA,"06","21048","auto",NA,NA,NA,NA,NA,NA
"52","2021-03-01 16:24:23-03","UNICAMP","UEC","62451","S","Plantae","Magnoliopsida",NA,"Asteraceae","Heterocondylus","inesiae","Heterocondylus inesiae","G.L.Esteves","Fernandes, AC","Koch, I; Salino, A; et al.","26321","1992","06","07",NA,"Brazil","São Paulo","Campos do Jordão","Trilha do Rio Sapucaí","-45.5900001525879","-22.7299995422363",NA,"Herbácea, flores rosa-escuras, coletadas de indivíduos diferentes.","UEC031790","UEC031790",NA,NA,"2013","10",NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA
"53","2021-03-01 16:24:23-03","UNICAMP","UEC","89227","S","Plantae","Magnoliopsida",NA,"Asteraceae","Heterocondylus","inesiae","Heterocondylus inesiae","G.L.Esteves","Fernandes, AC","Muller, C","32171","1994","09","28",NA,"Brazil","São Paulo","Itirapina","Cerrado do pedágio da Rod. Washington Luiz","-47.8199996948242","-22.25",NA,"Herbácea, 40cm de altura, capítulos lilás.; Cerrado","UEC031825","UEC031825",NA,NA,"2013","10",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"54","2021-03-01 16:24:23-03","UNICAMP","UEC","77364","S","Plantae","Magnoliopsida",NA,"Asteraceae","Heterocondylus","inesiae","Heterocondylus inesiae","G.L.Esteves","Esteves, RL","Rossi, L; Cordeiro, I; Pastore, JFB; Lopes Da Silva, E","1434","1994","03","29",NA,"Brazil","São Paulo","Pindamonhangaba","Alto de São José dos Alpes. Usina Isabel","-45.4599990844727","-22.9200000762939",NA,"Subarbusto; brácteas involucrais roxo escuro; corolas roxas.","UEC055617","UEC055617","1960","1960","1996","09",NA,NA,"12","24176","auto","paratypus",NA,NA,NA,NA,NA
"55","2021-03-01 16:24:23-03","UNICAMP","UEC","71084","S","Plantae","Magnoliopsida",NA,"Asteraceae","Heterocondylus","jaraguensis","Heterocondylus jaraguensis","(B.L.Rob.) R.M.King & H.Rob.","Esteves, RL","Pombal, ECP; et al.","26524","1992","06","08",NA,"Brazil","São Paulo","Campos do Jordão","Caminho para S. José dos Alpes.","-45.5900001525879","-22.7299995422363",NA,"Subarbusto, flores lilases.","UEC031827","UEC031827",NA,NA,"2000","10",NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA
"56","2021-03-01 16:24:23-03","UNICAMP","UEC","69574","S","Plantae","Magnoliopsida",NA,"Asteraceae","Heterocondylus","jaraguensis","Heterocondylus jaraguensis","(B.L.Rob.) R.M.King & H.Rob.","Esteves, RL","Tamashiro, JY; et al.","26640","1992","06","07",NA,"Brazil","São Paulo","Campos do Jordão","Horto Florestal, trilha do Rio Sapucaí.","-45.5900001525879","-22.7299995422363",NA,"Arbusto, capítulos velhos com aquênios maduros.","UEC031806","UEC031806",NA,NA,"2000","10",NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA
"57","2021-03-01 16:24:23-03","UNICAMP","UEC","71059","S","Plantae","Magnoliopsida",NA,"Asteraceae","Heterocondylus","jaraguensis","Heterocondylus jaraguensis","(B.L.Rob.) R.M.King & H.Rob.","Esteves, RL","Pombal, ECT; et al.","26514","1992","06","08",NA,"Brazil","São Paulo","Campos do Jordão","São José dos Alpes.","-45.5900001525879","-22.7299995422363",NA,"Subarbusto, flor lilás.","UEC123242","UEC123242",NA,NA,"2000","10",NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA
"58","2021-03-01 16:24:23-03","UNICAMP","UEC","127963","S","Plantae","Magnoliopsida",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Fernandes, AC","Souza, VC; Souza, JP; Romão, GO; Araújo, AO","ESA73354","2001","07","05",NA,"Brazil","Minas Gerais","Santana Do Riacho","Serra do Cipó. Rodovia Belo Horizonte - Conceição do Mato Dentro. P#?#roximo à Bifurcação para Morro do Pilar.","-2.499167","-19.220278",NA,"Erva, flores roxas.; Campo rupestre com mata ciliar no fundo do vale.","UEC123253","UEC123253","1500","1500","2013","11","-2.499167","-19.220278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-01 16:24:23-03","UNICAMP","UEC","25004","S","Plantae","Magnoliopsida",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Esteves, RL","Shepherd, GJ; Shepherd, SLK","12835","1980","08","01",NA,"Brazil","São Paulo",NA,"Serra da Bocaína, estrada para Silveira, 25 km de S.J. do Barreiro, perto da Fazenda Pinheirinho.",NA,NA,NA,"Subarbusto de 20 cm, capítulos lilas-avermelhado.; Em campo.","UEC123250","UEC123250","1600","1600","2002","05",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-01 16:24:23-03","UNICAMP","UEC","25035","S","Plantae","Magnoliopsida",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Esteves, RL","Shepherd, GJ; Shepherd, SLK","12887","1981","01","02",NA,"Brazil","Minas Gerais","Serra Da Bocaina","Estrada para S. J. do Barreiro para Silveiras, Km 25 estrada para Fazenda Pinheirinho: Campo ao lado do Rio Mambucaba.",NA,NA,NA,"Erva de 40cm, capítulos roseados.","UEC031828","UEC031828","1600","1600","2002","05",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-01 16:24:23-03","UNICAMP","UEC","39229","S","Plantae","Magnoliopsida",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Esteves, RL","Semir, J; Tamashiro, JY; Martins, FR; Leitão Filho, HF","17158","1985","06","03",NA,"Brazil","Minas Gerais","Gouveia",NA,"-43.69825","-18.420361",NA,"Herbaceo até 60cm, capítulos com flores roxas.; Campo rupestre.","UEC031794","UEC031794","1100","1100","2002","07","-43.69825","-18.420361","11",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-01 16:24:23-03","UNICAMP","UEC","41534","S","Plantae","Magnoliopsida",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Esteves, RL","DAC; et al.","6698","1987","03","27",NA,"Brazil","Minas Gerais","Serra Da Bocaina","Antena - Lavras.",NA,NA,NA,"Erva, altura 0,30m, flor roxa; frequente.; Campo rupestre.","UEC031793","UEC031793","1200","1200","2002","07",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-01 16:24:23-03","UNICAMP","UEC","66798","S","Plantae","Magnoliopsida",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Fernandes, AC","Mello-Silva, R; Zappi, DC; Pirani, JR","CFSC10354","1987","07","22",NA,"Brazil","Minas Gerais",NA,"Córrego 3 Pontinhas.","-43.55","-19.266667",NA,"Erva, heliófilas. Flores lilás. Eixa da inflorescência castanha.; Mata ciliar. Solo areno-pedregoso, no campo rupestre.","UEC123251","UEC123251","1250","1250","2013","11","-43.55","-19.266667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-01 16:24:23-03","UNICAMP","UEC","1825","S","Plantae","Magnoliopsida",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Esteves, RL","Joly, AB; Semir, J; Joly, AM; Martins, F","2519","1972","05","29",NA,"Brazil","Minas Gerais","Jaboticatubas","km 114 ao longo da rodovia Lagoa Santa Conceição do Mato Dentro - Diamantina.","-43.7449989318848","-19.513599395752",NA,"Altura 30 a 40 cm. Flores púrpuras.","UEC123244","UEC123244",NA,NA,"2002","07",NA,NA,"11","31264","auto",NA,NA,NA,NA,NA,NA
"65","2021-03-01 16:24:23-03","UNICAMP","UEC","1826","S","Plantae","Magnoliopsida",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Esteves, RL","Joly, AB; Semir, J","3567","1972","11","03",NA,"Brazil","Minas Gerais","Jaboticatubas","km 120 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina.","-43.7449989318848","-19.513599395752",NA,"Altura 25 cm. Flores púrpuras.","UEC123258","UEC123258",NA,NA,"2002","07",NA,NA,"11","31264","auto",NA,NA,NA,NA,NA,NA
"66","2021-03-01 16:24:23-03","UNICAMP","UEC","1833","S","Plantae","Magnoliopsida",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Esteves, RL","Joly, AB; Semir, J; Joly, AM; Martins, FR","2396","1972","05","29",NA,"Brazil","Minas Gerais","Jaboticatubas","km 124 ao longo da rodovia Lagoa Santa Conceição do Mato Dentro - Diamantina.","-43.7449989318848","-19.513599395752",NA,"Subarbusto 30 cm. Flor roxa.","UEC123247","UEC123247",NA,NA,"2002","07",NA,NA,"11","31264","auto",NA,NA,NA,NA,NA,NA
"67","2021-03-01 16:24:23-03","UNICAMP","UEC","1832","S","Plantae","Magnoliopsida",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Esteves, RL","Joly, AB; Sendulsky, T; Pereira, S; Joly, AM; Martins, F","1961","1972","04","17",NA,"Brazil","Minas Gerais","Jaboticatubas","km 126 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina.","-43.7449989318848","-19.513599395752",NA,"Erva 20 a 25 cm, capítulo roxo-púrpura.","UEC123259","UEC123259","1200","1200","2002","07",NA,NA,"11","31264","auto",NA,NA,NA,NA,NA,NA
"68","2021-03-01 16:24:23-03","UNICAMP","UEC","1829","S","Plantae","Magnoliopsida",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Esteves, RL","Joly, AB; Semir, J; Joly, AM; Martins, F","2207","1972","05","27",NA,"Brazil","Minas Gerais","Jaboticatubas","km 126 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina.","-43.7449989318848","-19.513599395752",NA,"Altura 20 cm. Flores roxas.","UEC123256","UEC123256",NA,NA,"2002","07",NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA
"69","2021-03-01 16:24:23-03","UNICAMP","UEC","36618","S","Plantae","Magnoliopsida",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Esteves, RL","Semir, J; Sazima, M","2589","1972","07","18",NA,"Brazil","Minas Gerais","Jaboticatubas","km 127 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina.","-43.7449989318848","-19.513599395752",NA,"Capítulos púrpura. Planta até 45 cm.","UEC123261","UEC123261",NA,NA,"2002","07",NA,NA,"11","31264","auto",NA,NA,NA,NA,NA,NA
"70","2021-03-01 16:24:23-03","UNICAMP","UEC","1830","S","Plantae","Magnoliopsida",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Esteves, RL","Semir, J; Sazima, M","2614","1972","07","19",NA,"Brazil","Minas Gerais","Jaboticatubas","km 127 ao longo da rodovia Lagoa Santa Conceição do Mato Dentro - Diamantina.","-43.7449989318848","-19.513599395752",NA,"Capítulos púrpureos.","UEC123246","UEC123246",NA,NA,"2002","07",NA,NA,"11","31264","auto",NA,NA,NA,NA,NA,NA
"71","2021-03-01 16:24:23-03","UNICAMP","UEC","1824","S","Plantae","Magnoliopsida",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Esteves, RL","Joly, AB; Semir, J; Joly, AM; Martins, FR","2467","1972","05","29",NA,"Brazil","Minas Gerais","Jaboticatubas","km 128 ao longo da rodovia Lagoa Santa Conceição do Mato Dentro - Diamantina.","-43.7449989318848","-19.513599395752",NA,"Capítulos púrpura, subarbusto, 40 cm.","UEC123248","UEC123248",NA,NA,"2002","07",NA,NA,"11","31264","auto",NA,NA,NA,NA,NA,NA
"72","2021-03-01 16:24:23-03","UNICAMP","UEC","1834","S","Plantae","Magnoliopsida",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Esteves, RL","Joly, AB; Semir, J","3126","1972","08","21",NA,"Brazil","Minas Gerais","Jaboticatubas","km 132 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina.","-43.7449989318848","-19.513599395752",NA,"Viscoso, 35 a 40 cm. Flor lilás.","UEC123260","UEC123260",NA,NA,"2002","07",NA,NA,"11","31264","auto",NA,NA,NA,NA,NA,NA
"73","2019-08-20 10:05:48-03","UNICAMP","UEC","1835","S","Plantae","Magnoliopsida",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Esteves, RL","Joly, AB; Semir, J","3290","1972","08","22",NA,"Brazil","Minas Gerais","Jaboticatubas","km 136 ao longo da rodovia Lagoa Santa Conceição do Mato Dentro - Diamantina.","-43.7449989318848","-19.513599395752",NA,NA,"UEC123245","UEC123245",NA,NA,"2002","07",NA,NA,"11","31264","auto",NA,NA,NA,NA,NA,NA
"74","2019-08-20 10:05:48-03","UNICAMP","UEC","1827","S","Plantae","Magnoliopsida",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Esteves, RL","Semir, J; Sazima, M","2733","1972","07","22",NA,"Brazil","Minas Gerais","Jaboticatubas","km 142 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina.","-43.7449989318848","-19.513599395752",NA,NA,"UEC123257","UEC123257",NA,NA,"2002","07",NA,NA,"11","31264","auto",NA,NA,NA,NA,NA,NA
"75","2019-08-20 10:05:48-03","UNICAMP","UEC","61923","S","Plantae","Magnoliopsida",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Esteves, RL","Prado, PIKL","23841","1990","04","23",NA,"Brazil","Minas Gerais","Jaboticatubas","Serra do Cipó (Fazenda Cipó) km 114.","-43.7449989318848","-19.513599395752",NA,NA,"UEC123263","UEC123263",NA,NA,"2002","07",NA,NA,"11","31264","auto",NA,NA,NA,NA,NA,NA
"76","2021-03-01 16:24:23-03","UNICAMP","UEC","152783","S","Plantae","Magnoliopsida",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Moraes, MD","Moraes, MD","715","2005","03","19",NA,"Brazil","Minas Gerais","Lavras","Antena.","-44.999698638916","-21.2453002929688",NA,"Subarbusto 20 cm, com xilopódio, flores róseas.; Campo, em ilha de pedras e arbustos.","UEC123249","UEC123249",NA,NA,NA,NA,NA,NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA
"77","2021-03-01 16:24:23-03","UNICAMP","UEC","28203","S","Plantae","Magnoliopsida",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Esteves, RL","Hensold, N; Rodrigues, MT; Menezes, NL; Kawasaki, ML","SPF22218","1982","01","03",NA,"Brazil","Minas Gerais","Ouro branco","Estrada para Serra de Ouro Branco 9 km.","-43.6918983459473","-20.5207996368408",NA,"Erva. Flores roxas.","UEC123243","UEC123243","1330","1330","2002","07",NA,NA,"11","13809","auto",NA,NA,NA,NA,NA,NA
"78","2021-03-01 16:24:23-03","UNICAMP","UEC","1831","S","Plantae","Magnoliopsida",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Esteves, RL","Davis, PH; Shepherd, GJ","59609","1976","07","31",NA,"Brazil","Minas Gerais","Ouro Preto","Between Itabirita and Belo Horizonte road, at km 15.","-43.5080986022949","-20.2875003814697",NA,"Perennial, erect. Flowers violet.; Campo rupestre.","UEC123255","UEC123255","1200","1200","2002","07",NA,NA,"11","44599","auto",NA,NA,NA,NA,NA,NA
"79","2021-03-01 16:24:23-03","UNICAMP","UEC","163881","S","Plantae","Magnoliopsida",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Meireles, LD","Meireles, LD; Nunes, JA; Neto, JOC","2838","2007","03","16",NA,"Brazil","Minas Gerais","Passa Quatro","Serra Fina, Campo do Muro.","-44.9667015075684","-22.3903007507324",NA,"Erva com flores magenta.; Campo de altitude.","UEC068442","UEC068442",NA,NA,"2009",NA,NA,NA,NA,"17293","auto",NA,NA,NA,NA,NA,NA
"80","2021-03-01 16:24:23-03","UNICAMP","UEC","163883","S","Plantae","Magnoliopsida",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Meireles, LD","Meireles, LD; Nunes, JA","2205","2006","03","22",NA,"Brazil","Minas Gerais","Passa Quatro","Serra Fina, Campo do Muro.","-44.9667015075684","-22.3903007507324",NA,"Erva com capítulos róseo-avermelhados.; Campo de altitude.","UEC068441","UEC068441",NA,NA,"2009",NA,NA,NA,NA,"17293","auto",NA,NA,NA,NA,NA,NA
"81","2021-03-01 16:24:23-03","UNICAMP","UEC","60469","S","Plantae","Magnoliopsida",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Esteves, RL","Muller, C","26","1973","07","25",NA,"Brazil","Minas Gerais","Santana do Riacho","km 114 da estrada Lagoa Santa - Conceição do Mato Dentro, Serra do Cipó.","-43.7144012451172","-19.1688995361328",NA,"+/- 40 cm de altura, capítulos lilás.; Alto do morro.","UEC123262","UEC123262",NA,NA,"2002","07",NA,NA,"11","26557","auto",NA,NA,NA,NA,NA,NA
"82","2021-03-01 16:24:23-03","UNICAMP","UEC","125590","S","Plantae","Magnoliopsida",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Fernandes, AC","Kinoshita, LS; Galvão, JC","00217","2000","11","22",NA,"Brazil","Minas Gerais","Santana do Riacho","Parque Nacional Serra do Cipó, ambiente alagado localizado próximo a estátua do Juquinha.","-43.7144012451172","-19.1688995361328",NA,"Inflorescência lilás forte; Beira de rio","UEC031824","UEC031824",NA,NA,"2013","10",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"83","2021-03-01 16:24:23-03","UNICAMP","UEC","98027","S","Plantae","Magnoliopsida",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Fernandes, AC","Semir, J; Martins, E","35245","1994","05","05",NA,"Brazil","Minas Gerais","Santana Do Riacho","km 115.","-43.7144012451172","-19.1688995361328",NA,"Capítulos púrpuras.; Em campo arenoso graminoso.","UEC123252","UEC123252",NA,NA,"2013","11",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"84","2021-03-01 16:24:23-03","UNICAMP","UEC","126966","S","Plantae","Magnoliopsida",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Fernandes, AC","Freitas, L; San Martin-Gajardo, I","326","1996","03","16",NA,"Brazil","São Paulo","São José do Barreiro",NA,"-44.5699996948242","-22.6399993896484",NA,"Erva, 30 cm. Flores de tubo branco esverdeado e púrpura em sua porção superior, estigmas púrpura, brácteas verde.; Campo de altitude.","UEC123254","UEC123254",NA,NA,"2013","11",NA,NA,NA,"30784","auto",NA,NA,NA,NA,NA,NA
"85","2021-03-01 16:24:23-03","UNICAMP","UEC","126967","S","Plantae","Magnoliopsida",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Fernandes, AC","Freitas, L; San Martin-Gajardo, I","327","1998","03","16",NA,"Brazil","São Paulo","São José do Barreiro",NA,"-44.5699996948242","-22.6399993896484",NA,"Erva 30cm, tubo branco esverdeado e púrpura em sua porção superior, estigmas púrpuras, brácteas verde.; Campo de altitude.","UEC031823","UEC031823",NA,NA,"2013","10",NA,NA,NA,"30784","auto",NA,NA,NA,NA,NA,NA
"86","2021-03-01 16:24:23-03","UNICAMP","UEC","126973","S","Plantae","Magnoliopsida",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Fernandes, AC","Freitas, L; Sazima, M","231","1998","01","23",NA,"Brazil","São Paulo","São José do Barreiro",NA,"-44.5699996948242","-22.6399993896484",NA,"Erva 35cm, flores lilás; Campo de altitude","UEC042848","UEC042848",NA,NA,"2013","10",NA,NA,NA,"30784","auto",NA,NA,NA,NA,NA,NA
