"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"42","2021-03-15 16:37:00-03","NY","NYBG","00933944","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa brevibractea","H. S. Irwin","26350","1970","02","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1010558' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933944","Magnoliophyta","Fabales","brevibractea","Barneby","R. C. Barneby","Distrito Federal","Brasília","Morro da Igreginha, ca. 5 km SSE of Planaltina","-47.65855","-15.6237","1000","1000","NY00933944_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","00933955","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa multipinna","W. W. Thomas","5794","1988","02","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1010610' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933955","Magnoliophyta","Fabales","multipinna","(Benth.) Barneby","R. C. Barneby","Goiás","Goiás","Serra Dourada, 1.3 km NW of junction of rd to Mossamedes on GO-070 from Goiânia to Goiás","-50.03","-15.95","750","800","NY00933955_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","00924420","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa brevibractea","G. G. Hatschbach","59928","1994","02","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1003345' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924420","Magnoliophyta","Fabales","brevibractea","Barneby","L. M. Borges","Distrito Federal","Brasília","Rod. DF-345, 5 km do trevo com Rod. BR-020","-47.9294","-15.7797",NA,NA,"NY00924420_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","00933298","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","G. G. Hatschbach","59591","1993","06","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1009078' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933298","Magnoliophyta","Fabales",NA,"Benth.","R. C. Barneby","Goiás","Colinas do Sul","Vila Borba, 3-5 km S","-48.0781","-14.1517",NA,NA,"NY00933298_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00933907","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa foederalis","H. S. Irwin","7971","1965","09","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1010483' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933907","Magnoliophyta","Fabales","foederalis","Barneby","R. C. Barneby","Distrito Federal","Brasília","Chapada da Contagem","-47.9297","-15.7797","1000","1000","NY00933907_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00933986","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa pachycarpa","H. S. Irwin","20352","1968","02","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1010636' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933986","Magnoliophyta","Fabales","pachycarpa","(Benth.) Barneby","R. C. Barneby","Minas Gerais",NA,"Serra do Cipó, ca. km. 105 (ca. 130km N. of Belo Horizonte).","-43.4","-19","1150","1150","NY00933986_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00933965","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa pachycarpa","P. Clausen","108",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1010664' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933965","Magnoliophyta","Fabales","pachycarpa","(Benth.) Barneby","R. C. Barneby","Minas Gerais","Sabará","Sabara","-43.8067","-19.8867",NA,NA,"NY00933965_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00933977","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa gravida","H. S. Irwin","17618","1966","06","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1010621' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933977","Magnoliophyta","Fabales","gravida","Barneby","R. C. Barneby","Goiás","Piranhas","Ca. 85 km. S. E. of Aragarças. Drainage of the Upper Rio Araguaia.","-51.93","-16.47","700","700","NY00933977_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00924479","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa brevibractea","G. G. Hatschbach","64377","1996","01","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1003467' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924479","Magnoliophyta","Fabales","brevibractea","Barneby","L. M. Borges","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.1719","-17.7575",NA,NA,"NY00924479_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00933949","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa multipinna","G. M. Barroso","788","1968","12","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1010593' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933949","Magnoliophyta","Fabales","multipinna","(Benth.) Barneby","R. C. Barneby","Goiás","Goiás","Goiás Velho, alto da Serra Dourada","-50.1403","-15.9344",NA,NA,"NY00933949_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00933204","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa pubescens","E. P. Heringer","8040/231","1961","03","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1008757' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933204","Magnoliophyta","Fabales","pubescens","Benth.","R. C. Barneby","Distrito Federal","Brasília","Fundação Zoobotânica.","-47.9294","-15.7797",NA,NA,"NY00933204_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","2817","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa pubescens","J. B. E. Pohl","1204",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=454107' target='other'> <mi>dwc_moreinfo</mi></a>","NY00002817","Magnoliophyta","Fabales","pubescens","Benth.",NA,"Goiás","Montes Claros de Goiás","Ad Montes Claros","-51.3967","-16.0081",NA,NA,"NY00002817_01","isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00933173","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa viscidula","E. Pereira","1483","1955","05","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1008735' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933173","Magnoliophyta","Fabales","viscidula","Barneby","R. C. Barneby","Minas Gerais","Diamantina","Diamantina- Agua Limpa","-43.6003","-18.2494",NA,NA,"NY00933173_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","2819","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa viscidula","W. R. Anderson","11528","1975","02","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=415444' target='other'> <mi>dwc_moreinfo</mi></a>","NY00002819","Magnoliophyta","Fabales","viscidula","Barneby",NA,"Minas Gerais","Inimutaba","Above BR-259, near Corrego Garrote.","-44.3606","-18.7294","650","650","NY00002819_01","isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00933921","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa brevibractea","H. S. Irwin","26694","1970","02","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1010561' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933921","Magnoliophyta","Fabales","brevibractea","Barneby","R. C. Barneby","Distrito Federal","Brasília","Ca. 1 km N. of Barragem Paranoá, DF-9.","-47.7843","-15.7977","1000","1000","NY00933921_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","2803","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa corpulenta","W. J. Burchell","5736","1827","09","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=382269' target='other'> <mi>dwc_moreinfo</mi></a>","NY00002803","Magnoliophyta","Fabales","corpulenta","Barneby",NA,"Minas Gerais",NA,"Lanhoso to Tejuco (Rio Tejuco, Rib. Agua Limpa)","-48","-19.58",NA,NA,"NY00002803_01","holotype fragment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00933175","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa viscidula","W. R. Anderson","8642","1973","04","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1008742' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933175","Magnoliophyta","Fabales","viscidula","Barneby","R. C. Barneby","Minas Gerais",NA,"Serra do Espinhaço, 30 km by road SW of Gouvêia, at km 60 on road to Curvelo","-43.93412","-18.64165","1150","1150","NY00933175_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","02681512","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa paranani","L. M. Borges","900","2012","10","31","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2957431' target='other'> <mi>dwc_moreinfo</mi></a>","NY02681512","Magnoliophyta","Fabales","paranani","Barneby",NA,"Goiás","Água Fria de Goiás","Serra Geral do Paranã. Rodovia BR 010 (GO 118), Brasília - Alto Paraíso de Goiás, km 58, a 66,3 km do trevo com a rodovia BR 020; margem esquerda.","-47.60031","-15.026","1152",NA,"NY02681512_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00933196","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa viscidula","B. Maguire","44778","1959","12","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1008744' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933196","Magnoliophyta","Fabales","viscidula","Barneby","R. C. Barneby","Minas Gerais",NA,"27 miles from Curvelo on road from Diamantina.",NA,NA,"914","914","NY00933196_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00933948","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa brevibractea","J. R. Pirani","2175","1988","02","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1010583' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933948","Magnoliophyta","Fabales","brevibractea","Barneby","R. C. Barneby","Minas Gerais",NA,"Serra do Cabral, alto da serra. 71 km L do Rio das Velhas","-44.3","-17.7","1160","1160","NY00933948_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","419386","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa peregrina","G. G. Hatschbach","46528","1983","05","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=147024' target='other'> <mi>dwc_moreinfo</mi></a>","NY00419386","Magnoliophyta","Fabales","peregrina","Barneby","R. C. Barneby","Bahia","Rio de Contas","Estr. p/ Tamandua","-41.8114","-13.5792",NA,NA,"NY00419386_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","2815","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa peregrina","S. A. Mori","12353","1979","07","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=147030' target='other'> <mi>dwc_moreinfo</mi></a>","NY00002815","Magnoliophyta","Fabales","peregrina","Barneby",NA,"Bahia","Rio de Contas","9-11 km ao N de Rio de Contas, na estrada para o povoado Mato Grosso. Alt. 1000 m.","-41.8114","-13.5792",NA,NA,"NY00002815_01","isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00933934","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa foederalis","A. Krapovickas","33252","1978","01","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1010503' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933934","Magnoliophyta","Fabales","foederalis","Barneby","R. C. Barneby","Distrito Federal","Brasília","5 km N de Brasilia, camino a Sobradinho","-47.9294","-15.7797",NA,NA,"NY00933934_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00933228","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa pubescens","G. G. Hatschbach","59280","1993","06","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1008763' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933228","Magnoliophyta","Fabales","pubescens","Benth.","R. C. Barneby","Goiás","Cristalina","Domiciano Ribeiro","-47.6133","-16.7686","1100","1100","NY00933228_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00933230","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa pubescens","B. D. Sucre","588","1965","06","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1008766' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933230","Magnoliophyta","Fabales","pubescens","Benth.","R. C. Barneby","Distrito Federal","Brasília","Chapado do Rio Preto","-47.9294","-15.7797",NA,NA,"NY00933230_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00933925","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa brevibractea","J. H. Kirkbride Jr.","3153","1980","05","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1010573' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933925","Magnoliophyta","Fabales","brevibractea","Barneby","R. C. Barneby","Distrito Federal","Brasília","Cabeça de Veado, 1 km S de Escola Faziendeira por estrada.","-47.83","-15.88","1230","1230","NY00933925_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","00933198","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa pubescens","H. S. Irwin","11673","1966","01","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1008750' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933198","Magnoliophyta","Fabales","pubescens","Benth.","R. C. Barneby","Distrito Federal","Brasília","Summit of Chapada da Contagem","-47.9167","-15.7833","1100","1100","NY00933198_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","2810","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","J. B. E. Pohl","1203(= D. n. 1407)",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=202113' target='other'> <mi>dwc_moreinfo</mi></a>","NY00002810","Magnoliophyta","Fabales",NA,"Benth.",NA,"Goiás",NA,"As Santa Luzia versus Ponte Alto [a fork of Rio Corumbá]",NA,NA,NA,NA,"NY00002810_01","isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00933205","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa pubescens","E. P. Heringer","6767","1959","03","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1008758' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933205","Magnoliophyta","Fabales","pubescens","Benth.","R. C. Barneby","Distrito Federal","Brasília",NA,"-47.9294","-15.7797",NA,NA,"NY00933205_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","01345677","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa franciscana","W. R. Anderson","8548","1973","04","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1616790' target='other'> <mi>dwc_moreinfo</mi></a>","NY01345677","Magnoliophyta","Fabales","franciscana","Barneby","R. C. Barneby","Minas Gerais",NA,"6 km by road N of Gouvêia on road to Diamantina. Serra do Espinhaço.","-43.7117","-18.4","1250","1250","NY01345677_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","2816","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa pubescens","J. B. E. Pohl","1204(= 1400 d.)",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=454106' target='other'> <mi>dwc_moreinfo</mi></a>","NY00002816","Magnoliophyta","Fabales","pubescens","Benth.",NA,"Goiás","Montes Claros de Goiás","Ad Montes Claros","-51.3967","-16.0081",NA,NA,"NY00002816_01","isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00933194","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa viscidula","G. G. Hatschbach","29097","1972","01","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1008730' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933194","Magnoliophyta","Fabales","viscidula","Barneby","R. C. Barneby","Minas Gerais","Gouveia","Rod. BR 259","-43.7406","-18.4544",NA,NA,"NY00933194_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","00933191","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa vernicosa","G. G. Hatschbach","53043","1989","05","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1008725' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933191","Magnoliophyta","Fabales","vernicosa","Barneby","L. M. Borges","Minas Gerais","Diamantina","Rod. Guinda- Conselheiro Mata, km 30","-43.6003","-18.2494","1000","1000","NY00933191_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","00933236","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa pubescens","R. P. Belém","1937","1965","12","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1008801' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933236","Magnoliophyta","Fabales","pubescens","Benth.","R. C. Barneby","Distrito Federal",NA,"Saída para Anápolis",NA,NA,NA,NA,"NY00933236_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00933300","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa foliolosa","E. P. Heringer","3476","1980","02","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1009081' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933300","Magnoliophyta","Fabales","foliolosa","Benth.","R. C. Barneby","Goiás","Santo Antônio do Descoberto",NA,"-48.255","-15.9397",NA,NA,"NY00933300_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","00933939","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa cercadoensis","A. M. V. de Carvalho","2231","1986","02","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1010538' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933939","Magnoliophyta","Fabales","cercadoensis","Barneby","R. C. Barneby","Goiás","Anápolis","Ramal no km 8 da estrada de Anápolis para Corumbá de Goiás, 2-4 km no ramal adentro","-48.9528","-16.3269",NA,NA,"NY00933939_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
