"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","individualCount","eventTime","fieldNumber"
"44","2020-06-29 11:28:53-03","UFRJ","RFA","16304","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"P. Occhioni","6459","1974","11","29",NA,"Brasil","Rio de Janeiro","G.B. Restinga de Grumari",NA,"Arvoreta de 5 a 6m, flor creme","RFA32231",NA,"Carine Garcia","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,"2002","02","22","57442","auto",NA,NA,NA,NA,NA,NA,NA
"45","2020-06-29 11:28:53-03","UFRJ","RFA","20133","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"A.P. Duarte","6598","1962","05","25",NA,"Brasil","Bahia",NA,NA,NA,"RFA35457",NA,"A.P. Duarte","Caravelas","-39.2658004760742","-17.7318992614746",NA,NA,NA,"1964","02","27","106553","auto",NA,NA,NA,NA,NA,NA,NA
"46","2020-06-29 11:28:53-03","UFRJ","RFA","20127","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"A.P. Duarte; L.C. Gomes 534","3925","1953","11","15",NA,"Brasil","Espírito Santo","Serra de Cima",NA,"Rupestre. Árvore de porte pequeno 6-8 m de altura","RFA35461",NA,"A.P. Duarte","Nova Venécia","-40.4006004333496","-18.710599899292",NA,NA,NA,"1974","01","22","42400","auto",NA,NA,NA,NA,NA,NA,NA
"47","2020-11-13 09:18:50-03","UFRJ","RFA","8653","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"G.G. Hatschbach; O. Guimarães","15287","1966","11","24",NA,"Brasil","Paraná","Sítio do Belizario",NA,"Árvore de 20 m de altura. Flor creme","RFA35477",NA,"F. Markgraf","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,"1967",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"48","2020-11-13 09:18:50-03","UFRJ","RFA","15737","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"G.G. Hatschbach","30980","1972","12","12",NA,"Brasil","Paraná","Johannesdorf",NA,"Árvore 20 m de altura. Tronco 60 cm","RFA35473",NA,"G.G. Hatschbach","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA
"49","2020-06-29 11:28:53-03","UFRJ","RFA","22559","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"A.A.M. Barros; R.A. Lemos; M.S. Vicente","346","1988","06","11",NA,"Brasil","Rio de Janeiro","Barra de Maricá",NA,"Subarbusto ca. 1 m de altura. frutos marrons","RFA36183",NA,"A.A.M. Barros","Maricá","-42.8185997009277","-22.9193992614746",NA,NA,NA,"1988",NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA,NA
"50","2020-11-13 09:18:50-03","UFRJ","RFA","- Carpo 21660","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"A.M. Barros","23","1986","08","30",NA,"Brasil","Rio de Janeiro","Barra de Maricá",NA,NA,"RFA-Carpo43183",NA,"C.P. Bove","Maricá","-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA,NA
"51","2020-06-29 11:28:53-03","UFRJ","RFA","22333","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Cézio Pereira",NA,"1988","06","13",NA,"Brasil","Rio de Janeiro","Barra de Maricá, área A",NA,"com fruto","RFA36182",NA,NA,"Maricá","-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA,NA
"52","2020-06-29 11:28:53-03","UFRJ","RFA","21660","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"A,M, de Barros","23","1986","08","30",NA,"Brasil","Rio de Janeiro","Barra de Maricá, moita próximo a estrada de barro que separa a lagoa desta área",NA,"Arbusto com ca. 3 m de altura. Ramificado desde a base. Frutos marrons ornamentados com manchas brancas. Frequente","RFA35454",NA,"C.P. Bove","Maricá","-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA,NA
"53","2020-06-29 11:28:53-03","UFRJ","RFA","15595","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"P. Occhioni","6431","1974","11","04",NA,"Brasil","Rio de Janeiro","Lagoa de Maricá",NA,"Arvoreta de 5 a 6 m de altura. Flores verdes.","RFA35472",NA,"Carine Garcia","Maricá","-42.8185997009277","-22.9193992614746",NA,NA,NA,"2002","02","22","20726","auto",NA,NA,NA,NA,NA,NA,NA
"54","2020-06-29 11:28:53-03","UFRJ","RFA","16122","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"P. Occhioni","6880","1975","02","10",NA,"Brasil","Rio de Janeiro","Lagoa de Maricá",NA,"Arvoreta, frequente. Frutos imaturos.","RFA35470",NA,"Carine Garcia","Maricá","-42.8185997009277","-22.9193992614746",NA,NA,NA,"2002","02","22","20726","auto",NA,NA,NA,NA,NA,NA,NA
"55","2020-06-29 11:28:53-03","UFRJ","RFA","9137","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Cezio Pereira","104","1969","10","06",NA,"Brasil","Rio de Janeiro","G.B. Praia de Grumari",NA,NA,"RFA32229",NA,"Carine Garcia","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,"2002","02","22","57442","auto",NA,NA,NA,NA,NA,NA,NA
"56","2020-06-29 11:28:53-03","UFRJ","RFA","39319","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"N.G. Antas","162","2012","06","28",NA,"Brasil","Rio de Janeiro","Grumari. Parque Natural Municipal do Grumari",NA,"Planta com 1,5 m de altura","RFA35481",NA,"N.G. Antas","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,"2012","10","02","57442","auto",NA,NA,NA,NA,NA,NA,NA
"57","2020-06-29 11:28:53-03","UFRJ","RFA","21941","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"E.M. Occhioni; C.M. Rizzini 400 A.A.M. Barros 181","585","1987","11","20",NA,"Brasil","Rio de Janeiro","Ilha da Marambaia, Praia Grande",NA,"Árvore ca. 8 m de altura. Flores em botão esverdeado.","RFA36181",NA,"C.G.P. Quinet","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,"2002","02","22","57442","auto",NA,NA,NA,NA,NA,NA,NA
"58","2020-11-13 09:18:50-03","UFRJ","RFA","20113","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Othon Machado","s.n.","1946",NA,NA,NA,"Brasil","Rio de Janeiro","Restinga da Tijuca",NA,NA,"RFA35463",NA,NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"59","2020-06-29 11:28:53-03","UFRJ","RFA","4088","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"P. Occhioni","1478","1958","06","20",NA,"Brasil","Rio de Janeiro","Restinga da Tijuca",NA,"Árvore pequena","RFA35478",NA,"Carine Garcia","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,"2002","02","22","57442","auto",NA,NA,NA,NA,NA,NA,NA
"60","2020-06-29 11:28:53-03","UFRJ","RFA","20121","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"N.F.S. Marquete; et Abigail","58","1976","09","22",NA,"Brasil","Rio de Janeiro","Restinga de Grumari.",NA,"Arbusto heliófilo, lactescente, flores amarelo-esbranquiçado.","RFA32235",NA,"Valéria F. Ferreira","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,"1979",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"61","2020-06-29 11:28:53-03","UFRJ","RFA","20122","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"M.C. Vianna","538","1973","05","12",NA,"Brasil","Rio de Janeiro","Restinga de Jacarepaguá. Pedra de Itaúna, lado sul",NA,"Árvore pequena 1,5 - 2 m de alturaFolhas discolores, em fruto","RFA35462",NA,"V.F. Ferreira","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"62","2020-06-29 11:28:53-03","UFRJ","RFA","15075","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"P. Occhioni","5906","1974","03",NA,NA,"Brasil","Rio de Janeiro","Restinga de Sernambetiba, próximo da lagoa",NA,"Arbusto de 2- 3 m de altura. Fruto imaturo","RFA35475",NA,"Carine Garcia","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,"2002","02","22","57442","auto",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:33:57-03","EAO","IAN","80244","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Andrade-Lima, D de","355","1952","10","18","Southern America","Brasil","Pernambuco","Margem estrada Garanhuns - Brejão (Vila Mochila).",NA,NA,"IAN080244",NA,"Ducke, A",NA,NA,NA,NA,NA,NA,"1952","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:33:57-03","EAO","IAN","99113","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Magalhães, MG","4816","1952","07","05","Southern America","Brasil",NA,"Pequena floresta, mata da serra Negra.",NA,NA,"IAN099113",NA,"Ducke, A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-12-04 15:24:41-03","PUCPR","HUCP","18543","S","Plantae","Eudicotiledonea",NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","A. DC.",NA,"Selusniaki, M; Beltrami, L","917","2006","05","01",NA,"Brasil","Paraná",NA,NA,NA,NA,NA,"Selusniaki, M","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,NA,"2008",NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA
"66","2019-12-04 15:24:41-03","PUCPR","HUCP","18705","S","Plantae","Eudicotiledonea",NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","A. DC.",NA,"Selusniaki, M","1517","2007","11","10",NA,"Brasil","Paraná",NA,NA,NA,NA,NA,"Selusniaki, M","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA
"67","2019-12-04 15:24:41-03","PUCPR","HUCP","23384","S","Plantae","Eudicotiledonea",NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","A. DC.",NA,"Silva, JM","8625","2014","09","17",NA,"Brasil","Paraná","Jardim Botânico",NA,NA,NA,NA,"Barboza, E","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"68","2019-12-04 15:24:41-03","PUCPR","HUCP","3274","S","Plantae","Eudicotiledonea",NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","A. DC.",NA,"Britez, RM","1275",NA,NA,NA,NA,"Brasil","Paraná","Ilha do Mel, Morro Bento Alvez.",NA,NA,NA,NA,"Britez, RM","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,"1986","12","28","24916","auto",NA,NA,NA,NA,NA,NA,NA
"69","2020-11-26 18:07:00-03","CPAN-UFMS","COR","10393","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Silva, J.M.; Abe, L.M.","4358","2005","06","09",NA,"Brasil","Paraná","Fazenda Mato Limpo, Berneck. Floresta atlântica.; ;.",NA,NA,NA,NA,"G. Hatschbach","Adrianópolis","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA
"70","2019-10-09 11:08:47-03","UFBA","ALCB","108777","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Guedes, ML","19574","2012","04","06","Southern America","Brasil","Rio de Janeiro","APA Restinga entre Itaipuaçu e Marica",NA,"ca. 2 m alt. Frutos jovens.",NA,NA,"Rodarte, ATA","Rio de Janeiro","-42.87","-22.9675",NA,NA,NA,"2012","11",NA,NA,NA,"-42.87","-22.9675",NA,NA,NA,NA,NA
"71","2020-02-08 09:35:18-03","NBC","NL-BOTANY","U.1079595","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Aspidosperma","longipetiolatum","Aspidosperma longipetiolatum","Kuhlm.",NA,"Duarte AP",NA,"1962","04","01","Southern America","Brazil",NA,"Est. da Guauabara-Morro da O. Marta.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1079595 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1079595","NL-U1079595",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"72","2020-02-08 09:16:49-03","NBC","NL-BOTANY","U 0262271","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Reitz R; Klein RM",NA,"1956","01","01","Southern America","Brazil","Santa Catarina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200262271 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0262271",NA,NA,NA,"-53.733333","-26.533333",NA,NA,NA,NA,NA,NA,NA,NA,"-53.733333","-26.533333","Magnoliopsidae","Uw6412",NA,NA,NA
"73","2020-02-08 09:16:49-03","NBC","NL-BOTANY","L.1050560","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Reitz R; Klein RM",NA,"1956","01","01","Southern America","Brazil","Santa Catarina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1050560 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1050560","NL-L1050560",NA,NA,"-53.733333","-26.533333",NA,NA,NA,NA,NA,NA,NA,NA,"-53.733333","-26.533333","Magnoliopsidae","U 0050388 | Uw6412",NA,NA,NA
"74","2020-02-08 09:16:49-03","NBC","NL-BOTANY","L.1050561","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Reitz R; Klein RM",NA,"1956","01","01","Southern America","Brazil","Santa Catarina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1050561 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1050561","NL-L1050561",NA,NA,"-53.733333","-26.533333",NA,NA,NA,NA,NA,NA,NA,NA,"-53.733333","-26.533333","Magnoliopsidae","Uw6412",NA,NA,NA
"75","2020-02-08 09:16:49-03","NBC","NL-BOTANY","L.2694281","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Hatschbach GG; Guimarães OA",NA,"1966","11","24","Southern America","Brazil",NA,"Est. Parana(Brasil), Mun Campina Gde. do Sul, Sitio do Belizario.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2694281 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2694281","NL-L2694281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"76","2020-02-08 09:16:49-03","NBC","NL-BOTANY","L.2694282","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Hatschbach GG",NA,"1968","12","19","Southern America","Brazil",NA,"Est. Paraná(Brasil), Mun Guaratuba, Serra de Araraquara.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2694282 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2694282","NL-L2694282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"77","2020-02-08 09:16:49-03","NBC","NL-BOTANY","L.2694283","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Reitz R; Klein RM",NA,"1957","12","30","Southern America","Brazil",NA,"Plantas de Santa Catarina-Brasil, Sabia, Vidal Ramos.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2694283 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2694283","NL-L2694283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"78","2020-02-08 09:16:49-03","NBC","NL-BOTANY","L.4284123","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Reitz R; Klein RM",NA,"1957","12","30","Southern America","Brazil",NA,"Plantas de Santa Catarina-Brasil, Sabia, Vidal Ramos.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4284123 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4284123","NL-L4284123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"79","2020-02-08 09:16:49-03","NBC","NL-BOTANY","U 0000487","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.","isotype","Sello F",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200000487 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0000487","NL-U0000487",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","94600 A",NA,NA,NA
"80","2020-02-08 09:16:49-03","NBC","NL-BOTANY","U 0050388","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Reitz R; Klein RM",NA,"1956","01","01","Southern America","Brazil","Santa Catarina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200050388 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0050388",NA,NA,NA,"-53.733333","-26.533333",NA,NA,NA,NA,NA,NA,NA,NA,"-53.733333","-26.533333","Magnoliopsidae","Uw 6412",NA,NA,NA
"81","2020-02-08 09:16:49-03","NBC","NL-BOTANY","U 0050389","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Reitz R; Klein RM",NA,"1956","01","01","Southern America","Brazil","Santa Catarina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200050389 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0050389",NA,NA,NA,"-53.733333","-26.533333",NA,NA,NA,NA,NA,NA,NA,NA,"-53.733333","-26.533333","Magnoliopsidae","Uw 6412",NA,NA,NA
"82","2020-02-08 09:16:49-03","NBC","NL-BOTANY","U 0085196","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Sant'Ana SC da; Santos EB dos; et al.",NA,"2000","05","19","Southern America","Brazil","Bahia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200085196 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0085196",NA,"Leeuwenberg AJM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"83","2020-02-08 09:16:49-03","NBC","NL-BOTANY","U.1079107","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Riedel L",NA,NA,NA,NA,"Southern America","Brazil",NA,"Brasilia.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1079107 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1079107","NL-U1079107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"84","2020-02-08 09:16:49-03","NBC","NL-BOTANY","U.1079108","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Riedel L",NA,NA,NA,NA,"Southern America","Brazil",NA,"Brasilia.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1079108 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1079108","NL-U1079108",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"85","2020-02-08 09:16:49-03","NBC","NL-BOTANY","U.1079109","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Sant'Ana SC da; Santos EB dos; et al.",NA,"2000","05","19","Southern America","Brazil","Bahia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1079109 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1079109","NL-U1079109","Leeuwenberg AJM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0085195",NA,NA,NA
"86","2020-02-08 09:16:49-03","NBC","NL-BOTANY","U.1079111","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Regnell AF",NA,"1846","01","01","Southern America","Brazil",NA,"Prov. Minas Geraes: Caldas.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1079111 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1079111","NL-U1079111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"87","2020-02-08 09:16:49-03","NBC","NL-BOTANY","U.1079112","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Lindeman JC",NA,"1971","07","13","Southern America","Brazil",NA,"Pôrto Alegre, Brasil, duna alta na praia de Cabo Frio, RJ, bosque no topo da duna.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1079112 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1079112","NL-U1079112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
