"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"255","2020-08-31 09:04:37-03","INPA","INPA","109953","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Hatschbach, GG","Hatschbach, GG","1982","01","12","Brasil","Paraná","Cerro Azul","Mato Preto","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"INPA0109953","INPA0109953 INPA0109953_e","1982",NA,NA,"44514",NA,"Dicotyledon Com-Clade","Malpighiales","Southern America",NA,"32006","auto",NA,NA,NA,NA,NA
"256","2020-08-31 09:04:37-03","INPA","INPA","87999","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Sleumer, HO","Hatschbach, GG","1977","12","19","Brasil","Paraná","Curitiba","Centro Civico","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"INPA0087999","INPA0087999 INPA0087999_e","1978",NA,NA,"40312",NA,"Dicotyledon Com-Clade","Malpighiales","Southern America",NA,"25180","auto",NA,NA,NA,NA,NA
"257","2020-08-31 09:04:37-03","INPA","INPA","127965","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Sobral, MEG","Sobral, MEG","1984","11","22","Brasil","Rio Grande do Sul","Porto Alegre","Morro Santana, Morro Santana.","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"INPA0127965","INPA0127965 INPA0127965_e","1984",NA,NA,"3512",NA,"Dicotyledon Com-Clade","Malpighiales","Southern America",NA,"29946","auto",NA,NA,NA,NA,NA
"258","2021-01-09 21:48:32-03","UNICENTRO","HUCO","6102","S","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Saueressig, D.","Albuquerque, J. .M.; et al.","2014","08","12","Brasil","Paraná","Rebouças",NA,"-50.692798614502","-25.6205997467041",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","FOM; HABITAT: FOM",NA,NA,NA,NA,"23614","auto",NA,NA,NA,NA,NA
"259","2020-06-15 15:30:44-03","UNESP-RC","HRCB","46811","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","Aubet","Pivetta","Fr. Daniel","1954","11","20","Brasil","Rio Grande do Sul","Vale Vêneto",NA,NA,NA,NA,NA,"160","160",NA,NA,NA,NA,NA,NA,"arbusto, flor branca amarelada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-06-15 15:30:44-03","UNESP-RC","HRCB","45071","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","Benth.","Rambo","Pivetta","1953","10","30","Brasil","Rio Grande do Sul","Augusto Pestana",NA,"-53.9921989440918","-28.5168991088867",NA,NA,"500","500",NA,NA,NA,NA,NA,"671","Árvore pequena, flor branco-amarelada",NA,NA,NA,NA,"15366","auto",NA,NA,NA,NA,NA
"261","2018-10-09 16:32:15-03","UFLA","ESAL","17460","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.",NA,"Souza, JS",NA,NA,NA,"Brasil","Minas Gerais","Lavras",NA,"-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,"25","árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2021-01-26 14:12:57-03","CPACT","ECT","2360","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","R.S.C.Magalhães","R.Wasum","1999","12","17","Brasil","Rio Grande do Sul","Jaquirana","Barra do Arroio dos Novilhos - na orla da mata. Coordenadas geográficas obtidas a partir dos dados de localidade, sede do munícipio.","-50.357778","-28.879167","50º21'28''W","28º52'45''S","945","945","ECT0002360","ECT0002360","2017","02","13","354",NA,"Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2014-07-30 10:41:02-03","CITSF","HXBH","009035","S","Plantae","Flacourtiaceae","Banara","parviflora (gray) benth.","Banara parviflora (gray) benth.",NA,"G. Hatschbach","J.M. Silva 908 & D.D. Guimarães","1991","01","08","Brasil","PR","Quatro Barras","Borda do Campo","-49.0769","-25.3656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6m de altura. Flor amarelo pálido. Erval.",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"264","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.",NA,"L. Smith & R. Reitz","1956","12","30","Brazil","Santa Catarina","Dionísio Cerqueira","33 km West of Rio Capetinga on the road to Dionísio Cerqueira","-53.6397018432617","-26.2549991607666",NA,NA,"800","900",NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"28536","auto","Dicotyledonae",NA,"1",NA,NA
"265","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.",NA,"R. M. Klein","1953","4","4","Brazil","Santa Catarina","Anitápolis","Palhoça","-49.1286010742188","-27.9018993377686",NA,NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"20462","auto","Dicotyledonae",NA,"1",NA,NA
"266","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.",NA,"R. M. Klein & -- Bresolin","1969","3","14","Brazil","Santa Catarina","Florianópolis","Saco Grande","-48.5491981506348","-27.596700668335",NA,NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"27000","auto","Dicotyledonae",NA,"1",NA,NA
"267","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.",NA,"L. Riedel","1824","1",NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"268","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.",NA,"J. C. Lindeman & J. H. Haas","1967","3","17","Brazil","Paraná",NA,"Forest on Morro N. of Barbaquá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"269","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.",NA,"R. Wasum","2003","2","23","Brazil","Rio Grande do Sul","São Francisco de Paula","Recosta em orla de mata","-50.4853","-29.4756",NA,NA,"563",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"270","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.",NA,"A. Kegler","1999","12","29","Brazil","Rio Grande do Sul","Caxias do Sul","3º légua, em orla de capoeirão","-51.1794013977051","-29.1681003570557",NA,NA,"780",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"49662","auto","Dicotyledonae",NA,"1",NA,NA
"271","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.",NA,"R. Wasum & et al.","1999","12","17","Brazil","Rio Grande do Sul","Jaquirana","Barra do Arroio dos Novilhos","-50.3577995300293","-28.8847007751465",NA,NA,"830",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"31282","auto","Dicotyledonae",NA,"1",NA,NA
"272","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.",NA,"J. M. Silva & D. Guimarães","1991","1","8","Brazil","Paraná","Quatro Barras","Borda do Campo","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"17116","auto","Dicotyledonae",NA,"1",NA,NA
"273","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.",NA,"G. Hatschbach","1967","11","16","Brazil","Paraná","Campina Grande do Sul","Camp. Gde. do Sul. Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,"1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"55154","auto","Dicotyledonae",NA,"1",NA,NA
"274","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.",NA,"A. Kegler","2000","1","30","Brazil","Rio Grande do Sul","Caxias do Sul","Galopólis","-51.1794013977051","-29.1681003570557",NA,NA,"780",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"49662","auto","Dicotyledonae",NA,"1",NA,NA
"275","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.",NA,"A. Gevieski","1953","12","7","Brazil","Santa Catarina","Ibirama","Horto Florestal","-49.5177993774414","-27.0569000244141",NA,NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"18533","auto","Dicotyledonae",NA,"1",NA,NA
"276","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.",NA,"R. Wasum & et al.","2000","1","9","Brazil","Rio Grande do Sul","São Francisco de Paula","José Velho","-50.5835990905762","-29.4480991363525",NA,NA,"750",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"76715","auto","Dicotyledonae",NA,"1",NA,NA
"277","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.",NA,"B. Rambo","1949","1","22","Brazil","Rio Grande do Sul","Porto Alegre","Morro da Gloria","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"29946","auto","Dicotyledonae",NA,"1",NA,NA
"278","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.",NA,"A. Kegler","1999","1","25","Brazil","Rio Grande do Sul","Flores da Cunha","Nova Brasília","-51.1817016601562","-29.0289001464844",NA,NA,"750",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"18321","auto","Dicotyledonae",NA,"1",NA,NA
"279","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.",NA,"B. Rambo","1950","1","11","Brazil","Rio Grande do Sul","Gravataí","Prope Gravataí","-50.9919013977051","-29.9444007873535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"25424","auto","Dicotyledonae",NA,"1",NA,NA
"280","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.",NA,"G. Hatschbach","1967","9","16","Brazil","Paraná","Campina Grande do Sul","Sítio de Belizario","-49.0553016662598","-25.3055992126465",NA,NA,"1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"55154","auto","Dicotyledonae",NA,"1",NA,NA
"281","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.",NA,"G. Hatschbach","1967","4","9","Brazil","Paraná","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"55154","auto","Dicotyledonae",NA,"1",NA,NA
"282","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.",NA,"B. Rambo","1950","3","3","Brazil","Rio Grande do Sul","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"29946","auto","Dicotyledonae",NA,"1",NA,NA
"283","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.",NA,"B. Rambo","1950","3","3","Brazil","Rio Grande do Sul","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"29946","auto","Dicotyledonae",NA,"1",NA,NA
"284","2019-10-29 10:08:34-03","UFPR","EFC","5788","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Souza, I.; Cruz, K.B.","Gatti, G.; Tiepolo, G.; Klechowicz, N.A.","1997","01","15","Brasil","Paraná","Quatro Barras","Serra da Baitaca","-49.0036","-25.3887","-49.0036","-25.3887",NA,NA,"EFC005788",NA,"2019","05","24","72","Arvoreta 3m, beira de estrada (capoeira), com flores amareladas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2019-12-09 17:30:56-03","UFPR","EFC","14978","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Blum, C.T.","Blum, C.T.","2015","12","03","Brasil","Paraná","Curitiba","Capão do Cifloma","-49.24","-25.448","-49.2400","-25.4480","923","923","EFC014978",NA,"2015","12","03","2400","Árvore 15 m alt.; botões e flores amarelas; Floresta Ombrófila Mista Montana em estágio médio __COMMOM_NAME__: Cambroé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2019-12-09 17:30:56-03","UFPR","EFC","15520","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Souza, I.","Souza, I.; Monastier, S.R.","2017","02","06","Brasil","Paraná","Curitiba","Bairro São Lourenço","-49.2665","-25.3916","-49.2665","-25.3916","926","926","EFC015520",NA,"2017","02","06",NA,"Árvore, 10 m, frutos verdes. Floresta Ombrófila Mista alterada com subosque suprimido",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2019-12-09 17:30:56-03","UFPR","EFC","4705","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Blum, C.T.",NA,"1994","04","23","Brasil","Paraná","Quatro Barras","Morro Anhangava","-49.0036","-25.3887","-49.0036","-25.3887",NA,NA,"EFC004705",NA,"2014","01","05",NA,"Árvore com 4m, beira da estrada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2019-10-29 10:08:34-03","UFPR","EFC","11334","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Saueressig, D.","Saueressig, D.; Henke, J.M.","2011","11","24","Brasil","Paraná","Ipiranga","Ipiranga/PR","-50.5842018127441","-25.0238990783691",NA,NA,NA,NA,"EFC011334",NA,"2011","12","02","1649","arvoreta de 8 metros, borda de F.O.M. (878 metros de altitude) __COMMOM_NAME__: cambroé",NA,NA,NA,NA,"31827","auto",NA,NA,NA,NA,NA
"289","2020-01-14 12:02:20-03","USP","SPF","230813","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Kallunki, JA","Jardim, JG","1995","03","28","Brasil","Bahia","Uruçuca",NA,"-39.166667","-14.416667","-39.166667","-14.416667",NA,NA,"SPF00230813",NA,"1996",NA,NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2019-11-13 11:31:15-03","USP","SPF","61065","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Nepomuceno, FAA","Campos, JM","1981","03","28","Brasil","Santa Catarina","Bom Retiro",NA,"-49.489200592041","-27.7971992492676",NA,NA,"800","800","SPF00061065",NA,"2017","03",NA,"26",NA,NA,NA,NA,NA,"35974","auto",NA,NA,NA,NA,NA
"291","2021-03-25 13:53:34-03","UNIVILLE","JOI","15492","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","M. Verdi","Verdi, M.","2009","11","23","Brasil","Santa Catarina","Morro Grande","Três Barras.","-49.77","-28.71","49º46'12''W","28º42'36''S","311","311","JOI015492",NA,"2009","11","23","3102","; HABITAT: entorno do fragmento; HABITO: Árvore; TIPO VEGETACIONAL: Floresta Ombrófila Densa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2021-03-25 13:53:34-03","UNIVILLE","JOI","15489","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","M. Sobral","Verdi, M.","2009","11","07","Brasil","Santa Catarina","Nova Veneza","São Bonifácio.","-49.588611","-28.708056","49º35'19''W","28º42'29''S","124","124","JOI015489",NA,"2010","01","25","3075","; HABITAT: entorno do fragmento; HABITO: arbórea; TIPO VEGETACIONAL: Floresta Ombrófila Densa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2019-11-22 16:09:03-03","UEFS","HUEFS","224405","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","F.A.A.Nepomuceno",NA,"2016","02","04","Brasil","Espírito Santo","Linhares","Estrada Bebedouro/Regência.","-46.000833","-19.494722","46W0'3''","19S29'41''",NA,NA,"HUEFS0224405","HUEFS0224405","2017","08",NA,"7457","Mata de Tabuleiro.","Angiospermae","Malpighiales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"294","2019-10-07 09:32:42-03","UEFS","HUEFS","143087","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","A.Popovkin","Popovkin, A.V.","2007","05","26","Brasil","Bahia","Entre Rios","Fazenda Rio do Negro. Residual stands of the Atlantic Forest of the Rio do Negro valley, ca. 15 km southeast of Entre Rios.","-37.95","-12.883333","37W57'","12S53'","153","153","HUEFS0143087","HUEFS0143087","2009","05",NA,"67",NA,"Angiospermae","Malpighiales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"295","2019-10-07 09:32:42-03","UEFS","HUEFS","146105","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","F.A.A.Nepomuceno","Popovkin, A.V.","2009","02","16","Brasil","Bahia","Entre Rios","Fazenda Rio do Negro. Residual stands of the Atlantic Forest of the Rio do Negro valley, ca. 15 km southeast of Entre Rios.","-38.048611","-12.017778","38W2'55''","12S1'4''",NA,NA,"HUEFS0146105","HUEFS0146105","2017","08",NA,"508",NA,"Angiospermae","Malpighiales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"296","2019-10-07 09:32:42-03","UEFS","HUEFS","158270","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.",NA,"Popovkin, A.V.","2009","03","25","Brasil","Bahia","Entre Rios","Fazenda Rio do Negro. Residual stands of the Atlantic Forest of the Rio do Negro valley, ca. 15 km southeast of Entre Rios.","-38.033333","-12.016667","38W2'","12S1'",NA,NA,"HUEFS0158270","HUEFS0158270",NA,NA,NA,"534",NA,"Angiospermae","Malpighiales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"297","2019-10-07 09:32:42-03","UEFS","HUEFS","158380","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","F.A.A.Nepomuceno","Popovkin, A.V.","2010","01","10","Brasil","Bahia","Entre Rios","Fazenda Rio do Negro. Residual stands of the Atlantic Forest of the Rio do Negro valley, ca. 15 km southeast of Entre Rios.","-38.033333","-12.016667","38W2'","12S1'",NA,NA,"HUEFS0158380","HUEFS0158380","2017","08",NA,"645",NA,"Angiospermae","Malpighiales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"298","2019-10-07 09:32:42-03","UEFS","HUEFS","20433","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","F.A.A.Nepomuceno","França, F.","1995","03","25","Brasil","Bahia","Conde",NA,"-37.6105995178223","-11.8135995864868",NA,NA,NA,NA,"HUEFS0020433","HUEFS0020433","2017","08",NA,"1151",NA,"Angiospermae","Malpighiales",NA,NA,"31737","auto","Rosanae",NA,NA,NA,NA
"299","2019-10-07 09:32:42-03","UEFS","HUEFS","42638","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","F.A.A.Nepomuceno","Fonseca, M.R.","1998","03","15","Brasil","Bahia","Entre Rios","Litoral Norte RPPN Fazenda Lontra/Saudade.","-38.084400177002","-11.9419002532959",NA,NA,NA,NA,"HUEFS0042638","HUEFS0042638","2017","08",NA,"336",NA,"Angiospermae","Malpighiales",NA,NA,"52418","auto","Rosanae",NA,NA,NA,NA
"300","2019-10-07 09:32:42-03","UEFS","HUEFS","42651","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","F.A.A.Nepomuceno","Fonseca, M.R.","1998","02","03","Brasil","Bahia","Entre Rios","Litoral Norte, RPPN Fazenda Lontra/Saudade.","-38.084400177002","-11.9419002532959",NA,NA,NA,NA,"HUEFS0042651","HUEFS0042651","2017","08",NA,"271",NA,"Angiospermae","Malpighiales",NA,NA,"52418","auto","Rosanae",NA,NA,NA,NA
"301","2019-10-07 09:32:42-03","UEFS","HUEFS","42649","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","F.A.A.Nepomuceno","Orge, M.D.R.","1997","10","04","Brasil","Bahia","Entre Rios","RPPN Fazenda Lontra/Saudade","-38.084400177002","-11.9419002532959",NA,NA,NA,NA,"HUEFS0042649","HUEFS0042649","2017","08",NA,"250",NA,"Angiospermae","Malpighiales",NA,NA,"52418","auto","Rosanae",NA,NA,NA,NA
"302","2015-03-13 18:56:57-03","F","FMNH-SEEDPLANTS","V0245865F","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0245865F","V0245865F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"303","2015-03-13 18:56:57-03","F","FMNH-SEEDPLANTS","V0245866F","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0245866F","V0245866F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"304","2015-03-13 18:56:57-03","F","FMNH-SEEDPLANTS","V0245867F","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0245867F","V0245867F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
