"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"375","2018-01-11 14:48:00-02","MO","MOBOT","2828581","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","A. Fuentes (LPB)","S. Paredes|Alejandro Araujo M.|A. T. Fernández C.|Guzmán Jove|Remberto Jove|Lisandro Molina","Paredes Salinas 29","2005","11","2","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas, Rio San Juan, Bosque seco del sector Azariamas, con Oxandra espintana y Myroxylon balsamun. Fondo de valle. Parcela Permanente de Muestreo # 15. Plantas secadas en campo.","-68.6558333","-14.2002778",NA,NA,"840.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","05-01",NA
"376","2020-07-22 12:10:00-03","MO","MOBOT","2836168","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","A. Fuentes (LPB)","Vania Torrez|Manuel J. Macía|D. Choque A.|Pilar Garagorri|Pepe Sevillanos|Juan Mamani","Torrez Flores 169","2005","10","8","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas, Rio San Juan. Bosque semideciduo de Yungas subandino xerico con Oxandra espintana y Erythrochiton fallax; cima. Parcela temporal de muestreo (0,1 ha). Plantas No alcoholizadas.","-68.6333333","-14.2",NA,NA,"991.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","05-05",NA
"377","2008-05-27 22:02:00-03","MO","MOBOT","3200252","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Luciano Bernardi","Bernardi 18120","1978","10","19","Paraguay","Paraguarí",NA,"Para observabatur in nemore collino ad rivulum Ao Rory, Paraguarí.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2020-07-22 15:45:00-03","MO","MOBOT","2836264","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","A. Fuentes (LPB)","Vania Torrez|Manuel J. Macía|D. Choque A.|Pilar Garagorri|Pepe Sevillanos|J. Mamani","Torrez Flores 194","2005","10","10","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas, Rio San Juan. Bosque semideciduo de Yungas subandino xerico con Oxandra espintana y Erythrochiton fallax; ladera con exposicion NW. Parcela temporal de muestreo (0,1 ha). Plantas NO alcoholizadas.","-68.64","-14.2177778",NA,NA,"811.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","05-06",NA
"379","2016-12-17 05:23:00-02","MO","MOBOT","2836563","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","A. Araujo-M (LPB)","S. Paredes","Paredes Salinas 105A","2005","11","9","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas, Rio San Juan, Bosque seco del sector Azariamas, con Oxandra espintana y Phyllostylon rhamnoides. Ladera. Parcela Permanente de Muestreo # 16. Plantas secadas en campo.","-68.6519444","-14.1994444",NA,NA,"935.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","05-02",NA
"380","2017-10-06 18:00:00-03","MO","MOBOT","2836716","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","A. Araujo-M (LPB)","S. Paredes|Alejandro Araujo M.|A. T. Fernández C.|Guzmán Jove|Remberto Jove|Lisandro Molina","Paredes Salinas 139","2005","11","15","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas, Rio San Juan.","-68.6397222","-14.1986111",NA,NA,"1150.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","05-03",NA
"381","2020-09-06 20:12:00-03","MO","MOBOT","2866380","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","L. Cayola (LPB)","L. Cayola|Angel Fernández|C. Campos|Vania Torrez|Gerardo Jove|Remberto Jove|L. Sánchez","Cayola Pérez 2212","2005","11","27","Bolivia","La Paz","Franz Tamayo","Area Natural de Manejo Integrado Madidi, Azariamas, 2 km al E del arroyo Javillas. Bosque de yungas subandino pluviestacional con Oxandra espintana y Eugenia sp. Ladera ondulada. Parcela permanente de muestreo #18. Plantas NO alcoholizadas.","-68.5252778","-14.2525",NA,NA,"933.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","05-44",NA
"382","2015-10-28 05:49:00-02","MO","MOBOT","2871289","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","L. Cayola (LPB)","L. Cayola|Angel Fernández|C. Campos|Vania Torrez|Gerardo Jove|Remberto Jove|L. Sánchez","Cayola Pérez 2371","2005","12","10","Bolivia","La Paz","Franz Tamayo","Area Natural de Manejo Integrado Madidi, Azariamas, arroyo Huanechaquimayu. Bosque de yungas subandino pluviestacional con Phyllostylon rhamnoides y Capparis polyantha. Terraza antigua. Parcela temporal de muestreo #20. Plantas NO alcoholizadas.","-68.5191667","-14.3172223",NA,NA,"794.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","05-46",NA
"383","2020-09-04 10:10:00-03","MO","MOBOT","2879876","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","L. Cayola (LPB)","L. Cayola|C. Campos|A.S. Poma C.|Remberto Jove|H. Urbano","Cayola Pérez 1805","2005","10","1","Bolivia","La Paz","Franz Tamayo","Area Natural de Manejo Integrado Madidi, Azariamas, Encuentro Azariamas. Bosque de yungas subandino pluviestacional con Oxandra espintana y Eugenia sp. Fondo de valle. Parcela temporal de muestreo (0,1 ha). Plantas NO alcoholizadas.","-68.53","-14.2411111",NA,NA,"667.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","05-29",NA
"384","2020-07-16 21:48:00-03","MO","MOBOT","2880784","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","A. Araujo-M (LPB)","Alejandro Araujo M.|A.S. Poma C.|Pilar Garagorri|S. Paredes|Evert Cuevas","Araujo Murakami 2555","2005","12","3","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, rio Tuichi, arroyo Pintata. Bosque andino semideciduo con Anadenanthera colubrina, Oxandra espintana, Trichilia elegans, Phyllostylon rhamnoides y Acacia loretensis. Plantas secadas en campo.","-68.5877777","-14.4286111",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","05-19",NA
"385","2012-04-12 05:10:00-03","MO","MOBOT","2996772","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","A. Fuentes (LPB)","Alfredo F. Fuentes|Tatiana B. Miranda","Fuentes Claros 10900","2006","5","21","Bolivia","La Paz","Franz Tamayo","Area Natural de Manejo Integrado Madidi, entre Azariamas y Sipia. Bosque de yungas seco subandino con Anadenanthera colubrina y Trichilia spp. Plantas sin alcoholizar.","-68.5430555","-14.4227778",NA,NA,"820.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","06-54",NA
"386","2008-05-27 22:02:00-03","MO","MOBOT","3196808","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Stephen Smith","Ronaldo Wasum","Wasum 4737","1988","10","26","Brazil","Rio Grande do Sul",NA,"Caxias do Sul - Chácara Eberle",NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2012-01-03 06:25:00-02","MO","MOBOT","3196809","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Bernadino S. Bertoni","Bertoni 3662","1947","9","18","Argentina","Misiones","San Javier","Acaraguá",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2018-06-22 05:25:00-03","MO","MOBOT","3196969","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","L.B. Smith","Lyman B. Smith|Pe. Raulino Reitz","Smith 12413","1964","10","11","Brazil","Santa Catarina",NA,"Mu. Rio do ul: Mid-lope forest above cit of Rio do Sul","-49.63333","-27.21666",NA,NA,"350.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2008-05-27 22:02:00-03","MO","MOBOT","3197046","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Smith","Lyman B. Smith","Smith 12788","1964","10","21","Brazil","Santa Catarina",NA,"Sun. Sao Miguel d' Oeste: forest above Rio Reperi-guacu, Peperi","-53.73333","-26.53333",NA,NA,"300.00000000","400.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2010-12-01 18:06:00-02","MO","MOBOT","3197198","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Camilo L. Quarín|Aurelio Schinini","Quarín 1043","1973","3","6","Argentina","Corrientes","Mercedes","Cnia. Pellegrini, antes del piedraplen",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2010-07-02 20:10:00-03","MO","MOBOT","3197291","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Osvaldo Boelcke|Maevia N. Correa","Boelcke 14514","1971","9","10","Argentina","Corrientes","Concepción","Carambola (sec. 1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2013-08-23 04:12:00-03","MO","MOBOT","3197386","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Arturo E. Burkart","Burkart 18549","1951","10","14","Paraguay",NA,NA,"Asuncion, cerro hambaré",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2008-05-27 22:02:00-03","MO","MOBOT","3198008","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Hatschbach","Gert G. Hatschbach","Hatschbach 19797","1968","9","22","Brazil","Paraná",NA,"Fóz do Chopim (mun. Laranjeiras do Sul Paraná)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2010-01-25 20:07:00-02","MO","MOBOT","3198137","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Pedersen","Troels M. Pedersen","Pedersen 9834","1971","9","10","Argentina","Corrientes","Concepción","Carambola",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2008-05-27 22:02:00-03","MO","MOBOT","3201025","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Nélida Soria","Soria Rey 7917","1997","4","18","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá. Orillas del Aquidaban.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2012-07-28 05:08:00-03","MO","MOBOT","3201176","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","G. Hatschbach","* SILVA","SILVA 3027","1999","9","1","Brazil","Paraná",NA,"Perobal (mun. Sao Jorge do Oeste) Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2015-12-30 11:53:00-02","MO","MOBOT","3201491","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","B. Jiménez","Belén Jiménez|Griselda Marín O.|M. Peña-Chocarro","Jiménez 1792bj","1997","3","11","Paraguay","Canindeyú",NA,"Jejui-mi, entrada. Bosque alto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2009-08-24 12:06:00-03","MO","MOBOT","3201822","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Guillermo Caballero","Itaipú Binacional","Itaipú Binacional 475","1979","8","29","Paraguay","Chaco",NA,"Yvyrá pepé-Alecrín. Dpto. A. Paraná - Pto. Palma. bosque alto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2008-05-27 22:02:00-03","MO","MOBOT","81379","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","D. Brunner (MO)","Elsa M. Zardini","Zardini 5056","1988","6","25","Paraguay","Cordillera",NA,"Cerro Zanja Jhú, 1 km East of road from Route 1 to Atyra, 3 kms before Atyra. In forest up to 20 m tall.","-57.15","-25.21666",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","88-34",NA
"400","2008-05-27 22:02:00-03","MO","MOBOT","82827","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","A. Schinini (CTES)","Elsa M. Zardini|C. Benítez","Zardini 3178","1987","9","30","Paraguay","San Pedro",NA,"Colonia 8 de diciembre, 12 kms al SE de Choré. Bosque Alto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","87-38",NA
"401","2008-05-27 22:02:00-03","MO","MOBOT","83708","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","A. Schinini (CTES)","Elsa M. Zardini|C. Benítez","Zardini 3311","1987","10","2","Paraguay","San Pedro",NA,"Compañia Naciente, 8 kms SE de Choré. Transecta 9. Bosque alto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","87-45",NA
"402","2008-05-27 22:02:00-03","MO","MOBOT","84170","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","A. Schinini (CTES)","Elsa M. Zardini|C. Benítez","Zardini 3386","1987","10","3","Paraguay","San Pedro",NA,"Linea Caraguatay 5 kms al N de Choré (cerca de transecta 10)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","87-50",NA
"403","2011-06-09 17:35:00-03","MO","MOBOT","84611","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Renee Fortunato (BAB)","Elsa M. Zardini|Tulio Tillería","Zardini 37024","1993","8","26","Paraguay","Caaguazú",NA,"Guayaquí. Between Coronel Oviedo and Caaguazú; Route 2, km 158-159. Tall forest.","-56.18333","-25.48333",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","844",NA
"404","2011-06-09 17:35:00-03","MO","MOBOT","85263","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","E. Zarate (BAB)","Elsa M. Zardini|Tulio Tillería","Zardini 37152","1993","11","9","Paraguay","Caaguazú",NA,"Guayaquí. Between Coronel Oviedo and Caaguazú; Route 2, km 158-159. Tall forest.","-56.18333","-25.48333",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","847",NA
"405","2008-05-27 22:02:00-03","MO","MOBOT","86531","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","D. Brunner (MO)","Elsa M. Zardini","Zardini 7829","1988","10","30","Paraguay","Caazapá",NA,"Tavaí. Five kms S of Destacamento, on Constancio Trociuk Ranch. Tall forest.","-55.45","-26.16666",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","88-109",NA
"406","2017-03-16 11:23:00-03","MO","MOBOT","884783","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Renee Fortunato (BAB)","Elsa M. Zardini|M. Vera","Zardini 40228","1994","7","30","Paraguay","Presidente Hayes",NA,"Río Aguará-Guazú, southern side.","-58.0358333","-24.5780556",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","929",NA
"407","2008-05-27 22:02:00-03","MO","MOBOT","884873","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","R. Fortunato (BAB)","Elsa M. Zardini|Leongino Guerrero","Zardini 40273","1994","7","30","Paraguay","Presidente Hayes",NA,"Río Aguará-Guazú, northern side. Gallery forest.","-58.03583","-24.57805",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","930",NA
"408","2008-05-27 22:02:00-03","MO","MOBOT","90794","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","W.J. Hahn (MO)","William J. Hahn","Hahn 2205","1984","3","12","Paraguay","San Pedro",NA,"Choré. Disturbed forest.","-56.66666","-24.16666",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","84-15",NA
"409","2008-05-27 22:02:00-03","MO","MOBOT","97229","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","D. Brunner (MO)","Alwyn H. Gentry|S. Keel|Victor Vera|Jorge Dávalos","Gentry 59295","1987","9","24","Paraguay","Canindeyú",NA,"Terreno del Banco Mundial, 34 km E of Villa Ygatimi near Río Jejui-mí. Mature forest on sandy soil. Transect 1","-55.53333","-24.13333",NA,NA,"150.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","87-249",NA
"410","2008-05-27 22:02:00-03","MO","MOBOT","978474","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","A. Fuentes (USZ)","Antony Jardim|A. Cadden","Jardim 2138","1995","7","4","Bolivia","Santa Cruz","Chiquitos","Bocamina, Serranía de Sunsas, Tucavaca, cerca del campamento de Emicruz/RTZ. Bosque seco chiquitano de Anadenanthera con influencia chaqueño. Suelos lateríticos con piedra caliza.","-58.783056","-18.628889",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2016-03-08 11:12:00-03","MO","MOBOT","987179","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","R. Fortunato (BAB)","Elsa M. Zardini|Leongino Guerrero","Zardini 42585","1995","5","25","Paraguay","Alto Paraná",NA,"Estancia Río Bonito. Forest III.","-54.8138889","-25.6302778",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1000",NA
"412","2008-05-27 22:02:00-03","MO","MOBOT","85983","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","D. Brunner (MO)","Elsa M. Zardini|A. Aguayo","Zardini 9824","1989","1","26","Paraguay","Paraguarí",NA,"Cerro Palacios, 5 kms N of Paraguarí. Forest on south western slope.","-57.16666","-25.41666",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","16",NA
"413","2008-05-27 22:02:00-03","MO","MOBOT","85725","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","D. Brunner (MO)","Elsa M. Zardini","Zardini 5658","1988","7","9","Paraguay","Paraguarí",NA,"Cerro Palacios. In forest. Tree to be cut down.","-57.16666","-25.41666",NA,NA,"250.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","88-48",NA
"414","2008-05-27 22:02:00-03","MO","MOBOT","86987","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","D. Brunner (MO)","Elsa M. Zardini","Zardini 5812","1988","7","14","Paraguay","Paraguarí",NA,"Macizo Acahay. Forest being cleared on the central peak.","-57.15","-26.9",NA,NA,"500.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","88-52",NA
"415","2020-06-22 14:18:01-03","UNESP-IBILCE","SJRP","33830","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Almeida Neto, A. & Ranga, N. T.","231.0","2008","04","07","Brasil","São Paulo","Matão (G9)","Fazenda Cambuhy","-48.53722222","-21.62055556","-48.53722222","-21.62055556",NA,NA,NA,NA,"Árvore, P-B 36, I-485. Biota","America do Sul",NA,NA,"Tracheophyta","Fabales",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"416","2020-06-22 14:18:01-03","UNESP-IBILCE","SJRP","29161","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Fernandes, A.C.",NA,NA,NA,NA,"Brasil","São Paulo","Nhandeara","Empresa Quiri Ruber","-50.0299987792969","-20.6900005340576",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Tracheophyta","Fabales",NA,NA,NA,"20767","auto","Magnoliopsida",NA,NA,NA,NA
"417","2020-06-22 14:18:01-03","UNESP-IBILCE","SJRP","21407","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"nada consta",NA,NA,NA,NA,"Brasil","São Paulo","Campinas","nada consta","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Tracheophyta","Fabales",NA,NA,NA,"23900","auto","Magnoliopsida",NA,NA,NA,NA
"418","2020-06-22 14:18:01-03","UNESP-IBILCE","SJRP","17477","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","G. Hatschbach","J.M. Silva",NA,NA,NA,NA,"Brasil","Paraná","Londrina","Rio Tibagi, Fazenda São José do Remansinho","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"Árvore 20 m, fruto amarelo pálido.;","América do Sul",NA,NA,"Tracheophyta","Fabales",NA,NA,NA,"63728","auto","Magnoliopsida",NA,NA,NA,NA
"419","2019-03-29 10:41:23-03","UFSM","HDCF","2809","S","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Marchiori, J. N. C.","Marchiori, J. N. C.","429","1986","08","18","Brasil","Rio Grande do Sul","Tenente Portela",NA,"-53.75830078125","-27.3710994720459",NA,NA,NA,NA,NA,NA,"Parque Estadual do Turvo. Madeira coletada","América",NA,NA,NA,NA,"1986","08","18","14404","auto",NA,NA,NA,NA,NA
"420","2019-03-29 10:41:23-03","UFSM","HDCF","318","S","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Longhi, S. J.","Andrae, F. H.",NA,"1977","04","08","Brasil","Rio Grande do Sul","Cerro Largo","Cerro Largo","-54.7380981445312","-28.1485996246338",NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,"1977","04","12","13082","auto",NA,NA,NA,NA,NA
"421","2019-03-29 10:41:23-03","UFSM","HDCF","6161","S","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Callegaro, R.M.","Andriollo, D. D.; Andrzejewski, C.",NA,"2010","08","22","Brasil","Rio Grande do Sul","Jaguari","Ijucapirama","-54.689998626709","-29.4974994659424",NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,"2010","08","22","27649","auto",NA,NA,NA,NA,NA
"422","2019-03-29 10:41:23-03","UFSM","HDCF","3975","S","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Denardi, L.","Rossi, M.",NA,"1988","11","23","Brasil","Rio Grande do Sul","São Pedro do Sul",NA,"-54.1789016723633","-29.6205997467041",NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,"2016","03","29","32227","auto",NA,NA,NA,NA,NA
