"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","typeStatus","relationshipType","previousCatalogNumber","fieldNumber","individualCount","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","01066807","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","P. E. Berry; T. P. Ramamoorthy",NA,NA,NA,"W. R. Anderson","1972","02","11","Brazil","Minas Gerais",NA,"Serra do Espinhaço, eastern slope of Pico do Itambé, first large sandstone outcrop below the summit","-43.3919444","-18.43185",NA,NA,"NY01066807","NY01066807_01","35832","1700","1700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1204491' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","01066805","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","P. E. Berry; T. P. Ramamoorthy",NA,NA,NA,"A. Macedo","1950","12","28","Brazil","Minas Gerais","Ouro Preto","Itacolomi","-43.5081","-20.2878",NA,NA,"NY01066805","NY01066805_01","2774",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1204489' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","01240617","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","regia","Fuchsia regia regia","(Vell.) Munz","P. E. Berry",NA,NA,NA,"R. A. X. Borges","2006","12","17","Brazil","Bahia","Almadina","Serra do Corcovado, 13,8 km ao SW de Coaraci, na estrada para Almadina. Fazenda São José. Proprietário Senhor Francisco.","-39.6033","-14.7058",NA,NA,"NY01240617","NY01240617_01","385","650","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1449773' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","653384","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz",NA,NA,NA,NA,"T. P. Ramamoorthy","1980","05","09","Brazil","Santa Catarina",NA,"Rancho Queimado, on road to Boa Vista",NA,NA,NA,NA,"NY00653384","NY00653384_01","1159",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=363717' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","01066816","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz",NA,NA,NA,NA,"A. F. Regnell","1864",NA,NA,"Brazil","Minas Gerais",NA,"Prov. Minas Geraes: Caldas",NA,NA,NA,NA,"NY01066816","NY01066816_01","I111",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1204506' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","2422912","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz",NA,NA,NA,NA,"D. Hottz","2013","12","04","Brazil","Rio de Janeiro","Bom Jardim","Pedra de Santa Tereza, divisa com Duas Barras próximo a localidade Panorama","-42.4193992614746","-22.1518993377686",NA,NA,"NY02422912","NY02422912_01","271","1165",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2675018' target='other'> <mi>dwc_moreinfo</mi></a>","20245","auto","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","1747924","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz",NA,NA,NA,NA,"R. R. Guedes-Bruni","1993","11","08","Brazil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia. Trilha entre os Abrigo Macieira e Macena.","-44.65833","-22.35833",NA,NA,"NY01747924","NY01747924_01","2321","1800","1900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2015566' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","653394","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","S. F. Smith",NA,NA,NA,"R. A. Wasum","1986","10","25","Brazil","Rio Grande do Sul",NA,"Cambará do Sul- Fortaleza","-49.950129","-29.044729",NA,NA,"NY00653394","NY00653394_01","2122",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=363703' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","653395","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","P. E. Berry; T. P. Ramamoorthy",NA,NA,NA,"G. Gardner","1837","02",NA,"Brazil","Rio de Janeiro",NA,"Serra dos Orgaos, Brasil trop.","-43.073169","-22.496706",NA,NA,"NY00653395","NY00653395_01","375","914.4","2133.6","Comm. am. Shuttleworth 1838 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=363710' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","653382","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","P. E. Berry",NA,NA,NA,"W. R. Anderson","1976","02","27","Brazil","Rio de Janeiro","Rio de Janeiro","Pedra Dubois, west of Santa Maria Madalena","-42.02","-21.97",NA,NA,"NY00653382","NY00653382_01","11724","1100","1100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=363705' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","01066821","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz",NA,NA,NA,NA,"P. E. Berry","1985","02","12","Brazil","Minas Gerais","Ouro Preto","Serra do Itacolomy","-43.5081","-20.2878",NA,NA,"NY01066821","NY01066821_01","4545","1500","1500","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1204530' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","653383","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","P. E. Berry; T. P. Ramamoorthy",NA,NA,NA,"H. S. Irwin","1970","03","28","Brazil","Minas Gerais",NA,"Sao Joao da Chapada",NA,NA,NA,NA,"NY00653383","NY00653383_01","28499","1150","1150","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=363708' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","01240712","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz",NA,NA,NA,NA,"M. M. M. Lopes","2007","04","19","Brazil","Bahia","Almadina","Serra do Corcovado. 9,8 km ao SW de Coarací na estrada para Almadina, daí N ate a Fazenda São José. Proprietario Senhor Francisco. Parte alta da enconsta","-39.6033","-14.7058",NA,NA,"NY01240712","NY01240712_01","1267","800","800","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1463043' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","01066808","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","P. E. Berry; T. P. Ramamoorthy",NA,NA,NA,"W. R. Anderson","1972","02","11","Brazil","Minas Gerais",NA,"Serra do Espinhaço, eastern slope of Pico do Itambé, first large sandstone outcrop below the summit","-43.3919444","-18.43185",NA,NA,"NY01066808","NY01066808_01","35830","1700","1700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1204493' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","01066815","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz",NA,NA,NA,NA,"G. A. Lindberg","1854","12","18","Brazil","Minas Gerais",NA,"Prov. Minas Geraes: Caldas",NA,NA,NA,NA,"NY01066815","NY01066815_01","346",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1204505' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","01093170","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","A. Schinini",NA,NA,NA,"T. M. Pedersen","1979","12","17","Brazil","Rio Grande do Sul","Vacaria","About 25 km W of Vacaría, near Capao de Harança","-50.9339","-28.5122",NA,NA,"NY01093170","NY01093170_01","12739",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1230107' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","649387","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","S. F. Smith",NA,NA,NA,"R. L. Barbieri","1992","10","27","Brazil","São Paulo","Campos do Jordao","Campos do Jordao, Santa Cruz","-45.614319","-22.744151",NA,NA,"NY00649387","NY00649387_01","8702","1650","1650","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=363704' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","653400","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz",NA,NA,NA,NA,"T. P. Ramamoorthy","1977","05","04","Brazil","Rio de Janeiro",NA,"Along road to Itatiaia from BR 116",NA,NA,NA,NA,"NY00653400","NY00653400_01","817",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=363722' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","01066812","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","P. E. Berry; T. P. Ramamoorthy",NA,NA,NA,"G. Gardner","1836",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"NY01066812","NY01066812_01 NY01066812_02","375",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1204501' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","653399","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz",NA,NA,NA,NA,"H. de F. Leitão Filho","1976","10","08","Brazil","São Paulo",NA,"Ca. 10 km. S.W. de Jundiaí. Serra do Japí",NA,NA,NA,NA,"NY00653399","NY00653399_01","3148",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=363721' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","653388","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","P. E. Berry; T. P. Ramamoorthy",NA,NA,NA,"R. Reitz","1958","09","20","Brazil","Santa Catarina",NA,"Pinhal da Companhia, Lauro Müller",NA,NA,NA,NA,"NY00653388","NY00653388_01","7196","300","300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=363707' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","653397","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz",NA,NA,NA,NA,"Y. Fujimoto","1978","04","26","Brazil","São Paulo","Jandira","Oomoto-Aizendo","-46.9025","-23.5278",NA,NA,"NY00653397","NY00653397_01","1","730","730","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=363719' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","01066806","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","P. E. Berry; T. P. Ramamoorthy",NA,NA,NA,"H. S. Irwin","1968","02","19","Brazil","Minas Gerais",NA,"Serra do Cipó, km. 135 (ca. 150km N. of Belo Horizonte).","-43.38","-18.82",NA,NA,"NY01066806","NY01066806_01","20542","1300","1300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1204490' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","653387","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","P. E. Berry; T. P. Ramamoorthy",NA,NA,NA,"R. Reitz","1957","06","14","Brazil","Santa Catarina","Vidal Ramos","Sabiá, Vidal Ramos","-49.3556","-27.3919",NA,NA,"NY00653387","NY00653387_01","4274","750","750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=363709' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","653389","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","P. E. Berry; T. P. Ramamoorthy",NA,NA,NA,"A. Lourteig","1967","12","16","Brazil","Santa Catarina","Lajes","Encruzilhada a Serril","-50.3258","-27.8161",NA,NA,"NY00653389","NY00653389_01","2287","900","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=363713' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","01066817","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","P. E. Berry; T. P. Ramamoorthy",NA,NA,NA,"A. F. Regnell",NA,NA,NA,"Brazil","Minas Gerais",NA,"Prov. Minas Geraes: Caldas",NA,NA,NA,NA,"NY01066817","NY01066817_01 NY01066817_02","I111",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1204508' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","653385","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","P. E. Berry; T. P. Ramamoorthy",NA,NA,NA,"P. A. Munz","1939","01","03","Brazil","São Paulo",NA,"Alto da Serra",NA,NA,NA,NA,"NY00653385","NY00653385_01","15415","762.0","762.0","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=363715' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","653405","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz",NA,NA,NA,NA,"T. P. Ramamoorthy","1977","04","06","Brazil","São Paulo",NA,"Pindamonhagaba",NA,NA,NA,NA,"NY00653405","NY00653405_01","684",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=363725' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","653391","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","P. E. Berry; T. P. Ramamoorthy",NA,NA,NA,"Wilkes Expedition","1938",NA,NA,"Brazil","Rio de Janeiro",NA,"Near Rio Janeiro","-43.448386","-22.913514",NA,NA,"NY00653391","NY00653391_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=363711' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","01066809","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","P. E. Berry; T. P. Ramamoorthy",NA,NA,NA,"Y. E. J. Mexia","1930","02","01","Brazil","Minas Gerais","Carangola","Top of Serra da Gramma","-42.478219","-20.753455",NA,NA,"NY01066809","NY01066809_01","4278","1600","1600","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1204494' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","653406","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","regia","Fuchsia regia regia","(Vell.) Munz","P. E. Berry",NA,NA,NA,"L. P. de Queiroz","1990","10","07","Brazil","São Paulo","Campos do Jordao","Reserva do Instituto Florestal. Subida para Sao Jose dos Alpes","-45.57","-22.72",NA,NA,"NY00653406","NY00653406_01","2727","1200","1600","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=417728' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","1747928","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","regia","Fuchsia regia regia","(Vell.) Munz",NA,NA,NA,NA,"R. R. Guedes-Bruni","1995","03","13","Brazil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia, Caminho para o Pico das Agulhas Negras.","-44.65833","-22.35833",NA,NA,"NY01747928","NY01747928_01","2519","1650",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2015573' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","653411","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","reitzii","Fuchsia regia reitzii","P.E.Berry","P. E. Berry",NA,NA,NA,"L. B. Smith","1964","12","03","Brazil","Santa Catarina","Agua Doce","Campos de Palmas, 30 km. southeast of Horizonte (Paraná)","-51.4","-26.75",NA,NA,"NY00653411","NY00653411_01","13421","1000","1200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=208285' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","653408","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","reitzii","Fuchsia regia reitzii","P.E.Berry","G. G. Hatschbach",NA,NA,NA,"G. G. Hatschbach","1998","01","21","Brazil","Paraná","Inácio Martins","Rodovia Inácio Martins- Guará, próximo ao trevo para Guarapuavinha","-51.0789","-25.5711",NA,NA,"NY00653408","NY00653408_01","67514",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=208284' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","1183693","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","reitzii","Fuchsia regia reitzii","P.E.Berry","S. F. Smith",NA,NA,NA,"F. Marchett","2005","05","29","Brazil","Rio Grande do Sul",NA,"Próximo à Fortaleza.",NA,NA,NA,NA,"NY01183693","NY01183693_01","264","1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1452288' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-01-28 13:11:28-03","MCN-PUC-MINAS","HPUC-MG","ANG3644","S","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia",NA,NA,NA,NA,NA,NA,"2010",NA,NA,"Brasil","Minas Gerais",NA,"Serra do Gandarela - Município de Santa Bárbara",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estrada Paiol. Florística e Fitossociologia para ampliação de mina de dolomito calcário. Doação Bioma.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-02-18 09:30:18-03","UNESP-IBB","BOTU","10319","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","Hatschbach, G.","1982",NA,NA,"Kummrow, R.","1982","05","13","Brasil","Paraná","Morretes",NA,NA,NA,"9999","9999","BOTU010319",NA,"1917",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-02-08 11:09:39-03","UNESP-IBB","BOTU","11347","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz",NA,NA,NA,NA,"Amaral Jr., A.","1983","05","28","Brasil","São Paulo","Campos do Jordão",NA,"-45.5","-22.75","45°30'W","22°45'S","BOTU011347",NA,"21-28583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-02-08 11:09:39-03","UNESP-IBB","BOTU","12902","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz",NA,NA,NA,NA,"Amaral Jr., A.","1985","05","18","Brasil","São Paulo","Campos do Jordão",NA,"-45.5","-22.75","45°30'W","22°45'S","BOTU012902",NA,"112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
