"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","stateProvince","locality","decimalLongitude","decimalLatitude","county","identifiedBy","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"1272","2021-03-04 15:45:55-03","IF","SPSF","50766","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","A. Maruyama & L. Cicco","2015","10","12","América do Sul","Brasil",NA,NA,"COLETA: Árvore ca. 4,3 m alt.; GEOGRAFIA: Floresta Ombrófila Densa;",NA,"143","Magnoliophyta","Rosales","Gaudich.","SP",NA,"-45.013611","-23.229722","Cunha","A. Maruyama",NA,"1143","1143",NA,NA,NA,"2015","10","12",NA,NA,"Magnoliopsida",NA,NA,NA
"1273","2021-03-04 15:45:55-03","IF","SPSF","50881","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","A. Maruyama & L. Cicco","2016","07","08","América do Sul","Brasil",NA,NA,"COLETA: Árvore ca. 5,0 m alt. Inflorescência imatura de coloração verde.; GEOGRAFIA: Floresta Ombrófila Densa;",NA,"479","Magnoliophyta","Rosales","Gaudich.","SP",NA,"-45.013611","-23.229167","Cunha","A. Maruyama",NA,"1088","1088",NA,NA,NA,"2016","07","08",NA,NA,"Magnoliopsida",NA,NA,NA
"1274","2021-03-04 15:45:55-03","IF","SPSF","50926","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","A. Maruyama & L. Cicco","2016","08","15","América do Sul","Brasil",NA,NA,"COLETA: Árvore ca. 6,0 m alt. Botões florais de coloração amarronzada.; GEOGRAFIA: Floresta Ombrófila Densa;",NA,"524","Magnoliophyta","Rosales","Gaudich.","SP",NA,"-45.015278","-23.228056","Cunha","A. Maruyama",NA,"1100","1100",NA,NA,NA,"2016","08","15",NA,NA,"Magnoliopsida",NA,NA,NA
"1275","2021-03-04 15:45:55-03","IF","SPSF","50981","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","A. Maruyama & L. Cicco","2016","08","26","América do Sul","Brasil",NA,NA,"COLETA: Árvore ca. 5,0 m alt. Flores de coloração vinácea.; GEOGRAFIA: Floresta Ombrófila Densa;",NA,"529","Magnoliophyta","Rosales","Gaudich.","SP",NA,"-45.015","-23.228333","Cunha","A. Maruyama",NA,"1098","1098",NA,NA,NA,"2016","08","26",NA,NA,"Magnoliopsida",NA,NA,NA
"1276","2021-03-04 15:45:55-03","IF","SPSF","15693","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","F.T.Rocha","1992","11","24","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Rosales","Gaudich.","SP","F.E.Instituto Florestal","-49.1300010681152","-23.8600006103516","Itaberá","A.Santos",NA,NA,NA,NA,"29370","auto","2010","07","19",NA,NA,"Magnoliopsida",NA,NA,NA
"1277","2021-03-04 15:45:55-03","IF","SPSF","08685","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","J.A.Pastore & O.T. Aguiar","1984","09","14","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Rosales","Gaudich.","SP","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455","Teodoro Sampaio","A.Santos",NA,NA,NA,NA,"54606","auto","2010","07","19",NA,NA,"Magnoliopsida",NA,NA,NA
"1278","2017-09-11 17:11:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","?",NA,NA,NA,NA,"?",NA,NA,NA,NA,"s.n.",NA,NA,"Gaudich.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1279","2017-09-11 17:11:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Moraceae","Sorocea","houlletiana","Sorocea houlletiana","?",NA,NA,NA,NA,"?",NA,NA,NA,NA,"s.n.",NA,NA,"Gaudich.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1280","2020-10-26 09:32:39-03","UNEMAT","NX-FANEROGAMAS","2113","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana",NA,"1996","11","07",NA,"Brasil",NA,NA,"Relevo Plano. Parcela nº43. látex branco.[HABITAT=Mata Seca(Mata de brosimum rubescens Taub.) ]",NA,"BS38",NA,NA,"Gaud.","Mato Grosso","Fazenda Eldorado, a 45 km ao Sul de Nova Xavantina","-52.143611111","-14.846388889","Nova Xavantina","Smith S.F.",NA,"250","250",NA,NA,NA,"1997","09",NA,"-52.143611111","-14.846388889",NA,NA,NA,NA
"1281","2020-10-26 09:32:39-03","UNEMAT","NX-FANEROGAMAS","6845","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Jancoski H., Fernandes-Bulhão C.; Athayde F.P.F.; Stefanello D.","2004","12","07",NA,"Brasil",NA,NA,"Látex com cor de café com leite.[HABITAT=Mata de Galeria]",NA,"HJ27",NA,NA,"Gaud.","Mato Grosso","Córrego Colher.","-52.462388889","-14.655388889","Nova Xavantina","Fernades-Bulhão C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.462388889","-14.655388889",NA,NA,NA,NA
"1282","2020-10-26 09:32:39-03","UNEMAT","NX-FANEROGAMAS","2112","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana",NA,"1999","11","01",NA,"Brasil",NA,NA,"Casca lisa.[HABITAT=Cerrado]",NA,"233",NA,NA,"Gaud.","Mato Grosso","Campus Universitário da UNEMAT. Estação Biológica Mário Viana. Trilha do Pequi.","-52.353099822998","-14.6732997894287","Nova Xavantina",NA,NA,NA,NA,NA,"79739","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1283","2020-10-26 09:32:39-03","UNEMAT","NX-FANEROGAMAS","2114","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana",NA,"1999","12","15",NA,"Brasil",NA,NA,"[HABITAT=Cerrado]",NA,"254",NA,NA,"Gaud.","Mato Grosso","Campus Universitário da UNEMAT. Estação Biológica Mário Viana. Trilha do Tamanduá.","-52.353099822998","-14.6732997894287","Nova Xavantina","Viana R.H.O.",NA,NA,NA,NA,"79739","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1284","2020-10-26 09:32:39-03","UNEMAT","NX-FANEROGAMAS","3706","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Fernandes-Bulhão C., Stefanello D.; Fragas Silva E.; Athayde Filho F.","2003","10","15",NA,"Brasil",NA,NA,"Casca lisa com fissuas longitudinais muito fininhas. Entrecasca bege. Látex branco caramelo. Brotação. Botões florais verdes.[HABITAT=Cerrado s.s.]",NA,"CFB317",NA,NA,"Gaud.","Mato Grosso","Barreira Amarela. Próximo ao ponto 105.","-51.8241996765137","-12.9416999816895","Ribeirão Cascalheira","Santos A. & Romaniuc Neto S.",NA,NA,NA,NA,"106632","auto","2010","04","29",NA,NA,NA,NA,NA,NA
"1285","2021-02-08 12:43:42-03","UFRGS","ICN","178450","S","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Thomaz, LD","1995","01","17","América do Sul","Brasil",NA,NA,"Doação MBML 7230; altura 15 m, PAP 78 cm, caule interno branco, látex branco, com botôes; Mata Atlântica de encosta","ICN00013491","1735","Dicotyledon",NA,"Gaudich.","ES","Estação Biológica de Santa Lúcia","-40.6002998352051","-19.9356002807617","Santa Teresa","Romaniucci, S","ICN00013491","650","650",NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1286","2020-11-18 11:14:46-03","UFMT","CNMT","5388","S","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Giacoppini, D.R.","2016","09","03",NA,"Brasil",NA,NA,"Inflorescência vermelhaPPBio - Florística de Parcelas do PPBio.","CNMT005388","32","Angiosperma",NA,"Gaudich.","Mato Grosso","Parque Estadual do Cristalino. Módulo V, PPBio. Estrada da Pousada do Cristalino.","-55.828864","-9.465914","Novo Mundo","Giacoppini, D. R.",NA,"296","296",NA,NA,NA,"2018","01","16","55°49'43.91W","09°27'57.29S",NA,NA,NA,NA
"1287","2020-11-18 11:14:46-03","UFMT","CNMT","5396","S","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Giacoppini, D.R.","2016","09","03",NA,"Brasil",NA,NA,"Inflorescência vermelhaPPBio - Florística de Parcelas do PPBio.","CNMT005396","40","Angiosperma",NA,"Gaudich.","Mato Grosso","Parque Estadual do Cristalino. Módulo IV. Planta 6554","-55.81605","-9.462639","Novo Mundo","Batista, J.","CNMT005396",NA,NA,NA,NA,NA,"2016","09","10","55°48'57.78W","09°27'45.5S",NA,NA,NA,NA
"1288","2020-04-30 16:07:24-03","UFMT","CNMT","6161","S","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Vilela-Santos, M.C.","2010","12","10",NA,"Brasil",NA,NA,"Folhas alternas, Caule: látex branco.PPBio - Projeto de Pesquisa da Biodiversidade.","CNMT006161",NA,"Angiosperma",NA,"Gaudich.","Mato Grosso","Fazenda São Nicolau. Módulo IV, PPBio.","-58.258722","-9.81975","Cotriguaçu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58°15'31.4W","9°49'11.1S",NA,NA,NA,NA
"1289","2020-06-22 16:32:37-03","UFMT","CNMT","10178","S","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Giacoppini, D.R.; Almeida, G.","2020","06","11",NA,"Brasil",NA,NA,"Inflorescência veremlha, com botões florias.Biodiversidade do Parque Estadual do Cristalino - SEMA - MT e UFMT Sinop.","CNMT010178","998","Angiosperma",NA,"Gaudich.","Mato Grosso","Parque Estadual do Cristalino. Lagoa na Fazenda Paraná.","-55.830556","-9.506944","Novo Mundo","Giacoppini, D.R.",NA,NA,NA,NA,NA,NA,"2020","06","19","55°49' 50W","9°30' 25S",NA,NA,NA,NA
"1290","2020-04-30 16:07:24-03","UFMT","CNMT","7519","S","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Dias, D.C.; Amorim, D.P.; Salgueiro, A.; Anderção, C.P.","2014","10","28",NA,"Brasil",NA,NA,"Folhas simples,concolores verde escuro, coriácea, serrilhadas. Frutos maduros vermelho.Doação Resgate de FLORA da UHE Colíder - COPEL - Herbário n°1473","CNMT007519",NA,"Angiosperma",NA,"Gaudich.","Mato Grosso","Resgate da FLORA da UHE Colíder. Lote C de Supressão.","-55.7375","-10.983056","Itaúba","Melo, J.A.M.",NA,"263","263",NA,NA,NA,"2014","11",NA,"55°44'15W","10°58'59S",NA,NA,NA,NA
"1291","2020-11-18 11:14:46-03","UFMT","CNMT","7709","S","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Bronholi, A.Z.; Sousa, J.R.; Souza, N.S.; Oliveira, R.A.","2014","10","28",NA,"Brasil",NA,NA,"Base reta, tronco reto, casca lisa, casca morta cinza. Frutos carnosos, maduros vermelhos, esféricos.Doação Resgate de FLORA da UHE Colíder - COPEL - Herbário n°502","CNMT007709",NA,"Angiosperma",NA,"Gaudich.","Mato Grosso","Resgate da FLORA da UHE Colíder. Lote C de Supressão.","-55.735556","-10.986111","Itaúba","Giacoppini, D.R.",NA,"271","271",NA,NA,NA,"2018","11","14","55°44'08W","10°59'10S",NA,NA,NA,NA
"1292","2020-04-30 16:07:24-03","UFMT","CNMT","7846","S","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Giacoppini, D.R.","2017","12","13",NA,"Brasil",NA,NA,"Planta lactacente, frutos vermelhos madurosTrilha de Monitoramento de Fauna - UHE Sinop","CNMT007846","303","Angiosperma",NA,"Gaudich.","Mato Grosso","UHE Sinop - Trilha da Madenorte","-55.632222","-11.591111","Sinop","Giacoppini, D. R.",NA,NA,NA,NA,NA,NA,"2017","09","10","55°37'56W","11°35'28S",NA,NA,NA,NA
"1293","2020-04-30 16:07:24-03","UFMT","CNMT","8048","S","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Córdova, M.O.","2017","12","10",NA,"Brasil",NA,NA,"Frutos vermelhos imaturos. Fruto preto brilhante. Abundante.Projeto de Ictiocoria UHE Sinop. Laboratorio Ictiologia Tropical, UFMT Sinop.","CNMT008048","905","Angiosperma",NA,"Gaudich.","Mato Grosso","Ribeirão Indio Posseso. Afluente do rio Teles Pires. Área de Influência UHE Sinop.","-55.577803","-11.483689","Sinop","Córdova, M.O.",NA,"289","289",NA,NA,NA,"2018","02","10","55°34'40.09W","11°29'01.28S",NA,NA,NA,NA
"1294","2018-12-04 20:31:14-02","UNIR","RON","1137","S","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Equipe Resgate","2008","09","29","Southern America","Brasil",NA,NA,NA,"RON00001137","340","Angiosperma","Rosales","Gaudich.","Rondônia","Floresta Ombrófila Aberta. Ilha do Presídio. Área de Impacto da Usina Hidroelétrica Santo Energia (UHE-SAE).","-63.948056","-8.806667","Porto Velho","Santos, JL","RON00001137",NA,NA,NA,NA,NA,"2011","04","10","-63.948056","-8.806667",NA,NA,NA,NA
"1295","2018-12-04 20:31:14-02","UNIR","RON","791","S","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Equipe Resgate","2008","10","17","Southern America","Brasil",NA,NA,"Árvore de 5m de altura, látex amarelado","RON00000791","767","Angiosperma","Rosales","Gaudich.","Rondônia","Desmatamento margem esquerda. Floresta Ombrófila Aberta Aluvial. Área de Impacto da Usina Hidroelétrica Santo Energia (UHE-SAE).","-64.039722","-8.750278","Porto Velho","Santos, JL","RON00000791",NA,NA,NA,NA,NA,"2011","04","11","-64.039722","-8.750278",NA,NA,NA,NA
"1296","2018-12-04 20:31:14-02","UNIR","RON","e1585","S","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","DRL","1997","03","11","Southern America","Brasil",NA,NA,NA,"RON000e1585","1691103-1","Angiosperma","Rosales","Gaudich.","Rondônia",NA,"-61.3227996826172","-11.8169002532959","Primavera de Rondônia","Rosa, NA","RON000e1585",NA,NA,NA,"31380","auto","1997","06","17",NA,NA,NA,NA,NA,NA
"1297","2018-12-04 20:31:14-02","UNIR","RON","e687","S","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Araújo, J","1996","12","03","Southern America","Brasil",NA,NA,NA,"RON0000e687","2580312-2","Angiosperma","Rosales","Gaudich.","Rondônia",NA,"-62.7113990783691","-11.6935997009277","São Miguel do Guaporé","Rosa, NA","RON0000e687",NA,NA,NA,"112417","auto","1997","03","08",NA,NA,NA,NA,NA,NA
"1298","2018-12-04 20:31:14-02","UNIR","RON","e1970","S","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","DRL","1997","08","29","Southern America","Brasil",NA,NA,NA,"RON000e1970","1712908-1","Angiosperma","Rosales","Gaudich.","Rondônia","Margem direita/esquerda do Rio Madeira e BR-319","-63.9039001464844","-8.76194000244141","Porto Velho","Rosa, NA","RON000e1970",NA,NA,NA,"333357","auto","1997","10","15",NA,NA,NA,NA,NA,NA
"1299","2018-12-04 20:31:14-02","UNIR","RON","e2039","S","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","DRL","1997","08","29","Southern America","Brasil",NA,NA,NA,"RON000e2039","0242908-0","Angiosperma","Rosales","Gaudich.","Rondônia","Margem direita/esquerda do Rio Madeira e BR-319","-63.9039001464844","-8.76194000244141","Porto Velho","Rosa, NA","RON000e2039",NA,NA,NA,"333357","auto","1997","10","15",NA,NA,NA,NA,NA,NA
"1300","2018-12-04 20:31:14-02","UNIR","RON","2508","S","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Araújo, J","1997","09","08","Southern America","Brasil",NA,NA,NA,"RON00002508","0809-0871997","Angiosperma","Rosales","Gaudich.","Rondônia","Samuel, Jamari e Cujubim","-63.9039001464844","-8.76194000244141","Porto Velho","Rosa, NA","RON00002508",NA,NA,NA,"333357","auto","1997","10","18",NA,NA,NA,NA,NA,NA
"1301","2018-12-04 20:31:14-02","UNIR","RON","e434","S","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Araújo, J","1997","01","31","Southern America","Brasil",NA,NA,NA,"RON0000e434","3101-1023101-1","Angiosperma","Rosales","Gaudich.","Rondônia","Vista Alegre / Extrema / California.","-63.9039001464844","-8.76194000244141","Porto Velho","Rosa, NA","RON0000e434",NA,NA,NA,"333357","auto","1997","05","05",NA,NA,NA,NA,NA,NA
"1302","2018-12-04 20:31:14-02","UNIR","RON","1461","S","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Equipe Resgate","2008","10","29","Southern America","Brasil",NA,NA,"Arbusto. Inflorescência laranja.","RON00001461","1202","Angiosperma","Rosales","Gaudich.","Rondônia","Floresta Ombrófila Aberta. Assentamento. Área de Impacto da Usina Hidroelétrica Santo Energia (UHE-SAE).","-63.942778","-8.771111","Porto Velho","Santos, JL","RON00001461",NA,NA,NA,NA,NA,"2011","04","11","-63.942778","-8.771111",NA,NA,NA,NA
"1303","2018-12-04 20:31:14-02","UNIR","RON","4181","S","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Pereira, HS","1996","10",NA,"Southern America","Brasil",NA,NA,NA,"RON00004181","187","Angiosperma","Rosales","Gaudich.","Rondônia",NA,NA,NA,NA,"Rosa, NA","RON00004181",NA,NA,NA,NA,NA,"1996","12",NA,NA,NA,NA,NA,NA,NA
"1304","2018-12-04 20:31:14-02","UNIR","RON","e1102","S","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","DRL","1996","12","01","Southern America","Brasil",NA,NA,NA,"RON000e1102","2210112-2","Angiosperma","Rosales","Gaudich.","Rondônia",NA,NA,NA,"Cabixi/Colorado do Oeste","Rosa, NA","RON000e1102",NA,NA,NA,NA,NA,"1997","02","08",NA,NA,NA,NA,NA,NA
"1305","2018-12-04 20:31:14-02","UNIR","RON","e1381","S","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","DRL","1996","11","12","Southern America","Brasil",NA,NA,NA,"RON000e1381","s.n.1211-s","Angiosperma","Rosales","Gaudich.","Rondônia",NA,"-63.8286018371582","-10.2117004394531","Buritis","Rosa, NA","RON000e1381",NA,NA,NA,"68161","auto","1996","11","17",NA,NA,NA,NA,NA,NA
"1306","2018-12-04 20:31:14-02","UNIR","RON","e883","S","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","DRL","1996","12","22","Southern America","Brasil",NA,NA,NA,"RON0000e883","1942212-1","Angiosperma","Rosales","Gaudich.","Rondônia",NA,"-60.8997001647949","-12.5522003173828","Chupinguaia","Rosa, NA","RON0000e883",NA,NA,NA,"57583","auto","1997","04","12",NA,NA,NA,NA,NA,NA
"1307","2020-12-23 08:49:02-03","IBt","SP","426750","S","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Santos, A","2011","02","17",NA,"Brasil",NA,NA,NA,NA,"128",NA,NA,"Gaudich.","Rio de Janeiro",NA,NA,NA,"Penedo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1308","2019-11-21 10:10:57-03","IBt","SP","225714","S","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Silva, JA; et al.","1985","07","10",NA,"Brasil",NA,NA,NA,NA,"312",NA,NA,"Gaudich.","Amazonas","Igarapé Pretinho no rio Jauari (Cuieiras), próximo à Serra do Aracá","-63.35","0.8","Barcelos","Berg, CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-63.35","0.8",NA,NA,NA,NA
"1309","2020-12-23 08:49:02-03","IBt","SP","426749","S","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Santos, A","2011","02","17",NA,"Brasil",NA,NA,NA,NA,"127",NA,NA,"Gaudich.","Rio de Janeiro",NA,NA,NA,"Penedo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1310","2020-09-24 08:25:29-03","IBt","SP","332199","S","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Ribeiro, JELS","1994","12","14",NA,"Brasil",NA,NA,NA,NA,"1530",NA,NA,"Gaudich.","Amazonas","Reserva Florestal Ducke","-60.0250015258789","-3.10193991661072","Manaus",NA,NA,NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1311","2020-09-24 08:25:29-03","IBt","SP","332198","S","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Vicentini, A","1995","11","01",NA,"Brasil",NA,NA,NA,NA,"1115",NA,NA,"Gaudich.","Amazonas","Reserva Florestal Ducke","-60.0250015258789","-3.10193991661072","Manaus",NA,NA,NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1312","2020-11-19 09:29:32-03","IBt","SP","360592","S","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Carvalho, AM","1995","01","16",NA,"Brasil",NA,NA,NA,NA,"5752",NA,NA,"Gaudich.","Bahia",NA,"-39.0494003295898","-14.7889003753662","Ilhéus",NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1313","2020-12-10 11:27:57-03","IBt","SP","392062","S","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Sambuichi, R","2001","05","02",NA,"Brasil",NA,NA,NA,NA,"819A",NA,NA,"Gaudich.","Bahia",NA,"-39.0494003295898","-14.7889003753662","Ilhéus",NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1314","2020-11-19 09:29:32-03","IBt","SP","360586","S","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Thomas, WW","1993","05","02",NA,"Brasil",NA,NA,NA,NA,"9767",NA,NA,"Gaudich.","Bahia",NA,"-38.9967002868652","-14.2775001525879","Itacaré",NA,NA,NA,NA,NA,"41230","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1315","2021-01-07 09:34:37-03","IBt","SP","454512","S","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Fiaschi, P","2013","08","21",NA,"Brasil",NA,NA,NA,NA,"1577",NA,NA,"Gaudich.","Bahia",NA,"-39.4953002929688","-15.1913995742798","Jussari",NA,NA,NA,NA,NA,"21386","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1316","2020-11-19 09:29:32-03","IBt","SP","360591","S","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Carvalho, AM","1998","12","20",NA,"Brasil",NA,NA,NA,NA,"6685",NA,NA,"Gaudich.","Bahia",NA,"-39.4953002929688","-15.1913995742798","Jussari",NA,NA,NA,NA,NA,"21386","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1317","2020-11-19 09:29:32-03","IBt","SP","360590","S","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Amorim, AM","1998","02","21",NA,"Brasil",NA,NA,NA,NA,"2282",NA,NA,"Gaudich.","Bahia",NA,"-39.4953002929688","-15.1913995742798","Jussari",NA,NA,NA,NA,NA,"21386","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1318","2021-01-21 15:29:40-03","IBt","SP","489048","S","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Cerqueira, TS","2014","12","12",NA,"Brasil",NA,NA,NA,NA,"46",NA,NA,"Gaudich.","Bahia",NA,"-39.5046997070312","-13.2285995483398","Mutuípe",NA,NA,NA,NA,NA,"29136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1319","2020-08-27 12:20:00-03","IBt","SP","304561","S","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Mello-Silva, R","1996","06","21",NA,"Brasil",NA,NA,NA,NA,"1184",NA,NA,"Gaudich.","Espírito Santo",NA,"-40.8339004516602","-21.011100769043","Itapemirim",NA,NA,NA,NA,NA,"28626","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1320","2020-12-23 08:49:02-03","IBt","SP","426907","S","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Folli, DA","1994","05","03",NA,"Brasil",NA,NA,NA,NA,"2162",NA,NA,"Gaudich.","Espírito Santo",NA,"-40.0722007751465","-19.3910999298096","Linhares",NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1321","2020-12-23 08:49:02-03","IBt","SP","408952","S","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Lucas, EJ","2006","11","30",NA,"Brasil",NA,NA,NA,NA,"845",NA,NA,"Gaudich.","Espírito Santo","Reserva Companhia Vale do Rio Doce","-40.0722007751465","-19.3910999298096","Linhares",NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
