"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","typeStatus","fieldNumber","previousCatalogNumber","sex"
"47","2019-10-09 11:09:44-03","UFBA","ALCB","024612","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Guedes, ML; Bautista, HP; Pinto, GCP","Guedes, ML","2567","1992","02","18","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Área de Pituaçu (UcSal)","-38.42","-12.951667",NA,"Semi-escandente. Capítulos amarelo-esverdeados. Rara.",NA,NA,NA,NA,"1992","03","-38.42","-12.951667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2019-10-09 11:09:44-03","UFBA","ALCB","028305","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Miranda, AM","Félix, LP","s/n","1996","01","09","Southern America","Brasil","Bahia","Utinga","Chapada Diamantina","-41","-12",NA,"Ca. 4 m alt. Flores alvo-lilácineas.; Na orla da mata, estrada para Utinga.",NA,NA,NA,NA,NA,NA,"-41","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-10-09 11:09:44-03","UFBA","ALCB","101820","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Guedes, ML","Guedes, ML; Queiroz, EP; Mattos Andrade, PE de; Gomes, FS; et al.","18781","2011","05","25","Southern America","Brasil","Bahia","Salvador","Paralela.","-38.5","-12.966667",NA,"escandente. Folhas cartáceas, discolores. Inflorescência capítulos passados. Cipselas com pappus cerdosos cremes.",NA,NA,NA,NA,"2011","11","-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-10-09 11:09:44-03","UFBA","ALCB","102734","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Moura, L","Moura, L; Stadnik, A; Vieira, TL","178","2012","01","10","Southern America","Brasil","Bahia","Jacobina","Piemonte da Diamantina, Trilha para Cachoeira do Anibal","-40.483333","-11.3",NA,"c. 1,6m, folhas discolores, brácteas involucrais verde cinérias, pápus creme, frutos em dispersão.",NA,NA,NA,NA,"2012","01","-40.483333","-11.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-10-09 11:09:44-03","UFBA","ALCB","104369","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Guedes, ML; Gomes, FS","Gomes, FS; Guedes, ML","1041","2012","03","01","Southern America","Brasil","Bahia","Jandaíra","Litoral Norte, Caminho para Marcanaí","-37.542222","-11.649167",NA,"de ca 4 m de altura.Folhas cartáceas. Inflorescência capítulos com flores alvas. Fotos 93 a 95.",NA,NA,"36","36","2012","03","-37.542222","-11.649167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-10-09 11:09:44-03","UFBA","ALCB","104735","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Ogasawara, HA","Ogasawara, HA; Afonso, FS; Moura, L","198","2012","04","03","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Ondina, campus da UFBA; beira da estrada p/ portaria principal","-38.5","-12.966667",NA,"c. 3 m alt. Folhas discolores glabras; brácteas involucrais verdes concrescidas na base; flores em botões róseos; corola e ramos do estilete alvos; pápus creme.",NA,NA,NA,NA,"2012","04","-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-10-09 11:09:44-03","UFBA","ALCB","104980","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Guedes, ML; Mattos Andrade, PE de","Mattos Andrade, PE de; Guedes, ML; Queiroz, EP; Teixeira, SR; et al.","03","2012","04","16","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Barragem do Cobre","-38.5","-12.966667",NA,"de ca 2m de altura. Folhas cartáceas. Inflorescência com botões esverdeados, capítulos com flores passadas.",NA,NA,NA,NA,"2012","07","-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-10-09 11:09:44-03","UFBA","ALCB","105118","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Guedes, ML; Texeira, SR","Guedes, ML; Queiroz, EP; Gomes, FS; Mattos Andrade, PE de","19870","2012","05","07","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Bacia do Cobre","-38.5","-12.966667",NA,"Folhas membranáceas, discolores. Inflorescência com capítulos com flores róseas, papus cerdosos, cremes.",NA,NA,NA,NA,"2012","08","-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-11-25 16:50:13-03","UFBA","ALCB","107197","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Hind, DJN","Harley, RM; Giulietti, AM; Pastore, JFB; Suganuma, E","55789","2008","01","23","Southern America","Brasil","Bahia","Rio de Contas","9 km da cidade para Marcolina Moura, localidade do Instituto do Milênio","-41.76","-13.604444",NA,"Arvoreta. Até 3 m alt. Folhas ligeiramente discolores. Flores rosa, papus creme.",NA,NA,"842","842","2013","10","-41.76","-13.604444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-10-09 11:09:44-03","UFBA","ALCB","107198","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Hind, DJN","Harley, RM; Giulietti, AM; Pastore, JFB; Suganuma, E","55829","2008","01","25","Southern America","Brasil","Bahia","Rio de Contas","Estrada Real, ao S da cidade em direção de Livramento.","-41.815278","-13.603889",NA,"Arbusto. ca. 1,50 m alt. Folhas discolores, face superior verde, e a inferior verde-claro-acinzentada. Brácteas involucrais creme-esverdeadas. Botões das corolas com ápice avermelhado, pappus creme.",NA,NA,"906","906","2013","10","-41.815278","-13.603889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-10-09 11:09:44-03","UFBA","ALCB","113657","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Guedes, ML","Guedes, ML; Souza, IF","22024","2014","04","14","Southern America","Brasil","Bahia","Maraú","Litoral Sul, Ponto nº 11.","-38.946944","-13.963333",NA,"ramos escandentes. Folhas cartáceas, discolores. Inflorescência capítulo, com flores passadas, com papus cremes.",NA,NA,"15","15","2014","05","-38.946944","-13.963333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-10-09 11:09:44-03","UFBA","ALCB","118957","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Ogasawara, HA","Ogasawara, HA; Hurbath, F; Lopes, R; Stadnik, A","325","2013","01","23","Southern America","Brasil","Bahia","Licínio de Almeida","Xaxá, trilha para Cachoeirão.","-42.549722","-14.697778",NA,"ca. 1,80m alt. Folhas discolores, brácteas involucrais esverdeadas, corola rósea, pápus creme.",NA,NA,NA,NA,"2013",NA,"-42.549722","-14.697778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-10-09 11:09:44-03","UFBA","ALCB","120941","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Guedes, ML","Guedes, ML; Costa, MA; Costa, TF","23414","2015","05","01","Southern America","Brasil","Bahia","Cardeal da Silva","Cardeal da Silva.","-37.933333","-11.933333",NA,"escandente. Folhas membranáceas, discolores . Inflorescência capítulos com flores passadas. Fruto cipsela com papus cerdosos.",NA,NA,NA,NA,"2015","05","-37.933333","-11.933333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-10-09 11:09:44-03","UFBA","ALCB","126718","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Siniscalchi, CM","Siniscalchi, CM; Beraldo, K; Moura, LC","466","2014","05","02","Southern America","Brasil","Bahia","Caetité","Brejinho das Ametistas. Na bifucarção da estrada que sai de Brejinho das Ametistas e vai em direção à Licínio de Almeida. Borda de mata.","-42.5475","-14.256389",NA,"ca. 2 m alt. Folhas ásperas, glomérulos com brácteas marrons e secas, flores alvas.","ALCB040133",NA,"816","816","2014","05","-42.5475","-14.256389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-10-09 11:09:44-03","UFBA","ALCB","136756","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Bringel Júnior, JBA","Sevilha, AC; Pereira-Silva, G; Pereira, JB; Noronha, SE de","6101","2016","12","03","Southern America","Brasil","Minas Gerais","Santa Cruz de Salinas","Sítio 6. Ponto1.","-41.7625","-16.021944",NA,"Arvoreta com 4m. Botão floral.; Mata seca com dossel de 8m. Relevo ondulado em média encosta. Substrato neossolo litólico em afloramento granítico.","ALCB066470","ALCB066470","965","965","2018","01","-41.7625","-16.021944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-10-09 11:09:44-03","UFBA","ALCB","23460","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"Guedes, ML; Hind, DJN","16","1991","12","13","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Campus de Ondina. Encosta do Morro","-38.5","-12.966667",NA,"Até 4m. Com ramos escandentes. Flores lilases.",NA,NA,NA,NA,NA,NA,"-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-10-09 11:09:44-03","UFBA","ALCB","25058","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"Guedes, ML; et al.","3214","1994","04","10","Southern America","Brasil","Bahia","Santa Cruz Cabrália","Extremo Sul, Reserva de Vera Cruz.","-39.016667","-16.266667",NA,"De mais ou menos 2,0m de altura. Escandente. Folhas membranáceas, discolores. Flores em capítulos cor de rosa",NA,NA,NA,NA,NA,NA,"-39.016667","-16.266667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-10-09 11:09:44-03","UFBA","ALCB","41423","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Hind, DJN","Guedes, ML","6368","1995","12","11","Southern America","Brasil","Bahia","Vera Cruz","Região Metropolitana Salvador, Ilha de Iaparica","-38.6","-12.95",NA,"Escandente. Folhas membranáceas, discolores. Inflorescência em capítulo rósea.; Arbórea. Substrato arenoso. Ocasional.",NA,NA,NA,NA,"2000","11","-38.6","-12.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-10-09 11:09:44-03","UFBA","ALCB","52710","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Guedes, ML","Guedes, ML; et al.","9649","2001","08","15","Southern America","Brasil","Bahia","São Sebastião do Passé","Recôncavo, Área próxima a Caraíba","-38.4","-12.583333",NA,"escandente. Capítulos com brácteas involucrais concrescidas na base; receptáculo alveolado. Papus formados por cerdas.",NA,NA,NA,NA,"2002","11","-38.4","-12.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-10-09 11:09:44-03","UFBA","ALCB","54476","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Guedes, ML","Guedes, ML; et al.","9050","2001","06","09","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Na altura do Km 7 da Av. Paralela (Av. Luiz Viana Filho). Empreendimento Alphaville","-38.5","-12.966667",NA,"Escandente. Folhas membranáceas, discolores. Capítulos com flores lilases.; Mata ciliar: com altura média de 12m. de altura.",NA,NA,NA,NA,"2001","06","-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-10-09 11:09:44-03","UFBA","ALCB","54476","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Guedes, ML","Guedes, ML; et al.","9050","2001","06","09","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, na altura do Km 7 da Av. Paralela, da Av. Luiz Viana Filho, Empreendimento Alphaville","-38.5","-12.966667",NA,"escandente. Folhas membranáceas, discolores. Capítulos com flores liláses. Ocasional.; com altura média de 12 m. de altura.",NA,NA,NA,NA,"2001","06","-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-10-09 11:09:44-03","UFBA","ALCB","57054","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Guedes, ML","Santana, DL; Loureiro, DM; Alves, L. de J.; Guedes, ML","765","2001","08","13","Southern America","Brasil","Bahia","Wenceslau Guimarães","Litoral Sul, , Assentamento Oziel Alves","-39.6325","-13.618889",NA,"escandente. Folha membranácea, discolor. Inflorescência terminal, corimbo de capítulo; flor com pappus cerdoso, creme e corola lilás. Ocasional.",NA,NA,NA,NA,"2002","09","-39.6325","-13.618889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-10-09 11:09:44-03","UFBA","ALCB","62640","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Hind, DJN","Ganev, W","PCD2804","1994","01","18","Southern America","Brasil","Bahia","Abaíra","Chapada Diamantina, Mendonça de Daniel Abreu","-41.833333","-13.266667",NA,"Delgado, ca 2,30 alt, pouco ramificado. Folhas membranáceas, verde-claras, discolores. Pendúculo e pedicelo verde-claros com tom creme. Flores verde-claras, estames lilás-claros. Planta em floração. Pouco comum.; Solo arenoso.",NA,NA,"900","900","1996","11","-41.833333","-13.266667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-10-09 11:09:44-03","UFBA","ALCB","69947","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Guedes, ML; Costa, MA","Costa, MA; Guedes, ML; Carvalho, G; Campos, G","124","2006","01","29","Southern America","Brasil","Bahia","Amargosa","Recôncavo Sul","-39.6","-13.016667",NA,"Arbusto de ca 3,0m. Folhas cartáceas, discolores. Flores com capítulos, papos alvos. Ocasional.",NA,NA,NA,NA,"2006","04","-39.6","-13.016667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-10-09 11:09:44-03","UFBA","ALCB","71376","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Ogasawara, HA","Queiroz, EP; Queiroz, FA","1318","2005",NA,NA,"Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, JArdim Botânico de Salvador - JBSSA.","-38.5","-12.966667",NA,"3 m., ramos pendentes. Folhas membranáceas, glabras. Flores verdes.",NA,NA,NA,NA,"2014","05","-38.5","-12.966667","15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-10-09 11:09:44-03","UFBA","ALCB","82470","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Ogasawara, HA","Melo, PA de","22","2006","05","12","Southern America","Brasil","Bahia","Mundo Novo","Paraguaçu, Fazenda Jequitibá. Beira de estrada.","-40.483333","-12.033333",NA,"Flor branca-rosada. Folhas coriáceas.",NA,NA,"604","604","2012","06","-40.483333","-12.033333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-10-09 11:09:44-03","UFBA","ALCB","98903","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Guedes, ML","Guedes, ML; Queiroz, EP; Mattos Andrade, PE de; Tiago; Natassia; et al.","18039","2011","02","22","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Condomínio Green Ville. Paralela","-38.5","-12.966667",NA,"escandente. Folhas cartáceas, discolores. Capítulo com brácteas involucrais concrescidas na base; receptáculo profundamente alveolado; flores com pappus cremes.",NA,NA,NA,NA,"2011","04","-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-10-09 11:09:44-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Pinto, GCP","Guedes, ML; et al.","2567","1992","02","18","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Área de Pituaçu","-38.42","-12.951667",NA,"Semi-escandente. Capítulos amarelos-esverdeados.; Vegetação Secundária da Floresta Atlântica. Rara.",NA,NA,NA,NA,"1992","03","-38.42","-12.951667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-10-09 11:09:44-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Dematteis, M","Groppo Jr., M; Marcato, AC; Fiaschi, P; Pirani, JR","1007","2002","02","03","Southern America","Brasil","Bahia","Esplanada","Litoral Norte, estrada para Conde, ca. 4 km da BR-101","-37.906389","-11.776667",NA,"ca. 1,6 m. Folhas cartáceas. Papus creme, aquênios castanhos.; degrado, sob solo arenoso, com plantações e eucaliptais próximos.",NA,NA,"160","160","2005",NA,"-37.906389","-11.776667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-10-09 11:09:44-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Hind, DJN","Ganev, W","PCD2804","1994","01","18","Southern America","Brasil","Bahia","Abaíra","Chapada Diamantina, Mendonça de Daniel Abreu","-41.833333","-13.266667",NA,"Delagado de ca. 2,30m. Puco ramificado. Folhas membranáceas, verde-claros, discolores. Pedúnculo e pedicelo verde-claros com tom creme. Flores verde-claras. Estames lilás-claros. Planta em floração, pouco comum.; Carrasco, com solo arenoso.",NA,NA,"900","900","1996","11","-41.833333","-13.266667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-10-09 11:09:44-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Teles, AM","Queiroz, EP","1331","2005","12","27","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Trobogy, Paralela","-38.5","-12.966667",NA,"1,5m. Folhas membranáceas, glabras, discolores. Flores alvas-arroxeadas.",NA,NA,NA,NA,"2006","04","-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-10-09 11:09:44-03","UFBA","ALCB","128495","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Guedes, ML","Guedes, ML; Costa, IM de O da; Andrade, IAQ de; Silva, LS; et al.","25734","2017","06","17","Southern America","Brasil","Bahia","Wagner","Chapada Diamantina, Caminho para o Rio Bonito.","-41.166667","-12.683333",NA,"Folhas membranáceas, vilosas. Inflorescência capítulos com flores passadas. Cipselas com papus cerdosos, cremes.","ALCB045679","ALCB045679",NA,NA,"2017","07","-41.166667","-12.683333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-10-09 11:09:44-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"Giulietti, AM; Andrade, MJG de","2277","2002","11","10","Southern America","Brasil","Bahia","Rio de Contas","Chapada Diamantina, descida na estrada Real em direção a cachoeira","-42.4","-13.75",NA,"ca. 3 m alt., com ramos finos e eretos bem esbranquiçados. Folhas discolores, face superior verde mais escura e inferior verde-acinzentada. Capítulos com invólucro verde e muitas flores com papus branco, corola e estiletes lilás muito claro.",NA,NA,NA,NA,NA,NA,"-42.4","-13.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-10-09 11:09:44-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"Giulietti, AM; Harley, RM","1596","1999","12","24","Southern America","Brasil","Bahia","Jussiape","Chapada Diamantina, Perto de Brejo de Cima. Estrada para Cascavel","-41.5","-13.433333",NA,"Até 5m de altura. Fruto som papus creme.; Caatinga pedregosa, de encosta.",NA,NA,NA,NA,NA,NA,"-41.5","-13.433333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-10-09 11:09:44-03","UFBA","ALCB","122800","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Alves, M; Amorim, VO","Silva-Castro, MM; Borges, P; Barreto, AC; Oliveira, JC","1548","2011","12","16","Southern America","Brasil","Bahia","Cândido Sales","Estrada para Divisa Alegre ( MG), BR-116, na beira da estrada.","-41.282778","-15.607222",NA,"Ca. 3m alt. Folhas membranáceas de cor verde na face adaxial e cinérea na face abaxial. Flores jovens na cor lilás, dando sequência a flores adultas na cor branco amarronzado, com aroma adocicado; cálice cinério.","ALCB009138","ALCB009138",NA,NA,"2015","11","-41.282778","-15.607222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-10-09 11:09:44-03","UFBA","ALCB","50666","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Dematteis, M","Guedes, ML; Saar, E; Paulo Filho, D","8172","2001","01","27","Southern America","Brasil","Bahia","Barra do Mendes","Irecê","-42.708333","-11.8",NA,"Trepadeira lenhosa. Folhas membranáceas, levemente discolores. Inflorescência com bractéolas verdes, flores do raio amarelas, papus cerdosos. Frutos aquênios.; À 35 km de Barra do Mendes.",NA,NA,NA,NA,"2002",NA,"-42.708333","-11.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
