"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","relationshipType","sex"
"48","2021-03-30 12:37:30-03","EAO","IAN","80900","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Andrade-Lima, D de","1374","1953","05","06","Southern America","Brasil","Pará","Monte Alegre","Bordo da estrada para mata, saindo de Airí","-54.0691986083984","-2.00778007507324",NA,NA,"IAN080900",NA,NA,NA,NA,NA,NA,"279177","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-30 12:37:30-03","EAO","IAN","77520","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Black, GA","15496","1952","07","07","Southern America","Brasil","Pará","Santarém","Pombal. Porto Agronômico; Paraná do Tapará.","-54.7083015441895","-2.44305992126465",NA,NA,"IAN077520",NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-30 12:37:30-03","EAO","IAN","168895","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Ferreira, RCA; Miranda, AM","24","1997","06","08","Southern America","Brasil","Pernambuco","Triunfo","Madeira oleosa, mais ou menos mole de cortar, muito díficil de rachar, utilizada para móveis e forme, utilizada para estaca, móveis, lenha e carvão; fruto comestíveis e oleosos, óleo.","-38.1016998291016","-7.83805990219116",NA,NA,"IAN168895",NA,"Ferreira, RCA",NA,NA,NA,NA,"14606","auto","1997","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2013-07-03 10:40:36-03","EBDA","BAH","6784","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","L.R. Noblick","2612","1983","05","06",NA,"Brasil","Bahia","Feira de Santana","Campus UEFS.","-38.966667","-12.25",NA,"Erva de 30 cm de altura bastante ramificada na base em flor axial, cálice verde e pétalas lilás clara quase alvas, anteras brancas.",NA,NA,"L. R. Noblick",NA,NA,NA,NA,NA,NA,"1985",NA,NA,"38W 58' 00","12S 15' 00",NA,NA,NA,NA,NA,NA
"52","2013-07-03 10:40:36-03","EBDA","BAH","3231","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Go. Pedra do Cavalo","144","1980","06",NA,NA,"Brasil","Bahia","Cachoeira","Estação da EMBASA.","-38.9558","-12.6183",NA,"Planta herbácea e decumbente; flôres alvas, isoladas e axilares.",NA,NA,"Scardino, Noblick, Paranhos, Guedes, C. Queiroz, Paganucci, Nascimento, N. Suely, Quaglia.",NA,NA,NA,NA,"26884","auto","1980","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2013-07-03 10:40:36-03","EBDA","BAH","4266","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Bastos, B.C.","339","1982","11","10",NA,"Brasil","Bahia","Itaberaba","Pasto Caldeirão, Faz. Serra da Monta.","-40.3069","-12.5275",NA,"Erva de flôr lilás claro.IMPORT. PLANTA: Invasora.",NA,NA,"Luzimar G. Fernandez",NA,NA,NA,NA,"39857","auto","1983","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-26 18:07:40-03","CPAN-UFMS","COR","15243","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Takahasi, A.; Silva, R.H.; Urquiza, M.V.; Macedo, E.R.; Mendes, M.C.; Ribeiro, A.S.","1203","2007","01","19",NA,"Brasil","Mato Grosso do Sul","Corumbá","Fazenda Monjolinho. esparsa no lajedo; raso; plano.","-57.6533012390137","-19.0091991424561",NA,"Com Flor: rosa-claro com estrias brancas; anteras brancas",NA,NA,"R. S. Bianchini","188","188",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-26 18:07:40-03","CPAN-UFMS","COR","15373","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Takahasi, A.; Alencar, V.R.N.; Fabiano","1258","2007","03","20",NA,"Brasil","Mato Grosso do Sul","Corumbá","Fazenda Monjolinho. esparsa no lajedo; raso; plano.","-57.6533012390137","-19.0091991424561",NA,"Com Flor: rosa bem claro, quase branca",NA,NA,NA,"188","188",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-26 18:07:40-03","CPAN-UFMS","COR","15364","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Takahasi, A.; Ribas, S.M.; Bento de Jesus Filha, M.L.; Silva, E.B.; Correa, R.P.","983","2006","03","27",NA,"Brasil","Mato Grosso do Sul","Corumbá","Fazenda Monjolinho. local úmido no interior das bancadas lateríticas; raso; plano.","-57.6533012390137","-19.0091991424561",NA,"ramos pilosos, pêlos na face adaxial das folhas; Com Flor: lilás, com frisos creme, centro da flor creme-amarelado, estilete lilás, estigma e anteras brancos. 5 pétalas (gamo), 5 sépalas, 3 brácteas; Com fruto:amarronzado, quando maduro (capsula)",NA,NA,NA,"188","188",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-26 18:07:40-03","CPAN-UFMS","COR","15146","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Takahasi, A.; Ribas, S.M.; Bento de Jesus Filha, M.L.; Correa, R.P.","992","2006","03","28",NA,"Brasil","Mato Grosso do Sul","Corumbá","Fazenda Monjolinho. pastagem; raso; plano.","-57.6533012390137","-19.0091991424561",NA,"ramos pilosos, pêlos na face adaxial das folhas; Com Flor: lilás. Frisos creme; centro da flor creme-amarelado; estilete lilás; estigma e anteras brancos; Com fruto:maduro: amarronzado",NA,NA,NA,"188","188",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-26 18:07:40-03","CPAN-UFMS","COR","2705","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Damasceno Jr,G.A.","162","1992","03","17",NA,"Brasil","Mato Grosso do Sul","Corumbá","Morro Bocaina.","-57.6533012390137","-19.0091991424561",NA,"Com Flor: azul Habito: Erva Prostrada",NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-10-09 11:13:17-03","UFBA","ALCB","93968","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Miranda, AM; Silva, FV","3553","1999","06","19","Southern America","Brasil","Pernambuco","Triunfo","subida para o Pico do Papagaio","-38.1016998291016","-7.83805990219116",NA,"delgada. Flores brancas a lilás pálido. Frutos imaturos verdes na maturação marron claro. Sementes enegrecidas.; Coleta sobre lajedo a 1100 m de altitude.",NA,NA,"Miranda, AM",NA,NA,NA,NA,"14606","auto","1999","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-02-08 10:34:08-03","NBC","NL-BOTANY","L.2721427","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Pedersen TM",NA,"1969","11","23","Southern America","Paraguay","San Pedro",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2721427 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2721427","NL-L2721427",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0282245",NA,NA,NA,NA
"61","2020-02-08 10:34:08-03","NBC","NL-BOTANY","L.2721428","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Smith HH",NA,"1898","01","01","Southern America","Colombia",NA,NA,"Plants of Santa Marta, United states of Colombia.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2721428 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2721428","NL-L2721428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"62","2020-02-08 10:34:08-03","NBC","NL-BOTANY","L.2721429","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Burchell WJ",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"Plantarum Brasiliæ Tropicæ. Brasilia at Porto Real.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2721429 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2721429","NL-L2721429",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"63","2020-02-08 10:34:08-03","NBC","NL-BOTANY","L.2721431","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Hassler E",NA,"1913","05","01","Southern America","Paraguay",NA,NA,"Paraguaria Centralis: In regione lacus Ypacaray.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2721431 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2721431","NL-L2721431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"64","2020-02-08 10:34:09-03","NBC","NL-BOTANY","L.2721432","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Ule EHG",NA,"1906","12","01","Southern America","Brazil",NA,NA,"Ufergebüsch bei Remanso.* Estado de Bahia.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2721432 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2721432","NL-L2721432",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"65","2020-02-08 10:34:09-03","NBC","NL-BOTANY","L.2721433","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Fiebrig K",NA,"1908","02","24","Southern America","Paraguay",NA,NA,"N. Paraguay: Zwischen Rio Apa und Rio Aquidaban. Caballero-mié.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2721433 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2721433","NL-L2721433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"66","2020-02-08 10:34:09-03","NBC","NL-BOTANY","L.2721434","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Fiebrig K",NA,"1908","02","24","Southern America","Paraguay",NA,NA,"N. Paraguay: Zwischen Rio Apa und Rio Aquidaban. Caballero-mié.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2721434 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2721434","NL-L2721434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"67","2020-02-08 10:34:09-03","NBC","NL-BOTANY","L.2721435","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Ule EHG",NA,"1909","09","01","Southern America","Brazil",NA,NA,"Bl. weiss. hellblau, am Ufer des Surumu bei der Serra do Mol.* Rio Branco.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2721435 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2721435","NL-L2721435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"68","2020-02-08 10:34:09-03","NBC","NL-BOTANY","U.1220935","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Cremers GA; Granville J-J de",NA,"1996","04","18","Southern America","French Guiana",NA,NA,NA,"-52.883333","5.333333",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1220935 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1220935","NL-U1220935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.883333","5.333333","Magnoliopsidae","U 0049751",NA,NA,NA,NA
"69","2020-02-08 10:34:09-03","NBC","NL-BOTANY","U.1221743","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Ellenberg H",NA,"1957","05","07","Southern America","Peru",NA,NA,"Nieonje Annuellen Wiere, lehmiger Sand, novl Tumbes.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1221743 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1221743","NL-U1221743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"70","2020-02-08 10:34:09-03","NBC","NL-BOTANY","U.1220937","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Eiten G; Eiten LT",NA,"1962","04","05","Southern America","Brazil",NA,NA,"STATE OF MARANHAO. Municipio de Lorêto: 'Ilha de Balsas' region, between the Rios Balsas and Parnaiba. About 35 km south of LORÊTO. Next to house at 'Vesdos'. (About 11 km W of main house of Faz. Morros) Open trail cut through shrubby secondary growth of brook gallery forest.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1220937 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1220937","NL-U1220937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"71","2020-02-08 10:34:09-03","NBC","NL-BOTANY","U.1220938","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Philcox D; Freeman B",NA,"1968","04","05","Southern America","Brazil",NA,NA,"CENTRAL BRAZILIAN PLATEAU. State of Mato Grosso, Xavantina. Scrubby hillside overlooking Rio das Mortes, S. Xavantina.","-52.233333","-14.633333",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1220938 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1220938","NL-U1220938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.233333","-14.633333","Magnoliopsidae",NA,NA,NA,NA,NA
"72","2020-02-08 10:34:09-03","NBC","NL-BOTANY","U.1220939","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Lindeman JC; Haas JH de",NA,"1966","11","17","Southern America","Brazil",NA,NA,"BRASILIAE AUSTRALIS. Est. Paraná. Guaíra, 7 Quedas.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1220939 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1220939","NL-U1220939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"73","2020-02-08 10:34:09-03","NBC","NL-BOTANY","U.1220941","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Jansen-Jacobs MJ",NA,"1995","08","19","Southern America","Guyana","Rupununi District",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1220941 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1220941","NL-U1220941",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0038425",NA,NA,NA,NA
"74","2020-02-08 10:34:09-03","NBC","NL-BOTANY","U.1220942","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Jansen-Jacobs MJ",NA,"1995","08","19","Southern America","Guyana","Rupununi District",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1220942 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1220942","NL-U1220942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0038426",NA,NA,NA,NA
"75","2020-02-08 10:34:09-03","NBC","NL-BOTANY","U.1220944","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Gröger A; Raghoenandan UPD; et al.",NA,"2002","04","15","Southern America","Surinam",NA,NA,NA,"-56.183333","4.683333",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1220944 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1220944","NL-U1220944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-56.183333","4.683333","Magnoliopsidae","U 0082100",NA,NA,NA,NA
"76","2020-02-08 10:34:09-03","NBC","NL-BOTANY","U.1220946","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Harley RM; et al.",NA,"1974","02","24","Southern America","Brazil",NA,NA,"ESTADO DE BAHIA. 4 km North of Senhor do Bonfim, disturbed ground by roadside.","-40.183333","-10.45",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1220946 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1220946","NL-U1220946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-40.183333","-10.45","Magnoliopsidae",NA,NA,NA,NA,NA
"77","2020-02-08 10:34:09-03","NBC","NL-BOTANY","U.1220950","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Ule EHG",NA,"1909","09","01","Southern America","Brazil",NA,NA,"Auf sumpfigen Campos bei der Cerrado Mel. Rio Branco, Turumu.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1220950 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1220950","NL-U1220950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"78","2020-02-08 10:34:09-03","NBC","NL-BOTANY","U.1221734","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Woronow GJN",NA,"1926","10","01","Southern America","Venezuela",NA,NA,"between Uberito and San Juan de los Morros.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1221734 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1221734","NL-U1221734",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"79","2020-02-08 10:34:09-03","NBC","NL-BOTANY","U.1221735","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Smith HH",NA,"1898","01","01","Southern America","Colombia",NA,NA,"Plants of Santa Marta, United states of Colombia.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1221735 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1221735","NL-U1221735",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"80","2020-02-08 10:34:09-03","NBC","NL-BOTANY","U.1221737","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Weberbauer A",NA,"1912","05","01","Southern America","Peru",NA,NA,"Prov. Piura, Dept. Piura.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1221737 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1221737","NL-U1221737",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"81","2020-02-08 10:34:09-03","NBC","NL-BOTANY","U.1221738","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Vogl C",NA,"1931","12","01","Southern America","Venezuela",NA,NA,"in vicinitate urbis Maracay, dry slope.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1221738 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1221738","NL-U1221738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"82","2020-02-08 10:34:09-03","NBC","NL-BOTANY","U.1221739","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Vogl C",NA,"1932","11","01","Southern America","Venezuela",NA,NA,"in vicinitate urbis Maracay, dry slope.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1221739 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1221739","NL-U1221739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"83","2020-02-08 10:34:09-03","NBC","NL-BOTANY","U.1221740","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Vogl C",NA,"1931","11","01","Southern America","Venezuela",NA,NA,"in vicinitate urbis Maracay, dry slope.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1221740 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1221740","NL-U1221740",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"84","2020-02-08 10:34:09-03","NBC","NL-BOTANY","U.1221741","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Ellenberg H",NA,"1957","05","07","Southern America","Peru",NA,NA,"Hohe Amizellen Wiese, 50m., novl. Tumbes.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1221741 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1221741","NL-U1221741",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"85","2020-02-08 10:34:09-03","NBC","NL-BOTANY","U.1221742","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Haught O",NA,"1944","11","11","Southern America","Colombia",NA,NA,"Sandy soil near Richacha, Dept. Magdalena.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1221742 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1221742","NL-U1221742",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"86","2020-02-08 10:34:09-03","NBC","NL-BOTANY","WAG.1570362","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Irwin HS; Maxwell H; Wasshausen DC",NA,"1968","03","22","Southern America","Brazil","Goiás",NA,"Northern Goiás. c. 27 km S of Paraíso.","-47.5","-14.233333",NA,"Gallery forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1570362 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1570362","NL-WAG1570362","Austin DF",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.5","-14.233333","Magnoliopsidae","WAG0252803",NA,NA,NA,NA
