"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","recordNumber","year","month","day","continentOcean","preparationType","previousCatalogNumber","barcode","order","minimumElevationInMeters","imagecode","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","infraspecificEpithet"
"322","2020-09-29 14:53:19-03","UFPR","UPCB","92492","PreservedSpecimen","Plantae","Polypodiophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Matos, F.B.","2012","05",NA,"Matos, F.B. | Matos, C.","Brasil","Santa Catarina","Grão-Pará","Serra do Corvo Branco, na rodovia que liga Urubici a Grão-Pará (SC 370, antiga 439)","-49.35","-28.05",NA,NA,"Floresta Ombrófila Densa. Rupícola à beira da estrada.",NA,"2024","2012","01","20",NA,NA,NA,"UPCB0037108",NA,"1300","UPCB0037108","1300","-49.350000","-28.050000",NA,NA,NA,NA,NA,NA
"323","2020-09-29 14:53:19-03","UFPR","UPCB","67532","PreservedSpecimen","Plantae","Polypodiophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Labiak, P.H.","2008","01",NA,"Sylvestre, L.S.","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia. Estrada para o Planalto.","-44.5633010864258","-22.4960994720459","19648",NA,"Rupícola abundante nos barrancos às margens da estrada..","auto","1891","2006","12",NA,NA,NA,NA,"UPCB0004100",NA,NA,"UPCB0004100",NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2021-02-11 17:18:45-03","UFPR","UPCB","93879","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T. Moore.","Gonzatti, F.","2017","09",NA,"Gonzatti, F. | Nogueira, L. | Kulkamp, J. | Valduga, E.","Brasil","Rio Grande do Sul","São José dos Ausentes","Pico Montenegro","-50.0657997131348","-28.7483005523682","42598",NA,"Rupícula, rastejante sobre rochas, na mata nebular.","auto","3133","2016","12","10",NA,NA,NA,"UPCB0042956",NA,"1247","UPCB0042956","1247",NA,NA,NA,NA,NA,NA,NA,NA
"325","2020-09-29 14:53:19-03","UFPR","UPCB","47317","PreservedSpecimen","Plantae","Polypodiophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Kieling-Rubio, M.A.","2012","03",NA,"Cervi, A.C.","Brasil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596","41937",NA,"Rupícola, 1300m s.n.m..","auto",NA,"2003","11","12",NA,NA,NA,"UPCB0004094",NA,NA,"UPCB0004094",NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2021-02-11 17:18:45-03","UFPR","UPCB","93899","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum cf.","(Fée) T. Moore.","Couto, D. R.","2018","11","05","Couto, D. R. | Moreira, M. M.","Brasil","Rio de Janeiro","Itatiaia","PARNA Itatiaia. Planalto. Margem da estrada que leva as Antenas/ Morro do Couto.","-44.5633010864258","-22.4960994720459","19648",NA,"Rupicola em fissuras na rocha, semi-heliófita; lamina verde, soros marrons.","auto","4166","2018","10","24",NA,NA,NA,"UPCB0042907",NA,"2519","UPCB0042907","2519",NA,NA,NA,NA,NA,NA,NA,"cf."
"327","2020-09-29 14:53:20-03","UFPR","UPCB","69034","PreservedSpecimen","Plantae","Polypodiophyta","Dryopteridaceae","Elaphoglossum","obliquatum","Elaphoglossum obliquatum","(Fée) Christ","Matos, F.B.","2006","01","01","Matos, F.B.","Brasil","Bahia","Rio de Contas","Pico das Almas. 25 Km do centro da cidade em direção ao Campo do Queiroz.","-41.95","-13.55",NA,NA,"Rupícola no alto do morro. Frondes arqueadas. Campo Rupestre.",NA,"1051","2006","02","26",NA,NA,NA,"UPCB0004291",NA,"1850","UPCB0004291","1850","-41.95","-13.55",NA,NA,NA,NA,NA,NA
"328","2020-09-29 14:53:20-03","UFPR","UPCB","69036","PreservedSpecimen","Plantae","Polypodiophyta","Dryopteridaceae","Elaphoglossum","obliquatum","Elaphoglossum obliquatum","(Fée) Christ","Matos, F.B.","2006","01","01","Matos, F.B.","Brasil","Bahia","Rio de Contas","Pico das Almas. 25 Km do centro da cidade em direção ao Campo do Queiroz.","-41.95","-13.55",NA,NA,"Rupícola no alto do morro. Campo Rupestre.",NA,"1053","2006","02","26",NA,NA,NA,"UPCB0004292",NA,"1850","UPCB0004292","1850","-41.95","-13.55",NA,NA,NA,NA,NA,NA
"329","2020-09-29 14:53:20-03","UFPR","UPCB","81845","PreservedSpecimen","Plantae","Polypodiophyta","Dryopteridaceae","Elaphoglossum","obliquatum","Elaphoglossum obliquatum","(Fée) Christ","Matos, F.B.","2014","11",NA,"Matos, F.B.","Brasil","Minas Gerais","Caldas","Pocinhos do Rio Verde, Pico da Pedra Branca Floresta Estacional Semidecidual","-46.371","-21.973",NA,NA,"Low trunk epiphyte in a shaded place inside of the forest. Very similar to E. acutifolium Rosenst. And E. inaequalifolium (Jenman) C. Chr. Also check E..",NA,"2231","2013","02","13",NA,NA,NA,"UPCB0004290",NA,NA,"UPCB0004290",NA,"-46.371","-21.973",NA,NA,NA,NA,NA,NA
"330","2020-09-29 14:53:20-03","UFPR","UPCB","92496","PreservedSpecimen","Plantae","Polypodiophyta","Dryopteridaceae","Elaphoglossum","obliquatum","Elaphoglossum obliquatum","(Fée) H. Christ","Matos, F.B.","2012","01",NA,"Matos, F.B. | Øllgaard, B. | Mynssen, C. | Pereira, J.B. | Sylvestre, L. | Arana, M. | Windisch, P.G. et al.","Brasil","Minas Gerais","Itamonte","Parque Nacional do Itatiaia. Brejo da Lapa.","-44.734167","-22.360278",NA,NA,"Floresta Nebular de Encosta. Epífita no interior da mata.",NA,"2051","2012","02","09",NA,NA,NA,"UPCB0037110",NA,"2085","UPCB0037110","2085","-44.734167","-22.360278",NA,NA,NA,NA,NA,NA
"331","2020-09-29 14:53:20-03","UFPR","UPCB","68700","PreservedSpecimen","Plantae","Polypodiophyta","Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T.","Kieling-Rubio, M.A.","2012","03","02","Matos, F.B.","Brasil","Bahia","Rio de Contas","Pico das Almas. 25 Km do centro da cidade em direção ao Campo do Queiroz.","-41.95","-13.55",NA,NA,"Rupícola próxima à caverna no topo do morro. Local sombreado e úmido. Foto. Material em sílica-gel. Campo Rupestre.",NA,"1045","2006","02","26",NA,NA,NA,"UPCB0004344",NA,"1850","UPCB0004344","1850","-41.95","-13.55",NA,NA,NA,NA,NA,NA
"332","2020-09-29 14:53:20-03","UFPR","UPCB","90168","PreservedSpecimen","Plantae","Polypodiophyta","Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T. Moore","Kieling-Rubio, M. A.",NA,NA,NA,"Kieling-Rubio, M. A.","Brasil","Rio Grande do Sul","São Francisco de Paula","PRÓ-MATA","-50.174167","-29.481667",NA,NA,"Hábitat: epífito, Floresta Ombrófila Mista.",NA,"474","2009","11","13",NA,NA,NA,"UPCB0029130",NA,"870","UPCB0029130","870","-50.174167","-29.481667",NA,NA,NA,NA,NA,NA
"333","2020-09-29 14:53:20-03","UFPR","UPCB","92962","PreservedSpecimen","Plantae","Polypodiophyta","Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T.Moore","Matos, F.B.","2018","09",NA,"Matos, F.B. | Labiak, P.H. | Bohn, A.","Brasil","Paraná","Piraquara","Mananciais da Serra, Sítio Melança, propriedade do Prof. Paulo H. Labiak","-48.993333","-25.511944",NA,NA,"Floresta Ombrófila Densa. Epipetric among mosses, on a giant boulder near the house. Growing mixed with E. lingua (Matos 2608) and E. vagans (Matos 2610).",NA,"2609","2018","08","13",NA,NA,NA,"UPCB0036565",NA,"1970","UPCB0036565","1970","-48.993333","-25.511944",NA,NA,NA,NA,NA,NA
"334","2021-02-11 17:18:45-03","UFPR","UPCB","93872","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T. Moore",NA,NA,NA,NA,"Brade, A. C.","Brasil","São Paulo",NA,"Serra da Bocaina",NA,NA,NA,NA,"Epifita na mata.",NA,"21115","1951","07",NA,NA,NA,NA,"UPCB0041817",NA,NA,"UPCB0041817",NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2021-02-11 17:18:45-03","UFPR","UPCB","93885","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T. Moore","Brade","1953",NA,NA,"Brade, A. C.","Brasil","Minas Gerais","Serra do Caparaó",NA,NA,NA,NA,NA,"Epifita",NA,"16919","1941","09","11",NA,NA,NA,"UPCB0041814",NA,NA,"UPCB0041814",NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2021-02-11 17:18:45-03","UFPR","UPCB","93871","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T. Moore","Brade","1953",NA,NA,"Brade, A. C.","Brasil","Rio de Janeiro","Rio de Janeiro","Flora da Serra dos Orgãos. Rio Pagueguer","-43.2075004577637","-22.9027996063232","57442",NA,"Sobre pedras no leito do rio.","auto","16413","1940","07","17",NA,NA,NA,"UPCB0041818",NA,"1000","UPCB0041818","1000",NA,NA,NA,NA,NA,NA,NA,NA
"337","2020-09-29 14:53:20-03","UFPR","UPCB","55349","PreservedSpecimen","Plantae","Polypodiophyta","Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch) C.Chr.","Labiak, P.H.",NA,NA,NA,"Kersten, R.","Brasil","Paraná","Piraquara","Haras Santo Antonio","-49.0633010864258","-25.4416999816895","12577",NA,"Epífita, frequente. Transição floresta ombrófila mista/floresta ombrófila densa..","auto","704","2003","10","30",NA,NA,NA,"UPCB0004347",NA,NA,"UPCB0004347",NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2020-09-29 14:53:20-03","UFPR","UPCB","77431","PreservedSpecimen","Plantae","Polypodiophyta","Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T.Moore","Labiak, P.H.",NA,NA,NA,"Labiak, P.H.","Brasil","Amazonas","Barcelos","Parque Estadual da Serra do Araçá, Cachoeira do Eldorado. 1000m.","-62.9241981506348","-0.974722027778625","358570",NA,"Epífita..","auto","5741","2014","04","21",NA,NA,NA,"UPCB0003983",NA,NA,"UPCB0003983",NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2020-09-29 14:53:20-03","UFPR","UPCB","51550","PreservedSpecimen","Plantae","Polypodiophyta","Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T.","Kieling-Rubio, M.A.","2011","11","24","Ribas, O.S.","Brasil","Santa Catarina","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666","37493",NA,"Epífita. Floresta ombrófila densa altomontana (matinha nebular). Alt.: 1300m s.n.m..","auto","6550","2004","12","27",NA,NA,NA,"UPCB0004345",NA,NA,"UPCB0004345",NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2020-09-29 14:53:20-03","UFPR","UPCB","67406","PreservedSpecimen","Plantae","Polypodiophyta","Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T.","Kieling-Rubio, M.A.","2012","09",NA,"Michelon, C.","Brasil","Paraná","Balsa Nova","Tamanduá.","-49.6356010437012","-25.5839004516602","27346",NA,"Epífita, no interior do capão..","auto","545","2009","10","09",NA,NA,NA,"UPCB0004343",NA,NA,"UPCB0004343",NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2020-09-29 14:53:20-03","UFPR","UPCB","67401","PreservedSpecimen","Plantae","Polypodiophyta","Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch) C.Chr.","Michelon, C.","2009","11","09","Michelon, C.","Brasil","Paraná","Piraquara","Mananciais da Serra.","-49.0633010864258","-25.4416999816895","12577",NA,"Rupícola em local com alta incidência luminosa..","auto","621","2009","11","06",NA,NA,NA,"UPCB0004350",NA,NA,"UPCB0004350",NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2021-02-11 17:18:45-03","UFPR","UPCB","93890","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T. Moore","Kieling-Rubio, M. A.","2012","03",NA,"Damazio, L.","Brasil","Minas Gerais","Ouro Preto","Morro São Sebastião","-43.5080986022949","-20.2875003814697","44599",NA,NA,"auto",NA,"1905","02","04",NA,NA,NA,"UPCB0042957",NA,NA,"UPCB0042957",NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2020-09-29 14:53:20-03","UFPR","UPCB","72409","PreservedSpecimen","Plantae","Polypodiophyta","Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch) C.Chr.","Michelon, C.","2011","03","10","Mancinelli, W.S.","Brasil","Paraná","Adrianópolis","Parque das Lauráceas","-48.9911003112793","-24.6571998596191","49901",NA,"Epífita..","auto","1411","2011","01","27",NA,NA,NA,"UPCB0004348",NA,"750","UPCB0004348","750",NA,NA,NA,NA,NA,NA,NA,NA
"344","2020-09-29 14:53:20-03","UFPR","UPCB","69365","PreservedSpecimen","Plantae","Polypodiophyta","Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch) C.Chr.","Michelon, C.","2009","07","09","Michelon, C.","Brasil","Paraná","Piraquara","Parque Estadual Pico do Marumbi - Morro do Canal","-49.0633010864258","-25.4416999816895","12577",NA,"Rupícola frequente ao longo da trilha. Planta exposta ao sol..","auto","355","2008","11","20",NA,NA,NA,"UPCB0004346",NA,"1250","UPCB0004346","1250",NA,NA,NA,NA,NA,NA,NA,NA
"345","2020-09-29 14:53:20-03","UFPR","UPCB","56715","PreservedSpecimen","Plantae","Polypodiophyta","Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch) C.Chr.","Schwartsburd, P.B.",NA,NA,NA,"Schwartsburd, P.B.","Brasil","Rio Grande do Sul","Cambará do Sul","Próximo ao Parque Nacional Aparados da Serra.","-50.1446990966797","-29.0478000640869","30776",NA,"Epífita, interior da matinha nebular. Floresta Ombrófila Mista Alto-Montana e Campos Sulinos..","auto","1152","2006","11","09",NA,NA,NA,"UPCB0004349",NA,NA,"UPCB0004349",NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2012-11-29 09:29:00-02","MO","MOBOT","100331805","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T. Moore","M.A. Kieling-Rubio",NA,NA,NA,"Proyecto Ventania","Argentina","Buenos Aires","Saavedra","Sierra Curá Malal. Cordón Lehmann. Estancia La Malvina",NA,NA,NA,"1",NA,NA,"Proyecto Ventania 998","1980","3","12","South America",NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2021-01-14 13:06:00-03","MO","MOBOT","100534394","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T. Moore","Robbin C. Moran (NY)",NA,NA,NA,"Benkt Sparre","Ecuador","Napo",NA,"Paso de Guamaní, río Chalpi, at the bridge on road Papallacta-Baeza.",NA,NA,NA,"1",NA,NA,"Sparre 15889","1967","5","6","South America",NA,NA,NA,NA,"2800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2013-07-04 05:49:00-03","MO","MOBOT","1771988","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T. Moore","R.C. Moran (NY)",NA,NA,NA,"Thomas B. Croat|Lynn P. Hannon|Petra E. Schmidt","Ecuador","Azuay",NA,"Along road between Gualaceo and Limón, (Gen. Plaza Guttiérrez), 9.6 Km east of bridge at south end of Gualaceo; disturbed area and pasture edges along road.","-78.72583","-2.92777",NA,"3",NA,NA,"Croat 86318","2002","8","10","South America",NA,NA,NA,NA,"2774.00000000",NA,NA,NA,NA,NA,NA,"1032",NA,NA,NA
"349","2011-02-19 16:37:00-02","MO","MOBOT","2204567","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T. Moore","Robbin C. Moran (NY)",NA,NA,NA,"Isau Huamantupa|E. Acurio|José Rolando Ayerbe","Peru","Cusco","Urubamba","Dist. Urubamba, Mantanay, Pucara, Bosque ribereño","-72.16666","-13.25",NA,"5",NA,NA,"Huamantupa Chuquimaco 3591","2003","7","16","South America",NA,NA,NA,NA,"3065.00000000",NA,"3954.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"350","2014-04-04 05:52:00-03","MO","MOBOT","2211792","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T. Moore","Robbin C. Moran (NY)",NA,NA,NA,"Rodolfo Vásquez","Peru","Pasco","Oxapampa","Distrito Oxapampa. Parque Nacional Yanachaga-Chemillen, Sector chacos-Antena. Bosque Montano Bajo","-75.28333","-10.61666",NA,"3",NA,NA,"Vásquez Martínez 28677","2004","1","14","South America",NA,NA,NA,NA,"2600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2009-10-24 13:47:00-02","MO","MOBOT","2425028","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T. Moore","Ponce, M. M.",NA,NA,NA,"Fernando O. Zuloaga|Manuel J. Belgrano|M.C. Bisio|B. Cariglino|C. Macluf|M.I. Martín|J.P. Ramos Giacosa|J. Winter","Argentina","Jujuy","Ledesma","Parque Nacional Calilegua, Ruta Provincial 83, de Abra de Cañas a Mesada de las Colmenas","-64.9","-23.68333",NA,NA,NA,NA,"Zuloaga 7505","2002","11","11","South America",NA,NA,NA,NA,"1650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2009-07-17 17:39:00-03","MO","MOBOT","2766525","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T. Moore","R.C. Moran (NY)",NA,NA,NA,"Benkt Sparre","Ecuador","Zamora-Chinchipe",NA,"Road Loja-Zamora, km 18, shrubby cloud forest.","-79.03277","-3.9666",NA,"1",NA,NA,"Sparre 16315","1967","5","17","South America",NA,NA,NA,NA,"2500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2009-07-19 17:31:00-03","MO","MOBOT","3034920","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T. Moore","R.C. Moran (NY)",NA,NA,NA,"Carlos Aedo|Carmen Ulloa","Ecuador","Pichincha",NA,"Hacienda Yanacocha, taludes con Gunnera y Polylepis","-78.5852777","-0.1172223",NA,"3",NA,NA,"Aedo 12911","2006","7","12","South America",NA,NA,NA,NA,"3360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2010-10-08 09:38:00-03","MO","MOBOT","3274187","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T. Moore","R.C. Moran (NY)",NA,NA,NA,"Francesca T. Grifo|James C. Solomon","Bolivia","La Paz","Murillo","Valle de Rio Zongo: 26.4 km below dam at Lago Zongo.","-68.1166667","-16.1333333",NA,"1",NA,NA,"Grifo 639","1988","1","8","South America",NA,NA,NA,NA,"2750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2008-05-27 22:02:00-03","MO","MOBOT","3357473","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T. Moore","A. Vasco",NA,NA,NA,"* VASCO","Colombia","Antioquia","Belmira",NA,"-75.66666","6.61666",NA,NA,NA,NA,"VASCO 554","2005","7","30","South America",NA,NA,NA,NA,"1590.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2009-03-03 13:57:00-03","MO","MOBOT","3391398","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T. Moore","R.C. Moran (NY)",NA,NA,NA,"A.H.G. Alston","Venezuela","Mérida",NA,"Above Chachopo. On bank on páramo.",NA,NA,NA,"1",NA,NA,"Alston 6569","1939","1","24","South America",NA,NA,NA,NA,"3000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2010-11-03 12:52:00-02","MO","MOBOT","3391555","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T. Moore","R.C. Moran (NY)",NA,NA,NA,"Benkt Sparre","Ecuador","Loja",NA,"Cerro Villonaco, 20 km W Loja, on road to Catamayo, mountain grass meadow.",NA,NA,NA,NA,NA,NA,"Sparre 16598","1967","5","22","South America",NA,NA,NA,NA,"2600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2010-10-08 09:41:00-03","MO","MOBOT","3460414","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T. Moore","R.C. Moran (NY)",NA,NA,NA,"Frieda Billiet|B. Jadin","Colombia","Nariño",NA,"Route Pasto-laguna de Cocha. Falaise rocheuse.",NA,NA,NA,NA,NA,NA,"Billiet 6884","1997","3","6","South America",NA,NA,NA,NA,"3000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2019-01-25 04:35:00-02","MO","MOBOT","3487731","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T. Moore","R.C. Moran (NY)",NA,NA,NA,"Luis Valenzuela G.","Peru","Cusco","Canchis","Distrito Combapata, Salla. Estepa espinosa.","-71.3680556","-14.0861111",NA,"2",NA,NA,"Valenzuela Gamarra 8359","2007","1","19","South America",NA,NA,NA,NA,"3650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2013-05-07 06:03:00-03","MO","MOBOT","1899284","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T. Moore","R.C. Moran (NY)",NA,NA,NA,"Rosángela Núñez C.","Bolivia","Santa Cruz","Manuel Maria Caballero","Bosque Yungueno Hiperhumedo de Ceja de Monte. Colecta sobre el camino a San Mateo, a 2.5 Km del cruce El Empalme.","-64.7044444","-17.8436111",NA,"5",NA,NA,"Núñez Cabrera 133","2003","4","19","South America",NA,NA,NA,NA,"2482.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2013-05-07 06:03:00-03","MO","MOBOT","2066724","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T. Moore","R.C. Moran (NY)",NA,NA,NA,"Rosángela Núñez C.","Bolivia","Santa Cruz","Manuel Maria Caballero","Bosque Yungueno Hiperhumedo de Ceja de Monte con Weinmannia microphylla, Brachyotum sp, Cletra sp, Dicksonia sellowiana, Pteridophytas y Musgos.","-64.70138","-17.83694",NA,NA,NA,NA,"Núñez Cabrera 596","2004","3","26","South America",NA,NA,NA,NA,"2461.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2013-05-07 06:03:00-03","MO","MOBOT","2070588","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T. Moore","R.C. Moran (NY)",NA,NA,NA,"Rosángela Núñez C.","Bolivia","Santa Cruz","Manuel Maria Caballero","Bosque Yungueno Hiperhumedo de Ceja de Monte con Weinmannia microphylla, Brachyotum sp, Pteridophytas y Musgos. Colecta a 2 km al Sureste de la comunidad de Siberia.","-64.72916","-17.83722",NA,NA,NA,NA,"Núñez Cabrera 614","2004","4","8","South America",NA,NA,NA,NA,"2957.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2019-06-18 14:09:00-03","MO","MOBOT","101136790","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","obliquatum","Elaphoglossum obliquatum","Christ","F. B. Matos",NA,NA,NA,"Fernando B. Matos|et al.","Brazil","Minas Gerais","Caldas","Pocinhos do Rio Verde, Pico da Pedra Branca. Floresta Estacional Semidecidual.","-46.3713889","-21.9733334",NA,"1",NA,NA,"Matos 2231","2013","2","13","South America",NA,NA,NA,NA,"1575.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
