"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","typeStatus"
"153","2021-04-07 11:42:55-03","UFMS","CGMS","74242","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","S.M. Salis; M. P. Silva, W.M. Tomas & S.M. Braun","1992","03","30",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Flor esverdeada. Fruto marrom. CPAP - 9399. Habitat: Lagoa Temporaria, Area Inundada. Solo arenoso com matéria orgânica. Relevo plano. Habito: Erva cespitosa. Freqüente.","CGMS1107108",NA,NA,"Sw.","V.J. Pott","638","Fazenda Fazendinha, Invernada Fartura.","-56.3833333","-19.4833333","90","90",NA,"Corumbá","-56,3833333","-19,4833333","2007","08",NA,NA,"17",NA,NA,NA,NA,NA,NA
"154","2021-04-07 11:42:55-03","UFMS","CGMS","24456","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","H.C. Vinci-Carlos; G.A. Damasceno-Junior; A. Guglieri","2007","11","23",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Vereda preservada. Habitat: Cerrado. Campo graminoso úmido (Vereda). Solo arenoso hidromórfico. Relevo plano-ondulado. Comum. Habito: Erva. 0,55 m de altura.","CGMS1053884",NA,NA,"Sw.","V.J. Pott; H.C. Vinci-Carlos","101","Área de Proteção Ambiental dos Mananciais do Córrego Guariroba (APA do Guariroba), Fazenda Estância D#?#Casa, margem do Córrego do Açude.","-54.3983333","-20.5838889","559","559",NA,"Campo Grande","-54,3983333","-20,5838889","2008","07",NA,NA,"08",NA,NA,NA,NA,NA,NA
"155","2021-04-07 11:42:55-03","UFMS","CGMS","46978","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","B.A. Coutinho; A.L. Simal; P.P. Vaz; V.H.S. Brito; J. Fabri; V.J. Pott","2014","12","04",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Flor verde. Fruto branco. Habitat: Vereda com ausência de Buriti, Cerrado antropizado. Habito: Planta aquática emergente.","CGMS1076954",NA,NA,"Sw.","V.J. Pott","88","MS 134, Km 15.","-53.3161111","-22.1016667","357","357",NA,"Nova Andradina","-53,3161111","-22,1016667","2015","03",NA,NA,"22",NA,NA,NA,NA,NA,NA
"156","2021-04-07 11:42:55-03","UFMS","CGMS","23475","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","S.N. Moreira; V.J.Pott; A. Pott","2007","08","29",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Fruto branco. Habitat: Campo úmido graminoso de Vereda em domínio de Cerrado Habito: Erva; 0,20-0,25 m de altura; Escapo 0,30-0,40 m de altura","CGMS1052883",NA,NA,"Sw.","V.J.Pott","8","Fazenda Modelo da Embrapa Gado de Corte; Área de Varjão prox. à ferrovia.","-54.79","-20.5566667","504","504",NA,"Terenos","-54,79","-20,5566667","2007","08",NA,NA,"29",NA,NA,NA,NA,NA,NA
"157","2021-04-07 11:42:55-03","UFMS","CGMS","41981","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","V.J. Pott; A. Pott","2002","05","25",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Unicata. Habitat: Beira de lagoa, área úmida inundável. Solo areno-argiloso. Relevo plano deprimido. Habito: Erva cespitosa rizomatosa. Esparsa.","CGMS1071975",NA,NA,"Sw.","V.J. Pott","5519","Lagoa Itatiaia.","-54.5769445","-20.48","500","500",NA,"Campo Grande","-54,5769445","-20,48","2009","07",NA,NA,"02",NA,NA,NA,NA,NA,NA
"158","2021-04-07 11:42:55-03","UFMS","CGMS","74241","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","S.M. Salis; M.P. Silva & W.M. Tomas","1992","11","13",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Flor marrom.'Semente' Branca. CPAP - 10601. Habitat: Beira De Vazante Andropogon Hypogynum Queimada A Alguns Meses. Solo arenoso. Relevo plano. Habito: Erva cespitosa. Pouco Freqüente.","CGMS1107107",NA,NA,"Sw.","V.J. Pott","737","Fazenda Fazendinha, Invernada Sao Bento, Pantanal.","-56.3833333","-19.4833333","90","90",NA,"Aquidauana","-56,3833333","-19,4833333","2017","05",NA,NA,"02",NA,NA,NA,NA,NA,NA
"159","2021-04-07 11:42:55-03","UFMS","CGMS","13077","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","U.M. Resende","2002",NA,NA,NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,"CGMS1041932",NA,NA,"Sw.","V.J. Pott",NA,NA,"-56.4818992614746","-21.1210994720459",NA,NA,NA,"Bonito",NA,NA,"2013","12","71352","auto","02",NA,NA,NA,NA,NA,NA
"160","2019-11-27 13:47:51-03","UFS","ASE","14004","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Menezes, IRN","2009","07","22","Southern America","Brasil","Sergipe",NA,NA,"Brejoso.","ASE0010120","Magnoliophyta",NA,"Sw.","Menezes, IRN","57","Mata do Crasto","-37.425861","-11.385528",NA,NA,"ASE0010120","Santa Luzia do Itanhy","-37.425861","-11.385528","2009","08",NA,NA,"19",NA,NA,NA,NA,NA,NA
"161","2019-11-27 13:47:51-03","UFS","ASE","14001","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Menezes, IRN","2009","07","22","Southern America","Brasil","Sergipe",NA,NA,"Herbácea. Caule piloso. Inflorescência com 6 glomérulos. Glumas pilosas. Aquênio branco.; Herbácea. Caule piloso. Inflorescência com 6 glomérulos. Glumas pilosas. Aquênio branco.; Brejo.","ASE0010118","Magnoliophyta",NA,"Sw.","Menezes, IRN","29","Mata do Crasto, Brejo próximo a mata do Crasto, depois dos coquerais.","-37.425861","-11.385528",NA,NA,"ASE0010118","Santa Luzia do Itanhy","-37.425861","-11.385528","2009","08",NA,NA,"19",NA,NA,NA,NA,NA,NA
"162","2019-11-27 13:47:51-03","UFS","ASE","14002","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Menezes, IRN","2009","07","22","Southern America","Brasil","Sergipe",NA,NA,"Caule piloso. Inflorescência espiciforme, 7 glomérulos. Glumas pilosas. Aquênio verde claro a verde escuro.; Caule piloso. Inflorescência espiciforme, 7 glomérulos. Glumas pilosas. Aquênio verde claro a verde escuro.; Brejoso.","ASE0008846","Magnoliophyta",NA,"Sw.","Menezes, IRN","55","Mata do Crasto, Entre a mata do Crasto e os Coqueirais.","-37.425861","-11.385528",NA,NA,"ASE0008846","Santa Luzia do Itanhy","-37.425861","-11.385528","2009","08",NA,NA,"19",NA,NA,NA,NA,NA,NA
"163","2019-11-27 13:47:51-03","UFS","ASE","14003","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Menezes, IRN","2009","07","22","Southern America","Brasil","Sergipe",NA,NA,"Caule piloso. Inflorescência espiciforme, 7 glomérulos. Glumas pilosas. Aquênio verde claro a verde escuro.; Caule piloso. Inflorescência espiciforme, 7 glomérulos. Glumas pilosas. Aquênio verde claro a verde escuro.; Brejoso.","ASE0010119","Magnoliophyta",NA,"Sw.","Menezes, IRN","56","Mata do Crasto, Entre a mata do Crasto e os Coqueirais.","-37.425861","-11.385528",NA,NA,"ASE0010119","Santa Luzia do Itanhy","-37.425861","-11.385528","2009","08",NA,NA,"19",NA,NA,NA,NA,NA,NA
"164","2019-11-27 13:47:51-03","UFS","ASE","14410","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Menezes, IRN","2009","09","02","Southern America","Brasil","Sergipe",NA,NA,"Herbácea. Caule piloso, 50cm de Comp; Folhas pilosas. Inflorescência terminal espiciforme com glomérulos (8) espiguetas com aquênio branco e alguns cinza escuro. Raízes filamentosas, sem rizomas.; Herbácea. Caule piloso, 50cm de Comp;","ASE0010121","Magnoliophyta",NA,"Sw.","Menezes, IRN","49","Mata do Crasto","-37.425861","-11.385528",NA,NA,"ASE0010121","Santa Luzia do Itanhy","-37.425861","-11.385528","2009","09",NA,NA,"28",NA,NA,NA,NA,NA,NA
"165","2019-11-27 13:47:51-03","UFS","ASE","14411","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Menezes, IRN","2009","09","02","Southern America","Brasil","Sergipe",NA,NA,"Herbácea.; Herbácea.; Ambiente brejoso.","ASE0021721","Magnoliophyta",NA,"Sw.","Menezes, IRN","50","Mata do Crasto","-37.425861","-11.385528",NA,NA,NA,"Santa Luzia do Itanhy","-37.425861","-11.385528","2009","09",NA,NA,"28",NA,NA,NA,NA,NA,NA
"166","2019-11-27 13:47:51-03","UFS","ASE","20235","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Santos, LAS; Menezes, IRN","2011","03","22","Southern America","Brasil","Sergipe",NA,NA,"Planta aquática de aprox. 40 cm de alt., solo arenoso úmido, aquênios brancos.; Planta aquática de aprox. 40 cm de alt., solo arenoso úmido, aquênios brancos.; Brejo.","ASE0010138","Magnoliophyta",NA,"Sw.","Santos, LAS","525","Povoado Atalho, Próximo ao povoado Ouricuri","-36.3905","-11.2712",NA,NA,"ASE0010138","Pacatuba","-36.3905","-11.2712","2011","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-11-27 13:47:51-03","UFS","ASE","21457","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Gomes, LA; Souza, CAS; Santos, LAS; Santos, E","2011","06","28","Southern America","Brasil","Sergipe",NA,NA,"Erva cespitosa, ca. 40cm de altura. Aquênios brancos.&nf;.; Erva cespitosa, ca. 40cm de altura. Aquênios brancos.&nf;.; Mata Atlântica.","ASE0010144","Magnoliophyta",NA,"Sw.","Menezes, IRN","159","RPPN Mata do Crasto, Borda da mata. Solo areno-argiloso","-37.433889","-11.369722",NA,NA,"ASE0010144","Santa Luzia do Itanhy","-37.433889","-11.369722","2011","08",NA,NA,"01",NA,NA,NA,NA,NA,NA
"168","2019-11-27 13:47:51-03","UFS","ASE","38106","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Menezes, IRN; Santos, LAS","2011","03","22","Southern America","Brasil","Sergipe",NA,NA,"Herbácea com ca. de 20 cm. Inflorescência castanha com frutos brancos.; Restinga.","ASE0039312","Magnoliophyta",NA,"Sw.","Menezes, IRN","187","Povoado Atalho","-36.6514","-10.4533",NA,NA,NA,"Pacatuba","-36.6514","-10.4533","2016","03",NA,NA,"20",NA,NA,NA,NA,NA,NA
"169","2019-11-27 13:47:51-03","UFS","ASE","5672","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","André M.A.Amorim","1993","10","27","Southern America","Brasil","Sergipe",NA,NA,"Erva. formando touceiras, na orla da mata, próximo a mangue. Folhas verdes. Inflorescências castanhas a marrom.; Erva. formando touceiras, na orla da mata, próximo a mangue. Folhas verdes. Inflorescências castanhas a marrom.; Mata Atl","ASE0010093","Magnoliophyta",NA,"Sw.","T.S.Santos","1470","Povoado do Castro, Cerca de 2,5Km Crasto.","-37.448333","-11.350833",NA,NA,"ASE0010093","Santa Luzia do Itanhy","-37.448333","-11.350833","1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-11-27 13:47:51-03","UFS","ASE","19431","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Menezes, IRN; Nascimento - Júnior, JE","2010","10","21","Southern America","Brasil","Sergipe",NA,NA,"Margem das Lagoas litorâneas.","ASE0010137","Magnoliophyta",NA,"Sw.","Menezes, IRN","212","Bairro Aruana, Área da Petrobras no polo do Tecarmo.","-37.0418","-10.544",NA,NA,"ASE0010137","Aracaju","-37.0418","-10.544","2010","11",NA,NA,"11",NA,NA,NA,NA,NA,NA
"171","2019-11-27 13:47:51-03","UFS","ASE","10774","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Silva, AC; Costa, SM; Lemos, IC","2007","08","23","Southern America","Brasil","Sergipe",NA,NA,"Restinga.","ASE0010096","Magnoliophyta",NA,"Sw.",NA,"136","Mosqueiro","-37.0418","-10.544",NA,NA,"ASE0010096","Aracaju","-37.0418","-10.544",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-11-27 13:47:51-03","UFS","ASE","17343","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Menezes, IRN; Conceição, GG; Melo, DS; Souza, CAS; Pereira, TC","2010","03","09","Southern America","Brasil","Sergipe",NA,NA,"Herbácea, com raízes fibrosa, inflorescência com aquênios brancos.; Herbácea, com raízes fibrosa, inflorescência com aquênios brancos.; Margem da Lagoa.","ASE0010132","Magnoliophyta",NA,"Sw.","Menezes, IRN","86","APA Sul, Lagoa Azul.","-37.2617","-11.1607",NA,NA,"ASE0010132","Estância","-37.2617","-11.1607","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-11-27 13:47:51-03","UFS","ASE","20942","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Calazans, C; Almeida, T; Oliveira, A","2009","12","16","Southern America","Brasil","Sergipe",NA,NA,"Mata Ciliar.","ASE0010141","Magnoliophyta",NA,"Sw.","Menezes, IRN","519","Nascente 9","-37.2617","-11.1607",NA,NA,"ASE0010141","Estância","-37.2617","-11.1607",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-11-27 13:47:51-03","UFS","ASE","13998","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Menezes, IRN","2009","08","24","Southern America","Brasil","Sergipe",NA,NA,"Herbácea, 35cm. Folha pilosa. Inflorescência espiciforme com 4 glomérulos. Aquênios imaturos verde claros e glumas vináceas pilosas.; Herbácea, 35cm. Folha pilosa. Inflorescência espiciforme com 4 glomérulos. Aquênios imaturos verde c","ASE0010116","Magnoliophyta",NA,"Sw.","Menezes, IRN","37","Mata do sabão","-37.3041","-11.311",NA,NA,"ASE0010116","Indiaroba","-37.3041","-11.311","2009","08",NA,NA,"31",NA,NA,NA,NA,NA,NA
"175","2019-11-27 13:47:51-03","UFS","ASE","13997","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Menezes, IRN","2009","08","24","Southern America","Brasil","Sergipe",NA,NA,"Herbácea, 40cm. Caule e folhas pilosas. Inflorescência especiforme com 7 glomérulos. Aquênios verdes claro imaturos. Glumas marron escuras.; Herbácea, 40cm. Caule e folhas pilosas. Inflorescência especiforme com 7 glomérulos. Aquênios","ASE0010115","Magnoliophyta",NA,"Sw.","Menezes, IRN","35","Mata do sabão","-37.3041","-11.311",NA,NA,"ASE0010115","Indiaroba","-37.3041","-11.311","2009","08",NA,NA,"31",NA,NA,NA,NA,NA,NA
"176","2019-08-20 10:00:08-03","UNICAMP","UEC","23620","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Shepherd, GJ; Martins, FR; Tamashiro, JY","1981","01","22",NA,"Brazil","Minas Gerais",NA,NA,NA,"UEC070601","Liliopsida",NA,"Sw.",NA,"12177","Estrada Municipal Andradas-Caldas e Pocinhos. Em brejo.","-46.564722","-21.838889",NA,NA,NA,"Andradas","-46.564722","-21.838889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-03-01 16:19:44-03","UNICAMP","UEC","150971","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Munhoz, CB; Cardoso, E; Felfili, JM","2006","08","24",NA,"Brazil","Piauí",NA,NA,"Erva ca. 0,40m de altura. Folhas novas e maduras. Inflorescência castanho-clara. Frutos maduros.","UEC075782","Liliopsida",NA,"Sw.","Fonseca, ML","3168","Parque Nacional Sete Cidades, Área experimental 1. primeiro campo da estrada para Trilha das Panelas.","-41.7025","-4.1315",NA,NA,"UEC075782","Piracuruca","-41.7025","-4.1315","2007","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-08-20 10:00:08-03","UNICAMP","UEC","100859","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Amaral, MCE; Belinello, R; Arantes, AA; et al.","1997","04","20",NA,"Brazil","São Paulo",NA,NA,NA,"UEC098039","Liliopsida",NA,"Sw.","Araújo, AC","97/71","Distrito Estreito., Campo rupestre, cerrado ao lado da Represa de Furnas.","-47.4700012207031","-20.25",NA,NA,"UEC098039","Pedregulho",NA,NA,"1998","11","27552","auto",NA,NA,NA,NA,NA,NA,NA
"179","2019-08-20 10:00:11-03","UNICAMP","UEC","16629","S","Plantae","Cyperaceae","Scleria","lindleyana","Scleria lindleyana","Shepherd, GJ; Kinoshita, LS; Taroda, N; Andrade, JB","1977","03","12",NA,"Brazil","Bahia",NA,NA,"Herbácea até 40 cm, frutos esbranquiçados.","UEC075894","Liliopsida",NA,NA,"Shepherd, GJ","4520","Campo em beira de estrada.",NA,NA,NA,NA,"UEC075894",NA,NA,NA,"1978","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-08-20 10:00:11-03","UNICAMP","UEC","27195","S","Plantae","Cyperaceae","Scleria","lindleyana","Scleria lindleyana","Harley, RM; Renvoize, SA; Erskine, CM; Brighton, CA; Pinheiro, R","1974","03","30",NA,"Brazil","Bahia",NA,NA,"Tufted sedge. Spikelets green.","UEC075893","Liliopsida",NA,NA,"Mayo, SJ","17498","Coastal Zone, Ca. 5 km. S.W. of Itacaré. On side road south from the main Itacaré-Ubatuba road. South of the mouth of the Rio de Contas. High Coastal evergreen forest on heavy loam.","-39.05","-14.333333",NA,NA,"UEC075893",NA,"-39.05","-14.333333","1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-11-19 14:06:20-03","UFRPE","PEUFR","52512","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","B. Y. M. Santos","2013","09","20",NA,"Brasil","Pernambuco",NA,NA,"Planta de porte médio com cerca de 1 m e 30 com de altura. Sem flores, com frutos.","PEUFR052512",NA,NA,"Swartz","F. Gallindo","66","Parque Estadual Dois Irmãos","-34.875","-8.125",NA,NA,NA,"Recife","34º52'30#?#W","08º07'30#?#S","2014","10",NA,NA,"06",NA,NA,NA,NA,NA,NA
"182","2020-04-22 16:26:24-03","UFPB","JPB","45252","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Viana, JL; Alves, M; Barbosa, MR; Chagas, ECO; Gomes-Costa, GA; Melo, AV de; Santos, SO","2010","09","24","Southern America","Brasil","Paraíba",NA,NA,"; DESC: Erva. de 15 cm, de infl. Ferrugineas","JPB0045252","Angiosperma","Monocotyledon","Sw.",NA,"144","Reserva Biológica Guaribas, Cabeça de Boi","-35.142056","-6.741861","181","181","JPB0045252","Mamanguape","-35.142056","-6.741861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-04-22 16:26:24-03","UFPB","JPB","47376","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Gadelha Neto, PC; Pessoa, MC; Araújo, CMLR; Silva, CS","2011","08","04","Southern America","Brasil","Paraíba",NA,NA,"; HABITAT: Mata Ciliar; DESC: Erva cespitosa, hirsuta com cerca de 40cm. Vegetando nas margens do Rio Guajú. Substrato areno-argiloso.","JPB0047376","Angiosperma","Monocotyledon","Sw.","Thomas, WW","3015","Millennium Inorganic Chemicals Mineração Ltda","-34.976944","-6.502222",NA,NA,"JPB0047376","Mataraca","-34.976944","-6.502222","2011","08",NA,NA,"31",NA,NA,NA,NA,NA,NA
"184","2020-04-22 16:26:24-03","UFPB","JPB","48283","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Araújo, DA; Amorim, BS; Mendonça, ED; Chagas, MA","2011","09","18","Southern America","Brasil","Pernambuco",NA,NA,"; HABITAT: Floresta Atlântica.; DESC: Erva ereta, cespitosa.","JPB0048283","Angiosperma","Monocotyledon","Sw.","Araújo, D","1740","RPPN Frei Caneca, Mata próx. à Pedra do Cruzeiro.","-35.848611","-8.730556",NA,NA,"JPB0048283","Jaqueira","-35.848611","-8.730556","2011","09",NA,NA,"18",NA,NA,NA,NA,NA,NA
"185","2020-04-22 16:26:24-03","UFPB","JPB","49296","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Gomes, LA; Souza, CAS; Santos, LAS; Santos, E","2011","06","28","Southern America","Brasil","Sergipe",NA,NA,"; HABITAT: Mata Atlântica.; DESC: Erva cespitosa, ca. 40cm de altura. Aquênios brancos.&nf;.","JPB0049296","Angiosperma","Monocotyledon","Sw.","Menezes, IRN","159","RPPN Mata do Crasto, Borda da mata. Solo areno-argiloso","-37.433889","-11.369722",NA,NA,"JPB0049296","Santa Luzia do Itanhy","-37.433889","-11.369722","2011","08",NA,NA,"01",NA,NA,NA,NA,NA,NA
"186","2020-04-22 16:26:24-03","UFPB","JPB","49688","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Araújo, DA; Amorim, BS; Cavalcanti, D; Setúbal, R; Chagas, MA","2011","09","09","Southern America","Brasil","Pernambuco",NA,NA,"; HABITAT: Floresta Atlântica próxima à praia.; DESC: Erva. Aquenios brancos.","JPB0049688","Angiosperma","Monocotyledon","Sw.","Alves, M","1692","RPPN Fazenda Tabatinga, Borda da mata.","-34.820556","-7.606111","4","4","JPB0049688","Goiana","-34.820556","-7.606111","2011","09",NA,NA,"15",NA,NA,NA,NA,NA,NA
"187","2020-04-22 16:26:24-03","UFPB","JPB","62663","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Thomas, WW","2013","09","17","Southern America","Brasil","Sergipe",NA,NA,"; HABITAT: Tropical moist forest.; DESC: Cespitose, inflorescence pale green.","JPB0062663","Angiosperma","Monocotyledon","Sw.",NA,"16087","Refúgio da Vida Silvestre Mata do Junco, Ca. 4km S of Capela In open area along temporary stream bed.","-37.0592","-10.5303","168","168","JPB0062663","Capela","-37.0592","-10.5303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-04-22 16:26:24-03","UFPB","JPB","62745","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Thomas, WW","2013","09","21","Southern America","Brasil","Sergipe",NA,NA,"; DESC: Cespitose roots with lemony odor.","JPB0062745","Angiosperma","Monocotyledon","Sw.","Thomas, WW","16193","Fazenda Trapsa, ca. 40 km S of Aracaju on the Linha Verde highway (SE-100) towards Caueira, then 1.5 km WW on (SE-270) towards BR101 S of Itaporanga. In open disturbed ar","-37.25208","-11.18028","20","30","JPB0062745","Itaporanga d'Ajuda","-37.25208","-11.18028","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-11-06 09:54:55-03","UFOP","OUPR","21461","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Messias, M.C.T.B.; Silva, J.L. & Tonaco, A.C.","2008","03","28",NA,"Brasil","Minas Gerais",NA,NA,"Erva, flores castanhas. Campos rupestres quartzíticos, em áreas com afloramentos rochosos",NA,NA,NA,"Sw.","Messias, M.C.T.B.","1886","Bento Rodrigues, Estrada para Santa Rita Durão","-43.4160995483398","-20.377799987793",NA,NA,NA,"Mariana",NA,NA,"2010",NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA
"190","2019-11-06 09:54:55-03","UFOP","OUPR","21598","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Messias, M.C.T.B.; Silva, J.L. & Tonaco, A.C.","2008","04","04",NA,"Brasil","Minas Gerais",NA,NA,"Erva, 35cm",NA,NA,NA,"Sw.","Messias, M.C.T.B.","1933","Bento Rodrigues, Estrada para Santa Rita Durão","-43.4160995483398","-20.377799987793",NA,NA,NA,"Mariana",NA,NA,"2010",NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA
"191","2019-11-06 09:54:55-03","UFOP","OUPR","21616","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Messias, M.C.T.B.; Silva, J.L. & Tonaco, A.C.","2008","04","09",NA,"Brasil","Minas Gerais",NA,NA,"Erva, flores verde-amarronzadas. Campos sujos (campos rupestres) sobre quartzito",NA,NA,NA,"Sw.","Messias, M.C.T.B.","2040","Bento Rodrigues, Estrada para Santa Rita Durão","-43.4160995483398","-20.377799987793",NA,NA,NA,"Mariana",NA,NA,"2010",NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA
