"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"399","2020-09-12 05:00:02-03","US","US","2541087","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","H. S. Irwin, J. W. Grear & R. Souza","1965","10","10","South America - Neotropics","Brazil",NA,NA,NA,"US01346938",NA,"Magnoliales","Mart.",NA,"9104","Distrito Federal","Brasília","10km E. of Planaltina","-47.9296989440918","-15.7797002792358","1150",NA,"US01346938_01",NA,NA,NA,NA,NA,"70570","auto","Dicotyledonae",NA,NA,"1"
"400","2020-09-12 05:00:02-03","US","US","2620983","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","B. Maguire Jr., J. M. Pires, C. K. Maguire & N. T. Silva","1963","10","19","South America - Neotropics","Brazil",NA,NA,NA,"US01346939",NA,"Magnoliales","Mart.",NA,"57145","Goiás",NA,"Between Gama and Rio Corumbá",NA,NA,NA,NA,"US01346939_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"401","2020-09-12 05:00:02-03","US","US","3263444","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","J. R. Pirani","1985","10","11","South America - Neotropics","Brazil",NA,NA,NA,"US01346928",NA,"Magnoliales","Mart.",NA,"1219","Mato Grosso",NA,"Ilha do Bananal, na divisa com o Parque Nacional do Araguaia; coletas no Parque Indígena","-50.5","-10.42",NA,NA,"US01346928_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"402","2020-09-12 05:00:02-03","US","US","2541086","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","H. S. Irwin, J. W. Grear, R. Souza & R. G. P. Santos","1966","2","13","South America - Neotropics","Brazil",NA,NA,NA,"US01346935",NA,"Magnoliales","Mart.",NA,"12761","Goiás",NA,"Chapada dos Veadeiros, ca 1 km W of Veadeiros, Goiás","-47","-14","900",NA,"US01346935_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"403","2020-09-12 05:00:02-03","US","US","2822179","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","G. Eiten & L. T. Eiten","1968","9","25","South America - Neotropics","Brazil",NA,NA,NA,"US01346933",NA,"Magnoliales","Mart.",NA,"8939","Mato Grosso","Barra do Garças","260 Km along new road NNE of village of Xavantina (2.4 Km due ESE of Royal Society Royal Geographic Society Base Camp.","-51.75","-12.85","450",NA,"US01346933_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"404","2020-09-12 05:00:02-03","US","US","2927356","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","G. T. Prance, E. Lleras & D. F. Coêlho","1973","10","16","South America - Neotropics","Brazil",NA,NA,NA,"US01346930",NA,"Magnoliales","Mart.",NA,"19059","Mato Grosso",NA,"Behind Burti Football stadium",NA,NA,"720",NA,"US01346930_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"405","2020-09-12 05:00:02-03","US","US","2541085","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","H. S. Irwin, J. W. Grear, R. Souza & R. G. P. Santos","1966","4","12","South America - Neotropics","Brazil",NA,NA,NA,"US01346934",NA,"Magnoliales","Mart.",NA,"14674","Goiás",NA,"Rio Piau, ca. 225km S.W. of Barreiras on road to Posse",NA,NA,"850",NA,"US01346934_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"406","2020-09-02 16:19:34-03","Cenargen","CEN","27856","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Bruno Machado Teles Walter","1996","02","24",NA,"Brasil","Exsicatas",NA,"Fruto seco em separado. Botões ferrugíneos. Frutos na carpoteca.","CEN00027856",NA,NA,"Mart.","B. M. T. Walter","3215","MA","BALSAS","Reservas de cerrado entre plantios de soja. Ao sul da vila Kissy. Projeto BATAVO/CAMPO, lote 23.","-46.716666","-8.6333333","470","470","CEN00027856 CEN00027856_1","-46.716666","-8.6333333","1996","02",NA,NA,NA,NA,NA,NA,"6"
"407","2020-09-02 16:19:34-03","Cenargen","CEN","43496","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Bruno Machado Teles Walter","2002","02","21",NA,"Brasil","Exsicatas",NA,"Área de influência do futuro reservatório do AHE Queimado. FRUTOS NA CARPOTECA. Ambiente antropizado. Casca cinzenta, fissurada. Folhas discolores (face adaxial verde; abaxial verde mais claro).","CEN00043496",NA,NA,"Mart.","B. M. T. Walter","5127","MG","UNAI","Fazenda São Bento. Região do Rio Bezerra.","-47.283333","-16.016666",NA,NA,"CEN00043496","-47.283333","-16.016666","2002","02",NA,NA,NA,NA,NA,NA,"3"
"408","2020-09-02 16:19:34-03","Cenargen","CEN","76163","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Juliene Roveratti Santos","2006","12","14",NA,"Brasil","Exsicatas",NA,NA,"CEN00076163",NA,NA,"Mart.","J. Roveratti","649","DF","BRASILIA","Parque Nacional de Brasília - Entre o córrego Vargem Grande e o Córrego Santa Maria.","48.0363888","-15.689444","1127","1127","CEN00076163","48.0363888","-15.689444","2006","12",NA,NA,NA,NA,NA,NA,"2"
"409","2020-09-02 16:19:34-03","Cenargen","CEN","46884","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Aline Fernandes Pontes","2003","04","04",NA,"Brasil","Exsicatas",NA,"Flor madura com pétalas externas amarelas externamente e internamente cremes, pétalas internas cremes. frutos já caídos no chão ou atacados por insetos.","CEN00046884",NA,NA,"Mart.",NA,"602",NA,NA,"Distrito Federal. Trevo de acesso à São Sebastião. Campo sujo.",NA,NA,"1172","1172","CEN00046884","-4782111.0","-1588722.0",NA,NA,NA,NA,NA,NA,NA,NA,"4"
"410","2020-09-02 16:19:34-03","Cenargen","CEN","97340","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Anderson Cássio Sevilha","2008","12","13",NA,"Brasil","Exsicatas",NA,NA,"CEN00097340",NA,NA,"Mart.","B. M. T. Walter","5108","MG","RIO PARDO DE MINAS","Próximo à casa caída.","-42.603333","-15.968055","917","917","CEN00097340","-42.603333","-15.968055","2017","04",NA,NA,NA,NA,NA,NA,"4"
"411","2020-09-02 16:19:34-03","Cenargen","CEN","16269","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Gilberto Pedralli","1990","05","29",NA,"Brasil","Exsicatas",NA,"Árvore de até 5 metros de altura. Flores velhas. Frutos jovens e alguns quase maduros.","CEN00016269",NA,NA,"Mart.","G. Pedralli","3363","TO","AURORA DO TOCANTINS","Cerrado entre Taguatinga e Aurora. À 41 km de Taguatinga.","-46.366666","-12.7","600","600","CEN00016269","-46.366666","-12.7","1990","05",NA,NA,NA,NA,NA,NA,"5"
"412","2020-09-02 16:19:34-03","Cenargen","CEN","26636","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Larry Ronald Noblick","1996","02","04",NA,"Brasil","Exsicatas",NA,"Tree with 6,5 m x 13 cm trunk. Fruits glaucous green in color and 10 - 12 cm in diameter. Fruit glaucous green, nearly globose 10 - 12 cm diameter. Doação do Fairchild Tropical Garden - Miami, Florida - Garden accession number 96717.","CEN00026636",NA,NA,"Mart.","A. F. Pontes","5101","GO","MAMBAI","Cerca de 1 km Oeste de Mambaí, na estrada para Cocos, Bahia. Coordenadas : Latitude (14°29'30,2'' S) Longitude (46°06'0,3'' W).","-46.1","-14.491666","720","720","CEN00026636","-46.1","-14.491666","2002","09",NA,NA,NA,NA,NA,NA,"1"
"413","2020-09-02 16:19:34-03","Cenargen","CEN","77867","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Bruno Machado Teles Walter","2010","10","21",NA,"Brasil","Exsicatas",NA,NA,"CEN00077867",NA,NA,"Mart.","B. M. T. Walter","6010","DF","BRASILIA","Planaltina; Fazenda Cooperbrás, Núcleo Rural do Rio Preto.","-47.555555","-15.757222","990","990","CEN00077867","-47.555555","-15.757222","2010","10",NA,NA,NA,NA,NA,NA,"5"
"414","2020-09-02 16:19:34-03","Cenargen","CEN","45538","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Roberta Cunha de Mendonça","2001","12","11",NA,"Brasil","Exsicatas",NA,"Árvore heliófila, tronco com casca suberosa (com marca de passagem de fogo); folhas cartáceas, discolor verde. Doação do Herbário IBGE - Reserva Ecológica do IBGE. Plantas do Brasil - Bahia.","CEN00045538",NA,NA,"Mart.","R. C. Mendonça","4573","BA","COCOS","Fazendas Trijunção. Transição de vereda com cerrado na estrada velha para a sede do Guará. Altitude aproximada: 845 metros.","-45.942222",NA,NA,NA,"CEN00045538","-45.942222","-1477639.0","2001","12",NA,NA,NA,NA,NA,NA,"1"
"415","2020-09-02 16:19:34-03","Cenargen","CEN","47787","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Aécio Amaral-Santos","2003","02","19",NA,"Brasil","Exsicatas",NA,"Área de influência da AHE Queimado. Frutos na carpoteca.","CEN00047787",NA,NA,"Mart.","B. M. T. Walter","1860","MG","UNAI","Fazenda Campanha (prop. Luiz Rodrigues), estrada que dá acesso Palmital - AHE Queimado á esquerda.","-47.303055",NA,NA,NA,"CEN00047787","-47.303055","-1614972.0","2009","04",NA,NA,NA,NA,NA,NA,"3"
"416","2020-09-02 16:19:34-03","Cenargen","CEN","57988","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Ernestino de S. Gomes Guarino","2002","03","05",NA,"Brasil","Exsicatas",NA,"Fruto na carpoteca.","CEN00057988",NA,NA,"Mart.","B. M. T. Walter","938","DF","BRASILIA","Fazenda Sucupira, estrada para a EMBRAPA Sementes Básicas.","-48.016666","-15.866666","1100","1100","CEN00057988","-48.016666","-15.866666","2002","03",NA,NA,NA,NA,NA,NA,"3"
"417","2020-09-02 16:19:34-03","Cenargen","CEN","58025","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Michael Jeffrey Balick","1993","11","21",NA,"Brasil","Exsicatas",NA,"Transition from forest to cerrado. Tree to 5 m, multiple branched and dbh 25 cm, fruits green immature, to 10 cm diameter. Doação The New York Botanical Garden - Institute of Economic Botany.","CEN00058025",NA,NA,"Mart.","J. B. Pereira","3718","TO","TOCANTINOPOLIS","Ribeirão Grande, 7 km from city of Tocantinópolis, on road to Pará.","-47.416666","-6.3333333",NA,NA,"CEN00058025","-47.416666","-6.3333333","2010","07",NA,NA,NA,NA,NA,NA,"1"
"418","2020-09-02 16:19:34-03","Cenargen","CEN","60769","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Anderson Cássio Sevilha","2003","11","28",NA,"Brasil","Exsicatas",NA,"Indivíduo 60 mda parcela 01 da fitossociologia.","CEN00060769",NA,NA,"Mart.","A. C. Servilha","3613","GO","ALVORADA DO NORTE","Fazenda Largomar.","-46.58","-14.521666","548","548","CEN00060769","-46.58","-14.521666","2003","11",NA,NA,NA,NA,NA,NA,"3"
"419","2020-09-02 16:19:34-03","Cenargen","CEN","72640","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Anderson Cássio Sevilha","2007","11","03",NA,"Brasil","Exsicatas",NA,"Alto de chapada. Local de extrativismo de Caryocar brasiliense e Hancornia speciosa.","CEN00072640",NA,NA,"Mart.","J. B. Pereira","4635","MG","RIO PARDO DE MINAS","Areião.","-42.469166","-15.494166","960","960","CEN00072640","-42.469166","-15.494166","2010","04",NA,NA,NA,NA,NA,NA,"4"
"420","2020-09-02 16:19:34-03","Cenargen","CEN","76175","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Juliene Roveratti Santos","2006","12","20",NA,"Brasil","Exsicatas",NA,"FRUTO NA CARPOTECA","CEN00076175",NA,NA,"Mart.","J. Roveratti","662","DF","BRASILIA","Parque Nacional de Brasília - Trilha Cristal Água.","-47.928888","-15.735277","1041","1041","CEN00076175 CEN00076175_1","-47.928888","-15.735277","2006","12",NA,NA,NA,NA,NA,NA,"3"
"421","2020-09-02 16:19:34-03","Cenargen","CEN","77820","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Bruno Machado Teles Walter","2010","03","17",NA,"Brasil","Exsicatas",NA,"Plantas da população em plena frutificação, com frutos grandes. Frutos na carpoteca.","CEN00077820",NA,NA,"Mart.","B. M. T. Walter","5962","DF","BRASILIA","Planaltina. Núcleo Rural Rio Preto, região da fazenda Coperbrás. Reservas de cerrado adjacentes á plantios agrícolas.","-47.557777","-15.758055","990","990","CEN00077820","-47.557777","-15.758055","2010","03",NA,NA,NA,NA,NA,NA,"3"
"422","2020-09-02 16:19:34-03","Cenargen","CEN","93790","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Carlos Romero Martins","2015","10","25",NA,"Brasil","Exsicatas",NA,"Individuo com 2,5 m , Doação Flora do Brasil - Distrito Federal.","CEN00093790",NA,NA,"Mart.","C. E. B. Proença","1902","DF","BRASILIA","Parque Nacional de Brasília - borda da estrada cerca de 30 m da placa do Posto Fluviométrico da CAESB, vegetação do entorno cerrado","-47.919444","-15.727777",NA,NA,"CEN00093790","-47.919444","-15.727777","2015","10",NA,NA,NA,NA,NA,NA,"1"
"423","2020-09-02 16:19:34-03","Cenargen","CEN","98043","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Inês Cordeiro","2012","12","13",NA,"Brasil","Exsicatas",NA,"Doação Instituto de Botânica de São Paulo - Brasil.","CEN00098043",NA,NA,"Mart.","B. M. T. Walter","3419","GO","MINEIROS","Parque Nacional das Emas, cerca de 17,7 km do portão do Jacuba.","-52.953333","-17.909722","867","867","CEN00098043","-52.953333","-17.909722","2017","05",NA,NA,NA,NA,NA,NA,"1"
"424","2020-09-02 16:19:34-03","Cenargen","CEN","69172","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Roberto Fontes Vieira","1994","11","01",NA,"Brasil","Exsicatas",NA,"Botão floral amarelo esverdeado. Exsicata referente ao depósito de subamostra, em atendimento ao Conselho de Gestão do Patrimônio Genético (CGEN).","CEN00069172",NA,NA,"Mart.","J. B. Pereira","2070","BA","CORRENTINA","20 km de Correntina, na região do Alegre.","-44.6366996765137","-13.3432998657227","600","600","CEN00069172",NA,NA,"2010","04",NA,"182507","auto",NA,NA,NA,"3"
"425","2020-09-02 16:19:34-03","Cenargen","CEN","46224","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Aline Fernandes Pontes","2002","12","03",NA,"Brasil","Exsicatas",NA,"Flores com pétalas cremes, internamente, com mancha vinácea na base e externamente amarelo-ferrugíneas. Botões amarelo-ferrugíneos.","CEN00046224",NA,NA,"Mart.","A. F. Pontes","568","DF","BRASILIA","Canteiro da W5 Norte, quadra 915, em frente á casa do Menino Deus.","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00046224",NA,NA,"2002","12",NA,"70570","auto",NA,NA,NA,"4"
"426","2020-09-02 16:19:34-03","Cenargen","CEN","46225","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Aline Fernandes Pontes","2002","12","03",NA,"Brasil","Exsicatas",NA,"Flores cremes com base vinácea internamente e externamente amarelo-ferrugíneas. Botões esverdeados-ferrugíneos.","CEN00046225",NA,NA,"Mart.","A. F. Pontes","569","DF","BRASILIA","Canteiro da W5 Norte, quadra 915, em frente á Igreja S. Francisco de Assis.","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00046225",NA,NA,"2002","12",NA,"70570","auto",NA,NA,NA,"4"
"427","2020-09-02 16:19:34-03","Cenargen","CEN","57110","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Alexandro Pires da Silva","1997","01","08",NA,"Brasil","Exsicatas",NA,"Botões florais marrons e pilosos.","CEN00057110",NA,NA,"Mart.","A. Pires","136","DF","BRASILIA","Coletas no Parque Olhos d#?#Água.","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00057110",NA,NA,"1997","01",NA,"70570","auto",NA,NA,NA,"3"
"428","2020-09-02 16:19:34-03","Cenargen","CEN","43739","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Glocimar Pereira-Silva","2001","09","29",NA,"Brasil","Exsicatas",NA,"Flor verde com tricomas ferrugíneos.","CEN00043739",NA,NA,"Mart.","G. Pereira-Silva","5450","DF","BRASILIA","Condomínio Belo Horizonte, entrada para a Ermida Dom Bosco, ao lado da QL 28, Lago Sul.","-47.9296989440918","-15.7797002792358","1030","1030","CEN00043739","-4780722.0","-1580306.0","2001","10",NA,"70570","auto",NA,NA,NA,"5"
"429","2020-09-02 16:19:34-03","Cenargen","CEN","46228","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Aline Fernandes Pontes","2002","12","03",NA,"Brasil","Exsicatas",NA,"Cerrado na entrada para a trilha do Córrego Brejinho. Flor amarelo-ferrugíneas externamente e creme-rosada com base vinácea internamente. Botões amarelo-ferrugíneos.","CEN00046228",NA,NA,"Mart.","A. F. Pontes","572","DF","BRASILIA","Estação Ecológica de Águas Emendadas a cerca de 40 km da Brasília.","-47.9296989440918","-15.7797002792358","1120","1120","CEN00046228","-4761194.0","-1558250.0","2002","12",NA,"70570","auto",NA,NA,NA,"4"
"430","2020-09-02 16:19:34-03","Cenargen","CEN","46226","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Aline Fernandes Pontes","2002","12","03",NA,"Brasil","Exsicatas",NA,"Cerrado próximo ao Córrego Brejinho. Botões esverdeado-ferrugíneos.","CEN00046226",NA,NA,"Mart.","A. F. Pontes","570","DF","BRASILIA","Estação Ecológica de Águas Emendadas a cerca de 40 km da Brasília.","-47.9296989440918","-15.7797002792358","1120","1120","CEN00046226","-4761556.0","-1558111.0","2002","12",NA,"70570","auto",NA,NA,NA,"2"
"431","2020-09-02 16:19:34-03","Cenargen","CEN","32121","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Bruno Machado Teles Walter","1997","10","06",NA,"Brasil","Exsicatas",NA,"Botões florais marrons-esverdeados. Cálice marrom.","CEN00032121",NA,NA,"Mart.","B. M. T. Walter","3879","DF","BRASILIA","Fazenda Sucupira (EMBRAPA/CENARGEN). Região entre o Recanto das Emas e o Riacho Fundo.","-47.9296989440918","-15.7797002792358","1100","1100","CEN00032121",NA,NA,"1997","10",NA,"70570","auto",NA,NA,NA,"4"
"432","2020-09-02 16:19:34-03","Cenargen","CEN","85164","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Gabriel Damasco do Vale","2006","12","04",NA,"Brasil","Exsicatas",NA,"Frutos na carpoteca.","CEN00085164",NA,NA,"Mart.","G. D. Vale","231","DF","BRASILIA","Fazenda Sucupira. Grota abaixo do CAPRIL.","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00085164 CEN00085164_1",NA,NA,"2006","12",NA,"70570","auto",NA,NA,NA,"4"
"433","2020-09-02 16:19:34-03","Cenargen","CEN","45061","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Aline Fernandes Pontes","2002","09","05",NA,"Brasil","Exsicatas",NA,"Árvore sem folhas. Botões densamente cobertos por tricomas ferrugíneos, de cor amarelo-esverdeada.","CEN00045061",NA,NA,"Mart.","A. F. Pontes","518","DF","BRASILIA","Margem direita da DF-130, próximo ao Núcleo Rural Sobradinho dos Melos.","-47.9296989440918","-15.7797002792358","958","958","CEN00045061","-4766556.0","-1573167.0","2002","09",NA,"70570","auto",NA,NA,NA,"3"
"434","2020-09-02 16:19:34-03","Cenargen","CEN","45066","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Aline Fernandes Pontes","2002","09","05",NA,"Brasil","Exsicatas",NA,"Folhas jovens. Botões esverdeados densamente cobertos por tricomas ferrugíneos.","CEN00045066",NA,NA,"Mart.","A. F. Pontes","523","DF","BRASILIA","Margem direita próximo à Rodovia DF-130, próximo ao Núcleo Rural Sobradinho dos Melos.","-47.9296989440918","-15.7797002792358","962","962","CEN00045066","-4766444.0","-1572944.0","2002","09",NA,"70570","auto",NA,NA,NA,"5"
"435","2020-09-02 16:19:34-03","Cenargen","CEN","31027","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","João Marcelo de Rezende","1995","09","30",NA,"Brasil","Exsicatas",NA,"Folhas coriáceas, o pedúnculo e o cálice da flor são ferrugíneos. A planta apresenta cicatrizes foliares.","CEN00031027",NA,NA,"Mart.","J. M. Rezende","124","DF","BRASILIA","Parque Boca da Mata, na porção norte.","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00031027",NA,NA,"1995","09",NA,"70570","auto",NA,NA,NA,"4"
"436","2020-09-02 16:19:34-03","Cenargen","CEN","55215","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Juliene Roveratti Santos","2004","04","29",NA,"Brasil","Exsicatas",NA,"Fruto na carpoteca.","CEN00055215",NA,NA,"Mart.","J. B. Pereira","213","DF","BRASILIA","Parque Ecológico Norte Burle Marx.","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00055215 CEN00055215_1",NA,NA,"2013","03",NA,"70570","auto",NA,NA,NA,"1"
"437","2020-09-02 16:19:34-03","Cenargen","CEN","54977","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Juliene Roveratti Santos","2003","09","25",NA,"Brasil","Exsicatas",NA,NA,"CEN00054977",NA,NA,"Mart.","J. Roveratti","91","DF","BRASILIA","Parque Ecológico Norte Burle Marx.","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00054977",NA,NA,"2004","01",NA,"70570","auto",NA,NA,NA,"3"
"438","2020-09-02 16:19:34-03","Cenargen","CEN","54317","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Juliene Roveratti Santos","2003","10","23",NA,"Brasil","Exsicatas",NA,"Fruto verde quando imaturo.","CEN00054317",NA,NA,"Mart.","J. Roveratti","117","DF","BRASILIA","Parque Ecológico Norte Burle Marx.","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00054317",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,"4"
"439","2020-09-02 16:19:34-03","Cenargen","CEN","13851","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Semíramis Pedrosa de Almeida","1982","03","30",NA,"Brasil","Exsicatas",NA,"Amostra vegetativa ecológica.","CEN00013851",NA,NA,"Mart.",NA,"156","DF","BRASILIA","Planaltina. Área nova, chapadão do CPAC Cerrados.","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00013851",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,"1"
"440","2020-09-02 16:19:34-03","Cenargen","CEN","781","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Katsuo A. Okada","1976","11","23",NA,"Brasil","Exsicatas",NA,NA,"CEN00000781",NA,NA,"Mart.","R. Mello-Silva","781","DF","BRASILIA","Planaltina. Reserva Ecológica de Águas Emendadas, BR-020.","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00000781",NA,NA,"1994","12",NA,"70570","auto",NA,NA,NA,"1"
