"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","typeStatus"
"47","2020-02-08 09:06:09-03","NBC","NL-BOTANY","L.1980579","PreservedSpecimen","Plantae","Leguminosae-Caes.","Cassia","corymbosa","Cassia corymbosa","Lam.",NA,"Pedersen TM",NA,"1979","04","21","Argentina",NA,NA,"Plantae Argentinenses. Estancia 'La Yela,,, Dep. Empedrado, Prov. Corrientes.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1980579 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1980579","NL-L1980579",NA,NA,"Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"48","2020-02-08 09:06:09-03","NBC","NL-BOTANY","AMD.70927","PreservedSpecimen","Plantae","Leguminosae-Caes.","Cassia","corymbosa","Cassia corymbosa","Lam.",NA,"Herter",NA,"1927","05","01","Uruguay",NA,NA,"Toledo, Departamento de Canelones.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/AMD.70927 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-AMD70927","NL-AMD70927",NA,NA,"Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"49","2020-02-08 09:06:09-03","NBC","NL-BOTANY","L.1980580","PreservedSpecimen","Plantae","Leguminosae-Caes.","Cassia","corymbosa","Cassia corymbosa","Lam.",NA,"Vervoorst F",NA,"1957","03","01","Argentina",NA,NA,"Buenos Aires, Dolores, 'La Decisión'.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1980580 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1980580","NL-L1980580",NA,NA,"Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"50","2020-02-08 09:06:09-03","NBC","NL-BOTANY","L.1980582","PreservedSpecimen","Plantae","Leguminosae-Caes.","Cassia","corymbosa","Cassia corymbosa","Lam.",NA,"Lorentz PG",NA,"1878","11","01","Uruguay",NA,NA,"Flora Entreriana, Concepcion del Uruguay.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1980582 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1980582","NL-L1980582",NA,NA,"Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"51","2020-02-08 09:06:09-03","NBC","NL-BOTANY","L.1980583","PreservedSpecimen","Plantae","Leguminosae-Caes.","Cassia","corymbosa","Cassia corymbosa","Lam.",NA,"Lorentz PG",NA,"1877","01","01","Uruguay",NA,NA,"Flora Entreriana, Concepcion del Uruguay.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1980583 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1980583","NL-L1980583",NA,NA,"Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"52","2020-02-08 09:08:12-03","NBC","NL-BOTANY","U.1319996","PreservedSpecimen","Plantae","Leguminosae-Caes.","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby",NA,"Herter WGF",NA,"1927","05","01","Uruguay","Canelones",NA,"Toledo. Canelones.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1319996 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1319996","NL-U1319996",NA,NA,"Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0257973",NA,NA,NA,NA,NA
"53","2020-02-08 09:08:12-03","NBC","NL-BOTANY","U.1319995","PreservedSpecimen","Plantae","Leguminosae-Caes.","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby",NA,"Gallinal JP; Aragone; Bergalli; Campal; Rosengurtt B",NA,"1942","02","11","Uruguay","Soriano",NA,"Juan Jackson, Soriano. Monzón Heber.","-57.231944","-33.916667","-57.231944","-33.916667","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1319995 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1319995","NL-U1319995",NA,NA,"Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0257972",NA,NA,NA,NA,NA
"54","2020-02-08 09:08:12-03","NBC","NL-BOTANY","U.1319997","PreservedSpecimen","Plantae","Leguminosae-Caes.","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby",NA,"Pedersen TM",NA,"1954","08","27","Argentina","Corrientes",NA,"Estancia 'Santa Maria'. Dep. Mburucuyá. Prov. Corrientes.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1319997 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1319997","NL-U1319997",NA,NA,"Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0257974",NA,NA,NA,NA,NA
"55","2020-02-08 09:08:12-03","NBC","NL-BOTANY","U.1319998","PreservedSpecimen","Plantae","Leguminosae-Caes.","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby",NA,"Pedersen TM",NA,"1952","05","11","Argentina","Corrientes",NA,"Estancia 'Santa Maria'. Dep. Mburucuyá. Prov. Corrientes.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1319998 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1319998","NL-U1319998",NA,NA,"Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0257975",NA,NA,NA,NA,NA
"56","2020-02-08 09:08:12-03","NBC","NL-BOTANY","U.1319999","PreservedSpecimen","Plantae","Leguminosae-Caes.","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby",NA,"Venturi S",NA,"1924","01","06","Argentina","Tucumán",NA,"Tucuman. Dep. Capital. Rio Sali",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1319999 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1319999","NL-U1319999",NA,NA,"Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0257976",NA,NA,NA,NA,NA
"57","2020-02-08 09:08:12-03","NBC","NL-BOTANY","U.1332619","PreservedSpecimen","Plantae","Leguminosae-Caes.","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Bortoluzzi RLC","Lindeman JC; Deiro AMG; Gonçalves JO",NA,"1981","03","05","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1332619 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1332619","NL-U1332619",NA,NA,"Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0019096",NA,NA,NA,NA,NA
"58","2020-02-08 09:08:12-03","NBC","NL-BOTANY","U.1332620","PreservedSpecimen","Plantae","Leguminosae-Caes.","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Bortoluzzi RLC","Lindeman JC",NA,"1970","05","12","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1332620 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1332620","NL-U1332620",NA,NA,"Southern America",NA,NA,NA,"Fabales","2003","09","01",NA,NA,"Magnoliopsidae","U 0019097",NA,NA,NA,NA,NA
"59","2020-11-04 11:10:21-03","ESALQ","ESA","82673","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby",NA,"Ribas, O.S. et al.","4716.0","2002","04","08","Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,"ESA082673","ESA082673",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:10:21-03","ESALQ","ESA","18697","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby",NA,"Barreto, K.D. et al.","1801.0","1994","01","13","Brasil","São Paulo","Itapira",NA,"-46.8199996948242","-22.4300003051758",NA,NA,NA,"ESA018697","ESA018697",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"1999","01","01","19933","auto",NA,NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:10:21-03","ESALQ","ESA","94827","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H. S. Irwin & Barneby",NA,"Viani, R.A.G. et al.",NA,"2002","04","26","Brasil","Rio Grande do Sul","Barra do Ribeiro","Área da Riocell. Dunas.","-51.3011016845703","-30.2910995483398",NA,NA,NA,"ESA094827","ESA094827",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"31686","auto",NA,NA,NA,NA,NA,NA,NA
"62","2021-01-14 15:28:44-03","MN","R","66766","PreservedSpecimen","Plantae","Fabaceae","Cassia","corymbosa","Cassia corymbosa","Lam.",NA,"Netto, L.S.M.","3537",NA,NA,NA,"Argentina","Buenos Aires",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-01-14 15:28:44-03","MN","R","68856","PreservedSpecimen","Plantae","Fabaceae","Cassia","corymbosa","Cassia corymbosa","Lam.",NA,"?","s.n.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-01-14 15:30:19-03","MN","R","30387","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","Bortoluzzi, R.L.C.","Cabrera, A.L.","2072","1932","03","19","Argentina","Buenos Aires",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-01-14 15:30:19-03","MN","R","65462","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","Bortoluzzi, R.L.C.","Schwacke, C.A.W.","s.n.","1886","04",NA,"Argentina",NA,"Concepción del Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-01-14 15:30:19-03","MN","R","65529","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","Bortoluzzi, R.L.C.","Ihering","110",NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-01-14 15:30:19-03","MN","R","23121","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","Bortoluzzi, R.L.C.","Martins, V.L.C.","1435","1902","02","26","Brasil","Rio Grande do Sul","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,"Her. Brasil. Regnell. Musei bot. Stockholm. Plantae Itineris Regnelliani Iidi.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"68","2021-01-14 15:30:19-03","MN","R","69775","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","Bortoluzzi, R.L.C.","Schwacke, C.A.W.","s.n.",NA,NA,NA,"Brasil","Rio Grande do Sul","São Jerônimo",NA,"-51.7221984863281","-29.9591999053955",NA,NA,"Her. J de Saldanha 6320.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003",NA,NA,"78415","auto",NA,NA,NA,NA,NA,NA,NA
"69","2021-01-14 15:30:19-03","MN","R","64677","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","Bortoluzzi, R.L.C.","Teodoro, A.","245","1932","06","25","Brasil","Rio Grande do Sul","Vacaria",NA,"-50.9338989257812","-28.5121994018555",NA,NA,"Flora Brasiliensis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003",NA,NA,"63451","auto",NA,NA,NA,NA,NA,NA,NA
"70","2021-01-14 15:30:19-03","MN","R","195071","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","Bortoluzzi, R.L.C.","Ribeiro, L.M.P.","9","1994","10","10","Brasil","Minas Gerais","Maria da Fé","São João da Cristina","-45.375301361084","-22.3080997467041",NA,NA,NA,"R0000195071",NA,NA,NA,NA,NA,NA,NA,NA,"2003","01","30","21815","auto",NA,NA,NA,NA,NA,NA,NA
"71","2021-01-14 15:30:19-03","MN","R","195067","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","Bortoluzzi, R.L.C.","Ribeiro, L.M.P.","77","1994","11","03","Brasil","Minas Gerais","Maria da Fé","São João da Cristina","-45.375301361084","-22.3080997467041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","01","30","21815","auto",NA,NA,NA,NA,NA,NA,NA
"72","2021-01-14 15:30:19-03","MN","R","195068","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","Bortoluzzi, R.L.C.","Ribeiro, L.M.P.","107","1995","02","02","Brasil","Minas Gerais","Maria da Fé","São João da Cristina","-45.375301361084","-22.3080997467041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","01","30","21815","auto",NA,NA,NA,NA,NA,NA,NA
"73","2015-07-02 14:01:53-03","JBP","HPL","4379","S","Plantae","Fabaceae-Caesalpinioideae","Senna","corymbosa","Senna corymbosa","(Lamarck) H.S. Irwin e Barneby","H. Lorenzi","H. Lorenzi","2940","2001","11","10","Brasil","SP","Nova Odessa","Cultivada como medicinal no Instituto Plantarum.","-47.29","-22.77",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","11","10","8440","auto",NA,NA,NA,NA,NA,NA,NA
"74","2015-07-02 14:01:53-03","JBP","HPL","4378","S","Plantae","Fabaceae-Caesalpinioideae","Senna","corymbosa","Senna corymbosa","(Lamarck) H.S. Irwin e Barneby","H. Lorenzi","H. Lorenzi","2624","2001","03","21","Brasil","RS","Manoel Viana","Coletado nas proximidades da cidade","-55.4828","-29.5892",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","03","21","43920","auto",NA,NA,NA,NA,NA,NA,NA
"75","2016-02-02 14:38:26-02","BGBM","B","B 10 0005628","S","Plantae","Leguminosae","Cassia","corymbosa","Cassia corymbosa",NA,NA,"B. Rambo","8135",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100005628 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100005628","B100005628",NA,NA,"Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2016-02-02 14:38:30-02","BGBM","B","B 10 0005627","S","Plantae","Leguminosae","Senna","corymbosa","Senna corymbosa",NA,NA,"B. Rambo","54916","1954","02","24","Brazil",NA,NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100005627 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100005627","B100005627",NA,NA,"Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2016-02-02 14:38:30-02","BGBM","B","B 10 0005629","S","Plantae","Leguminosae","Senna","corymbosa","Senna corymbosa",NA,NA,"R. Wasum","12442","1998","03","21","Brazil",NA,NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100005629 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100005629","B100005629",NA,NA,"Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-12-19 08:15:18-03","FPS","FPS","1814","MachineObservation","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Schwirkowski, P.","Schwirkowski, P.",NA,"2010","03","14","Brasil","Santa Catarina","São Bento do Sul","Serra Alta. Ponte do Rio Banhados. Borda de mata.","-49.383623","-26.275631","-49.383623","-26.275631","<ll>dwc_commonname:</ll> Sena-do-campo","FPS01814","FPS01814_v01 FPS01814_v02 FPS01814_v03",NA,NA,NA,NA,NA,NA,NA,"2010","03","14",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-12-19 08:15:18-03","FPS","FPS","1580","MachineObservation","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Schwirkowski, P.","Schwirkowski, P.",NA,"2011","02","26","Brasil","Santa Catarina","São Bento do Sul","Serra Alta. Ponte do Rio Banhados. Borda de mata.","-49.383623","-26.275631","-49.383623","-26.275631","<ll>dwc_commonname:</ll> Sena-do-campo","FPS01580","FPS01580_v01 FPS01580_v02 FPS01580_v03 FPS01580_v04",NA,NA,NA,NA,NA,NA,NA,"2011","02","26",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-04-01 10:17:32-03","IPA","IPA","39849","S","Plantae","Leguminosae-Caes.","Cassia","corymbosa","Cassia corymbosa","Lam.",NA,"Isabelle, M.","s.n.",NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"IPA0039849",NA,NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-04-01 10:17:32-03","IPA","IPA","39850","S","Plantae","Leguminosae-Caes.","Cassia","corymbosa","Cassia corymbosa","Lam.",NA,"Tweedie","s.n.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"IPA0039850",NA,NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-02-22 11:44:46-03","IPA","IPA","41649","S","Plantae","Leguminosae-Caes.","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby",NA,"Nojiri, A.",NA,"1961","02","07","Brasil","Paraná","Curitiba","Rua Hermes","-49.2731018066406","-25.4277992248535",NA,NA,NA,"IPA0041649",NA,NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"83","2019-02-22 11:44:46-03","IPA","IPA","52788","S","Plantae","Leguminosae-Caes.","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","Abruzzi, M.L.","Bueno, O.","951","1978","03","16","Brasil","Rio Grande do Sul","Triunfo","Polo Petroquímico","-51.7181015014648","-29.9433002471924",NA,NA,"Flores amarelas","IPA0052788",NA,NA,NA,"Southern America",NA,NA,"Plantae",NA,"1989",NA,NA,"41194","auto",NA,NA,NA,NA,NA,NA,NA
"84","2019-07-26 11:40:11-03","IPA","IPA","39851","S","Plantae","Leguminosae-Caes.","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby",NA,"Sellow","39851",NA,NA,NA,"Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,"IPA0039851",NA,NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"85","2019-10-18 16:49:48-03","IAP","PACA-AGP","8135","PreservedSpecimen","Plantae","Caesalpinaceae","Cassia","corymbosa","Cassia corymbosa","Lam.","Emrich-Rambo","Rambo, B.",NA,NA,NA,NA,"Brasil","RS",NA,NA,NA,NA,NA,NA,"Sem material. Fenofase: flor","PACA008135",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","1954","08","11",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"86","2019-08-27 13:29:14-03","IAP","PACA-AGP","98360","PreservedSpecimen","Plantae","Caesalpinaceae","Cassia","corymbosa","Cassia corymbosa","Lam.","A. Sehnem","Sehnem, A.","16474","1979","02","28","Brasil","RS","Canguçu","Faz. Passo da Porteira.","-52.6755981445312","-31.3950004577637",NA,NA,"Habitat: In dumetosis colis. Hábito: arbustiva","PACA098360",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","1979",NA,NA,"68702","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"87","2019-08-27 13:29:14-03","IAP","PACA-AGP","109281","PreservedSpecimen","Plantae","Caesalpinaceae","Cassia","corymbosa","Cassia corymbosa","Lam.","A. Sehnem","Sehnem, A.","12091","1971","03","20","Brasil","RS","São Leopoldo","Unisinos","-51.1472015380859","-29.7602996826172",NA,NA,"Habitat: arbustum in cultura","PACA109281",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales",NA,NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"88","2019-08-27 13:29:18-03","IAP","PACA-AGP","33000","PreservedSpecimen","Plantae","Caesalpinaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H. S. Irwin & Barneby","R. S. Rodrigues e A. S. Flores","A. Strieder SJ",NA,"1945","12","28","Brasil","RS","Pareci",NA,NA,NA,NA,NA,"Habitat: In campestribus dumetosis. Fenofase: flor","PACA033000",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","2001",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"89","2019-10-18 16:49:48-03","IAP","PACA-AGP","37960","PreservedSpecimen","Plantae","Caesalpinaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H. S. Irwin & Barneby","R. S. Rodrigues e A. S. Flores","Rambo, B.",NA,NA,NA,NA,"Brasil","RS",NA,NA,NA,NA,NA,NA,"Fenofase: flor","PACA037960",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","2001",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"90","2019-08-27 13:29:18-03","IAP","PACA-AGP","46662","PreservedSpecimen","Plantae","Caesalpinaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H. S. Irwin & Barneby","R. S. Rodrigues e A. S. Flores","Rambo, B.",NA,"1950","04","05","Brasil","RS","Barra do Ribeiro",NA,"-51.3011016845703","-30.2910995483398",NA,NA,"Habitat: In campestribus dumetosis. Fenofase: flor","PACA046662",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","2001",NA,NA,"31686","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"91","2019-08-27 13:29:18-03","IAP","PACA-AGP","92501","PreservedSpecimen","Plantae","Caesalpinaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H. S. Irwin & Barneby","C. Mondin","C. Mondin et al.","1873","1999","09","04","Brasil","RS","Camaquã","Pacheca, Ilha das Três Bocas","-51.812198638916","-30.8511009216309",NA,NA,"ca. 1,5m de altura. HASU 7381. Habitat: mata arenosa Hábito: arbusto","PACA092501",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","1999","09",NA,"49429","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"92","2019-08-27 13:29:18-03","IAP","PACA-AGP","117724","PreservedSpecimen","Plantae","Caesalpinaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H. S. Irwin & Barneby","Ramos, A.J.K.","Padilha, C.",NA,"2007","02",NA,"Brasil","RS","Canela","comunidade entorno da FLONA de Canela","-50.815601348877","-29.3656005859375",NA,NA,NA,"PACA117724",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales",NA,NA,NA,"16452","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"93","2019-08-27 13:29:18-03","IAP","PACA-AGP","54916","PreservedSpecimen","Plantae","Caesalpinaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H. S. Irwin & Barneby","A. S. Flores e R. S. Rodrigues","Rambo, B.",NA,"1954","02","24","Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,"Habitat: Ad viam in dumetosis. Fenofase: flor","PACA054916",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","2001",NA,NA,"49662","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"94","2019-08-27 13:29:18-03","IAP","PACA-AGP","31299","PreservedSpecimen","Plantae","Caesalpinaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H. S. Irwin & Barneby","A. S. Flores e R. S. Rodrigues","Rambo, B.",NA,"1946","02","24","Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,"Habitat: In silvula secundária. Fenofase: flor","PACA031299",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","2001",NA,NA,"49662","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"95","2019-08-27 13:29:18-03","IAP","PACA-AGP","40628","PreservedSpecimen","Plantae","Caesalpinaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H. S. Irwin & Barneby","R. S. Rodrigues e A. S. Flores","Rambo, B.",NA,"1949","03","23","Brasil","RS","Esteio",NA,"-51.17919921875","-29.861400604248",NA,NA,"Habitat: Ad viam in dumetosis. Fenofase: flor","PACA040628",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","2001",NA,NA,"7214","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
