"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","typeStatus","infraspecificEpithet","fieldNumber","individualCount","relatedCatalogItem"
"356","2020-09-02 16:31:05-03","Cenargen","CEN","18649","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Renato de Mello-Silva","643","1992","11","18",NA,"Brasil","MG","BOTUMIRIM","Serra da Canastra, extremidade norte. Encosta da serra no Vale do Ribeirão da Canastra. Altitude entre 1050 - 1170 m.","-43.010799407959","-16.872200012207","1050","1050","Exsicatas","Vegetação florestal entre rochas. Ramos e flores viscosos. Hipanto verde com estrias vináceas no ápice. Pétalas alvas, no interior do hipanto. Frutos com sementes verdes. Doação da Universidade de São Paulo - Herbário SPF.","CEN00018649","CEN00018649","1993","03",NA,"39434","auto",NA,NA,NA,NA,NA,NA,"1",NA
"357","2020-09-02 16:31:05-03","Cenargen","CEN","33617","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Vânia Madsen - BHCB","50","1998","07","19",NA,"Brasil","MG","BRUMADINHO","Serra da Moeda.","-44.1996994018555","-20.1432991027832","1400","1400","Exsicatas","Doação do Herbário do Departamento de Botânica - ICB - UFMG. Herbário BHBC (43612).","CEN00033617","CEN00033617","1999","05",NA,"26639","auto",NA,"-4398333.0","-2010000.0",NA,NA,NA,"1",NA
"358","2020-09-02 16:31:05-03","Cenargen","CEN","113318","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","M. G. Facco","João Bernardo de Azevedo Bringel Jr.","1378","2018","12","14",NA,"Brasil","MG","CATAS ALTAS DA NORUEGA","Município de catas altas. Morro próximo a área de mineração.","-43.497501373291","-20.6900005340576",NA,NA,"Exsicatas",NA,"CEN00113318",NA,"2018","12",NA,"11539","auto",NA,NA,NA,NA,NA,NA,"4",NA
"359","2020-09-02 16:31:05-03","Cenargen","CEN","39083","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Eugênio Tameirão Neto","3144","2000","04","08",NA,"Brasil","MG","CURVELO",NA,"-44.4308013916016","-18.7563991546631",NA,NA,"Exsicatas","Plantar UNISE MG-2. Doação do Departamento de Botânica - ICB - UFMG. Herbário BHCB (54370).","CEN00039083","CEN00039083","2001","10",NA,"57661","auto",NA,NA,NA,NA,NA,NA,"1",NA
"360","2020-09-02 16:31:05-03","Cenargen","CEN","39085","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","João Renato Stehmann","2925","2001","02","14",NA,"Brasil","MG","DIAMANTINA","Área de Proteção Ambiental Pau-de-Fruta, COPASA.","-43.6002998352051","-18.2493991851807",NA,NA,"Exsicatas","Pétala lilás. Doação do Departamento de Botânica - ICB - UFMG. Herbário BHCB (57469).","CEN00039085","CEN00039085","2001","10",NA,"101169","auto",NA,"-4364833.0","-1825806.0",NA,NA,NA,"1",NA
"361","2020-09-02 16:31:09-03","Cenargen","CEN","65367","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Gabriel A. R. de Melo",NA,"1988","02","10",NA,"Brasil","MG","DIAMANTINA","BR - 367, km 609. Trecho entre Gouvêia e Diamantina.","-43.6002998352051","-18.2493991851807","1370","1370","Exsicatas","Pétalas lilás clara. Doação da Universidade Federal de Viçosa - DBV - Herbário VIC ( 10.291). Viçosa.","CEN00065367","CEN00065367","2008","01",NA,"101169","auto",NA,NA,NA,NA,NA,NA,"1",NA
"362","2020-09-02 16:31:09-03","Cenargen","CEN","86817","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","A. P. Savassi-Coutinho","1039","2006","01","12",NA,"Brasil","MG","DIAMANTINA","Cerca de 11km de Diamantina em direção a Gouveia.","-43.6002998352051","-18.2493991851807","1340","1340","Exsicatas","Folhas viscosas; hipanto verde com nervuras vinho, pétalas rosa-forte. Doação da Universidade de São Paulo. Herbário ESA - 95061","CEN00086817","CEN00086817","2014","04",NA,"101169","auto",NA,NA,NA,NA,NA,NA,"1",NA
"363","2020-09-02 16:31:09-03","Cenargen","CEN","86816","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","A. P. Savassi-Coutinho","1021","2006","01","12",NA,"Brasil","MG","DIAMANTINA","Cerca de 11km de Diamantina em direção a Gouveia.","-43.6002998352051","-18.2493991851807","1340","1340","Exsicatas","Folhas viscosas; hipanto verde com nervuras vinho, pétalas rosa-forte. Doação da Universidade de São Paulo. Herbário ESA - 95061","CEN00086816","CEN00086816","2014","04",NA,"101169","auto",NA,NA,NA,NA,NA,NA,"1",NA
"364","2020-09-02 16:31:05-03","Cenargen","CEN","19099","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","João Renato Stehmann",NA,"1992","11","29",NA,"Brasil","MG","DIAMANTINA","Cerr. do Jequitinhonha.","-43.6002998352051","-18.2493991851807",NA,NA,"Exsicatas","Doação do Departamento de Botânica - ICB - UFMG. Herbário BHCB (21133).","CEN00019099","CEN00019099","1995",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,"1",NA
"365","2020-09-02 16:31:05-03","Cenargen","CEN","18933","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","S. Graham","M. M. N. Braga","490","1991","12","03",NA,"Brasil","MG","DIAMANTINA","Entrada BH-Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"Exsicatas","Coleta junto a afloramento rochoso. Doação ICB-UFMG. Herbário BHCB.","CEN00018933","CEN00018933","1997",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
"366","2020-09-02 16:31:05-03","Cenargen","CEN","27050","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Taciana Barbosa Cavalcanti","2297","1997","04","26",NA,"Brasil","MG","DIAMANTINA","Estrada Diamantina, km 1.","-43.6002998352051","-18.2493991851807","1246","1246","Exsicatas","Tubo floral cam listas vináceas. Pétalas estreitas, muito pequenas e brancas. Guias de nectar brancos.","CEN00027050","CEN00027050","1996","04",NA,"101169","auto",NA,"-4361861.0","-1816806.0",NA,NA,NA,"6",NA
"367","2020-09-02 16:31:05-03","Cenargen","CEN","38231","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Roberta Cunha de Mendonça","3786","1999","02","16",NA,"Brasil","MG","FORMOSO","Parque Nacional Grande Sertão Veredas. Campo sujo próximo à margem do Ribeirão Mato Grande, cerca de 1 km da cachoeira próximo à Fazenda do Sr. Nenzinho.","-46.2318992614746","-14.9467000961304","760","760","Exsicatas","Subarbusto heliófito. Folhas cartáceas, ásperas. Flor com cálice verde com estrias avinosadas e corola lilás alvacenta. Doação do Herbário do IBGE - Reserva Ecológica do IBGE. Projeto Biogeografia do Bioma Cerrado. Chapada São Franciso.","CEN00038231","CEN00038231","2001","10",NA,"79140","auto",NA,"-4598806.0","-1532583.0",NA,NA,NA,"1",NA
"368","2020-09-02 16:31:05-03","Cenargen","CEN","27016","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","S. Graham & T. B. Cavalcanti","Taciana Barbosa Cavalcanti","2261","1997","04","20",NA,"Brasil","MG","FORMOSO","Rodovia Goiás Minas-Formoso, km 14.","-46.2318992614746","-14.9467000961304","1000","1000","Exsicatas","Subarbusto viscoso.","CEN00027016","CEN00027016","1997","04",NA,"79140","auto",NA,"-4640194.0","-1507444.0",NA,NA,NA,"6",NA
"369","2020-09-02 16:31:05-03","Cenargen","CEN","13477","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","S. Graham","Taciana Barbosa Cavalcanti - CFCR","8300","1985","09","03",NA,"Brasil","MG","GRAO MOGOL","Córrego das Mortes.","-42.8897018432617","-16.5594005584717",NA,NA,"Exsicatas","Doação da Universidade de São Paulo - Departamento de Botânica - SPF (39607). Flora de Campos Rupestres.","CEN00013477","CEN00013477","1997",NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,"1",NA
"370","2020-09-02 16:31:05-03","Cenargen","CEN","13454","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","S. Graham","Daniela Cristina Zappi - CFCR","13073","1990","06","15",NA,"Brasil","MG","GRAO MOGOL","Descida do Morro Papo da Ema, para Jambeiro. À beira de trilha.","-42.8897018432617","-16.5594005584717","850","850","Exsicatas","Subarbusto heliófilo. Hipanto verde com dorso arroxeado. Pétalas roxo-claro. Doação do Departamento de Botânica - Universidade de São Paulo - Flora dos Campos Rupestres.","CEN00013454","CEN00013454","1997","05",NA,"67219","auto",NA,NA,NA,NA,NA,NA,"1",NA
"371","2020-09-02 16:31:05-03","Cenargen","CEN","18653","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Renato de Mello-Silva","750","1992","11","20",NA,"Brasil","MG","GRAO MOGOL","Extremidade norte da Serra da Bocaina, rodovia BR-251, próximo à nascente do Rio Ventania.","-42.8897018432617","-16.5594005584717","920","920","Exsicatas","Arbusto esbelto, ramificado só no ápice, com ramos patentes. Hipanto vináceas. Pétalas cor-de-rosa.&nf;Doação da Universidade de São Paulo - Herbário SPF.","CEN00018653","CEN00018653","1993","03",NA,"67219","auto",NA,NA,NA,NA,NA,NA,"1",NA
"372","2020-09-02 16:31:05-03","Cenargen","CEN","13475","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","S. Graham","Taciana Barbosa Cavalcanti - CFCR","9617","1986","02","25",NA,"Brasil","MG","GRAO MOGOL","Margens de córrego à saída da cidade, na estrada para o Rio Ventania. Alt. entre 900 - 1000 m de altura.","-42.8897018432617","-16.5594005584717",NA,NA,"Exsicatas","Viscosas. Doação da Universidade de São Paulo - Departamento de Botânica - SPF (42866) - Flora de Campos Rupestres.","CEN00013475","CEN00013475","1997",NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,"1",NA
"373","2020-09-02 16:31:09-03","Cenargen","CEN","64071","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","C. V. Vidal - BHCB","165","2006","04","13",NA,"Brasil","MG","GRAO MOGOL","PArque Estadual de Grão Mogol.","-42.8897018432617","-16.5594005584717",NA,NA,"Exsicatas","Doação do Departamento de Botânica - ICB - UFMG. Herbário BHCB (100693).","CEN00064071","CEN00064071","2007","01",NA,"67219","auto",NA,NA,NA,NA,NA,NA,"1",NA
"374","2020-09-02 16:31:05-03","Cenargen","CEN","18926","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","S. Graham","José Rubens Pirani- CFCR","12506","1989","12","11",NA,"Brasil","MG","GRAO MOGOL","Trilha da Tropa, no alto da Serra. Ca 1000-1200 m.","-42.8897018432617","-16.5594005584717",NA,NA,"Exsicatas","Heliófilo, entre rochas. Folhas viscosas. Ramos marrons. Hipanto amarelo com estrias vermelhas. Pétalas roxas. Doação do Departamento de Botânica - Universidade de São Paulo - CFCR. Flora de Campos Rupestres.","CEN00018926","CEN00018926","1997",NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,"1",NA
"375","2020-09-02 16:31:05-03","Cenargen","CEN","21958","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","S. Graham","Juliana Paula-Souza","223","1995","10","14",NA,"Brasil","MG","ITABIRITO","Ca. 10 km da cidade em direção a Belo Horizonte.","-43.801399230957","-20.2532997131348",NA,NA,"Exsicatas","Doação da Universidade de São Paulo. Escola Superior de Agricultura Luiz de Queiroz - ESALQ. Departamento de Botânica - Herbário ESA (26402). Piracicaba.","CEN00021958","CEN00021958","1997","03",NA,"20553","auto",NA,NA,NA,NA,NA,NA,"1",NA
"376","2020-09-02 16:31:05-03","Cenargen","CEN","19127","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Kátia V. M. Mendes",NA,"1987","11","14",NA,"Brasil","MG","ITABIRITO","Serra de Itabirito. Km 14 BH. Altitude entre 1300 - 1350 .","-43.801399230957","-20.2532997131348","1300","1300","Exsicatas","Doação do Departamento de Botânica - ICB - UFMG. Herbário BHCB (11698).","CEN00019127","CEN00019127","1995",NA,NA,"20553","auto",NA,"-4380000.0","-2023333.0",NA,NA,NA,"1",NA
"377","2020-09-02 16:31:09-03","Cenargen","CEN","51496","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Vinícius Castro Souza","28189","2002","02","22",NA,"Brasil","MG","ITACAMBIRA","Estrada Itacambira - Juramento, ca. 2 Km de Itacambira.","-43.3088989257812","-17.0646991729736","1300","1300","Exsicatas","Pétalas róseas. Doação da Universidade de São Paulo. Escola Superior de Agricultura Luiz de Queiroz - ESALQ. Departamento de Botânica - Herbário ESA (77687). Piracicaba.","CEN00051496","CEN00051496","2003","03",NA,"48089","auto",NA,NA,NA,NA,NA,NA,"1",NA
"378","2020-09-02 16:31:05-03","Cenargen","CEN","33604","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Júlio Antônio Lombardi","2190","1998","02","16",NA,"Brasil","MG","JANUARIA","Distrito de Fabião, antes de cerrado do Judas.","-44.3616981506348","-15.4881000518799",NA,NA,"Exsicatas","Folhas herbáceas. Hipanto verde-arroxeado. Doação do Departamento de Botânica - ICB - UFMG. Herbário BHCB (40738).","CEN00033604","CEN00033604","1999","05",NA,"148972","auto",NA,"-4422250.0","-1511944.0",NA,NA,NA,"1",NA
"379","2020-09-02 16:31:05-03","Cenargen","CEN","33602","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Júlio Antônio Lombardi","2031","1997","10","24",NA,"Brasil","MG","JANUARIA","Distrito de Fabião, na estrada junto de vereda.","-44.3616981506348","-15.4881000518799",NA,NA,"Exsicatas","Pétalas rosadas. Viscosa. Folhas herbáceas. Hipanto verde. Doação do Departamento de Botânica - ICB - UFMG. Herbário BHCB (39034).","CEN00033602","CEN00033602","1999","05",NA,"148972","auto",NA,"-4448667.0","-1496278.0",NA,NA,NA,"1",NA
"380","2020-09-02 16:31:05-03","Cenargen","CEN","18573","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Cintia Kameyama","46","1993","03","24",NA,"Brasil","MG","MINAS NOVAS","Campos.","-42.5903015136719","-17.218599319458",NA,NA,"Exsicatas","Subarbusto ramificado, viscoso. Doação da Universidade de São Paulo - Herbário SPF.","CEN00018573","CEN00018573","1993","09",NA,"54253","auto",NA,NA,NA,NA,NA,NA,"1",NA
"381","2020-09-02 16:31:05-03","Cenargen","CEN","27066","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","S. Graham & T. B. Cavalcanti","Taciana Barbosa Cavalcanti","2313","1997","04","27",NA,"Brasil","MG","MINAS NOVAS","Entroncamento Rodovia BR-367 - Minas Novas, km 8, a 100 m em uma estrada vicinal a leste para Campo Alegre.","-42.5903015136719","-17.218599319458","957","957","Exsicatas","Subarbusto viscoso.","CEN00027066","CEN00027066","1997","04",NA,"54253","auto",NA,"-4260472.0","-1739111.0",NA,NA,NA,"4",NA
"382","2020-09-02 16:31:05-03","Cenargen","CEN","16702","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Roberto Fontes Vieira","988","1991","11","12",NA,"Brasil","MG","MORADA NOVA DE MINAS","Cerrado recorde acima do Cerra Virgem da Faz. Boa Vista a 18.2 km da cidade.","-45.3567008972168","-18.6044006347656","620","620","Exsicatas",NA,"CEN00016702","CEN00016702",NA,NA,NA,"44039","auto",NA,"-4536667.0","-1858333.0",NA,NA,NA,"5",NA
"383","2020-09-02 16:31:05-03","Cenargen","CEN","34538","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","M. Pompeu","330","1999","01","09",NA,"Brasil","MG","NOVA LIMA","Reserva da Copasa - Mutuca.","-43.8466987609863","-19.9855995178223",NA,NA,"Exsicatas","Doação do Departamento de Botânica - ICB - UFMG. Herbário BHCB (45909).","CEN00034538","CEN00034538","2000","03",NA,"29211","auto",NA,NA,NA,NA,NA,NA,"1",NA
"384","2020-09-02 16:31:05-03","Cenargen","CEN","27041","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Taciana Barbosa Cavalcanti","2288","1997","04","25",NA,"Brasil","MG","RIO VERMELHO","Serra do Ambrósio. Fazenda Vargem do Anjo.","-43.0092010498047","-18.2936000823975","1015","1015","Exsicatas","Tubo floral vináceo. Pétalas lavanda.","CEN00027041","CEN00027041","1997","04",NA,"26996","auto",NA,"-4305944.0","-1814222.0",NA,NA,NA,"6",NA
"385","2020-09-02 16:31:05-03","Cenargen","CEN","27027","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","S. Graham & T. B. Cavalcanti","Taciana Barbosa Cavalcanti","2274","1997","04","23",NA,"Brasil","MG","SANTANA DO RIACHO","Serra do Cipó. Rodovia Belo Horizonte - Conceição do Mato Dentro, km 100.","-43.7144012451172","-19.1688995361328","1174","1174","Exsicatas","Subarbusto com folhas e flores viscosos. Tubo floral com listas vináceas, ventralmente esverdeado. Pétalas lavanda. Guias de nectar lavanda.","CEN00027027","CEN00027027","1997","04",NA,"26557","auto",NA,"-4360000.0","-1931000.0",NA,NA,NA,"6",NA
"386","2020-09-02 16:31:05-03","Cenargen","CEN","21969","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","S. Graham","Vinícius Castro Souza","8377","1995","03","12",NA,"Brasil","MG","SANTO ANTONIO DO ITAMBE","Início da estrada para o Pico do Itambé. Alt. entre 800 - 1200 msm.","-43.3067016601562","-18.465799331665",NA,NA,"Exsicatas","Hipanto creme com nervuras vinho. Pétalas róseas. Doação da Universidade de São Paulo. Escola Superior de Agricultura Luiz de Queiroz - ESALQ. Departamento de Botânica - Herbário ESA (19120). Piracicaba.","CEN00021969","CEN00021969","1997","05",NA,"19014","auto",NA,NA,NA,NA,NA,NA,"1",NA
"387","2020-09-02 16:31:05-03","Cenargen","CEN","16613","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Luciano Coelho Milhomens Fonseca","79","2000","12","17",NA,"Brasil","MG","SAO ROMAO","Sudeste.","-45.0694007873535","-16.3686008453369","497","497","Exsicatas","Tubo do hipancio vináceo com duas manchas amarelas internamente. Doação do Sistema Herbário - UB (9586-9).","CEN00016613","CEN00016613","2001","05",NA,"79224","auto",NA,"-4511667.0","-1635000.0",NA,NA,NA,"1",NA
"388","2020-09-02 16:31:09-03","Cenargen","CEN","46945","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Taciana Barbosa Cavalcanti","3113","2003","01","18",NA,"Brasil","MG","SERRO","Estrada Serro - Milho Verde, a 19 km de Serro.","-43.3793983459473","-18.604700088501","950","950","Exsicatas",NA,"CEN00046945","CEN00046945","2003","01",NA,"37754","auto",NA,"-4347833.0","-1849472.0",NA,NA,NA,"4",NA
"389","2020-09-02 16:31:05-03","Cenargen","CEN","21966","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","S. Graham","Vinícius Castro Souza","8278","1995","03","11",NA,"Brasil","MG","SERRO","Ca. 9 km de Serro em direção a Milho Verde.","-43.3793983459473","-18.604700088501","1000","1000","Exsicatas","Hipanto creme-esverdeado com nervuras vinho. Petalas rósea-clara. Doação da Universidade de São Paulo. Escola Superior de Agricultura Luiz de Queiroz - ESALQ. Departamento de Botânica - Herbário ESA (20345). Piracicaba.","CEN00021966","CEN00021966","1997","05",NA,"37754","auto",NA,NA,NA,NA,NA,NA,"1",NA
"390","2020-09-02 16:31:09-03","Cenargen","CEN","46950","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne",NA,"Taciana Barbosa Cavalcanti","3118","2003","01","18",NA,"Brasil","MG","SERRO","Estrada Milho Verde - Diamantina, a 18 km de Milho Verde.","-43.3793983459473","-18.604700088501","900","900","Exsicatas","Viscosa.","CEN00046950","CEN00046950",NA,NA,NA,"37754","auto",NA,"-4351417.0","-1840333.0",NA,NA,NA,"1",NA
"391","2020-09-02 16:31:05-03","Cenargen","CEN","33615","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T. B. Cavalcanti","Marcelo Ferreira de Vasconcelos",NA,"1998","01","12",NA,"Brasil","MG","SERRO","Grota Seca.","-43.3793983459473","-18.604700088501","1050","1050","Exsicatas","Flores visitadas por T. furcata.&nf;Doação do Departamento de Botânica - ICB - UFMG. Herbário BHCB (40200).","CEN00033615","CEN00033615","1999","05",NA,"37754","auto",NA,NA,NA,NA,NA,NA,"1",NA
