"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"502","2021-02-04 10:27:51-03","UFRPE","HST","17284","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","L.P. de Queiroz","G.D.Alcântara; A.M.Miranda, D.N.Silva, M.B.Oliveira, J.S.Silva.","22","2008","02","13",NA,"Brasil","Pernambuco","Buíque","Vale do Catimbau","-37.1557998657227","-8.62306022644043",NA,"Arbusto ca. 2 m alt.; folhas membranáceas; caule marrom-acinzentado; frutos verdes imaturos.","HST017284",NA,NA,NA,"2011","12",NA,NA,NA,NA,"38964","auto",NA,NA,NA,NA,NA,NA
"503","2021-02-04 10:27:51-03","UFRPE","HST","21646","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","A.M.Miranda","S.Pinheiro; A.Costa; T.Povoas; A.Palácio","s.n.","2016","02","26",NA,"Brasil","Pernambuco","Ibimirim","margem do rio Moxotó","-37.690299987793","-8.54055976867676",NA,"Arbusto muito ramificado; frutos imaturos verdes.","HST021646",NA,NA,NA,"2016","03","10",NA,NA,NA,"45154","auto",NA,NA,NA,NA,NA,NA
"504","2021-02-04 10:27:51-03","UFRPE","HST","14525","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","A.Laurêncio","A.M.Miranda; M.Grillo, G.Pires, F.Ribeiro et B.Costa e Silva","663","1992","11","17",NA,"Brasil","Pernambuco","Ibimirim","Perímetro irrigado de Moxotó","-37.690299987793","-8.54055976867676",NA,"Subarbusto ca. 80cm alt.; flores em botão fruto imaturo, planta espinhosa.","HST014525",NA,NA,NA,"1996","01","04",NA,NA,NA,"45154","auto",NA,NA,NA,NA,NA,NA
"505","2021-02-04 10:27:51-03","UFRPE","HST","14973","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","A.M.S.Reis","J.R.Lemos","187","2000","07","12",NA,"Brasil","Pernambuco","Tupanatinga","Barão Grande","-37.3396987915039","-8.75333023071289",NA,NA,"HST014973",NA,NA,NA,"2018","12","05",NA,NA,NA,"41275","auto",NA,NA,NA,NA,NA,NA
"506","2021-03-01 11:53:56-03","UFPE","UFP","8561","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud","Queiroz, LP","Oliveira, M","4942","2010","06","08",NA,"Brasil","Paraíba","Sao José da Piranhas",NA,"-38.606","-7.150861",NA,"Arbusto espinescente com ca. 2 m de altura. Folhas membranáceas. Frutos imaturos esverdeados. Frequente.; Caatinga arbustivo-arbórea densa. Solo argilo-pedregoso de coloração escura.","UFP008561",NA,"393","393","2011","05","13","-38.606","-7.150861",NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2021-03-01 11:53:55-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud","Córdula, E","Silva, RA","1657","2000","08","11",NA,"Brasil","Alagoas","Olho D'Água do Casado",NA,"-37.8339004516602","-9.50193977355957",NA,"Árvore ca. 3m alt.; caule com acúleos; fruto imaturo de cor verde.; Árvore ca. 3m alt.; caule com acúleos; fruto imaturo de cor verde.",NA,NA,NA,NA,"2007","06","07",NA,NA,NA,"24129","auto",NA,NA,NA,NA,NA,NA
"508","2021-03-01 11:53:55-03","UFPE","UFP","21304","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud","Córdula, E","Guedes, ML","5182","1996",NA,NA,NA,"Brasil","Bahia","Eunápolis",NA,"-39.5802993774414","-16.3775005340576",NA,"Arbusto: escandente de ca. 3m. Folhas membranáceas, discolores. Flores com pétalas alvas. Frutos Imaturos, vilosos, verde-amarronzados.; Arbusto: escandente de ca. 3m. Folhas membranáceas, discolores. Flores com pétalas alvas. Frutos I","UFP021304",NA,NA,NA,"2007","06","07",NA,NA,NA,"37596","auto",NA,NA,NA,NA,NA,NA
"509","2021-03-01 11:53:56-03","UFPE","UFP","81220","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud","Ferreira, EVR","Ferreira, EVR; Couto, RS; Nunes, BS; Alves, AL","377","2011","08","05",NA,"Brasil","Ceará","Brejo Santo",NA,"-38.9872016906738","-7.49333000183105",NA,"(07º33'38,40S 038º49'12,50W.).; Arbusto com aproximadamente 2m de alt. Com folhas bipartidas e frutos tipo vagem verde.; Bioma Caatinga. Fitofisionomia Savana Estépica. Solo Neossolo Litólico Eutrófico.","UFP081220",NA,NA,NA,"2011","10","18",NA,NA,NA,"33016","auto",NA,NA,NA,NA,NA,NA
"510","2021-03-01 11:53:56-03","UFPE","UFP","32026","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud","Queiroz, LP de","Cordeiro, LM","46","1999","11","18",NA,"Brasil","Sergipe","Canindé de São Francisco",NA,"-37.7893981933594","-9.65999984741211",NA,"Arbusto ca 2m, fruto imaturo verde.; Arbusto ca 2m, fruto imaturo verde.; Tabuleiro plano, arenoso","UFP032026",NA,NA,NA,"2006","05",NA,NA,NA,NA,"38828","auto",NA,NA,NA,NA,NA,NA
"511","2021-03-01 11:53:56-03","UFPE","UFP","30445","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud","Córdula, E","Cordeiro, LM; Belchior, PRM; Magalhães, AG","85","2000","05","08",NA,"Brasil","Sergipe","Canindé de São Francisco",NA,"-37.7893981933594","-9.65999984741211",NA,"Arbusto ca. 2,0m alt.; cálice verde; corola branca; botões florais verde; fruto imaturo de cor verde e quando maduro marrom.; Arbusto ca. 2,0m alt.; cálice verde; corola branca; botões florais verde; fruto imaturo de cor verde e quando","UFP030445",NA,NA,NA,"2007","06","07",NA,NA,NA,"38828","auto",NA,NA,NA,NA,NA,NA
"512","2021-03-01 11:53:55-03","UFPE","UFP","10245","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud","Queiroz, LP","Silva, FFS","80","2010","12","01",NA,"Brasil","Pernambuco","Cabrobó",NA,"-39.457081","-8.545306",NA,"Área prioritária para conservação: CA-417 - Curaça - 1 - Extremamente alta.; Arbusto com ca. 2,5 m de altura. Frutos marrons.; Caatinga, Savana Estépica. Solo água.","UFP010245",NA,"336","336","2010","05","13","-39.457081","-8.545306",NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2021-03-01 11:53:55-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud","Córdula, E","Débora Coelho Moura; Sales, MF","1245","2000","06","16",NA,"Brasil","Sergipe","Canindé de São Francisco",NA,"-37.986944","-9.571944",NA,"Árvore ca. 3m alt.; fruto imaturo verde e quando maduro marrom.; Árvore ca. 3m alt.; fruto imaturo verde e quando maduro marrom.",NA,NA,NA,NA,"2007","06","07","-37.986944","-9.571944",NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2021-03-01 11:53:55-03","UFPE","UFP","15400","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud","Ferreira, EVR","Ferreira, EVR","704","2012","06","01",NA,"Brasil","Paraíba","São José de Piranhas",NA,"-38.601111","-7.153056",NA,"Área prioritária para conservação: CA-403- Alto Sertão de Piranhas-2- Muito alta.; Árvore com ca. de 3 m. de altura. Frutos maduros deiscentes.; Bioma Caatinga Fitofisionomia Savana Estépica. Solo Luvissolo Crômico Órtico.","UFP015400",NA,"476","476","2012","06","01","-38.601111","-7.153056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2021-03-01 11:53:55-03","UFPE","UFP","16259","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud","Cotarelli, VM","Cotarelli, VM; Rocha, AMS","1943","2012","07","17",NA,"Brasil","Pernambuco","Parnamirim",NA,"-39.7535","-7.985639",NA,"Árvore co ca. 2,5 m de altura. Frutos marrons.; Bioma Caatinga, fitofisionomia Savana Estépica. Solo Neossolo Litólico Eutrófico.","UFP016259",NA,"406","406","2012","10","03","-39.7535","-7.985639",NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2021-03-01 11:53:56-03","UFPE","UFP","30243","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud","Córdula, E","Silva, RA; Débora Coelho Moura","1469","2000","04","14",NA,"Brasil","Paraná","Curitiba",NA,"-37.985278","-9.68",NA,"Árvore ca. 2m alt.; flores brancas; estames brancos; fruto imaturo de cor verde.; Árvore ca. 2m alt.; flores brancas; estames brancos; fruto imaturo de cor verde.","UFP030243",NA,NA,NA,"2007","06","07","-37.985278","-9.68",NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2021-03-01 11:53:56-03","UFPE","UFP","30791","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud","Córdula, E","Débora Coelho Moura; Sales, MF","1245","2000","06","16",NA,"Brasil","Sergipe","Canindé de São Francisco",NA,"-37.986944","-9.571944",NA,"Árvore ca. 3m alt.; fruto imaturo verde e quando maduro marrom.; Árvore ca. 3m alt.; fruto imaturo verde e quando maduro marrom.","UFP030791",NA,NA,NA,"2007","06","07","-37.986944","-9.571944",NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2021-03-01 11:53:56-03","UFPE","UFP","3083","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud","Queiroz, LP","Carvalho-Sobrinho, JG; Antunes, J; Melo, JMM; Luz, SN","1913","2009","02","10",NA,"Brasil","Pernambuco","Salgueiro",NA,"-39.175817","-8.032",NA,"ARbusto armado com ca. 2,5 m de altura. Flores com cálice verde e pétalas brancas. Fruto imaturo verde.","UFP003083",NA,"488","488","2011","05","31","-39.175817","-8.032",NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2021-03-01 11:53:56-03","UFPE","UFP","30888","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud",NA,"Lucena, MFA; Santos, V; Tschá, M; Melo, AL de","589","1998","07","18",NA,"Brasil","Bahia","Joazeiro",NA,NA,NA,NA,"Arbusto ca. 1,5m de alt; acúleos, botões florais e frutos imaturos de cor verde.; Arbusto ca. 1,5m de alt; acúleos, botões florais e frutos imaturos de cor verde.","UFP030888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2021-03-01 11:53:56-03","UFPE","UFP","74448","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud","Queiroz, LP","Oliveira, M","4942","2010","06","08",NA,"Brasil","Paraíba","Sao José da Piranhas",NA,"-38.606","-7.150861",NA,"Arbusto espinescente com ca. 2 m de altura. Folhas membranáceas. Frutos imaturos esverdeados. Frequente.; Caatinga arbustivo-arbórea densa. Solo argilo-pedregoso de coloração escura.","UFP074448",NA,"393","393","2011","05","13","-38.606","-7.150861",NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2021-03-01 11:53:56-03","UFPE","UFP","52256","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud","Bocage, A","Raquel Andréa Pick, RA","71","2004","10","03",NA,"Brasil","Pernambuco","Buíque",NA,"-37.257722","-8.591694",NA,"Arbusto; folhas palminérveas e bifoliadas.; Arbusto; folhas palminérveas e bifoliadas.","UFP052256",NA,"805","805",NA,NA,NA,"-37.257722","-8.591694",NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2021-03-01 11:53:56-03","UFPE","UFP","82190","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud","Silva, FFS","Silva, FFS","436","2011","05","19",NA,"Brasil","Paraíba","Sao José de Piranhas",NA,"-1.605833","-7.1525",NA,"Árvores com 2m de altura. Frutos e sementes marrons.; Bioma: Caatinga. &nf;Fitofisionomia Savana Estépica; Em solo Luvissolo Crômico Órtico. Área prioritária para conservação: CA-403-Alto Sertão do Piranhas-2-Muito alta.","UFP082190",NA,NA,NA,"2011","07","06","-1.605833","-7.1525",NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2021-03-01 11:53:56-03","UFPE","UFP","69478","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud","Queiroz, RT","Costa-Lima, JL; Roque, AA; Sousa, AD; Moura, EO","615","2012","02","08",NA,"Brasil","Rio Grande do Norte","Bento Fernandes",NA,"-35.8975","-5.714167",NA,"Arbusto aprox. 2m de altura. Folíolos cartáceos, discolores, face superior verde-escura, inferior verde-clara. Botões esverdeados. Flores com corola alva. Frutos imaturos verdes.; Caatinga.","UFP069478",NA,"266","266","2014","05",NA,"-35.8975","-5.714167",NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2021-03-01 11:53:56-03","UFPE","UFP","74431","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud","Queiroz, LP","Silva, FFS","80","2010","12","01",NA,"Brasil","Pernambuco","Cabrobó",NA,"-39.457081","-8.545306",NA,"Área prioritária para conservação: CA-417 - Curaça - 1 - Extremamente alta.; Arbusto com ca. 2,5 m de altura. Frutos marrons.; Caatinga, Savana Estépica. Solo água.","UFP074431",NA,"336","336","2010","05","13","-39.457081","-8.545306",NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2021-03-01 11:53:56-03","UFPE","UFP","74496","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud","Queiroz, LP","Carvalho-Sobrinho, JG; Antunes, J; Melo, JMM; Luz, SN","1913","2009","02","10",NA,"Brasil","Pernambuco","Salgueiro",NA,"-39.175817","-8.032",NA,"ARbusto armado com ca. 2,5 m de altura. Flores com cálice verde e pétalas brancas. Fruto imaturo verde.","UFP074496",NA,"488","488","2011","05","31","-39.175817","-8.032",NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2021-03-01 11:53:56-03","UFPE","UFP","74877","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud","Ferreira, EVR","Ferreira, EVR","704","2012","06","01",NA,"Brasil","Paraíba","São José de Piranhas",NA,"-38.601111","-7.153056",NA,"Área prioritária para conservação: CA-403- Alto Sertão de Piranhas-2- Muito alta.; Árvore com ca. de 3 m. de altura. Frutos maduros deiscentes.; Bioma Caatinga Fitofisionomia Savana Estépica. Solo Luvissolo Crômico Órtico.","UFP074877",NA,"476","476","2012","06","01","-38.601111","-7.153056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2021-03-01 11:53:56-03","UFPE","UFP","74894","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud","Ferreira, EVR","Ferreira, EVR; Braga, NMP","602","2012","04","02",NA,"Brasil","Pernambuco","Buíque",NA,"-37.241889","-8.5255",NA,"Área prioritária para conservação CA - 408 - Buíque / Vale do Ipujuca - 1 - Extremamente alta.; Arbusto com ca. 3m de altura. Flores e frutos esverdeados. Ocasional.; Bioma Caatinga, fitofisionomia Savana Estépica. Solo Neossolo Quartz","UFP074894",NA,"932","932","2012","04","02","-37.241889","-8.5255",NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2021-03-01 11:53:56-03","UFPE","UFP","74899","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud","Cotarelli, VM","Cotarelli, VM; Rocha, AMS","1943","2012","07","17",NA,"Brasil","Pernambuco","Parnamirim",NA,"-39.7535","-7.985639",NA,"Árvore co ca. 2,5 m de altura. Frutos marrons.; Bioma Caatinga, fitofisionomia Savana Estépica. Solo Neossolo Litólico Eutrófico.","UFP074899",NA,"406","406","2012","10","03","-39.7535","-7.985639",NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2021-03-01 11:53:56-03","UFPE","UFP","74900","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud","Oliveira, ACP","Oliveira, ACP; Silva, AM; Silva J.R.; Duarte R.F.","1527","2012","08","29",NA,"Brasil","Paraíba","Cajazeiras",NA,"-38.438889","-6.8875",NA,"Área prioritária para conservação: CA-403- Alto Sertão do Piranha.; Folha composta, alterna, com a face adaxial verde claro e face abaxial verde opaco. Fruto tipo legume, imaturo e verde.; Bioma Caatinga. Fitossionomia Savana Estépica.","UFP074900",NA,"279","279","2012","08","30","-38.438889","-6.8875",NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2021-03-01 11:53:56-03","UFPE","UFP","82322","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud",NA,"Almeida, TS","11","2014","09","11",NA,"Brasil","Rio Grande do Norte","Ielmo Marinho",NA,"-35.64","-5.76",NA,"Árvore 3.5m, base reta, casca fina, fissurada, marrom externamente e verde internamente. Fruto 12 cm, verde.","UFP082322",NA,NA,NA,NA,NA,NA,"-35.64","-5.76",NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2021-03-01 11:53:55-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud","Córdula, E","Silva, RA; Débora Coelho Moura","1469","2000","04","14",NA,"Brasil","Paraná","Curitiba",NA,"-37.985278","-9.68",NA,"Árvore ca. 2m alt.; flores brancas; estames brancos; fruto imaturo de cor verde.; Árvore ca. 2m alt.; flores brancas; estames brancos; fruto imaturo de cor verde.",NA,NA,NA,NA,"2007","06","07","-37.985278","-9.68",NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2021-03-01 11:53:55-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud",NA,"Lucena, MFA; Santos, V; Tschá, M; Melo, AL de","589","1998","07","18",NA,"Brasil","Bahia","Joazeiro",NA,NA,NA,NA,"Arbusto ca. 1,5m de alt; acúleos, botões florais e frutos imaturos de cor verde.; Arbusto ca. 1,5m de alt; acúleos, botões florais e frutos imaturos de cor verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2021-03-01 11:53:55-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud",NA,"Almeida, TS","11","2014","09","11",NA,"Brasil","Rio Grande do Norte","Ielmo Marinho",NA,"-35.64","-5.76",NA,"Árvore 3.5m, base reta, casca fina, fissurada, marrom externamente e verde internamente. Fruto 12 cm, verde.",NA,NA,NA,NA,NA,NA,NA,"-35.64","-5.76",NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2021-03-01 11:53:55-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud","Ferreira, EVR","Ferreira, EVR; Braga, NMP","602","2012","04","02",NA,"Brasil","Pernambuco","Buíque",NA,"-37.241889","-8.5255",NA,"Área prioritária para conservação CA - 408 - Buíque / Vale do Ipujuca - 1 - Extremamente alta.; Arbusto com ca. 3m de altura. Flores e frutos esverdeados. Ocasional.; Bioma Caatinga, fitofisionomia Savana Estépica. Solo Neossolo Quartzênico Órtico.",NA,NA,"932","932","2012","04","02","-37.241889","-8.5255",NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2021-03-01 11:53:55-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud","Oliveira, ACP","Oliveira, ACP; Silva, AM; Silva J.R.; Duarte R.F.","1527","2012","08","29",NA,"Brasil","Paraíba","Cajazeiras",NA,"-38.438889","-6.8875",NA,"Área prioritária para conservação: CA-403- Alto Sertão do Piranha.; Folha composta, alterna, com a face adaxial verde claro e face abaxial verde opaco. Fruto tipo legume, imaturo e verde.; Bioma Caatinga. Fitossionomia Savana Estépica. Solo Luvissolo",NA,NA,"279","279","2012","08","30","-38.438889","-6.8875",NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2021-03-01 11:53:56-03","UFPE","UFP","32025","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud","Córdula, E","Silva, RA","1657","2000","08","11",NA,"Brasil","Alagoas","Olho D'Água do Casado",NA,"-37.8339004516602","-9.50193977355957",NA,"Árvore ca. 3m alt.; caule com acúleos; fruto imaturo de cor verde.; Árvore ca. 3m alt.; caule com acúleos; fruto imaturo de cor verde.","UFP032025",NA,NA,NA,"2007","06","07",NA,NA,NA,"24129","auto",NA,NA,NA,NA,NA,NA
"537","2021-03-01 11:53:55-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud","Córdula, E","Guedes, ML","5182","1996",NA,NA,NA,"Brasil","Bahia","Eunápolis",NA,"-39.5802993774414","-16.3775005340576",NA,"Arbusto: escandente de ca. 3m. Folhas membranáceas, discolores. Flores com pétalas alvas. Frutos Imaturos, vilosos, verde-amarronzados.; Arbusto: escandente de ca. 3m. Folhas membranáceas, discolores. Flores com pétalas alvas. Frutos Imaturos, viloso",NA,NA,NA,NA,"2007","06","07",NA,NA,NA,"37596","auto",NA,NA,NA,NA,NA,NA
"538","2021-03-01 11:53:55-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud","Ferreira, EVR","Ferreira, EVR; Couto, RS; Nunes, BS; Alves, AL","377","2011","08","05",NA,"Brasil","Ceará","Brejo Santo",NA,"-38.9872016906738","-7.49333000183105",NA,"(07º33'38,40S 038º49'12,50W.).; Arbusto com aproximadamente 2m de alt. Com folhas bipartidas e frutos tipo vagem verde.; Bioma Caatinga. Fitofisionomia Savana Estépica. Solo Neossolo Litólico Eutrófico.",NA,NA,NA,NA,"2011","10","18",NA,NA,NA,"33016","auto",NA,NA,NA,NA,NA,NA
"539","2021-03-01 11:53:55-03","UFPE","UFP","24485","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud","Schlindwein, C","Schlindwein, C; Leonardo M. Pierrot","UFP951","1999","09","04",NA,"Brasil","Pernambuco","Buíque",NA,"-37.1557998657227","-8.62306022644043",NA,NA,"UFP024485",NA,NA,NA,NA,NA,NA,NA,NA,NA,"38964","auto",NA,NA,NA,NA,NA,NA
"540","2021-03-01 11:53:56-03","UFPE","UFP","43520","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud","Queiroz, LP de","Isabel Machado; Lopes, AV","s.n.","1999","11","28",NA,"Brasil","Pernambuco","Buíque",NA,"-37.1557998657227","-8.62306022644043",NA,"Arbusto, flores brancas, noturnas, com néctar, espinhos, odor mais suave que o de outra espécie sincronopátrica.; Arbusto, flores brancas, noturnas, com néctar, espinhos, odor mais suave que o de outra espécie sincronopátrica.","UFP043520",NA,NA,NA,"2006","05",NA,NA,NA,NA,"38964","auto",NA,NA,NA,NA,NA,NA
