"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","recordNumber","continentOcean","preparationType","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","dayIdentified","infraspecificEpithet","class","relatedCatalogItem","fieldNumber"
"45","2020-06-29 11:31:32-03","UFRJ","RFA","37070","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","M.D.M. Vianna Filho","2011","11","R.S. Couto","2008","10","09","Brasil","Rio de Janeiro","Niterói","Itaipu. Av. Central dentro do Condomínio Jardim Ubá","-43.1035995483398","-22.88330078125",NA,NA,"14785",NA,"Erva ereta atingindo cerca de 20-30 cm de altura, folhas verde-escuro de pecíolo marrom, inflorescência marrom com a área fértil mais clara, flores alvas. Material também coletado para cultivo","auto","137",NA,NA,"RFA23812",NA,NA,NA,NA,"03",NA,NA,NA,NA
"46","2020-06-29 11:31:32-03","UFRJ","RFA","5555","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Pedro Carauta","1972","06","P. Occhioni","1946","10","29","Brasil","Rio de Janeiro","Petrópolis","Serra dos Órgãos, Morro Assú","-43.1786003112793","-22.5049991607666",NA,NA,"36524",NA,NA,"auto","747",NA,NA,"RFA25775",NA,NA,NA,NA,"20",NA,NA,NA,NA
"47","2020-11-13 09:20:20-03","UFRJ","RFA","21110","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","M.D.M. Vianna Filho","2011","02","C.M. Rizzini; M.T.M. Széchy",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,"57442",NA,NA,"auto","218",NA,NA,"RFA17241",NA,NA,NA,NA,"03",NA,NA,NA,NA
"48","2020-06-29 11:31:32-03","UFRJ","RFA","39306","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","J. Luber","2018","12","N.G. Antas","2010","09","26","Brasil","Rio de Janeiro","Niterói","Bairro Vila Progresso. reserva Darcy Ribeiro, trilha do Jacaré","-43.1035995483398","-22.88330078125",NA,NA,"14785",NA,"Herbácea 50 cm de altura","auto","18",NA,NA,"RFA43741",NA,NA,NA,NA,"18",NA,NA,NA,NA
"49","2020-06-29 11:31:32-03","UFRJ","RFA","37502","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","M.A.P. Accardo Filho","2019","08","A.M. Paiva; R.S. Couto","2010","05","29","Brasil","Rio de Janeiro","Paty do Alferes","APA Palmares, Área Zona de Vida Silvestre, borda da trilha","-43.4185981750488","-22.4286003112793",NA,NA,"18359",NA,"Erva com inflorescência","auto","51",NA,NA,"RFA53594",NA,NA,NA,NA,"29",NA,NA,NA,NA
"50","2020-06-29 11:31:32-03","UFRJ","RFA","19250","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","M.D.M. Vianna Filho","2011","11","C.M. Rizzini; E.M.O. Martins 405","1978","06","18","Brasil","Rio de Janeiro","Petrópolis","Vale da Videiras, Serra de Araras","-43.1786003112793","-22.5049991607666",NA,NA,"36524",NA,"Rizomatosa","auto","87",NA,NA,"RFA16077",NA,NA,NA,NA,"03",NA,NA,NA,NA
"51","2020-06-29 11:31:32-03","UFRJ","RFA","4495","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","P. Occhioni",NA,NA,"P. Occhioni","1947","09","09","Brasil","Rio de Janeiro","Rio de Janeiro","Cachoeira, Fazenda Dr. Vital","-43.2075004577637","-22.9027996063232",NA,NA,"57442",NA,"Crip","auto","1068",NA,NA,"RFA25128",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-06-29 11:31:32-03","UFRJ","RFA","21329","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","J.P.P. Carauta",NA,NA,"M.R.V. Barbosa; W.H. Fishei 312","1980","05","20","Brasil","Rio de Janeiro","Rio de Janeiro","Campo Grande, Guaratiba, Estrada do Carapiá, Morro do Carapiá","-43.2075004577637","-22.9027996063232",NA,NA,"57442",NA,"Erva ciófila","auto","53",NA,NA,"RFA17648",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-06-29 11:31:32-03","UFRJ","RFA","4727","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Pedro Carauta","1972","06","P. Occhioni","1946","08","13","Brasil","Rio de Janeiro","Rio de Janeiro","Serra da Carioca","-43.2075004577637","-22.9027996063232",NA,NA,"57442",NA,NA,"auto","610",NA,NA,"RFA25246",NA,NA,NA,NA,"20",NA,NA,NA,NA
"54","2021-03-30 12:45:19-03","EAO","IAN","99646","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Carauta, JPP","1978","10","Fróes, RL","1957","08","28","Brasil","Minas Gerais","Coronel Fabriciano","Região do Rio Piracicaba. Mata secundária da Reserva Florestal do Estado.","-42.6288986206055","-19.5186004638672",NA,NA,"21443",NA,"Árvore.","auto","33425","Southern America",NA,"IAN099646",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:45:19-03","EAO","IAN","15105","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Carauta, JPP","1978","10","Oliveira, E","1941","05","10","Brasil","Minas Gerais","Tombos","Fazenda S. Pedro.","-42.0228004455566","-20.9046993255615",NA,NA,"16749",NA,"Herbácea, muito freq.","auto","s.n.","Southern America",NA,"IAN015105",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:45:19-03","EAO","IAN","15137","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Carauta, JPP","1978","10","Oliveira, E","1941","06","05","Brasil","Minas Gerais","Tombos","Pedra Dourada, mata.","-42.0228004455566","-20.9046993255615",NA,NA,"16749",NA,"Herbácea.","auto","541","Southern America",NA,"IAN015137",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:45:19-03","EAO","IAN","132915","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Carauta, JPP","1978","10","Carauta, JPP","1965","01","05","Brasil","Rio de Janeiro","Rio de Janeiro","Copacabana, Morro de São João.","-43.2075004577637","-22.9027996063232",NA,NA,"57442",NA,NA,"auto","173","Southern America",NA,"IAN132915",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2013-07-03 11:16:11-03","EBDA","BAH","8042","S","Plantae",NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Bautista Arouck","1983","07","H.P. Bautista","1982","05","18","Brasil","Minas Gerais","Marliéria","Parque Florestal Estadual do Rio Doce.","-42.7322","-19.7122",NA,NA,"28215",NA,"Erva cespitosa com folhas sagitadas, cenan arroxeado, látex presente.","auto","563",NA,NA,NA,NA,"200","400",NA,NA,NA,NA,NA,NA
"59","2021-02-08 21:32:49-03","UFBA","ALCB","11298","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia pinnatifida","Miq.",NA,NA,NA,"s.col.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHs/n","Southern America",NA,"ALCB016047","ALCB016047",NA,NA,NA,NA,"pinnatifida",NA,NA,NA
"60","2021-02-08 21:32:49-03","UFBA","ALCB","11297","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia pinnatifida","Miq.",NA,NA,NA,"s.col.",NA,NA,NA,"Brasil",NA,NA,"Do Brasil oriental",NA,NA,NA,NA,NA,NA,NA,NA,"PHs/n","Southern America",NA,"ALCB016046","ALCB016046",NA,NA,NA,NA,"pinnatifida",NA,NA,NA
"61","2021-02-08 21:32:49-03","UFBA","ALCB","11301","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","multiformis","Dorstenia multiformis","Miq.",NA,NA,NA,"s.col.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHs/n","Southern America",NA,"ALCB016050","ALCB016050",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-02-08 21:32:49-03","UFBA","ALCB","11300","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","multiformis","Dorstenia multiformis","Miq.",NA,NA,NA,"s.col.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHs/n","Southern America",NA,"ALCB016049","ALCB016049",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-02-08 21:32:49-03","UFBA","ALCB","11302","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","multiformis","Dorstenia multiformis","Miq.",NA,NA,NA,"s.col.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHs/n","Southern America",NA,"ALCB016051","ALCB016051",NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-02-08 10:23:16-03","NBC","NL-BOTANY","U.1425366","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Berg CC",NA,NA,"Sello F",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425366 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,"NL-U1425366","NL-U1425366",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0130500",NA
"65","2020-02-08 10:23:16-03","NBC","NL-BOTANY","U.1425367","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Berg CC",NA,NA,"Sucre Benjamin D","1971","10","28","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425367 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,"NL-U1425367","NL-U1425367",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0130503",NA
"66","2020-02-08 10:23:16-03","NBC","NL-BOTANY","U.1425368","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Berg CC",NA,NA,"Sucre Benjamin D","1971","10","28","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425368 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,"NL-U1425368","NL-U1425368",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"67","2020-02-08 10:23:16-03","NBC","NL-BOTANY","L.1592902","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Herb Martius CFP von",NA,NA,NA,"Brazil",NA,NA,"Brasil.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1592902 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,"NL-L1592902","NL-L1592902",NA,NA,NA,NA,NA,"Magnoliopsidae","L 0815577",NA
"68","2020-02-08 10:23:16-03","NBC","NL-BOTANY","L.1592901","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Carauta JPP","1972","09","Herb Persoon",NA,NA,NA,"Brazil",NA,NA,"Brasil.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1592901 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,"NL-L1592901","NL-L1592901",NA,NA,NA,"08",NA,"Magnoliopsidae","L 0815578",NA
"69","2020-02-08 10:23:16-03","NBC","NL-BOTANY","L.1592903","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Martius CFP von",NA,NA,NA,"Brazil",NA,NA,"Brasil.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1592903 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,"NL-L1592903","NL-L1592903",NA,NA,NA,NA,NA,"Magnoliopsidae","L 0815576",NA
"70","2020-02-08 10:23:16-03","NBC","NL-BOTANY","L.1592905","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Delft Cultuurtuin voor Technische Gewassen","1919","06","25","Brazil",NA,NA,"Brazilië.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1592905 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,"NL-L1592905","NL-L1592905",NA,NA,NA,NA,NA,"Magnoliopsidae","L 0815574",NA
"71","2020-02-08 10:23:16-03","NBC","NL-BOTANY","L.3918090","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Mello-Silva R de; Lughadha EN; Stannard BL; Assis MC","1999","02","16","Brazil",NA,NA,"Espírito Santo. Piuma: base do Morro do Aghá. Mata de Encosta. Em fazenda com entrada em frente á Praia do Aghá, a mata ca. de 500m a Sudoeste.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3918090 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,"NL-L3918090","NL-L3918090",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"72","2020-02-08 10:23:16-03","NBC","NL-BOTANY","L.3918517","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Mello-Silva R de; Lughadha EN; Stannard BL; Assis MC","1999","02","16","Brazil",NA,NA,"Espírito Santo. Piuma: base do Morro do Aghá. Mata de Encosta. Em fazenda com entrada em frente á Praia do Aghá, a mata ca. de 500m a Sudoeste.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3918517 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,"NL-L3918517","NL-L3918517",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"73","2020-02-08 10:23:16-03","NBC","NL-BOTANY","U 0130493","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Berg CC",NA,NA,"Sucre Benjamin D","1968","01","26","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200130493 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,"NL-U0130493",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"74","2020-02-08 10:23:16-03","NBC","NL-BOTANY","U 0130502","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Berg CC",NA,NA,"Sucre Benjamin D","1971","10","28","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200130502 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,"NL-U0130502",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"75","2020-02-08 10:23:16-03","NBC","NL-BOTANY","U.1425355","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Berg CC",NA,NA,"Maas PJM","1977","10","18","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425355 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,"NL-U1425355","NL-U1425355",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0130501",NA
"76","2020-02-08 10:23:16-03","NBC","NL-BOTANY","U.1425356","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Berg CC",NA,NA,"Plowman TC","1983","02","18","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425356 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,"NL-U1425356","NL-U1425356",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0130489",NA
"77","2020-02-08 10:23:16-03","NBC","NL-BOTANY","U.1425357","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Berg CC",NA,NA,"Maas PJM","1977","10","23","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425357 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,"NL-U1425357","NL-U1425357",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0130490",NA
"78","2020-02-08 10:23:16-03","NBC","NL-BOTANY","U.1425358","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Berg CC",NA,NA,"Duarte AP","1946","11","05","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425358 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,"NL-U1425358","NL-U1425358",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0130491",NA
"79","2020-02-08 10:23:16-03","NBC","NL-BOTANY","U.1425359","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Berg CC",NA,NA,"Brade AC","1946","05","02","Brazil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425359 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,"NL-U1425359","NL-U1425359",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0130492",NA
"80","2020-02-08 10:23:16-03","NBC","NL-BOTANY","U.1425360","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Berg CC",NA,NA,"Braga PIS","1968","01","26","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425360 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,"NL-U1425360","NL-U1425360",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0130494",NA
"81","2020-02-08 10:23:16-03","NBC","NL-BOTANY","U.1425361","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Berg CC",NA,NA,"Colaris WJJ","1969","05","03","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425361 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,"NL-U1425361","NL-U1425361",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0130495",NA
"82","2020-02-08 10:23:16-03","NBC","NL-BOTANY","U.1425362","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Berg CC",NA,NA,"Carauta JPP","1963","01","05","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425362 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,"NL-U1425362","NL-U1425362",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0130497",NA
"83","2020-02-08 10:23:16-03","NBC","NL-BOTANY","U.1425363","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Berg CC",NA,NA,"Carauta JPP","1963","01","05","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425363 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,"NL-U1425363","NL-U1425363",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0130496",NA
"84","2020-02-08 10:23:16-03","NBC","NL-BOTANY","U.1425364","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Berg CC",NA,NA,"Carauta JPP","1980","04","09","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425364 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,"NL-U1425364","NL-U1425364",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0130498",NA
"85","2020-02-08 10:23:16-03","NBC","NL-BOTANY","U.1425365","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Berg CC",NA,NA,"Góes OC; Dionisio","1943","05","05","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425365 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,"NL-U1425365","NL-U1425365",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0130499",NA
"86","2020-02-08 10:23:16-03","NBC","NL-BOTANY","U.1425369","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Berg CC",NA,NA,"Brade AC","1951","02","18","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425369 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,"NL-U1425369","NL-U1425369",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0130479",NA
"87","2020-02-08 10:23:16-03","NBC","NL-BOTANY","U.1425370","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Berg CC",NA,NA,"Duarte AP","1960","11","22","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425370 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,"NL-U1425370","NL-U1425370",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0130481",NA
"88","2020-02-08 10:23:16-03","NBC","NL-BOTANY","U.1425371","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Berg CC",NA,NA,"Duarte AP","1960","11","22","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425371 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,"NL-U1425371","NL-U1425371",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0130480",NA
"89","2020-02-08 10:23:16-03","NBC","NL-BOTANY","U.1425372","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Berg CC",NA,NA,"Simonis JE; Martinelli G","1983","01","28","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425372 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,"NL-U1425372","NL-U1425372",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0130482",NA
"90","2020-02-08 10:23:16-03","NBC","NL-BOTANY","U.1425373","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","Berg CC",NA,NA,"Carauta JPP","1971","10","03","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425373 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,"NL-U1425373","NL-U1425373",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0130483",NA
