"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","stateProvince","typeStatus","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber"
"1515","2020-11-12 17:03:03-03","UEL","FUEL","17788","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Dias, MC","Dias, AT; et al.","1995","08","18","Brasil","Tibagi","Rio Tibagi, Saida para Castro","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Paraná",NA,"Tracheophyta","Sapindales",NA,"56988","auto","1999",NA,NA,NA,NA,NA,NA
"1516","2020-11-12 17:03:03-03","UEL","FUEL","14544","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Dias, MC","Dias, MC; et al.","1994","10","09","Brasil","Tibagi","Saida para Castro","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Paraná",NA,"Tracheophyta","Sapindales",NA,"56988","auto","1999",NA,NA,NA,NA,NA,NA
"1517","2020-11-12 17:03:03-03","UEL","FUEL","24358","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Dias, MC","Francisco, EM; et al.","1998","09","25","Brasil","Tibagi","Tibagi-cidade, cidade","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Paraná",NA,"Tracheophyta","Sapindales",NA,"56988","auto","1998",NA,NA,NA,NA,NA,NA
"1518","2020-11-12 17:03:03-03","UEL","FUEL","37812","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Estevan, DA","Estevan, DA; et al.","2005","09","17","Brasil","Ventania","Fragmento estrada Ventania-Ibaiti, 7km de Ventania, estrada Ventania-Ibaiti, 7Km de Ventania","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,NA,"814",NA,NA,NA,NA,"Paraná",NA,"Tracheophyta","Sapindales",NA,"32424","auto","2005",NA,NA,NA,NA,NA,NA
"1519","2020-11-12 17:03:03-03","UEL","FUEL","54445","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Gonzatti, F","Wasum, RA; Scur, L","2007","02","21","Brasil","Hulha Negra","Cachoeirinha","-53.8694000244141","-31.4041996002197",NA,NA,"209","209",NA,NA,"4008",NA,NA,NA,NA,"Rio Grande do Sul",NA,"Tracheophyta","Sapindales",NA,"50649","auto","2015","06","23",NA,NA,NA,NA
"1520","2020-11-12 17:03:03-03","UEL","FUEL","30293","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.",NA,"Paiva, MRC; Alves, J; Francisco, EM","1996","08","27","Brasil","Agudos","Fazenda Cia. Cervejaria Brahma, Cerveja Brhama","-48.9799995422363","-22.4599990844727",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"São Paulo",NA,"Tracheophyta","Sapindales",NA,"52219","auto",NA,NA,NA,NA,NA,NA,NA
"1521","2020-11-12 17:03:03-03","UEL","FUEL","21656","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Souza, VC; Rodrigues, RR","Torezan, JMD; et al.","1997","07","13","Brasil","Apiaí","Estrada Pinhalzinho/Apiaí 11 Km B. Sucesso de Ita, Apiaí 11 Km B. Sucesso de Itararé","-48.8400001525879","-24.5",NA,NA,NA,NA,NA,NA,"601",NA,NA,NA,NA,"São Paulo",NA,"Tracheophyta","Sapindales",NA,"37738","auto","1998","01",NA,NA,NA,NA,NA
"1522","2020-11-12 17:03:03-03","UEL","FUEL","24185","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Santim, D","M.H. Ongaro Pinheiro","1996","09","12","Brasil","Bauru","Jardim Botânico de Bauru","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,NA,NA,"119",NA,NA,NA,NA,"São Paulo",NA,"Tracheophyta","Sapindales",NA,"29186","auto","1997",NA,NA,NA,NA,NA,NA
"1523","2020-11-12 17:03:03-03","UEL","FUEL","33285","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Rodrigues, RR","Barreto, KD; et al.","1994","11","22","Brasil","Itararé","Fazenda Cofesa","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,"3226",NA,NA,NA,NA,"São Paulo",NA,"Tracheophyta","Sapindales",NA,"27729","auto","1995",NA,NA,NA,NA,NA,NA
"1524","2020-11-12 17:03:03-03","UEL","FUEL","9155","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Ivanauskas, NM","Ivanauskas, NM","1990","04","20","Brasil","Piracicaba","Parque da ESALQ, USP","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"São Paulo",NA,"Tracheophyta","Sapindales",NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA
"1525","2019-11-01 14:52:00-03","UnB","UB","105644","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","Engl.","Haidar, RF","Haidar, RF; Pierucettii, RLG; Jesus, RS","2007","08","06","Brasil","Rio Verde",NA,"-50.833333","-17.25","-50.833333","-17.25",NA,NA,NA,NA,"99","Southern America",NA,NA,"Árvore 7 x 21; Mata ciliar. Solo aluvial e litossolo","Goiás",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1526","2019-11-01 14:52:00-03","UnB","UB","11158","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","Engl.","Mecenas, VV","Mecenas, VV; Leite, LQ; Augusto, MM","1996","10","04","Brasil","Brasília","APA de Cafuringa. Fazenda Palestina","-48.180556","-15.521944","-48.180556","-15.521944","790","790",NA,NA,"224","Southern America",NA,NA,"Árvore 9.0 m; Mata","Distrito Federal",NA,"Dicotyledoneae",NA,NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA
"1527","2019-11-01 14:52:00-03","UnB","UB","111596","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","Engl.","Proença, CEB","Cezare, CHG; Souza-Silva, S; Machado Neto, A","2007","12","09","Brasil","Luziânia","Hidrelétrica de Corumbá III","-48.0237","-16.5157","-48.0237","-16.5157","771","771",NA,NA,"429","Southern America",NA,NA,"Área a ser desmatada para enchimento do reservatório; Árvore 6.0 m. Fruto cinza, semente preta; Floresta Estacional Semidecidual. Relevo plano a levemente inclinado","Goiás",NA,"Dicotyledoneae",NA,NA,NA,NA,"2009","03",NA,NA,NA,NA,NA
"1528","2019-11-01 14:52:00-03","UnB","UB","11162","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","Engl.","Mecenas, VV","Mecenas, VV; Leite, LQ; Augusto, MM","1997","07","01","Brasil","Brasília","APA de Cafuringa. Fazenda Palestina","-48.180556","-15.521944","-48.180556","-15.521944","790","790",NA,NA,"228","Southern America",NA,NA,"Mata.","Distrito Federal",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1529","2019-11-01 14:52:00-03","UnB","UB","11241","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","Engl.","Mecenas, VV","Mecenas, VV; Leite, LQ; Augusto, MM","1997","07","24","Brasil","Brasília","APA de Cafuringa. Fazenda Palestina","-48.180556","-15.521944","-48.180556","-15.521944","790","790",NA,NA,"307","Southern America",NA,NA,"2,7m; Mata.","Distrito Federal",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1530","2019-11-01 14:52:00-03","UnB","UB","11252","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","Engl.","Mecenas, VV","Mecenas, VV; Leite, LQ; Augusto, MM","1997","08","12","Brasil","Brasília","APA de Cafuringa. Fazenda Palestina","-48.163056","-15.510833","-48.163056","-15.510833","810","810",NA,NA,"318","Southern America",NA,NA,"Árvore 10m; Mata.","Distrito Federal",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1531","2019-11-01 14:52:00-03","UnB","UB","11572","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","Engl.","Caires, CS","Caires, CS; Ramalho, CL; Mendes, VC","2002","10","04","Brasil","Brasília","DF-310, estrada para DF-100","-47.383333","-15.816667","-47.383333","-15.816667","877","877",NA,NA,"232","Southern America",NA,NA,"Hospedeiro de Phoradendron crassifolium (Pohl. ex DC.) Eichl. (231).; Mata seca próximo a córrego.","Distrito Federal",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1532","2019-11-01 14:52:00-03","UnB","UB","110966","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","Engl.","Casella, FM","Casella, FM; Brandão, MMV; Jesus, RS","2008","10","03","Brasil","Goiânia","Futuro reservatório do Ribeirão João Leite","-49.147222","-16.541389","-49.147222","-16.541389","746","746",NA,NA,"9","Southern America",NA,NA,"Árvore 10.0 m. Fruto branco. Presença de exsudação hialina e aroma de manga; Mata de galeria. Solo organossolo","Goiás",NA,"Dicotyledoneae",NA,NA,NA,NA,"2008","12","15",NA,NA,NA,NA
"1533","2019-11-01 14:52:00-03","UnB","UB","14207","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","Engl.","Correia, C","Harley, RM; Stannard, B; Hind, DJN; Taylor, N","1988","12","09","Brasil","Rio de Contas","Pico das Almas. Vertente leste, 1.0 km da Fazenda Silvina, estrada para Brumadinho","-41.916667","-13.533333","-41.916667","-13.533333","1300","1300",NA,NA,"27079","Southern America",NA,NA,"Arbusto ou árvore até 3.0 m alt, resina perfumada, fruto alvo com semente negra; Mata de brejo","Bahia",NA,"Dicotyledoneae",NA,NA,NA,NA,"2006","03",NA,NA,NA,NA,NA
"1534","2019-11-01 14:52:00-03","UnB","UB","110965","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","Engl.","Casella, FM","Casella, FM; Brandão, MMV; Jesus, RS","2008","10","13","Brasil","Goiânia","Futuro reservatório do Ribeirão João Leite","-49.147222","-16.541389","-49.147222","-16.541389","746","746",NA,NA,"8","Southern America",NA,NA,"Árvore 10.0 m. Fruto branco. Presença de exsudação hialina e aroma de manga; Mata de galeria. Solo organossolo","Goiás",NA,"Dicotyledoneae",NA,NA,NA,NA,"2008","12","15",NA,NA,NA,NA
"1535","2019-11-01 14:52:01-03","UnB","UB","201720","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","Engl.","Walter, BMT","Martins, CR","2012","10","20","Brasil","Brasília","Parque Nacional de Brasília - Área ao lado da antiga pista de pouso de ultra leve próxima a admistração do Parque","-47.55344","-15.43825","-47.55344","-15.43825",NA,NA,NA,NA,"1291","Southern America",NA,NA,"Arbusto com 1.8 m; Latossolo. Cerrado ralo, presença de 30% de capim-gordura na área","Distrito Federal",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1536","2019-11-01 14:52:00-03","UnB","UB","147818","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","Engl.","Pirani, JR","Heringer, EP","1959","09","05","Brasil",NA,"Fazenda das Pindaibas",NA,NA,NA,NA,NA,NA,NA,NA,"7191","Southern America",NA,NA,NA,"Minas Gerais",NA,"Dicotyledoneae",NA,NA,NA,NA,"1986","02",NA,NA,NA,NA,NA
"1537","2019-11-01 14:52:00-03","UnB","UB","189461","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","Engl.","Lindeman, JC","Lindeman, JC; Haas, JH","1966","10","15","Brasil",NA,"Road to Jaguariaíva, km 174 DER",NA,NA,NA,NA,NA,NA,NA,NA,"3026","Southern America",NA,NA,"Tree, 6.0 m tall, 5.0 cm diam.; corolla yellowish green, filaments red, anthers yellow, disk yellow; Capoeirão","Paraná",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1538","2019-11-01 14:52:00-03","UnB","UB","194640","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","Engl.","Fernandes, MH","Fernandes, MH; Brant, HSC","2012","08","21","Brasil","Brasília","Fazenda Santa Cecília. Núcleo Rural Rajadinha II","-47.638889","-15.765556","-47.638889","-15.765556","956","956",NA,NA,"224","Southern America",NA,NA,"Comum no local; Árvore ca. 2.0 m de altura. Flor verde claro; Mata de galeria, trecho não inundável. Borda da mata. Relevo inclinado. Solo argiloso com presença de serrapilheira","Distrito Federal",NA,"Dicotyledoneae",NA,NA,NA,NA,"2012","08",NA,NA,NA,NA,NA
"1539","2019-11-01 14:52:01-03","UnB","UB","211018","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","Engl.","Zanatta, MRV","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM; Concha, C","2012","10","10","Brasil","Edéia","Fazenda Canadá (CUFCFB)","-50.079722","-17.721944","-50.079722","-17.721944","465","465",NA,NA,"BP389","Southern America",NA,NA,"Arbusto, 1,5m; Vereda. Solo rico em matéria orgânica, argiloso, preto","Goiás",NA,"Dicotyledoneae",NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA
"1540","2019-11-01 14:52:01-03","UnB","UB","211428","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","Engl.","Proença, CEB","Projeto Biodiversidade BP; Melo, MS; Concha, C; Arcela, V","2012","08","02","Brasil","Edéia","Fazenda Canadá (CUFCBC)","-50.0534","-17.4109","-50.0534","-17.4109","472","472",NA,NA,"CUFCBC30","Southern America",NA,NA,"Arbusto, 4m; Campo úmido aberto. Solo úmido, argiloso, marrom","Goiás",NA,"Dicotyledoneae",NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA
"1541","2019-11-01 14:52:01-03","UnB","UB","211511","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","Engl.","Faria, JEQ","Projeto Biodiversidade BP; Proença, CEB; Reis, PA; Concha, C; Mello, TRB; Mendes, VC","2012","08","15","Brasil","Edéia","(IRFCBH)","-50.0848","-17.6874","-50.0848","-17.6874","487","487",NA,NA,"IRFCBH2","Southern America",NA,NA,"Árvore, 5m. Flores creme; Ilha rochosa no meio da vereda. Solo de canga sobre rocha","Goiás",NA,"Dicotyledoneae",NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA
"1542","2019-11-01 14:52:02-03","UnB","UB","212951","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","Engl.","Villarroel, D","Projeto Biodiversidade BP; Amaral, AG; Concha, C; Marshall, C; Villaroel, D; Souza, ENF; Hawthorne, W","2012","09","20","Brasil","Edéia","Rodovia GO-410, 10km de Edéia (REMS01)","-49.856","-17.3777","-49.856","-17.3777","530","530",NA,NA,"RET43","Southern America",NA,NA,"Árvore; Mata seca. Solo arenoso cinza","Goiás",NA,"Dicotyledoneae",NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA
"1543","2019-11-01 14:52:02-03","UnB","UB","33274","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","Engl.","Pirani, JR","Pirani, JR","2001","01","24","Brasil","Campo Grande","Campo Grande, BR-262 para Corumbá, ca. 4.0 km E do trevo para Virgínia","-54.843056","-20.460556","-54.843056","-20.460556","475","475",NA,NA,"4829","Southern America",NA,NA,"Arvoreta 2.0 m de altura. Frutos cinéreos; Cerrado denso com paus-terra (Qualea grandiflora), paus-santo (Kielmeyera coriacea) e Butia paraguariensis","Mato Grosso do Sul",NA,"Dicotyledoneae",NA,NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA
"1544","2019-11-01 14:52:02-03","UnB","UB","3010","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","Engl.","Ramos, PCM","Ramos, PCM","1990","10","18","Brasil","Brasília","Parque Nacional de Brasília, próximo da sede","-47.933333","-15.883333","-47.933333","-15.883333","1020","1250",NA,NA,"126","Southern America",NA,NA,"Árvore 4.0 m. Fruto branco. Semente preta; Cerrado. Mata","Distrito Federal",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1545","2019-11-01 14:52:02-03","UnB","UB","33273","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","Engl.","Ratter, JA","Ratter, JA","1993","11","15","Brasil","Jataí","Jataí, Just outside Jataí","-51.75","-17.966667","-51.75","-17.966667",NA,NA,NA,NA,"7187","Southern America",NA,NA,"Slender tree, 3.0 m tall. Fruits dirty-white. Seeds dull black with white hilum; In area of cerradão","Goiás",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1546","2019-11-01 14:52:02-03","UnB","UB","33276","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","Engl.","Ratter, JA","Ratter, JA","1972","09","22","Brasil","Padre Bernardo","Padre Bernardo, Region of Fazenda Lagoa Santa, near Padre Bernardo. About 140.0 km N of Brasília","-48.583333","-15.5","-48.583333","-15.5",NA,NA,NA,NA,"2470","Southern America",NA,NA,"Vegetative ecological voucher; Tree, 8.0 m tall; In deciduous forest, on rich soil","Goiás",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1547","2019-11-01 14:52:02-03","UnB","UB","33277","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","Engl.","Pirani, JR","Harley, RM","1968","10","07",NA,NA,"Xeré Xeré. Near base camp","-51.766667","-12.816667","-51.766667","-12.816667",NA,NA,NA,NA,"10522",NA,NA,NA,"Tree to 12.0 m high, 70.0 cm in circunference at breast high. Leaves mid green. Flowers dull yellow; Gallery forest",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA
"1548","2019-11-01 14:52:02-03","UnB","UB","33278","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","Engl.","Jar","Prance, GT","1964","07","20","Brasil","Alto Paraíso de Goiás","Alto Paraíso de Goiás, 15.0 km N of Veadeiros, valley of rio Paraná","-47.516667","-14.116667","-47.516667","-14.116667",NA,NA,NA,NA,"58270","Southern America",NA,NA,"Tree, 6.0 m tall. Flowers green, stamens yellow; Riverine forest","Goiás",NA,"Dicotyledoneae",NA,NA,NA,NA,"1998","02",NA,NA,NA,NA,NA
"1549","2019-11-01 14:52:02-03","UnB","UB","33298","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","Engl.","Villarroel, D","Heringer, EP","1979","08","20","Brasil","Luziânia","Luziânia","-47.9503","-16.2525","-47.9503","-16.2525",NA,NA,NA,NA,"18059","Southern America",NA,NA,"Árvore com 5.0 m, flores cremes, folhas perfumadas; Margem de mata ciliar","Goiás",NA,"Dicotyledoneae",NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA
"1550","2019-11-01 14:52:00-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","Engl.",NA,"Krapovickas, A; Mroginski, L","1972","01","20","Argentina",NA,"Loreto",NA,NA,NA,NA,NA,NA,NA,NA,"20747","Southern America",NA,NA,"Árbol de 4.0 m de altura; Borde de selva","Misiones",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1551","2019-11-01 14:52:02-03","UnB","UB","37119","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","Engl.","Nóbrega, MG","Jesus, FPR","2001","10","11","Brasil","Brasília","Condomínio Mansões Park Way (SMPW)","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"113","Southern America",NA,NA,"Árvore 5.0 m. Fruto verde, quando maduro de cor preta; Cerrado","Distrito Federal",NA,"Dicotyledoneae",NA,NA,"70570","auto","2001",NA,NA,NA,NA,NA,NA
"1552","2019-11-01 14:52:02-03","UnB","UB","2376","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","Engl.","Cavalcanti, TB","Conceição, CA","1984","10","04","Brasil","Corumbá",NA,"-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,"1629","Southern America",NA,NA,"Cálice com estrias.; Erva. Flor lilás; Pantanal. Solo: Seco.","Mato Grosso do Sul",NA,"Dicotyledoneae",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"1553","2019-11-01 14:52:00-03","UnB","UB","147823","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","Engl.","Incógnito","Magalhães, M","1940","09","16","Brasil","Lima Duarte","Fazenda Tanque","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,"398","Southern America",NA,NA,"Árvore de 4.0 - 6.0 m. Flor alva; Capoeirinha ciliar, curso d'água","Minas Gerais",NA,"Dicotyledoneae",NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"1554","2019-11-01 14:52:00-03","UnB","UB","147811","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","Engl.","Incógnito","Mendes, S","2002","08","22","Brasil","Perdizes","Estação Ambiental Galheiro","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,NA,NA,"224","Southern America",NA,NA,"Árvore, cerca de 5.0 m. Cálice e corola verdes claro, estames amarelos; Mata mesófila","Minas Gerais",NA,"Dicotyledoneae",NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA
"1555","2019-11-01 14:52:00-03","UnB","UB","147815","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","Engl.","Incógnito","Nakajima, JN","2002","06","28","Brasil","Perdizes","Estrada do alojamento para a mata da Zilda, Estação Ambiental Galheiro","-47.2928009033203","-19.3528003692627",NA,NA,"855","855",NA,NA,"3160","Southern America",NA,NA,"Árvore cerca de 5.0 m. Frutos maduros acinzentados; Borda da mata de galeria","Minas Gerais",NA,"Dicotyledoneae",NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA
"1556","2019-11-01 14:52:00-03","UnB","UB","147822","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","Engl.","Sá, KLVR","Sá, KLVR","2002","07","08","Brasil","São Jerônimo da Serra","Reserva Indígena São Jerônimo","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,"238","Southern America",NA,NA,"Árvore 6.0 m, frutos maduros secos; No pasto em ilha de vegetação com bromélias e espécies de cerrado; pasto plantado","Paraná ",NA,"Dicotyledoneae",NA,NA,"30511","auto","2003",NA,NA,NA,NA,NA,NA
"1557","2019-11-01 14:52:00-03","UnB","UB","151669","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","Engl.","Mecenas, VV","Mecenas, VV; Leite, FQ; Cardoso, ES","1997","04","25","Brasil",NA,"Área de Proteção Ambiental (APA) de Cafuringa, NE do DF. Fazenda Palestina","-48.166667","-15.516667","-48.166667","-15.516667","770","770",NA,NA,"78","Southern America",NA,NA,"Parcela 1, indivíduo número 114. Planta nesta data sem flor e fruto; Arvoreta de 2.4 m de altura e caule de 5.0 cm de circunferênica a 30.0 cm do chão; Floresta secundária levemente decídua sobre solo raso derivado de calcário","Distrito Federal",NA,"Dicotyledoneae",NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA
"1558","2019-11-01 14:52:02-03","UnB","UB","33275","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","Engl.","Ratter, JA","Ratter, JA","1996","09","26","Brasil","Porto Murtinho","Porto Murtinho, 7.0 km E of Fazenda Margarida, on road to Porto Murtinho","-56.5","-21.5","-56.5","-21.5",NA,NA,NA,NA,"7538","Southern America",NA,NA,"Shrub, 2.5 m tall; In disturbed cerrado vegetation by roadside","Mato Grosso do Sul",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
