"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"2420","2019-11-21 10:04:30-03","IBt","SP","85393","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","Pscheidt, AC","2013",NA,NA,"Eiten, G; Eiten, LT","1962","03","15","Brasil","Maranhão","São Raimundo das Mangabeiras","By house of Manoel Ferreira, 67.7 km along road from Balsas to São Raimundo das Mangabeiras. (About 50 km due NNE of Balsas, or ca. 40 km due WSW of S.R. das Mangabeiras). In open grazed area cut out of cerrado woodland.","-45.833333","-7.083333","-45.833333","-7.083333","Small herb",NA,NA,NA,NA,"3680",NA,NA,NA,NA,NA,NA,"300","300",NA,NA,NA,NA,NA,NA
"2421","2019-11-21 10:04:30-03","IBt","SP","85446","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","Pscheidt, AC","2013",NA,NA,"Eiten, G; Eiten, LT","1962","04","08","Brasil","Maranhão","Loreto","Ilha de Balsas, About 10 km south of Loreto. On flat top of the plateau Serra do Penitente, on trail from Faz. Trabalhosa to Loreto.","-45.116667","-7.166667","-45.116667","-7.166667",NA,NA,NA,NA,NA,"4212",NA,NA,NA,NA,NA,NA,"400","400",NA,NA,NA,NA,NA,NA
"2422","2019-11-21 10:04:30-03","IBt","SP","328609","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","Pscheidt, AC","2013","10",NA,"França, F; Melo, E; Moura, C; Lopes, P; Marques, E","1995","06","03","Brasil","Bahia","Andaraí","Trilha Andaraí - Lençois, arredores de Andaraí. Beira da Trilha.&nf;Camo rupestre sobre quartzitos e conglomerados.","-41.3314018249512","-12.8072004318237",NA,NA,"Arbusto ca. 1,5m",NA,NA,"58558","auto","1202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2423","2019-11-21 10:04:30-03","IBt","SP","328610","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","Pscheidt, AC","2013","10",NA,"França, F; Melo, E; Moura, C; Lopes, P; Marques, E","1995","06","03","Brasil","Bahia","Andaraí","Trilha Andaraí - Lençois, arredores de Andaraí. Beira da Trilha.&nf;Campo rupestre sobre quartzitos e conglomerados.","-41.3314018249512","-12.8072004318237",NA,NA,"Arbusto ca. 1,5m alt.",NA,NA,"58558","auto","1208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2424","2019-11-21 10:04:30-03","IBt","SP","335214","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","Pscheidt, AC","2013","10",NA,"Amorim, AM; Jacques, EL; Silva, JF; Sant'Ana, SC","1998","01","21","Brasil","Bahia","Canavieiras","Rod. Canavieiras a Santa Luzia. Ca. 2 Km a partir do início da estrada.&nf;Campos arenosos.","-38.9472007751465","-15.6750001907349",NA,NA,"Arbusto ca. 2m alt. Frequente.",NA,NA,"48203","auto","2114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2425","2019-11-21 10:04:27-03","IBt","SP","221495","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","Pscheidt, AC","2014","07",NA,"Harley, RM; Giulietti, AM; Pirani, JR; Stannard, BL; Cordeiro, I; Kameyama, C","1987","02","17","Brasil","Bahia","Jussiapê","Água empoçada à margem do rio de Contas, próximo da cidade. Cachoeira da Fraga. Solo arenoso.","-41.5924987792969","-13.5166997909546",NA,NA,"Subarbusto até 1m alt.",NA,NA,"26624","auto","24348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2426","2019-11-21 10:04:30-03","IBt","SP","342736","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","Pscheidt, AC","2013","10",NA,"Funch, R","1998","03","15","Brasil","Bahia","Lençóis","Vale do Rio São José, área das antigas lavras de diamantes. -rea degradada.","-41.3899993896484","-12.563099861145",NA,NA,"Subarbusto ca. 50cm alt.",NA,NA,"47385","auto","37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2427","2019-11-21 10:04:27-03","IBt","SP","161768","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","Pscheidt, AC","2013","10",NA,"Davidse, G; D'Arcy, WG","1976","04","03","Brasil","Bahia","Morro do Chapéu","Chapada Diamantina, 34 E of Morro do Chapéu along Highway BA-052. Low scrub forest on sandy soil.","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,NA,"98143","auto","11879",NA,NA,NA,NA,NA,NA,"910","910",NA,NA,NA,NA,NA,NA
"2428","2019-11-21 10:04:30-03","IBt","SP","441560","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","Pscheidt, AC","2013","08","02","Costa, G; et al.","2008","03","15","Brasil","Bahia","Palmeiras",NA,"-41.5588989257812","-12.5289001464844",NA,NA,NA,NA,NA,"20767","auto","176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2429","2019-11-21 10:04:30-03","IBt","SP","441780","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","Pscheidt, AC","2013","11",NA,"Takeuchi, C; Oliveira, GS; Silva, CV; Louzada, RB","2011","09","13","Brasil","Bahia","Rio de Contas","Estrada para o Pico das Almas. Próximo ao riacho de Brumadinho.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,"49773","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2430","2019-11-21 10:04:30-03","IBt","SP","472551","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","Cordeiro, I",NA,NA,NA,"Cordeiro, I; Hurbath, F","2014","02","25","Brasil","Bahia","Salvador","Bairro Stella-Maris. Condomínio Petromar","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,NA,"26018","auto","3516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2431","2019-11-21 10:04:27-03","IBt","SP","259357","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","Pscheidt, AC","2013","10",NA,"Carvalho, AM; Saunders, J","1990","05","02","Brasil","Bahia","Santa Luzia","Ca. 20 Km na estrada de Santa Luzia para Canavieiras. Campos de restinga.","-39.3342018127441","-15.4294004440308",NA,NA,"Subarbusto",NA,NA,"33804","auto","3145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2432","2019-11-21 10:04:27-03","IBt","SP","236197","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","Pscheidt, AC","2013","10",NA,"Equipe do Jardim Botânico de Brasília","1987","04","15","Brasil","Distrito Federal","Brasília","Altos da Papuda. Mata isolada próximo ao olho de água grande com campo úmido e alguns buritis em volta. Na beira da mata.","-47.9296989440918","-15.7797002792358",NA,NA,"Arbusto ca. 1m alt.",NA,NA,"70570","auto","858",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2433","2019-11-21 10:04:27-03","IBt","SP","106216","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","Pscheidt, AC","2013","11",NA,"Irwin, HS; Souza, R; Reis dos Santos, R","1965","10","25","Brasil","Distrito Federal","Brasília","Ca. 25 km E of Brasília, road to Planaltina. Cerrado and margin of small creek.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"70570","auto","9538",NA,NA,NA,NA,NA,NA,"1000","1000",NA,NA,NA,NA,NA,NA
"2434","2019-11-21 10:04:27-03","IBt","SP","286247","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","Pscheidt, AC","2013","11",NA,"Melo, E de; França, F; Silva, JC","1993","08","30","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa. Cachoeira.&nf;Mata de galeria.","-47.9296989440918","-15.7797002792358",NA,NA,"Arbusto escandente.",NA,NA,"70570","auto","898",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2435","2019-11-21 10:04:27-03","IBt","SP","114382","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","Pscheidt, AC","2013","11",NA,"Ramos, J; Hunt, DR","1966","07","18","Brasil","Distrito Federal","Brasília","Gallery forest at Fazenda Vargem Bonita, ca. 10 km south of Brasília.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"70570","auto","6676",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2436","2019-11-21 10:04:27-03","IBt","SP","106142","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","Pscheidt, AC","2013","11",NA,"Irwin, HS; Grear Jr, JW; Souza, R; Reis dos Santos, R","1966","07","19","Brasil","Distrito Federal","Brasília","Gallery forest, Fazenda Vargem Bonita, ca. 10 km S of Brasília, D.F., road to Belo Horizonte.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"70570","auto","18278",NA,NA,NA,NA,NA,NA,"1000","1000",NA,NA,NA,NA,NA,NA
"2437","2019-11-21 10:04:27-03","IBt","SP","106094","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","Pscheidt, AC","2013","11",NA,"Irwin, HS; Souza, R; Reis dos Santos, R","1965","09","15","Brasil","Distrito Federal","Brasília","Gallery margin. Gallery forest and adjacent burned cerrado, Córrego Jeriva, ca. 10 km E of Brasília.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"70570","auto","8349",NA,NA,NA,NA,NA,NA,"975","975",NA,NA,NA,NA,NA,NA
"2438","2019-11-21 10:04:27-03","IBt","SP","106095","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","Pscheidt, AC","2013","11",NA,"Irwin, HS; Souza, R; Reis dos Santos, R","1965","10","05","Brasil","Distrito Federal","Brasília","Sobradinho, Gallery margin. Gallery forest and adjacent meadow and cerrado near Sobradinho.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"70570","auto","8980",NA,NA,NA,NA,NA,NA,"1100","1100",NA,NA,NA,NA,NA,NA
"2439","2019-11-21 10:04:30-03","IBt","SP","360341","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","Pscheidt, AC","2013","10",NA,"Folli, DA","2001","06","27","Brasil","Espírito Santo","Linhares","Reserva Natural da CVRD, Estrada Aceiro projeto 01, Km 0,9.","-40.0722007751465","-19.3910999298096",NA,NA,"Arbustivo",NA,NA,"48094","auto","3953",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2440","2019-11-21 10:04:30-03","IBt","SP","360342","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","Pscheidt, AC","2013","10",NA,"Folli, DA","2002","03","19","Brasil","Espírito Santo","Linhares","Reserva Natural da CVRD, Estrada Municipal Nativo Imbiriba, Km 0,4.","-40.0722007751465","-19.3910999298096",NA,NA,"Arbustivo",NA,NA,"48094","auto","4222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2441","2019-11-21 10:04:30-03","IBt","SP","442635","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","Pscheidt, AC","2013","08","01","Takeuchi, C; Siqueira, GS; Martins, E; Gonçalez, VM","2011","11","02","Brasil","Espírito Santo","Sooretama","Reserva Natural da Vale do Rio Doce, Municipal Campo Grande, nativo do Ibiriba (formação campestre). Beira de estrada, logo após a porteira.","-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,NA,"33715","auto","94",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2442","2019-11-21 10:04:30-03","IBt","SP","359992","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","Pscheidt, AC","2013","10",NA,"Pereira da Silva, G; Pereira, JB; Salles, PA; Souza, SP","2001","04","18","Brasil","Goiás","Minaçu","Mata (afloramento rochoso na margem do rio). Relevo acidentado. Solo arenoso.","-48.2200012207031","-13.5331001281738",NA,NA,"Subarbusto. Ocasional.",NA,NA,"54065","auto","4976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2443","2019-11-21 10:04:30-03","IBt","SP","359997","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","Pscheidt, AC","2013",NA,NA,"Bianchetti, LB; Ferreira, FR; Silveira, JN","1988","05","11","Brasil","Maranhão","Barra do Corda","A 10 Km da ponte de Barra do Corda, no caminho para Agrovila dos Currais.&nf;Mata secundária. Relevo ondulado. Solo argilo-arenoso.","-45.2433013916016","-5.50555992126465",NA,NA,"Semi-arbusto. Frequente.",NA,NA,"116584","auto","621",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2444","2019-11-21 10:04:30-03","IBt","SP","333107","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","Pscheidt, AC","2013",NA,NA,"Secco, RS; Rosa, NA","1998","04","27","Brasil","Maranhão","São Luís","-rea de Itaquihacanga, campus universitário (UFMa).","-44.3027992248535","-2.52972006797791",NA,NA,"Erva rasteira",NA,NA,"33693","auto","874",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2445","2019-11-21 10:04:30-03","IBt","SP","333100","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","Pscheidt, AC","2013","02",NA,"Secco, RS; Rosa, NA","1998","04","28","Brasil","Maranhão","São Luís","Reserva da CAEMA, Capoeira de terra firme.","-44.3027992248535","-2.52972006797791",NA,NA,"Erva",NA,NA,"33693","auto","884",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2446","2019-11-21 10:04:30-03","IBt","SP","319362","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","Pscheidt, AC","2013","11",NA,"Allem, AC","1976","12","16","Brasil","Mato Grosso","Poconé","MT 112 - Poconé-Cáceres. Na beira da estrada, a 4 Km de Poconé.","-56.6227989196777","-16.2567005157471",NA,NA,"Erva anual",NA,NA,"200792","auto","735",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2447","2019-11-21 10:04:27-03","IBt","SP","268006","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","Pscheidt, AC","2013","10",NA,"Cordeiro, I; Catharino, ELM; Ribeiro, W; Simonetti, C; Machado, C","1992","11","20","Brasil","Mato Grosso do Sul","Bataguassu","Beira de estrada, várzea aluvionao do rio Paraná, brejo.","-52.4221992492676","-21.7141990661621",NA,NA,"Subarbusto ca. 1m alt. População abundante na beira da estrada.",NA,NA,"65610","auto","980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2448","2019-11-21 10:04:27-03","IBt","SP","286432","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","Pscheidt, AC","2013","08","02","Sano, SM","1979","01","25","Brasil","Mato Grosso do Sul","Rochedo","Beira do rio Aquidauana Lado oposto ao rio Indaiá, ca. 10 m da ponte.","-54.8925018310547","-19.9531002044678",NA,NA,NA,NA,NA,"51925","auto","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2449","2019-11-21 10:04:27-03","IBt","SP","151861","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","Pscheidt, AC","2013",NA,NA,"Irwin, HS; Reis dos Santos, R; Souza, R; Fonseca, SF","1969","01","26","Brasil","Minas Gerais","Diamantina","Serra do Espinhaço, Sandy places in cerrado. Rocky cerrado ca. 15 km NE of Diamantina, on road to Mendanha.","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,"101169","auto","22602",NA,NA,NA,NA,NA,NA,"1300","1300",NA,NA,NA,NA,NA,NA
"2450","2019-11-21 10:04:30-03","IBt","SP","314938","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","Pscheidt, AC","2013","11",NA,"Luchi, AE; Marcelli, MP; Ribeiro, CH","1995","03","23","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Mata de galeria (na borda do rio do salto na Ponte de Pedra).","-43.793098449707","-21.8425006866455",NA,NA,"Trepadeira",NA,NA,"30417","auto","432",NA,NA,NA,NA,NA,NA,"1300","1300",NA,NA,NA,NA,NA,NA
"2451","2019-11-21 10:04:27-03","IBt","SP","18599","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","Pscheidt, AC","2013","11",NA,"s.col.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,"44599","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2452","2019-11-21 10:04:30-03","IBt","SP","443081","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","Pscheidt, AC","2013","08","02","Brügger, MC; Salimena Pires, FR; Oliveira, ML","1987","10","03","Brasil","Minas Gerais","Rio Preto","Serra do Funil","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,NA,"20815","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2453","2019-11-21 10:04:30-03","IBt","SP","471050","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","Pscheidt, AC","2014","06",NA,"Andrade, IR; et al.","2012","05","17","Brasil","Minas Gerais","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo dos Gerais","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"26557","auto","450",NA,NA,NA,NA,NA,NA,"1257","1257",NA,NA,NA,NA,NA,NA
"2454","2019-11-21 10:04:27-03","IBt","SP","226980","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","Pscheidt, AC","2013","11",NA,"Stehmann, JR; Pedralli, G","1987","12","02","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Beira de córrego. Estação de PETI-CEMIG.","-43.3622016906738","-19.826099395752",NA,NA,"Arbusto",NA,NA,"17525","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2455","2019-11-21 10:04:30-03","IBt","SP","334846","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","Pscheidt, AC","2013","10",NA,"Farinaccio, MA; Campos Filho, EM","1998","12","17","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Rio do Peixe, mata ciliar próxima a A.D. São Roque.","-46.3657989501953","-20.2453002929688",NA,NA,"Arbusto vol·vel, latescente.",NA,NA,"57119","auto","272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2456","2019-11-21 10:04:27-03","IBt","SP","258981","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","Pscheidt, AC","2013",NA,NA,"Brantjes, NBM","1978","06","02","Brasil","Pará","Baião","South of village ruderal, on roadside.","-49.6716995239258","-2.79056000709534",NA,NA,NA,NA,NA,"102605","auto","706407",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2457","2019-11-21 10:04:27-03","IBt","SP","1881","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","Cordeiro, I; Pscheidt, AC","2008","11",NA,"Hoehne, FC","1918","04","27","Brasil","Paraná","Guaraqueçaba","Ararapira","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"37295","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2458","2019-11-21 10:04:30-03","IBt","SP","373399","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","Pscheidt, AC","2014","07",NA,"Miranda, AM; Grillo, M; Araujo, F; Bezerra, AV","2004","09","23","Brasil","Pernambuco","Buíque","Parque Nacional de Catimbau. Estrada de barro para Carimbau.","-37.1557998657227","-8.62306022644043",NA,NA,NA,NA,NA,"38964","auto","4482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2459","2019-11-21 10:04:27-03","IBt","SP","18602","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","Cordeiro, I","2009","03",NA,"Pickel, B","1924","06",NA,"Brasil","Pernambuco","Olinda",NA,"-34.8553009033203","-8.00889015197754",NA,NA,NA,NA,NA,"7110","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2460","2019-11-21 10:04:30-03","IBt","SP","345246","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","Pscheidt, AC","2014","07",NA,"Rodrigues, SM","1995","02","18","Brasil","Piauí","Gilbués","atrás do viveiro, campo cerrado antropizado","-45.3438987731934","-9.83166980743408",NA,NA,NA,NA,NA,"69776","auto","276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2461","2019-11-21 10:04:27-03","IBt","SP","25059","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","Cordeiro, I","2009",NA,NA,"Hoehne, FC","1914","09",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Morro de São João","-43.2075004577637","-22.9027996063232",NA,NA,"Arbustiva",NA,NA,"57442","auto","91",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2462","2019-11-21 10:04:27-03","IBt","SP","120010","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","Pscheidt, AC","2013",NA,NA,"Hoehne, W","1964","03","28","Brasil","Rio de Janeiro","Rio de Janeiro","Próximo Recreio dos Bandeirantes. Ao sol, na areia da restinga.","-43.2075004577637","-22.9027996063232",NA,NA,"Herbácea",NA,NA,"57442","auto","5687",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2463","2019-11-21 10:04:27-03","IBt","SP","263088","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","Pscheidt, AC","2013","10",NA,"Mattos, J; Silveira, N","1986","12","04","Brasil","Rio Grande do Sul","Sarandi","Posto Agropecuário. Campo sujo.","-52.9230995178223","-27.9438991546631",NA,NA,NA,NA,NA,"20705","auto","30362",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2464","2019-11-21 10:04:27-03","IBt","SP","217235","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","Pscheidt, AC","2013","10",NA,"Sobral, M; et al.","1986","11",NA,"Brasil","Rio Grande do Sul","Taquari","Cerro Pelado. Campo pedregoso na encosta do cerro.","-51.8643989562988","-29.7996997833252",NA,NA,"Erva",NA,NA,"21657","auto","5192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2465","2019-11-21 10:04:30-03","IBt","SP","50924","S","Plantae","Euphorbiaceae","Microstachys","corniculata","Microstachys corniculata","(Vahl) Griseb.","Pscheidt, AC","2013","10",NA,"Rambo, B","1942","01","30","Brasil","Rio Grande do Sul","Tupanciretã","In campo.","-53.8358001708984","-29.0806007385254",NA,NA,NA,NA,NA,"59498","auto","10122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
