"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","typeStatus","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"528","2019-10-07 09:15:59-03","UEFS","HUEFS","31503","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Rodrigues, R.R.","277","1995","01","02",NA,"Brasil",NA,NA,NA,"HUEFS0031503","Angiospermae","Lamiales","Walp.","F.França","São Paulo","São Paulo","Jaboticabal, Fazenda Santa Izabel, margem esquerda do Rio Mogi-Guaçu.","-46.6300010681152","-23.5400009155273","HUEFS0031503",NA,NA,NA,"53584","auto",NA,"2011","08",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"529","2019-10-07 09:15:59-03","UEFS","HUEFS","182383","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Santos, J.S.","222","2012","01","16",NA,"Brasil",NA,NA,"Mata Atlântica, solo argilo-arenoso com bastante serrapilheira.","HUEFS0182383","Angiospermae","Lamiales","Walp.",NA,"Rio de Janeiro","Casimiro de Abreu","Margem da BR 101, próximo a Reserva Poço das Antas.","-42.2042007446289","-22.4806003570557","HUEFS0182383",NA,"15","15","24732","auto",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"530","2019-10-07 09:15:59-03","UEFS","HUEFS","182382","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Santos, J.S.","221","2012","01","16",NA,"Brasil",NA,NA,"Mata Atlântica, solo argilo-arenoso com bastante serrapilheira.","HUEFS0182382","Angiospermae","Lamiales","Walp.",NA,"Rio de Janeiro","Casimiro de Abreu","Margem da BR 101, próximo a Reserva Poço das Antas.","-42.2042007446289","-22.4806003570557","HUEFS0182382 HUEFS0182382_01",NA,"15","15","24732","auto",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"531","2019-10-07 09:15:59-03","UEFS","HUEFS","114292","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Grotta, A.S.","812","1953","11","22",NA,"Brasil",NA,NA,NA,"HUEFS0114292","Angiospermae","Lamiales","Walp.",NA,"São Paulo","Campinas","Margem do rio Pirapintiguí.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"532","2019-10-07 09:15:59-03","UEFS","HUEFS","27878","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Pereira, D.F.","175","1992","07","24",NA,"Brasil",NA,NA,"Mata do Portugues.","HUEFS0027878","Angiospermae","Lamiales","Walp.",NA,"São Paulo","Mogi Guaçu","Reserva Biologica e Estação Experimental de Mogi Guaçu.","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"533","2019-10-07 09:15:59-03","UEFS","HUEFS","30431","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Romaniuc Neto, S.","1369","1993","05","03",NA,"Brasil",NA,NA,NA,"HUEFS0030431","Angiospermae","Lamiales","Walp.","F.França","São Paulo","Mogi Guaçu","Reserva Biológica e Estação Experimental de Mogir Guaçu. Mata da Figueira.","-46.9421997070312","-22.372200012207","HUEFS0030431",NA,NA,NA,"39309","auto",NA,"2011","08",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"534","2019-10-07 09:15:59-03","UEFS","HUEFS","30434","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Toledo, C.B.","514","1993","05","03",NA,"Brasil",NA,NA,NA,"HUEFS0030434","Angiospermae","Lamiales","Walp.","F.França","São Paulo","Mogi Guaçu","Reserva Biologica e Estação Experimetal de Mogi-Guaçu. Mata da Figueira.","-46.9421997070312","-22.372200012207","HUEFS0030434",NA,NA,NA,"39309","auto",NA,"2011","08",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"535","2019-11-22 16:07:27-03","UEFS","HUEFS","36223","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora",NA,"2749","1996","05","09",NA,"Brasil",NA,NA,"Vázea Periodicamente Inundável.","HUEFS0036223","Angiospermae","Lamiales","Walp.","F.França","Espírito Santo","Linhares","Reserva Florestal de Linhares. Estrada: Aceiro com Bragato. Córrego Tamaduá.","-40.0722007751465","-19.3910999298096","HUEFS0036223",NA,NA,NA,"48094","auto",NA,"2016","12",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"536","2019-10-07 09:15:59-03","UEFS","HUEFS","37182","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Jardim, J.G.","1044","1997","05","23",NA,"Brasil",NA,NA,"Área de cultivo de cacau, área abandonada.","HUEFS0037182","Angiospermae","Lamiales","Walp.","F.França","Bahia","Itacaré","Rodovia para itacaré. Entrada ca. de 1km da BR-101. Ramal que leva às fazedas no sentido L, margem do Rio de Contas, ca. 8Km da entrada.","-38.9967002868652","-14.2775001525879","HUEFS0037182",NA,NA,NA,"41230","auto",NA,"1999","05",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"537","2019-12-19 09:42:21-03","UEFS","HUEFS","88958","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Andrade-Lima","747733","1974","05","03",NA,"Brasil",NA,NA,NA,"HUEFS0088958","Angiospermae","Lamiales","Walp.",NA,"Pernambuco","São Lourenço da Mata","São Bento. Toró","-35.0182991027832","-8.00222015380859","HUEFS0088958",NA,NA,NA,"21764","auto",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"538","2019-10-07 09:15:59-03","UEFS","HUEFS","147665","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Assis, A.M.","978","2003","07","17",NA,"Brasil",NA,NA,NA,"HUEFS0147665","Angiospermae","Lamiales","Walp.","F.França","Espírito Santo","Santa Teresa","São João de Petrópolis, Margens do Rio Santa Mª Rio Doce, próximo Cerâmica Unitelha.","-40.6002998352051","-19.9356002807617","HUEFS0147665",NA,NA,NA,"23813","auto",NA,"2016","11",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"539","2019-10-07 09:15:59-03","UEFS","HUEFS","90185","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Falcão, B.P.S.","26","2003","11","07",NA,"Brasil",NA,NA,"Mata Atlântica.","HUEFS0090185","Angiospermae","Lamiales","Walp.","F.França","Alagoas","Murici","Serra do Ouro(Estação Ecológica de Murici.)","-35.9432983398438","-9.30667018890381","HUEFS0090185",NA,NA,NA,"22851","auto",NA,"2016","12",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"540","2019-10-07 09:15:59-03","UEFS","HUEFS","32653","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora var. egleri","Irwin, H.S.","47162","1960","07","26",NA,NA,NA,NA,NA,"HUEFS0032653","Angiospermae","Lamiales","Moldenke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"var. egleri",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"541","2019-10-07 09:15:59-03","UEFS","HUEFS","32653","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora var. egleri","Irwin, H.S.","47162","1960","07","26",NA,NA,NA,NA,NA,"HUEFS0032653","Angiospermae","Lamiales","Moldenke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"var. egleri",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"542","2019-09-05 15:28:47-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","candelabrum","Aegiphila candelabrum","E. Hassler","8120",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-58.1689","-23.2025",NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"543","2019-06-11 13:23:37-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","chrysantha","Aegiphila chrysantha","P. Nuñez V.","6844","1987","1","15","South America","Peru",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","Cuzco",NA,NA,"-72.5","-12.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"6844",NA,NA
"544","2019-09-04 20:51:49-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","chrysantha","Aegiphila chrysantha","H. F. A. von Eggers","14348","1892",NA,NA,"South America","Ecuador",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-78.1869","-1.4628",NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"545","2019-06-11 12:50:52-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","chrysantha","Aegiphila chrysantha","D. N. Smith","2069","1982","6","22","South America","Peru",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","Pasco",NA,"Oxapampa","-75.4","-10.5667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"2069",NA,NA
"546","2019-06-05 11:54:11-03","F","FMNH-SEEDPLANTS","V0089247F","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","chrysantha","Aegiphila chrysantha","J. G. Graham & J. Schunke V.","557","1998","8","3","South America","Peru",NA,NA,NA,"V0089247F","Spermatophyta",NA,NA,"RRC ID Flag","Ucayali","Coronel Portillo","Cuenca del Río Ucayali. Nueva Luz de Fatima, vecindad de Lago Yarinacocha.","-74.57","-8.35","V0089247F_01 V0089247F_02",NA,"150","200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"557",NA,NA
"547","2019-01-23 10:18:18-02","F","FMNH-SEEDPLANTS","V0043382F","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","chrysantha","Aegiphila chrysantha glabra","G. Klug","3894","1934","10",NA,"South America","Peru",NA,NA,NA,"V0043382F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0043382F_01","Isotype",NA,NA,NA,NA,"glabra",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"548","2019-01-23 10:18:18-02","F","FMNH-SEEDPLANTS","V0043382F","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","chrysantha","Aegiphila chrysantha glabra","G. Klug","3894","1934","10",NA,"South America","Peru",NA,NA,NA,"V0043382F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0043382F_01","Isotype",NA,NA,NA,NA,"glabra",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"549","2019-06-11 13:28:07-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","lanceolata","Aegiphila lanceolata","J. Schunke V.","5444","1961","7","7","South America","Peru",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","Loreto",NA,NA,"-75","-4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"5444",NA,NA
"550","2019-06-11 13:24:54-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","microcalycina","Aegiphila microcalycina","G. T. Prance","10907","1971","3","12","South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","Roraima",NA,NA,"-61","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"10907",NA,NA
"551","2019-06-11 13:24:25-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","J. S. Blanchet","3269",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"3269",NA,NA
"552","2019-06-11 13:24:54-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","G. T. Prance","9838","1969","2","11","South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","Roraima",NA,NA,"-61","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"9838",NA,NA
"553","2019-06-11 13:24:24-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","G. G. Hatschbach","19157","1968","4","25","South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","Paraná",NA,NA,"-51","-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"19157",NA,NA
"554","2020-07-23 11:59:39-03","CEPLAC","CEPEC","819","PreservedSpecimen","Plantae","Avicenniaceae","Aegiphila","chrysantha","Aegiphila chrysantha","R. P. Belém","1430","1965","07","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"L. A. Mattos-Silva","Bahia","CAMACAN","Rod. Camacan/Itabuna.","-39.4958000183105","-15.4191999435425",NA,NA,NA,NA,"22686","auto",NA,NA,NA,NA,"0W0'0","0S0'0",NA,"30/12/1978",NA,NA,NA,NA
"555","2020-07-23 11:59:39-03","CEPLAC","CEPEC","825","PreservedSpecimen","Plantae","Avicenniaceae","Aegiphila","chrysantha","Aegiphila chrysantha","R. P. Belém","1436","1965","08","07",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"T. S. dos Santos","Bahia","MUCURÍ","Faz. Afonsopolis, Margem do Rio Mucuri.","-39.5508003234863","-18.0863990783691",NA,NA,NA,NA,"78440","auto",NA,NA,NA,NA,"0W0'0","0S0'0",NA,"30/12/1978",NA,NA,NA,NA
"556","2020-07-23 11:59:39-03","CEPLAC","CEPEC","2086","PreservedSpecimen","Plantae","Avicenniaceae","Aegiphila","cuspidata","Aegiphila cuspidata","R. P. Belém","2228","1966","05","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"F. França","Bahia","ubaitaba","Rod. Ubaitaba/Ubata.","-39.323299407959","-14.3125",NA,NA,NA,NA,"27575","auto",NA,NA,NA,NA,"0*0'0","0*0'0",NA,"30/03/1999",NA,NA,NA,NA
"557","2020-07-23 12:24:12-03","CEPLAC","CEPEC","119460","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","D. Cardoso","1691","2007","01","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M. M. M. Lopes","Bahia","AMARGOSA","Serra do Timbó. Trilha para o Jequitibá. Área de estudos do Projeto Timbó/Centro Sapucaia.","-39.663889","-13.1175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W39'50","13S7'3",NA,"30/10/2007",NA,NA,NA,NA
"558","2020-07-23 12:09:20-03","CEPLAC","CEPEC","111270","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Paixão, J. L.","905","2006","03","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Sem Informação","Bahia","ALMADINA","Serra do Concovado, Rod. Almadina/Coaraci, ca. 5 km.","-39.6025","-14.703611",NA,NA,"300","300",NA,NA,NA,NA,NA,NA,"39W36'9","14S42'13",NA,NA,NA,NA,NA,NA
"559","2020-07-23 12:24:12-03","CEPLAC","CEPEC","82108","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","J. G. Jardim","1884","1999","01","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"F. França","Bahia","JUSSARÍ","Rod. Jussari/Palmira, ntrada ca. 7,5Km. Faz. Teimoso a 1,5Km a E da entrada. RPPN Serra do Teimoso.","-39.583333","-15.166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W35'","15S10'",NA,"30/12/2003",NA,NA,NA,NA
"560","2020-07-23 12:24:12-03","CEPLAC","CEPEC","66666","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","L. A. Mattos-Silva","3218","1995","02","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"F. França","Bahia","ILHÉUS","Campus da UESC, Km 16 Rod. Ilheus/Itabuna. Prox. a Torre Central.","-39.166667","-14.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W10'","14S48'",NA,"30/03/1999",NA,NA,NA,NA
"561","2020-07-23 12:24:12-03","CEPLAC","CEPEC","85066","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","A. M. Amorim","2920","1999","04","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"F. França","Bahia","JUSSARÍ","Rod. Jussari/Palmira. Entrada ca. 7,5Km de Jussari. Faz. Teimoso. RPPN Serra do Teimoso. Na trilha de acesso.","-39.528611","-15.158056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W31'43","15S9'29",NA,"30/12/2003",NA,NA,NA,NA
"562","2020-07-23 12:24:12-03","CEPLAC","CEPEC","99346","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","F. França","3404","2000","05","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"F. França","Bahia","JUSSARÍ","Reserva particular do patrimônio natural.","-39.522778","-15.154722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W31'22","15S9'17",NA,"30/05/2000",NA,NA,NA,NA
"563","2020-07-23 12:24:12-03","CEPLAC","CEPEC","84267","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","E. M. N. Ferraz","596","1999","01","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"F. França","Pernambuco","SÃO VICENTE FÉRRER","Mata do Estado.","-35.5","-7.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35W30'","7S35'",NA,"30/12/2003",NA,NA,NA,NA
"564","2020-07-23 12:24:12-03","CEPLAC","CEPEC","100579","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","L. A. Mattos-Silva","4537","2002","06","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"L. A. Mattos-Silva","Bahia","BUERAREMA","Prop. Assentamento Dois Irmãos (460,7ha.), situada no Km 36 Rod. Ilhéus/Buerarema (BA-251), Km antes de Buerarema.","-39.2997016906738","-14.959400177002",NA,NA,NA,NA,"14251","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/2002",NA,NA,NA,NA
"565","2020-07-23 12:24:12-03","CEPLAC","CEPEC","6667","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","R. S. Pinheiro","1023","1971","01","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"F. França","Bahia","ILHÉUS","Area do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,"0*0'99","99*99'99",NA,"30/03/1999",NA,NA,NA,NA
"566","2020-07-23 12:24:12-03","CEPLAC","CEPEC","5753","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","T. S. dos Santos","767","1970","04","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"F. França","Bahia","ILHÉUS","Area do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,"0*0'99","99*99'99",NA,"30/03/1999",NA,NA,NA,NA
"567","2020-07-23 12:24:12-03","CEPLAC","CEPEC","25133","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","J. L. Hage","1479","1986","02","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"F. França","Bahia","ILHÉUS","Area do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,"30/03/1999",NA,NA,NA,NA
"568","2020-07-23 12:24:12-03","CEPLAC","CEPEC","16819","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","J. L. Hage","236","1979","05","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"F. França","Bahia","ILHÉUS","Quadra D do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,"0*0'0","0*0'0",NA,"30/03/1999",NA,NA,NA,NA
"569","2020-07-23 12:24:12-03","CEPLAC","CEPEC","16381","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","L. A. Mattos-Silva","407","1979","05","31",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"F. França","Bahia","ILHÉUS","Quadra D do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,"0*0'0","0*0'0",NA,"30/03/1999",NA,NA,NA,NA
"570","2020-07-23 12:24:12-03","CEPLAC","CEPEC","23778","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","J. L. Hage","565","1981","03","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"F. França","Bahia","ILHÉUS","Quadra D do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,"30/03/1999",NA,NA,NA,NA
"571","2020-07-23 12:24:12-03","CEPLAC","CEPEC","24179","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","J. L. Hage","1098","1978","11","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"F. França","Bahia","ILHÉUS","Quadra D do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,"30/03/1999",NA,NA,NA,NA
"572","2020-07-23 12:24:12-03","CEPLAC","CEPEC","40119","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","J. L. Hage","2085","1986","01","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"F. França","Bahia","ILHÉUS","Quadra D' do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,"30/03/1999",NA,NA,NA,NA
"573","2020-07-23 12:24:12-03","CEPLAC","CEPEC","40135","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","J. L. Hage","2111","1994","11","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"F. França","Bahia","ILHÉUS","Quadra do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,"30/03/1999",NA,NA,NA,NA
"574","2020-07-23 12:24:12-03","CEPLAC","CEPEC","44394","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","T. S. dos Santos","4457","1978","03","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"F. França","Bahia","ILHÉUS","Quadra I do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,"30/03/1999",NA,NA,NA,NA
"575","2020-07-23 12:24:12-03","CEPLAC","CEPEC","73670","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","J. G. Jardim","1044","1997","05","23",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"F. França","Bahia","ITACARÉ","Rod. para Itacaré. Entrada ca. 1Km da BR-101. Ramal que leva às Fazs. No sentido L, margem do Rio de Contas, ca. 8Km da entrada.","-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,"41230","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/2003",NA,NA,NA,NA
"576","2020-07-23 12:24:12-03","CEPLAC","CEPEC","2282","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","R. P. Belém","2202","1966","05","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"F. França","Bahia","ubaitaba","Rod. Ubaitaba/Itacare.","-39.323299407959","-14.3125",NA,NA,NA,NA,"27575","auto",NA,NA,NA,NA,"0*0'0","0*0'0",NA,"30/03/1999",NA,NA,NA,NA
"577","2020-07-23 12:09:20-03","CEPLAC","CEPEC","138574","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","R.C. Forzza","7858",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"E.F. Guimarães & D. Machado","Espírito Santo","Vila Pavão",NA,"-40.611400604248","-18.6149997711182",NA,NA,NA,NA,"19647","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","2020-07-23 12:09:20-03","CEPLAC","CEPEC","149676","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","V. C. Cysneiros","219",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"R. Moura","Rio de Janeiro","São Fidélis",NA,"-41.746898651123","-21.6460990905762",NA,NA,NA,NA,"31178","auto",NA,NA,NA,NA,NA,NA,NA,"11/8/2016",NA,NA,NA,NA
