"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","typeStatus","individualCount","previousCatalogNumber"
"513","2020-11-12 16:59:34-03","UEL","FUEL","11445","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Mansano, VF","Francisco das Chagas e Silva; Silva, LHS; Solimões, CI","1591","1992","06","18",NA,"Brasil","Paraná","Floresta dos Godoy, Área de pasto com afloramento",NA,NA,NA,NA,NA,NA,"Londrina","-51.1627998352051","-23.3103008270264","63728","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2020-11-12 16:59:34-03","UEL","FUEL","8826","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Mansano, VF","Soares-Silva, LH; Francisco das Chagas e Silva","162","1989","01","08",NA,"Brasil","Paraná","Parque Estadual Mata dos Godoy",NA,NA,NA,NA,NA,NA,"Londrina","-51.1627998352051","-23.3103008270264","63728","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2020-11-12 16:59:34-03","UEL","FUEL","11350","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Francisco das Chagas e Silva; Francisco das Chagas e Silva; Silva; Silva; Silva","Francisco das Chagas e Silva","1493","1992","10","05",NA,"Brasil","Paraná","Parque Estadual Mata dos Godoy",NA,NA,NA,NA,NA,NA,"Londrina","-51.1627998352051","-23.3103008270264","63728","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2020-11-12 16:59:34-03","UEL","FUEL","40183","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Mansano, VF","s.coletor","s.n.","1988","04",NA,NA,"Brasil","Paraná","Parque Municipal Arthur Thomas",NA,NA,NA,NA,NA,NA,"Londrina","-51.1627998352051","-23.3103008270264","63728","auto",NA,NA,"1998","09","16",NA,NA,NA,NA,NA,NA,NA
"517","2020-11-12 16:59:34-03","UEL","FUEL","25790","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Gonçalves, OM; et al.","s.n.","1998","05","18",NA,"Brasil","Paraná","Água Três Barras",NA,NA,NA,NA,NA,NA,"Nova América da Colina","-50.7174987792969","-23.3306007385254","12486","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2020-11-12 16:59:34-03","UEL","FUEL","33560","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Dias, MC","Pavão, OC; et al.","s.n.","1999","11","18",NA,"Brasil","Paraná","Fazenda Santa Cecília do Bom Jesus",NA,NA,NA,NA,NA,NA,"Santo Antônio do Paraíso","-50.6455993652344","-23.4936008453369","24994","auto",NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2020-11-12 16:59:34-03","UEL","FUEL","30908","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Dias, MC","Ferreira, JA; et al.","s.n.","2000","06","29",NA,"Brasil","Paraná","Fazenda Tangará",NA,NA,NA,NA,NA,NA,"São Jerônimo da Serra","-50.7411003112793","-23.7275009155273","30511","auto",NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2020-11-12 16:59:34-03","UEL","FUEL","25784","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Gonçalves, OM","s.n.","1999","05","13",NA,"Brasil","Paraná","Rio Tangará",NA,NA,NA,NA,NA,NA,"Sertaneja","-50.8382987976074","-23.0368995666504","31896","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2020-11-12 16:59:34-03","UEL","FUEL","2721","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Mansano, VF","Sasajima, E","s.n.","1986","05","31",NA,"Brasil","Paraná","Seção Horizonte",NA,NA,NA,NA,NA,NA,"Uraí","-50.7963981628418","-23.1975002288818","13486","auto",NA,NA,"1998","09","16",NA,NA,NA,NA,NA,NA,NA
"522","2020-11-12 16:59:34-03","UEL","FUEL","33562","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Mantovani, W","Catharino, ELM","624","1986","01","07",NA,"Brasil","São Paulo","Mata da Pedreira-ESALQ/USP, ESALQ/USP",NA,NA,NA,NA,NA,NA,"Piracicaba","-47.6399993896484","-22.7199993133545","44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2020-11-12 16:59:34-03","UEL","FUEL","33561","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Sartori, ALB","Barreto, KD; et al.","2539","1994","05","24",NA,"Brasil","São Paulo","Pé da Serra-Santana, Santana",NA,NA,NA,NA,NA,NA,"São Pedro","-47.9099998474121","-22.5400009155273","19379","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2019-11-01 15:00:00-03","UnB","UB","112094","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Filho Mendonça, CV","Ratter, JA","7340","1994","06","14","Southern America","Brasil","Goiás","18km from Alto Paraíso de Goiás on the road to Nova Roma",NA,NA,NA,"Small, young tree, with spine shoots.; 3m; In low mesophytic forest with strong cerradão.",NA,NA,NA,"-47.333333","-14.116667",NA,NA,"-47.333333","-14.116667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2019-11-01 15:00:00-03","UnB","UB","142183","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Hatschbach, G","61460","1994","11","07","Southern America","Brasil","Paraná","Cabeceiras do Ribeirão do Tigre",NA,NA,NA,"Flor creme.; Árvore 15m.; Mata pluvial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2019-11-01 15:00:00-03","UnB","UB","142184","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Mendonça Filho, CV","Heringer, EP","s.n.","1958","08","08","Southern America","Brasil","Minas Gerais","Fazenda do Rasgão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2019-11-01 15:00:00-03","UnB","UB","142185","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Mendonça Filho, CV","Heringer, EP","9326A","1963","11","05","Southern America","Brasil","Minas Gerais","Margem do Rio Preto",NA,NA,NA,"Árvore.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2019-11-01 15:00:00-03","UnB","UB","142187","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Mendonça Filho, CV","Pereira, BAS","1561","1991","02","10","Southern America","Brasil","Bahia","Km 7 da rodovia Barreiras/Ibotirama",NA,NA,NA,"Frutos imaturos de cor verde amarelada.; Árvore 10m.; Mata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2019-11-01 15:00:00-03","UnB","UB","142188","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Mendonça Filho, CV","Heringer, EP","3704","1955","01","28","Southern America","Brasil",NA,NA,NA,NA,NA,"Árvore.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2019-11-01 15:00:00-03","UnB","UB","142192","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Ratter, JA","7710","1997","07","19","Southern America","Brasil","Piauí","7km from Corrente on the road to Barreiras (BR-135)",NA,NA,NA,"Tree 7m.; Mesotropic cerradão",NA,NA,"Corrente","-45.166667","-10.466667",NA,NA,"-45.166667","-10.466667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2019-11-01 15:00:00-03","UnB","UB","112097","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Filho Mendonça, CV","Mendes, ICA","44","1983","07","16","Southern America","Brasil","Goiás","Formosa, Fazenda Vargem Grande",NA,NA,NA,"Fruto com ala bege amarronzado.; Mata ciliar. Solo: Solo argiloso.",NA,NA,"Formosa","-47.334400177002","-15.5371999740601","113054","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2019-11-01 15:00:00-03","UnB","UB","112098","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Filho Mendonça, CV","Mendes, ICA","38","1983","07","03","Southern America","Brasil","Goiás","Formosa, Fazenda Vargem Grande",NA,NA,NA,"Mata ciliar. Solo: Solo argiloso.",NA,NA,"Formosa","-47.334400177002","-15.5371999740601","113054","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2019-11-01 15:00:00-03","UnB","UB","112093","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Filho Mendonça, CV","Mendes, ICA","82","1992","06","06","Southern America","Brasil","Goiás","Formosa, Fazenda Vargem Grande",NA,NA,NA,"Árvore 16,5m; Mata de galeria.",NA,NA,"Formosa","-47.334400177002","-15.5371999740601","113054","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2019-11-01 15:00:00-03","UnB","UB","112095","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Filho Mendonça, CV","Mendes, ICA; et al.","20","1982","11","06","Southern America","Brasil","Goiás","Formosa, Fazenda Vargem Grande",NA,NA,NA,"Árvore; Mata ciliar. Solo: Solo argiloso.",NA,NA,"Formosa","-47.334400177002","-15.5371999740601","113054","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2019-11-01 15:00:00-03","UnB","UB","112100","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Filho Mendonça, CV","Mendes, ICA","42","1983","07","16","Southern America","Brasil","Goiás","Formosa, Fazenda Vargem Grande",NA,NA,NA,"Fruto verde com ala marrom claro.; Mata ciliar. Solo: Solo argiloso.",NA,NA,"Formosa","-47.334400177002","-15.5371999740601","113054","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2019-11-01 15:00:00-03","UnB","UB","112099","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Filho Mendonça, CV","Mendes, ICA","24","1982","11","08","Southern America","Brasil","Goiás","Formosa, Fazenda Vargem Grande",NA,NA,NA,"Ramos com folhas, botões florais, madeira e casca.; Mata seca densa. Solo: Solo argiloso.",NA,NA,"Formosa","-47.334400177002","-15.5371999740601","113054","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2019-11-01 15:00:00-03","UnB","UB","142190","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Mendonça Filho, CV","Pereira, BAS","1674","1991","02","19","Southern America","Brasil","Minas Gerais","Ponte sobre o Rio Preto na estrada que vai de Palmital à BR-251",NA,NA,NA,"Fruto imaturo de cor verde amarelada.; Árvore 12m.",NA,NA,"Unaí","-46.9061012268066","-16.3575000762939","97926","auto",NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","2019-11-01 15:00:00-03","UnB","UB","112092","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Filho Mendonça, CV","Ratter, JA; et al.","7231","1994","05","26","Southern America","Brasil","Goiás","Near Rio Parida, 31,5km from Alto Paraíso de Goiás on the road to Nova Roma",NA,NA,NA,"Bark greyish fawn, detaching in shaggy scales like some Eucalyptus species.; Tree 15m x 45cm; In a pach of mesophytic forest.",NA,NA,NA,"-47.216667","-14.116667",NA,NA,"-47.216667","-14.116667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2019-11-01 15:00:00-03","UnB","UB","142182","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Mendonça Filho, CV","Heringer, EP","3693","1960","06","03","Southern America","Brasil","Minas Gerais","Margem do Rio Paraopeba. Rodovia Brasília-Belo Horizonte",NA,NA,NA,"Em frutificação; Árvore.; Mata ciliar",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2019-11-01 15:00:00-03","UnB","UB","142191","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Ratter, JA","8005","1998","07","21","Southern America","Brasil","Minas Gerais","Vale de Peruaçu, close to Fabião on the highway BR-135 between Januária and Manga",NA,NA,NA,"Tree 11m.; Deciduous forest",NA,NA,NA,"-44.25","-15.133333",NA,NA,"-44.25","-15.133333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","2019-11-01 15:00:00-03","UnB","UB","112096","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Filho Mendonça, CV","Mendes, ICA","43","1983","07","16","Southern America","Brasil","Goiás","Formosa, Fazenda Vargem Grande",NA,NA,NA,"Mata ciliar. Solo: Solo argiloso.",NA,NA,"Formosa","-47.334400177002","-15.5371999740601","113054","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","2019-11-01 15:00:00-03","UnB","UB","142189","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Rocha, DMS","Rocha, DMS","63","1998","05","26","Southern America","Brasil","Goiás","Próxima a sede do Parque Estadual de Terra Ronca",NA,NA,NA,"Frutos alados de cor marrom.; Árvore 12m.; Área antropizada, remanescente de mata seca",NA,NA,"São Domingos","-46.3182983398438","-13.3983001708984","73215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2019-11-01 15:00:00-03","UnB","UB","41463","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Rocha, DMS","Rocha, DMS","115","1998","09","03","Southern America","Brasil","Goiás","Terra Ronca",NA,NA,NA,NA,NA,NA,"São Domingos","-46.3182983398438","-13.3983001708984","73215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","2019-11-01 15:00:00-03","UnB","UB","17177","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Ratter, JA; Bridgewater, S; Fonsêca Filho, J; Lima, ES","8089","1998","08","19","Southern America","Brasil","Mato Grosso","Close to the junction of the road to Querência with the BR 158 (approx. 10km N of Ribeirão Cascalheira)",NA,NA,NA,"Coppice regeneration - many shoots to 3m tall. Bark smooth, greyish brown.; By roadside in area of cleared cerradão.",NA,NA,"Ribeirão Cascalheira","-51.8241996765137","-12.9416999816895","106632","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","2019-11-01 15:00:00-03","UnB","UB","142186","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Mendonça Filho, CV","Heringer, EP","s.n.","1959","09","07","Southern America","Brasil","Minas Gerais","Fazenda do Funisl, 28km da cidade",NA,NA,NA,"Árvore.; Mata ciliar",NA,NA,"Paraopeba","-44.4042015075684","-19.2744007110596","26090","auto",NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2019-10-03 10:03:46-03","UFSCar","SORO","1652","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,NA,"7","1990","04","20",NA,"Brasil","São Paulo","ESALQ",NA,NA,NA,NA,NA,NA,"Piracicaba","-47.6399993896484","-22.7199993133545","44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","2019-10-03 10:03:46-03","UFSCar","SORO","1654","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,NA,"105","1991","04","02",NA,"Brasil","São Paulo","ESALQ",NA,NA,NA,NA,NA,NA,"Piracicaba","-47.6399993896484","-22.7199993133545","44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2019-10-03 10:03:46-03","UFSCar","SORO","1655","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Bessa, M.M.A.; Cortez, R.B.; Lima, M.I.R.G.","4","1998","01","29",NA,"Brasil","São Paulo","ESALQ",NA,NA,NA,NA,NA,NA,"Piracicaba","-47.6399993896484","-22.7199993133545","44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2019-10-03 10:03:46-03","UFSCar","SORO","1656","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Barretto, K.D.; Fernandes, G.D.; Fernandes, R.D.","3463","1995","01","04",NA,"Brasil","São Paulo","Sítio Barreirinho",NA,NA,NA,NA,NA,NA,"Anhembi","-48.1199989318848","-22.7800006866455","25656","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","2019-05-06 11:57:49-03","UFU","HUFU","25986","S","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Rocha, D.M.S.","Silva, A.P.; Rocha, D.M.S.","115","1999","05","09",NA,"Brasil","Goiás","Parque Estadual Terra Ronca, Área muito degradada na base de uma moreira com vegetação preservada. pasto abandonado.",NA,NA,NA,"Árvore ca. de 20 m. Frutos imaturos verde amarronzado.","HUFU00009498","HUFU00009498","São Domingos","-46.3182983398438","-13.3983001708984","73215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","2019-05-06 11:57:49-03","UFU","HUFU","53939","S","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Leonel; Vasconcelos","s.n.","2008","09","04",NA,"Brasil","Minas Gerais","Fazenda Riacho",NA,NA,NA,"Mata seca.","HUFU00009497","HUFU00009497","Paracatu","-46.874698638916","-17.2222003936768","72344","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","2021-02-23 13:22:28-03","MN","R-TIPOS","69553","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","pedicellatum","Machaerium pedicellatum","Vogel","Rudd, V.E.","Freire-Allemão, F.","s.n.",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Serra do Guandú",NA,NA,NA,NA,"R000069553","R000069553_001",NA,NA,NA,NA,NA,NA,NA,"1972","11",NA,NA,NA,NA,NA,"Isotypus de Machaerium allemanii Benth.",NA,NA
"553","2020-08-20 20:38:49-03","UFSC","FLOR","17118","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Camargo, R.","Santos, M.M.","80","1984","05","19",NA,"Brasil","Bahia","Próximo ao riacho da Gameleira.","490","490",NA,"árvore (fanerófita), dap 29 cm, diâmetro de copa 5 m, caule reto, folhas alternas, flor alado, 11m altura. Freqüência fraca. Convênio Projeto RADAMBRASIL/IBDF.","FLOR0017118",NA,"Santana","-44.0511016845703","-12.9833002090454","49190","auto",NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2020-01-31 10:38:17-03","IFAM","EAFM","6011","PreservedSpecimen","Plantae",NA,NA,"Fabaceae-Faboideae","Machaerium","pedicellatum","Machaerium pedicellatum","Vogel","Lima, H.C.","Kinupp, V.F.; Brack, P.","2822","2003","11","05",NA,"Brasil","Rio Grande do Sul","Parque Farroupilha; antiga Redenção; em frente a reitoria da UFRGS; ao lado do sinal de trânsito do lado do Parque Farroupilha.",NA,NA,NA,"; DESC: Árvore; 8,0 m; frutos maduros (sâmaras) com alas marrons e porção com semente preta; tronco com súber ligeiramente descamante; liso e avermelhado.",NA,NA,"Porto Alegre","-51.2299995422363","-30.0331001281738","29946","auto",NA,NA,"2009","06",NA,NA,NA,NA,NA,NA,NA,NA
"555","2021-03-04 15:43:18-03","IF","SPSF","08266","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon",NA,NA,"I.C.A.Mendes",NA,"1982","11","07","América do Sul","Brasil","GO",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Formosa","-47.334400177002","-15.5371999740601","113054","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"556","2021-03-04 15:43:18-03","IF","SPSF","38044","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","G.A.D.C. Franco","M.L.R.H.Gouveia",NA,"2007","05","02","América do Sul","Brasil","SP","córrego da Lavra",NA,NA,NA,"COLETA: Área de APP.&nf;Arvoreta estéril, 6-7m altura.;",NA,NA,"Itaoca","-48.8400001525879","-24.6399993896484","11789","auto",NA,NA,"2007","05","07","Magnoliopsida",NA,NA,NA,NA,NA,NA
"557","2021-03-04 15:43:18-03","IF","SPSF","02879","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon",NA,NA,"A. Rodrigues",NA,"1946","11","27","América do Sul","Brasil","SP",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Piracicaba","-47.6399993896484","-22.7199993133545","44778","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"558","2021-03-04 15:43:18-03","IF","SPSF","03098","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon",NA,NA,"A. Rodrigues",NA,"1947","07","19","América do Sul","Brasil","SP",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Piracicaba","-47.6399993896484","-22.7199993133545","44778","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"559","2021-03-04 15:43:18-03","IF","SPSF","07745","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon",NA,NA,"B.Costa",NA,"1962","05","11","América do Sul","Brasil","SP","Escola Superior de Agricultura",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Piracicaba","-47.6399993896484","-22.7199993133545","44778","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"560","2021-03-04 15:43:18-03","IF","SPSF","04268","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon",NA,NA,"B.Costa",NA,"1952","04","23","América do Sul","Brasil","SP","Horto Florestal",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273","53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"561","2021-03-04 15:43:18-03","IF","SPSF","07150","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon",NA,NA,"A.Silva",NA,"1984","02","22","América do Sul","Brasil","SP","hospital Mandaqui",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273","53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"562","2021-03-04 15:43:18-03","IF","SPSF","52136","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","T.M.Ribeiro","I. Toffoli & T.M.Ribeiro","46","2009","08","31","América do Sul","Brasil","SP","Estação Ecológica de Itaberá","700","700",NA,"COLETA: Árvore de 7,5m de altura. Material infértil. Indivíduo 6794 da fitossociologia.; GEOGRAFIA: Árvore de 7,5m de altura. Material infértil. Indivíduo 6794 da Fitossociologia.;",NA,NA,"Itaberá","-49.144167","-23.833889",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"563","2021-03-04 15:43:18-03","IF","SPSF","08314","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon",NA,NA,"I.C.A.Mendes","41","1983","07","16","América do Sul","Brasil","GO",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Formosa","-47.334400177002","-15.5371999740601","113054","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
