"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem"
"433","2019-01-25 15:40:48-02","IAC","IAC","22786","S","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"H.M. Souza","s/nº",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8228","-22.2528",NA,NA,NA,NA,"R.H. Fortunato","1970","03","20",NA,NA,NA,NA,NA,"1998","08","-47.8228","-22.2528",NA,"15",NA,NA,NA
"434","2019-08-06 13:07:54-03","IAC","IAC","32571","S","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"M.C.E. Amaral; A.D. Faria; J.C. Falcão; S. Gottermann; K. Calago & R. Belinelo","122",NA,"Brasil","São Paulo","Brotas","estrada Brotas, Dourados, Ribeirão da Rasteira","-48.1267","-22.2842",NA,NA,NA,NA,"R.B. Pinto","1995","07","20",NA,NA,NA,NA,NA,"2013","11","-48.1267","-22.2842",NA,"20",NA,NA,NA
"435","2020-07-23 12:07:34-03","CEPLAC","CEPEC","63541","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens",NA,NA,"J. E. de Paula","3394",NA,"Brasil","Maranhão","SANTA QUITÉRIA",NA,NA,NA,NA,NA,NA,NA,"J. E. de Paula","1992","04","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1992"
"436","2020-07-23 12:07:34-03","CEPLAC","CEPEC","69251","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens",NA,NA,"G. Hatschbach","62719",NA,"Brasil","Mato Grosso","diamantino","Trevo p/ Alto Paraguai.","-56.4460983276367","-14.4085998535156",NA,NA,NA,NA,"L. P. de Queiroz","1995","05","13",NA,NA,NA,"134442","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995"
"437","2019-11-01 14:59:39-03","UnB","UB","41238","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Pedrosa, N","16","Southern America","Brasil","Tocantins","Palmas",NA,"-48.3602981567383","-10.2128000259399",NA,NA,NA,NA,"Ceolin, GB","2001","05","19",NA,NA,NA,"62375","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2019-11-01 14:59:39-03","UnB","UB","41320","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Irwin, HS","21555","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Burkart, A","1968","03","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2019-11-01 14:59:39-03","UnB","UB","41321","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Irwin, HS","17335","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Burkart, A","1966","06","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2019-11-01 14:59:39-03","UnB","UB","41322","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Irwin, HS","17407","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Burkart, A","1966","06","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2019-11-01 14:59:39-03","UnB","UB","141927","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Irwin, HS","27326","Southern America","Brasil","Minas Gerais",NA,"Ca. 3km E of Cantoni",NA,NA,NA,"Fruit gray-green.; Subshrub 1,5m.; Cerrado",NA,NA,"Heringer, EP","1970","03","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2019-11-01 14:59:39-03","UnB","UB","141928","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Irwin, HS","26759","Southern America","Brasil","Minas Gerais",NA,"Ca. 15km W of Corinto",NA,NA,NA,"Fruit green, maturing brown.; Subshrub 1,5m.; Cerrado",NA,NA,NA,"1970","03","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2019-11-01 14:59:39-03","UnB","UB","141929","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Irwin, HS","31591","Southern America","Brasil","Bahia",NA,"Ca. 4km N of Barreiras, road to Santa RIta de Cássia",NA,NA,NA,"Corolla lavender-pink.; Shrub 1m.; Cerrado and gallery",NA,NA,"Burkart, A","1971","03","05",NA,NA,NA,NA,NA,"1975",NA,NA,NA,NA,NA,NA,NA,NA
"444","2019-11-01 14:59:39-03","UnB","UB","141930","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Anderson, WR","9077","Southern America","Brasil","Minas Gerais",NA,"About 1km E of Rio Pandeiros, near road to Januária",NA,NA,NA,"Banner and wings purple-pink.; Sandy cerrado",NA,NA,"Ceolin, GB","1973","04","18",NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA
"445","2019-11-01 14:59:39-03","UnB","UB","141931","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Irwin, HS","5518","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"Fruit gray-green.; Subshrub 1,5m.",NA,NA,"Ceolin, GB","1964","08","23",NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA
"446","2019-11-01 14:59:39-03","UnB","UB","174442","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Souza, VC; Souza, JP; Duarte, AR; Mazine-Capelo, FF","14739","Southern America","Brasil","Mato Grosso","São Félix do Araguaia","Estrada entre a Vila de Pontinópolis e a Serra dos Magalhães.","-51.216861","-11.560944",NA,"Subarbusto, flores róseas.; Savana Parque. Área arborizada densa (cerrado).",NA,NA,"Ceolin, GB","1997","03","21",NA,NA,NA,NA,NA,"2009","11","-51.216861","-11.560944",NA,"06",NA,NA,NA
"447","2019-11-01 14:59:39-03","UnB","UB","41261","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Ratter, JA","4728","Southern America","Brasil","Goiás",NA,"Rio Praim","-47","-16.666667",NA,NA,NA,NA,"Ceolin, GB","1982","08","15",NA,NA,NA,NA,NA,NA,NA,"-47","-16.666667",NA,NA,NA,NA,NA
"448","2019-11-01 14:59:39-03","UnB","UB","41246","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Irwin, HS","17545","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceolin, GB","1966","06","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2019-11-01 14:59:39-03","UnB","UB","41263","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Heringer, EP","11205A","Southern America","Brasil","Goiás","Samambaia","Rio Corumbá",NA,NA,NA,NA,NA,NA,"Ceolin, GB","1967","05","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2019-11-01 14:59:39-03","UnB","UB","41318","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Irwin, HS","24372","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Burkart, A","1969","03","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2019-11-01 14:59:39-03","UnB","UB","41319","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Irwin, HS","21706","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Burkart, A","1968","03","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2019-11-01 14:59:39-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Villarroel, D; Martinez, MT; Penarrieta, A","2511","Southern America","Bolivia","Santa Cruz","Prov. Andrés Ibáñez","Región de las Pampas de Terebinto. Zona de llanura ondulante, con suelos predominantemente arenosos, vegetación de cerrado sensu stricto, con árboles dispersos, y zonas con árboles agrupados.","-63.397222","-17.695556",NA,NA,NA,NA,NA,"2013","10","03","450","450",NA,NA,NA,NA,NA,"-63.397222","-17.695556",NA,NA,NA,NA,NA
"453","2019-11-01 14:59:39-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Villarroel, D; Martinez, MT; Aramayo, G; Nee, MH","3201","Southern America","Bolivia","Santa Cruz","Prov. Germán Busch","Cerro Mutún. Cima del cerro en dirección Sur de los mástiles. Campo sujo que se desarrolla sobre suelos pedregosos y muy poco profundos, se observan áreas con afloramientos rocosos abruptos.","-58.465242","-19.335094",NA,NA,NA,NA,"Villarroel, D","2014","02","26","730","730",NA,NA,NA,NA,NA,"-58.465242","-19.335094",NA,NA,NA,NA,NA
"454","2021-01-04 10:57:38-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Zanatta, MRV; Faria, JEQ; Castro, BM","2193","Southern America","Brasil","Distrito Federal","Brasília","Região da Fercal. Monumento Natural do Morro da Pedreira.","-47.949167","-15.511667",NA,"Material coletado para a elaboração do Plano de Manejo da Unidade de Conservação.; Subarbusto, 0,6m. Flor magenta, vinho por fora. Fruto castanho escuro. Foto (M.R. Zanatta).; Cerrado de encosta alterado, transição com mata seca, com regenerantes de",NA,NA,"Zanatta, MRV","2015","05","23","829","829",NA,NA,NA,"2015","05","-47.949167","-15.511667",NA,NA,NA,NA,NA
"455","2019-11-01 14:59:39-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Villarroel, D; Martinez, MT; Miranda, V","4003","Southern America","Bolivia","Santa Cruz","Prov. Vallegrande","Comunidad de Plan Sitano. Valle amplio rodeado por montanas de más de 2000 m de altitud, el interior con montanas debajo de los 1600 m, laderas cubiertas de bosque y sabanas arboladas, cimas con pastizales. Colectas realizadas en las sabanas arbolada","-63.947167","-18.869917",NA,NA,NA,NA,"Villarroel, D","2014","12","21","155","155",NA,NA,NA,NA,NA,"-63.947167","-18.869917",NA,NA,NA,NA,NA
"456","2019-11-01 14:59:39-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Villarroel, D; Martinez, MT; Penarrieta, A","2875","Southern America","Bolivia","Santa Cruz","Prov. Andrés Ibáñez","Región de Terebinto. Reserva Privada de Patrimonio Natural Arubaí. Área denominada como Infiernillo, zona de lomeríos, presenta valles grandes formados por la erosión hídrica de nacientes cubiertas por pastizales, y cimas con vegetación de sabanas ar","-63.415556","-17.682778",NA,NA,NA,NA,"Villarroel, D","2013","10","19","443","443",NA,NA,NA,NA,NA,"-63.415556","-17.682778",NA,NA,NA,NA,NA
"457","2019-11-01 14:59:39-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Villarroel, D; Martinez, MT; Penarrieta, A","2645","Southern America","Bolivia","Santa Cruz","Prov. Andrés Ibáñez","Región de las Pampas de Terebinto. Zona de llanura ondulante, con suelos predominantemente arenosos, vegetación de cerrado sensu stricto, con árboles dispersos, y zonas con árboles agrupados.","-63.420528","-17.662333",NA,NA,NA,NA,"Villarroel, D","2013","10","10","420","420",NA,NA,NA,NA,NA,"-63.420528","-17.662333",NA,NA,NA,NA,NA
"458","2019-11-01 14:59:39-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Villarroel, D; Martinez, MT; Alemán, L","3724","Southern America","Bolivia","Santa Cruz","Prov. Andrés Ibáñez","Monumento Natural Espejillos. Zona de Alto Espejo. Campo sujo con suelos pedregosos y bien drenados. Campo limpo con suelos arenosos y afloramientos abruptos de rocas.","-63.452778","-17.913333",NA,NA,NA,NA,"Villarroel, D","2013","11","30","885","885",NA,NA,NA,NA,NA,"-63.452778","-17.913333",NA,NA,NA,NA,NA
"459","2019-11-01 14:59:39-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Villarroel, D; Martinez, MT; Miranda, V","3899","Southern America","Bolivia","Santa Cruz","Prov. Vallegrande","Comunidad de Plan Sitano. Valle amplio rodeado por montanas de más de 2000 m de altitud, el interior con montanas debajo de los 1600 m, laderas cubiertas de bosque y sabanas arboladas, cimas con pastizales. Colectas realizadas en pastizales abiertos","-63.954444","-18.845556",NA,NA,NA,NA,"Villarroel, D","2014","12","20","155","155",NA,NA,NA,NA,NA,"-63.954444","-18.845556",NA,NA,NA,NA,NA
"460","2019-11-01 14:59:39-03","UnB","UB","41264","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Bucci, FFB","1597","Southern America","Brasil","Tocantins","Palmeirópolis","Rio Tocantins","-48.4021987915039","-13.0438995361328",NA,NA,NA,NA,"Ceolin, GB","2003","11","19",NA,NA,NA,"30204","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2019-10-03 10:03:43-03","UFSCar","SORO","1019","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Souza, V.C.; Souza, J.P.; Duarte, A.R.; Mazine, F.F.","14104",NA,"Brasil","Mato Grosso","São Félix do Araguaia","Estrada São Félix do Araguaia - Alto da Boa Vista.","-50.888611","-11.610639",NA,"Arbusto, ca. 50 cm alt, corola rósea.",NA,NA,NA,"1997","03","14",NA,NA,NA,NA,NA,NA,NA,"50°53'19,0''W","11°36'38,3''S",NA,NA,NA,NA,NA
"462","2019-10-03 10:03:43-03","UFSCar","SORO","1517","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","16626",NA,"Brasil","Mato Grosso","Alto Paraguai","Estrada para Tira Sentido/Arredores da Serra da Bocaina","-56.4824981689453","-14.5136003494263",NA,NA,NA,NA,NA,"1997","05","20",NA,NA,NA,"78022","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2019-05-06 11:57:45-03","UFU","HUFU","33119","S","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Romero, R.; Volpi, R.L.; Pacheco, R.A.; Carvalho, S.M.; Alves, A.S.; Cruz, M.P. & Mendonça,","6838",NA,"Brasil","Minas Gerais","Delfinópolis","Estrada para Gurita","-46.8539009094238","-20.343900680542",NA,"Subarbusto, ca. 0,4 m Cálice verde, corola magenta.; Campo rupestre.","HUFU00040466","HUFU00040466","Volpi, R.L.","2003","05","14",NA,NA,NA,"41380","auto","2003","10",NA,NA,NA,NA,NA,NA,NA
"464","2019-05-06 11:57:45-03","UFU","HUFU","67787","S","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Krieger, L.","10091",NA,"Brasil","Minas Gerais","Santana de Pirapama",NA,"-44.043098449707","-19.0060997009277",NA,"Subarbusto ereto 80 cm no cerrado, flores roxas.; Cerrado.","HUFU00008992","HUFU00008992","Lomy, A.","1971","02","17",NA,NA,NA,"43251","auto","1976","11",NA,NA,NA,"23",NA,NA,NA
"465","2016-10-27 13:32:45-02","UFMT","UFMT","42961","S","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Campos, E.P.; Dalla Côrt, A.S.; Melgar, G.F.; Silveira, G.L.","s.n.",NA,"Brasil","Mato Grosso","Rondonópolis","Campus Universitário de Rondonópolis UFMT","-54.578378","-16.465103",NA,"Herbácea, flores vistosas, corola com pétalas de cor clara por fora e pink por dentro, frutos imaturos de cor verde; Cerrado",NA,NA,NA,"2013","04","29",NA,NA,NA,NA,NA,NA,NA,"-54.578378","-16.465103",NA,NA,NA,NA,NA
"466","2016-10-27 13:32:45-02","UFMT","UFMT","42955","S","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Campos, E.P.; Dalla Côrt, A.S.; Melgar, G.F.; Nogueira, L.A.S.; Silveira, G.L.","s.n.",NA,"Brasil","Mato Grosso","Rondonópolis","Campus Universitário de Rondonópolis UFMT","-54.578378","-16.465103",NA,"Herbácea, 0,5 metros, flores com cálice de cor verde/rosado e corola rosa, fruto tipo vagem, com brácteas, folhas simples alternas e coriáceas, pilosas, pecíolo pulvino, presença de gemas; Cerrado",NA,NA,NA,"2012","07","31",NA,NA,NA,NA,NA,NA,NA,"-54.578378","-16.465103",NA,NA,NA,NA,NA
"467","2019-09-09 10:56:34-03","UFMT","UFMT","43548","S","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Silva, J.E.; Linhares, N.; Linhares, J.","s.n.",NA,"Brasil","Mato Grosso","Chapada dos Guimarães","Fazenda Água Fria.","-55.749698638916","-15.460599899292",NA,"Subarbusto.",NA,NA,NA,"2017","03","25",NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2021-02-08 12:41:48-03","UFRGS","ICN","184626","S","Plantae","Dicotyledon",NA,"Fabaceae","Galactia","cf. glaucescens","Galactia cf. glaucescens","Kunth",NA,"Lima, FM","130","América do Sul","Brasil","MS","Campo Grande","Campus UFMS, Cerrado da Química","-54.6464004516602","-20.4428005218506",NA,"Arbusto 1,50m altura com flor vermelha, presença de vagem, folhas apicais trifoliadas","ICN00022407","ICN00022407","Resende, UM","1999","10","10",NA,NA,NA,"161190","auto","2002","11",NA,NA,NA,"28",NA,NA,NA
"469","2021-02-08 12:41:48-03","UFRGS","ICN","159928","S","Plantae","Dicotyledon",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Ceolin, GB","163","América do Sul","Brasil","MS","Rio Verde de Mato Grosso","cerca de 3 km ao longo da estrada que parte da BR-163 para a Serra da Alegria entre Rio Verde e Coxim 18°44 545'S 54°50 825'W","-54.846944","-18.742222",NA,"arbusto 1-1,5 m, comum, vegetativo; cerrado alterado, relevo plano, latossoo vermelho","ICN00022412","ICN00022412","Ceolin, GB","2009","01","08",NA,NA,NA,NA,NA,NA,NA,"-54.846944","-18.742222",NA,NA,NA,NA,NA
"470","2021-02-08 12:41:48-03","UFRGS","ICN","159940","S","Plantae","Dicotyledon",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Valls, JFM","15327","América do Sul","Brasil","MS","Rio Verde de Mato Grosso","cerca de 3 km ao longo da estrada que parte da BR-163 para a Serra da Alegria entre Rio Verde e Coxim 18°44'33 0S 54°50'49 7W","-54.846944","-18.7425",NA,"flor lilás com estrias na parte de fora do estandarte, frutos verdes; cerrado, solo arenoso pouco estruturado, relevo plano, ocasional","ICN00022414","ICN00022414 ICN00022414_1","Ceolin, GB","2008","05","25",NA,NA,NA,NA,NA,NA,NA,"-54.846944","-18.7425",NA,NA,NA,NA,NA
"471","2021-02-08 12:41:48-03","UFRGS","ICN","159941","S","Plantae","Dicotyledon",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Valls, JFM","15328","América do Sul","Brasil","MS","Rio Verde de Mato Grosso","cerca de 3 km ao longo da estrada que parte da BR-163 para a Serra da Alegria entre Rio Verde e Coxim 18°44'33 0S 54°50'49 7W","-54.846944","-18.7425",NA,"flor lilás com estrias na parte de fora do estandarte, frutos verdes; cerrado, solo arenoso pouco estruturado, relevo plano, ocasional","ICN00022411","ICN00022411","Ceolin, GB","2008","05","25",NA,NA,NA,NA,NA,NA,NA,"-54.846944","-18.7425",NA,NA,NA,NA,NA
"472","2021-02-08 12:41:48-03","UFRGS","ICN","159239","S","Plantae","Dicotyledon",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Ceolin, GB","168","América do Sul","Brasil","MT","Água Boa","BR-158 km-535 em direção a Canarana 13°48 212'S 51°02 381'W","-51.043889","-13.805833",NA,"fruto maduro, deiscente, comum; cerrado antropizado, solo argiloso, relevo plano, crescendo sobre formigueiro","ICN00022410","ICN00022410 ICN00022410_1","Ceolin, GB","2009","01","13","308","308",NA,NA,NA,NA,NA,"-51.043889","-13.805833",NA,NA,NA,NA,NA
"473","2021-02-08 12:41:48-03","UFRGS","ICN","184637","S","Plantae","Dicotyledon",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Junqueira, DI","209","América do Sul","Brasil","GO","Caldas Novas","Parque Estadual Serra Caldas Novas","-48.625","-17.74169921875",NA,"Doação Herbário UEG/Morrinhos; Erva com flores vermelhas c/branco","ICN00022409","ICN00022409","Silva, MS","2008","04","26",NA,NA,NA,"36612","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2021-02-08 12:41:48-03","UFRGS","ICN","159929","S","Plantae","Dicotyledon",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Ceolin, GB","172","América do Sul","Brasil","MT","Pontes e Lacerda","BR-070 km 147 15°38 280'S 58°46 994'W","-58.769167","-15.641111",NA,"fruto maduro; campo úmido, beira de estrada, vegetção pós-fogo","ICN00022406","ICN00022406","Ceolin, GB","2009","01","19","222","222",NA,NA,NA,NA,NA,"-58.769167","-15.641111",NA,NA,NA,NA,NA
"475","2021-02-08 12:41:48-03","UFRGS","ICN","159245","S","Plantae","Dicotyledon",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Lima, LCP","421","América do Sul","Brasil","MS","Anastácio","Rodovia BR-262 km-501 5 ca. 2 km W do Trevo de Anastácio 20°29'47 25S 55°49'00W","-55.816667","-20.496389",NA,"frutos amarelados, pouco comum; vegetação secundária","ICN00022413","ICN00022413 ICN00022413_1","Ceolin, GB","2008","09","23",NA,NA,NA,NA,NA,NA,NA,"-55.816667","-20.496389",NA,NA,NA,NA,NA
"476","2021-02-08 12:41:48-03","UFRGS","ICN","088113","S","Plantae","Dicotyledon",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Coradin, L","s.n.et. Al","América do Sul","Brasil","PI","Gilbués","rodovia Correntes-Bom Jesus, 2km leste da cidade de Gilbues","-45.3438987731934","-9.83166980743408",NA,"planta de 50cm; área de transição cerrado-caatinga, solo areno-argiloso","ICN00022405","ICN00022405","Queiroz, LP","1983","06","18","560","560",NA,"69776","auto","1998","05",NA,NA,NA,NA,NA,NA,NA
"477","2021-02-08 12:41:48-03","UFRGS","ICN","184615","S","Plantae","Dicotyledon",NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens glaucescens","Kunth",NA,"Pott, A","10415","América do Sul","Brasil","MS","Campo Grande","Fazenda Pousada, APA do ceroula, aterro de estrada","-54.6464004516602","-20.4428005218506",NA,"Doação HMS; Subarbusto 40cm (rebrota), como xilopódio, ocasional. Flor: rosa; Solo argiloso, relevo vale","ICN00022408","ICN00022408","Silva, RR","2002","10","06",NA,NA,"glaucescens","161190","auto","2006","04",NA,NA,NA,"13",NA,NA,NA
