"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","typeStatus","relationshipType","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"861","2020-08-26 10:50:05-03","MCN-FZBRS","HAS","75957","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Mattos, J.","22332","1981","03",NA,"Brasil","Santa Catarina","Bom Jardim da Serra","-49.624698638916","-28.3369007110596",NA,NA,NA,NA,"na mata nebular; arbusto com ca. de 3m de altura.","HAS0075957",NA,NA,NA,NA,"Na localidade da Serra do Rio do Rastro","Magnoliophyta",NA,NA,NA,NA,"32577","auto",NA,NA,NA,NA,NA,NA,NA
"862","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76103","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Mattos, J.; Mattos, N.","22334","1981","03",NA,"Brasil","Santa Catarina","Bom Jardim da Serra","-49.624698638916","-28.3369007110596",NA,NA,NA,NA,"Na orla da mata nebular, arvoreta com ca. 3m de altura.","HAS0076103",NA,"2017","10","18","na Serra do Rio do Rastro","Magnoliophyta",NA,NA,NA,NA,"32577","auto",NA,NA,NA,NA,NA,NA,NA
"863","2020-08-26 10:50:05-03","MCN-FZBRS","HAS","75936","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Mattos, J.","7099","1960","01",NA,"Brasil","Santa Catarina","Bom Jardim da Serra","-49.624698638916","-28.3369007110596",NA,NA,NA,NA,"na matinha nebular; arvoreta ca. 3m de altura.","HAS0075936",NA,"2017","07",NA,"na Serra do Rio do Rastro","Magnoliophyta",NA,NA,NA,NA,"32577","auto",NA,NA,NA,NA,NA,NA,NA
"864","2020-08-26 10:50:05-03","MCN-FZBRS","HAS","75956","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Mattos, J.","13416","1966","02",NA,"Brasil","Santa Catarina","Bom Jardim da Serra","-49.624698638916","-28.3369007110596",NA,NA,NA,NA,"na borda da mata; arbusto de 3m de altura.","HAS0075956",NA,NA,NA,NA,"São Joaquim, Bom Jardim, boca da serra na rodovia para Lauro Müller","Magnoliophyta",NA,NA,NA,NA,"32577","auto",NA,NA,NA,NA,NA,NA,NA
"865","2020-08-26 10:50:05-03","MCN-FZBRS","HAS","75976","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Mattos, J.","16208","1971","01",NA,"Brasil","Santa Catarina","Bom Jardim da Serra","-49.624698638916","-28.3369007110596",NA,NA,NA,NA,"Na matinha da boca da serra; arbusto de 2 m de altura.","HAS0075976",NA,NA,NA,NA,"Serra do Rio do Rastro","Magnoliophyta",NA,NA,NA,NA,"32577","auto",NA,NA,NA,NA,NA,NA,NA
"866","2020-08-26 10:50:05-03","MCN-FZBRS","HAS","75942","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Mattos, J.","7123","1959","12",NA,"Brasil","Santa Catarina","Braço do Norte","-49.165599822998","-28.2749996185303",NA,NA,NA,NA,"margem do rio, junto ao povoado; arbusto.","HAS0075942",NA,"2017","07",NA,"Rio do Meio","Magnoliophyta",NA,NA,NA,NA,"16066","auto",NA,NA,NA,NA,NA,NA,NA
"867","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","75987","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Grings, M.","Mattos, J.","30143","1952",NA,NA,"Brasil","Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"arvoreta na mata","HAS0075987",NA,"2011","07","29",NA,"Magnoliophyta",NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA
"868","2020-08-26 10:50:05-03","MCN-FZBRS","HAS","75947","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Mattos, J.","1043","1954","10",NA,"Brasil","Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,NA,"HAS0075947",NA,"2017","10",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA
"869","2020-08-26 10:50:05-03","MCN-FZBRS","HAS","75944","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Mattos, J.","117","1954","02",NA,"Brasil","Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"numa capoeira","HAS0075944",NA,"2017","10","20",NA,"Magnoliophyta",NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA
"870","2020-08-26 10:50:05-03","MCN-FZBRS","HAS","75941","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Mattos, J.","7093","1960","01",NA,"Brasil","Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,NA,"HAS0075941",NA,"2017","07",NA,"Boca da Serra Nova","Magnoliophyta",NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA
"871","2020-08-26 10:50:05-03","MCN-FZBRS","HAS","75939","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Mattos, J.","13016","1965","07",NA,"Brasil","Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"numa capoeira; arbusto de 3m de altura.","HAS0075939",NA,"2017","10","23","Bom Jardim, boca da serra do Oratório","Magnoliophyta",NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA
"872","2020-08-26 10:50:05-03","MCN-FZBRS","HAS","75937","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Mattos, J.","13413","1966","02",NA,"Brasil","Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"na borda da mata; arbusto de 3 m de altura.","HAS0075937",NA,"2017","07",NA,"Bom Jardim, na rodovia para Lauro Müller","Magnoliophyta",NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA
"873","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","75985","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Grings, M.","Mattos, J.","7484","1960","01",NA,"Brasil","Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"na saída da picada, no extremo mais alto; pequena árvore.","HAS0075985",NA,"2011","07","29","campestre do Malacara","Magnoliophyta",NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA
"874","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76631","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Mattos, J.","7485","1960","01",NA,"Brasil","Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"picada p/ o campestre","HAS0076631",NA,NA,NA,NA,"Campestre do Malacara","Magnoliophyta",NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA
"875","2020-08-26 10:50:05-03","MCN-FZBRS","HAS","75962","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Mattos, J.","1108","1955","07",NA,"Brasil","Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,NA,"HAS0075962",NA,NA,NA,NA,"Granja Invernadinha","Magnoliophyta",NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA
"876","2020-08-26 10:50:05-03","MCN-FZBRS","HAS","75963","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Mattos, J.","2018","1954","02",NA,"Brasil","Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"4 m de altura, casca cinzenta","HAS0075963",NA,NA,NA,NA,"fazenda Velha","Magnoliophyta",NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA
"877","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","75983","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Mattos, J.","3448","1956","01",NA,"Brasil","Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"na mata","HAS0075983",NA,NA,NA,NA,"fazenda Velha","Magnoliophyta",NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA
"878","2020-08-26 10:50:05-03","MCN-FZBRS","HAS","75949","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Mattos, J.","1369","1953","03",NA,"Brasil","Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,NA,"HAS0075949",NA,"2017","10",NA,"Fazenda Velha","Magnoliophyta",NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA
"879","2020-08-26 10:50:05-03","MCN-FZBRS","HAS","75945","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Mattos, J.","2699","1956","01",NA,"Brasil","Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,NA,"HAS0075945",NA,"2017","10","20","Fazenda Velha na saída do Mato velho","Magnoliophyta",NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA
"880","2020-08-26 10:50:05-03","MCN-FZBRS","HAS","75959","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Mattos, J.","s.n.","1954","01",NA,"Brasil","Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"na mata, 3 m altura","HAS0075959",NA,NA,NA,NA,"Invernadinha","Magnoliophyta",NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA
"881","2020-08-26 10:50:05-03","MCN-FZBRS","HAS","75960","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Mattos, J.","547","1952","01",NA,"Brasil","Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"No mato, arvoreta; 10 m altura; botões florais","HAS0075960",NA,NA,NA,NA,"Morro Agudo","Magnoliophyta",NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA
"882","2020-08-26 10:50:05-03","MCN-FZBRS","HAS","75958","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Mattos, J.","s.n.","1953","03",NA,"Brasil","Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"capoeira","HAS0075958",NA,NA,NA,NA,"Morro Agudo","Magnoliophyta",NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA
"883","2020-08-26 10:50:05-03","MCN-FZBRS","HAS","75961","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Mattos, J.","539","1952","01",NA,"Brasil","Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,NA,"HAS0075961",NA,NA,NA,NA,"Morro Agudo","Magnoliophyta",NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA
"884","2020-08-26 10:50:05-03","MCN-FZBRS","HAS","75946","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Mattos, J.","983","1954","02",NA,"Brasil","Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"na margem do mato; 3 m de altura.","HAS0075946",NA,"2017","10",NA,"potreiro da Maria Jesuína","Magnoliophyta",NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA
"885","2020-08-26 10:50:05-03","MCN-FZBRS","HAS","75940","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Mattos, J.","6637","1959","01",NA,"Brasil","Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"no mato, na boca da serra; 1,5 m de altura.","HAS0075940",NA,"2017","10","23","Serra Nova","Magnoliophyta",NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA
"886","2020-08-26 10:50:05-03","MCN-FZBRS","HAS","75938","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Mattos, J.","7266","1960","01",NA,"Brasil","Santa Catarina","Urubici","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"na beira dos peraus; arbusto de 1,2 m de altura.","HAS0075938",NA,"2017","07",NA,"Morro da Igreja, campestre do Malacara","Magnoliophyta",NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA
"887","2019-11-21 10:11:50-03","IBt","SP","22409","S","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Landrum, LR","Dusén, P","528","1902","06","11","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"SP057486","SP057486","1980",NA,NA,"Serra do Itatiaia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888","2019-11-21 10:11:50-03","IBt","SP","269327","S","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum",NA,"Harley, RM; et al.","26218","1988","11","19","Brasil","Bahia","Rio de Contas","-41.966667","-13.516667","-41.966667","-13.516667","1500","1500","Arvoreta ca. 5m alt., pétalas brancas, filetes brancos, anteras creme. Ovários e estiletes branco-esverdeado.","SP057487","SP057487","1992",NA,NA,"Pico das Almas, vertente leste. Margem leste do Campo do queiróz. Campo rupestre e mata seca com afloramento de rocha. Na beira do riacho, na mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"889","2019-11-21 10:11:54-03","IBt","SP","304808","S","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Kawasaki, ML","Souza, VC; et al.","8204","1995","03","10","Brasil","Minas Gerais","Santana do Riacho","-43.545561","-19.249972","-43.545561","-19.249972","1300","1300","Arbusto ca. 1,5m alt., flores creme. Campo rupestre.",NA,NA,"1996",NA,NA,"Serra do Cipó, Rodov. Belo Horizonte-Conceição do mato Dentro, ca. 18km apos Chapéu de Sol. Fazenda Cachoeira da Capivara.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890","2019-11-21 10:11:54-03","IBt","SP","312681","S","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Kawasaki, ML","Shepherd, GJ; Goldenberg, R; Belinello, R; Galvão, JC; Santos, MV","97-76","1997","02","18","Brasil","São Paulo","Queluz","-44.834167","-22.425556","-44.834167","-22.425556","2500","2660","Arbusto 1,5m alt., flores brancas","SP057493","SP057493","1997",NA,NA,"Crista da Montanha vizinha a Pedra da Mina, vegetação subarbustiva e herbácea sobre pedras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891","2019-11-21 10:11:54-03","IBt","SP","312682","S","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Kawasaki, ML","Shepherd, GJ; Goldenberg, R; Belinello, R; Galvão, JC; Santos, MV","97-88","1997","02","19","Brasil","São Paulo","Queluz","-44.842778","-22.428056","-44.842778","-22.428056","2770","2770","Arbusto 1m alt., flores brancas",NA,NA,"1997",NA,NA,"Pedra da Mina, vegetação subarbustiva e herbácea sobre pedras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892","2019-11-21 10:11:54-03","IBt","SP","327064","S","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Kawasaki, ML","Kawasaki, ML; et al.","1005","1997","05","27","Brasil","Minas Gerais",NA,"-43.84","-12.683333","-43.84","-12.683333","1420","1420","Arvoreta 3m alt., flores brancas.",NA,NA,"1997",NA,NA,"Rodovia dos Inconfidentes (BR 365), km 46 próx. do restaurante Cabana da Serra.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893","2019-11-21 10:11:54-03","IBt","SP","315620","S","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Landrum, LR","Sucre, D","5793","1969","08","16","Brasil","Minas Gerais","Agulhas Negras",NA,NA,NA,NA,"2100","2220","Pequena árvore ca. 5,5m alt., fruto ainda verde.",NA,NA,"1982",NA,NA,"Subida para Agulhas Negras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"894","2019-11-21 10:11:54-03","IBt","SP","336837","S","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Kawasaki, ML","Carvalho, AM; et al.","6590","1998","08","29","Brasil","Bahia","Rio de Contas","-41.896944","-13.388889","-41.896944","-13.388889",NA,NA,"Planta arbustiva ca. 1,5m alt., folhas discolores, com face inferior mais clara, frutos imaturos verdes.","SP057489","SP057489","1999",NA,NA,"Pico do Itubira, campo rupestre. e mata ciliar. Ca. 31km SW da cidade, caminho para Mato Grosso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895","2019-11-21 10:11:54-03","IBt","SP","347146","S","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Kawasaki, ML","Nic Lughadha, EM; et al.","H50700","1991","01","10","Brasil","Bahia","Abaíra","-41.9","-13.266667","-41.9","-13.266667","1700","1800","Arbusto até 1,8m alt., folhas verde-escuras na face superior, mais claras na face inferior. Casca cinza, ligeiramente aspera, descascando em pequenos pedaços.","SP057491","SP057491","2001",NA,NA,"Tijuquinho. Beira da mata de neblina, parcialmente a sombra.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"896","2019-11-21 10:11:54-03","IBt","SP","347801","S","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Kawasaki, ML","França, GS; Stehmann, JR","156","2000","10","14","Brasil","Minas Gerais","Paraíso","-45.970833","-22.686944","-45.970833","-22.686944","1660","1660","Arbóreo 7m alt., frutos maduros escuros, próximo a estrada.",NA,NA,"2001",NA,NA,"Entre Pedra São Domingos e bairro Pessegueiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897","2019-11-21 10:11:54-03","IBt","SP","347796","S","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Kawasaki, ML","França, GS; et al.","88","2000","08","22","Brasil","Minas Gerais","Camanducaia","-45.936667","-22.713889","-45.936667","-22.713889","1800","2000","Arbóreo, frutos imaturos verde-escuros, folhas discolores, identidade 123.&nf;Mata de altitude.",NA,NA,"2001",NA,NA,"Divisa com Gonçalves, Mata do Altair.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"898","2019-11-21 10:11:54-03","IBt","SP","348638","S","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Sobral, M","Brugger, M","16354","1977","07","16","Brasil","Minas Gerais","Ibitipoca",NA,NA,NA,NA,NA,NA,"Nos campos altos. Arbusto 1,5m alt. com frutos.",NA,NA,"1997",NA,NA,"Serra de Ibitipoca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"899","2019-11-21 10:11:54-03","IBt","SP","140424","S","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena alpigena","(DC.) Landrum",NA,"Eiten, G; Eiten, LT","7157","1966","04","22","Brasil","Rio de Janeiro","Teresópolis","-43.034167","-22.457778","-43.034167","-22.457778","2100","2100","Bushy shrub 1 1/2 m tall, flowers all white.",NA,NA,NA,NA,NA,"Boundary between Teresópolis and Petrópolis, Serra dos àrgãos National Park, ca. 7 km SW of city of Teresópolis. Planalto , base of Pedra do Sino, a bare rock peak. Open rocky field with low shrubs, Chusquea, grass, etc. Soil humusy.",NA,NA,NA,NA,"alpigena",NA,NA,NA,NA,NA,NA,NA,NA,NA
"900","2019-11-21 10:11:54-03","IBt","SP","347551","S","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Kawasaki, ML","Hatschbach, G; et al.","71475","2000","10","20","Brasil","Espírito Santo","Venda Nova do Imigrante","-41.1347007751465","-20.3397006988525",NA,NA,"900","1000","Árvore 8m alt., floresta atlântica, encosta do morro.","SP057490","SP057490","2000",NA,NA,"Alto Bananeiras.",NA,NA,NA,NA,NA,"15909","auto",NA,NA,NA,NA,NA,NA,NA
"901","2019-11-21 10:11:54-03","IBt","SP","340704","S","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Kawasaki, ML","Rapini, A; Carvalho, MR","884","2000","03","04","Brasil","Minas Gerais","Caparaó","-41.9043998718262","-20.523099899292",NA,NA,NA,NA,"Arbusto ca. 1m alt., comum ao longo da trilha. Flores alvas passando a amareladas com a idade. Frutos verde-alvascentos.","SP057497","SP057497","2000",NA,NA,"Parque nacional do Caparaó, trilha entre a Tronqueira eo Terreirão.",NA,NA,NA,NA,NA,"15056","auto",NA,NA,NA,NA,NA,NA,NA
"902","2019-11-21 10:11:54-03","IBt","SP","315621","S","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Barroso, GM","Lima, HC; et al.","2560","1985","02","05","Brasil","Minas Gerais","Caparaó","-41.9043998718262","-20.523099899292",NA,NA,"1900","1900","Arbusto 1-5-2m alt., saxícola. Flores com cálice cinéreo-esverdeado, corola alva com pétala externa com mascula vinosa, estames alvos. Frutos maduros castanho-vinoso. Frequente nos campos de altitude acima de 2500msm.",NA,NA,"1986",NA,NA,"Troqueira, Parque nacional de Caparaó.",NA,NA,NA,NA,NA,"15056","auto",NA,NA,NA,NA,NA,NA,NA
"903","2019-11-21 10:11:54-03","IBt","SP","334091","S","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Kawasaki, ML","Kawasaki, ML; Rapini, A","1138","1999","03","16","Brasil","Minas Gerais","Datas","-43.6557998657227","-18.4456005096436",NA,NA,NA,NA,"Arbusto ca. 1,2m alt., flores brancas, entre pedras.",NA,NA,"1999",NA,NA,"Estrada Diamantina-Datas, km 605 da BR 367. Campo rupestre.",NA,NA,NA,NA,NA,"23532","auto",NA,NA,NA,NA,NA,NA,NA
"904","2019-11-21 10:11:54-03","IBt","SP","477047","S","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Yamamoto, LF","Yamamoto, LF","1693","2004","12","02","Brasil","Minas Gerais","Extrema","-46.3182983398438","-22.854700088501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Serra do Lopo",NA,NA,NA,NA,NA,"15223","auto",NA,NA,NA,NA,NA,NA,NA
"905","2019-11-21 10:11:50-03","IBt","SP","143303","S","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Kawasaki, ML","Semir, J; Sazima, M","CFSC4951","1974","02","10","Brasil","Minas Gerais","Jaboticatubas","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"Árvore ca. 3m alt., flores alvas",NA,NA,NA,NA,NA,"Km 126 ao longo da rodovia Lagoa Santa-Conceição do Mato Dentro, Diamantina. Mata ciliar.",NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA
"906","2019-11-21 10:11:54-03","IBt","SP","315618","S","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Peron, M","Peron, M","76","1987","02","24","Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,"1700","1700","Arbusto 1m alt., heliófilo, flores brancas.",NA,NA,"1987","04","24","Parque Estadual do Itacolomi. Campo rupestre.",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"907","2019-11-21 10:11:54-03","IBt","SP","315615","S","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Peron, M","Peron, M","175","1987","04","23","Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,"1500","1500","Subarbusto 80cm alt., heliófilo, flores com cálice castanho-ferrugíneo, corola e estames brancos.",NA,NA,"1987","04","23","Parque Estadual do Itacolomi, Morro do Cachorro. Encosta graminosa seca.",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
