"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","year","month","day","occurrenceRemarks","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","378259","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Schott","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"NY00378259","NY00378259_01","K. Fritsch",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=166315' target='other'> <mi>dwc_moreinfo</mi></a>","4972","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","378312","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","R. M. Klein","Brazil","Santa Catarina","Palhoça","Piloes, Palhoça","-48.694057","-27.77489",NA,NA,"400","400","NY00378312","NY00378312_01","G. T. Prance",NA,NA,NA,"1957","01","11","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=166279' target='other'> <mi>dwc_moreinfo</mi></a>","2169","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","378258","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","P. K. H. Dusén","Brazil","Paraná",NA,"Volta Grande, in silva primaera",NA,NA,NA,NA,NA,NA,"NY00378258","NY00378258_01","G. O. A. Malme",NA,NA,NA,"1909","12","01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=166308' target='other'> <mi>dwc_moreinfo</mi></a>","8653","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","378251","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Y. E. J. Mexia","Brazil","Minas Gerais",NA,"Districto Rio Branco. Fazenda do Bom Jardim; Pedera; overgrown slope",NA,NA,NA,NA,"720","720","NY00378251","NY00378251_01","G. T. Prance",NA,NA,NA,"1931","01","02","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=166310' target='other'> <mi>dwc_moreinfo</mi></a>","5473","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","823317","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","B. Rambo","Brazil","Rio Grande do Sul",NA,"Morro da Policia prope Porto Alegre.",NA,NA,NA,NA,NA,NA,"NY00823317","NY00823317_01",NA,NA,NA,NA,"1948","12","27","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=940092' target='other'> <mi>dwc_moreinfo</mi></a>","39194","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00835534","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","H. S. Irwin","Brazil","Minas Gerais",NA,"Ca. 17km NE of Diamantina, road to Mendanha. Serra do Espinhaço.","-43.55","-18.15",NA,NA,"1250","1250","NY00835534","NY00835534_01","G. T. Prance",NA,NA,NA,"1969","01","29","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=917785' target='other'> <mi>dwc_moreinfo</mi></a>","22882","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","378256","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","R. Callejas Posada","Brazil","Paraná","Antonina","Localidad de Serrinha. Vertiente Atlántica","-49.5","-25.5",NA,NA,"100","100","NY00378256","NY00378256_01","G. T. Prance",NA,NA,NA,"1983","11","30","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=166294' target='other'> <mi>dwc_moreinfo</mi></a>","1808","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","01192895","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","J. G. Jardim","Brazil","Bahia","Barro Preto","Serra da Pedra Lascada, 13,7 km de Barro Preto, na estrada que passa pela Faz. São Miguel em direção a serra. Trilha margeando a encosta da Serra vertente","-39.5361","-14.7703",NA,NA,"650","650","NY01192895","NY01192895_01","G. T. Prance",NA,NA,NA,"2005","12","10","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1396495' target='other'> <mi>dwc_moreinfo</mi></a>","4791","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","02695716","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","L. Riedel","Brazil",NA,NA,"Itacolumi.",NA,NA,NA,NA,NA,NA,"NY02695716","NY02695716_01",NA,NA,NA,NA,"1835","02",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2980644' target='other'> <mi>dwc_moreinfo</mi></a>","s.n.","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","378297","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","F. C. Hoehne","Brazil","São Paulo","Sao Paulo","Sao Paulo, nativa no Jardim Botanico","-46.618358","-23.646109",NA,NA,NA,NA,"NY00378297","NY00378297_01","F. C. Hoehne",NA,NA,NA,"1932","01","12","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=166300' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","378288","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","V. Gomes","Brazil","Minas Gerais",NA,"Est. Exp. Cel. Pacheco",NA,NA,NA,NA,NA,NA,"NY00378288","NY00378288_01","G. T. Prance",NA,NA,NA,"1956","02","28","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=166285' target='other'> <mi>dwc_moreinfo</mi></a>","97678","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","378305","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","D. S. D. de Araújo","Brazil","Rio de Janeiro","Paratí","Paratí-Mirim a beira da estrada, no trecho acidentado","-44.7131","-23.2181",NA,NA,NA,NA,"NY00378305","NY00378305_01","G. T. Prance",NA,NA,NA,"1976","12","09","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=166289' target='other'> <mi>dwc_moreinfo</mi></a>","1425","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","2063284","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","A. M. Amorim","Brazil","Bahia","Itanhém","Estrada de Itanhém a Batinga, ca. 16 km. Ramal a direita que dá acesso à Fazenda Pedra Grande, de propriedade de Etevaldo Rezende da Silva","-40.4261","-17.1381",NA,NA,NA,NA,"NY02063284","NY02063284_01","G. T. Prance",NA,NA,NA,"2004","12","29","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2364935' target='other'> <mi>dwc_moreinfo</mi></a>","4671","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","378303","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","L. Riedel","Brazil","São Paulo",NA,"In collib-siccis inter Taubaté et St. Paulo",NA,NA,NA,NA,NA,NA,"NY00378303","NY00378303_01","G. T. Prance",NA,NA,NA,"1833","11",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=166286' target='other'> <mi>dwc_moreinfo</mi></a>","1665","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","378301","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","B. D. Sucre","Brazil","Rio de Janeiro","Rio de Janeiro","Subida da pedra da Gávea","-43.283884","-22.998443",NA,NA,"700","770","NY00378301","NY00378301_01","G. T. Prance",NA,NA,NA,"1969","01","04","Braga 1229 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=166293' target='other'> <mi>dwc_moreinfo</mi></a>","4275","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","378252","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","F. C. Hoehne","Brazil","São Paulo","Sao Paulo","Jardim Botanico","-46.618358","-23.646109",NA,NA,NA,NA,"NY00378252","NY00378252_01","G. T. Prance",NA,NA,NA,"1931","12","11","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=166281' target='other'> <mi>dwc_moreinfo</mi></a>","28586","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","378243","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","R. Reitz","Brazil","Santa Catarina","Garuva","Mina Velha, Garuva, S. Francisco do Sul","-48.8547","-26.0269",NA,NA,"10","10","NY00378243","NY00378243_01","R. Reitz",NA,NA,NA,"1957","12","20","Lenho na xiloteca <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=166272' target='other'> <mi>dwc_moreinfo</mi></a>","5778","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","378260","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","L. Riedel","Brazil","Rio de Janeiro","Magé","Mandiocca. In sylvalicis ajuricis","-43.0406","-22.6531",NA,NA,NA,NA,"NY00378260","NY00378260_01","G. T. Prance",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=166313' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","378306","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","E. Ecologia","Brazil","Santa Catarina","Brusque","Mata da Azambuja. Brusque","-48.910147","-27.126635",NA,NA,NA,NA,"NY00378306","NY00378306_01","G. T. Prance",NA,NA,NA,"1949","12","05","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=166276' target='other'> <mi>dwc_moreinfo</mi></a>","41","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","1145321","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","P. G. Delprete","Brazil","Goiás","Pirenópolis","Serra dos Pireneus. Córrego da Barriguda.","-48.8842","-15.8175",NA,NA,"1080","1080","NY01145321","NY01145321_01","P. G. Delprete",NA,NA,NA,"2004","11","06","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1310787' target='other'> <mi>dwc_moreinfo</mi></a>","9060","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","378257","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","P. K. H. Dusén","Brazil","Paraná","Candido de Abreu","Serra da Prata, Caixa de Agua","-51.3331","-24.5669",NA,NA,NA,NA,"NY00378257","NY00378257_01","G. O. A. Malme",NA,NA,NA,"1910","08","23","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=166307' target='other'> <mi>dwc_moreinfo</mi></a>","10114","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","378300","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","L. Riedel","Brazil","São Paulo","Sao Carlos","Sao Carlos","-47.853114","-21.880273",NA,NA,NA,NA,"NY00378300","NY00378300_01","G. T. Prance",NA,NA,NA,"1834","01",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=166275' target='other'> <mi>dwc_moreinfo</mi></a>","1869","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","378299","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","L. Riedel","Brazil","São Paulo","Sao Carlos","In fruticet. siccis pr. St. Carlos","-47.8897","-22.0103",NA,NA,NA,NA,"NY00378299","NY00378299_01","G. T. Prance",NA,NA,NA,"1834","01",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=166292' target='other'> <mi>dwc_moreinfo</mi></a>","1869","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","378264","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","J. Miers","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"NY00378264","NY00378264_01",NA,NA,NA,NA,"1878",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=166316' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","378302","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","L. Riedel","Brazil","Rio de Janeiro","Magé","In sylvaticis apricis pr. Mandiocca","-43.0406","-22.6531",NA,NA,NA,NA,"NY00378302","NY00378302_01","G. T. Prance",NA,NA,NA,"1831",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=166314' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","01198510","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","W. W. Thomas","Brazil","Bahia","Uruçuca","7.3 km N of Serra Grande on rd to Itacaré. Fazenda Lagoa do Conjunto Fazenda Santa Cruz. Southern Bahian moist forest.","-39.0617","-14.4231",NA,NA,NA,NA,"NY01198510","NY01198510_01","W. W. Thomas",NA,NA,NA,"1991","07","01","Site: SG <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=167504' target='other'> <mi>dwc_moreinfo</mi></a>","7344","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","378287","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","B. Rambo","Brazil","Rio Grande do Sul",NA,"Brasilia, RGS, Vila Manresa prope P. [Porto] Alegre",NA,NA,NA,NA,NA,NA,"NY00378287","NY00378287_01","G. T. Prance",NA,NA,NA,"1949","11","04","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=166309' target='other'> <mi>dwc_moreinfo</mi></a>","37841","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","378261","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","J. Cordeiro","Brazil","Paraná","Paranaguá","Ipanema","-48.5092","-25.5203",NA,NA,NA,NA,"NY00378261","NY00378261_01","G. G. Hatschbach",NA,NA,NA,"1994","11","23","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=166306' target='other'> <mi>dwc_moreinfo</mi></a>","1207","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2017-01-12 12:02:00-02","NY","NYBG","378308","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada",NA,"R. M. Klein","Brazil","Santa Catarina","Brusque","Mata da Azambuja, Brusque","-48.910147","-27.126635",NA,NA,"50","50","NY00378308","NY00378308_01","L. B. Smith",NA,NA,NA,"1949","12","05","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=166302' target='other'> <mi>dwc_moreinfo</mi></a>","148","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","378246","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","L. R. Landrum","Brazil","Rio de Janeiro","Rio de Janeiro","Floresta da Tijuca, near Chapel","-43.278116","-22.956929",NA,NA,NA,NA,"NY00378246",NA,"R. C. Barneby",NA,NA,NA,"1982","01","13","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=166273' target='other'> <mi>dwc_moreinfo</mi></a>","4114","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","1182063","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","P. G. Delprete","Brazil","Goiás","Cocalzinho de Goiás","Serra dos Pireneus, Faz. Capitão do Mato. Floresta de galeria aos lados do Córrego Água Fria.","-48.8","-15.8",NA,NA,"1100","1100","NY01182063","NY01182063_01","P. G. Delprete",NA,NA,NA,"2004","10","24","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1396902' target='other'> <mi>dwc_moreinfo</mi></a>","8946","South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-02-18 09:29:06-03","UNESP-IBB","BOTU","33530","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","DC.","Sakuragui, C.M.","Brasil","Paraná","Cunha","Rodovia Paraty para Cunha",NA,NA,"9999","9999",NA,NA,"BOTU033530",NA,"Brotto, M.L.","2017","08","18","2000","10","12",NA,"823",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-11-13 09:19:22-03","UFRJ","RFA","10508","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","G.G. Hatschbach","Brasil","Paraná","Guaratuba","Praia do Mendanha","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"RFA10433",NA,"G.G. Hatschbach",NA,NA,NA,"1967","11","20","Arvoreta de 6m., tronco de 18cm, cálice verde.","17886",NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"78","2020-11-13 09:19:22-03","UFRJ","RFA","31290","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","M.A. Louzada; J.C. Gomes","Brasil","Rio de Janeiro","Angra dos Reis","Matas de encosta","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"RFA37364",NA,"C.M. Vieira",NA,NA,NA,"2002",NA,NA,"Coletas da amostragem fitossociológica. Parcela: P6; Ind.: 11","s.n.",NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA
"79","2020-06-29 11:29:49-03","UFRJ","RFA","24072","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","F. M. de B. Pereira; G. de Souza, J.A.F. Nogueira, M.R. Gomes, A. Campbell","Brasil","Rio de Janeiro","Guapimirim","Fazenda do Portinho - fazendas consorciadas.","-42.901389","-22.551389","42º54'5''W","22º33'5''S",NA,NA,"RFA35593",NA,"A. Quinet",NA,NA,NA,"2000","02","26","Árvore, 5m de altura, 4m de diâmetro, DAP 18cm, heliófila, comum no local.","103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-13 09:19:22-03","UFRJ","RFA","24540","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","F. M. de B. Pereira","Brasil","Rio de Janeiro","Macaé","5º Distrito, Fazenda Carreira Comprida - Areia Branca.","-42.026944","-22.345278","42º1'37''W","22º20'43''S","49","49","RFA35592",NA,"Cláudia Magalhães Vieira","2001","07","26","2000","05","22","Árvore, 7,5m de altura, 9cm de DAP, folhas e flores verdes, fruto preto, comum no local.","24/13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-11-13 09:19:22-03","UFRJ","RFA","26260","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","A. Quinet","Brasil","Rio de Janeiro","Nova Friburgo","Distrito de Lumiar/Macaé de Cima, Sítio Cabana Flor da Montanha.","-42.406389","-22.354722","42º24'23''W","22º21'17''S","700","700","RFA35596",NA,"A. Quinet","2001","08","24","2001","01","23","Árvore, 8m de altura, 45cm de DAP, folha discolor verde, flor com cálice verde e corola branca, comum no local.","50/65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-11-13 09:19:22-03","UFRJ","RFA","26490","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Flávio de Britto Pereira","Brasil","Rio de Janeiro","São José do Vale do Rio Preto","Sítio Serra do Capim.","-42.877222","-22.157222","42º52'38''W","22º9'26''S","899","899","RFA35594",NA,"A. Quinet","2001","08","24","2001","01","13","Arbusto, 5m de altura, 11cm de DAP, flores branco e roxo, rara no local.","39/63",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
