"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","locality","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet"
"506","2020-09-22 13:48:58-03","USP","SPFW","8370","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","cauliflora","Myrciaria cauliflora","(Mart.) O.Berg","Oliveira, E.C.","Oliveira, E.C.","2019",NA,NA,"Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"27B",NA,NA,NA,NA,NA,"Cidade Universitária Armando de Salles Oliveira",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"507","2020-09-22 13:48:58-03","USP","SPFW","5613","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","cauliflora","Myrciaria cauliflora","(Mart.) O.Berg","Jono, V.Y. 2014","Oliveira, E.C.","2012","10","15","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"Cidade Universitária Armando de Salles Oliveira",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"508","2020-09-22 13:48:58-03","USP","SPFW","6804","PreservedSpecimen","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(Mart.) Kausel","Alecio, P.C. , 2015","Alecio, P.C. Locosselli, G.M.","2015","11",NA,"Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"18",NA,NA,NA,NA,NA,"Universidade de São Paulo - USP - USP",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"509","2020-09-22 13:48:58-03","USP","SPFW","2468","PreservedSpecimen","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(Mart.) Kausel","M.F. Santos","Melo Jr, J.C.F. Bartz, M.C.; Andreacci, F.; Garcia, R.J.F.; Cardim, R.H.H.","2006","10","21","Brasil","Minas Gerais","Matozinhos","-43.983083","-19.47","43º58'59,1''W","19º28'12,0''S",NA,NA,"683","683",NA,"505",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2019-11-13 16:04:56-03","UNISANTA","HUSC","11445","PreservedSpecimen","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(Mart.) Kausel","P.S.P.Sampaio","Biazotto, K.R.","2015","11","19","Brasil","São Paulo","Paraibuna","-45.642111","-23.419944","-45.642111","-23.419944",NA,NA,NA,NA,"Árvore com 15m de altura, frutos negros. Jaboticaba.","05",NA,NA,NA,"Magnoliophyta",NA,"Sítio do Bello, Rodovia dos Tamoios, Km 38.","2015","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2019-11-13 16:04:56-03","UNISANTA","HUSC","11447","PreservedSpecimen","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(Mart.) Kausel","P.S.P.Sampaio","Biazotto, K.R.","2015","12","05","Brasil","Minas Gerais","Arinos","-46.107833","-15.919778","-46.107833","-15.919778",NA,NA,NA,NA,"Árvore de 10m de altura com frutos negros. Jaboticaba.","07",NA,NA,NA,"Magnoliophyta",NA,"Rua Francisco Pereira, 2360 - Centro.","2015","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2019-11-13 16:04:56-03","UNISANTA","HUSC","10732","PreservedSpecimen","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(Mart.) Kausel",NA,"Galvão, A.; Olmos, A.","2012","11","05","Brasil","São Paulo","Santos","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,NA,NA,"Fruto verde. Aproximadamente 2 metros.","9",NA,NA,NA,"Magnoliophyta",NA,"Jardim Botânico Municipal de Santos Chico Mendes.",NA,NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA
"513","2019-11-13 16:04:56-03","UNISANTA","HUSC","10730","PreservedSpecimen","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(Mart.) Kausel",NA,"Marques, T.G.Q.; Olmos, A.","2007","09","10","Brasil","São Paulo","Santos","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Magnoliophyta",NA,"Jardim Botânico Municipal de Santos Chico Mendes.",NA,NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA
"514","2019-11-13 16:04:56-03","UNISANTA","HUSC","12297","PreservedSpecimen","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(Mart.) Kausel","Magenta; Villaça, I.","Villaça, I.M.","2018","09","17","Brasil","São Paulo","Santos","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,NA,NA,"árvore, 3,0 metros","116",NA,NA,NA,"Magnoliophyta",NA,"Monte Cabrão",NA,NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA
"515","2020-07-21 15:08:18-03","UNISANTA","HUSC","12297","PreservedSpecimen","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(Mart.) Kausel","Magenta; Villaça, I.","Villaça, I.M.","2018","09","17","Brasil","São Paulo","Santos","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,NA,NA,"árvore, 3,0 metros","116",NA,NA,NA,"Magnoliophyta",NA,"Monte Cabrão",NA,NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA
"516","2020-11-04 17:30:06-03","UEM","HUEM","31844","S","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(Mart.) Kausel",NA,"Galan, ATOF","2017","10","16","Brasil","Paraná","Campo Mourão","-52.394167","-24.544444","-52.394167","-24.544444","HUEM000020217",NA,"572","572","Árvore de aproximadamente 4 metros, com caule escamoso, botões brancos, flores brancas (caulinares). Os frutos são globosos, quando imaturos são verdes e maturos são negros.","s.n.",NA,NA,NA,NA,NA,"Rua Jurema Pompeu Miguel, 420 (frente)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2020-11-04 17:30:06-03","UEM","HUEM","31845","S","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(Mart.) Kausel",NA,"Galan, ATOF","2017","10","16","Brasil","Paraná","Campo Mourão","-52.393333","-24.536111","-52.393333","-24.536111","HUEM000020214",NA,"574","574","Árvore de aproximadamente 4 metros, com caule escamoso, botões brancos, flores brancas (caulinares). Os frutos são globosos, quando imaturos são verdes e maturos são negros.","s.n.",NA,NA,NA,NA,NA,"Rua Jurema Pompeu Miguel, 420 (fundos)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2020-11-04 17:30:06-03","UEM","HUEM","28417","S","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(Mart.) Kausel","M.Sobral","Romagnolo, MB","2014","06","05","Brasil","Paraná","Presidente Castelo Branco","-52.297778","-23.509167","-52.297778","-23.509167","HUEM000009040","HUEM000009040",NA,NA,"Arvoreta, cerca de 5,0 m de altura; botões e flores de coloração creme; Floresta Estacional Semidecidual","250",NA,NA,NA,NA,NA,"fazenda Santa Isabel, Remanescente de Floresta Estacional Semidecidual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2020-11-04 17:30:06-03","UEM","HUEM","30277","S","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(Mart.) Kausel",NA,"Galan, ATOF","2016","05","22","Brasil","Paraná","Maringá","-51.932364","-23.38805","-51.932364","-23.38805","HUEM000009041","HUEM000009041",NA,NA,"Arbórea, cerca de 8,0 m de altura; botões florais e flores de coloração branca;","s.n.",NA,NA,NA,NA,NA,"Jardim Quebec, Rua Pioneiro Emílio Oscar Froemming, 73",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2020-11-04 17:30:06-03","UEM","HUEM","2211","S","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(Mart.) Kausel","in Reflora","Mencacci, PC; Zipparro, V","1989","08",NA,"Brasil","São Paulo","Rio Claro","-47.560001373291","-22.4099998474121",NA,NA,"HUEM000009042","HUEM000009042",NA,NA,"Porte arbóreo","27",NA,NA,NA,NA,NA,"Mata ciliar do Ribeirão Claro","2014","12","05","21773","auto",NA,NA,NA,NA,NA,NA
"521","2020-11-04 17:30:06-03","UEM","HUEM","2212","S","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(Mart.) Kausel","in Reflora","Mencacci, PC; Zipparro, V","1989","08",NA,"Brasil","São Paulo","Rio Claro","-47.560001373291","-22.4099998474121",NA,NA,"HUEM000009043","HUEM000009043",NA,NA,"Porte arbóreo","28",NA,NA,NA,NA,NA,"Mata ciliar do Ribeirão Claro","2014","12","05","21773","auto",NA,NA,NA,NA,NA,NA
"522","2020-11-04 17:30:06-03","UEM","HUEM","21656","S","Plantae","Myrtaceae","Plinia","peruviana","Plinia peruviana","(Poir.) Govaerts","M.Sobral","Romagnolo, MB","2011","11","01","Brasil","Paraná","Diamante do Norte","-52.88325","-22.627","-52.88325","-22.627","HUEM000009046","HUEM000009046","282","282","Arbórea, cerca de 13 m de altura; frutos imaturos de coloração verde; frutos maturos de coloração preta.; Floresta Estacional Semidecidual","3248",NA,NA,NA,NA,NA,"Estação Ecológica de Caiuá, trilha do Mico","2014","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2020-11-04 17:30:06-03","UEM","HUEM","28593","S","Plantae","Myrtaceae","Plinia","peruviana","Plinia peruviana","(Poir.) Govaerts","Romagnolo, MB","Romagnolo, MB; colaboradores","2001","06","01","Brasil","Mato Grosso do Sul","Batayporã","-53.282222","-22.702778","-53.282222","-22.702778","HUEM000023907",NA,NA,NA,"Remanescente florestal. Rara no local. Arvoreta, cerca de 3 m de altura, material vegetativo. Coordenadas aproximadas: Google Earth.; Arvoreta, cerca de 3 m de altura, material vegetativo.; Remanescente florestal.","719",NA,NA,NA,NA,NA,"rio Baía, fazenda Unida","2001","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2020-11-04 17:30:06-03","UEM","HUEM","28597","S","Plantae","Myrtaceae","Plinia","peruviana","Plinia peruviana","(Poir.) Govaerts","Romagnolo, MB","Romagnolo, MB; colaboradores","2000","08","08","Brasil","Paraná","Marilena","-53.0400009155273","-22.7357997894287",NA,NA,"HUEM000023908",NA,NA,NA,"Arvoreta. Material vegetativo.; Arvoreta, material vegetativo.","555",NA,NA,NA,NA,NA,"rio Paraná",NA,NA,NA,"13360","auto",NA,NA,NA,NA,NA,NA
"525","2020-11-04 17:30:06-03","UEM","HUEM","28573","S","Plantae","Myrtaceae","Plinia","peruviana","Plinia peruviana","(Poir.) Govaerts","M.B.Romagnolo","M.B Romagnolo","2001","02","14","Brasil","Paraná","Marilena","-53.0400009155273","-22.7357997894287",NA,NA,"HUEM000023910",NA,NA,NA,"Arvoreta, aproximadamente 3,0m de altura. Material vegetativo. Frequente na área coletada.","707",NA,NA,NA,NA,NA,"rio Paraná, Margem esquerda. Porto Maringá.","2001","02",NA,"13360","auto",NA,NA,NA,NA,NA,NA
"526","2020-11-04 17:30:06-03","UEM","HUEM","33779","S","Plantae","Myrtaceae","Plinia","peruviana","Plinia peruviana","(Poir.) Govaerts",NA,"Amorim, OS","2004","09","29","Brasil","Paraná","Paranavaí","-52.4653015136719","-23.0730991363525",NA,NA,"HUEM000016954","HUEM000016954",NA,NA,"Arbórea. Fruto imaturo de coloração verde e frutos maturos de coloração vermelha.","s.n.",NA,NA,NA,NA,NA,"Bosque Municipal de Paranavaí.",NA,NA,NA,"51763","auto",NA,NA,NA,NA,NA,NA
"527","2020-11-04 17:30:06-03","UEM","HUEM","28575","S","Plantae","Myrtaceae","Plinia","peruviana","Plinia peruviana","(Poir.) Govaerts","M.B.Romagnolo","M.B Romagnolo","2000","09",NA,"Brasil","Paraná","Porto Rico","-53.2668991088867","-22.7721996307373",NA,NA,"HUEM000023909",NA,NA,NA,NA,"369",NA,NA,NA,NA,NA,"rio Paraná, Córrego caracu.",NA,NA,NA,"18063","auto",NA,NA,NA,NA,NA,NA
"528","2020-11-04 17:30:06-03","UEM","HUEM","28574","S","Plantae","Myrtaceae","Plinia","peruviana","Plinia peruviana","(Poir.) Govaerts","M.B.Romagnolo","M.B Romagnolo","2000","06","17","Brasil","Paraná","Porto Rico","-53.2668991088867","-22.7721996307373",NA,NA,"HUEM000023912",NA,NA,NA,"Arbustiva, cerca de 2,0m. Material vegetativo. Rara na área.","249",NA,NA,NA,NA,NA,"rio Paraná, Mata próximo ao córrego do Araldo (M.E.).",NA,NA,NA,"18063","auto",NA,NA,NA,NA,NA,NA
"529","2020-11-04 17:30:06-03","UEM","HUEM","28590","S","Plantae","Myrtaceae","Plinia","peruviana","Plinia peruviana","(Poir.) Govaerts","In Flora do Brasil","M.B Romagnolo","2000","07",NA,"Brasil","Paraná","São Pedro do Paraná","-53.2200012207031","-22.8239002227783",NA,NA,"HUEM000023913",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"ribeirão São Pedro","2019","11","08","25063","auto",NA,NA,NA,NA,NA,NA
"530","2020-11-04 17:30:06-03","UEM","HUEM","21657","S","Plantae","Myrtaceae","Plinia","trunciflora","Plinia trunciflora","(O. Berg) Kausel","Romagnolo, M.B.","Romagnolo, MB","2011","11","01","Brasil","Paraná","Diamante do Norte","-52.88325","-22.627","-52.88325","-22.627","HUEM000009073","HUEM000009073","282","282","Arbórea, cerca de 3 m de altura; frutos imaturos de coloração verde.; Floresta Estacional Semidecidual","3249",NA,NA,NA,NA,NA,"Estação Ecológica de Caiuá, trilha do Mico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2020-11-04 17:30:06-03","UEM","HUEM","22759","S","Plantae","Myrtaceae","Plinia","trunciflora","Plinia trunciflora","(O. Berg) Kausel","Romagnolo, MB","Landgraf, GO; Silva, VL","2011","11","02","Brasil","Paraná","Diamante do Norte","-52.8596992492676","-22.656400680542",NA,NA,"HUEM000009074","HUEM000009074",NA,NA,"Árvore com 6m de altura, frutos imaturos de cor verde nos ramos e no caule.","33",NA,NA,NA,NA,NA,"Estação Ecológica do Caiuá, Trilha da Arara","2012","03","22","16110","auto",NA,NA,NA,NA,NA,NA
"532","2020-12-16 08:42:22-03","Fiocruz","FIOCRUZ-CBPM","734","PreservedSpecimen","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(Mart.) Kausel","Galvão, M.N.","Machado, M.","2016","11","14","Brasil","Bahia","Teixeira de Freitas","-39.654444","-17.488889","39º39'16''W","17º29'20''S","CBPM00000734",NA,NA,NA,NA,"851",NA,NA,NA,NA,NA,"Bela Manhã-MST. área de mata.","2016","12","01",NA,NA,NA,NA,NA,NA,NA,NA
"533","2020-12-16 08:42:22-03","Fiocruz","FIOCRUZ-CBPM","11","PreservedSpecimen","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(Mart.) Kausel","Barroso,G. M.","Branquinho, L. F.","1996","08","19","Brasil","Rio de Janeiro","Nova Friburgo","-42.531389","-22.2825","42º31'53''W","22º16'57''S","CBPM00000011",NA,NA,NA,"Árvore de médio porte.","21",NA,NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2020-12-16 08:42:22-03","Fiocruz","FIOCRUZ-CBPM","155","PreservedSpecimen","Plantae","Myrtaceae","Plinia","peruviana","Plinia peruviana","(Poir.) Govaerts","Barroso,G. M.","Ramos, M. F. S.","1998","02","25","Brasil","Rio de Janeiro","Nova Friburgo","-42.531389","-22.2825","42º31'53''W","22º16'57''S","CBPM00000155",NA,NA,NA,"Árvore de médio porte ca. 3,5m alt.","19",NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2020-11-05 13:53:54-03","UNIRIO","HUNI","6408","PreservedSpecimen","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(Mart.) Kausel","É.C.B.A. Gonçalves","H.S. Gonçalves","2020","10","10","Brasil","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,"HUNI00006408",NA,NA,NA,"Árvore nativa, natural da localidade. Muito ramificada, tronco marrom. Flores e frutos crescem a partir dos ramos. Flores brancas e muito cheirosas. Frutos com casca preta e redondos Habito: Árvore","2",NA,NA,NA,NA,NA,"Sítio na Serrinha do Alambari, no Distrito de Penedo",NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA
"536","2020-11-12 17:02:06-03","UEL","FUEL","55179","PreservedSpecimen","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(Mart.) Kausel","Lucchetta, NR","Lucchetta, NR","2017","07","25","Brasil","São Paulo","Pedrinhas Paulista","-50.791389","-22.815","-50.791389","-22.815","FUEL055179",NA,NA,NA,NA,"1",NA,NA,NA,"Tracheophyta","Myrtales",NA,"2017","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2020-11-12 17:02:06-03","UEL","FUEL","55485","PreservedSpecimen","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(Mart.) Kausel","Andreas. I.R.","Silva, WJ da","2017","11","29","Brasil","Paraná","Londrina","-51.196872","-23.326639","-51.196872","-23.326639","FUEL055485",NA,NA,NA,NA,"196B",NA,NA,NA,"Tracheophyta","Myrtales","Campus Universitário Perobal","2017","12","20",NA,NA,NA,NA,NA,NA,NA,NA
"538","2020-11-12 17:02:06-03","UEL","FUEL","38426","PreservedSpecimen","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(Mart.) Kausel","Krieger, L","Krieger, L","1985","09","24","Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Tracheophyta","Myrtales","Cedofeita","2012","09","24","36144","auto",NA,NA,NA,NA,NA,NA
"539","2020-11-12 17:02:06-03","UEL","FUEL","42593","PreservedSpecimen","Plantae","Myrtaceae","Plinia","peruviana","Plinia peruviana","(Poir.) Govaerts",NA,"Cervigne, NS; Marestoni, TM; Francisco, EM","2007","06","26","Brasil","Paraná","Arapongas","-51.366667","-23.4","-51.366667","-23.4","FUEL010512",NA,"730","730",NA,"128",NA,NA,NA,"Tracheophyta","Myrtales","Fazenda Solana, Interior da mata.","2018","03","08",NA,NA,NA,NA,NA,NA,NA,NA
"540","2020-11-12 17:02:06-03","UEL","FUEL","17521","PreservedSpecimen","Plantae","Myrtaceae","Plinia","peruviana","Plinia peruviana","(Poir.) Govaerts",NA,"Pimenta, JA; et al.","1990","06","26","Brasil","Paraná","Ipiranga","-50.5842018127441","-25.0238990783691",NA,NA,"FUEL010513",NA,NA,NA,NA,"s.n.",NA,NA,NA,"Tracheophyta","Myrtales","Várzea do Rio Bitumirim","2018","03","08","31827","auto",NA,NA,NA,NA,NA,NA
"541","2020-11-12 17:02:06-03","UEL","FUEL","36313","PreservedSpecimen","Plantae","Myrtaceae","Plinia","peruviana","Plinia peruviana","(Poir.) Govaerts",NA,"Estevan, DA; et al.","2003","08","29","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"FUEL010509",NA,NA,NA,NA,"341",NA,NA,NA,"Tracheophyta","Myrtales","Fazenda Figueira","2018","03","08","63728","auto",NA,NA,NA,NA,NA,NA
"542","2020-11-12 17:02:06-03","UEL","FUEL","17134","PreservedSpecimen","Plantae","Myrtaceae","Plinia","peruviana","Plinia peruviana","(Poir.) Govaerts",NA,"Medri, ME; et al.","1990","12","07","Brasil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,"FUEL010517",NA,NA,NA,NA,"s.n.",NA,NA,NA,"Tracheophyta","Myrtales","Fazenda Bom Sucesso","2018","03","08","21990","auto",NA,NA,NA,NA,NA,NA
"543","2020-11-12 17:02:06-03","UEL","FUEL","17124","PreservedSpecimen","Plantae","Myrtaceae","Plinia","peruviana","Plinia peruviana","(Poir.) Govaerts",NA,"Silva, SM; et al.","1990","12","07","Brasil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,"FUEL010510",NA,NA,NA,NA,"s.n.",NA,NA,NA,"Tracheophyta","Myrtales","Fazenda Bom Sucesso","2018","03","08","21990","auto",NA,NA,NA,NA,NA,NA
"544","2020-11-12 17:02:06-03","UEL","FUEL","12449","PreservedSpecimen","Plantae","Myrtaceae","Plinia","peruviana","Plinia peruviana","(Poir.) Govaerts",NA,"Vieira, AOS; et al.","1990","12","09","Brasil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,"FUEL010514",NA,NA,NA,NA,"s.n.",NA,NA,NA,"Tracheophyta","Myrtales","Fazenda Bom Sucesso","2018","03","08","21990","auto",NA,NA,NA,NA,NA,NA
"545","2020-11-12 17:02:06-03","UEL","FUEL","12389","PreservedSpecimen","Plantae","Myrtaceae","Plinia","peruviana","Plinia peruviana","(Poir.) Govaerts",NA,"Silva, SM; et al.","1990","08","17","Brasil","Paraná","Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,"FUEL010511",NA,NA,NA,NA,"s.n.",NA,NA,NA,"Tracheophyta","Myrtales","Fazenda Monte Alegre","2018","03","08","35037","auto",NA,NA,NA,NA,NA,NA
"546","2020-11-12 17:02:06-03","UEL","FUEL","12921","PreservedSpecimen","Plantae","Myrtaceae","Plinia","trunciflora","Plinia trunciflora","(O.Berg) Kausel","Francisco das Chagas e Silva; Francisco das Chagas e Silva; Silva; Silva; Silva","Carmo, MRB; Silva, FC","1993","11","26","Brasil","Paraná","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Tracheophyta","Myrtales","Fazenda Doralice",NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA
"547","2020-11-12 17:02:06-03","UEL","FUEL","1447","PreservedSpecimen","Plantae","Myrtaceae","Plinia","trunciflora","Plinia trunciflora","(O.Berg) Kausel","Dias, MRC","Yamamoto, CE; et al.","1985","11","20","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"40",NA,NA,NA,"Tracheophyta","Myrtales","Parque Estadual Mata dos Godoy",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"548","2020-11-12 17:02:06-03","UEL","FUEL","8962","PreservedSpecimen","Plantae","Myrtaceae","Plinia","trunciflora","Plinia trunciflora","(O.Berg) Kausel","Soares-Silva, LH","Soares-Silva, LH","1989","01","20","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"178",NA,NA,NA,"Tracheophyta","Myrtales","Parque Estadual Mata dos Godoy","1989",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"549","2020-11-12 17:02:06-03","UEL","FUEL","18776","PreservedSpecimen","Plantae","Myrtaceae","Plinia","trunciflora","Plinia trunciflora","(O.Berg) Kausel","Soares-Silva, LH","Soares-Silva, LH; Francisco das Chagas e Silva; Francisco, EM","1990","10","04","Brasil","Paraná","Rancho Alegre","-50.9131011962891","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,"646",NA,NA,NA,"Tracheophyta","Myrtales","Sitio Santo Antonio; cortex marrom claro, cortex marrom claro","1996",NA,NA,"11419","auto",NA,NA,NA,NA,NA,NA
"550","2020-11-12 17:02:06-03","UEL","FUEL","15997","PreservedSpecimen","Plantae","Myrtaceae","Plinia","trunciflora","Plinia trunciflora","(O.Berg) Kausel","Soares-Silva, LH","Soares-Silva, LH; et al.","1995","10","28","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,"481",NA,NA,NA,"Tracheophyta","Myrtales","Canion Guartelá","1966","05",NA,"56988","auto",NA,NA,NA,NA,NA,NA
"551","2019-11-01 15:06:45-03","UnB","UB","168126","PreservedSpecimen","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(DC.) Kausel","Proença, CEB","França, F; Melo, E; Correia, C; Jesus, I","1995","11","25","Brasil","Bahia","Itatim","-39.7","-12.716667","-39.7","-12.716667",NA,NA,"310","430","Árvore com 6m de altura. Fruto imaturo verde, caulifloria.; Interior da mata","1449","Southern America",NA,NA,"Dicotyledoneae",NA,"Morro das tocas","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","2019-11-01 15:06:45-03","UnB","UB","122971","PreservedSpecimen","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(DC.) Kausel","Proença, CEB","Massarotto, NP","2008",NA,NA,"Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Material testemunha da tese de mestrado de Natália P. Massarotto, Depto. de Enga. Florestal, UnB","135","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","2019-11-01 15:06:45-03","UnB","UB","168128","PreservedSpecimen","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(DC.) Kausel","Proença, CEB","Melo, E","1996","06","29","Brasil","Bahia","Itatim","-39.7","-12.716667","-39.7","-12.716667",NA,NA,"310","430","Arbusto 6m. Flores com pétalas e androceu brancos, caulifloria. Frutos imaturos verdes.; Encosta do Inselberg","1632","Southern America",NA,NA,"Dicotyledoneae",NA,"Morro do Agenor","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2019-11-01 15:06:45-03","UnB","UB","216940","PreservedSpecimen","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(DC.) Kausel","Proença, CEB","Reis, BC","2015","09","18","Brasil","Distrito Federal",NA,"-47.934381","-15.9486","-47.934381","-15.9486",NA,NA,NA,NA,"Na última frutificação (23/09/2014): comprimento, diâmetro e peso dos frutos variam entre: 1,0-1,6 cm x 1,0-1,6 cm e 1,0 a 3,0 g, respectivamente e aproximadamente.&nf;&nf;Testemunha do Projeto de mestrado: Frutas Cultivadas no Cerrado do Distrito Federa","3","Southern America",NA,NA,"Dicotyledoneae",NA,"Setor de Mansões Park Way, Quadra 17, Núcleo Rural Vargem Bonita, Fazenda Água Limpa","2016","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2019-11-01 15:06:43-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(DC.) Kausel","Chacel, FC","Chacel, FC; Bonfim, PS; Cunha, PH","2017","06","08","Brasil","Distrito Federal","Brasília","-47.915833","-15.631667","-47.915833","-15.631667",NA,NA,NA,NA,"Agrofloresta","59A14","Southern America",NA,NA,"Dicotyledoneae",NA,"Sobradinho. Núcleo Rural Lago Oeste, Rua 00 travessa 03, última chácara à esquerda. Propriedade de André Pellicano","2017","06","21",NA,NA,NA,NA,NA,NA,NA,NA
