"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","stateProvince","typeStatus","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber","sex"
"877","2020-08-20 14:56:30-03","UFSC","FLOR","39053","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Queiroz, M.H. de","1989","10","14","Brasil","Florianópolis","Santo Antônio de Lisboa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0039053",NA,"87","Santa Catarina",NA,NA,NA,NA,"Tombo original: 31414a",NA,"Gentianales",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"878","2020-08-20 14:56:30-03","UFSC","FLOR","4160","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Klein, R.M.","1962","12","11","Brasil","Mafra","Campo Novo.","-49.8053016662598","-26.111400604248",NA,NA,"750","750","FLOR0004160",NA,"3820","Santa Catarina",NA,NA,NA,NA,"arbusto, flor branca, 3m altura",NA,"Gentianales",NA,"66490","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"879","2020-08-20 20:39:07-03","UFSC","FLOR","18173","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Smith, L.B.","Klein, R.M.","1972","04","25","Brasil","Palhoça","Morro Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"50","50","FLOR0018173",NA,"10181","Santa Catarina",NA,NA,NA,NA,"arbusto, Fruto Imaturo, verde, 3m altura",NA,"Gentianales",NA,"31105","auto","1978",NA,NA,NA,NA,NA,NA,NA,NA,NA
"880","2020-08-20 14:56:30-03","UFSC","FLOR","3393","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Smith, L.B.","Smith, L.B.; Klein, R.M.","1964","11","10","Brasil","Riqueza",NA,"-53.3217010498047","-27.0669002532959",NA,NA,"250","250","FLOR0003393",NA,"13121","Santa Catarina",NA,NA,NA,NA,NA,NA,"Gentianales",NA,"22027","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"881","2020-01-31 10:39:25-03","IFAM","EAFM","6905","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis",NA,"Gonzatti, F.","Gonzatti, F.","2012","01","11","Brasil","Palmares do Sul",NA,"-50.5097007751465","-30.2577991485596",NA,NA,NA,NA,NA,NA,"350","Rio Grande do Sul",NA,NA,NA,NA,"; HABITAT: Na borda da mata.; DESC: 10 m.",NA,NA,NA,"31350","auto","2012","03",NA,NA,NA,NA,NA,NA,NA,NA
"882","2021-03-04 15:46:04-03","IF","SPSF","38415","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. et Schlecht.","G.Hatchbach","E.Barbosa & E.M.Cunha","2006","10","27","Brasil","Candói","Lagoa Seca","-52.0558013916016","-25.5722007751465",NA,NA,NA,NA,NA,NA,"1777","PR",NA,"América do Sul",NA,NA,"COLETA: Capão.&nf;Arvoreta 3m, flor alva.;","Magnoliophyta","Rubiales",NA,"42664","auto","2006","10","30","Magnoliopsida",NA,NA,NA,NA,NA,NA
"883","2021-03-04 15:46:04-03","IF","SPSF","26771","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis",NA,NA,"M.M.Los","1984","12","10","Brasil","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,NA,"33","PR",NA,"América do Sul",NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Rubiales",NA,"13536","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"884","2021-03-04 15:46:04-03","IF","SPSF","43948","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. et Schlecht.","J.A. Pastore","F.A.R.D.P.Arzolla & F.E.S.P.Vilela & A.Z.Antunes & D.A.da Silva","2010","03","03","Brasil","Angatuba","Estação Ecológica","-48.824722","-23.023889",NA,NA,NA,NA,NA,NA,"1447","SP",NA,"América do Sul",NA,NA,"COLETA: Árvore com frutos maduros roxos.; GEOGRAFIA: Região do Rio Novo; Floresta Estacional Semidecidual.&nf;Altitude aproximada de 720 m.;","Magnoliophyta","Rubiales",NA,NA,NA,"2010","05","04","Magnoliopsida",NA,NA,NA,NA,NA,NA
"885","2021-03-04 15:46:04-03","IF","SPSF","38962","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. et Schlecht.","S.L.J.Mendacolli","O. T. Aguiar & J. B. Baitello & R.Cielo-Filho","2007","12","06","Brasil","Paranapanema","Estação Ecológica de Paranapanema","-48.745833","-23.505556",NA,NA,"630","630",NA,NA,"783","SP",NA,"América do Sul",NA,NA,"COLETA: Liana, flores brancas.; GEOGRAFIA: Mata Ciliar do rio da Cachoeirinha.;","Magnoliophyta","Rubiales",NA,NA,NA,"2008","03","07","Magnoliopsida",NA,NA,NA,NA,NA,NA
"886","2021-03-04 15:46:04-03","IF","SPSF","42735","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. et Schlecht.","N.O.Costa","R.Cielo-Filho","2009","10","29","Brasil","Itapeva","Estação Experimental","-49.071111","-24.0525",NA,NA,NA,NA,NA,NA,"1055","SP",NA,"América do Sul",NA,NA,"COLETA: Árvore 4m, flor vinácea clara.; GEOGRAFIA: Trilha do Poço da Peroba - Mata;","Magnoliophyta","Rubiales",NA,NA,NA,"2009","11","26","Magnoliopsida",NA,NA,NA,NA,NA,NA
"887","2021-03-04 15:46:04-03","IF","SPSF","05478","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis",NA,NA,"J.C. Sacco","1958","03","10","Brasil","Pelotas",NA,"-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,NA,"954","RS",NA,"América do Sul",NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Rubiales",NA,"51462","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"888","2021-03-04 15:46:04-03","IF","SPSF","13048","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis",NA,NA,"M.J.Robim","1989","03","31","Brasil","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,"624","SP",NA,"América do Sul",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: regiao do paiol, capoeira&nf;;","Magnoliophyta","Rubiales",NA,"21048","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"889","2014-10-09 13:58:33-03","UHH","HBG","521597","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Sellow, F.",NA,NA,NA,"Brazil",NA,"Brasilia",NA,NA,NA,NA,NA,NA,"HBG521597",NA,NA,NA,"Isosyntype","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890","2017-09-11 17:13:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Lindberg, GA",NA,NA,NA,"Brazil","Caldas",NA,"-46.3861","-21.9236",NA,NA,NA,NA,NA,NA,"114","Minas Gerais",NA,"Southern America",NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891","2017-09-11 17:13:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Sello, HL",NA,NA,NA,"Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892","2017-09-11 17:13:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Pohl, JBE",NA,NA,NA,"Brazil",NA,"In silvis Capoes dictis.",NA,NA,NA,NA,NA,NA,NA,NA,"434","Minas Gerais",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893","2017-09-11 17:13:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Riedel, L",NA,NA,NA,"?",NA,"in virgultis prope S. Luzia",NA,NA,NA,NA,NA,NA,NA,NA,"730",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"894","2017-09-11 17:13:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Sello, HL",NA,NA,NA,"Uruguay",NA,"in Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895","2017-09-11 17:13:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Blanchet, JS",NA,NA,NA,"Brazil",NA,"in prov. Bahia ad S. Thomé",NA,NA,NA,NA,NA,NA,NA,NA,"2539","Bahia",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"896","2017-09-11 17:13:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Pohl, JBE",NA,NA,NA,"Brazil",NA,"In silvis Capoes dictis.",NA,NA,NA,NA,NA,NA,NA,NA,"767","Minas Gerais",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897","2017-09-11 17:13:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Martius, CFP",NA,NA,NA,"Brazil",NA,"in prov. Minas Geraës in silvis Capoes dictis",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Minas Gerais",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"898","2017-09-11 17:13:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Widgren, JF",NA,NA,NA,"Brazil",NA,"in prov. Minas Geraës in silvis Capoes dictis",NA,NA,NA,NA,NA,NA,NA,NA,"1040","Minas Gerais",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"899","2017-09-11 17:13:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Regnell, AF",NA,NA,NA,"Brazil",NA,"prope Caldas in silva Capoeira, ubi ad incolis Velludinha aut Veludo nuncupatur",NA,NA,NA,NA,NA,NA,NA,NA,"276",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"900","2017-09-11 17:13:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Lindberg, GA",NA,NA,NA,"Brazil",NA,"prope Caldas in silva Capoeira, ubi ad incolis Velludinha aut Veludo nuncupatur",NA,NA,NA,NA,NA,NA,NA,NA,"114",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901","2017-09-11 17:13:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Widgren, JF",NA,NA,NA,"Brazil",NA,"In silvis Capoes dictis.",NA,NA,NA,NA,NA,NA,NA,NA,"1040","Minas Gerais",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"902","2017-09-11 17:13:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Pohl, JBE",NA,NA,NA,"Brazil",NA,"in prov. Minas Geraës in silvis Capoes dictis",NA,NA,NA,NA,NA,NA,NA,NA,"767","Minas Gerais",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"903","2017-09-11 17:13:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Martius, CFP",NA,NA,NA,"Brazil",NA,"In silvis Capoes dictis.",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Minas Gerais",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"904","2017-09-11 17:13:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Stephan, MD",NA,NA,NA,"Brazil",NA,"in prov. Minas Geraës in silvis Capoes dictis",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Minas Gerais",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905","2017-09-11 17:13:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Pohl, JBE",NA,NA,NA,"Brazil",NA,"in prov. Minas Geraës in silvis Capoes dictis",NA,NA,NA,NA,NA,NA,NA,NA,"434","Minas Gerais",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"906","2017-09-11 17:13:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Stephan, MD",NA,NA,NA,"Brazil",NA,"In silvis Capoes dictis.",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Minas Gerais",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"907","2017-09-11 17:13:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Riedel, L",NA,NA,NA,"Brazil","Santa Luzia","In virgultis prope S. Luzia.","-43.8514","-19.7697",NA,NA,NA,NA,NA,NA,"730","Minas Gerais",NA,"Southern America",NA,NA,NA,NA,NA,NA,"19939","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"908","2017-09-11 17:13:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Regnell, AF",NA,NA,NA,"Brazil","Caldas",NA,"-46.3861","-21.9236",NA,NA,NA,NA,NA,NA,"276","Minas Gerais",NA,"Southern America",NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"909","2017-09-11 17:13:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Blanchet, JS",NA,NA,NA,"Brazil",NA,"in prov. Bahia ad S. Thomé",NA,NA,NA,NA,NA,NA,NA,NA,"3773","Bahia",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"910","2021-02-08 12:45:08-03","UFRGS","ICN","020921","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Kinupp, VF","Ferreira, A; Vianna, EC; Lima, D; Irgang, BE","1972","11","23","Brasil","Pinheiral","Pinheiral, Estrada Porto Alagre-Uruguaiana km213, Pinheiral",NA,NA,NA,NA,"170","170",NA,NA,"s.n.","RS",NA,"América do Sul",NA,NA,"arbusto, flores K=branco, perfumadas","Dicotyledon",NA,NA,NA,NA,"2006","08","30",NA,NA,NA,NA,NA,NA,NA
"911","2021-02-08 12:45:08-03","UFRGS","ICN","159597","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Durigon, J","Durigon, J; Lima, LF","2008","10","24","Brasil","Guaíba","Fazenda São Maximiano (Coord. da sede: 30°10'47 S e 51°23'33 W)","-51.3925","-30.179722","-51.3925","-30.179722",NA,NA,NA,NA,"169","RS",NA,"América do Sul",NA,NA,"Arvoreta apoiante.; Borda de mata de encosta","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"912","2021-02-08 12:45:08-03","UFRGS","ICN","181714","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Cordeiro, J","Cordeiro, J; Silva, JM; Duarte, AFS","2013","11","20","Brasil","Curitiba","Parque Municipal do Iguaçu","-49.225833","-25.536944","-49.225833","-25.536944","880","880",NA,NA,"5116","PR",NA,"América do Sul",NA,NA,"Doação do MBM; Arbusto, 4,20cm, flores alvas perfumadas; Margem de rio","Dicotyledon",NA,NA,NA,NA,"2013","12","03",NA,NA,NA,NA,NA,NA,NA
"913","2021-02-08 12:45:08-03","UFRGS","ICN","185034","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Pedersen, TM","Pedersen, TM","1983","02","17","Argentina","Concepción","Shrub 3m.+. Woodland by a little stream",NA,NA,NA,NA,NA,NA,NA,NA,"13498","Corrientes",NA,"América do Sul",NA,NA,"Doação Museum Botanicum Hauniense; flowers pink, ripe fruit purplish-black, succulent","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"914","2021-02-08 12:45:08-03","UFRGS","ICN","194753","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Köhler, M","Köhler, M","2017","02","24","Brasil","Porto Alegre","Rua do Cerro, encosta sudoeste do Morro São Pedro","-51.122222","-30.190278","-51.122222","-30.190278","110","110",NA,NA,"137","RS",NA,"América do Sul",NA,NA,"Arvoreta, ca. 2 m altura; frutos roxos, lanosos.; Em afloramento rochoso com vegetação rupícola, na borda de trilha em Floresta Estacional Semidecidual","Dicotyledon",NA,NA,NA,NA,"2017","04","26",NA,NA,NA,NA,NA,NA,NA
"915","2021-02-08 12:45:08-03","UFRGS","ICN","201272","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Christ, AL","Richit, JF","2019","10","07","Brasil","Maximiliano de Almeida",NA,"-51.7925","-27.538889","-51.7925","-27.538889",NA,NA,NA,NA,"s.n.","RS",NA,"América do Sul",NA,NA,"Material Testemunho; Campo rochoso","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916","2021-02-08 12:45:08-03","UFRGS","ICN","201413","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Figueira, M","Figueira, M; Diefenthaeler, J R","2013","01","15","Brasil","São Sepé",NA,"-53.683056","-29.9875","-53.683056","-29.9875",NA,NA,NA,NA,"154","RS",NA,"América do Sul",NA,NA,"6801; Arvoreta, ocasional, aproximadamente 3m de altura. Flores alvas, perfumadas.; Região de encraves dos Domínios Atlântico (Floresta Estacional) e Pampa, beira de estrada. Relevo suave, solo arenoso.","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917","2021-02-08 12:45:08-03","UFRGS","ICN","134912","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Irgang, BE","Silveira, GH","2003","11","09","Brasil","Encruzilhada do Sul","proriedade particular","-52.521900177002","-30.5438995361328",NA,NA,NA,NA,NA,NA,"16","RS",NA,"América do Sul",NA,NA,"Hábito arbustivo, folha pilosa","Dicotyledon",NA,NA,"62084","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918","2021-02-08 12:45:08-03","UFRGS","ICN","146623","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Kinupp, VF","Kinupp, VF","2005","11","17","Brasil","Porto Alegre","Av. João Pessoa sob Viaduto da Av. Duque da Caxias","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"3064","RS",NA,"América do Sul",NA,NA,"Arvoreta; 4,5 m; flores rosadas com porções brancas; altamente aromáticas, merecendo pesquisa química para 'substituir' o jasmim.; Arborização urbana.","Dicotyledon",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919","2021-02-08 12:45:08-03","UFRGS","ICN","032040","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Kinupp, VF","Irmão Gilberto Miguel","1950","01","30","Brasil","Porto Alegre","Morro da Polícia","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"9","RS",NA,"América do Sul",NA,NA,"Riacho","Dicotyledon",NA,NA,"29946","auto","2006","08","30",NA,NA,NA,NA,NA,NA,NA
"920","2021-02-08 12:45:08-03","UFRGS","ICN","162221","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Grings, M","Grings, M",NA,NA,NA,"Brasil","Porto Alegre","Morro do Osso","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"707","RS",NA,"América do Sul",NA,NA,"arvoreta com flores brancas e aromáticas; em mata subxerófila de topo de morro, em contato com o campo","Dicotyledon",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921","2021-02-08 12:45:08-03","UFRGS","ICN","119541","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Rodrigues, RS","1996","01","17","Brasil","Porto Alegre","Morro do Osso","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"60","RS",NA,"América do Sul",NA,NA,"Arbusto em campo arbustivo; flores branco-rosadas, muito perfumadas.","Dicotyledon",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922","2021-02-08 12:45:08-03","UFRGS","ICN","119532","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Rodrigues, RS","1995","11","10","Brasil","Porto Alegre","Morro do Osso","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"45","RS",NA,"América do Sul",NA,NA,"Arbusto ca. 2m alt.; beira de mata subxerófila","Dicotyledon",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"923","2021-02-08 12:45:08-03","UFRGS","ICN","115626","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Detoni, K","Detoni, K","1997","10","11","Brasil","Riozinho",NA,"-50.4524993896484","-29.6410999298096",NA,NA,NA,NA,NA,NA,"s.n.","RS",NA,"América do Sul",NA,NA,"Árvore de médio porte, corola branca-rosa","Dicotyledon",NA,NA,"18583","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"924","2021-02-08 12:45:08-03","UFRGS","ICN","157676","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Buzatto, CR","Buzatto, CR","2007","02","02","Brasil","São Francisco de Assis","Fazenda Santa Terezinha","-55.1310997009277","-29.5503005981445",NA,NA,NA,NA,NA,NA,"244","RS",NA,"América do Sul",NA,NA,NA,"Dicotyledon",NA,NA,"48310","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"925","2021-02-08 12:45:08-03","UFRGS","ICN","028954","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Kinupp, VF","Ferreira, AG","1974","11","18","Brasil","Tuparendi","Porto Mauá","-54.4817008972168","-27.7563991546631",NA,NA,NA,NA,NA,NA,"701","RS",NA,"América do Sul",NA,NA,"arvoreta","Dicotyledon",NA,NA,"21974","auto","2006","08","30",NA,NA,NA,NA,NA,NA,NA
"926","2021-02-08 12:45:08-03","UFRGS","ICN","115083","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Venturi, S","Venturi, S","1998","10","10","Brasil","Viamão","Morro Grande","-51.0233001708984","-30.0811004638672",NA,NA,"35","35",NA,NA,"33","RS",NA,"América do Sul",NA,NA,"Liana apoiante com espinhos, em interior de floresta arenosa","Dicotyledon",NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"927","2021-02-08 12:45:08-03","UFRGS","ICN","132339","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Brack, P","Wiesbauer, MB","2004","01","02","Brasil","Viamão","Parque Estadual de Itapuã estrada de acesso à Praia de Fora","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,"45","RS",NA,"América do Sul",NA,NA,"Árvore, frutos verdes; dentro da mata, próxima à estrada","Dicotyledon",NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"928","2021-02-08 12:45:08-03","UFRGS","ICN","120296","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Sobral, M","Sobral, M; Kerber, RV; Spitzer, V",NA,NA,NA,"Brasil","Arroio dos Ratos",NA,"-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"7838","RS",NA,"América do Sul",NA,NA,"Arvoreta 3-4m, em beira de mata ciliar; frutos maduros azul-escuros.","Dicotyledon",NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
