"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","year","month","day","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","county","decimalLongitude","decimalLatitude","infraspecificEpithet","imagecode","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"454","2017-11-24 14:11:12-02","UFLA","ESAL","20655","S","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"A.C.Silva; E. Van den Berg",NA,"Brasil",NA,NA,"arvoreta; 5, m; ;; floresta",NA,NA,NA,"Kosterm.","E. Van den Berg; Ary T. Oliveira Filho","s.n.",NA,NA,NA,"Minas Gerais",NA,NA,NA,"Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2019-03-01 15:27:16-03","UFLA","ESAL","23061","S","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Castro, GC",NA,"Brasil",NA,NA,"árvore; 12m; ;; floresta",NA,NA,NA,"Kosterm.","Moraes, P","148",NA,NA,NA,"Minas Gerais","Corredor Ecológico/Floresta Estacional Semidecidua","1","1","Santo Antônio do Amparo","-44.9188995361328","-20.9463996887207",NA,NA,"19303","auto","2013",NA,NA,"04","22",NA,NA,NA,NA
"456","2021-02-04 10:27:48-03","UFRPE","HST","5031","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"F.R.Martins",NA,"Brasil",NA,NA,"Árvore de 10m, cálice ferrugíneo, corola amarela.","HST005031",NA,NA,"Kosterm.","P.L.R.de Moraes","2127","1983","12","01","Minas Gerais",NA,NA,NA,"Poço de Caldas",NA,NA,NA,NA,NA,NA,"2014",NA,NA,"04","11",NA,NA,NA,NA
"457","2021-02-04 10:27:48-03","UFRPE","HST","11379","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"F.H.F.Nascimento",NA,"Brasil",NA,NA,"Árvore ca. 6 metros alt., 30,5 + 33,5 cm, perimetro. Folhas discolores. Flores amarronzadas. Frutos verdes. Vegetaçãoà beira de trilha.","HST011379",NA,NA,"Kosterm.","P.L.R.de Moraes","140","1999","02","10","Bahia",NA,"1700","1700","Rio de Contas","-41.8114013671875","-13.5789003372192",NA,NA,"49773","auto","2014",NA,NA,"04","11",NA,NA,NA,NA
"458","2021-02-04 10:27:48-03","UFRPE","HST","15825","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"L.Fadelli; et al.",NA,"Brasil",NA,NA,"Árvore 9 m; CAP 0,96m; projeção da copa 4x6; frutos imaturos verdes e maduros roxo;abundante localizada na borda da mata e isoladas no pasto.","HST015825",NA,NA,"Kosterm.","P.L.R. de Moraes","316","2001","01","25","Paraná","Sítio Pinheiros",NA,NA,"Ventania","-50.2428016662598","-24.2458000183105",NA,NA,"32424","auto","2014",NA,NA,"04","11",NA,NA,NA,NA
"459","2020-09-12 05:00:02-03","US","US","2120072","PreservedSpecimen","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"R. M. Klein","South America","Brazil",NA,NA,NA,"US01348221",NA,"Laurales","(D. Don) Spreng.",NA,"s.n.","1951","7","5","Santa Catarina","Jacinto Machado",NA,NA,"Turvo","-49.67919921875","-28.9260997772217",NA,"US01348221_01","18298","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"460","2020-09-12 05:00:02-03","US","US","3380751","PreservedSpecimen","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"M. Goes, M. G. L. Wanderley & M. Kirizawa","South America - Neotropics","Brazil",NA,NA,NA,"US01348214",NA,"Laurales","(D. Don) Spreng.",NA,"s.n.","1977","11","23","São Paulo","Parque Estadual das Fontes do Ipiranga, Jardim Botânico",NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,"US01348214_01","53584","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"461","2020-09-12 05:00:02-03","US","US","3231904","PreservedSpecimen","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"O. S. Ribas","South America","Brazil",NA,NA,NA,"US01348213",NA,"Laurales","(D. Don) Spreng.",NA,"272","1990","3","4","Paraná","Taquara",NA,NA,"Campo Largo","-49.5283012390137","-25.4585990905762",NA,"US01348213_01","53742","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"462","2020-09-12 05:00:02-03","US","US","2579715","PreservedSpecimen","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"M. Kuhlmann","South America - Neotropics","Brazil",NA,NA,NA,"US01348222",NA,"Laurales","(D. Don) Spreng.",NA,"2749","1951","12","12","São Paulo",NA,NA,NA,"Igaratá","-46.1500015258789","-23.2000007629395",NA,"US01348222_01","24798","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"463","2020-09-12 05:00:02-03","US","US","2222077","PreservedSpecimen","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"R. Reitz","South America","Brazil",NA,NA,NA,"US01348217",NA,"Laurales","(D. Don) Spreng.",NA,"2577","1948","12","20","Santa Catarina","Campo dos Padres","2000",NA,"Bom Retiro","-49.489200592041","-27.7971992492676",NA,"US01348217_01","35974","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"464","2020-09-12 05:00:02-03","US","US","2579719","PreservedSpecimen","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"M. Kuhlmann","South America - Neotropics","Brazil",NA,NA,NA,"US01348215",NA,"Laurales","(D. Don) Spreng.",NA,"2609","1951","1","23","São Paulo","Nativa no Jardim Botânico",NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,"US01348215_01","53584","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"465","2020-09-12 05:00:02-03","US","US","1573757","PreservedSpecimen","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"G. H. von Langsdorff","South America - Neotropics","Brazil",NA,NA,NA,"US01348220",NA,"Laurales","(D. Don) Spreng.",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01348220_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"466","2020-09-12 05:00:02-03","US","US","2859964","PreservedSpecimen","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"W. Hoehne","South America - Neotropics","Brazil",NA,NA,NA,"US01348224",NA,"Laurales","(D. Don) Spreng.",NA,"3964","1956","11","11","São Paulo","Vinhedo",NA,NA,"Vinhedo","-46.9700012207031","-23.0300006866455",NA,"US01348224_01","9595","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"467","2020-09-12 05:00:02-03","US","US","1057561","PreservedSpecimen","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"-. Sellow","South America - Neotropics","Brazil",NA,NA,NA,"US01348219",NA,"Laurales","(D. Don) Spreng.",NA,"s.n.","1905","1","13",NA,NA,NA,NA,NA,NA,NA,NA,"US01348219_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"468","2020-09-12 05:00:02-03","US","US","2859962","PreservedSpecimen","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"M. Kuhlman","South America - Neotropics","Brazil",NA,NA,NA,"US01348223",NA,"Laurales","(D. Don) Spreng.",NA,"2749","1951","12","12","São Paulo",NA,NA,NA,"Igaratá","-46.1500015258789","-23.2000007629395",NA,"US01348223_01","24798","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"469","2020-09-12 05:00:02-03","US","US","2509708","PreservedSpecimen","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"J. G. Kuhlmann","South America - Neotropics","Brazil",NA,NA,NA,"US01348218",NA,"Laurales","(D. Don) Spreng.",NA,"2150","1935","1","21","Minas Gerais","Estouro, serra do Araponga, Viçosa.",NA,NA,"Viçosa","-42.8819007873535","-20.7539005279541",NA,"US01348218_01","13937","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"470","2020-09-12 05:00:02-03","US","US","2104956","PreservedSpecimen","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"R. Reitz","South America","Brazil",NA,NA,NA,"US01348216",NA,"Laurales","(D. Don) Spreng.",NA,"2577","1948","12","20","Santa Catarina","Campo dos Padres","2000",NA,"Bom Retiro","-49.489200592041","-27.7971992492676",NA,"US01348216_01","35974","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"471","2020-09-12 05:00:02-03","US","US","3708856","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"M. R. Pace, C. L. Bastos & I. L. Cunha Neto","South America - Neotropics","Brazil",NA,NA,NA,"US01926118",NA,"Laurales","Kosterm.","Podadera, D. S.","684","2017","1","16","São Paulo","Private reserve of cerrado next to sugar cane plantation. Agropecuária Palmeira da Serra.",NA,NA,"Pratânia","-48.7442","-22.8164",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"472","2020-09-02 16:30:26-03","Cenargen","CEN","92930","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"C. E. S. Francisco",NA,"Brasil","Exsicatas",NA,"Casca rugosa. Doação do Herbário IAC 45.661.","CEN00092930",NA,NA,"Kosterm.","P. Moraes",NA,"2005","01","00","SP","-23.1169 N; -46.5503 L.",NA,NA,"ATIBAIA","-46.5499992370605","-23.1100006103516",NA,"CEN00092930","21675","auto","2013",NA,NA,"01",NA,NA,NA,NA,"1"
"473","2020-09-02 16:30:26-03","Cenargen","CEN","109145","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Pedro Luis R. de Moraes",NA,"Brasil","Exsicatas",NA,"Doação do Herbarium Rioclarense HRCB","CEN00109145",NA,NA,"Kosterm.","P. L. R. de Moraes","3505","2012","10","14","MG","Reserva Ecológica do SESC - Estalagem das Minas Gerais","1261","1261","OURO PRETO","-43.557777","-20.378333",NA,"CEN00109145",NA,NA,"2012","-43.557777","-20.378333","10",NA,NA,NA,NA,"1"
"474","2019-12-09 17:30:08-03","UFPR","EFC","16345","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Lozano, E.D.",NA,"Brasil",NA,NA,"Árvore 9 m, flores amarelo-acastanhadas. Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa","EFC016345",NA,NA,"Kosterm.","Brotto, M.L.","2366","2016","12","07","Paraná","Colônia João XXIII","818","818","Tunas do Paraná","-48.0086","-25.0086",NA,NA,NA,NA,"2016","-48.0086","-25.0086","12","13",NA,NA,NA,NA
"475","2020-10-15 09:53:54-03","UFPR","EFC","18734","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Cruz, K.B.; Gewehr, I.M.",NA,"Brasil",NA,NA,"Árvore de 6,0 m isolada em área alterada, próximo ao rio, botão floral","EFC018734",NA,NA,"Kosterm.","Souza, I.","127","2019","09","01","Paraná","Mata Viva","34","34","Antonina","-48.757005","-25.303936",NA,NA,NA,NA,"2019","-48.757005","-25.303936","09","10",NA,NA,NA,NA
"476","2019-12-09 17:30:08-03","UFPR","EFC","15791","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Völtz, R.R.; Brotto, M.L.; Pajewski, F.F.",NA,"Brasil",NA,NA,"Árvore 30 m alt.; frutos verdes; dossel de Floresta Ombrófila Densa Submontana em topo de morro.","EFC015791",NA,NA,"Kosterm.","Brotto, M.L.","1273","2017","04","07","Paraná","RPPN Salto Morato","300","300","Guaraqueçaba","-48.2928","-25.1572",NA,NA,NA,NA,"2017","-48.2928","-25.1572","04","07",NA,NA,NA,NA
"477","2019-12-09 17:30:08-03","UFPR","EFC","16278","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Brotto, M.L.",NA,"Brasil",NA,NA,"Árvore com 8 m de altura; flores castanho-amareladas. Floresta Ombrófila Densa Altomontana","EFC016278",NA,NA,"Kosterm.","Brotto, M.L.","2376","2017","01","17","Paraná","Parque Estadual das Lauráceas","1018","1018","Adrianópolis","-48.7169","-24.8639",NA,NA,NA,NA,"2017","-48.7169","-24.8639","01","19",NA,NA,NA,NA
"478","2019-12-09 17:30:08-03","UFPR","EFC","15576","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Brotto, M.L.",NA,"Brasil",NA,NA,"Árvore 18m, frutos imaturos verdes com a cúpula começando a ficar avermelhada. Floresta Ombrófila Densa Montana","EFC015576",NA,NA,"Kosterm.","Brotto, M.L.","1878","2015","02","02","Paraná","Parque Estadual das Lauráceas","888","888","Adrianópolis","-48.7122","-24.8536",NA,NA,NA,NA,"2015","-48.7122","-24.8536","02","09",NA,NA,NA,NA
"479","2019-12-09 17:30:08-03","UFPR","EFC","16869","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Brotto, M.L.; Marinero, F.",NA,"Brasil",NA,NA,"Árvore com 16m de altura, CAP = 133cm; folhas discolores, faze adaxial verde claro e abaxial glaucescente; inflorescência e flores castanhas, flores internamente amareladas","EFC016869",NA,NA,"Kosterm.","Brotto, M.L.","2263","2016","03","14","Paraná","Parque Estadual das Lauráceas",NA,NA,"Adrianópolis","-48.7156","-24.8617",NA,NA,NA,NA,"2016","-48.7156","-24.8617","03","30",NA,NA,NA,NA
"480","2019-11-13 11:21:18-03","USP","SPF","164572","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Carvalho, AMV",NA,"Brasil",NA,NA,NA,"SPF00164572",NA,NA,"Kosterm.","Moraes, PLR","6996","2001","08","17","Bahia",NA,"560","600","Macarani","-40.413889","-15.771944",NA,NA,NA,NA,"2010","-40.413889","-15.771944","04",NA,NA,NA,NA,NA
"481","2019-11-13 11:21:18-03","USP","SPF","116458","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Souza, VC",NA,"Brasil",NA,NA,NA,"SPF00116458",NA,NA,"Kosterm.","Moraes, PLR","10645","1996","01","27","São Paulo",NA,NA,NA,"Angatuba","-48.506722","-23.38525",NA,NA,NA,NA,"2013","-48.506722","-23.38525","12",NA,NA,NA,NA,NA
"482","2019-11-13 11:21:18-03","USP","SPF","161853","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Jardim, JG",NA,"Brasil",NA,NA,NA,"SPF00161853",NA,NA,"Kosterm.","Moraes, PLR","2847","2000","02","24","Bahia","Torre da Embratel.","750","750","Santa Teresinha","-39.475833","-12.853611",NA,NA,NA,NA,"2013","-39.475833","-12.853611","12",NA,NA,NA,NA,NA
"483","2019-11-13 11:21:18-03","USP","SPF","186388","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Gonella, PM",NA,"Brasil",NA,NA,NA,"SPF00186388",NA,NA,"Kosterm.","Moraes, PLR","36","2007","11","03","São Paulo","Sítio Minatel.","806","806","Torrinha","-48.142417","-22.456139",NA,NA,NA,NA,"2013","-48.142417","-22.456139","12",NA,NA,NA,NA,NA
"484","2019-11-13 11:21:18-03","USP","SPF","190254","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Saavedra, MM",NA,"Brasil",NA,NA,NA,"SPF00190254",NA,NA,"Kosterm.","Moraes, PLR","305","2006","05","18","Minas Gerais","Parque Estadual do Ibitipoca","1100","1700","Lima Duarte","-43.883333","-21.716667",NA,NA,NA,NA,"2013","-43.883333","-21.716667","12",NA,NA,NA,NA,NA
"485","2019-11-13 11:21:18-03","USP","SPF","197917","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Santos, MF",NA,"Brasil",NA,NA,NA,"SPF00197917",NA,NA,"Kosterm.","Moraes, PLR","483","2008","10","22","Minas Gerais","APA Parque Nacional da Serra do Cipó, Distrito de Santana do Rio Preto (Cabeça de Boi).",NA,NA,"Itambé do Mato Dentro","-43.402056","-19.396361",NA,NA,NA,NA,"2013","-43.402056","-19.396361","12",NA,NA,NA,NA,NA
"486","2019-11-13 11:21:18-03","USP","SPF","201924","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Souza, RPM",NA,"Brasil",NA,NA,NA,"SPF00201924",NA,NA,"Kosterm.","Moraes, PLR","109","2007","04","07","Santa Catarina","Fazenda Farofa, trilha do Borges.","1358","1358","Painel","-49.885","-27.9075",NA,NA,NA,NA,"2013","-49.885","-27.9075","12",NA,NA,NA,NA,NA
"487","2021-03-15 18:27:35-03","USP","SPF","228698","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Pace, MR",NA,"Brasil",NA,NA,"Tree of 8 m.; Cerrado s.s.","SPF00228698",NA,NA,"Kosterm.","Podadera, DS","684","2017","01","16","São Paulo","Agropecuária Palmeira da Serra. Private reserve of cerrado next to sugar cane plantation.","726","726","Pratânia","-48.744167","-22.816417",NA,NA,NA,NA,"2017","-48.744167","-22.816417","01","15",NA,NA,NA,NA
"488","2019-11-13 11:21:18-03","USP","SPF","162577","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Assis, LCS",NA,"Brasil",NA,NA,NA,"SPF00162577",NA,NA,"Kosterm.","Moraes, PLR","439","2002","02","14","Minas Gerais","Mata do Baú",NA,NA,"Barroso","-43.9757995605469","-21.1868991851807",NA,NA,"7934","auto","2013",NA,NA,"12",NA,NA,NA,NA,NA
"489","2019-11-13 11:21:18-03","USP","SPF","158286","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Confúcio, U",NA,"Brasil",NA,NA,NA,"SPF00158286",NA,NA,"Kosterm.","Moraes, PLR","s.n.",NA,NA,NA,"Minas Gerais","Parque Estadual do Ibitipoca",NA,NA,"Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,"30417","auto","2013",NA,NA,"12",NA,NA,NA,NA,NA
"490","2019-11-13 11:21:18-03","USP","SPF","170531","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Assis, LCS",NA,"Brasil",NA,NA,NA,"SPF00170531",NA,NA,"Kosterm.","Moraes, PLR","1117","2005","07","16","Minas Gerais","Parque Estadual do Ibitipoca, Trilha Cachoeirinha - Monjolinho. No platô próximo à Lagoa Seca.",NA,NA,"Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,"30417","auto","2013",NA,NA,"12",NA,NA,NA,NA,NA
"491","2019-11-13 11:21:18-03","USP","SPF","170532","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Assis, LCS",NA,"Brasil",NA,NA,NA,"SPF00170532",NA,NA,"Kosterm.","Moraes, PLR","1106","2005","07","14","Minas Gerais","Parque Estadual do Ibitipoca, Trilha Monjolinho - Pico do Peão.",NA,NA,"Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,"30417","auto","2013",NA,NA,"12",NA,NA,NA,NA,NA
"492","2019-11-13 11:21:18-03","USP","SPF","179803","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Matozinhos, CN",NA,"Brasil",NA,NA,NA,"SPF00179803",NA,NA,"Kosterm.","Moraes, PLR","173","2005","04","24","Minas Gerais","Serra do Funil, Fazenda da Tiririca.",NA,NA,"Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,"20815","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA
"493","2019-11-13 11:21:18-03","USP","SPF","179801","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Matozinhos, CN",NA,"Brasil",NA,NA,NA,"SPF00179801",NA,NA,"Kosterm.","Moraes, PLR","132","2004","11","13","Minas Gerais","Serra do Funil, Fazenda da Tiririca.",NA,NA,"Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,"20815","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA
"494","2019-11-13 11:21:18-03","USP","SPF","179799","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Viana, PL",NA,"Brasil",NA,NA,NA,"SPF00179799",NA,NA,"Kosterm.","Moraes, PLR","1948",NA,NA,NA,"Minas Gerais","Serra Negra, Burro de Ouro.",NA,NA,"Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,"20815","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA
"495","2019-11-13 11:21:18-03","USP","SPF","106635","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Campos, MTVA",NA,"Brasil",NA,NA,NA,"SPF00106635",NA,NA,"Kosterm.","Moraes, PLR","CFSC13832","1994","09","29","Minas Gerais","Serra do Cipó",NA,NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"26557","auto","2013",NA,NA,"12",NA,NA,NA,NA,NA
"496","2019-11-13 11:21:18-03","USP","SPF","106583","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Campos, MTVA",NA,"Brasil",NA,NA,NA,"SPF00106583",NA,NA,"Kosterm.","Moraes, PLR","CFSC13820","1994","09","28","Minas Gerais","Serra do Cipó",NA,NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"26557","auto","2013",NA,NA,"12",NA,NA,NA,NA,NA
"497","2019-11-13 11:21:18-03","USP","SPF","143755","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Ribas, OS",NA,"Brasil",NA,NA,NA,"SPF00143755",NA,NA,"Kosterm.","Moraes, PLR","1476","1996","08","17","Paraná","Serra do Ibitiraquire, Subida do Pico Paraná","1800","1920","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"55154","auto","2013",NA,NA,"12",NA,NA,NA,NA,NA
"498","2019-11-13 11:21:18-03","USP","SPF","82973","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Franco, AM",NA,"Brasil",NA,NA,NA,"SPF00082973",NA,NA,"Kosterm.","Moraes, PLR","s.n.","1947","01","04","Paraná","Porto Amazonas.",NA,NA,"Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,"35166","auto","2013",NA,NA,"12",NA,NA,NA,NA,NA
"499","2019-11-13 11:21:18-03","USP","SPF","114368","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Souza, VC",NA,"Brasil",NA,NA,NA,"SPF00114368",NA,NA,"Kosterm.","Baitello, JB","9561","1995","12","19","São Paulo","Ca. 10 km da cidade em direção a Lençóis, próximo à entrada da Fazenda Água do Bugre.",NA,NA,"Águas de Santa Bárbara","-49.238899230957","-22.8805999755859",NA,NA,"18363","auto","2006",NA,NA,"01","10",NA,NA,NA,NA
"500","2019-11-13 11:21:18-03","USP","SPF","15435","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Grotta, AS",NA,"Brasil",NA,NA,NA,"SPF00015435",NA,NA,"Kosterm.","Moraes, PLR","s.n.","1954","10","24","São Paulo",NA,NA,NA,"Monte Mor","-47.310001373291","-22.9400005340576",NA,NA,"12206","auto","2013",NA,NA,"12",NA,NA,NA,NA,NA
"501","2019-11-13 11:21:18-03","USP","SPF","32290","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Pagano, SN",NA,"Brasil",NA,NA,NA,"SPF00032290",NA,NA,"Kosterm.","Moraes, PLR","364","1981","12","31","São Paulo","Fazenda São José.",NA,NA,"Rio Claro","-47.560001373291","-22.4099998474121",NA,NA,"21773","auto","2013",NA,NA,"12",NA,NA,NA,NA,NA
"502","2019-11-13 11:21:18-03","USP","SPF","198284","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Robim, MJ",NA,"Brasil",NA,NA,NA,"SPF00198284",NA,NA,"Kosterm.","Moraes, PLR","369","1985","11","30","São Paulo","Bairro Jardim do Bosque, Bosque dos Eucaliptos.",NA,NA,"São José dos Campos","-45.8800010681152","-23.1700000762939",NA,NA,"39297","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA
"503","2019-11-13 11:21:18-03","USP","SPF","15806","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Hoehne, W",NA,"Brasil",NA,NA,NA,"SPF00015806",NA,NA,"Kosterm.","Moraes, PLR","3964","1965","11","11","São Paulo",NA,NA,NA,"Vinhedo","-46.9700012207031","-23.0300006866455",NA,NA,"9595","auto","2013",NA,NA,"12",NA,NA,NA,NA,NA
"504","2014-04-04 18:27:39-03","PNFM","IRAI","4766","S","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"Francisco, E.M.",NA,"Brasil",NA,NA,"Árvore, 8 m, fruto maduro azulado. CAP 42 cm, Pejeção 5x4 m. Borda da mata","IRAI00004766","Magnoliophyta",NA,"Nees","Estevan, D.A.","351","2001","02","22","Paraná","Fazenda Solana",NA,NA,"Arapongas",NA,NA,NA,NA,NA,NA,"2004",NA,NA,"01","01",NA,NA,NA,NA
