"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","relationshipType","infraspecificEpithet","individualCount","fieldNumber","previousCatalogNumber"
"146","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0043343","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","L.R. Landrum, 1989.","J. Cordeiro; J.M. Silva","624","1989","4","11","Brazil","Parana","Bocaiuva do Sul","Rodeio.","-49.1333","-25.1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coor from www.fallingrain.com/world; Arbusto 3.50m; flor alva; araucarieto.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0043333","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","L.R. Landrum, 1980.","L. R. Landrum","2404","1977","11","4","Brazil","Parana","Sao Jose dos Pinhais","Road to Guaricana, low area where the electricity wires come near road.","-49","-25.6667",NA,NA,"900","1000",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0043345","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","Leslie R. Landrum","L. R. Landrum","2315","1977","9","1","Brazil","Parana",NA,"Mun. Sao Jose dos Pinhais, road to Guaricana, low area where the electricity wires come near road.","-49","-25.666667",NA,NA,"900","1000",NA,NA,NA,NA,NA,"Shrub.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0043336","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","L.R. Landrum, 1980.","L. R. Landrum","2399","1977","11","4","Brazil","Parana","Sao Jose dos Pinhais","Road to Guaricana, low area where the electricity wires come near road.","-49","-25.6667",NA,NA,"900","1000",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0019700","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","L.R. Landrum, 1988.","R. Kummrow; J. Cordeiro","2904","1987","5","14","Brazil","Parana","Quatro Barras","Estrada da Graciosa, proximo ao Rio do Corvo.","-49.0833","-25.3667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5 anthers with 1 gland.; Arvore 8m; tronco 60cm; flor alva.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0066574","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","L. R. Landrum","M. M. M. Lopes; P. Labiak, J. Paixao, L. Gomes","992","2006","8","5","Brazil","Bahia",NA,"Arataca. RPPN Caminho das Pedras, em trilha de acesso ao Peito-de-Moca. Coletas efetuadas na trilha para a residencia do Sr. Mormaco.","-39.341667","-15.173611",NA,NA,"1000",NA,NA,NA,NA,NA,NA,"Arvore ca. 10 m alt. Folhas cartaceas, fortemente discolores. Frutos imaturos marrom-esverdeados.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0043342","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","L.R. Landrum, 2002.","P.O. Morais; A. Salino, V. Dittrich, F.A. Carvalho, L. Teixeira","107","2001","9","12","Brazil","Sao Paulo","Bananal","Rio das Cobras, entre a primeira e a setima queda.","-44.3591","-22.7923",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arvore com 3.5m de altura, folhas cartaceas, frutos imaturos verdes.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0043344","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","L.R. Landrum, 2002.","R.M. Castro","442",NA,NA,NA,"Brazil","Minas Gerais",NA,"Descoberto. Reserva Biologica da Represa do Grama.","-42.961371","-21.463831",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0043341","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel",NA,"J. M. Silva; V. Nicolack","617","1989","5","2","Brazil","Parana","Tijucas do Sul","Lagoinha.","-49.1789","-25.9269",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coor from www.fallingrain.com/world; Arbusto 3m; flor alva.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0060675","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","L.R. Landrum, 1997.","J.A. Pastore; M.J. Jobim","477","1993","4","22","Brazil","Sao Paulo","Campos do Jordao","No specific.","-45.5833","-22.7333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coor from www.fallingrain.com/world; Arvoreta, flores alvas e perfumadas.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0060674","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","L.H. Soares e Silva, 1999.","F. Chagas","608","1996","8","15","Brazil","Parana","Rolandia","Faz. Sat. Elena.","-51.3667","-23.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coor from www.fallingrain.com/world; Arvore de 12.0m; frutos imaturos verdes; embrion ben formado.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0043329","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","L. R. Landrum","D. Sucre","9128","1972","5","17","Brazil","Rio de Janeiro",NA,"Guanabara, Mata Taquara da Tijuca.","-43.177138","-22.904118",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arvore con mais ou menos 9 m de altura, lamina da folha na face ventral verde escuro, dorsal verde claro fosco com a nervura media amarela.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0043328","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","L.R. Landrum, 1980.","L. R. Landrum","2401","1977","11","4","Brazil","Parana","Sao Jose dos Pinhais","Road to Guaricana, low area where the electricity wires come near road.","-49","-25.6667",NA,NA,"900","1000",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0059731","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","L. R. Landrum","J. M. Silva; A. M. Lima","4333","2005","5","19","Brazil","Parana",NA,"Colônia João XXIII (Mun. Bocaiúva do Sul).","-49.1333","-25.1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore, 4 m, flor alva.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0043330","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel",NA,"G. F. Arbocz","1539","1995","6","17","Brazil","Rio Grande do Sul",NA,"Sao Roque.","-51.517636","-29.140597",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbusto 8-10m. Folhas discolores, frutos imaturos doentes.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2018-03-12 17:05:42-03","ASU","ASU-PLANTS","ASU0094697","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel",NA,"L.R. Parra; A.M. Giulietti, P.T. Sano, M. Sztutman","2","1995","6","3","Brazil","Rio de Janeiro","Engenheiro Passos","Margem do rio do Salto. Limite entre os Estados de Sao Paulo e Rio de Janeiro.","-44.6833","-22.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coor from www.fallingrain.com/world; Arvore ca. 5m alto; tricomas ferrugineos, frutos verdes.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0043334","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","L.R. Landrum, 1980.","L. R. Landrum","2408","1977","11","4","Brazil","Parana","Sao Jose dos Pinhais","Road to Guaricana, low area where the electricity wires come near road.","-49","-25.6667",NA,NA,"900","1000",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0043327","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel",NA,"G. F. Arbocz","1539","1995","6","17","Brazil","Rio Grande do Sul",NA,"Sao Roque.","-51.517636","-29.140597",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbusto 8-10m. Folhas discolores, frutos imaturos doentes.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0043326","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","L.R. Landrum, 1980.","L. R. Landrum","2929","1977","12","15","Brazil","Parana","Sao Jose dos Pinhais","Road to Guaricana, low area where the electricity wires come near road.","-49","-25.6667",NA,NA,"900","1000",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0043335","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","L.R. Landrum, 1980.","L. R. Landrum","2412","1977","11","4","Brazil","Parana","Sao Jose dos Pinhais","Road to Guaricana, low area where the electricity wires come near road.","-49","-25.6667",NA,NA,"900","1000",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0043340","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","L.R. Landrum, 1988.","G. Hatschbach; J.M. Silva","51260","1987","5","22","Brazil","Parana","Mandirituba","Ganchinho.","-49.3264","-25.78",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coor from www.fallingrain.com/world; Arbusto 3m; flores alvas.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0043325","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","L.H. Soares e Silva, 1999.","L.H. Soares e Silva; F. Chagas","593","1996","4","2","Brazil","Parana","Londrina","Margem esquerda do Ribera dos Apertados.","-51.15","-23.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coor from www.fallingrain.com/world; Arvore 8.0m alto; botoes florais cinza-amarronzados: super marrom passando a vermelho apos corte.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2015-05-28 21:46:58-03","ASU","ASU-PLANTS","ASU0082733","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","L.R. Landrum","J.E.Q. Faria","3056","2012","11","23","Brazil","Minas Gerais","Itamonte","Margem da estrada na saida do bairro rural da Colina para subir a serra","-44.784444","-22.301111",NA,NA,"1303",NA,NA,NA,NA,NA,NA,"Arbusto ca 2 m de altura, fruto imaturo verde acinzentado (coletado material em silica gel)","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0043339","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","L.R. Landrum, 1987.","R. Kummrow","2609","1985","4","29","Brazil","Parana","Balsa Nova","Serra do Puruna.","-49.6167","-25.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coor from www.fallingrain.com/world; Arvore 5m; flor alva.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0060673","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","L.R. Landrum, 1980.","L. R. Landrum","2929","1977","12","15","Brazil","Parana","Sao Jose dos Pinhais","Road to Guaricana, low area where the electricity wires come near road.","-49","-25.6667",NA,NA,"900","1000",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0043337","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel",NA,"P.I. Oliveira","820","1984","8","23","Brazil","Parana","Curitiba","Parque Barigui.","-49.25","-25.4167",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coor from www.fallingrain.com/world; Arvoreta 5m; frutos imaturos.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-11-21 14:40:11-03","UFJF","CESJ","34490","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","M. Sobral","R.M. Castro","442","2001","05",NA,"Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"CESJ034490",NA,"2002","09",NA,NA,"Angiosperma",NA,"América do Sul",NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-11-21 14:40:11-03","UFJF","CESJ","37348","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","M. Sobral","M.O.D. Pivari; R.C. Forzza; L.C.S. Assis","090","2002","04","20","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"CESJ037348",NA,"2003",NA,NA,"Árvore, ca. 4 m; presente às margens de curso d'água, local sombreado. Frutos imaturos de cor verde; cálice persistente pardo.","Angiosperma",NA,"América do Sul",NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-11-21 14:40:11-03","UFJF","CESJ","68020","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","K. Antunes","K. Antunes; F.R.G. Salimena; P.H. Nobre; L. Menini Neto; S.G. Furtado; J.V.M.S.A. Saler; T.","588","2016","08","05","Brasil","Espírito Santo","Iuná","Parque Nacional do Caparaó, córrego do Pedregulho","-42.277772","-20.605147","-42.277772","-20.605147","130","130","CESJ068020",NA,"2019",NA,NA,"Árvore, 3-4 m de alt., Floresta Ombrófila Densa Montana, abundante na beira do curso d'água. Frutos negros","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-11-21 14:40:11-03","UFJF","CESJ","70335","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","M. Sobral","K. Antunes; L.D. Santana; M. Altomare","690","2017","05","29","Brasil","MInas Gerais","Baependi","Parque Estadual da Serra do Papagaio, mata abaixo do Pico do Santo Agostinho","-45.268531","-22.334525","-45.268531","-22.334525","225","225","CESJ070335",NA,"2019","05",NA,"Árvore de 6,0 m de alt., em Floresta Nebular. Folhas discolores, tricomas castanhos. Flores passadas e início de frutificação. Frutos de coloração verde","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-11-21 14:40:11-03","UFJF","CESJ","64274","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","J. Cordeiro; G. Felitto","M.G. Caxambu; et al.","3055","2010","04","08","Brasil","Paraná","Turvo","Propriedade da família Rickli","-52.560639","-25.044722","-52.560639","-25.044722","1046","1046","CESJ064274",NA,"2011",NA,NA,"Árvore heliófita, ca. 5m. Flores alvas. Relevo: ondulado. Vegetação: Floresta Ombrófila Mista Montana.","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-11-21 14:40:11-03","UFJF","CESJ","66271","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","M. Sobral","J.H.C. Ribeiro; L.D. Santana; C. Nardy; A. Cabral","493","2015","04","14","Brasil","MInas Gerais","Baependi","Parque Estadual da Serra do Papagaio, Chapadão","-44.755003","-22.1299","-44.755003","-22.1299","1900","1900","CESJ066271",NA,"2019","05",NA,"Arvoreta, 2m, no interior de capão de Floresta Ombrófila Altomontana. Flores alvas. Cálice, botões e ramos com tricomas ferrugíneos. 1000 m.s.m.","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-11-21 14:40:11-03","UFJF","CESJ","68204","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","V.A. Campos","V.A. Campos","s.n.","2013",NA,NA,"Brasil","Minas Gerais","Rio Preto","RPPN Mato Limpo","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"CESJ068204",NA,"2013",NA,NA,"Árvore, ca 5m. Indivíduo ML1708. Dentro da parcela 23 da fitossociologia. Altitude 1030 m.s.m.","Angiosperma",NA,"América do Sul",NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-11-21 14:40:11-03","UFJF","CESJ","37791","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","G. Hatschbach","N. Imaguire","2093","1968","06","05","Brasil","Paraná","Piraquara","Fazenda Experimental de Agronomia, Capão da gaiola","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"CESJ037791",NA,"2002",NA,NA,NA,"Angiosperma",NA,"América do Sul",NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-11-21 14:40:11-03","UFJF","CESJ","31218","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","F. F. Mazine","V.C. Souza; et al.","23132","2000","02","15","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Vale Verde . Floresta aluvial ao longo do rio Caparaó","-41.8683013916016","-20.4333000183105",NA,NA,NA,NA,"CESJ031218","CESJ031218","2000","02",NA,NA,"Angiosperma",NA,"América do Sul",NA,"21645","auto",NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-11-21 14:40:11-03","UFJF","CESJ","51435","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","M. Sobral","N.F.O. Mota; J.R. Stehmann","371","2005","10","01","Brasil","Minas Gerais","Carandaí","Pedra do Sino Hotel Fazenda, BR 040 Km 6: Trilha do Bugiu. Alt.: 1000-1200m m.","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,"CESJ051435",NA,"2005",NA,NA,"Árvore de 5m. de altura em pastagem, corola creme e cálice marrom.","Angiosperma",NA,"América do Sul",NA,"23079","auto",NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-11-21 14:40:11-03","UFJF","CESJ","42623","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel",NA,"A.S.M. Valente; D.S. Pifano","533","2004","04","07","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"CESJ042623",NA,NA,NA,NA,"Arbusto ca. 2 m no interior da mata em local de meia luz. Flores de cálice marrom e anteras amarelas.","Angiosperma",NA,"América do Sul",NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-11-21 14:40:11-03","UFJF","CESJ","31235","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","F.F. Mazine","F.R.G. Salimena; et al.","182","2000","06","24","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"CESJ031235",NA,"2000","08",NA,"Arbusto scandente, à beira do curso d'água, flores ferrugíneas.","Angiosperma",NA,"América do Sul",NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-11-21 14:40:11-03","UFJF","CESJ","31112","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","F.F. Mazine","P.C.L. Faria; et al.","117","2000","04","15","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"CESJ031112",NA,"2000","08",NA,"Arbusto escandente, beira do curso d' água, botões florais ferrugíneos.","Angiosperma",NA,"América do Sul",NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-11-21 14:40:11-03","UFJF","CESJ","42754","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","M. Sobral","C.N. Matozinhos; O.J. Bastos Neto; B.F.Mello; F.R.G. Salimena; P.H. Nobre","33","2004","08","20","Brasil","Minas Gerais","Rio Preto","Serra Negra, Vilarejo do Funil.","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"CESJ042754",NA,"2004",NA,NA,"Arvoreta, ca. 3m alt., interior do cânion. Tricomas ferrugíneos, frutos verdes.","Angiosperma",NA,"América do Sul",NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-11-21 14:40:11-03","UFJF","CESJ","60254","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","J.E.Q. Faria","D.S. Santiago; J. H. Campos","93","2012","08","17","Brasil","MInas Gerais","Baependi","Parque Estadual da Serra do Papagaio","-44.8899993896484","-21.9589004516602",NA,NA,NA,NA,"CESJ060254",NA,"2012","11",NA,"Arbusto, ca. 2 m, frutos imaturos verdes. No interior da Mata de Araucária (Cambuí).","Angiosperma",NA,"América do Sul",NA,"29865","auto",NA,NA,NA,NA,NA,NA,NA,NA
