"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","imagecode","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"1668","2020-10-26 09:32:53-03","UNEMAT","NX-FANEROGAMAS","2804","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum",NA,"ES64","1997","08","16",NA,"Brasil","Mato Grosso","Fazenda Eldorado. Mata de pau-brasil (Brosium rubescens)","-52.353099822998","-14.6732997894287",NA,NA,NA,NA,"Planta com acúleos. Estames amarelos, estilete e ovário pilosos.",NA,NA,NA,"Lam.","Giacomin L.L.",NA,NA,NA,"Nova Xavantina","79739","auto",NA,NA,"2009","06",NA,NA,NA,NA,NA,NA,NA
"1669","2020-10-26 09:32:53-03","UNEMAT","NX-FANEROGAMAS","3406","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum",NA,"6203","2000","05","21",NA,"Brasil","Bahia","Barra, cerca de 23 km NW de Campo Alegre de Lourdes.","-43.24","-95.1333333333","-43.24","-95.1333333333",NA,NA,"Folhas papiráceas. Cálice acizentado e anteras amarelas.[HABITAT=Caatinga arbórea]",NA,NA,NA,"Lam.",NA,NA,"516","516","Campo Alegre de Lourdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1670","2021-02-08 12:45:49-03","UFRGS","ICN","169805","S","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Hatschbach, G; Schinini, A; Barbosa, E","70610","2000","05","08","América do Sul","Brasil","GO","Rod. GO-118 45 km S de São Gabriel de Goiás","-47.614200592041","-15.4527997970581",NA,NA,NA,NA,"Doação Herbário MBM; arbusto, 2m, flor violeta, anteras amarelas, flores glaucas; campo cerrado","ICN00036367","Dicotyledon",NA,"Lam.","Stehmann, JR; Mentz, LA",NA,NA,NA,"Planaltina","61159","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1671","2021-02-08 12:45:49-03","UFRGS","ICN","003141","S","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Schultz, A","3141","1963","01","27","América do Sul","Brasil","AM","Ponta Negra","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,NA,"ICN00036370","Dicotyledon",NA,"Lam.","Giacomin, LL",NA,NA,NA,"Manaus","138090","auto",NA,NA,"2015","07",NA,NA,NA,NA,NA,NA,NA
"1672","2021-02-08 12:45:49-03","UFRGS","ICN","185438","S","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Hatschbach, G; Silva, JM; Ferreira, LA","68517","1998","10","14","América do Sul","Brasil","BA","Rodovia BA-001, 5-6km ao sul de ituberá","-39.1492004394531","-13.7321996688843",NA,NA,NA,NA,"Doação MBM; Arbusto 2,5m altura, flor lilás; Clareiras da floresta atlântica","ICN00036366","Dicotyledon",NA,"Lam.","Giacomin, L",NA,NA,NA,"Ituberá","22399","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1673","2021-02-08 12:45:49-03","UFRGS","ICN","186708","S","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Agra, MF; Silva, TMS; Rocha E.A.","6753","2006","04","27","América do Sul","Brasil","PB","praia de Jacumã","-34.9075012207031","-7.25971984863281",NA,NA,NA,NA,"UFPB; Arbusto, corola púrpura.","ICN00036371","Dicotyledon",NA,"Lam.","Agra, MF",NA,NA,NA,"Conde","17858","auto",NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA,NA
"1674","2021-02-08 12:45:49-03","UFRGS","ICN","003741","S","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Schultz, AR","3741","1965","07","23","América do Sul","Brasil","MT",NA,NA,NA,NA,NA,NA,NA,"Material arbóreo; Nas roças queimadas","ICN00036368","Dicotyledon",NA,"Lam.","Agra, MF",NA,NA,NA,"Gleba Arinos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1675","2021-02-08 12:45:49-03","UFRGS","ICN","063871","S","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Lanna Sobrª, JP","s.n.",NA,NA,NA,"América do Sul","Brasil","RJ","Estrada do Sumaré torre de TV",NA,NA,NA,NA,NA,NA,"Doação do Herbário FEEMA, Rio de Janeiro; Planta arbustiva, flores roxas; Área degradada, rampa decorrente de queda de barreira","ICN00036369","Dicotyledon",NA,"Lam.","Agra, MF",NA,NA,NA,"Guanabara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1676","2020-09-17 10:41:42-03","UEPA","MFS","003393","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Lucas, F.C.A.","s.n.",NA,NA,NA,NA,"Brasil","Pará",NA,"-55.989678","-4.268186","-55.989678","-4.268186",NA,NA,"Arbusto de 3 m de altura com inflorescencia lilas","MFS003393",NA,NA,"Lam.",NA,"MFS003393 MFS003393_e",NA,NA,"Itaituba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1677","2020-09-17 10:41:42-03","UEPA","MFS","007129","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Lucas, F.C.A.","1871","2017","04","24",NA,"Brasil","Pará","Área da Pirellií","-48.342458","-1.359783","-48.342458","-1.359783",NA,NA,"Árvore de 3,5 de altura com inflorescência lilás.","MFS007129",NA,NA,"Lam.",NA,"MFS007129 MFS007129_e",NA,NA,"Marituba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1678","2020-09-17 10:41:42-03","UEPA","MFS","004066","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Lucas, F.C.A.","1297",NA,NA,NA,NA,"Brasil","Pará","Capoeira, Solo arenoso.","-48.198161","-1.975336","-48.198161","-1.975336",NA,NA,"Arbusto de 3 metro de altura com inflorescências lilas, e fruto imaturo verde.","MFS004066",NA,NA,"Lam.",NA,"MFS004066 MFS004066_e",NA,NA,"Acará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1679","2020-09-17 10:41:42-03","UEPA","MFS","MFSFR000038","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Oliveira, JCL de","536","2011","11","08",NA,"Brasil","Pará","Área atrás da EETEPA de Paragominas.","-47.406389","-2.991667","-47.406389","-2.991667",NA,NA,"Fruto do tipo baga globosa, inerme a subinerme. Epicarpo verde-canescente, velutino a tomentoso. &nf;&nf;Fonte: Agra, M.F. et al. (2009) - Flora da Paraíba, Brasil: Solanum L. ( Solanaceae).","MFSMFSFR0",NA,NA,"Lam.","Cordeiro, MR",NA,NA,NA,"Paragominas",NA,NA,NA,NA,"2011","12","02",NA,NA,NA,NA,NA,NA
"1680","2020-09-17 10:41:42-03","UEPA","MFS","003622","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Bastos, M.N.C.","1906","1995","06","13",NA,"Brasil","Pará","Serra das Andorinhas, margem do rio Sucupira.","-48.786944","-6.169167","-48.786944","-6.169167",NA,NA,"Arbusto de 2,80m de altura; flor roxa; frutos imaturo verdes.","MFS003622",NA,NA,"Lam.",NA,"MFS003622 MFS003622_e",NA,NA,"São Geraldo do Araguaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1681","2020-09-17 10:41:42-03","UEPA","MFS","000191","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","San Martin, JM","11",NA,NA,NA,NA,"Brasil","Pará","Alça Viária.","-48.299089","-1.480175","-48.299089","-1.480175",NA,NA,"Arbusto de 2m de altura. Fruto imaturo verde.","MFS000191",NA,NA,"Lam.",NA,"MFS000191 MFS000191_e",NA,NA,"Marituba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1682","2020-09-24 10:56:34-03","UEPA","MFS","MFSFR000120","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","San Martins, JM","11","2010","10","11",NA,"Brasil","Pará","Alça Viária, região metropolitana.","-48.490178","-1.455731","-48.490178","-1.455731",NA,NA,"Fruto do tipo baga globosa, inerme a subinerme. Epicarpo verde-canescente, velutino a tomentoso. &nf;&nf;Fonte: Agra, M.F. et al. (2009) - Flora da Paraíba, Brasil: Solanum L. (Solanaceae).","MFSMFSFR0",NA,NA,"Lam.",NA,NA,NA,NA,"Belém",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1683","2020-09-17 10:41:42-03","UEPA","MFS","004864","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Magalhães, JLL","322",NA,NA,NA,NA,"Brasil","Pará","Solo arenoso","-47.116725","-0.958772","-47.116725","-0.958772",NA,NA,"Arbusto de 3 m de altura com fruto imaturo verde.","MFS004864",NA,NA,"Lam.",NA,"MFS004864 MFS004864_e",NA,NA,"Primavera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1684","2020-09-24 10:56:34-03","UEPA","MFS","004554","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Lucas, F.C.A.","1369",NA,NA,NA,NA,"Brasil","Pará","Distrito de outeiro.","-48.490178","-1.455731","-48.490178","-1.455731",NA,NA,"Arbusto de 2,5m de altura com inflorescência lilas.","MFS004554",NA,NA,"Lam.",NA,"MFS004554 MFS004554_e",NA,NA,"Belém",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1685","2020-09-17 10:41:42-03","UEPA","MFS","000609","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Oliveira, JCL de","536",NA,NA,NA,NA,"Brasil","Pará","Área atrás da EETEPA de Paragominas.","-47.405278","-2.991944","-47.405278","-2.991944",NA,NA,"Arbusto 4 m de altura. Espinhos no caule, fruto verde imaturo, maduro e piloso.","MFS000609",NA,NA,"Lam.",NA,"MFS000609 MFS000609_e",NA,NA,"Paragominas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1686","2020-09-24 10:56:34-03","UEPA","MFS","005912","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Lopes, S da C","s.n.","2015","04","25",NA,"Brasil","Pará","Campinarama","-48.959992","-1.976722","-48.959992","-1.976722",NA,NA,"Arbusto de aprox. 2,5m de altura. Flores roxas.","MFS005912",NA,NA,"Lam.","Silva, CAS da","MFS005912 MFS005912_e",NA,NA,"Igarapé-Miri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1687","2020-09-17 10:41:42-03","UEPA","MFS","004551","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Magalhães, JLL","252",NA,NA,NA,NA,"Brasil","Pará","Solo arenoso.","-47.116725","-0.958772","-47.116725","-0.958772",NA,NA,"Arbusto de 3, 50 m de altura com inflorescência lilás.","MFS004551",NA,NA,"Lam.",NA,"MFS004551 MFS004551_e",NA,NA,"Primavera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1688","2020-09-17 10:41:42-03","UEPA","MFS","003309","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Lucas, F.C.A.","s.n.",NA,NA,NA,NA,"Brasil","Pará",NA,"-47.766531","-1.665533","-47.766531","-1.665533",NA,NA,"Arbusto de 2,5 metros de altura com inflorescência roxa.","MFS003309",NA,NA,"Lam.",NA,"MFS003309 MFS003309_e",NA,NA,"São Domingos do Capim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1689","2020-09-24 10:56:34-03","UEPA","MFS","005911","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Lopes, S da C","s.n.","2015","04","25",NA,"Brasil","Pará","Campinarama","-48.959992","-1.976722","-48.959992","-1.976722",NA,NA,"Arbustos de aprox. 3m de altura. Frutos verdes. Flores roxas.","MFS005911",NA,NA,"Lam.","Silva, CAS da","MFS005911 MFS005911_e",NA,NA,"Igarapé-Miri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1690","2020-09-17 10:41:42-03","UEPA","MFS","003433","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Lucas, F.C.A.","999",NA,NA,NA,NA,"Brasil","Pará",NA,"-47.555697","-2.134386","-47.555697","-2.134386",NA,NA,"Arbusto de 3 metros de altura com inflorescência lilás.","MFS003433",NA,NA,"Lam.",NA,"MFS003433 MFS003433_e",NA,NA,"Aurora do Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1691","2020-09-17 10:41:42-03","UEPA","MFS","002848","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Lucas, F.C.A.","681",NA,NA,NA,NA,"Brasil","Pará","Área de várzea.","-47.555697","-2.134386","-47.555697","-2.134386",NA,NA,"Arbusto de 3 metros de altura com inflorescência roxa.","MFS002848",NA,NA,"Lam.",NA,"MFS002848 MFS002848_e",NA,NA,"Aurora do Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1692","2020-09-17 10:41:42-03","UEPA","MFS","002715","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Lucas, F.C.A.","636",NA,NA,NA,NA,"Brasil","Pará","Vista Alegre","-49.936836","-0.979247","-49.936836","-0.979247",NA,NA,"Arbusto de 3 metros de altura com inflorescência roxa.","MFS002715",NA,NA,"Lam.",NA,"MFS002715 MFS002715_e",NA,NA,"Anajás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1693","2020-09-24 10:56:34-03","UEPA","MFS","001670","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Lucas, F.C.A.","s.n.",NA,NA,NA,NA,"Brasil","Pará","Parque Ambiental do Utinga.","-48.490178","-1.455731","-48.490178","-1.455731",NA,NA,"Trepadeira com botões florais verdes.","MFS001670",NA,NA,"Lam.",NA,"MFS001670 MFS001670_e",NA,NA,"Belém",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1694","2020-09-17 10:41:42-03","UEPA","MFS","004107","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Lucas, F.C.A.","1336",NA,NA,NA,NA,"Brasil","Pará","Solo arenoso.","-48.763517","-1.845697","-48.763517","-1.845697",NA,NA,"Arbusto de 3 m de altura inflorescência lilás e fruto imaturo verde.","MFS004107",NA,NA,"Lam.",NA,"MFS004107 MFS004107_e",NA,NA,"Moju",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1695","2020-09-17 10:41:42-03","UEPA","MFS","001171","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Lucas, F.C.A.","165",NA,NA,NA,NA,"Brasil","Pará","Área da cosipar. Restinga.","-48.613836","-1.52225","-48.613836","-1.52225",NA,NA,"Arbusto de 3m de altura com inflorescência roxa.; Solo Arenoso.","MFS001171",NA,NA,"Lam.",NA,"MFS001171 MFS001171_e",NA,NA,"Barcarena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1696","2020-09-17 10:41:42-03","UEPA","MFS","000626","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Oliveira, JCL de","553",NA,NA,NA,NA,"Brasil","Pará","Área de experimento da Embrapa Amazônia Oriental em Paragominas.","-47.311111","-3.536111","-47.311111","-3.536111",NA,NA,"Arbusto. Flor azul tenuando para o lilás com filete e estilete amarelos. Folha coriacea áspera com presença de tricomas desde a folha até o caule. Espinhos no caule.","MFS000626",NA,NA,"Lam.",NA,"MFS000626",NA,NA,"Paragominas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1697","2020-04-30 16:07:57-03","UFMT","CNMT","5831","S","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Córdova, M.O.; Giacoppini, R.F.; Keffer, J.F.","713","2017","02","18",NA,"Brasil","Mato Grosso","Estação Ecológica (ESEC) Rio Ronuro. Região Norte. Estrada. Interseção do RioSantiago com Rio Ronuro","-54.245111","-12.845428","54°14'42.40W","12°50'43.54S",NA,NA,"Flores roxas azuladas vistosas. Androceu amarelo. Frequente.Biodiversidade da ESEC Rio Ronuro - SEMA - MT e UFMT Sinop.","CNMT005831","Angiosperma",NA,"Lam.","Córdova, M.O.",NA,"379","379","Nova Ubiratã",NA,NA,NA,NA,"2017","03",NA,NA,NA,NA,NA,NA,NA
"1698","2020-04-30 16:07:57-03","UFMT","CNMT","87","S","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Vilela-Santos, M.C.","2528","2010","05","30",NA,"Brasil","Mato Grosso","Fazenda Continental. Módulo I, PPBio.","-55.287667","-11.581667","55°17'15.6W","11°34'54S",NA,NA,"PPBio - Projeto de Pesquisa da Biodiversidade.","CNMT000087","Angiosperma",NA,"Lam.",NA,NA,NA,NA,"Cláudia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1699","2020-04-30 16:07:57-03","UFMT","CNMT","154","S","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Vilela-Santos, M.C.","2711","2010","06","16",NA,"Brasil","Mato Grosso","Fazenda Iracema. Módulo III, PPBio.","-55.081833","-11.652611","55°04'54,6W","11°39'09,4S",NA,NA,"Trilha de acesso a estrada. Flor LilasPPBio - Projeto de Pesquisa da Biodiversidade.","CNMT000154","Angiosperma",NA,"Lam.",NA,NA,NA,NA,"Cláudia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1700","2020-08-26 10:50:58-03","MCN-FZBRS","HAS","87532","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Mattos, O.","s.n.","1961","07",NA,NA,"Brasil","Mato Grosso","Fazenda Cerro, km 804, nordeste e a 1,5 km a direita da Estrada do Ferro",NA,NA,NA,NA,NA,NA,"1,8 metros de altura, frutos imaturos. No Cerrado.","HAS0087532","Magnoliophyta",NA,"Lam.","Giacomin, L.L.",NA,NA,NA,"Jaraguari",NA,NA,NA,NA,"2015","07","10",NA,NA,NA,NA,NA,NA
"1701","2014-09-23 11:02:21-03","G","G-DC","G00131660","S","Plantae","Solanaceae","Solanum","cyananthum","Solanum cyananthum","Blanchet, J. S.","2902","1838",NA,"00","AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,"-42.9125","-22.48222222","-42.9125","-22.48222222",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=153266&base=img&lang=en","G00131660",NA,NA,"Dunal","CAT.HERB.PRODR.","G00131660",NA,NA,NA,NA,NA,NA,"SYNTYPUS of Solanum cyananthum Dunal","2008","01","01",NA,NA,NA,NA,NA,NA
"1702","2021-04-05 12:38:12-03","UNIVASF","HVASF","521","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","J.A. Siqueira Filho","1895","2007","05","01","América do Sul","Brasil","Bahia","Fazenda Alagoinha","-41.289333","-11.656","-41.289333","-11.656000",NA,NA,"Arbusto ca. 1,6m alt. Caule aculeado, com pêlos longos e densos, rígidos e lineares.Folhas simples, coriáceas, simples, dísticas, de margem inteira. Flores hermafroditas, grandes, arroxeadas, vistosas.","HVASF000521",NA,NA,"Lam.","J.R. Stehmann","HVASF000521_v01","987","987","Morro do Chapéu",NA,NA,NA,NA,"2007","05","21",NA,NA,NA,NA,NA,"U"
"1703","2018-12-04 20:31:39-02","UNIR","RON","6986","S","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Bigio, NC","805","2013","04","23","Southern America","Brasil","Rondônia","Valle do Apertado, ponto Cachoeira., Mata de galeria em declive de 30m, dossel de 25m, solo argilo-arenoso e afloramento rochosos.","-60.701667","-11.966944","-60.701667","-11.966944",NA,NA,"Flor roxa.","RON00006986","Angiosperma","Solanales","Lam.","Knapp, SD","RON00006986","287","287","Pimenta Bueno",NA,NA,NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA,NA
"1704","2018-12-04 20:31:39-02","UNIR","RON","9882","RON","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Jacobsen, RHF","12","2014","09","23","Southern America","Brasil","Rondônia","Pastagem abandonada. Inventário Florestal Nacional - Rondônia (IFN - RO). Conglomerado RO - 23, subunidade 3, subparcela 10R, árvore nº 3.","-63.72","-8.64","-63.72","-8.64",NA,NA,"Arbusto ca. 2m, espinhos no fuste, base reta, flores roxa e branca. Fruto imaturo circular, coloração externa verde e interna branca, consistência externa carnosa e polpa no interior. Casca estriada sem desprendimento, sem odor no c","RON00009882","Angiosperma","Solanales","Lam.","Justiniano, FCPS","RON00009882",NA,NA,"Porto Velho",NA,NA,NA,NA,"2015","02","02",NA,NA,NA,NA,NA,NA
"1705","2018-12-04 20:31:39-02","UNIR","RON","9883","RON","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Santos, LAS","1309","2014","11","05","Southern America","Brasil","Rondônia","Área de pastagem. Inventário Florestal Nacional - Rondônia (IFN - RO). Conglomerado RO - 093, subunidade 02, subparcela 06, árvore nº 2 F8.","-63.36","-9.359722","-63.36","-9.359722",NA,NA,"Árvore ca. 5m. Acúleos no fuste. Base reta, flores lilás, fruto imaturo ca. 5cm, arredondado, coloração externa verde e interna verde, consistência externa carnosa, polpa no interior. Casca rugosa com placas lenhosas, coloração exte","RON00009883","Angiosperma","Solanales","Lam.","Justiniano, FCPS","RON00009883",NA,NA,"Candeias do Jamari",NA,NA,NA,NA,"2015","02","02",NA,NA,NA,NA,NA,NA
"1706","2018-12-04 20:31:39-02","UNIR","RON","1136","S","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Equipe Resgate","354","2008","09","29","Southern America","Brasil","Rondônia","Floresta Ombrófila Aberta. Ilha do Presídio. Área de Impacto da Usina Hidroelétrica Santo Energia (UHE-SAE).","-63.948056","-8.806667","-63.948056","-8.806667",NA,NA,"Flor de cálice roxo.","RON00001136","Angiosperma","Solanales","Lam.","Santos, JL","RON00001136",NA,NA,"Porto Velho",NA,NA,NA,NA,"2011","04","10",NA,NA,NA,NA,NA,NA
"1707","2018-12-04 20:31:39-02","UNIR","RON","456","S","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Silveira, VX","284","2010","03","23","Southern America","Brasil","Rondônia","Local: Canteiro de obras da Usina Hidrelétrica de Santo Antônio","-63.953611","-8.811111","-63.953611","-8.811111",NA,NA,"Arbusto, casca com espinhos. Pilosidade de cor branca nos ramos, folhas, inflorescências e frutos. Folha de consistência membranácea. Flores com cálice de cor verde e corola roxa. Fruto carnoso indeiscente verde (imaturo).","RON00000456","Angiosperma","Solanales","Lam.","Santos, JL","RON00000456",NA,NA,"Porto Velho",NA,NA,NA,NA,"2011","04","08",NA,NA,NA,NA,NA,NA
"1708","2021-02-04 09:02:38-03","IBt","SP","57660","S","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Kuhlmann, M","115",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1709","2020-02-06 10:42:06-03","IBt","SP","137814","S","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Irwin, HS; et al.","31236","1971","02","28",NA,"Brasil","Bahia","Serra da Água de Rega",NA,NA,NA,NA,NA,NA,NA,"SP116271",NA,NA,"Lam.","Nee, M","SP116271",NA,NA,NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA
"1710","2020-02-06 10:42:06-03","IBt","SP","140079","S","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Eiten, G; Eiten, LT","4495","1962","05","02",NA,"Brasil","Maranhão","Ilha das Balsas","-45.066667","-7.35","-45.066667","-7.35",NA,NA,NA,"SP116269",NA,NA,"Lam.","Nee, M","SP116269",NA,NA,"Loreto",NA,NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA
"1711","2021-02-04 09:02:38-03","IBt","SP","160744","S","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Davidse, G","12036","1976","04","06",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1712","2020-02-06 10:42:06-03","IBt","SP","267204","S","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Nee, M","34352","1987","03","13",NA,"Brasil","Rondônia","BR-364","-63.083333","-9.783333","-63.083333","-9.783333",NA,NA,NA,"SP116279",NA,NA,"Lam.",NA,"SP116279","175","175","Ariquemes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1713","2020-02-06 10:42:06-03","IBt","SP","267261","S","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Nee, M","34408","1987","03","16",NA,"Brasil","Rondônia",NA,"-63.05","-9.916667","-63.05","-9.916667",NA,NA,NA,"SP116278",NA,NA,"Lam.",NA,"SP116278","175","175","Ariquemes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
