"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","individualCount","phylum","class","order","continentOcean","preparationType","coordinatePrecision","geoFlag","relatedCatalogItem","relationshipType","fieldNumber","typeStatus","previousCatalogNumber","sex"
"734","2019-11-21 10:13:20-03","IBt","SP","19378","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Hoehne, FC",NA,NA,NA,"Hoehne, FC","1927","05","03","Brasil","Minas Gerais","Pouso Alegre",NA,"-45.9364013671875","-22.2299995422363",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"20835","auto",NA,NA,NA,NA,NA,NA
"735","2019-11-21 10:13:20-03","IBt","SP","253971","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Barros, F","1994","04","25","Lindeman, JC; Haas, JH","1967","01","12","Brasil","Paraná","Curitiba","Serra do Mar; Upper Rio do Corvo, S. of old road to Morretes, ca. 25 km E. of Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"9","1100",NA,NA,"4054",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"736","2019-11-21 10:13:20-03","IBt","SP","69759","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Hoehne, FC","1951","02","27","Hatschbach, G","1950","08","20","Brasil","Paraná","Morretes","Rio Mãe Catira","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"737","2019-11-21 10:13:20-03","IBt","SP","29491","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Hoehne, FC",NA,NA,NA,"Spannagel, C",NA,NA,NA,"Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA
"738","2019-11-21 10:13:20-03","IBt","SP","30035","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Hoehne, FC",NA,NA,NA,"Spannagel, C","1928","11",NA,"Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,NA,"206",NA,NA,NA,NA,NA,NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA
"739","2019-11-21 10:13:20-03","IBt","SP","31680","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.",NA,NA,NA,NA,"Spannagel, C","1931","12","21","Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA
"740","2019-11-21 10:13:20-03","IBt","SP","24957","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Hoehne, FC",NA,NA,NA,"Hoehne, FC","1914","09",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Archer, Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"741","2019-11-21 10:13:20-03","IBt","SP","373459","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Bocayuca, M",NA,NA,NA,"Zaldini, CA","2004","04","29","Brasil","Rio de Janeiro","Rio de Janeiro","Parque Natural Municipal da Prainha. Pico do Cruzeiro do Sul. Mata","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"31",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"742","2019-11-21 10:13:20-03","IBt","SP","50511","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.",NA,NA,NA,NA,"Orth, C; Dutra, J","1933","09","10","Brasil","Rio Grande do Sul","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"SP032393","SP032393","s.n.",NA,NA,NA,NA,NA,NA,NA,"10287","auto",NA,NA,NA,NA,NA,NA
"743","2019-11-21 10:13:20-03","IBt","SP","7347","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Pessoa, E","2013","08","08","Hoehne, FC","1922","03","24","Brasil","Santa Catarina","Blumenau",NA,"-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,NA,NA,"s.n.","Horto do Museu Paulista",NA,NA,NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA
"744","2019-11-21 10:13:20-03","IBt","SP","50249","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Kuhlmann, M",NA,NA,NA,"Kuhlmann, M","1944","07","13","Brasil","São Paulo","Amparo","Monte Alegre","-46.7599983215332","-22.7000007629395",NA,NA,NA,NA,NA,NA,"1019",NA,NA,NA,NA,NA,NA,NA,"18036","auto",NA,NA,NA,NA,NA,NA
"745","2019-11-21 10:13:20-03","IBt","SP","20594","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.",NA,NA,NA,NA,"Hoehne, FC","1927","05","29","Brasil","São Paulo","Amparo","Pedreira","-46.7599983215332","-22.7000007629395",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"18036","auto",NA,NA,NA,NA,NA,NA
"746","2019-11-21 10:13:20-03","IBt","SP","330930","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.",NA,NA,NA,NA,"Cavalcante, FS; Silva, MB; Brolio, P","1979","04","05","Brasil","São Paulo","Apiaí","Fazenda Santa Rita","-48.8400001525879","-24.5",NA,NA,NA,NA,NA,NA,"s.n.","Cultivada no Instituto de Botânica sob o nº 11047, florindo em 07-XII-1989",NA,NA,NA,NA,NA,NA,"37738","auto",NA,NA,NA,NA,NA,NA
"747","2019-11-21 10:13:20-03","IBt","SP","196410","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Barros, F","1983","04","13","Flohr Svendsen, L","1983","04","06","Brasil","São Paulo","Barra Bonita","Fazenda Três Barras","-48.5499992370605","-22.4899997711182",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"10980","auto",NA,NA,NA,NA,NA,NA
"748","2019-11-21 10:13:20-03","IBt","SP","288589","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.",NA,NA,NA,NA,"Souza, JP; Miyagi, PH; Zandoval, JA","1995","02","14","Brasil","São Paulo","Barra do Turvo","10 km de Barra do Turvo em direção a Pariquera-açú","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,NA,NA,"51",NA,NA,NA,NA,NA,NA,NA,"38172","auto",NA,NA,NA,NA,NA,NA
"749","2019-11-21 10:13:20-03","IBt","SP","69745","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.",NA,NA,NA,NA,"Handro, O","1952","01","20","Brasil","São Paulo","Bragança Paulista",NA,"-46.5400009155273","-22.9500007629395",NA,NA,NA,NA,NA,NA,"289",NA,NA,NA,NA,NA,NA,NA,"17597","auto",NA,NA,NA,NA,NA,NA
"750","2019-11-21 10:13:20-03","IBt","SP","221709","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.",NA,NA,NA,NA,"s.col.","1967","01","24","Brasil","São Paulo","Brotas","Fazenda Boa Vista. Mata ciliar do Rio Jacaré","-48.1199989318848","-22.2800006866455",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"26585","auto",NA,NA,NA,NA,NA,NA
"751","2019-11-21 10:13:20-03","IBt","SP","246714","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Barros, F","1990","12",NA,"Barros, F; Ribeiro, JELS","1990","12","06","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Morro do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,"700","700",NA,NA,"2083",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"752","2019-11-21 10:13:20-03","IBt","SP","350922","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.",NA,NA,NA,NA,"Pinheiro, F; Simão Bianchini, R; Esteves, GL; Bopp, LT","2000","08","09","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Trilha dos Tucanos","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,"134",NA,NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA
"753","2019-11-21 10:13:20-03","IBt","SP","298060","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.",NA,NA,NA,NA,"Corrêa, MA; Hoch, AM; Prado, J; Costa, CB; Proença, SL; Silva, E; Galante, O","1996","05","24","Brasil","São Paulo","Iporanga","Fazenda Intervales, Trilha do Carmo","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,NA,NA,"83",NA,NA,NA,NA,NA,NA,NA,"38740","auto",NA,NA,NA,NA,NA,NA
"754","2019-11-21 10:13:20-03","IBt","SP","303953","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.",NA,NA,NA,NA,"Kinoshita, LS; Moreira, JLA","1995","04","06","Brasil","São Paulo","Lavrinhas","12 km ao norte de Lavrinhas, vale do Ribeirão do Braço","-44.9000015258789","-22.5699996948242",NA,NA,NA,NA,NA,NA,"95/21",NA,NA,NA,NA,NA,NA,NA,"16795","auto",NA,NA,NA,NA,NA,NA
"755","2019-11-21 10:13:20-03","IBt","SP","412789","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Barros, F","2009","04","27","Pastore, JA; Arzolla, FARDP; Santos, JR","2005","07","20","Brasil","São Paulo","Mairiporã","Parque Estadual da Cantareira, Região do pinheirinho, trilha, Floresta Ombrófila Densa Montana","-46.5800018310547","-23.3099994659424",NA,NA,"1040","1040",NA,NA,"1317",NA,NA,NA,NA,NA,NA,NA,"15840","auto",NA,NA,NA,NA,NA,NA
"756","2019-11-21 10:13:20-03","IBt","SP","163843","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Handro, O","1980","07",NA,"Muniz, CFS; Kirizawa, M; Wanderley, MGL","1980","05","28","Brasil","São Paulo","Mogi das Cruzes","Vila Casa Grande","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,NA,NA,"148",NA,NA,NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA
"757","2019-11-21 10:13:20-03","IBt","SP","270152","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.",NA,NA,NA,NA,"Nicolau, SA; Espírito Santo, CE","1993","11","28","Brasil","São Paulo","Pindamonhangaba","Fazenda São Sebastião do Ribeirão Grande, interior da mata sobre rocha.","-45.4599990844727","-22.9200000762939",NA,NA,NA,NA,NA,NA,"640",NA,NA,NA,NA,NA,NA,NA,"24176","auto",NA,NA,NA,NA,NA,NA
"758","2019-11-21 10:13:20-03","IBt","SP","270083","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.",NA,NA,NA,NA,"Nicolau, SA; Espírito Santo, CE","1993","11","28","Brasil","São Paulo","Pindamonhangaba","Fazenda São Sebastião do Ribeirão Grande, talhao 4, ao longo do curso d'água.","-45.4599990844727","-22.9200000762939",NA,NA,NA,NA,NA,NA,"630",NA,NA,NA,NA,NA,NA,NA,"24176","auto",NA,NA,NA,NA,NA,NA
"759","2019-11-21 10:13:20-03","IBt","SP","406007","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Meneguzzo, TEC","2017",NA,NA,"Costa, RA; Barros, LAJ; Duarte, MA","2007","07","13","Brasil","São Paulo","Salesópolis","Bairro dos Freires, Estrada Contorno da Barragem, Usina-Parque de Salesópolis. Trilha do Sal","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,"38",NA,NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA
"760","2019-11-21 10:13:20-03","IBt","SP","291233","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.",NA,NA,NA,NA,"Shirasuna, RT; Simão Bianchini, R; Rossi, L; Kiyama, CY","1994","09","04","Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia, Mata próxima à barragem da SABESP no Rio Claro","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,"13",NA,NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA
"761","2019-11-21 10:13:20-03","IBt","SP","352611","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.",NA,NA,NA,NA,"Nicolau, SA; Braz, SA; Braz, JD; Borges, MR","2001","01","18","Brasil","São Paulo","Salesópolis","Planície de inundação do Rio Paraitinga.","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,"2544",NA,NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA
"762","2019-11-21 10:13:20-03","IBt","SP","161149","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.",NA,NA,NA,NA,"Kirizawa, M; Muniz, CFS; Custodio Filho, A","1979","08","01","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"438","Epífita a 2,0m alt., tépalas amarelas",NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"763","2019-11-21 10:13:20-03","IBt","SP","163848","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.",NA,NA,NA,NA,"Muniz, CFS; Kirizawa, M; Custodio Filho, A","1979","08","02","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"28","Flores de cor limão",NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"764","2019-11-21 10:13:20-03","IBt","SP","192661","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Sugiyama, M","1984","04","09","Macedo, ICC; Guerra, TP; Kirizawa, M; Sugiyama, M","1983","06","27","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"16","Epífita, tépalas cremes, labelo com manchas vermelhas",NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"765","2019-11-21 10:13:20-03","IBt","SP","210956","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Sugiyama, M","1988","04","27","Kirizawa, M; Lopes, EA","1986","08","22","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"1736","Mata de encosta, picada um, atingida pela poluição , epífita ca de 1,0m alt., do solo, tépalas amareladas, perfumadas",NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"766","2019-11-21 10:13:20-03","IBt","SP","237280","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Barros, F","1992","04","29","Barros, F","1980","08","27","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"326","Epífita, flores amareladas",NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"767","2019-11-21 10:13:20-03","IBt","SP","269575","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Sugiyama, M","1998",NA,NA,"Sugiyama, M; Lopes, EA","1994","08","12","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"1223","Epífita, na base do tronco de uma árvore da mata de capoeira alta a 0,03cm alt., do solo, flores creme, perfumadas",NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"768","2019-11-21 10:13:20-03","IBt","SP","4300","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.",NA,NA,NA,NA,"Gehrt, A","1920","08","11","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"s.n.","Flor amarelo esverdeada",NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"769","2019-11-21 10:13:20-03","IBt","SP","163925","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Handro, O","1967","08",NA,"Handro, O","1967","07","25","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, linha São Paulo-Santos","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"1172","Epífita na mata, flores fortemente arómaticas, no começo esverdeadas, depois pálido-amareladas",NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"770","2019-11-21 10:13:20-03","IBt","SP","160272","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.",NA,NA,NA,NA,"Custodio Filho, A","1979","07","03","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, picada sete","-46.5299987792969","-23.6599998474121",NA,NA,"750","800",NA,NA,"48","Flor quando velha amarela em cacho",NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"771","2019-11-21 10:13:20-03","IBt","SP","17630","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Hoehne, FC",NA,NA,NA,"Hoehne, FC; Gehrt, A","1926","04","29","Brasil","São Paulo","São José do Barreiro","Mata dos Viveiros","-44.5699996948242","-22.6399993896484",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"30784","auto",NA,NA,NA,NA,NA,NA
"772","2019-11-21 10:13:20-03","IBt","SP","8260","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Hoehne, FC",NA,NA,NA,"Hoehne, FC","1923","01","02","Brasil","São Paulo","São Paulo","Bosque da Saúde","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"773","2019-11-21 10:13:20-03","IBt","SP","5717","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Hoehne, FC; Schlechtler, R",NA,NA,NA,"Hoehne, FC","1921","07","20","Brasil","São Paulo","São Paulo","Butantan","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"774","2019-11-21 10:13:20-03","IBt","SP","8256","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Hoehne, FC",NA,NA,NA,"Gehrt, A","1922","01","26","Brasil","São Paulo","São Paulo","Butantan","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"775","2019-11-21 10:13:20-03","IBt","SP","2625","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Hoehne, FC; Schlechtler, R",NA,NA,NA,"Hoehne, FC","1918","12","12","Brasil","São Paulo","São Paulo","Butantan","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"776","2019-11-21 10:13:20-03","IBt","SP","27286","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Gehrt, A",NA,NA,NA,"Loefgren, A; Edwall, G","1898","03",NA,"Brasil","São Paulo","São Paulo","Cultivado.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP009570","SP009570","CGG3874",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"777","2019-11-21 10:13:20-03","IBt","SP","320506","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Bicalho, HD","1969","08","12","Eiten, G; Eiten, LT","1960","12","11","Brasil","São Paulo","São Paulo","Grounds of the Horto Florestal at Cantareira, 9 km due north of center of São Paulo (Praça da Sé)","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"2448",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"778","2019-11-21 10:13:20-03","IBt","SP","392","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Hoehne, FC",NA,NA,NA,"Hoehne, FC","1917","08","09","Brasil","São Paulo","São Paulo","Horto do Museu Paulista","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"779","2019-11-21 10:13:20-03","IBt","SP","24136","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Handro, O",NA,NA,NA,"Handro, O","1940","06","29","Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"780","2019-11-21 10:13:20-03","IBt","SP","8145","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Hoehne, FC",NA,NA,NA,"Gehrt, A","1922","04","25","Brasil","São Paulo","São Paulo","Morro do Jaraguá","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"781","2019-11-21 10:13:20-03","IBt","SP","348853","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.",NA,NA,NA,NA,"Garcia, RJF; Costa, CB; Fujikura, LM","2000","06","16","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu, Trilha da Cachoeirinha. Mata","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"782","2019-11-21 10:13:20-03","IBt","SP","170289","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Barros, F","1982","12","22","Barros, F","1981","07","08","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"648",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"783","2019-11-21 10:13:20-03","IBt","SP","170288","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Barros, F","1982","12","22","Barros, F","1981","07","08","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"647",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"784","2019-11-21 10:13:20-03","IBt","SP","161155","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Barros, F","1980","05","12","Kirizawa, M","1979","08","07","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"426",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"785","2019-11-21 10:13:20-03","IBt","SP","8231","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Hoehne, FC",NA,NA,NA,"Gehrt, A","1923","03","14","Brasil","São Paulo","São Paulo","Piassaguera","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"786","2019-11-21 10:13:20-03","IBt","SP","3063","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Hoehne, FC",NA,NA,NA,"Gehrt, A","1922","06","22","Brasil","São Paulo","São Paulo","Pirajussara","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"787","2019-11-21 10:13:20-03","IBt","SP","47098","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.",NA,NA,NA,NA,"Krieger, L","1942","07","05","Brasil","São Paulo","São Paulo","Santo Amaro","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"128",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"788","2019-11-21 10:13:20-03","IBt","SP","75052","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Bicalho, HD","1969",NA,NA,"Eiten, G; Eiten, LT; Sota, E","1960","07","18","Brasil","São Paulo","São Paulo","Serra da Cantareira, About 10 km due north of center of São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"1200","1200",NA,NA,"2178",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"789","2019-11-21 10:13:20-03","IBt","SP","38384","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.",NA,NA,NA,NA,"Spaet, W","1937","06","09","Brasil","São Paulo","Suzano",NA,"-46.310001373291","-23.5400009155273",NA,NA,NA,NA,NA,NA,"168",NA,NA,NA,NA,NA,NA,NA,"22625","auto",NA,NA,NA,NA,NA,NA
"790","2020-12-03 09:41:12-03","IBt","SP","320162","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Martuscelli, P","1987","01",NA,"Martuscelli, P","1987","01","04","Brasil","São Paulo","Teodoro Sampaio","Reserva Estadual Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"54606","auto",NA,NA,NA,NA,NA,NA
"791","2019-11-21 10:13:20-03","IBt","SP","303956","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Borba, EL",NA,NA,NA,"Leitão Filho, HF; Rodrigues, RR; Borba, EL; Faivre, Ch; Bortolotto, IM; Cardamone, RB; Borges, KH","1996","02","01","Brasil","São Paulo","Ubatuba","Estação Experimental de Ubatuba. IAC","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"34338",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
