"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","monthIdentified","dayIdentified","locality","individualCount","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","infraspecificEpithet"
"327","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","32381",NA,"Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Zucc.","P. Fiaschi/VI-2016",NA,"V. Demuner; T. A. Cruz, M.Belizário.","4722","2007","12","11","Brasil","Espírito Santo","Marilândia","-40.516","-19.354444","40W30'57,6","19S21'16","250","250","MBML032381",NA,"Erva 60cm botões florais e flores lilás. Interior de mata alterada.",NA,NA,NA,NA,"Liberdade, Prop.: Deoclécio. Lorenccini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","33548",NA,"Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Zucc.","P. Fiaschi/VI-2016",NA,"M. Simonelli; R. Brito, L. F. Magnago","1324","2007","11","24","Brasil","Espírito Santo","Santa Teresa","-40.826111","-19.874444","40W49'34","19S52'28","868","868","MBML033548",NA,"Flores lilás, 1m de alt., flohas com face abaxial vinacea",NA,NA,NA,NA,"Pedra do Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","38582",NA,"Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Zucc.","P. Fiaschi/VI-2016",NA,"C. N. de Fraga; A.P.Fontana, R.Goldenberg, R.C.Forzza, P. Labiak, L. Kollmann & P.B.Schwartsburd","2330","2009","01","18","Brasil","Espírito Santo","Cariacica","-40.486944","-20.303333","40W29'13","20S18'12",NA,NA,"MBML038582",NA,"Arbusto ereto ca. 50cm. Folhas discolores. Flores rosa, estames amarelos.",NA,NA,NA,NA,"Reserva Biológica Duas Bocas, estrada para Alegre, trilha da Annona. Floresta Ombrófila Densa Montana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","44923",NA,"Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Zucc.","P. Fiaschi/VI-2016",NA,"L. Kollmann; A.P.Fontana","12507","2012","09","25","Brasil","Espírito Santo","Mantenópolis","-41.088611","-18.899444","41W5'19","18S53'58","950","950","MBML044923",NA,"Erva na sombra, flores rosas",NA,NA,NA,NA,"São José",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2020-07-10 09:48:37-03","MBML","MBML-HERBARIO","6554",NA,"Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Zucc.","P. Fiaschi/VI-2016",NA,"W. Boone","817","1985","10","08","Brasil","Espírito Santo","Santa Teresa","-40.681389","-19.805556","40W40'53","19S48'20",NA,NA,"MBML006554",NA,"Erva, flores de corola lilás, com manchas alaranjadas no interior, semi-sombra, capoeirão.",NA,NA,NA,NA,"São João de Petrópolis, Escola Agrotécnica Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2020-07-10 09:48:37-03","MBML","MBML-HERBARIO","6559",NA,"Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","P. Fiaschi/X-2004",NA,"W. Boone","1108","1986","02","20","Brasil","Espírito Santo","Santa Teresa","-40.681389","-19.805556","40W40'53","19S48'20",NA,NA,"MBML006559",NA,"Sub-arbusto, 60cm, cálice verde, corola lilás-clara com interior amarelo e manchas laranjas, perigônio amarelo, semi-sombra, orla de capoeirão, grota.",NA,NA,NA,NA,"São João de Petrópolis, E.A.F.S.T.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","28966",NA,"Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Zucc.","P. Fiaschi/VI-2016",NA,"L. Kollmann","9488","2007","01","11","Brasil","Espírito Santo","Cariacica","-40.4199981689453","-20.2639007568359",NA,NA,NA,NA,"MBML028966",NA,"Erva no sol, flores rosas.",NA,NA,NA,NA,"Beira de Estrada",NA,NA,NA,"18507","auto",NA,NA,NA,NA,NA
"334","2021-03-04 11:06:03-03","UFRB","HURB","12981","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.",NA,NA,"Silva, T.T.; Ribeiro, P.L. & Costa, G.","28","2016","05","04","Brasil","Bahia","Laje","-39.337222","-12.657306","39º20'14W","12º39'26,3S",NA,NA,"HURB000012981","HURB000012981",NA,NA,NA,NA,NA,"Fazenda Sete Voltas;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2021-03-04 11:06:03-03","UFRB","HURB","15936","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","F.S.Cabral","2018","Costa, G.; Silva, T.T.; Pereira, R.","2832","2017","09","27","Brasil","Bahia","Laje","-39.4249992370605","-13.1822004318237",NA,NA,NA,NA,"HURB000015936",NA,NA,NA,NA,"08","09","Fazenda Sete Voltas;",NA,NA,NA,"32928","auto",NA,NA,NA,NA,NA
"336","2021-03-04 11:06:03-03","UFRB","HURB","2455","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","P.Fiaschi","2015","Leitão Filho, H.F.; et al.",NA,"1986","11","05","Brasil","São Paulo","Guarujá","-46.25","-23.9899997711182",NA,NA,NA,NA,"HURB000002455","HURB000002455",NA,NA,NA,"10","20","rod. Guarujá-Bertioga,km 19; trilha da Prainha Branca",NA,NA,NA,"18989","auto",NA,NA,NA,NA,NA
"337","2018-10-09 16:31:59-03","UFLA","ESAL","7025","S","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.",NA,NA,"M. L. Gavilanes; M. A. S. Araújo","1.296",NA,NA,NA,"Brasil","Minas Gerais","Lavras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"erva; 0,40; rósea;; formação antrópica",NA,NA,NA,NA,"Campus da ESAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2018-10-09 16:31:59-03","UFLA","ESAL","8983","S","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","M. L. Gavilanes",NA,"Gavilanes, ML","3639",NA,NA,NA,"Brasil","Minas Gerais","Lavras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"erva; 0,30; amarela;; cerrado",NA,NA,NA,NA,"Sítio Três Barras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2017-11-24 14:11:54-02","UFLA","ESAL","8403","S","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","M. L. Gavilanes",NA,"Gavilanes, ML","2.828",NA,NA,NA,"Brasil","Minas Gerais","Nepomuceno","-45.2358016967773","-21.2357997894287",NA,NA,NA,NA,NA,NA,"erva; 0,60; amarela;",NA,NA,NA,NA,NA,NA,NA,NA,"21895","auto",NA,NA,NA,NA,NA
"340","2017-11-24 14:11:54-02","UFLA","ESAL","1980","S","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Maria Carolina de Abreu",NA,"Carvalho, DA","110",NA,NA,NA,"Brasil","Minas Gerais","Carbonita","-43.0158004760742","-17.5268993377686",NA,NA,NA,NA,NA,NA,"erva; 0,60; ;; formação antrópica",NA,NA,NA,NA,NA,NA,NA,NA,"31515","auto",NA,NA,NA,NA,NA
"341","2017-11-24 14:11:54-02","UFLA","ESAL","20750","S","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.",NA,NA,"Atala, CA","s.n.",NA,NA,NA,"Brasil","Minas Gerais","São João Del Rei","-44.2616996765137","-21.1355991363525",NA,NA,NA,NA,NA,NA,"erva; 1, m; amarela;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,"39093","auto",NA,NA,NA,NA,NA
"342","2019-06-10 10:11:22-03","FZB-BH","BHZB","8406","S","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides",NA,NA,NA,"Rezende, S.G et al.","4361","2010","03","28","Brasil","MG","Rio Acima","-43.842778","-20.130556","43W 50' 34","20S 7' 50","860","860",NA,NA,"Doação Sete Soluções. BHCB 148778 Coord: 20°07'50 S; 43°50'34 W. Alt.: 860m a 1000m. Doação de duplicata para Herbário FLOR em março 2019.",NA,NA,NA,NA,"Rio do Peixe, Bacia do Córrego Procópio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2019-06-10 10:11:22-03","FZB-BH","BHZB","12473","S","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides",NA,NA,NA,"Ferreira Junior, C.A. et al.","1693","2019","02","17","Brasil","MG","Grão Mogol","-42.8897018432617","-16.5594005584717","42°52'14.7","16°13'12.6","941","941",NA,NA,"Doação de duplicata para Herbário FLOR em Março 2019",NA,NA,NA,NA,"Parque Estadual de Grão Mogol, Serra da Bocaína, entrada pela MG-251, próximo a antena.",NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA
"344","2019-06-10 10:11:22-03","FZB-BH","BHZB","6099","S","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides",NA,"Pedro Fiaschi","2019","Echternacht, L.A. et al.","272","2004","03","11","Brasil","MG","Carmópolis de Minas","-44.6349983215332","-20.5414009094238",NA,NA,NA,NA,NA,NA,"Sub-bosque de floresta. Outros coletores: T. Dornas.",NA,NA,"03","23","Estação Ecológica da Mata do Cedro",NA,NA,NA,"18828","auto",NA,NA,NA,NA,NA
"345","2019-06-10 10:11:22-03","FZB-BH","BHZB","12468","S","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides",NA,"Pedro Fiaschi","2019","Logan,F.","58","2018","11","03","Brasil","MG","Piumhí","-46.068222","-20.350056","46°04'05.6W","20°21'00.2S",NA,NA,NA,NA,"Unicata. Aos pés de um barranco, à beira da estrada.",NA,NA,"03","23","Estrada para o morro do sinal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2019-06-10 10:11:22-03","FZB-BH","BHZB","12456","S","Plantae","Oxalidaceae","Oxalis Cf.","cytisoides","Oxalis Cf. cytisoides",NA,"Pedro Fiaschi","2019","Logan,F.","53","2018","11","03","Brasil","MG","Piumhí","-46.068222","-20.350056","46°04'05.6W","20°21'00.2S",NA,NA,NA,NA,"unicata, Aos pés de um barranco, à beira da estrada.",NA,NA,"03","23","Estrada para o morro do sinal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2021-03-01 11:50:17-03","UFPE","UFP","65791","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Fiaschi, P","2011","Fiaschi, P; Vaio, M; Gardner, A; Santos, MF","3596","2011","03","24","Brasil","Paraná","Curitiba","-49.241","-25.443","-49.241","-25.443",NA,NA,"UFP065791",NA,"Plantas com cerca de 20 cm de altura, flores rosas.",NA,NA,"03","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2021-03-01 11:50:17-03","UFPE","UFP","65813","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Fiaschi, P","2011","Fiaschi, P; Pirani, JR; Otta, JHLE; Augusto, V","3506","2011","01","21","Brasil","Espírito Santo","Santa Teresa","-40.6885","-19.804083","-40.6885","-19.804083","154","154","UFP065813",NA,"Com pau d'alho (Gallesia integrifolia), Cnidosculus pubecens, Brasiliopuntia brasiliensis, submata rica em Almeidea rubra e Conchocarpus Sp.; Ervas ou subarbustos com 30-60 cm de altura. Folhas discolores, a face abaxial às vezes vinác",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2020-09-12 05:00:02-03","US","US","14766","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.",NA,NA,"Wilkes Explor. Exped.","s.n.","1838",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"US00829448","US00829448_01 US00829448_02",NA,NA,"Geraniales",NA,NA,NA,"1","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA
"350","2020-09-12 05:00:02-03","US","US","2269731","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.",NA,NA,"L. Smith & R. M. Klein","11909","1957","2","27","Brazil","Santa Catarina","Capinzal","-51.6119003295898","-27.343599319458",NA,NA,"500","600","US01853649","US01853649_01 US01853649_02",NA,NA,"Geraniales",NA,NA,"On the east bank of the Rio do Peixe","1","South America",NA,"19949","auto","Dicotyledonae",NA,NA,NA,NA
"351","2020-09-12 05:00:02-03","US","US","3320796","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.",NA,NA,"A. Butzke & -- Novari","7820","1995","11","9","Brazil","Rio Grande do Sul","Marcelino Ramos","-51.9063987731934","-27.4617004394531",NA,NA,"550",NA,"US01853643","US01853643_01 US01853643_02",NA,NA,"Geraniales",NA,NA,"Estreito Rio Uruguai","1","South America",NA,"18635","auto","Dicotyledonae",NA,NA,NA,NA
"352","2020-09-12 05:00:02-03","US","US","3320551","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.",NA,NA,"A. Butzke","s.n.","1993","11","28","Brazil","Rio Grande do Sul","Marcelino Ramos","-51.9063987731934","-27.4617004394531",NA,NA,"550",NA,"US01853644","US01853644_01 US01853644_02",NA,NA,"Geraniales",NA,NA,"Estreiro Rio Uruguai","1","South America",NA,"18635","auto","Dicotyledonae",NA,NA,NA,NA
"353","2020-09-12 05:00:02-03","US","US","2124223","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.",NA,NA,"M. Magalhães","1950","1942","3","22","Brazil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"US01853640","US01853640_01 US01853640_02",NA,NA,"Geraniales",NA,NA,NA,"1","South America - Neotropics",NA,"17082","auto","Dicotyledonae",NA,NA,NA,NA
"354","2020-09-12 05:00:02-03","US","US","2771979","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.",NA,NA,"H. S. Irwin, S. F. Fonseca, R. Souza, R. R. Santos & J. Ramos","27560","1970","3","14","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"800",NA,"US01853632","US01853632_01 US01853632_02",NA,NA,"Geraniales",NA,NA,"Serra do Espinhaço, ca. 25 km E of Diamantina, near Rio Jequití","1","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA
"355","2020-09-12 05:00:02-03","US","US","2450727","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.",NA,NA,"O. Barth","354","1961","1","26","Brazil","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"US01853637","US01853637_01 US01853637_02",NA,NA,"Geraniales",NA,NA,"Parque NAcional de Itatiaia, Lago Azul.","1","South America - Neotropics",NA,"19648","auto","Dicotyledonae",NA,NA,NA,NA
"356","2020-09-12 05:00:02-03","US","US","1932492","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.",NA,NA,"V. Assis","134","1945","11","20","Brazil","Minas Gerais","Santa Luzia","-43.8513984680176","-19.7696990966797",NA,NA,"1100",NA,"US01853639","US01853639_01 US01853639_02",NA,NA,"Geraniales",NA,NA,"Fazenda da Chicaca","1","South America - Neotropics",NA,"19939","auto","Dicotyledonae",NA,NA,NA,NA
"357","2020-09-12 05:00:02-03","US","US","2771980","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.",NA,NA,"H. S. Irwin, S. F. Fonseca, R. Souza, R. R. Santos & J. Ramos","27158","1970","3","8","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"850",NA,"US01853634","US01853634_01 US01853634_02",NA,NA,"Geraniales",NA,NA,"2km W. of Cantoni.","1","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA
"358","2020-09-12 05:00:02-03","US","US","2249653","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.",NA,NA,"L. Smith, R. M. Klein & A. Gevieski","7602","1956","11","13","Brazil","Santa Catarina","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,"100","150","US01853650","US01853650_01 US01853650_02",NA,NA,"Geraniales",NA,NA,"Along Rio Itajaí do Oeste above Ibirama","1","South America",NA,"18533","auto","Dicotyledonae",NA,NA,NA,NA
"359","2020-09-12 05:00:02-03","US","US","2343021","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.",NA,NA,"O. Barth","15","1959","11","2","Brazil","Rio de Janeiro","Petrópolis","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,"US01853638","US01853638_01 US01853638_02",NA,NA,"Geraniales",NA,NA,NA,"1","South America - Neotropics",NA,"36524","auto","Dicotyledonae",NA,NA,NA,NA
"360","2020-09-12 05:00:02-03","US","US","1340240","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.",NA,NA,"L. Riedel & B. Luschnatt","56",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"US01853642","US01853642_01 US01853642_02",NA,NA,"Geraniales",NA,NA,"In umbrosis pr. rio Janeiro","1","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA
"361","2020-09-12 05:00:02-03","US","US","2555307","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.",NA,NA,"L. T. Eiten","6","1964","9","23","Brazil","Minas Gerais","Baependi","-44.8899993896484","-21.9589004516602",NA,NA,NA,NA,"US01853636","US01853636_01 US01853636_02",NA,NA,"Geraniales",NA,NA,"Northern outskirts of city of Baependi","1","South America - Neotropics",NA,"29865","auto","Dicotyledonae",NA,NA,NA,NA
"362","2020-09-12 05:00:02-03","US","US","2563945","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.",NA,NA,"G. Hatschbach","14336","1966","5","1","Brazil","Paraná","São Carlos do Ivaí","-52.4757995605469","-23.315299987793",NA,NA,NA,NA,"US01853647","US01853647_01 US01853647_02",NA,NA,"Geraniales",NA,NA,"Rio Ivaí","1","South America",NA,"17334","auto","Dicotyledonae",NA,NA,NA,NA
"363","2020-09-12 05:00:02-03","US","US","2569967","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.",NA,NA,"H. S. Irwin, R. Souza & R. R. Santos","11294","1965","12","14","Brazil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"950",NA,"US01853635","US01853635_01 US01853635_02",NA,NA,"Geraniales",NA,NA,"Ca, 25km N of Brasília","1","South America - Neotropics",NA,"70570","auto","Dicotyledonae",NA,NA,NA,NA
"364","2020-09-12 05:00:02-03","US","US","1055460","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.",NA,NA,"P. K. Dusén","11484","1911","3","6","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"US01853653","US01853653_01 US01853653_02",NA,NA,"Geraniales",NA,NA,"Morres de Pavon","1","South America",NA,"24916","auto","Dicotyledonae",NA,NA,NA,NA
"365","2020-09-12 05:00:02-03","US","US","1470507","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.",NA,NA,"P. K. Dusén","16900","1915","3","29","Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"790",NA,"US01853652","US01853652_01 US01853652_02",NA,NA,"Geraniales",NA,NA,"Capão Bonito","1","South America",NA,"25180","auto","Dicotyledonae",NA,NA,NA,NA
"366","2020-09-12 05:00:02-03","US","US","3222400","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.",NA,NA,"A. Lourteig & G. Hatschbach","3167","1978","2","20","Brazil","Paraná","Adrianópolis","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"US01853646","US01853646_01 US01853646_02",NA,NA,"Geraniales",NA,NA,"Rio Corumbé","1","South America",NA,"49901","auto","Dicotyledonae",NA,NA,NA,NA
"367","2020-09-12 05:00:02-03","US","US","3223541","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.",NA,NA,"J. H. Kirkbride, E. K. Ono, L. M. Ferreira & S. P. Mattos","3240","1980","2","6","Brazil","Goiás",NA,"-50.12","-15.9",NA,NA,NA,NA,"US01853630","US01853630_01 US01853630_02",NA,NA,"Geraniales",NA,NA,"Fazenda das Esmeraldas, perto Córrego Paciência e GO164, ca. 5,5km nordeste de Goiás Velho","1","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA
"368","2020-09-12 05:00:02-03","US","US","3225854","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.",NA,NA,"A. Raw","3403","1980","2","10","Brazil","Goiás",NA,"-50.12","-15.9",NA,NA,"560",NA,"US01853631","US01853631_01 US01853631_02",NA,NA,"Geraniales",NA,NA,"Na Fazenda das Esmeraldas, 5.5km NO de Goiás Velho.","1","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA
"369","2020-09-12 05:00:02-03","US","US","1420928","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.",NA,NA,"J. Miers","3894",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"US01853641","US01853641_01 US01853641_02",NA,NA,"Geraniales",NA,NA,"Botanical Garden","1","South America - Neotropics",NA,"57442","auto","Dicotyledonae",NA,NA,NA,NA
"370","2020-09-12 05:00:02-03","US","US","2445138","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.",NA,NA,"R. Reitz & R. M. Klein","12050","1962","1","24","Brazil","Paraná","Campo Largo","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,"US01853648","US01853648_01 US01853648_02",NA,NA,"Geraniales",NA,NA,NA,"1","South America",NA,"53742","auto","Dicotyledonae",NA,NA,NA,NA
"371","2020-09-12 05:00:02-03","US","US","2752365","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.",NA,NA,"H. S. Irwin, S. F. Fonseca, R. Souza, R. R. Santos & J. Ramos","27303","1970","3","10","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"610",NA,"US01853633","US01853633_01 US01853633_02",NA,NA,"Geraniales",NA,NA,"3km E of Cantoni.","1","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA
"372","2020-09-12 05:00:02-03","US","US","3339123","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.",NA,NA,"R. Callejas, J. M. Silva & C. Ramos","1858","1983","12","6","Brazil","Paraná","Cerro Azul","-48.75","-25.25",NA,NA,NA,NA,"US01853645","US01853645_01 US01853645_02",NA,NA,"Geraniales",NA,NA,"Estrada Rio Branco do Sul-Cerro Azul, 15 km antes de Cerro Azul","1","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA
"373","2020-09-12 05:00:02-03","US","US","3225865","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.",NA,NA,"J. H. Kirkbride, E. K. Ono & L. M. Ferreira","3427","1980","2","12","Brazil","Goiás",NA,"-50.12","-15.9",NA,NA,"600",NA,"US01853629","US01853629_01 US01853629_02",NA,NA,"Geraniales",NA,NA,"Na Fazenda das Esmeraldas, perto Corrêgo Paciência e GO-164, 6km NE de Gpoiás Velho.","1","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA
"374","2020-09-12 05:00:02-03","US","US","2026750","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.",NA,NA,"G. Hatschbach","685","1947","4","13","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"US01853651","US01853651_01 US01853651_02",NA,NA,"Geraniales",NA,NA,"Estrada do Cerne, Rio Assunguí","1","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA
"375","2020-09-02 16:35:30-03","Cenargen","CEN","44649","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","V. V. de Queiroz","2012","Luciano de Bem Bianchetti","1204","1991","12","11","Brasil","GO","COLINAS DO SUL","-48.0783004760742","-14.1513996124268",NA,NA,NA,NA,"CEN00044649","CEN00044649","Cálice verde, pétalas com a base branca e guias de néctar alaranjado. Ápice das pétalas brancos.",NA,NA,"05",NA,"Interior da mata.","1",NA,"Exsicatas","58154","auto",NA,NA,NA,NA,NA
