"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"47","2021-03-30 12:45:50-03","EAO","IAN","109774","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Faria, JEQ","Irwin, HS","1960","10","18","Brasil","Amapá",NA,"In forest. Summit of Mt. Tipac.","-51.316667","3.6","-51.316667","3.6",NA,NA,"Tree about 6m. tall and 5cm. in diameter; flowers white.","IAN109774",NA,"Dicotiledônea",NA,"48804","Southern America",NA,NA,NA,NA,"2014","02",NA,NA,NA,NA,NA,NA
"48","2021-03-30 12:45:50-03","EAO","IAN","123765","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Faria, JEQ","Silva, M","1966","01","17","Brasil","Pará","Paragominas","Rod. Belém-Brasília, picada para Tome-Açú. Rio Urain. Mata da beira do rio.","-47.3527984619141","-2.99583005905151",NA,NA,NA,NA,"Árvore de 6m. Corola branca.","IAN123765",NA,"Dicotiledônea",NA,"424","Southern America",NA,NA,"186685","auto","2014","02",NA,NA,NA,NA,NA,NA
"49","2021-03-30 12:45:50-03","EAO","IAN","126348","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Faria, JEQ","Cavalcante, PB; Silva, M","1966","12","02","Brasil","Pará","Santarém","Km. 65 da estrada para o Palhão, no Rio Curua-una.","-54.7083015441895","-2.44305992126465",NA,NA,NA,NA,"Árvore de 8-10m; botão róseo.","IAN126348",NA,"Dicotiledônea",NA,"1534","Southern America",NA,NA,"205258","auto","2014","02",NA,NA,NA,NA,NA,NA
"50","2019-12-04 15:25:30-03","PUCPR","HUCP","3288","S","Plantae","Myrtaceae","Eugenia","obovata","Eugenia obovata","Poir.","Britez, RM","Britez, RM",NA,NA,NA,"Brasil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"HUCP00015365","HUCP00015365","Eudicotiledonea",NA,"1817",NA,NA,NA,"24916","auto","1987","11","07",NA,NA,NA,NA,NA
"51","2019-10-09 11:21:12-03","UFBA","ALCB","127294","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg, O.","Giaretta, A","ECOA; Menezes, CM","2010","11","17","Brasil","Bahia","Ilhéus","Área do Porto Sul.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"ca. 15 m alt em flor.","ALCB041663","ALCB041663","Dicotyledon",NA,"378","Southern America",NA,NA,"61245","auto","2019","05","17",NA,NA,NA,NA,NA
"52","2019-10-09 11:21:12-03","UFBA","ALCB","121302","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg, O.","Gomes, FS","Gomes, FS","2013","03","27","Brasil","Bahia","Una",NA,"-39.181667","-15.281944","-39.181667","-15.281944",NA,NA,"Material estéril. 35.1, parcela 02.","ALCB049654","ALCB049654","Dicotyledon",NA,"1520","Southern America",NA,NA,NA,NA,"2013","11",NA,NA,NA,NA,NA,NA
"53","2019-10-09 11:21:12-03","UFBA","ALCB","106413","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg, O.","Sobral, M","Rigueira, D; et al.","2011","04","06","Brasil","Bahia","Itamaraju","Extremo Sul","-39.5311012268066","-17.0391998291016",NA,NA,NA,NA,"ca de 7 m de altura. CAP de 24,5 cm. Flores alvas. Indivíduo nº 3114.; Parcela 1, ponto 06","ALCB057879",NA,"Dicotyledon",NA,"14","Southern America",NA,NA,"55932","auto","2014","09",NA,NA,NA,NA,NA,NA
"54","2019-10-09 11:21:12-03","UFBA","ALCB","86991","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg, O.","Sobral, M","Hatschbach, G","1968","10","03","Brasil","Paraná","Morretes","Colônia Floresta","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"ca 5m, tronco, 12cm de diâmetro. Flor alva; encosta do morro","ALCB057878",NA,"Dicotyledon",NA,"19893","Southern America",NA,NA,"30514","auto","2002",NA,NA,NA,NA,NA,NA,NA
"55","2020-02-08 10:06:13-03","NBC","NL-BOTANY","U 0005022","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg",NA,"Sello F",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200005022 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0005022","NL-U0005022",NA,"Myrtales",NA,"Southern America",NA,"isotype",NA,NA,NA,NA,NA,"Magnoliopsidae","101625 B",NA,NA,NA
"56","2020-02-08 10:06:13-03","NBC","NL-BOTANY","U 0284844","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg",NA,"Steege H ter",NA,NA,NA,"Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200284844 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0284844",NA,NA,"Myrtales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw32662",NA,NA,NA
"57","2020-02-08 10:06:13-03","NBC","NL-BOTANY","U.1442712","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Lindeman JC","Ek RC; Jansen-Jacobs MJ; Simmons CM","1994","12","05","Guyana",NA,NA,NA,"-58.166667","5.333333","-58.166667","5.333333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1442712 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1442712","NL-U1442712",NA,"Myrtales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0085109",NA,NA,NA
"58","2020-02-08 10:06:13-03","NBC","NL-BOTANY","U.1442713","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg",NA,"Krukoff BA","1931","09","01","Brazil",NA,NA,"State of Para: upper Cupary river, Plateau between the Xinghu and Tapajos rivers.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1442713 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1442713","NL-U1442713",NA,"Myrtales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"59","2020-02-08 10:06:13-03","NBC","NL-BOTANY","U.1442720","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg",NA,"Riedel JGF","1832","10","01","Brazil",NA,NA,"Brasilia: Rio Janeiro.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1442720 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1442720","NL-U1442720",NA,"Myrtales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"60","2020-02-08 10:06:19-03","NBC","NL-BOTANY","L 0708665","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","obovata","Eugenia obovata","O.Berg",NA,"Unknown",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,"-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200708665 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0708665",NA,NA,"Myrtales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"61","2020-02-08 10:06:19-03","NBC","NL-BOTANY","L.2509038","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","obovata","Eugenia obovata","O.Berg",NA,"Reitz R; Klein RM","1956","09","21","Brazil",NA,NA,"Santa Catarina. Ibirama. Pasto.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2509038 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2509038","NL-L2509038",NA,"Myrtales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"62","2020-02-08 10:06:19-03","NBC","NL-BOTANY","L.2509039","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","obovata","Eugenia obovata","O.Berg",NA,"Reitz R; Klein RM","1968","09","06","Brazil",NA,NA,"Santa Catarina. Pilões, Palhoça. Mata.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2509039 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2509039","NL-L2509039",NA,"Myrtales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"63","2020-02-08 10:06:19-03","NBC","NL-BOTANY","U 0294421","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","obovata","Eugenia obovata","O.Berg",NA,"Reitz R; Klein RM","1968","09","06","Brazil",NA,NA,"Santa Catarina. Pilões, Palhoça. Mata.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200294421 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0294421",NA,NA,"Myrtales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw14555",NA,NA,NA
"64","2020-02-08 10:06:19-03","NBC","NL-BOTANY","U.1442307","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","obovata","Eugenia obovata","O.Berg",NA,"Reitz R; Klein RM","1956","09","06","Brazil",NA,NA,"Plantas de Santa Catarina, Piloes, Palhoca. Mata.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1442307 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1442307","NL-U1442307",NA,"Myrtales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"65","2020-11-04 11:14:28-03","ESALQ","ESA","102410","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cf. excelsa","Eugenia cf. excelsa","O. Berg","Giaretta, A.","Machado, M.A.B.L.","2001","11","21","Brasil","Alagoas","Coruripe",NA,"-36.1755981445312","-10.125599861145",NA,NA,NA,NA,NA,"ESA102410",NA,"Magnoliophyta",NA,"96.0",NA,NA,NA,"31269","auto",NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:14:33-03","ESALQ","ESA","102409","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","Giaretta, A.","Machado, M.A.B.L.","2001","11","21","Brasil","Alagoas","Coruripe",NA,"-36.1755981445312","-10.125599861145",NA,NA,NA,NA,NA,"ESA102409",NA,"Magnoliophyta",NA,"123.0",NA,NA,NA,"31269","auto",NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:14:33-03","ESALQ","ESA","87850","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg",NA,"Lucas, E. et al.","2003","10","26","Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"ESA087850","ESA087850","Magnoliophyta",NA,"125.0",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:14:33-03","ESALQ","ESA","92605","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","Kawasaki, M.L.","Oliveira, P.P.","1997","10","08","Brasil","Rio de Janeiro","Rio das Ostras",NA,"-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,NA,"ESA092605","ESA092605","Magnoliophyta",NA,NA,NA,NA,NA,"17620","auto",NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:14:33-03","ESALQ","ESA","62541","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Hayashi, A.H.","Sampaio, D. et al.","1999","01","06","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"ESA062541","ESA062541","Magnoliophyta",NA,"49.0",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 10:56:24-03","ESALQ","ESA","136071","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","V.A.S. Teixeira","S.J. De Sordi","2003","10","30","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"ESA136071",NA,NA,NA,"19.0",NA,NA,NA,"53584","auto","2004","04","16",NA,NA,NA,NA,NA
"71","2020-11-04 11:14:33-03","ESALQ","ESA","39342","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Kawasaki, M.L.","Hoehne,F.C.","1917","09","01","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"ESA039342","ESA039342","Magnoliophyta",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:14:33-03","ESALQ","ESA","72857","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Kawasaki, M.L.","Kuhlmann, M. et al.","1955","11","13","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"ESA072857","ESA072857","Magnoliophyta",NA,"2731.0",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:14:33-03","ESALQ","ESA","97432","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg.","Aguiar, O.T.","Pastore, J.A. ; Moura, C.","2003","09","05","Brasil","São Paulo","São Vicente",NA,"-46.3899993896484","-23.9599990844727",NA,NA,NA,NA,NA,"ESA097432","ESA097432","Magnoliophyta",NA,"1248.0",NA,NA,NA,"25482","auto",NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-04 11:14:33-03","ESALQ","ESA","36394","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Barroso, G.M.","Cunha, N.M.L. et al.","1988","10","10","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"ESA036394","ESA036394","Magnoliophyta",NA,"211.0",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:14:33-03","ESALQ","ESA","112275","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa",NA,NA,"Flores, T.B.",NA,NA,NA,"Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"ESA112275","ESA112275","Magnoliophyta",NA,"958.0",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-11-04 11:14:33-03","ESALQ","ESA","102573","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","Giaretta, A.","Nic Lughadha, E.M.",NA,NA,NA,"Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"ESA102573",NA,"Magnoliophyta",NA,"180.0",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:14:33-03","ESALQ","ESA","100398","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","Giaretta, A.","Thomaz, L.D.","1993","10","20","Brasil","Espírito Santo","Santa Tereza",NA,"-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,"ESA100398",NA,"Magnoliophyta",NA,"1796.0",NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:14:33-03","ESALQ","ESA","28899","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Aguiar, O.T.","Ivanauskas, N.M.","1995","01","01","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA028899","ESA028899","Magnoliophyta",NA,"731.0",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:14:33-03","ESALQ","ESA","72858","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Kawasaki, M.L.","Kirizawa, M.","1997","09","29","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"ESA072858","ESA072858","Magnoliophyta",NA,"290.0",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-01-14 15:32:11-03","MN","R","9062","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg",NA,"Glaziou, A.F.M.","1876","02","13","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000009062","R000009062_001",NA,NA,"1639 a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2015-07-02 14:42:45-03","JBP","HPL","12932","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa",NA,NA,"T.B. Flores & G. Siqueira","2010","10","28","Brasil","ES","Linhares","Coletado na Reserva Natural Vale.","-40.019111","-19.176194","40° 01' 08,8 W","19° 10' 34,3 S",NA,NA,NA,NA,NA,NA,NA,"958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-02-15 11:46:15-02","IPA","IPA","41130","S","Plantae","Myrtaceae","Eugenia","alagoensis","Eugenia alagoensis","(O. Berg) Mattos",NA,"Gardner, G.",NA,NA,NA,"Brasil","Alagoas",NA,"banks of the lake between Maceió & the city of Alagoas.",NA,NA,NA,NA,NA,NA,NA,"IPA0041130",NA,"Plantae",NA,"1290","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-02-15 11:46:15-02","IPA","IPA","14829","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","Sobral, M.","Giulietti, A.M.","1968","02","09","Brasil","Pernambuco","Goiana","Postas de Pedra, córrego do Bispo.","-35.002498626709","-7.56056022644043",NA,NA,NA,NA,"Arbusto 3 - 4m.","IPA0014829",NA,"Plantae",NA,"60","Southern America",NA,NA,"22853","auto","2006",NA,NA,NA,NA,NA,NA,NA
"84","2019-07-26 11:40:46-03","IPA","IPA","49722","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","Amorim, B.S.","Coelho, P.","1985","02",NA,"Brasil","Pernambuco","Ilha de Itamaracá",NA,NA,NA,NA,NA,NA,NA,NA,"IPA0049722",NA,"Plantae",NA,"49722","Southern America",NA,NA,NA,NA,"2010","07","12",NA,NA,NA,NA,NA
"85","2019-02-15 11:46:16-02","IPA","IPA","59379","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","Souza, M.C.","Cestaro, L.A.","2008","12","17","Brasil","Rio Grande do Norte","Parnamirim","CATRE - Ministério da Agricultura","-35.225","-5.908333","-35.225","-5.908333","45","45","Árvore 7m de altura.; Restinga arbórea. Solo arenoso.","IPA0059379",NA,"Plantae",NA,"265","Southern America",NA,NA,NA,NA,"2008","08","12",NA,NA,NA,NA,NA
"86","2019-02-15 11:46:16-02","IPA","IPA","59814","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","Sobral, M.","Silva, A.M. da; Silva, A.G. da; Oliveira, A.M. de; Nascimento, L.M.; Silva, A.G. da; Oliveira, A.M. de; Nascimento, L.M.","2000","01","18","Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Malhada, dentro da mata.","-36.401944","-8.187222","-36.401944","-8.187222","565","960","Árvore ca. 4m de altura. Inflorescência com flores de corola creme, cálice verde, estames cremes. Frequênte.; Mata Estacional.","IPA0059814",NA,"Plantae",NA,"70","Southern America",NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA
"87","2019-02-15 11:46:16-02","IPA","IPA","59823","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","Sobral, M.","Nascimento, L.M.; Silva, A.G. da; Silva, A.G. da","2000","01","18","Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Malhada, margem da trilha, área ensolarada.","-36.401944","-8.187222","-36.401944","-8.187222","565","960","Árvore ca. 6m de altura; flores com sépalas verdes e pétalas brancas. Estames brancos com anteras cremes. Frequênte.; Mata Estacional.","IPA0059823",NA,"Plantae",NA,"296","Southern America",NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA
"88","2019-02-15 11:46:16-02","IPA","IPA","59839","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","Sobral, M.","Nascimento, L.M.","2000","01","18","Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Malhada, margem da trilha, área ensolarada.","-36.401944","-8.187222","-36.401944","-8.187222","565","960","Árvore ca. 5m de altura; flores cem botão com sépalas verdes, pétalas e estames brancos.; Mata Estacional.","IPA0059839",NA,"Plantae",NA,"305","Southern America",NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA
"89","2019-02-15 11:46:16-02","IPA","IPA","64726","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","Sobral, M.","Bautista, H.P.; Jost, T.; Jost, T.","1995","04","28","Brasil","Bahia","Conde","Fazenda do Bu, mata da Areia Branca.","-37.693056","-12.021944","-37.693056","-12.021944",NA,NA,"Árvore ca. 6m de altura; caules delgados em feixes de cor cinza com ca. 10cm de circunferência; inflorescências axilares; flores com pedicelo esverdeado, cálice amarelo, corola alva.; Floresta Ombrófila /Restinga. Floresta degrada com","IPA0064726",NA,"Plantae",NA,"1707","Southern America",NA,NA,NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA
"90","2019-02-15 11:46:16-02","IPA","IPA","76237","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","Sobral, M.","Monteiro, M.T.","1968","09","11","Brasil","Alagoas","São Miguel dos Campos","Fazenda Sirimbú","-36.093611","-9.781111","-36.093611","-9.781111",NA,NA,"Frutos pequenos.","IPA0076237",NA,"Plantae",NA,"22730","Southern America",NA,NA,NA,NA,"2006","01","01",NA,NA,NA,NA,NA
"91","2019-02-15 11:46:16-02","IPA","IPA","74457","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","Souza, M.C.","Monteiro, M.T.","1968","09","11","Brasil","Alagoas","São Miguel dos Campos","Fazenda Sinimbú","-36.0936012268066","-9.78110980987549",NA,NA,NA,NA,"Frutos pequenos","IPA0074457",NA,"Plantae",NA,"22730","Southern America",NA,NA,"30539","auto","2008","08","12",NA,NA,NA,NA,NA
"92","2019-02-15 11:46:16-02","IPA","IPA","15257","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","Sobral, M.","Lira, O.C.","1968","01","04","Brasil","Pernambuco","Rio Formoso","Praia dos Carneiros","-35.1585998535156","-8.66361045837402",NA,NA,NA,NA,"Arbusto 4 - 5m.","IPA0015257",NA,"Plantae",NA,"173","Southern America",NA,NA,"21734","auto","2006",NA,NA,NA,NA,NA,NA,NA
"93","2019-07-26 11:40:46-03","IPA","IPA","63694","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","Kawasaki, M.L.; Mello-Silva, R.","Handro, O.","1932","09","17","Brasil","São Paulo","São Paulo","Jardim Botânico, nativa.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore, flores alvas. (planta viva, nº 291).","IPA0063694",NA,"Plantae",NA,"63694","Southern America",NA,NA,"53584","auto","1999",NA,NA,NA,NA,NA,NA,NA
"94","2019-02-15 11:46:16-02","IPA","IPA","63985","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","Kawasaki, M.L.","Kirizawa, M.","1977","09","29","Brasil","São Paulo","São Paulo","Parque do Estado de São Paulo, e Jardim Botânico, nativa.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore ca. 8,5m de altura; flores brancas.","IPA0063985",NA,"Plantae",NA,"290","Southern America",NA,NA,"53584","auto","2000",NA,NA,NA,NA,NA,NA,NA
