"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","class","monthIdentified","dayIdentified","typeStatus","fieldNumber","individualCount"
"260","2019-05-06 11:59:41-03","UFU","HUFU","27079","S","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Mello Barreto","Barreto, M.","10704","1940","03","05",NA,"Brasil","Minas Gerais","Divisa de Betim e Brumadinho","Serra do Rola Moça",NA,NA,NA,NA,"Arbusto 1 m alt.; Canga.","HUFU00062781","HUFU00062781",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2019-05-06 11:59:41-03","UFU","HUFU","57645","S","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Rolim, T.P.; Rezende, A.R.","Rolim, T.P.; et al.","231","2009","11","05",NA,"Brasil","Minas Gerais",NA,"Parque Estadual do Itacolomi, Início da trilha sentido Lagoa seca.",NA,NA,NA,NA,"Mata.","HUFU00062774","HUFU00062774",NA,NA,NA,"2010",NA,NA,NA,"09",NA,NA,NA,NA
"262","2019-05-06 11:59:41-03","UFU","HUFU","59952","S","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Araújo, I.M.","Romero, R.; Castro, N.M.; Simão, D.; Rezende, A.R.; Marques, D.; Versiane, A.F.A.; et al.","8501","2011","05","19",NA,"Brasil","Minas Gerais","Diamantina","Parque Estadual do Biribiri, Lapa do forno. Estrada Diamantina-Medanha, ca. 10 Km do Campus da Universidade.","-43.550833","-18.1675",NA,NA,"Arbusto. ca. de 1,8 m. Frutos imaturos verdes.; Campo rupestre, fenda de rochas.","HUFU00063925","HUFU00063925",NA,NA,NA,"2011","-43.550833","-18.1675",NA,"11","21",NA,NA,NA
"263","2019-05-06 11:59:41-03","UFU","HUFU","61712","S","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Chiea, S.A.C.","Krieger, L.; Moreira, O.S.T.","24082","1989","04","29",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Árvore pequena, infrutescência do tipo espiga, frutos maduros de cor laranja.","HUFU00062782","HUFU00062782",NA,NA,NA,"1989",NA,NA,NA,"10",NA,NA,NA,NA
"264","2019-05-06 11:59:41-03","UFU","HUFU","6274","S","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Romero, R.","Andrade, I.R.; et al.","42","1986","12","12",NA,"Brasil","Minas Gerais","Caraça","Caminho para cachoeira do Belchior",NA,NA,NA,NA,"Flores creme.","HUFU00062779","HUFU00062779",NA,NA,NA,"1994",NA,NA,NA,"11","04",NA,NA,NA
"265","2019-05-06 11:59:41-03","UFU","HUFU","74175","S","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring",NA,"Hemsing, P.K.B.; Romero, R.; Oliveira, L.F.A. & Lopes, I.T.F.V.","651","2017","05","04",NA,"Brasil","Minas Gerais","Ouro Branco","Parque Estadual Serra do Ouro Branco, Trilha muro de pedra.","-43.696389","-20.488889","1305",NA,"Arbusto, ca. de 2m. Frutos verdes.","HUFU00073684","HUFU00073684","1305",NA,NA,NA,"-43.696389","-20.488889",NA,NA,NA,NA,NA,NA
"266","2019-05-06 11:59:41-03","UFU","HUFU","19429","S","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Romero, R.","Tameirão Neto, E.","1993","1996","03","18",NA,"Brasil","Minas Gerais","Liberdade",NA,"-44.3196983337402","-22.0289001464844",NA,NA,"Arbóreo.; Floresta alagada.","HUFU00062777","HUFU00062777",NA,"19650","auto","2000",NA,NA,NA,"12",NA,NA,NA,NA
"267","2020-08-20 20:40:07-03","UFSC","FLOR","21728","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Falkenberg, D.B.","Falkenberg, D.B.","5440","1986","01","30",NA,"Brasil","Minas Gerais","Ouro Preto","Arredores.","-43.5080986022949","-20.2875003814697","700",NA,"arbusto; folhas coriáceas, discolores, flor só restosjovem, 2m altura","FLOR0021728",NA,"700","44599","auto","1991",NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-08-20 14:57:54-03","UFSC","FLOR","33954","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","corallina","Miconia corallina","Spring",NA,"Pedralli, G.; et alii","s.n.","1991","01","28",NA,"Brasil","Minas Gerais","Ouro Preto","Est. Ecológica de Tripuí.","-43.5080986022949","-20.2875003814697",NA,NA,"arbusto, flor branca com aroma","FLOR0033954",NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2020-08-20 14:57:54-03","UFSC","FLOR","34004","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","corallina","Miconia corallina","Spring",NA,"Pedralli, G.; et alii","s.n.","1992","03","10",NA,"Brasil","Minas Gerais","Ouro Preto","Est. Ecológica do Tripuí.","-43.5080986022949","-20.2875003814697",NA,NA,"arbusto","FLOR0034004",NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-08-20 14:57:54-03","UFSC","FLOR","34003","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","corallina","Miconia corallina","Spring",NA,"Pedralli, G.; et alii","s.n.","1991","11","26",NA,"Brasil","Minas Gerais","Ouro Preto","Est. Ecológica do Tripuí.","-43.5080986022949","-20.2875003814697",NA,NA,"arbusto, flor branca","FLOR0034003",NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2013-05-21 10:48:57-03","CAS","CAS-BOT","272049","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","corallina","Miconia corallina","Spring",NA,"Krapovickas, A.; Cristóbal, C L","33540","1978","2",NA,"South America","Brazil","Minas Gerais","Ouro Preto","Chapada.","-43.5080986022949","-20.2875003814697","1150",NA,"Arbusto 2m de altura.",NA,NA,NA,"44599","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"272","2017-05-31 16:09:04-03","CAS","CAS-BOT","330100","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","corallina","Miconia corallina","Spring","F. Almeda","Almeda, Frank; Fritsch, Peter Warren; Filho, J. L. M. Aranha; Belinello, R.","8827","2004","11",NA,"South America","Brazil","Rio de Janeiro",NA,"Serra do Mar. Trail summit of Serra do Imperador (=Serra Conego) near Nova Friburgo.","-42.5345535278","-22.3188648224","1235",NA,"Shrub 1.5 m tall mostly in bud. Petals white in bud. close to -> Miconia corallina. Spring ex. Mart. F.Almeda. '09",NA,NA,"1370",NA,NA,NA,"42°32'4.4W","22°19'7.9S","Magnoliopsida",NA,NA,NA,NA,NA
"273","2013-05-21 10:44:17-03","CAS","CAS-BOT","272048","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","corallina","Miconia corallina","Spring",NA,"Mexia, Ynes","5769","1931","5",NA,"South America","Brazil","Minas Gerais","Diamantina","Near km. 997.5 of rairoad.","-43.6002998352051","-18.2493991851807","1260",NA,"Shrub 1.75 m. high; greenish-white fruit. Common.",NA,NA,NA,"101169","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"274","2019-11-21 10:10:04-03","IBt","SP","139965","S","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Goldenberg, R","Eiten, G","6979","1965","11","29",NA,"Brasil","Minas Gerais","Ouro Preto","Ca. 4 km due S of city of Ouro Preto. Along dirt road up mountain to east of village of Saramenha. Ca. 2 km due E of aluminium factory, on valley slope","-43.5","-20.416667","1500",NA,NA,"SP030065","SP030065","1600",NA,NA,"2014","-43.5","-20.416667",NA,"08","04",NA,NA,NA
"275","2019-11-21 10:10:04-03","IBt","SP","153139","S","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Baldassari, I","Cruz, ND; Shepherd, GJ; et al.","6249","1977","11","17",NA,"Brasil","Minas Gerais",NA,"Serra do Caraça, Ca 70km Suleste de Belo Horizonte. Beira da mata e campo rupestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1985",NA,NA,NA,"12",NA,NA,NA,NA
"276","2019-11-21 10:10:04-03","IBt","SP","215103","S","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Chiea, SAC","Krieger, L","7778","1969","11",NA,NA,"Brasil","Minas Gerais",NA,"Sítio Borda. Na beira da mata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1987",NA,NA,NA,"02","18",NA,NA,NA
"277","2019-11-21 10:10:04-03","IBt","SP","245421","S","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Chiea, SAC","Roth, L","16672","1963","12","18",NA,"Brasil","Minas Gerais","Antonio Carlos","Faz. Borda do Campo","-43.7467002868652","-21.3180999755859",NA,NA,NA,NA,NA,NA,"30131","auto","1990",NA,NA,NA,"09","17",NA,NA,NA
"278","2019-11-21 10:10:04-03","IBt","SP","236469","S","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Chiea, SAC","Krieger, L; Moreira, OST","24082","1989","04","29",NA,"Brasil","Minas Gerais","Caparaó","PN Caparaó - Caminho para Macieira","-41.9043998718262","-20.523099899292",NA,NA,NA,NA,NA,NA,"15056","auto","1989",NA,NA,NA,"10",NA,NA,NA,NA
"279","2019-11-21 10:10:04-03","IBt","SP","38215","S","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Hoehne, FC","Mello Barreto","6658","1933","04","14",NA,"Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça, Habitat sujo","-43.4152984619141","-19.959400177002",NA,NA,NA,NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2019-11-21 10:10:04-03","IBt","SP","40049","S","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Goldenberg, R","Kuhlmann, M; Gehrt, A","s.n.","1939","03","16",NA,"Brasil","São Paulo","São Paulo","Serra da Mantiqueira, Estrada para Itajubá","-46.6300010681152","-23.5400009155273","1450",NA,NA,NA,NA,"1450","53584","auto","1997",NA,NA,NA,"01",NA,NA,NA,NA
"281","2014-09-23 10:58:42-03","G","G","G00368378","S","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Caddah, M.","Sellow, F.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00368378",NA,NA,NA,NA,"2012","-53.08972222","-10.77305556",NA,"01","01","ISOTYPUS of Miconia soltmanniana Naudin",NA,NA
