"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","monthIdentified","dayIdentified","infraspecificEpithet","verbatimLongitude","verbatimLatitude","previousCatalogNumber","fieldNumber","individualCount","typeStatus"
"193","2020-12-21 16:41:21-03","MBM","MBM","37203","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Wurdack, J.","Hatschbach, G.","3376",NA,NA,NA,"Southern America","Brazil","Paraná","Palmas","Palmas, arredores","-51.9906005859375","-26.4841995239258",NA,NA,"MBM037203","MBM037203","A. St.-Hil.",NA,NA,NA,"46666","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-12-21 16:41:21-03","MBM","MBM","245607","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Dombrowski, L.T.","Dombrowski, L.T.; et al.; et al.","10546",NA,NA,NA,"Southern America","Brazil","Paraná","Palmeira","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,"MBM245607","MBM245607","A. St.-Hil.",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-12-21 16:41:21-03","MBM","MBM","13249","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Wurdack, J.","Hatschbach, G.","22263",NA,NA,NA,"Southern America","Brazil","Paraná","Antônio Olinto","Rio Água Amarela","-50.1972007751465","-25.9860992431641",NA,NA,"MBM013249","MBM013249","A. St.-Hil.",NA,NA,NA,"22130","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-12-21 16:41:21-03","MBM","MBM","245605","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"Dombrowski, L.T.","9976",NA,NA,NA,"Southern America","Brazil","Paraná","Balsa Nova","Tamanduá","-49.6356010437012","-25.5839004516602",NA,NA,"MBM245605","MBM245605","A. St.-Hil.",NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-12-21 16:41:21-03","MBM","MBM","37204","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Grondona, E.M.","Hatschbach, G.","410",NA,NA,NA,"Southern America","Brazil","Paraná","Campo Largo","São Luís do Purunã","-49.5283012390137","-25.4585990905762",NA,NA,"MBM037204","MBM037204","A. St.-Hil.",NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-12-21 16:41:21-03","MBM","MBM","203865","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R.","Cervi, A.C.; et al.; et al.","2526",NA,NA,NA,"Southern America","Brazil","Paraná","Cantagalo","Rod. BR-373","-52.1263999938965","-25.3743991851807",NA,"Erva 20cm, flores alvescentes com apice lilás.","MBM203865","MBM203865","A. St.-Hil.",NA,NA,"2007","29583","auto",NA,NA,"08","06",NA,NA,NA,NA,NA,NA,NA
"199","2020-12-21 16:41:21-03","MBM","MBM","245598","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Wurdack, J.","Saito, Y.","133",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Bom Retiro","-49.2731018066406","-25.4277992248535",NA,NA,"MBM245598","MBM245598","A. St.-Hil.",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-12-21 16:41:21-03","MBM","MBM","245610","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Wurdack, J.","Dombrowski, L.T.","2583",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,"MBM245610","MBM245610","A. St.-Hil.",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:41:21-03","MBM","MBM","245597","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Dombrowski, L.T.","Dombrowski, L.T.","5100",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Colônia Orleans","-49.2731018066406","-25.4277992248535",NA,NA,"MBM245597","MBM245597","A. St.-Hil.",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:41:21-03","MBM","MBM","28646","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Wurdack, J.","Hatschbach, G.","32752",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Rio Atuba","-49.2731018066406","-25.4277992248535",NA,"Flor alva, campo limpo, proximidades de brejo.","MBM028646","MBM028646","A. St.-Hil.",NA,NA,"1974","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-12-21 16:41:21-03","MBM","MBM","329456","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Cordeiro, J.; Barboza, E.","Juliano Cordeiro","409","2007","01","23","Southern America","Brazil","Paraná","Guarapuava","azenda Família Maack, BR 277 à 22 km de Guarapuava sentido Cascavel.","-51.4580993652344","-25.395299911499",NA,"Herbácea, flor amarela clara. Afloramento rochoso com substrato úmido","MBM329456","MBM329456","A. St.-Hil.",NA,NA,"2007","53832","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-12-21 16:41:21-03","MBM","MBM","37199","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Wurdack, J.","Hatschbach, G.","7464",NA,NA,NA,"Southern America","Brazil","Paraná","Guarapuava","Estrada para Palmeirinha","-51.4580993652344","-25.395299911499",NA,NA,"MBM037199","MBM037199","A. St.-Hil.",NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-12-21 16:41:21-03","MBM","MBM","37225","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Wurdack, J.","Hatschbach, G.","9356",NA,NA,NA,"Southern America","Brazil","Paraná","Guarapuava","Rio Cavernoso","-51.4580993652344","-25.395299911499",NA,NA,"MBM037225",NA,"A. St.-Hil.",NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-12-21 16:41:21-03","MBM","MBM","20172","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Marques, M.C.M.","Hatschbach, G.; et al.; et al.","28193",NA,NA,NA,"Southern America","Brazil","Paraná","Palmas","Rio Chopim","-51.9906005859375","-26.4841995239258",NA,NA,"MBM020172","MBM020172","A. St.-Hil.",NA,NA,NA,"46666","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-12-21 16:41:21-03","MBM","MBM","245609","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Wurdack, J.","Dombrowski, L.T.; et al.; et al.","2946",NA,NA,NA,"Southern America","Brazil","Paraná","Palmeira","Rio das Pombas","-50.0064010620117","-25.4293994903564",NA,NA,"MBM245609","MBM245609","A. St.-Hil.",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-12-21 16:41:21-03","MBM","MBM","179294","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R.","Poliquesi, C.B.; Barboza, E.; Barboza, E.","288","1995","06","21","Southern America","Brazil","Paraná","Rio Bonito do Iguaçu","Rio Iguaçu.","-52.5257987976074","-25.4906005859375",NA,"Dos paredões rochosos. Flor alva.","MBM179294","MBM179294","A. St.-Hil.",NA,NA,"2007","26511","auto",NA,NA,"02","26",NA,NA,NA,NA,NA,NA,NA
"209","2020-12-21 16:41:21-03","MBM","MBM","5864","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Wurdack, J.","Hatschbach, G.","17853",NA,NA,NA,"Southern America","Brazil","Paraná","Rio Branco do Sul","Curiola","-49.3142013549805","-25.1900005340576",NA,NA,"MBM005864","MBM005864","A. St.-Hil.",NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-12-21 16:41:21-03","MBM","MBM","13251","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Wurdack, J.","Hatschbach, G.","22285",NA,NA,NA,"Southern America","Brazil","Paraná","São Mateus do Sul","São Mateus do Sul, ca. 10km O","-50.3828010559082","-25.8742008209229",NA,"Do brejo, flor creme esverdeada. Do brejo.(campo de inundação)","MBM013251","MBM013251","A. St.-Hil.","760","760","1970","31353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-12-21 16:41:21-03","MBM","MBM","37201","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Wurdack, J.","Hatschbach, G.","3379",NA,NA,NA,"Southern America","Brazil","Paraná","Tibagi","Fazenda Monte Alegre, Salto Aparado","-50.4136009216309","-24.5093994140625",NA,NA,"MBM037201","MBM037201","A. St.-Hil.",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-12-21 16:41:21-03","MBM","MBM","96095","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Pedersen, T.M.","Pedersen, T.M.","12723",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul","Vacaria","Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,"MBM096095","MBM096095","A. St.-Hil.",NA,NA,NA,"63451","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-12-21 16:41:21-03","MBM","MBM","51414","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Wurdack, J.","Reitz, R.; Klein, R.; Klein, R.","13699",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Matos Costa","Matos Costa","-51.1483001708984","-26.4731006622314",NA,NA,"MBM051414","MBM051414","A. St.-Hil.",NA,NA,NA,"17656","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-12-21 16:41:21-03","MBM","MBM","51417","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Wurdack, J.","Reitz, R.; Klein, R.; Klein, R.","14149",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Santa Cecília","Campos do Areião","-50.4268989562988","-26.9608001708984",NA,NA,"MBM051417","MBM051417","A. St.-Hil.",NA,NA,NA,"37034","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-12-21 16:41:21-03","MBM","MBM","253833","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R.","Hatschbach, G.; Cervi, A.C.; Barboza, E.; Cervi, A.C.; Barboza, E.","71811","2000","12","08","Southern America","Brazil","Santa Catarina","Urubici","Alto do Morro da Igreja.","-49.5917015075684","-28.0149993896484",NA,"Ereta, flor lilás. Campo de altitude; solo turfoso e úmido.","MBM253833","MBM253833","A. St.-Hil.","1700","1700","2003","30102","auto",NA,NA,"12","01",NA,NA,NA,NA,NA,NA,NA
"216","2020-12-21 16:41:21-03","MBM","MBM","245614","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella rubusta","Wurdack, J.","Dombrowski, L.T.; et al.; et al.","1731",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,"MBM245614","MBM245614","Grondona",NA,NA,NA,"25180","auto",NA,NA,NA,NA,"rubusta",NA,NA,NA,NA,NA,NA
"217","2020-12-21 16:41:21-03","MBM","MBM","8801","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella rubusta","Wurdack, J.","Hatschbach, G.; Guimarães, O.; Guimarães, O.","19821",NA,NA,NA,"Southern America","Brazil","Paraná","Laranjeiras do Sul","Rio Iguaçu, Salto Osório","-52.4160995483398","-25.4078006744385",NA,NA,"MBM008801","MBM008801","Grondona",NA,NA,NA,"28404","auto",NA,NA,NA,NA,"rubusta",NA,NA,NA,NA,NA,NA
"218","2019-11-01 15:28:35-03","PUC-RIO","FCAB","2220","PreservedSpecimen","Plantae",NA,"Angiospermae","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"P. Capell S.J.","s.n.","1952","12","09",NA,"Brasil","São Paulo","Campos do Jordão","Itapeva","-45.5900001525879","-22.7299995422363",NA,NA,"002220",NA,"A.St.-Hil. & Moq.",NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2017-01-04 15:36:11-02","MNHN","RECOLNAT_MNHN_P","P00733534","PreservedSpecimen",NA,NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"Saint-Hilaire, A. de",NA,"1821",NA,NA,NA,"brésil",NA,NA,"Province de Rio Grande do Sul",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00733534' target='other'> <mi>dwc_moreinfo</mi></a>","P00733534","P00733534_01 P00733534_02","A.St.-Hil. & Moq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"syntype"
"220","2015-10-02 07:32:24-03","MNHN","RECOLNAT_MNHN_P","P00733535","PreservedSpecimen",NA,NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"brésil",NA,NA,"Province de Rio Grande Do Sul",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00733535' target='other'> <mi>dwc_moreinfo</mi></a>","P00733535","P00733535_01","A.St.-Hil. & Moq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype"
"221","2015-10-02 06:59:04-03","MNHN","RECOLNAT_MNHN_P","P00733536","PreservedSpecimen",NA,NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Bernardi","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"brésil",NA,NA,"St Paul",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00733536' target='other'> <mi>dwc_moreinfo</mi></a>","P00733536","P00733536_01","A.St.-Hil. & Moq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c1 1131",NA,"syntype"
"222","2015-09-04 04:38:05-03","MNHN","RECOLNAT_MNHN_P","P02570132","PreservedSpecimen",NA,NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"Balansa|Benjamin",NA,"1874","10","18",NA,"Paraguay","Guairá",NA,"Villa-Rica, dans les prairies.","-56.4507","-25.78447","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02570132' target='other'> <mi>dwc_moreinfo</mi></a>","P02570132","P02570132_01","A.St.-Hil. & Moq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2015-09-04 04:38:05-03","MNHN","RECOLNAT_MNHN_P","P02570135","PreservedSpecimen",NA,NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Saint-Hilaire","Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Uruguay",NA,NA,"Banda oriental del Uruguay",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02570135' target='other'> <mi>dwc_moreinfo</mi></a>","P02570135","P02570135_01 P02570135_02","A.St.-Hil. & Moq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 1881 bis",NA,"syntype"
"224","2020-12-11 11:40:23-03","UFMG","BHCB","136080","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"Heringer, G; Machado, TM; Reis, SB","418","2010","03","09","Southern America","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó. Vale Verde., Pico da Bandeira.","-41.798139","-20.433417",NA,"Terrestre. Flores rosas claro.; Campo de altitude.",NA,NA,"A.St.-Hil. & Moq.",NA,"2792",NA,NA,NA,NA,NA,NA,NA,NA,"-41.798139","-20.433417",NA,NA,NA,NA
"225","2020-12-11 11:40:23-03","UFMG","BHCB","136879","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"Martins da Costa, IR; Borsali, EF; Miranda, MD; Toledo, MM; Kamino, LHY","187","2010","03","03","Southern America","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Trilha da Tronqueira para o Terreirão.","-41.834722","-20.411667",NA,"Herbácea, ca. 20cm. Com botões verdes e brancos, corola creme e esverdeada. Coletada nas pedras da trilha.",NA,NA,"A.St.-Hil. & Moq.","2037","2037",NA,NA,NA,NA,NA,NA,NA,NA,"-41.834722","-20.411667",NA,NA,NA,NA
"226","2020-12-11 11:40:23-03","UFMG","BHCB","136895","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"Martins da Costa, IR; Borsali, EF; Miranda, MD; Toledo, MM; Kamino, LHY","203","2010","03","03","Southern America","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Trilha da Tronqueira para o Terreirão.","-41.8325","-20.413889",NA,"Herbácea. Corola e cálice roxos. Estames brancos. Folhas e nervura central vináceas.",NA,NA,"A.St.-Hil. & Moq.","2089","2089",NA,NA,NA,NA,NA,NA,NA,NA,"-41.8325","-20.413889",NA,NA,NA,NA
"227","2020-12-11 11:40:23-03","UFMG","BHCB","30981","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"Lombardi, JA","984","1995","09","30","Southern America","Brasil","Minas Gerais","Araponga","Parque Estadual da Serra do Brigadeiro","-42.483333","-20.716667",NA,"Campo de altitude; estrada e barranco. Erva. Flores branco/ arroxeadas",NA,NA,"A.St.-Hil. & Moq.","1200","1400",NA,NA,NA,NA,NA,NA,NA,NA,"-42.483333","-20.716667",NA,NA,NA,NA
"228","2020-12-11 11:40:23-03","UFMG","BHCB","136069","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"Heringer, G; Machado, TM; Reis, SB","407","2010","03","09","Southern America","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó. Vale Verde., Pico da Bandeira.","-41.8683013916016","-20.4333000183105",NA,"Terestre, flores liláses.; Campo de altitude.",NA,NA,"A.St.-Hil. & Moq.",NA,NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2021-02-11 17:21:22-03","UFPR","UPCB","2810","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Wurdack, J.J.","Braga, R.","452","1960","10","11",NA,"Brasil","Paraná","Curitiba","Barigüi do Portão","-49.2731018066406","-25.4277992248535",NA,"Flor creme. Campo seco..",NA,NA,"A.St.-Hil. & Moquin",NA,NA,"1960","25180","auto",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA
"230","2021-02-11 17:21:22-03","UFPR","UPCB","2814","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Braga, R.","Braga, R.","1571","1960","12","02",NA,"Brasil","Paraná","Almirante Tamandaré","Campo Magro","-49.310001373291","-25.3246994018555",NA,"Flor creme. Campo..",NA,NA,"A.St.-Hil. & Moquin",NA,NA,NA,"18684","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2021-02-11 17:21:22-03","UFPR","UPCB","34015","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Guimarães, O.A.","Chagas e Silva, F.","605","1983","02","18",NA,"Brasil","Paraná","Curitiba","Campus UFPR","-49.2731018066406","-25.4277992248535",NA,"Erva com 0,2m de altura. Flores creme. Frequente na área..",NA,NA,"A.St.-Hil. & Moquin",NA,NA,"2002","25180","auto",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-02-11 17:21:22-03","UFPR","UPCB","28555","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Kozera, C.","Kozera, C.","316","1996","11","06",NA,"Brasil","Paraná","Curitiba","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,"Herbácea ereta, ca. 7cm, flor branca. Área degradada..",NA,NA,"A.St.-Hil. & Moquin",NA,NA,"1996","25180","auto",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA
"233","2021-02-11 17:21:22-03","UFPR","UPCB","7697","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella var. robusta","Wurdack, J.J.","Hatschbach, G.","19821","1968","09","23",NA,"Brasil","Paraná","Laranjeiras do Sul","Rio Iguaçu, Salto Osório","-52.4160995483398","-25.4078006744385",NA,"Flor alvescente. Rochas úmidas, junto às corredeiras..",NA,NA,"A.St.-Hil. & Moquin",NA,NA,"1969","28404","auto",NA,NA,"01","01","var. robusta",NA,NA,NA,NA,NA,NA
"234","2009-07-17 06:52:00-03","MO","MOBOT","2254189","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"Arturo E. Burkart","Burkart 2696","1928","10","8","South America","Argentina","Buenos Aires","La Plata",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2008-05-27 22:02:00-03","MO","MOBOT","2910475","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","P. Dusén","Per Dusén","Dusén 9172","1910",NA,NA,"South America","Brazil","Paraná",NA,"Capáo Grande, in campo.",NA,NA,NA,NA,NA,NA,"A. St.-Hil. & Moq.","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2015-04-21 05:44:00-03","MO","MOBOT","100365963","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","J.R.I. Wood","Luzmila Arroyo P.|G.A. Parada|Y. Inturias|Ivan Linneo","Arroyo Padilla 5050","2010","7","16","South America","Bolivia","Santa Cruz","Vallegrande","A 13 km de Valle grande, camino a Palmarito.","-64.1030556","-18.5855555",NA,NA,NA,NA,"A. St.-Hil. & Moq.","2245.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-6","1",NA
"237","2020-01-15 04:34:00-03","MO","MOBOT","100400333","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","J.R.I. Wood","Luzmila Arroyo P.|G.A. Parada|Y. Inturias|Jehizon Terán|D. Soux|R. Garcia|C. Roth","Arroyo Padilla 5697","2011","7","22","South America","Bolivia","Santa Cruz","Vallegrande","Subiendo al Cerro entrando por el camino de la Represa de Guadalupe.","-64.0916666","-18.9363889",NA,NA,NA,NA,"A. St.-Hil. & Moq.","1461.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11-23","1",NA
"238","2013-12-12 13:29:00-02","MO","MOBOT","100659623","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"J.R.I. Wood|et al.","Wood 20510",NA,NA,NA,"South America","Bolivia","Chuquisaca","Belisario Boeto","3 km de Nuevo Mundo hacia los Poteros",NA,NA,NA,NA,NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"239","2013-12-12 13:31:00-02","MO","MOBOT","100659625","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"R. Baar","Baar 430",NA,NA,NA,"South America","Bolivia","Cochabamba","Ayopaya","Río Tambillo",NA,NA,NA,NA,NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"240","2013-12-12 13:34:00-02","MO","MOBOT","100659629","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"N. Ortuño|et al.","Ortuño Riveros 313",NA,NA,NA,"South America","Bolivia","La Paz","Inquisivi","near Quimé hospital",NA,NA,NA,NA,NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"241","2010-03-18 21:10:00-03","MO","MOBOT","1791339","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"A. Saint-Hilaire","Saint-Hilaire s.n.24347","1829",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil. & Moq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
