"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"351","2015-01-07 15:18:47-02","MNHN","RECOLNAT_MNHN_P","P02442136","PreservedSpecimen",NA,"Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Claussen, P.",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P02442136","P02442136_01",NA,NA,NA,NA,"Brasilia","hb","Attaché avec P02442135 et P04592346 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02442136' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA
"352","2015-09-04 16:08:11-03","MNHN","RECOLNAT_MNHN_P","P04592346","PreservedSpecimen",NA,"Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Galeotti, H.",NA,NA,NA,"[Brésil]",NA,NA,NA,NA,NA,NA,"P04592346","P04592346_01 P04592346_02",NA,NA,NA,NA,"s.l.","hb","Attaché avec P02442135 et P02442136 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04592346' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2015-09-04 16:08:11-03","MNHN","RECOLNAT_MNHN_P","P04592347","PreservedSpecimen",NA,"Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Sellow",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P04592347","P04592347_01 P04592347_02",NA,NA,NA,NA,"s.loc.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04592347' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"603",NA
"354","2015-09-04 16:08:11-03","MNHN","RECOLNAT_MNHN_P","P04592363","PreservedSpecimen",NA,"Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Weddell, H.A.","1843","1","1","Brasil",NA,NA,NA,NA,NA,NA,"P04592363","P04592363_01",NA,NA,NA,NA,"Environs de Rio de Janeiro.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04592363' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"114",NA
"355","2015-09-04 16:08:11-03","MNHN","RECOLNAT_MNHN_P","P04592364","PreservedSpecimen",NA,"Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Gaudichaud, C.","1831","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"P04592364","P04592364_01",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04592364' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"797 ter",NA
"356","2015-09-04 16:08:35-03","MNHN","RECOLNAT_MNHN_P","P04592400","PreservedSpecimen",NA,"Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Saint-Hilaire, A.","1816","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"P04592400","P04592400_01",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04592400' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 595",NA
"357","2015-09-04 16:08:35-03","MNHN","RECOLNAT_MNHN_P","P04592402","PreservedSpecimen",NA,"Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Saint-Hilaire, A.","1816","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"P04592402","P04592402_01",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04592402' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 595",NA
"358","2020-12-11 11:41:28-03","UFMG","BHCB","38410","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2020-12-11 11:41:28-03","UFMG","BHCB","1743","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Schwacke, CAW","1904",NA,NA,"Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Dicotyledon",NA,"14895","Southern America",NA,NA,"Herbáceo.; Campo.",NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA
"360","2020-12-11 11:41:28-03","UFMG","BHCB","61855","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Oliveira, PP de","2001","06","14","Brasil","Rio de Janeiro","Rio das Ostras","-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,"Dicotyledon",NA,"10319","Southern America","Reserva Biológica União",NA,"Mata atlântica",NA,NA,NA,NA,NA,"17620","auto",NA,NA,NA,NA,NA
"361","2021-03-24 17:19:21-03","UFMA","MAR","6500","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","M. R. F. Melo","L. Rossi, S.A. Nicolau, D. F. Pereira e C. E. O. Lohmann","1992","06","24","Brasil","São Paulo","Iguape","-47.550278","-24.700556","47º33'01W","24º42'02S",NA,NA,NA,NA,"1044",NA,"Estação Ecologica Juréia-Itatins",NA,"Árvore com pequenas raizes tabulares, 25m de altura, caule com cortex fissurado, flores e botões creme, anteras amarelas perfumadas",NA,NA,NA,"1992","10",NA,NA,NA,NA,NA,NA,NA
"362","2021-03-24 17:19:21-03","UFMA","MAR","6847","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Souza, M.C.","1998","05","21","Brasil","Rio de Janeiro","Mangaratiba","-44.040833","-22.960278","44º02'27W","22º57'37S",NA,NA,NA,NA,"9",NA,"Restinga da Marambaia",NA,"Árvore com 7m de alt., planta com látex e esteril",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2021-03-24 17:19:21-03","UFMA","MAR","6872","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","E.B. Almeida Jr.","Souza, M.C.","2001","09","30","Brasil","Rio de Janeiro","Mangaratiba","-44.040833","-22.960278","44º02'27W","22º57'37S",NA,NA,NA,NA,"209",NA,"Restinga da Marambaia",NA,"Arbusto de 2m de alt., com látex e flores",NA,NA,NA,"2007","12",NA,NA,"03",NA,NA,NA,NA
"364","2021-03-24 17:19:21-03","UFMA","MAR","7495","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","E.B. Almeida Jr","A. Rodrigues.","1941","10","10","Brasil","São Paulo","São Paulo","-46.542917","-23.392556","46°32'34.5W","23°23'33.2S",NA,NA,NA,NA,NA,NA,"Serra da Cantareira, região da Cuca",NA,"Árvore com flores.",NA,NA,NA,"2008","01",NA,NA,"15",NA,NA,NA,NA
"365","2021-03-24 17:19:21-03","UFMA","MAR","5379","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Pereira, O. J.","Pereira, O. J. e Fontenelle, G. B.","1982","08","30","Brasil","Espírito Santo","Vila Velha","-40.292222","-20.352778","40º17'32W","20º21'10S",NA,NA,NA,NA,"131",NA,"Ponta da Fruta-Setiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2021-03-24 17:19:21-03","UFMA","MAR","7496","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","E.B. Almeida Jr","J. B. Baitello.; E. L. Silva","1999","05","26","Brasil","São Paulo","Ilhabela","-45.408639","-23.933306","45°24'31.1W","23°55'59.9S",NA,NA,NA,NA,"860",NA,"Parque Estadual da serra do Mar, região de cachoeira da lage",NA,"Arvoreta entre pedras, flores esverdeadas.",NA,NA,NA,"2007","12",NA,NA,"03",NA,NA,NA,NA
"367","2021-03-24 17:19:21-03","UFMA","MAR","5385","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Assis, A. M.","1998","09","02","Brasil","Espírito Santo","Vitória","-40.338056","-20.32","40º20'17W","20º19'12S",NA,NA,NA,NA,"586",NA,"Reserva Ecológica Restinga de Camburi",NA,"Coletada no brejo proximo a pista do aeroporto, planta com 2,5 m de altura, botões verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2021-03-24 17:19:21-03","UFMA","MAR","5403","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","E.B. Almeida Jr.","Farias, G. L.","1988","10","04","Brasil","Espírito Santo","Linhares","-40.0725","-19.391667","40º04'21W","19º23'30S",NA,NA,NA,NA,"223",NA,"Reserva Natural da CVRD",NA,"Árvore 10m de alt., látex branco, botão verde, flor creme, ecossistema mussununga",NA,NA,NA,"2009","09",NA,NA,"12",NA,NA,NA,NA
"369","2021-03-24 17:19:21-03","UFMA","MAR","6871","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Menezes, L.F.T.","2001","02","02","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075","-22.903056","43º12'27W","22º54'11S",NA,NA,NA,NA,"786",NA,"Barra de Guaratiba",NA,"Arbuisto de 3m de altura, com flores passadas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2021-03-24 17:19:21-03","UFMA","MAR","6851","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Menezes, L.F.T. e Souza, M.C.","1998","05","21","Brasil","Rio de Janeiro","Mangaratiba","-44.040833","-22.960278","44º02'27W","22º57'37S",NA,NA,NA,NA,"714",NA,"Restinga da Marambaia",NA,"Arbusto de 1,5m, com frutos, planta com látex",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2021-03-24 17:19:21-03","UFMA","MAR","5388","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Fabris, L. C.","Fabris, L. C. e Gomes, J. M. L","2008","10","15","Brasil","Espírito Santo","Vitória","-40.338056","-20.32","40º20'17W","20º19'12S",NA,NA,NA,NA,"863",NA,"Camburi",NA,"Árvore com 7m de altura, ritidona verde, fissurado e estriado, casca morta marrom, casca viva vinho com listras verticais claras, látex branco abundante, leve cheiro adocicado, frutos laranjas",NA,NA,NA,"2008","10",NA,NA,"15",NA,NA,NA,NA
"372","2021-03-24 17:19:21-03","UFMA","MAR","6848","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Castro, D.N.","2004","07","18","Brasil","Rio de Janeiro","Mangaratiba","-44.033056","-22.950278","44º01'59W","22º57'01S",NA,NA,NA,NA,"32",NA,"Ilha de Marambaia",NA,"Arvoreta de 1,5m de alt., apresentando látex com flores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2021-03-24 17:19:21-03","UFMA","MAR","5390","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Assis, A. M.","Assis, A. M. e Canal, M.","2000","02","20","Brasil","Espírito Santo","Conceição da Barra","-39.7325","-18.593889","39º43'57W","18º35'38S",NA,NA,NA,NA,"804",NA,"Parque Estadual de Itaúnas",NA,"Planta com 3m de altura , fruto avermelhado",NA,NA,NA,"2000","02",NA,NA,"20",NA,NA,NA,NA
"374","2021-03-24 17:19:21-03","UFMA","MAR","5384","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Simonelli, M.","Simonelli, M.","1994","11","12","Brasil","Espírito Santo","Vila Velha","-40.292222","-20.352778","40º17'32W","20º21'10S",NA,NA,NA,NA,"131",NA,"Ponta da Fruta-pós praia",NA,"Planta com 0,5m de altura, frutos bermelhos",NA,NA,NA,"1994","11",NA,NA,NA,NA,NA,NA,NA
"375","2021-03-24 17:19:21-03","UFMA","MAR","6880","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Menezes, L.FT.","2001","07","31","Brasil","Rio de Janeiro","Mangaratiba","-44.033056","-22.950278","44º01'59W","22º57'01S",NA,NA,NA,NA,"842",NA,"Ilha de Marambaia",NA,"Árvore com 2m de alt., com flores, látex branco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2021-03-24 17:19:21-03","UFMA","MAR","6852","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Menezes, L.F.T.","2003","08","15","Brasil","Rio de Janeiro","Mangaratiba","-44.040833","-22.960278","44º02'27W","22º57'37S",NA,NA,NA,NA,"1023",NA,"Restinga da Marambaia",NA,"Arbusto de 2m de alt., com frutos vermelhos, planta com látex",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2021-03-24 17:19:21-03","UFMA","MAR","6850","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","R. Nunes","G. Pabst","1967","01","25","Brasil","Rio de Janeiro","Rio de Janeiro","-43.357778","-22.942778","43º21'28W","22º56'34S",NA,NA,NA,NA,"8989",NA,"Restinga de Jacarépaguá",NA,"Frutos vermelho-escuro",NA,NA,NA,"1999","05",NA,NA,"12",NA,NA,NA,NA
"378","2021-03-24 17:19:21-03","UFMA","MAR","5402","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","E.B. Almeida Jr.","Farias, G. L.","1989","02","03","Brasil","Espírito Santo","Linhares","-40.0725","-19.391667","40º04'21W","19º23'30S",NA,NA,NA,NA,"254",NA,"Reserva Natural da CVRD",NA,"Árvore 10m de alt., látex branco, fruto maduro alaranjado, ecossistema mussununga",NA,NA,NA,"2009","09",NA,NA,"12",NA,NA,NA,NA
"379","2021-03-24 17:19:21-03","UFMA","MAR","5380","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Pereira, O. J. e Gomes, J. M. L.","1987","08","16","Brasil","Espírito Santo","Guarapari","-40.511111","-20.658611","40º30'40W","20º39'31S",NA,NA,NA,NA,"948",NA,"Rodovia do Sol - ES 060 Km 29-30",NA,"Planta arbustiva, com 2 metros de altura e látex",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2021-03-24 17:19:21-03","UFMA","MAR","5382","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Vinha, P. C.","1990","09","01","Brasil","Espírito Santo","Linhares","-40.0725","-19.391667","40º04'21W","19º23'30S",NA,NA,NA,NA,"1124",NA,"Pontal do Ipiranga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2021-03-24 17:19:21-03","UFMA","MAR","7537","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"J.Paulo-Souza.;V. C. Souza.","2004","07","29","Brasil","Rio de Janeiro","Maricá","-42.881944","-22.960833","42º52'55W","22º57'39S",NA,NA,NA,NA,"3795",NA,"Dunas da praia do Francês",NA,"Arbusto com 50cm de alt.,botões creme.",NA,NA,NA,"2008","08",NA,NA,"12",NA,NA,NA,NA
"382","2021-03-24 17:19:21-03","UFMA","MAR","5378","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Pereira, O. J.","Pereira, O. J. e Fontenelle, G. B.","1982","08","30","Brasil","Espírito Santo","Vila Velha","-40.292222","-20.352778","40º17'32W","20º21'10S",NA,NA,NA,NA,"130",NA,"Ponta da Fruta-Setiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2021-03-24 17:19:21-03","UFMA","MAR","5386","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Pereira, O. J.","Pereira, O. J.","1997","04","27","Brasil","Espírito Santo","Presidente Kennedy","-41.046944","-21.099444","41º02'49W","21º05'58S",NA,NA,NA,NA,"5783",NA,"Praia das Neves",NA,"Planta com 3 metros de altura",NA,NA,NA,"1997","04",NA,NA,"27",NA,NA,NA,NA
"384","2021-03-24 17:19:21-03","UFMA","MAR","5389","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Fabris, L. C.","Fabris, L. C. e Thomaz, L. D.","1992","10","30","Brasil","Espírito Santo","Guarapari","-40.511111","-20.658611","40º30'40W","20º39'31S",NA,NA,NA,NA,"725",NA,"Setiba",NA,"Árvore de 6m de altura, látex branco, fruto verde",NA,NA,NA,"1992","10",NA,NA,"30",NA,NA,NA,NA
"385","2021-03-24 17:19:21-03","UFMA","MAR","5381","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Pereira, O. J. e Fabris, L. C.","1988","09","27","Brasil","Espírito Santo","Guarapari","-40.511111","-20.658611","40º30'40W","20º39'31S",NA,NA,NA,NA,"1827",NA,"Lagoa Carais",NA,"Latescente",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2021-03-24 17:19:21-03","UFMA","MAR","6875","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Menezes, L.F.T. e Souza, M.C.","2000","05","15","Brasil","Rio de Janeiro","Mangaratiba","-44.033056","-22.950278","44º01'59W","22º57'01S",NA,NA,NA,NA,"503",NA,"Ilha de Marambaia",NA,"Arvoreta de 1,5m de alt., látex, botões florais, floresta atlântica, coletada no caminho da gruta, mata encosta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2021-02-11 17:21:42-03","UFPR","UPCB","4751","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","Dubard","Pereira, E.","Hatschbach, G.","1964","08","30","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11415",NA,"Guanabara, Recreio dos Bandeirantes",NA,"Arbusto, flor creme. Restinga..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2021-02-11 17:21:42-03","UFPR","UPCB","89889","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Völtz, R.R.","Völtz, R.R. | Brotto, M.L.","2017","02","20","Brasil","Paraná","Morretes","-48.713056","-25.595833","-48.713056","-25.595833","UPCB0028243","UPCB0028243",NA,NA,"1188",NA,"PARNA Saint-Hilaire/Lange",NA,"Árvore 30 m alt.; frutos vermelhos que encerram um polpa esbranquiçada, adocicada; dossel de Floresta Ombrófila Densa Submontana.","250","250",NA,"2017","02",NA,NA,NA,NA,NA,NA,NA
"389","2021-02-11 17:21:42-03","UFPR","UPCB","4425","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","Dubard","Hatschbach, G.","Hatschbach, G.","1963","06","21","Brasil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,"10131",NA,"Balneário Brejatuba",NA,"Árvore lacticifera, flor creme-esverdeada. Mata pluvial da planície litorânea..",NA,NA,NA,"1963","08","41937","auto",NA,NA,NA,NA,NA
"390","2021-02-11 17:21:42-03","UFPR","UPCB","16521","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","Dubard","Hatschbach, G.","Hatschbach, G.","1987","08","10","Brasil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,"51302",NA,"Boa Vista",NA,"Árvore, 10m, látex alvo, flor alvascenta, anteras castanhas. Mata pluvial da planície litorânea..","3","5",NA,"1988","01","41937","auto","01",NA,NA,NA,NA
"391","2021-02-11 17:21:42-03","UFPR","UPCB","5120","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","Dubard","Hatschbach, G.","Hatschbach, G.","1965","09","16","Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,NA,"12764",NA,"Cacatu",NA,"Árvore, 10m. Mata pluvial..",NA,NA,NA,"1965","09","38300","auto",NA,NA,NA,NA,NA
"392","2021-02-11 17:21:42-03","UFPR","UPCB","33676","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","Dubard","Gatti, G.","Gatti, G.","1997","01","31","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"91",NA,"Floresta Estadual do Palmito",NA,"Árvore, 15m, fruto maduro vermelho..",NA,NA,NA,"1997","02","24916","auto",NA,NA,NA,NA,NA
"393","2021-02-11 17:21:42-03","UFPR","UPCB","41162","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","Dubard","Silva, S.M.","Jaster, C.B.","1999","12","23","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,NA,NA,"Ilha das Peças, porção sul",NA,"Árvore DAP=14,1cm, h=11m, látex branco abundante. Floresta de restinga em estágio avançado, com sinais de alteração antrópica, ambiente úmido, parcialmente inundado, 5-6-8. Distância do mar ±560m..",NA,NA,NA,"2000","01","37295","auto","01",NA,NA,NA,NA
"394","2021-02-11 17:21:42-03","UFPR","UPCB","32155","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","Dubard","Silva, S.M.","Silva, S.M.","1995","07","19","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,NA,"Ilha do Mel, planície da Praia Grande",NA,"Árvore de 4,6m, PB = 33cm, em fruticeto denso baixo próximo à praia. Material estéril..",NA,NA,NA,"1995","07","24916","auto",NA,NA,NA,NA,NA
"395","2021-02-11 17:21:42-03","UFPR","UPCB","13929","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","Dubard","Silva, S.M.","Britez, R.M.","1986","09","07","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"885",NA,"Ilha do Mel, Praia do Farol",NA,"Árvore, 14m x 1,55m, recém derrubada pelo mar, fruto imaturo muito lactescente..",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"396","2021-02-11 17:21:42-03","UFPR","UPCB","5490","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","Dubard","Hatschbach, G.","Hatschbach, G.","1966","02","01","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"13648",NA,"Pontal do Sul",NA,"Árvore, 10m, fruto maduro vermelho. Mata pluvial planície litorânea..","10","10",NA,"1966","10","24916","auto",NA,NA,NA,NA,NA
"397","2021-02-11 17:21:42-03","UFPR","UPCB","41782","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","Dubard","Canha, A.M.","Canha, A.M.","1998","12","09","Brasil","Santa Catarina","Itapoá","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,NA,NA,NA,NA,"Reserva Volta Velha",NA,"Árvore 11m, frutos, situada em terreno periodicamente alagado na planície costeira..",NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA
"398","2021-02-11 17:21:42-03","UFPR","UPCB","41781","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","Dubard","Canha, A.M.","Canha, A.M.","1998","11","16","Brasil","Santa Catarina","Itapoá","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,NA,NA,NA,NA,"Reserva Volta Velha",NA,"Árvore 10m, flores, situada em terreno periodicamente alagado na planície costeira..",NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA
"399","2021-02-11 17:21:42-03","UFPR","UPCB","20889","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","Dubard","Negrelle, R.R.B.","Negrelle, R.R.B.","1992","06","27","Brasil","Santa Catarina","Itapoá","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,NA,NA,"A237",NA,"Reserva Volta Velha",NA,"Árvore, ca. 12m, flor branca..",NA,NA,NA,"1992","08","18121","auto",NA,NA,NA,NA,NA
"400","2021-02-11 17:21:42-03","UFPR","UPCB","18904","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","Dubard","Hatschbach, G.","Hatschbach, G.","1989","08","18","Brasil","Santa Catarina","Garuva","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,NA,NA,"53299",NA,"Rodovia Guaratuba- Itapoá, Fazenda Menegusso",NA,"Árvore, 8m, flor creme, látex alvo. Mata de restinga, solo úmido..","3","5",NA,"1989","01","22441","auto","01",NA,NA,NA,NA
