"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"413","2008-05-27 22:02:00-03","MO","MOBOT","1153267","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","L. Arroyo (USZ)","H. Gonzáles|Timothy J. Killeen|Luzmila Arroyo P.|Bonifacio Mostacedo C.|L. Cabrera","Gonzáles 268","1994","5","31","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado; campamento Huanchaca I; bosque de galeria; bosque húmedo con dosel de 20 m y emergentes de hasta 40 m altura. Parcela permanente de estudio.","-60.8125","-13.92611",NA,NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2013-01-28 05:13:00-02","MO","MOBOT","1154342","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","R. Guillén & A. Rodriguez (USZ)","René Guillén V.","Guillén Villarroel 4502","1996","8","20","South America","Bolivia","Santa Cruz","Velasco","San José de Campamento, Monte Verde a 15 km al Nw de la Hacienda San Roque. Bosque siempre húmedo estacional.","-61.12916","-15.01416",NA,NA,NA,NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"415","2008-05-27 22:02:00-03","MO","MOBOT","1196425","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","M. Saldías","Y. Uslar|I. Justiniano|F. Camargo","Uslar 37","1995","4","12","South America","Bolivia","Santa Cruz","Andrés Ibáñez","Jardin Botánico de Santa Cruz, 12 km al este del centro de la ciudad. Bosque subhúmedo semideciduo de llanura.","-63.06666","-17.78333",NA,NA,NA,NA,NA,"375.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2008-05-27 22:02:00-03","MO","MOBOT","1283847","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","R.Liesner(MO)","Elsa M. Zardini|Isabelino Chaparro","Zardini 48551","1998","6","10","South America","Paraguay","Canindeyú",NA,"Mbaracayu Natural Reserve, administered by Fundación Moises Bertoni. Jejuí-Mí. Tall forest on red sandy soil.","-55.52805","-24.13305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1142","4"
"417","2008-05-27 22:02:00-03","MO","MOBOT","1307126","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","R.Liesner(MO)","Elsa M. Zardini|G. Hellman","Zardini 49101","1998","7","23","South America","Paraguay","Caazapá",NA,"Estancia Golondrina. Reserva Privada Ypeti. Tall forest and swamps with tree ferns up to 8 m tall.","-55.54305","-25.69305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1151","4"
"418","2013-03-09 05:41:00-03","MO","MOBOT","1322296","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","A. Fuentes","Alfredo F. Fuentes|G. Navarro","Fuentes Claros 2108","1997","8","30","South America","Bolivia","Santa Cruz","Cordillera","Tatiana; 50 km al SO de Roboré. Complejo de cerrado sobre arenas (abayoy) con influencia chaqueña; con Terminalia argentea, Schinopsis cornuta, Ximenia argentinesis y Sideroxylon obtusifoliun.","-59.41666","-18.5",NA,NA,NA,NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2014-11-06 05:37:00-02","MO","MOBOT","1322696","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","S. Halloy","S. Halloy|C. Tapia|Silvia Jiménez|S. Justiniano","Halloy 3515","1994","2","8","South America","Bolivia","Santa Cruz","Nuflo de Chavez","Hacia el Sindicato Coquinal, 6-7 km al oeste de El Puente; bosque abierto degradado, chacos, fuegos, barbechos, pastizales; suelo rojizo con grava de cuarzo.","-62.87833","-16.33444",NA,NA,NA,NA,NA,"340.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2013-02-13 05:33:00-02","MO","MOBOT","1324234","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","M. Saldías","Mario Saldias P.|Yaneth Roca","Saldias Paz 4759","1996","8","30","South America","Bolivia","Santa Cruz","Andrés Ibáñez","El Mague, 28 km SW de la ciudad de Santa Cruz sobre el camino a la comunidad El Pacay. Bosque semideciduo húmedo, intervenido.","-63.33333","-17.8",NA,NA,NA,NA,NA,"540.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2018-10-05 08:03:00-03","MO","MOBOT","1373251","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","W.D. Stevens","W. D. Stevens|Nélida Soria|Isabel Basualdo","Stevens 26053","1994","10","13","South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá, Cerro Muralla, bosque alto.","-55.9825","-22.6555556",NA,NA,NA,NA,NA,"210.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"825","3"
"422","2015-12-04 06:39:00-02","MO","MOBOT","1373275","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","W.D. Stevens","W. D. Stevens|Nélida Soria|Isabel Basualdo","Stevens 26076","1994","10","13","South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá, Cerro Muralla, bosque alto.","-55.9825","-22.6555556",NA,NA,NA,NA,NA,"210.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"825","2"
"423","2008-05-27 22:02:00-03","MO","MOBOT","1762301","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","R.L. Liesner (MO)","Boris A. Krukoff","Krukoff 10116","1939","6","1","South America","Bolivia","La Paz","Sud Yungas","Basin of Rio Bopi, San Bartolome (Near Calisaya)","-67.13333","-16.11666",NA,NA,NA,NA,NA,"750.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2018-10-05 08:03:00-03","MO","MOBOT","1373298","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","W.D. Stevens","W. D. Stevens|Nélida Soria|Isabel Basualdo","Stevens 26098","1994","10","13","South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá, Cerro Muralla, bosque alto.","-55.9825","-22.6555556",NA,NA,NA,NA,NA,"210.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"825","2"
"425","2015-12-04 06:39:00-02","MO","MOBOT","1373557","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","W.D. Stevens","W. D. Stevens|Nélida Soria|Isabel Basualdo","Stevens 26250","1994","10","17","South America","Paraguay","Concepción",NA,"Estancia Centurión, Potrero Central.","-57.5716667","-22.2758334",NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"832","7"
"426","2015-12-04 06:39:00-02","MO","MOBOT","1373640","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","W.D. Stevens","W. D. Stevens|Nélida Soria|Isabel Basualdo","Stevens 26323","1994","10","18","South America","Paraguay","Concepción",NA,"Estancia Centurión, SE de la casa estancia; loma granitica con bosque mediano.","-57.5530556","-22.2691667",NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"834","6"
"427","2017-08-29 08:06:00-03","MO","MOBOT","1474371","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","R.Liesner (MO)","Elsa M. Zardini|Leongino Guerrero","Zardini 54076","2000","5","8","South America","Paraguay","Amambay",NA,"Trail to Arroyo Estrella.","-56.4380555","-22.1211111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1203","4"
"428","2008-05-27 22:02:00-03","MO","MOBOT","1476969","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","R.Liesner (MO)","Elsa M. Zardini|D. Quintana","Zardini 54493","2000","5","12","South America","Paraguay","Concepción",NA,"Apa River. Tall forest.","-57.30138","-22.22472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1207","4"
"429","2008-05-27 22:02:00-03","MO","MOBOT","1477499","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","R.Liesner (MO)","Elsa M. Zardini|Leongino Guerrero","Zardini 54616","2000","5","13","South America","Paraguay","Concepción",NA,"Estancia San Luis. Cerrado forest.","-57.49666","-22.41694",NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1209","4"
"430","2008-05-27 22:02:00-03","MO","MOBOT","1524189","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","M. Nee","Michael H. Nee","Nee 51374","2000","11","12","South America","Bolivia","Santa Cruz","Cordillera","4.5 km W of the Abapó-Santa Cruz highway, the turnoff on the N side of Abapó, on N side of the Río Grande, within easternmost foothills before opening out to the east onto the plain. Dry forest on flat area, with Anadenanthera, Pterogyne nitens, Samanea tubulosa, Phyllostylon rhamnoides, Achatocarpus praecox, Capparis speciosa, C. tweediana, C. prisca.","-63.43333","-18.91666",NA,NA,NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2012-09-07 14:29:00-03","MO","MOBOT","1528509","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","M. Nee","Michael H. Nee","Nee 40069","1990","11","29","South America","Bolivia","Santa Cruz","Andrés Ibáñez","Jardín Botánico de Santa Cruz, 12 km E of center of Santa Cruz on road to Cotoca. Secondary (30--40 years old) subtropical semideciduous forest, the trees to 15 m tall, Anadenanthera macrocarpa, Gallesia integrifolia, very flat, on fine sandy and silty soil","-63.0666667","-17.7666667",NA,NA,NA,NA,NA,"375.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"432","2008-05-27 22:02:00-03","MO","MOBOT","1597492","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Yaneth Roca|Agreda|B. Taborga|V. Pessoa","Roca de Saldias 1404","2001","12","4","South America","Bolivia","Santa Cruz","Chiquitos","Progresiva del Entre San Juan y el Campamento Don Mario. DDV 176+050. Sotobosque chiquitano con arboles de mas o menos 15 metros de alto, suelo arenoso arcilloso. Especies abundantes soto, peroto, callophyllum.","-59.65555","-17.36555",NA,NA,NA,NA,NA,"406.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2008-05-27 22:02:00-03","MO","MOBOT","1723292","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","I.Vargas, 95","Robin B. Foster","Foster 13941","1995","11","13","South America","Bolivia","Santa Cruz","Velasco","** Serrania de Huanchaca. Farallon SurOeste. Senda al Catarata El Encanto. Desde el camino del Estación Los Fierros. Parque Nacional Noel Kempff Mercado. Bosque altosobre pendientes moderados hasta muy inclinados","-60.7","-14.61666",NA,NA,NA,NA,NA,"200.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2008-05-27 22:02:00-03","MO","MOBOT","1723312","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","I. G. Vargas","Israel G. Vargas C.|et al.","Vargas Caballero 3349",NA,NA,NA,"South America","Bolivia","Santa Cruz","Chiquitos","Cerro Mutún, 7 km al NE de la pista de aterrizaje del campamento minero (25 km al S de Puerto Suárez). Bosque seco del fondo del valle (quebrada) y ladera con afloramientos rocosos. Vegetacion natural intervenida por chaqueo y sometida a quemas periódicas. Arboles hasta 20 m de altura.","-57.86861","-18.18416",NA,NA,NA,NA,NA,"400.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2008-05-27 22:02:00-03","MO","MOBOT","1723318","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","I. G. Vargas '95","Israel G. Vargas C.|et al.","Vargas Caballero 3593",NA,NA,NA,"South America","Bolivia","Santa Cruz","Chiquitos","Valle de Tucabaca. A 20 km al W del pueblo de Santo Corazón. Tramo entre La Cal y 8 km al W del campamento Los Murcielagos. Bosque decíduo subhúmedo sobre ladera de roca caliza; comunidades de morado (Machaerium scleroxylon) y soto (Schinopsis cf. brasiliensis).","-59.05","-18.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2008-05-27 22:02:00-03","MO","MOBOT","1723327","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Israel G. Vargas C.|et al.","Vargas Caballero 1549","1996","7","3","South America","Bolivia","Santa Cruz","Guarayos","RESERVA RIOS BLANCO Y NEGRO. PERSEVERANCIA: 5 Km al S. de las instalaciones. Parcela permanente de estudio en la vegetación; bosque poco alterado ocasionalmente inundado.","-62.60166","-14.66861",NA,NA,NA,NA,NA,"280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2013-02-13 05:33:00-02","MO","MOBOT","1762304","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","M. Nee (NY)","Mario Saldias P.","Saldias Paz 771","1989","10","2","South America","Bolivia","Santa Cruz",NA,"Loc. Jardín Botánico de Sta. Cruz, sobre la carretera a Cotoca ** Jardin Botánico de Santa Cruz; 12 km E del centro de Santa Cruz, sobre la carretera a Cotoca. Bosque subhúmedo subtropical subtropical de 12--18 m de altura","-63.06666","-17.76666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2008-05-27 22:02:00-03","MO","MOBOT","1762309","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","H. Sleumer (L)","Stephan G. Beck","Beck 12638","1986","5","30","South America","Bolivia","La Paz","Sud Yungas","Chulumani 73 kms hacia La Asunta. Restos del monte submontano",NA,NA,NA,NA,NA,NA,NA,"985.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2011-06-08 17:15:00-03","MO","MOBOT","1762311","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","R.L. Liesner (MO)","José Steinbach","Steinbach G. 7271","1925","10","6","South America","Bolivia","Santa Cruz","Sara","Bosque B.-Vista",NA,NA,NA,NA,NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2013-05-24 05:54:00-03","MO","MOBOT","1762312","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","M. Nee (NY)","G. Coimbra S.","Coimbra Sanz 684","1989","9","4","South America","Bolivia","Santa Cruz","Andrés Ibáñez","Cantón Guapilo, Jardín Botánico",NA,NA,NA,NA,NA,NA,NA,"375.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2008-05-27 22:02:00-03","MO","MOBOT","1762315","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","H. Sleumer (L)","Boris A. Krukoff","Krukoff 10117","1939","7","1","South America","Bolivia","La Paz","Sud Yungas","Basin of Rio Bopi, San Bartolome (near Calisaya)","-67.13333","-16.11666",NA,NA,NA,NA,NA,"750.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2008-05-27 22:02:00-03","MO","MOBOT","1762320","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","R.L. Liesner (MO)","Boris A. Krukoff","Krukoff 10280","1939","7","1","South America","Bolivia","La Paz","Sud Yungas","Basin of Rio Bopi, San Bartolome (near Calisaya)","-67.13333","-16.11666",NA,NA,NA,NA,NA,"750.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2013-08-23 04:12:00-03","MO","MOBOT","1762322","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","R.L. Liesner (MO)","S. Groves-Raines|M. Prescott","Groves-Raines 173","1989","8","27","South America","Bolivia","Pando",NA,"Limoero","-69.33333","-11.2",NA,NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2009-03-26 13:12:00-03","MO","MOBOT","1762770","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","M. Nee (NY)","Israel G. Vargas C.|et al.","Vargas Caballero 1654","1992","7","5","South America","Bolivia","Santa Cruz","Guarayos","5 km al S de las instalaciones de Perseverancia. Parcela permanente de estudio en la vegetación. Bosque poco alterado ocasionalmente inundado","-62.6166667","-14.6833333",NA,NA,NA,NA,NA,"280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"445","2008-05-27 22:02:00-03","MO","MOBOT","1762774","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Israel G. Vargas C.|et al.","Vargas Caballero 1549","1992","7","2","South America","Bolivia","Santa Cruz","Guarayos","Loc. 5 km al S de las instalaciones de Perseverancia. Parcela permanente de estudio en la vegetación; bosque poco alterado ocasionalmente inundado","-62.61666","-14.68333",NA,NA,NA,NA,NA,"280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2013-02-13 05:33:00-02","MO","MOBOT","1763102","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Mario Saldias P.|et al.","Saldias Paz 5235","1997","5","8","South America","Bolivia","Santa Cruz","Angel Sandoval","Comunidad San Fernando. Ribera del Río San Fernando. Bosque ribereño con dosel de 15--20 m de altura, con Scheelea principes, Ficus ssp., Rhedia sp., Sapindus saponaria. Transecto de 500 x 2 m","-58.63722","-17.25944",NA,NA,NA,NA,NA,"108.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2008-05-27 22:02:00-03","MO","MOBOT","1764480","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"E. Ramos|et al.","Ramos 79","1998","3","3","South America","Bolivia","Santa Cruz","Guarayos","Ascensión de Guarayos; 2,8 km al sudoeste, zona San Agustin, en el área del Parque Botánico Guarayú","-63.21666","-15.9",NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2012-03-18 05:12:00-03","MO","MOBOT","1764652","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Fabiana Mamani M.","Mamani M. 949","2002","7","29","South America","Bolivia","Santa Cruz","Nuflo de Chavez","Lomerio. 12 km al Norte de la comunidad Las Trancas Bosque seco chiquitano de Ananthera. Suelos lateriticos","-61.84638","-16.52027",NA,NA,NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2008-05-27 22:02:00-03","MO","MOBOT","1764674","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","A. Araujo","Renate Seidel|et al.","Seidel 8527","2002","1","26","South America","Bolivia","La Paz","Franz Tamayo","Parque Madidi, orilla izquierda Río Quendeque, una hora del campamento Retamas. Bosque maduro de pie de monte, creciendo en ladera levemete inclinada (ESE). Dosel aprox. 15-20 m","-67.53333","-14.25666",NA,NA,NA,NA,NA,"430.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"450","2008-05-27 22:02:00-03","MO","MOBOT","1764784","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","A. Fuentes (USZ)","R.C. Quevedo|T. Ruiz de Centurión","Quevedo Sopepí 506","1991","3","19","South America","Bolivia","Santa Cruz","Nuflo de Chavez","San Ramón, Puquió Norte","-62.45","-16.63333",NA,NA,NA,NA,NA,"560.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2008-05-27 22:02:00-03","MO","MOBOT","1764900","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","A. Jardim","R.C. Quevedo","Quevedo Sopepí 187","1990","8","11","South America","Bolivia","Santa Cruz","Ichilo","Choré","-64.58333","-16.58333",NA,NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2008-09-18 03:33:00-03","MO","MOBOT","1765067","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","R.L. Liesner (MO)","E. J. Watkiss|I. Carballal","Watkiss 187","1989","8","29","South America","Bolivia","Pando",NA,"Limoero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2008-05-27 22:02:00-03","MO","MOBOT","1765132","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","R.L. Liesner (MO)","R.C. Quevedo|T. Ruiz de Centurión","Quevedo Sopepí 506","1991","3","19","South America","Bolivia","Santa Cruz","Nuflo de Chavez","San Ramón, Puquio Norte, cercania Est. Castedo","-62.45","-16.6375",NA,NA,NA,NA,NA,"560.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2008-05-27 22:02:00-03","MO","MOBOT","1765999","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","I.G. Vargas (USZ)","S. Ortiz","Ortiz S. 214","1995","12","26","South America","Bolivia","Santa Cruz","Nuflo de Chavez","San Javier a 50 km al noroeste del pueblo. Cabañas Selváticas Motacú. Epoca con follaje verde; potreros con brotes de pastos, el motacú con frutos inmaduros a pintones",NA,NA,NA,NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2014-01-18 17:01:00-02","MO","MOBOT","1850867","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","R.Liesner (MO)","J. Galeano|et al.","Galeano 24","2003","6","17","South America","Paraguay","Alto Paraná",NA,"Itaipú Binacional Paraguay-Brasil: Refugio Biológico Tati Yupi. Parcela permanente de biodiversidad de 1 ha. establecida en 1995 por Itaipú y Smithsonian Institution en bosque alto. Primer ejemplar testigo de árboles numerados. Collected with: Elsa Matilde Zardini, Amancio Mallorquín et Ovidio Servín.","-54.62361","-25.35583",NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","4"
