"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","occurrenceRemarks","recordNumber","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"1471","2020-01-31 10:39:25-03","IFAM","EAFM","2541","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.",NA,NA,NA,NA,"Gurgel-Silva, E.; Dantas, F.M.","2010","09","26","Brasil","Amazonas","Manaus","IFAM, Campus Manaus-Zona Leste, Ao lado da estrada da baragem.","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,"; HABITAT: Vertente.; DESC: Arvoreta; 3,5 m; folhas glabras com nervuras impressas na face adaxial e expostas na abaxial; presença de estípula.","66",NA,NA,NA,NA,NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA
"1472","2020-01-31 10:39:25-03","IFAM","EAFM","11766","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","Merétika, A.H.C.","2007","03","10","Merétika, A.H.C.","2007","03","10","Brasil","Santa Catarina","Itapoá","Itapema do Norte","-48.6","-26.1","-48.6","-26.1",NA,NA,"; DESC: arbóreo; medicinal/outros; pneumonia, cicatrizante; chá/outros; fruto","506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1473","2020-01-31 10:39:25-03","IFAM","EAFM","7578","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","Delprete, P.G.","2018","02","22","Pedrollo, C.T.","2012","10","06","Brasil","Roraima","Rorainopolis","Itaquera, Quintal da Nazaré","-61.584494","-1.111354","-61.584494","-1.111354",NA,NA,"; HABITAT: Quintal em Restinga alta; DESC: Arbusto, 2 m. Flores verdes com pétalas esbranquiçadas. Frutos verdes. Ritidoma bege; casca viva verde; alburno creme. Uso medicinal da folha indicado para tratar vermelhidão; informante: Regina.","321","42","42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1474","2020-01-31 10:39:25-03","IFAM","EAFM","2746","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","Gurgel-Silva, E.","2011","01","05","Gurgel-Silva, E.; Dantas, F.M.","2010","11","14","Brasil","Amazonas","Manaus","IFAM, Campus Manaus-Zona Leste, Ao lado do restaurante.","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,"; HABITAT: Platô.; DESC: Arbusto; 3 m; folhas com nervura plana na face adaxial; margem revoluta mais evidente na base; pecíolo retorcido; ramos canaliculados; estípula interpecíolar; flores brancas.","271",NA,NA,NA,NA,NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA
"1475","2020-01-31 10:39:25-03","IFAM","EAFM","2746","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","Gurgel-Silva, E.","2011","01","05","Gurgel-Silva, E.; Dantas, F.M.","2010","11","14","Brasil","Amazonas","Manaus","IFAM, Campus Manaus-Zona Leste, Ao lado do restaurante.","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,"; HABITAT: Platô.; DESC: Arbusto; 3 m; folhas com nervura plana na face adaxial; margem revoluta mais evidente na base; pecíolo retorcido; ramos canaliculados; estípula interpecíolar; flores brancas.","271",NA,NA,NA,NA,NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA
"1476","2020-01-31 10:39:25-03","IFAM","EAFM","10964","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","Chaves, MS","2015","04","22","Chaves, M.S.; Sousa, M.R.","2015","04","22","Brasil","Pará","Santarém","Reserva Extrativista Tapajós/Arapiuns, Comunidade, Quintal de D. Rosária","-54.7083015441895","-2.44305992126465",NA,NA,"EAFM000010964",NA,"; DESC: Arbusto; 2 m; botões florais de cor branca; flores de cor branca; frutos imaturos de cor verde.","34",NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA
"1477","2020-03-16 11:04:14-03","IFAM","EAFM","17921","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","Dechoum, M; Orofino, GG","2016","09","05","Orofino, G.G.; Ceara, E.B.","2016","09","10","Brasil","Santa Catarina","Florianópolis","Costa da Lagoa, Caminho geral da Costa da Lagoa, entre os pontos 8 e 9 do barco","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"; DESC: Arbusto; 3m; botões florais e pétalas brancas; uso alimentício dos frutos.","19","10","10",NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"1478","2020-01-31 10:39:25-03","IFAM","EAFM","8055","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","Lorenzi, H.","2013","01","18","Kinupp, V.F.","2013","01","18","Brasil","São Paulo","Nova Odessa",NA,"-47.2900009155273","-22.7700004577637",NA,NA,NA,NA,"; DESC: Arbusto; 1,0 m; frutos imaturos verdes.","4769",NA,NA,NA,NA,NA,NA,NA,"8440","auto",NA,NA,NA,NA,NA,NA,NA
"1479","2021-03-04 15:46:02-03","IF","SPSF","04850","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica",NA,NA,NA,NA,NA,"J.C. Moraes","1955","08","27","Brasil","PB","Areia",NA,"-35.6916999816895","-6.96332979202271",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales","15425","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1480","2021-03-04 15:46:02-03","IF","SPSF","27015","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica",NA,NA,NA,NA,NA,"D.C.Cavalcanti","1996","04","26","Brasil","SP","Guaratinguetá","Escola de Especialistas da Aeronáutica","-45.189998626709","-22.8099994659424",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: cultivado&nf;;","331",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales","27040","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1481","2021-03-04 15:46:02-03","IF","SPSF","25570","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica",NA,NA,NA,NA,NA,"S.C.Azevedo","1991","10","30","Brasil","SP","S.Bernardo do Campo",NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1482","2021-03-04 15:46:02-03","IF","SPSF","37405","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","F.A.R.D.Arzolla","2010","05","31","C. de Moura & F.A.R.D.P.Arzolla & F.E.S.P.Vilela","2007","01","17","Brasil","SP","São Paulo","Parque Estadual da Cantareira","-46.618333","-23.4375",NA,NA,NA,NA,"COLETA: Floresta Ombrófila Densa Montana.&nf;Árvore 4m; frutos.; GEOGRAFIA: Proximidades da estrada da Roseira, floresta em estádio maduro, interior da mata.;","88","950","950","América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1483","2021-03-04 15:46:02-03","IF","SPSF","46659","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.",NA,NA,NA,NA,"V.B.Zipparro & L.L.C.Miller","2007","10","13","Brasil","SP","Ubatuba","Parque Estadual da Ilha Anchieta (PEIA)","-45.058333","-23.541667",NA,NA,NA,NA,"COLETA: Arvoreta, 2,3m de altura, presença de flores brancas.; GEOGRAFIA: Trilha do Sul, floresta ombrófila aberta, ambiente sombreado.;","2260",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1484","2021-03-04 15:46:02-03","IF","SPSF","51205","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","A. Maruyama","2016","10","04","A. Maruyama & L. Cicco","2016","10","04","Brasil","SP","São Paulo",NA,"-46.631667","-23.462778",NA,NA,NA,NA,"COLETA: Arbusto ca. 2,0 m alt. Flores de coloração branca.; GEOGRAFIA: Floresta Ombrófila Densa, borda.;","571","717","717","América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1485","2017-09-11 17:13:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.",NA,NA,NA,NA,"?",NA,NA,NA,"?",NA,NA,"Sponte in Africa interiore tropica a regione Abyssinica usque ad Sierra Leone (ritter in Flora 1846. p. 704) crescit",NA,NA,NA,NA,NA,"P06P5N0010",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1486","2017-09-11 17:13:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.",NA,NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"ad Tejuca",NA,NA,NA,NA,NA,"P06P5N0010",NA,"7669",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1487","2017-09-11 17:13:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.",NA,NA,NA,NA,"Salzmann, P",NA,NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,"P06P5N0010",NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1488","2017-09-11 17:13:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.",NA,NA,NA,NA,"Tamberlik",NA,NA,NA,"Brazil",NA,NA,"nec non in Brasilia occidentali",NA,NA,NA,NA,NA,"P06P5N0010",NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1489","2017-09-11 17:13:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.",NA,NA,NA,NA,"Gaudichaud Beaupré, C",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Prope Rio de Janeiro.",NA,NA,NA,NA,NA,"P06P5N0010",NA,"160",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1490","2017-09-11 17:13:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.",NA,NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,"P06P5N0010",NA,"221",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1491","2017-09-11 17:13:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.",NA,NA,NA,NA,"Gaudichaud Beaupré, C",NA,NA,NA,"Brazil",NA,NA,"Colitur in regionibus calidioribus, in prov. Rio de Janeiro, Minas Gerais, Bahia, Pernambuco et in regione inferiore Amazonica, e. g. in ins. S. Catharinae.",NA,NA,NA,NA,NA,"P06P5N0010",NA,"230",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1492","2017-09-11 17:13:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.",NA,NA,NA,NA,"Bacle, CH",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Prope Rio de Janeiro.",NA,NA,NA,NA,NA,"P06P5N0010",NA,"274",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1493","2017-09-11 17:13:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.",NA,NA,NA,NA,"Warming, JEB",NA,NA,NA,"Brazil","Minas Gerais",NA,"ad Lagoa Santa",NA,NA,NA,NA,NA,"P06P5N0010",NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1494","2017-09-11 17:13:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Prope Rio de Janeiro.",NA,NA,NA,NA,NA,"P06P5N0010",NA,"184",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1495","2017-09-11 17:13:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,"P06P5N0010",NA,"184",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1496","2017-09-11 17:13:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.",NA,NA,NA,NA,"Warming, JEB",NA,NA,NA,"Brazil","Minas Gerais","Lagoa Santa",NA,"-43.8897","-19.6272",NA,NA,NA,"P06P5N0010",NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA
"1497","2017-09-11 17:13:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.",NA,NA,NA,NA,"Gaudichaud Beaupré, C",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,"P06P5N0010",NA,"160",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1498","2017-09-11 17:13:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.",NA,NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Prope Rio de Janeiro.",NA,NA,NA,NA,NA,"P06P5N0010",NA,"221",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1499","2017-09-11 17:13:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.",NA,NA,NA,NA,"Blanchet, JS",NA,NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,"P06P5N0010",NA,"121",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1500","2017-09-11 17:13:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.",NA,NA,NA,NA,"Blanchet, JS",NA,NA,NA,"Brazil","Bahia",NA,"in fruticetis prope Bahia quasi sponte",NA,NA,NA,NA,NA,"P06P5N0010",NA,"121",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1501","2017-09-11 17:13:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.",NA,NA,NA,NA,"Salzmann, P",NA,NA,NA,"Brazil","Bahia",NA,"in fruticetis prope Bahia quasi sponte",NA,NA,NA,NA,NA,"P06P5N0010",NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1502","2017-09-11 17:13:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.",NA,NA,NA,NA,"Bacle, CH",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,"P06P5N0010",NA,"274",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1503","2017-09-11 17:13:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.",NA,NA,NA,NA,"Gaudichaud Beaupré, C",NA,NA,NA,"Brazil",NA,NA,"Colitur in regionibus calidioribus, in prov, Rio de Janeiro, Minas Geraës, Bahis, Pernambuco et in regione inferiore Amazonica, e. g. inins. S. Catharinae",NA,NA,NA,NA,NA,"P06P5N0010",NA,"230",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1504","2017-09-11 17:13:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.",NA,NA,NA,NA,"Tamberlik",NA,NA,NA,"Brazil",NA,NA,"In Brasilia occidentali. Sponte in Africa interiore tropica a regione Abyssinica usque ad Sierra Leone (Ritter in Flora 1846. p. 704) crescit.",NA,NA,NA,NA,NA,"P06P5N0010",NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1505","2017-09-11 17:13:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.",NA,NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Ad Tejuca.","-43.2075","-22.9028",NA,NA,NA,"P06P5N0010","(bacis flavis).","7669",NA,NA,"Southern America",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"1506","2021-02-08 12:45:06-03","UFRGS","ICN","117707","S","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","Marodin, SM",NA,NA,NA,"Marodin, SM","1997","11","01","Brasil","RS","Dom Pedro de Alcântara","Morro dos Leffa","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,"Cultivada.","293",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"7549","auto",NA,NA,NA,NA,NA,NA,NA
"1507","2021-02-08 12:45:06-03","UFRGS","ICN","171279","S","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","Baptista, MM",NA,NA,NA,"Baptista, MM",NA,NA,NA,"Brasil","RS","Porto Alegre","Lami.","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,"s.n.",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"1508","2021-02-08 12:45:06-03","UFRGS","ICN","117777","S","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","Marodin, SM",NA,NA,NA,"Marodin, SM","1997","12","18","Brasil","RS","Dom Pedro de Alcântara","Arroio dos Mengue","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,"Cultivada.","363",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"7549","auto",NA,NA,NA,NA,NA,NA,NA
"1509","2021-02-08 12:45:06-03","UFRGS","ICN","117506","S","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","Marodin, SM",NA,NA,NA,"Marodin, SM","1997","04","18","Brasil","RS","Dom Pedro de Alcântara","Sede do Município","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,"Cultivada.","92",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"7549","auto",NA,NA,NA,NA,NA,NA,NA
"1510","2020-09-17 10:41:33-03","UEPA","MFS","006862","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.",NA,NA,NA,NA,"Silva, GC","2017","03","07","Brasil","Pará","Altamira","Casa D. Raimunda, Rio Xingu","-52.1725","-3.182222","-52.1725","-3.182222","MFS006862","MFS006862 MFS006862_e","Arbusto com aproximadamente 3m de altura, com frutos imaturos, eniciando o processo de frutificação.","98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1511","2020-09-17 10:41:33-03","UEPA","MFS","003536","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","Silva, CAS da",NA,NA,NA,"Lucas, F.C.A.",NA,NA,NA,"Brasil","Pará","São Domingos do Capim",NA,"-47.765836","-1.675947","-47.765836","-1.675947","MFS003536","MFS003536 MFS003536_e","Abusto de 2m de altura com fruto imaturo verde.","1102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1512","2020-09-17 10:41:33-03","UEPA","MFS","000179","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","Silva, CAS da",NA,NA,NA,"Santos, KIP dos",NA,NA,NA,"Brasil","Pará","Capanema","Vila de Califórnia.","-47.078786","-1.050594","-47.078786","-1.050594","MFS000179","MFS000179 MFS000179_e","Arbusto grande de 3-4m de altura. Fruto do tipo baga, verde quando imaturo.","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1513","2020-09-17 10:41:33-03","UEPA","MFS","002530","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","Silva, CAS da",NA,NA,NA,"Germano, CM",NA,NA,NA,"Brasil","Pará","Abaetetuba","Comunidade Nossa Senhora dos Anjos","-48.874256","-1.729503","-48.874256","-1.729503","MFS002530","MFS002530 MFS002530_e","Arbusto. 4 m de alt. Frutos imaturos verdes, vermelhos quando maduros.","196",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1514","2020-09-17 10:41:33-03","UEPA","MFS","006538","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","Silva, CAS da",NA,NA,NA,"Silva, CAS da","2016","10",NA,"Brasil","Pará","São Domingos do Capim","Quintal do seu Antônio","-47.778333","-1.916667","-47.778333","-1.916667","MFS006538","MFS006538 MFS006538_e","Arbusto de 3m de altura com fruto imaturo verde.","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1515","2020-09-17 10:41:33-03","UEPA","MFS","006800","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","Santos, J M dos",NA,NA,NA,"Santos, J M dos","2017","05","21","Brasil","Pará","Salvaterra","Comunidade Quilombola do Pau furado","-48.515453","-0.756331","-48.515453","-0.756331","MFS006800","MFS006800 MFS006800_e","Árvore de 3m de altura. Flor branca.","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1516","2020-09-17 10:41:33-03","UEPA","MFS","009166","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","Silva, CAS",NA,NA,NA,"Silva, GC","2019","01","22","Brasil","Pará","Altamira","Rio Xingu, Ilha do Bacabal, Comunidade Cotovelo","-52.210331","-3.198617","-52.210331","-3.198617","MFS009166","MFS009166 MFS009166_e","Arbusto com aproximadamente 1,50m de altura, com frutos imaturos verdes e maduros marrons.","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1517","2021-03-03 22:00:02-03","FLAS","FLAS","188687","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.",NA,NA,NA,NA,"J. Richard Abbott",NA,NA,NA,"Bolivia","Santa Cruz","Andres Ibañez",NA,"-63.3333333","-17.8",NA,NA,NA,NA,"[Label footing:] Berea College Herbarium (BEREA). Museo Noel Kempff Mercado (USZ).","16728",NA,NA,NA,"Preserved herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1518","2021-03-03 22:00:02-03","FLAS","FLAS","173736","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sclerocalyx","Rudgea sclerocalyx","(Müll.Arg.) Zappi",NA,NA,NA,NA,"Basil Stergios y Pamela Stergios",NA,NA,NA,"Venezuela","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"[Minimal record, additional data is likely to be present on the sheet.]","11381",NA,NA,NA,"Preserved herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1519","2021-03-03 22:00:02-03","FLAS","FLAS","203650","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sclerocalyx","Rudgea sclerocalyx","(Müll.Arg.) Zappi",NA,NA,NA,NA,"Basil Stergios, Gerardo Aymard, Leo Nico",NA,NA,NA,"Venezuela","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"[Minimal record, additional data is likely to be present on the sheet.]","8326",NA,NA,NA,"Preserved herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1520","2021-03-03 22:00:02-03","FLAS","FLAS","203651","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sclerocalyx","Rudgea sclerocalyx","(Müll.Arg.) Zappi",NA,NA,NA,NA,"Basil Stergios, Gerardo Aymard, Leo Nico",NA,NA,NA,"Venezuela","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"[Minimal record, additional data is likely to be present on the sheet.]","8343",NA,NA,NA,"Preserved herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1521","2021-03-03 22:00:02-03","FLAS","FLAS","199484","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sclerocalyx","Rudgea sclerocalyx","(Müll.Arg.) Zappi",NA,NA,NA,NA,"Basil Stergios, Gerardo Aymard, Leo Nico",NA,NA,NA,"Venezuela","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"[Minimal record, additional data is likely to be present on the sheet.]","8293",NA,NA,NA,"Preserved herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1522","2021-03-03 22:00:02-03","FLAS","FLAS","173377","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sclerocalyx","Rudgea sclerocalyx","(Müll.Arg.) Zappi",NA,NA,NA,NA,"Gerardo Aymard, Basil Stergios y Nidia Cuello",NA,NA,NA,"Venezuela","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"[Label heading:] Herbario Universitario (Port). Unellez Guanare.","6486",NA,NA,NA,"Preserved herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1523","2020-08-26 10:50:45-03","MCN-FZBRS","HAS","1792","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","Rosa, Z.M.",NA,NA,NA,"Rosa, Z.M.","1975","05",NA,"Brasil","Rio Grande do Sul","Guaíba (Sertão Santana - RS)","Sertão Santana",NA,NA,NA,NA,"HAS0001792",NA,"café; (cultiva) exótica nativa da abisínia","s.n.",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
