"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","recordNumber","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","scientificNameAuthorship","identifiedBy","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","yearIdentified","monthIdentified","infraspecificEpithet","dayIdentified","relatedCatalogItem","fieldNumber","typeStatus","individualCount","sex"
"44","2020-07-07 00:49:27-03","UFBA","ALCB","01814","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Pinto, GCP","1971","04",NA,"Southern America","Brasil","Bahia",NA,NA,NA,"ALCB031971","Dicotyledon",NA,"s/n","Bonfim da Feira","Sudoeste","-39.2","-12.266667",NA,NA,"ALCB031971","(Nees & Mart.) Maréchal & Baudet.","Ribeiro, CL",NA,NA,"-39.2","-12.266667",NA,"2018","03",NA,"16",NA,NA,NA,NA,NA
"45","2020-07-07 00:49:27-03","UFBA","ALCB","01801","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Costa, AL",NA,NA,NA,"Southern America","Brasil","Bahia",NA,NA,"Flores purpúreas.","ALCB031675","Dicotyledon",NA,"s/n","Bom Jesus da Lapa","Médio São Francisco, Aeroporto.","-43.416667","-13.25",NA,NA,"ALCB031675","(Nees & Mart.) Maréchal & Baudet.","Lewis, GP",NA,NA,"-43.416667","-13.25",NA,"1982","02",NA,NA,NA,NA,NA,NA,NA
"46","2020-07-07 00:49:27-03","UFBA","ALCB","01802","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Costa, AL","1960",NA,NA,"Southern America","Brasil","Bahia",NA,NA,NA,"ALCB031681","Dicotyledon",NA,"s/n","Salvador","Região Metropolitana Salvador, Parque de Ondina","-38.5","-12.966667",NA,NA,"ALCB031681","(Nees & Mart.) Maréchal & Baudet.","Lewis, GP",NA,NA,"-38.5","-12.966667",NA,"1982","02",NA,NA,NA,NA,NA,NA,NA
"47","2020-07-07 00:49:27-03","UFBA","ALCB","01803","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Pinto, GCP","1971","07","26","Southern America","Brasil","Bahia",NA,NA,NA,"ALCB031680","Dicotyledon",NA,"s/n","Brumado","Serra Geral","-41.65","-14.2",NA,NA,"ALCB031680","(Nees & Mart.) Maréchal & Baudet.","Lewis, GP",NA,NA,"-41.65","-14.2",NA,"1982","02",NA,NA,NA,NA,NA,NA,NA
"48","2020-07-07 00:49:27-03","UFBA","ALCB","01804","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Pinto, GCP","1971","04",NA,"Southern America","Brasil","Bahia",NA,NA,NA,"ALCB031733","Dicotyledon",NA,"s/n","Jaguarari","Piemonte da Diamantina","-40.183333","-10.25",NA,NA,"ALCB031733","(Nees & Mart.) Maréchal & Baudet.","Ribeiro, CL",NA,NA,"-40.183333","-10.25",NA,"2018","03",NA,"16",NA,NA,NA,NA,NA
"49","2020-07-07 00:49:27-03","UFBA","ALCB","023220","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Gouveia, EP de","1983","12","22","Southern America","Brasil","Bahia",NA,NA,NA,"ALCB031689","Dicotyledon",NA,"15/83","Ituaçu","Serra Geral, Morro da Mangabeira","-41.283333","-13.8",NA,NA,"ALCB031689","(Nees & Mart.) Maréchal & Baudet.","Queiroz, LP de",NA,NA,"-41.283333","-13.8",NA,"1985","07",NA,NA,NA,NA,NA,NA,NA
"50","2020-07-07 00:49:27-03","UFBA","ALCB","029076","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Silve, MP; et al.","1995","12","25","Southern America","Brasil","Bahia",NA,NA,"Ca. 1,0m de altura. Flor vinácea. Folhas discolores, membranáceas, sem látex, caule piloso.; Substrato arenoso.","ALCB031687","Dicotyledon",NA,"PCD94","Brotas de Macaúbas","Chapada Diamantina, Fazenda das Três Reses","-42.616667","-11.983333",NA,NA,"ALCB031687","(Nees & Mart.) Maréchal & Baudet.","Queiroz, LP de",NA,NA,"-42.616667","-11.983333",NA,"2000","07",NA,NA,NA,NA,NA,NA,NA
"51","2020-07-07 00:49:27-03","UFBA","ALCB","029301","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Queiroz, LP de","1995","03","15","Southern America","Brasil","Bahia",NA,NA,"Volúvel. Folhas membranáceas. Flores com cálice verde-vinescentes, estandarte e carena rosa-purpurescente e alas atropurpúreas.; Vegetação ruderal, à beira da estrada em área de caatinga.","ALCB031679","Dicotyledon",NA,"4310","Piritiba","Paraguaçu, Ca. 11,0km SE de Piritiba, na BA-052 (Estrada do feijão)","-40.55","-11.716667",NA,NA,"ALCB031679","(Nees & Mart.) Maréchal & Baudet.","Queiroz, LP de",NA,NA,"-40.55","-11.716667",NA,"1995","03",NA,NA,NA,NA,NA,NA,NA
"52","2020-07-07 00:49:27-03","UFBA","ALCB","06298","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Pinto, GCP","1952","05",NA,"Southern America","Brasil","Bahia",NA,NA,"volúvel. Flores alvo-amareladas ou alvo-esverdeadas. Forrageira, especialmente em solos úmidos.","ALCB031678","Dicotyledon",NA,"52-1","Cruz das Almas","Recôncavo Sul","-39.1","-12.666667",NA,NA,"ALCB031678","(Nees & Mart.) Maréchal & Baudet.","Moreira, JLA",NA,NA,"-39.1","-12.666667",NA,"1998","04",NA,NA,NA,NA,NA,NA,NA
"53","2020-07-07 00:49:27-03","UFBA","ALCB","104670a","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Guedes, ML; Guedes, ML; Oliveira, DSC; Melo, E; et al.","2012","03","08","Southern America","Brasil","Paraíba",NA,NA,"Trepadeira: Folhas com folíolos cartáceos, discolores. Inflorescência com flores cremes.; Floresta estádio secundária","ALCB031677","Dicotyledon",NA,"19705","Alagoa Nova",NA,"-35.735","-7.099167","413","413","ALCB031677","(Nees & Mart.) Maréchal & Baudet.","Guedes, ML; Oliveira, DSC",NA,NA,"-35.735","-7.099167",NA,"2012","04",NA,NA,NA,NA,NA,NA,NA
"54","2020-07-07 00:49:27-03","UFBA","ALCB","128605","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Guedes, ML; Alunos de Botânica BIOC05","2017","08","11","Southern America","Brasil","Bahia",NA,NA,"trepadeira. Folhas trifolioladas, vilosas. Inflorescência com botões jovens, esverdeados; flores com estandarte creme-rosado, alas púrpuras.Fruto legume linear, esparsamente viloso.","ALCB045792","Dicotyledon",NA,"25846","Ipupiara","Pintadas.","-42.6","-11.816667",NA,NA,"ALCB045792","(Nees & Mart.) Maréchal & Baudet.","Ribeiro, CL",NA,NA,"-42.6","-11.816667",NA,"2018","03",NA,"16",NA,NA,NA,NA,NA
"55","2020-07-07 00:49:27-03","UFBA","ALCB","19230","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Pinto, GCP","1984","02","26","Southern America","Brasil","Bahia",NA,NA,"Escandente, multi-ramosa. Flores vermelho-escuro. Abundante na várzea.","ALCB031735","Dicotyledon",NA,"69/84","Manoel Vitorino","Sudoeste, Serra da Pipoca","-40.233333","-14.133333",NA,NA,"ALCB031735","(Nees & Mart.) Maréchal & Baudet.","Ribeiro, CL",NA,NA,"-40.233333","-14.133333",NA,"2018","03",NA,"16",NA,NA,NA,NA,NA
"56","2020-07-07 00:49:27-03","UFBA","ALCB","19796","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Noblick, LR","1980","05","31","Southern America","Brasil","Bahia",NA,NA,"Volúvel. Folhas veludas. Flores roxas-escuras.","ALCB031737","Dicotyledon",NA,"1831","Piritiba","Paraguaçu","-40.55","-11.716667",NA,NA,"ALCB031737","(Nees & Mart.) Maréchal & Baudet.","Ribeiro, CL",NA,NA,"-40.55","-11.716667",NA,"2018","03",NA,"16",NA,NA,NA,NA,NA
"57","2020-07-07 00:49:27-03","UFBA","ALCB","23220","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Gouveia, EP de","1983","12","22","Southern America","Brasil","Bahia",NA,NA,NA,NA,"Dicotyledon",NA,"s/n","Brumado","Serra Geral, Ituaçu, Morro da Mangabeira","-41.65","-14.2",NA,NA,NA,"(Nees & Mart.) Maréchal & Baudet.","Queiroz, LP de",NA,NA,"-41.65","-14.2",NA,"1985","07",NA,NA,NA,NA,NA,NA,NA
"58","2020-07-07 00:49:27-03","UFBA","ALCB","23220","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Gouveia, EP de","1983","12","22","Southern America","Brasil","Bahia",NA,NA,NA,NA,"Dicotyledon",NA,"s/n","Brumado","Serra Geral, Ituaçu, Morro da Mangabeira","-41.65","-14.2",NA,NA,NA,"(Nees & Mart.) Maréchal & Baudet.","Queiroz, LP de",NA,NA,"-41.65","-14.2",NA,"1985","07",NA,NA,NA,NA,NA,NA,NA
"59","2020-07-07 00:49:27-03","UFBA","ALCB","59136","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Nunes, TS; Carneiro, AS; Andrade, BS; Rocha, AC; Silva, BM","2001","06","14","Southern America","Brasil","Bahia",NA,NA,"Escandente ca. 1,50m de altura. Folhas membranáceas verdes. Flores com cálice verde-claro com manchas vináceas, corola lilás-escuro. Frutos imaturos verdes, pilosos.","ALCB031690","Dicotyledon",NA,"381","Campo Alegre de Lourdes","Baixo Médio São Francisco, Estrada para Pitomba, ca. 8,0km de Campo Alegre de Lourdes. Beira de estrada","-43.044444","-9.503611","480","480","ALCB031690 ALCB031690_1","(Nees & Mart.) Maréchal & Baudet.","Queiroz, LP de",NA,NA,"-43.044444","-9.503611",NA,"2001","08",NA,NA,NA,NA,NA,NA,NA
"60","2020-07-07 00:49:27-03","UFBA","ALCB","65740","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Guedes, ML; Alunos de Botânica III; Alunos de Botânica III","2004","04","03","Southern America","Brasil","Bahia",NA,NA,"herbácea, vilosa. Folhas com folíolos vilosos, levemente discolores. Flores vináceas. frutos imaturos verdes. Freqüêntes.; Área antropizada.","ALCB031691","Dicotyledon",NA,"10879","Morro do Chapéu","Piemonte da Diamantina, a 10 Km de Morro do Chapéu","-41.15","-11.55",NA,NA,"ALCB031691 ALCB031691_1","(Nees & Mart.) Maréchal & Baudet.","Guedes, ML; Loureiro, DM",NA,NA,"-41.15","-11.55",NA,"2004","04",NA,NA,NA,NA,NA,NA,NA
"61","2020-07-07 00:49:27-03","UFBA","ALCB","72660","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Nunes, TS; Costa, J; Stradmann, MTS; Comunidade da Lagoa Funda","2002","04","08","Southern America","Brasil","Bahia",NA,NA,"Ca. 1,0-2,0m de altura. Folhas membranáceas verdes, discolores. Flores roxas. Frutos imaturos verdes.","ALCB031686","Dicotyledon",NA,"908","Barro Alto","Irecê, Comunidade de Lagoa Funda. Fazenda Lagoa Branca","-41.835556","-11.753333","546","546","ALCB031686","(Nees & Mart.) Maréchal & Baudet.","Queiroz, LP de",NA,NA,"-41.835556","-11.753333",NA,"2002","05",NA,NA,NA,NA,NA,NA,NA
"62","2020-07-07 00:49:27-03","UFBA","ALCB","78524","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Guedes, ML; Valadão, RM; Oliveira, MRA de; Gomes, FS","2007","05","05","Southern America","Brasil","Bahia",NA,NA,"herbácea. Folíolos membranáceos, vilosos. Inflorescência com botões liláses. Frutos imaturos verdes.","ALCB031692","Dicotyledon",NA,"13436","Feira da Mata","Médio São Francisco","-44.2","-14.216667",NA,NA,"ALCB031692","(Nees & Mart.) Maréchal & Baudet.","Guedes, ML",NA,NA,"-44.2","-14.216667",NA,"2007","05",NA,NA,NA,NA,NA,NA,NA
"63","2020-07-07 00:49:27-03","UFBA","ALCB","89866","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Guedes, ML; Gomes, FS; et al.","2009","08","04","Southern America","Brasil","Bahia",NA,NA,"de ca 30 cm de altura. Folhas trifolioladas, folíolos vilosos. Flores vináceas. Frutos imaturos.","ALCB031684","Dicotyledon",NA,"15793","Urandi","Serra Geral, Caminho para o Rio Raízes. Ponto 01","-42.650833","-14.765278","709","709","ALCB031684","(Nees & Mart.) Maréchal & Baudet.","Guedes, ML",NA,NA,"-42.650833","-14.765278",NA,"2009","09",NA,NA,NA,NA,NA,NA,NA
"64","2020-07-07 00:49:27-03","UFBA","ALCB","89938","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Guedes, ML; Gomes, FS; et al.","2009","08","05","Southern America","Brasil","Bahia",NA,NA,"Folhas cartáceas. Flores roxas..","ALCB031685","Dicotyledon",NA,"15865","Urandi","Serra Geral, Caminho para Espinosa","-42.675833","-14.774167","673","673","ALCB031685","(Nees & Mart.) Maréchal & Baudet.","Guedes, ML",NA,NA,"-42.675833","-14.774167",NA,"2009","09",NA,NA,NA,NA,NA,NA,NA
"65","2020-07-07 00:49:27-03","UFBA","ALCB","90479","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Guedes, ML; Gomes, FS; Melo, E; Silva, BM da","2009","10","25","Southern America","Brasil","Bahia",NA,NA,"voluvel. Folhas trifolioladas, folíolos vilosos. Flores vináceas.","ALCB031683","Dicotyledon",NA,"16097","Barra do Mendes","Irecê, Barragem de São Bento","-42.09","-11.812222","7159","7159","ALCB031683","(Nees & Mart.) Maréchal & Baudet.","Guedes, ML",NA,NA,"-42.09","-11.812222",NA,"2009","12",NA,NA,NA,NA,NA,NA,NA
"66","2020-07-07 00:49:27-03","UFBA","ALCB","94560","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Guedes, ML; Lisboa, MS; Gomes, FS; Alunos de Botânica III","2010","04","24","Southern America","Brasil","Bahia",NA,NA,"escandente. Folhas com folíolos discolores, vilosos. Flores liláses.","ALCB031682","Dicotyledon",NA,"17109","Morro do Chapéu","Piemonte da Diamantina, Caminho para o Parque","-41.331389","-11.494167","926","926","ALCB031682","(Nees & Mart.) Maréchal & Baudet.","Guedes, ML",NA,NA,"-41.331389","-11.494167",NA,"2010","06",NA,NA,NA,NA,NA,NA,NA
"67","2020-07-07 00:49:27-03","UFBA","ALCB","122952","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Guedes, ML; Alunos de Botânica BIOC05","2016","03","11","Southern America","Brasil","Bahia",NA,NA,"com ramos e folhas vilosas. Folhas trifolioladas, Inflorescência com flores vináceas. Fruto legume, imaturo.","ALCB010515","Dicotyledon",NA,"24293","Wagner","Entrada para Wagner, Ponto 03.","-41.098333","-12.47",NA,NA,NA,"(Nees & Mart.) Maréchal & Baudet.","Guedes, ML",NA,NA,"-41.098333","-12.47",NA,"2016","04",NA,NA,NA,NA,NA,NA,NA
"68","2020-07-07 00:49:27-03","UFBA","ALCB","73087","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Guedes, ML; Santos, JS; Carvalho, G; Valadão, RM; Alunos de Botânica III","2006","04","29","Southern America","Brasil","Bahia",NA,NA,"Folhas com folíolos membranáceos, vilosos. Inflorescência axilar, botões esverdeados, pétalas vináceas. Frutos Imaturos verdes.","ALCB031694","Dicotyledon",NA,"12329","Itaberaba","Paraguaçu, Caminho para Lençóis","-39.133333","-13.716667",NA,NA,"ALCB031694","(Nees & Mart.) Maréchal & Baudet.","Guedes, ML",NA,NA,"-39.133333","-13.716667",NA,"2006","08",NA,NA,NA,NA,NA,NA,NA
"69","2020-07-07 00:49:27-03","UFBA","ALCB","08161","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Grupo Pedra do Cavalo","1980","09",NA,"Southern America","Brasil","Bahia",NA,NA,"sem gavinhas. Flores amarelo-esverdeado, inflorescências terminais.","ALCB031695","Dicotyledon",NA,"680","Cachoeira","Recôncavo Sul, Geolândia, Vale dos rios paraguaçu e Jacuipe","-39.083333","-12.533333",NA,NA,"ALCB031695","(Nees & Mart.) Maréchal & Baudet.","Moreira, JLA",NA,NA,"-39.083333","-12.533333",NA,"1998","04",NA,NA,NA,NA,NA,NA,NA
"70","2020-02-08 09:13:53-03","NBC","NL-BOTANY","L.3813861","PreservedSpecimen","Plantae","Leguminosae-Pap.","Macroptilium","bracteatum","Macroptilium bracteatum","Pedersen TM","1955","01","23","Southern America","Paraguay",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3813861 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3813861",NA,"Fabales",NA,NA,"Plantae Paraguayenses. Villa Elisa. Dep. Central.",NA,NA,NA,NA,"NL-L3813861","(Nees & Mart.) Maréchal & Baudet",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-02-08 09:13:53-03","NBC","NL-BOTANY","L.3897781","PreservedSpecimen","Plantae","Leguminosae-Pap.","Macroptilium","bracteatum","Macroptilium bracteatum","Seijo G; Solís Neffa VG","2004","04","07","Southern America","Bolivia",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3897781 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3897781",NA,"Fabales",NA,NA,"Bolivia, Santa Cruz, Velasco, A 4,7 Km NE San Ignacio, hacia Espíritu.","-60.928056","-16.379722",NA,NA,"NL-L3897781","(Nees & Mart.) Maréchal & Baudet",NA,NA,NA,"-60.928056","-16.379722","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-02-08 09:13:53-03","NBC","NL-BOTANY","U.1314303","PreservedSpecimen","Plantae","Leguminosae-Pap.","Macroptilium","bracteatum","Macroptilium bracteatum","Ibarrola TS",NA,NA,NA,"Southern America","Argentina","Corrientes",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1314303 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1314303",NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,"NL-U1314303","(Nees & Mart.) Maréchal & Baudet",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,"U 0029334",NA,NA,NA,NA
"73","2020-02-08 09:13:53-03","NBC","NL-BOTANY","U.1314339","PreservedSpecimen","Plantae","Leguminosae-Pap.","Macroptilium","bracteatum","Macroptilium bracteatum","Lutz A","1938","10","22","Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1314339 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1314339",NA,"Fabales",NA,NA,"Districto Federal: Recreio dos Bandeirantes.",NA,NA,NA,NA,"NL-U1314339","(Nees & Mart.) Maréchal & Baudet",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-02-08 09:13:53-03","NBC","NL-BOTANY","U.1314340","PreservedSpecimen","Plantae","Leguminosae-Pap.","Macroptilium","bracteatum","Macroptilium bracteatum","Harley RM",NA,NA,NA,"Southern America","Brazil","Bahia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1314340 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1314340",NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,"NL-U1314340","(Nees & Mart.) Maréchal & Baudet","Lewis GP",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,"U 0029338",NA,NA,NA,NA
"75","2020-02-08 09:13:53-03","NBC","NL-BOTANY","U.1314341","PreservedSpecimen","Plantae","Leguminosae-Pap.","Macroptilium","bracteatum","Macroptilium bracteatum","Harley RM",NA,NA,NA,"Southern America","Brazil","Bahia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1314341 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1314341",NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,"NL-U1314341","(Nees & Mart.) Maréchal & Baudet","Lewis GP",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,"U 0029339",NA,NA,NA,NA
"76","2020-02-08 09:13:53-03","NBC","NL-BOTANY","U.1314342","PreservedSpecimen","Plantae","Leguminosae-Pap.","Macroptilium","bracteatum","Macroptilium bracteatum","Harley RM",NA,NA,NA,"Southern America","Brazil","Bahia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1314342 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1314342",NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,"NL-U1314342","(Nees & Mart.) Maréchal & Baudet","Lewis GP",NA,NA,NA,NA,"Magnoliopsidae","1981","08",NA,"01","U 0029340",NA,NA,NA,NA
"77","2020-02-08 09:13:53-03","NBC","NL-BOTANY","U.1314343","PreservedSpecimen","Plantae","Leguminosae-Pap.","Macroptilium","bracteatum","Macroptilium bracteatum","Woolston AL",NA,NA,NA,"Southern America","Paraguay","San Pedro",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1314343 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1314343",NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,"NL-U1314343","(Nees & Mart.) Maréchal & Baudet",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,"U 0029341",NA,NA,NA,NA
"78","2020-02-08 09:13:53-03","NBC","NL-BOTANY","U.1314406","PreservedSpecimen","Plantae","Leguminosae-Pap.","Macroptilium","bracteatum","Macroptilium bracteatum","Ellenberg H",NA,NA,NA,"Southern America","Peru",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1314406 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1314406",NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,"NL-U1314406","(Nees & Mart.) Maréchal & Baudet",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,"U 0029394",NA,NA,NA,NA
"79","2020-02-08 09:13:53-03","NBC","NL-BOTANY","U.1314407","PreservedSpecimen","Plantae","Leguminosae-Pap.","Macroptilium","bracteatum","Macroptilium bracteatum","Ellenberg H",NA,NA,NA,"Southern America","Peru",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1314407 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1314407",NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,"NL-U1314407","(Nees & Mart.) Maréchal & Baudet",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,"U 0029393",NA,NA,NA,NA
"80","2020-02-08 09:13:53-03","NBC","NL-BOTANY","WAG.1029774","PreservedSpecimen","Plantae","Leguminosae-Pap.","Macroptilium","bracteatum","Macroptilium bracteatum","Pedersen TM","1955","01","23","Southern America","Paraguay",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1029774 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1029774",NA,"Fabales",NA,NA,"Plantae Paraguayenses. Villa Elisa. Dep. Central.",NA,NA,NA,NA,"NL-WAG1029774","(Nees & Mart.) Maréchal & Baudet",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-02-08 09:14:11-03","NBC","NL-BOTANY","L.2043514","PreservedSpecimen","Plantae","Leguminosae-Pap.","Phaseolus","bracteatus","Phaseolus bracteatus","Hassler E","1913","01","01","Southern America","Paraguay",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2043514 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2043514",NA,"Fabales",NA,NA,"Plantæ Paraguarienses. Paraguaria Centralis: In regione lacus Ypacaray.",NA,NA,NA,NA,"NL-L2043514","Nees. & C.Mart.",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
