"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","infraspecificEpithet","fieldNumber","typeStatus","sex"
"289","2020-11-12 17:01:03-03","UEL","FUEL","32825","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Punt, W","Hatschbach, G; Ribas, OS","1992","12","16","Brasil","Paraná","Cerro Azul",NA,"-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"OK",NA,"Tracheophyta","Malpighiales","58455",NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2020-11-12 17:01:03-03","UEL","FUEL","38913","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Punt, W","Hatschbach, G; Ribas, OS","1992","12","16","Brasil","Paraná","Cerro Azul","Cabeceiras do Ribeirão do Tigre","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"OK",NA,"Tracheophyta","Malpighiales","58455",NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2020-11-12 17:01:03-03","UEL","FUEL","34907","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.",NA,"Barnes, R","1994","12","14","Brasil","Rio de Janeiro","Nova Friburgo","Rio de Janeiro - Friburgo, estrada para, estrada para Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,"OK",NA,"Tracheophyta","Malpighiales","s.n.",NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2020-11-12 17:01:03-03","UEL","FUEL","38556","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Caruzo, MBR","Ferretti, AR; et al.","1996","12","11","Brasil","São Paulo","Cunha","Estação Experimental da Serra do Mar, Núcleo Cunha Trilha do Rio Bonito","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,"OK",NA,"Tracheophyta","Malpighiales","8",NA,NA,"38855","auto","2004","03",NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-11-12 17:01:03-03","UEL","FUEL","39996","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Aguiar, OT","Arzolla, FARDP; Vasconcellos, AC","2000","12","07","Brasil","São Paulo","Mairiporã","Parque Estadual da Cantareira, Região de Águas Claras.","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,NA,"OK",NA,"Tracheophyta","Malpighiales","197",NA,NA,"15840","auto","2002","12","15",NA,NA,NA,NA,NA,NA,NA
"294","2019-11-01 14:57:38-03","UnB","UB","150642","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Punt, W","Hatschbach, G","1994","12","07","Brasil","Paraná ","Cerro Azul","Cabeceiras do Ribeirão. Alt. 500m.","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"Árvore, 6m, flor creme-esverdeada.; Mata pluvial.",NA,NA,"Dicotyledoneae",NA,"61464","Southern America",NA,"32006","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2019-10-03 10:03:34-03","UFSCar","SORO","2104","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.",NA,NA,"2003","05","15","Brasil","Minas Gerais","Extrema","Serra do Lopo","-46.3182983398438","-22.854700088501",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1277",NA,NA,"15223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2019-10-03 10:03:34-03","UFSCar","SORO","2102","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.",NA,NA,"2005","12","13","Brasil","Minas Gerais","Extrema","Serra do Lopo","-46.3182983398438","-22.854700088501",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,"15223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2019-05-06 11:55:39-03","UFU","HUFU","32754","S","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.",NA,"Barnes, R.","1994","12","14","Brasil","Rio de Janeiro","Nova Friburgo","Estação Rio - Friburgo, A 4 km do Marco do ponto mais alto do município","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,"HUFU00006327","HUFU00006327",NA,NA,"s.n.",NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2020-08-20 20:39:39-03","UFSC","FLOR","8638","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Smith, L.B.; Downs, R.J.","Klein, R.M.; Bresolin, A.","1972","12","14","Brasil","Santa Catarina","Águas Mornas","Rio Novo.","-48.823600769043","-27.6938991546631",NA,NA,"500","500","árvore, flor esverdeada, 15m altura","FLOR0008638",NA,NA,"Malpighiales","10539",NA,NA,"26556","auto","1983",NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2020-08-20 20:39:39-03","UFSC","FLOR","24762","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Smith, L.B.; Downs, R.J.","Klein, R.M.; Rocco","1974","12","06","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Pilões.","-48.7785987854004","-27.6881008148193",NA,NA,"200","200","árvore, flor branca, 15m altura. HBR 48434.","FLOR0024762",NA,NA,"Malpighiales","11125",NA,NA,"22435","auto","1983",NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2020-01-31 10:38:07-03","IFAM","EAFM","12429","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Ávila, J.","Ávila, J.","2010","11","21","Brasil","Santa Catarina","Garopaba","Centro, quintal","-48.6133003234863","-28.0233001708984",NA,NA,NA,NA,"; DESC: medicinal",NA,NA,NA,NA,"1655",NA,NA,"11115","auto","2010","11","21",NA,NA,NA,NA,NA,NA,NA
"301","2021-03-04 15:44:37-03","IF","SPSF","33466","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys",NA,NA,"G. Hatschbach & O.S.Ribas","1992","12","16","Brasil","PR","Cerro Azul","cabeceiras do Ribeirao do Tigre","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata pluvial&nf;;",NA,NA,"Magnoliophyta","Malpighiales","58455","América do Sul",NA,"32006","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"302","2021-03-04 15:44:37-03","IF","SPSF","34962","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys",NA,NA,"J.A.Pastore & F.A.R.D.C.Arzolla & S.M.B.Florsheim","2005","07","22","Brasil","SP","São Paulo","Parque Estadual da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: estrada da Chapada, margem do caminho&nf;;",NA,NA,"Magnoliophyta","Malpighiales","1313","América do Sul",NA,"53584","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"303","2021-03-04 15:44:37-03","IF","SPSF","07160","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys",NA,NA,"M.Koscinski","1938","11","01","Brasil","SP","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Malpighiales",NA,"América do Sul",NA,"53584","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"304","2021-03-04 15:44:37-03","IF","SPSF","12655","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys",NA,NA,"E.L.Silva","1988","12","09","Brasil","SP","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Malpighiales","44","América do Sul",NA,"53584","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"305","2021-03-04 15:44:37-03","IF","SPSF","14146","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys",NA,NA,"J.A.Pastore","1990","11","06","Brasil","SP","São Paulo","serra da Cantareira, Pinheirinho","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Malpighiales","341","América do Sul",NA,"53584","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"306","2021-03-04 15:44:37-03","IF","SPSF","09928","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys",NA,NA,"A.Custodio Filho","1983","11","24","Brasil","SP","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Malpighiales","1905","América do Sul",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"307","2021-03-04 15:44:37-03","IF","SPSF","09929","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys",NA,NA,"A.Custodio Filho","1983","11","24","Brasil","SP","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Malpighiales","1903","América do Sul",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"308","2021-03-04 15:44:37-03","IF","SPSF","31878","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys",NA,NA,"G. Hatschbach","1999","07","03","Brasil","PR","Dr Ulysses","Sete Quedas",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Malpighiales","69829","América do Sul",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"309","2021-03-04 15:44:37-03","IF","SPSF","40006","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","G.A.D.C. Franco","F.M.Souza & R.C.Sousa & H.F.A.Pereira & C.D.Lima","2007","09","19","Brasil","SP","São Paulo","Parque Estadual do Jaraguá","-46.768611","-23.453056",NA,NA,"981","981","COLETA: Árvore, 14m. Botões glaucos.; GEOGRAFIA: Trilha do Mauro;",NA,NA,"Magnoliophyta","Malpighiales","914","América do Sul",NA,NA,NA,"2007","10","31","Magnoliopsida",NA,NA,NA,NA,NA,NA
"310","2021-03-04 15:44:37-03","IF","SPSF","30970","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys",NA,NA,"G.Hatschbach & J.M.Silva","1994","01","15","Brasil","PR","Guaratuba","mata pluvial de encosta de morro","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Malpighiales","59816","América do Sul",NA,"41937","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"311","2021-03-04 15:44:37-03","IF","SPSF","28575","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys",NA,NA,"L.Rossi","2000","09","21","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila densa em regeneracao&nf;;",NA,NA,"Magnoliophyta","Malpighiales","2181","América do Sul",NA,"30093","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"312","2021-03-04 15:44:37-03","IF","SPSF","27477","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys",NA,NA,"F.A.R.D.P.Arzolla","2000","12","07","Brasil","SP","Mairiporã","P.E.Cantareira, Região de Águas Claras","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Malpighiales","197","América do Sul",NA,"15840","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"313","2021-03-04 15:44:37-03","IF","SPSF","27441","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys",NA,NA,"F.A.R.D.P.Arzolla","2000","11","19","Brasil","SP","Mairiporã","P.E.Cantareira, Região de Águas Claras","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Malpighiales","184","América do Sul",NA,"15840","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"314","2021-03-04 15:44:37-03","IF","SPSF","01766","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys",NA,NA,"H.Weber","1942","02","12","Brasil","SP","Mogi das Cruzes","Fazenda Paratei","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Malpighiales",NA,"América do Sul",NA,"28666","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"315","2021-03-04 15:44:37-03","IF","SPSF","30050","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys",NA,NA,"Turma Disciplina Taxonomia Vegetal","2001","11","21","Brasil","SP","São Luis do Paraitinga","Núcleo Santa Virginia","-45.310001373291","-23.2199993133545",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ciliar&nf;;",NA,NA,"Magnoliophyta","Malpighiales","25","América do Sul",NA,"27362","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"316","2021-03-04 15:44:37-03","IF","SPSF","42804","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","F.S.Siqueira","S.Honda & R.J.F. Garcia & R.Costa & A.C.Rocha","2008","10","31","Brasil","SP","São Paulo","Parque Tizo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: Árvore 15m altgura e 35cm ao nível do DAP; flores esverdeadas.Látex esbranquiçado.; GEOGRAFIA: Borda do Fragmento 2.;",NA,NA,"Magnoliophyta","Malpighiales","837","América do Sul",NA,"53584","auto","2009","01","31","Magnoliopsida",NA,NA,NA,NA,NA,NA
"317","2021-03-04 15:44:37-03","IF","SPSF","13832","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys",NA,NA,"R.Esteves","1990","11","16","Brasil","SP","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Malpighiales","13","América do Sul",NA,"53584","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"318","2021-03-04 15:44:37-03","IF","SPSF","13851","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys",NA,NA,"J.A.Pastore","1990","10","25","Brasil","SP","São Paulo","serra da Cantareira, Pinheirinho","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Malpighiales","330","América do Sul",NA,"53584","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"319","2021-03-04 15:44:37-03","IF","SPSF","12583","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys",NA,NA,"J.B.Baitello","1988","11","21","Brasil","SP","São Paulo","serra da Cantareira, Pinheirinho","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Malpighiales","271","América do Sul",NA,"53584","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"320","2017-09-11 17:09:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.",NA,"Riedel, L",NA,NA,NA,"Brazil",NA,NA,"prope Mandiocca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2017-09-11 17:09:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.",NA,"Vauthier, AC",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Habitat in Serra dos Orgâos et in silvis prope Rio de Janeiro, ubi rarus videtur.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"92","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2017-09-11 17:09:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.",NA,"Langsdorff, GH (Baron)",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Habitat in Serra dos Orgâos et in silvis prope Rio de Janeiro, ubi rarus videtur.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"731","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2017-09-11 17:09:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.",NA,"Burchell, WJ","1826","02","21","Brazil","Rio de Janeiro","Teresópolis","IBB/Fazenda Mr. March, Teresópolis, RJ, 1 1/2 miles north of Fazenda de Pacaque- March's (along road)","-42.983333","-22.433333","-42.983333","-22.433333",NA,NA,NA,NA,NA,NA,NA,"2495","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2021-02-08 12:41:05-03","UFRGS","ICN","157397","S","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Punt, W","Hatschbach, G; Silva, JM","1994","12","07","Brasil","PR","Cerro Azul","Cabeceiras do Ribeirão do Tigre","-49.261100769043","-24.823600769043",NA,NA,"500","500","Doação do Herbário MBM.; Árvore, 6 m, flor creme-esverdeada.; Mata pluvial.",NA,NA,"Dicotyledon",NA,"61464","América do Sul",NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2021-02-08 12:41:05-03","UFRGS","ICN","001892","S","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Smith, LB","Reitz, R; Klein, RM","1956","10","26","Brasil","SC","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,"200","200","Doação HBR; Arvoreta 8m altura, flor verde.; Capoeira.",NA,NA,"Dicotyledon",NA,"3910","América do Sul",NA,"31105","auto","1957",NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2021-02-08 12:41:05-03","UFRGS","ICN","202009","S","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Valduga, E","Valduga, E","2020","01","06","Brasil","RS","Itati","Reserva Biológica Mata Paludosa, -29,51489/-50,11681",NA,NA,NA,NA,"200","200","Árvore com cerca de 12 m de altura, copa aberta.; Em bordo de mata.",NA,NA,"Dicotyledon",NA,"914","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2021-02-08 12:41:05-03","UFRGS","ICN","193625","S","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys septentrionalis","Caruzo & R.F. Santos","Caruzo, MBR","Moraes, PLR; Werff, HV; Daneu, L","2015","12","05","Brasil","BA","Una","Estrada da Estação Lemos Maia em direção a Piedade (Rebio).","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"Doação HRCB 68348; Árvore 15m, flores creme.",NA,NA,"Dicotyledon",NA,"5239","América do Sul",NA,"36070","auto","2019","04",NA,NA,NA,NA,"septentrionalis",NA,NA,NA
"328","2020-08-26 10:48:44-03","MCN-FZBRS","HAS","94680","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Molz, M.","Molz, M.","2015","10",NA,"Brasil","Santa Catarina","Grão Pará","acesso ao Parque Estadual da Serra Furada","-49.39226","-28.19403","-49,3922600","-28,1940300",NA,NA,"Árvore com 14m de altura, botões e flores verdes (WGS 84, coordenadas)","HAS0094680",NA,"Magnoliophyta",NA,"s.n.",NA,NA,NA,NA,"2015","10","17",NA,NA,NA,NA,NA,NA,NA
"329","2014-09-23 11:01:31-03","G","G-DC","G00311415","S","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","CAT.HERB.PRODR.","Vauthier, A.-C.","1833",NA,"00","Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222","-42.9125","-22.48222222",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=224243&base=img&lang=en","G00311415","G00311415",NA,NA,"92","AMERIQUE DU SUD",NA,NA,NA,"2011","01","01",NA,NA,NA,NA,NA,"ISOTYPUS of Croton macrobothrys Baill.",NA
"330","2014-09-23 11:01:31-03","G","G-DC","G00311416","S","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","CAT.HERB.PRODR.","Anon.",NA,NA,NA,"Brazil",NA,NA,NA,"-53.08972222","-10.77305556","-53.08972222","-10.77305556",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=224240&base=img&lang=en","G00311416","G00311416",NA,NA,NA,"AMERIQUE DU SUD",NA,NA,NA,"2011","01","01",NA,NA,NA,NA,NA,NA,NA
"331","2019-11-21 10:04:04-03","IBt","SP","195468","S","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Cordeiro, I","Custodio Filho, A","1983","11","24","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,NA,NA,NA,"1903",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2019-11-21 10:04:04-03","IBt","SP","195470","S","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Cordeiro, I","Custodio Filho, A","1983","09","24","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,NA,NA,NA,"1905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2019-11-21 10:04:04-03","IBt","SP","447361","S","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Cordeiro, I","Lima, HC; Filardi, FLR; Meireles, JE; Nunes, NL","2007","03","14","Brasil","Rio de Janeiro","Petrópolis","Reserva Biológica do Tinguá, Rebio Tinguá, Estrada do Imperador, km 8 após a primeira ponte.","-43.301389","-22.4925","-43.301389","-22.4925","500","500",NA,NA,NA,NA,NA,"6563",NA,NA,NA,NA,"2010","04",NA,NA,NA,NA,NA,NA,NA,NA
"334","2019-11-21 10:04:04-03","IBt","SP","168256","S","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Cordeiro, I","Custodio Filho, A; Dias, AC","1980","10","09","Brasil","São Paulo","São Paulo","Reserva Florestal Cantareira","-46.6","-23.433333","-46.6","-23.433333","1100","1100",NA,NA,NA,NA,NA,"383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2019-11-21 10:04:04-03","IBt","SP","194412","S","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Cordeiro, I","Xavier, RDC; et al.","1982","10","26","Brasil","São Paulo","Cananéia","No caminho para o rio Pereque na Reserva Biológica da Ilha do Cardoso.","-48","-25.166667","-48","-25.166667",NA,NA,NA,NA,NA,NA,NA,"16",NA,NA,NA,NA,"1989","07",NA,NA,NA,NA,NA,NA,NA,NA
"336","2019-11-21 10:04:04-03","IBt","SP","447606","S","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Cordeiro, I","Marquete, R; Mansano, VF","2006","12","06","Brasil","Rio de Janeiro","Visconde de Mauá","Estrada 161 Pedra Selada. Boicaina de Minas.","-44.418889","-22.301944","-44.418889","-22.301944","910","910",NA,NA,NA,NA,NA,"4022",NA,NA,NA,NA,"2013","08",NA,NA,NA,NA,NA,NA,NA,NA
"337","2019-11-21 10:04:04-03","IBt","SP","476235","S","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys septentrionalis","Caruzo & R.F.Santos","Caruzo, MBR; Santos, RF","Santos, RF; et al.","2015","02","03","Brasil","Bahia","Itacaré","Rod. Ubaitaba para Itacaré. Fazenda marambaia, entrada para o ramal da trilha da Boa Paz","-38.896111","-15.855278","-38.896111","-15.855278",NA,NA,NA,"SP004108",NA,NA,NA,"24",NA,NA,NA,NA,"2016",NA,NA,NA,NA,NA,"septentrionalis",NA,"Holotype",NA
"338","2019-11-21 10:04:04-03","IBt","SP","185066","S","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Cordeiro, I","Custodio Filho, A; et al.","1982","09","20","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,"915",NA,NA,"37574","auto","1989","07",NA,NA,NA,NA,NA,NA,NA,NA
"339","2019-11-21 10:04:04-03","IBt","SP","245881","S","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Cordeiro, I","Melo, MMRF","1989","11","23","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Mata de encosta do morro da captação de água","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,"873",NA,NA,"37574","auto","1989","12",NA,NA,NA,NA,NA,NA,NA,NA
"340","2019-11-21 10:04:04-03","IBt","SP","244498","S","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Cordeiro, I","Melo, MMRF; Atanásio, A","1988","10","20","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Próximo à casa da turbina, mata da base do morro da captação.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,"715",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
