"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","county","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","class","dayIdentified","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet","typeStatus","previousCatalogNumber"
"770","2021-02-08 12:46:01-03","UFRGS","ICN","148854","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Mentz, LA","Mentz, LA; Vignoli-Silva, M; Soares, ELC; Venduscolo, G","419","2004","07","07","América do Sul","Brasil","RS","Parque Estadual de Itapuã","-51.0233001708984","-30.0811004638672",NA,"30°20' a 30°27' S; 50°50' a 51°05' W.","ICN00038452","Viamão",NA,NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771","2021-02-08 12:46:01-03","UFRGS","ICN","148871","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Mentz, LA","Mentz, LA; Vignoli-Silva, M; Soares, ELC; Venduscolo, G","436","2004","07","07","América do Sul","Brasil","RS","Parque Estadual de Itapuã","-51.0233001708984","-30.0811004638672",NA,"30°20' a 30°27' S; 50°50' a 51°05' W.","ICN00038468","Viamão",NA,NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772","2021-02-08 12:46:01-03","UFRGS","ICN","003299","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Schultz, AR","Schultz, AR","3299","1962","08","14","América do Sul","Brasil","BA","Ilha Madre de Deus","-38.6208000183105","-12.7407999038696",NA,"Flor branca","ICN00038437","Madre de Deus",NA,NA,NA,NA,NA,"2962","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773","2021-02-08 12:46:01-03","UFRGS","ICN","150180","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Mentz, LA; Rego, L","Rego, LNAA","2","2007","04","04","América do Sul","Brasil","PR","UEL","-51.1627998352051","-23.3103008270264",NA,"Vaso 2. Doação do herbário UEL.","ICN00038456","Londrina",NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774","2021-02-08 12:46:01-03","UFRGS","ICN","150179","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Mentz, LA; Rego, L","Martin, JS","15","2003","04","12","América do Sul","Brasil","PR","UEL","-51.1627998352051","-23.3103008270264",NA,"Doação do herbário UEL.","ICN00038457","Londrina",NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775","2021-02-08 12:46:01-03","UFRGS","ICN","092221","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Mentz, LA","Fernandes, I","841","1990","12","29","América do Sul","Brasil","RS","Casa de Pedra","-54.1068992614746","-31.3313999176025",NA,"Sobre rocha com solo raso","ICN00038464","Bagé",NA,NA,NA,NA,NA,"74087","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776","2021-02-08 12:46:01-03","UFRGS","ICN","195291","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Mentz, LA","Fernandes, I","925","1996","12","20","América do Sul","Brasil","RS","Casa de Pedra.","-54.1068992614746","-31.3313999176025",NA,"Em linha de fratura, no topo de rochedos.","ICN00038458","Bagé",NA,NA,NA,NA,NA,"74087","auto","1996","12",NA,"20",NA,NA,NA,NA,NA,NA
"777","2021-02-08 12:46:01-03","UFRGS","ICN","142714","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Caporal, FJM","Caporal, FJM","s.n.","2004","10","24","América do Sul","Brasil","RS","Terceiro Distrito de Canguçu Coxilha do Fogo Cabanha Sobrado Branco","-52.6755981445312","-31.3950004577637",NA,"campo pastejado","ICN00038438","Canguçu",NA,"305","305",NA,NA,"68702","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778","2021-02-08 12:46:01-03","UFRGS","ICN","101903","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Mentz, LA","Mentz, LA","6","1993","04","19","América do Sul","Brasil","RS",NA,"-51.6161003112793","-30.0839004516602",NA,"Flores erverdeado-esbranquiçadas, frutos imaturos verdes","ICN00038436","Eldorado do Sul",NA,NA,NA,NA,NA,"33687","auto","1995","05",NA,"12",NA,NA,NA,NA,NA,NA
"779","2021-02-08 12:46:01-03","UFRGS","ICN","053428","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Mentz, LA","Mentz, LA; et al.","s.n.","1982","09","22","América do Sul","Brasil","RS","BR-116, km 32","-51.3250007629395","-30.113899230957",NA,"Anteras brancas, flor branca, planta espinescente, pegajosa","ICN00038470","Guaíba",NA,NA,NA,NA,NA,"28343","auto","1995","05",NA,"10",NA,NA,NA,NA,NA,NA
"780","2021-02-08 12:46:01-03","UFRGS","ICN","174261","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Mentz, LA","Matzenbacher, NI","s.n.","2012","06","11","América do Sul","Brasil","RS","Fazenda São Maximiano, BR-116 km 308.","-51.3250007629395","-30.113899230957",NA,"Em campo limpo com gramíneas.","ICN00038463","Guaíba",NA,NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781","2021-02-08 12:46:01-03","UFRGS","ICN","140090","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Mentz, LA","Vendruscolo, GS","434","2004","12","25","América do Sul","Brasil","RS","divisa com Faxinal do Soturno residência da Sra. Maria Rossato","-53.4688987731934","-29.471700668335",NA,NA,"ICN00038448","Nova Palma",NA,NA,NA,NA,NA,"23222","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782","2021-02-08 12:46:01-03","UFRGS","ICN","094440","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Mentz, LA","Mentz, LA; Schenkel, EP","143","1990","01","04","América do Sul","Brasil","RS","Campus da UFRGS","-51.2299995422363","-30.0331001281738",NA,NA,"ICN00038433","Porto Alegre",NA,NA,NA,NA,NA,"29946","auto","1995","09",NA,"06",NA,NA,NA,NA,NA,NA
"783","2021-02-08 12:46:01-03","UFRGS","ICN","126004","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Setubal, R","Setubal, R; et al.","839","2008","11","10","América do Sul","Brasil","RS","morro São Pedro","-51.2299995422363","-30.0331001281738",NA,"estéril; arbusto; em campo seco","ICN00038454","Porto Alegre",NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784","2021-02-08 12:46:01-03","UFRGS","ICN","185385","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Mentz, LA","Mentz, LA; et al.","346","2004","12","06","América do Sul","Brasil","RS","Linha 1, terras de Jair Putzke","-52.4258003234863","-29.7175006866455",NA,NA,"ICN00038459","Santa Cruz do Sul",NA,NA,NA,NA,NA,"38612","auto","2016","05",NA,"17",NA,NA,NA,NA,NA,NA
"785","2021-02-08 12:46:01-03","UFRGS","ICN","116145","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Mentz, LA","Hagelund, K","7374","1973","11","02","América do Sul","Brasil","RS","Mata 4 Granja Piratini","-54.2630996704102","-28.2992000579834",NA,NA,"ICN00038455","Santo Ângelo",NA,NA,NA,NA,NA,"25915","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786","2021-02-08 12:46:01-03","UFRGS","ICN","116144","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Mentz, LA","Hagelund, K","14844","1984","02","28","América do Sul","Brasil","RS","entre morro Azul e Morrinhos","-49.7268981933594","-29.3353004455566",NA,NA,"ICN00038443","Torres",NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787","2021-02-08 12:46:01-03","UFRGS","ICN","101599","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Mentz, LA","Stehmann, JR","205","1984","01","05","América do Sul","Brasil","RS","Itapuã","-51.0233001708984","-30.0811004638672",NA,NA,"ICN00038431","Viamão",NA,NA,NA,NA,NA,"41667","auto","1995","05",NA,"12",NA,NA,NA,NA,NA,NA
"788","2021-02-08 12:46:01-03","UFRGS","ICN","148849","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Mentz, LA","Mentz, LA; Vignoli-Silva, M; Soares, ELC","414","2004","10","18","América do Sul","Brasil","RS","Parque Estadual de Itapuã","-51.0233001708984","-30.0811004638672",NA,"30°20' a 30°27' S; 50°50' a 51°05' W.","ICN00038439","Viamão",NA,NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789","2021-02-08 12:46:01-03","UFRGS","ICN","148853","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Mentz, LA","Mentz, LA; Vignoli-Silva, M; Soares, ELC; Venduscolo, G","418","2004","07","07","América do Sul","Brasil","RS","Parque Estadual de Itapuã","-51.0233001708984","-30.0811004638672",NA,"30°20' a 30°27' S; 50°50' a 51°05' W.","ICN00038453","Viamão",NA,NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790","2021-02-08 12:46:01-03","UFRGS","ICN","148863","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Mentz, LA","Mentz, LA; Vignoli-Silva, M; Soares, ELC; Venduscolo, G","428","2004","07","07","América do Sul","Brasil","RS","Parque Estadual de Itapuã","-51.0233001708984","-30.0811004638672",NA,"30°20' a 30°27' S; 50°50' a 51°05' W.","ICN00038469","Viamão",NA,NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"791","2021-02-08 12:46:01-03","UFRGS","ICN","148865","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Mentz, LA","Mentz, LA; Vignoli-Silva, M; Soares, ELC; Venduscolo, G","430","2004","07","07","América do Sul","Brasil","RS","Parque Estadual de Itapuã","-51.0233001708984","-30.0811004638672",NA,"30°20' a 30°27' S; 50°50' a 51°05' W.","ICN00038440","Viamão",NA,NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792","2021-02-08 12:46:01-03","UFRGS","ICN","053756","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Mentz, LA","Neves, M","293","1983","04","12","América do Sul","Brasil","RS","Sanga da Porteira, Banhado Grande","-51.0233001708984","-30.0811004638672",NA,"Erva, 40cm, frutos cor verde-limão; Mata ciliar","ICN00038432","Viamão",NA,NA,NA,NA,NA,"41667","auto","1995","05",NA,"12",NA,NA,NA,NA,NA,NA
"793","2021-02-08 12:46:01-03","UFRGS","ICN","148915","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Vignoli-Silva, M","Vignoli-Silva, M; et al.","252","2006","09","29","América do Sul","Brasil","PR","Porto Camargo Parque Nacional de Ilha Grande Mata do Bugio próxima a margem do Rio Paraná. 23°22'27,5S 53°45'43,5'W","-53.761944","-23.374167",NA,"Borda de mata. Transição Cerrado, Pantanal, Floresta Estacional Semidecidual.","ICN00038450","Caraíma",NA,NA,NA,"-53.761944","-23.374167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794","2021-02-08 12:46:01-03","UFRGS","ICN","148904","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"Vignoli-Silva, M; et al.","241","2006","09","25","América do Sul","Brasil","PR","Parque Nacional do Iguaçu 25°41'30,5S 54°25'51,5W. Na trilha que costeia o Rio Iguaçu com acesso atrás das lojas da Estação Porto Canoas","-54.430833","-25.691667",NA,"Em beira de mata. Floresta Estacional Semidecidual.","ICN00038445","Foz do Iguaçu",NA,NA,NA,"-54.430833","-25.691667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","2021-02-08 12:46:01-03","UFRGS","ICN","148920","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Vignoli-Silva, M","Vignoli-Silva, M; et al.","257","2006","09","29","América do Sul","Brasil","MS","próximo a ponte da BR 277 sobre o canal Oeste do rio Paraná Parque Nacional de Ilha Grande 23°20'23,4S 53°48'26,9W","-53.807222","-23.339722",NA,"Transição Cerrado, Pantanal, Floresta Estacional Semidecidual.","ICN00038449","Naviraí",NA,NA,NA,"-53.807222","-23.339722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796","2021-02-08 12:46:01-03","UFRGS","ICN","190038","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Silva Filho, PJS","Silva Filho, PJS","699","2009","03","24","América do Sul","Brasil","RS","Bairro Tarumã região de entorno do Lago Tarumã.","-51.016389","-30.069722",NA,"Beira da estrada","ICN00038447","Viamão",NA,"73","73","-51.016389","-30.069722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797","2021-02-08 12:46:01-03","UFRGS","ICN","151628","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"Lima, LF","s.n.","2006","05","07","América do Sul","Brasil","RS","Fazenda São Maximiano BR 116 Km 308","-51.3250007629395","-30.113899230957",NA,"Campo sujo.",NA,"Guaíba",NA,NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798","2020-09-17 10:41:43-03","UEPA","MFS","008391","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"Macedo, EG","75","2018","10","11",NA,"Brasil","Pará","Granja Modelo (SEMMA)","-48.392778","-1.378889",NA,"Arbusto com folhas verdes, nervuras esbranquiçadas com espinhos, petálas brancas com estames amarelos, botões imaturos verdes e botões maduros brancos, na parte abaxial com tricomas.","MFS008391","Ananindeua","MFS008391 MFS008391_e",NA,NA,"-48.392778","-1.378889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"799","2020-03-04 16:05:21-03","UNESP-IS","HISA","6620","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Seraphin,N,T","Junior,N.T.S","17","1985","05","28",NA,"Brasil","São Paulo","Cinturão Verde","-51.340278","-20.430556",NA,"Arbusto, caule ramificado, com pilosidade glandulosa, armada de longos acúleos retos e outros curvos e curtos.Nome vulgar: juá bravo.",NA,"Ilha Solteira",NA,NA,NA,"51W20'25","20S25'50",NA,NA,"1985","06","Magnoliopsida","15",NA,NA,NA,NA,NA,NA
"800","2020-03-04 16:05:21-03","UNESP-IS","HISA","6619","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Pizapio,E","Pizapio,E","07","1985","05","24",NA,"Brasil","São Paulo","Ruderal","-51.340278","-20.430556",NA,"Anual, ereta, ca 20cm, flor branca e fruto verde, não abundante.Nome vulgar: juá bravo.",NA,"Ilha Solteira",NA,NA,NA,"51W20'25","20S25'50",NA,NA,"1985","06","Magnoliopsida","18",NA,NA,NA,NA,NA,NA
"801","2020-03-04 16:05:21-03","UNESP-IS","HISA","8558","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Milanez,D","Milanez,D","11","1985","05","24",NA,"Brasil","São Paulo","APAPIS, Associação dos Professores e Pensionistas de Ilha Solteira","-51.340278","-20.430556",NA,"Ruderal, ca 28cm, ereta, fruto verde amarelado, presença de acúleos, nociva, não abundante.Nome vulgar: joá bravo.",NA,"Ilha Solteira",NA,NA,NA,"51W20'25","20S25'50",NA,NA,"1985","06","Magnoliopsida","18",NA,NA,NA,NA,NA,NA
"802","2020-03-04 16:05:21-03","UNESP-IS","HISA","6645","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Novaes,G","Novaes,G","02","1985","11","23",NA,"Brasil","São Paulo","Avenida Perimetral","-51.340278","-20.430556",NA,"Ruderal.Arbusto, ca 60cm, espinhenta.Reprodução por sementes",NA,"Ilha Solteira",NA,NA,NA,"51W20'25","20S25'50",NA,NA,"1985","11","Magnoliopsida","25",NA,NA,NA,NA,NA,NA
"803","2020-03-04 16:05:21-03","UNESP-IS","HISA","6618","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Trevisan,J.C","Trevisan,J.C","20","1985","06","20",NA,"Brasil","São Paulo","Ruderal","-51.340278","-20.430556",NA,"Arbusto, ca 25cm, espinhenta, ereta, ramificada.Nome vulgar: juá bravo.",NA,"Ilha Solteira",NA,NA,NA,"51W20'25","20S25'50",NA,NA,"1985","06","Magnoliopsida","22",NA,NA,NA,NA,NA,NA
"804","2020-05-06 12:03:46-03","UFMT","CNMT","9576","S","Plantae","Angiosperma",NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Giacoppini, D. R.","Giacoppini, D.R.; Córdova, M. O.","532","2018","02",NA,NA,"Brasil","Mato Grosso","Parque Estadual do Cristalino. Cruz de Malta Piloto. Trilha de acesso.","-55.165853","-9.495478",NA,"Frutos maduros vermelhos.Projeto Monitora - SEMA - MT e UFMT Sinop.","CNMT009576","Novo Mundo","CNMT009576","347","347","55°09'57,07W","9°29'43,72S",NA,NA,"2019","10",NA,NA,NA,NA,NA,NA,NA,NA
"805","2014-09-23 11:02:24-03","G","G-DC","G00145818","S","Plantae",NA,NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","CAT.HERB.PRODR.","Lund, P. W.","799","1835",NA,"00","AMERIQUE DU SUD","Brazil","São Paulo",NA,"-48.65972222","-22.40444444",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=145474&base=img&lang=en","G00145818",NA,"G00145818",NA,NA,"-48.65972222","-22.40444444",NA,NA,"2008","01",NA,"01",NA,NA,NA,NA,"HOLOTYPUS of Solanum viarum Dunal",NA
"806","2020-02-06 10:42:17-03","IBt","SP","46844","S","Plantae",NA,NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Nee, M","Kuhlmann, M","1184","1942","05","08",NA,"Brasil","São Paulo","Monte Alegre, Fazenda Nossa Senhora da Encarnação","-46.7599983215332","-22.7000007629395",NA,NA,"SP117434","Amparo","SP117434",NA,NA,NA,NA,"18036","auto","1978","10",NA,"09",NA,NA,NA,NA,NA,NA
"807","2020-02-06 10:42:17-03","IBt","SP","44406","S","Plantae",NA,NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Nee, M","Costa, AS","1558","1938","02","10",NA,"Brasil","São Paulo","Estufa do Instituto Agronômico","-47.060001373291","-22.8999996185303",NA,NA,"SP117430","Campinas","SP117430",NA,NA,NA,NA,"23900","auto","1978","10",NA,"08",NA,NA,NA,NA,NA,NA
"808","2020-02-06 10:42:17-03","IBt","SP","42909","S","Plantae",NA,NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Nee, M","Hashimoto, G","274","1940","06","08",NA,"Brasil","São Paulo",NA,"-45.5900001525879","-22.7299995422363",NA,NA,"SP117437","Campos do Jordão","SP117437 SP117437_01",NA,NA,NA,NA,"21048","auto","1979","06",NA,"18",NA,NA,NA,NA,NA,NA
"809","2020-02-06 10:42:17-03","IBt","SP","156560","S","Plantae",NA,NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Aranha, C","Mattos, J","15831","1974","04","23",NA,"Brasil","São Paulo","Parque Estadual","-45.5900001525879","-22.7299995422363",NA,NA,"SP117441","Campos do Jordão","SP117441 SP117441_01",NA,NA,NA,NA,"21048","auto","1987","02",NA,"03",NA,NA,NA,NA,NA,NA
"810","2020-02-06 10:42:17-03","IBt","SP","79296","S","Plantae",NA,NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Nee, M","Kuhlmann, M","2876","1952","12","03",NA,"Brasil","São Paulo","Fazenda Santo Antônio","-47.2900009155273","-23.2600002288818",NA,NA,"SP117440","Itú","SP117440",NA,NA,NA,NA,"22309","auto","1978","10",NA,"09",NA,NA,NA,NA,NA,NA
"811","2020-02-06 10:42:17-03","IBt","SP","15363","S","Plantae",NA,NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Nee, M","Usteri, A","26a","1901","01","27",NA,"Brasil","São Paulo",NA,"-46.8800010681152","-23.1800003051758",NA,NA,"SP117431","Jundiaí","SP117431",NA,NA,NA,NA,"17840","auto","1978","10",NA,"08",NA,NA,NA,NA,NA,NA
"812","2020-02-06 10:42:17-03","IBt","SP","168819","S","Plantae",NA,NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Semir, J; Stehmann, JR","Mantovani, W; Oliveira, CM","1732","1981","03","18",NA,"Brasil","São Paulo","Fazenda Campininha, Martinho Prado","-46.9421997070312","-22.372200012207",NA,NA,"SP117432","Mogi Guaçu","SP117432 SP117432_01",NA,NA,NA,NA,"39309","auto","1996","12",NA,"05",NA,NA,NA,NA,NA,NA
"813","2020-02-06 10:42:17-03","IBt","SP","168505","S","Plantae",NA,NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Semir, J; Stehmann, JR","Sugiyama, M; Mantovani, W","41","1981","01","27",NA,"Brasil","São Paulo","Fazenda Campininha, Martinho Prado","-46.9421997070312","-22.372200012207",NA,NA,"SP117443","Mogi Guaçu","SP117443",NA,NA,NA,NA,"39309","auto","1996","12",NA,"06",NA,NA,NA,NA,NA,NA
"814","2020-02-06 10:42:17-03","IBt","SP","272326","S","Plantae",NA,NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Nee, M","Nicolau, SA; et al.","509","1992","07","20",NA,"Brasil","São Paulo","Fazenda São Sebastião do Ribeirão Grande, face sudoeste da estrada de acesso do Talhão 9","-45.4599990844727","-22.9200000762939",NA,NA,"SP117427","Pindamonhangaba","SP117427",NA,NA,NA,NA,"24176","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"815","2020-02-06 10:42:17-03","IBt","SP","425817","S","Plantae",NA,NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Capistrano, TR","Shirasuna, RT; Suzuki, R","510","2007","10","22",NA,"Brasil","São Paulo","Lote 2 Rodoanel Mário Covas, Trecho Sul","-46.560001373291","-23.6900005340576",NA,NA,"SP117426","São Bernardo do Campo","SP117426",NA,NA,NA,NA,"31119","auto","2009","01",NA,"07",NA,NA,NA,NA,NA,NA
"816","2020-02-06 10:42:17-03","IBt","SP","175253","S","Plantae",NA,NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Coleman, JR","Coleman, JR","622","1977","01","05",NA,"Brasil","São Paulo","Estação Experimental de Zootecnia","-49.3699989318848","-20.8199996948242",NA,NA,"SP117436","São José do Rio Preto","SP117436",NA,NA,NA,NA,"20305","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817","2020-02-06 10:42:17-03","IBt","SP","162446","S","Plantae",NA,NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Aranha, C","Coleman, MA","339","1977","01","05",NA,"Brasil","São Paulo","Estação Experimental de Zootecnia de São José do Rio Preto","-49.3699989318848","-20.8199996948242",NA,NA,"SP117350","São José do Rio Preto","SP117350",NA,NA,NA,NA,"20305","auto","1986","10",NA,"09",NA,NA,NA,NA,NA,NA
"818","2020-02-06 10:42:17-03","IBt","SP","139324","S","Plantae",NA,NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Aranha, C","Eiten, G; Eiten, LT","3232","1961","07","08",NA,"Brasil","São Paulo",NA,"-45.8800010681152","-23.1700000762939",NA,NA,"SP117425","São José dos Campos","SP117425",NA,NA,NA,NA,"39297","auto","1987","02",NA,"03",NA,NA,NA,NA,NA,NA
"819","2020-02-06 10:42:17-03","IBt","SP","15376","S","Plantae",NA,NA,"Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Nee, M","Usteri, A","s.n.","1906","09","28",NA,"Brasil","São Paulo","Avenida Paulista","-46.6300010681152","-23.5400009155273",NA,NA,"SP117442","São Paulo","SP117442",NA,NA,NA,NA,"53584","auto","1978","10",NA,"08",NA,NA,NA,NA,NA,NA
