"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","decimalLongitude","decimalLatitude","maximumElevationInMeters","imagecode","identifiedBy","county","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","coordinatePrecision","geoFlag","fieldNumber","individualCount","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","4070681","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","H. H. Rusby","2166","1885",NA,NA,"South America","Bolivia","La Paz","Near Yungas","1219","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4386837' target='other'> <mi>dwc_moreinfo</mi></a>","NY04070681",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-30 12:52:42-03","EAO","IAN","117531","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Pires, JM; Rodrigues, WA","51297","1961","09","28","Southern America","Brasil","Amapá","Vicinity Camp 12.",NA,NA,"Epiphyte in fruit, upland.","IAN117531","-53.333333","1.183333",NA,NA,"Pabst, GFJ",NA,NA,"1963","04","-53.333333","1.183333",NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-30 12:52:42-03","EAO","IAN","182156","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Pereira, LA; Reis, JP","254","2001","03","21","Southern America","Brasil","Amapá","Assentamento Munguba, ramal principal.",NA,NA,"Planta epífita; folha verde; presença de velame.","IAN182156","-51.866667","0.6",NA,NA,"Pessoa, ME","Porto Grande",NA,"2012","08","-51.866667","0.6","03",NA,NA,NA,NA,NA,NA,NA
"47","2021-03-30 12:52:42-03","EAO","IAN","83250","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Maguire, B; Fanshawe, DB","23368","1944","05","10",NA,"Guiana",NA,"Along Potaro Rover, above kaiatuk.",NA,NA,"Rare; epiphytic on Caryocar microcarpum.","IAN083250",NA,NA,NA,NA,"Schweinfruth, C",NA,NA,"1946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-02-08 08:46:07-03","NBC","NL-BOTANY","U.1461241","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb.Rodr.) Lojtnant","Jansen-Jacobs MJ",NA,"1999","09","20","Southern America","Guyana","Upper Essequibo Region",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1461241 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1461241","-58.533333","3.133333",NA,"NL-U1461241","Werkhoven MCM",NA,NA,NA,NA,"-58.533333","3.133333",NA,"Magnoliopsidae","U 0067942",NA,NA,NA,NA,NA
"49","2020-02-08 08:46:07-03","NBC","NL-BOTANY","U.1461145","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb.Rodr.) Lojtnant","Jansen-Jacobs MJ; Ramharakh G; Haripersaud P; Jubithana H; et al.",NA,"2004","11","25","Southern America","Surinam","Marowijne","Suriname, Marowijne Distr., Lely Mts., Airstrip, Plateau.",NA,NA,"Lateritic rocky soil. Savanna forest with many epifytes behind transmitting mast at end of airstrip.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1461145 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1461145","-54.74","4.270556",NA,"NL-U1461145","Jansen-Jacobs MJ",NA,NA,NA,NA,"-54.74","4.270556",NA,"Magnoliopsidae","U 0252930",NA,NA,NA,NA,NA
"50","2020-02-08 08:46:07-03","NBC","NL-BOTANY","U.1461240","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb.Rodr.) Lojtnant","Henkel TW",NA,"1993","11","11","Southern America","Guyana",NA,"Region Potaro-Siparuni, Pakaraima Mts., Mt. Wokomung W. slope on sub-plateau near head of Mo-toy-mabaru Creek.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1461240 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1461240",NA,NA,NA,"NL-U1461240","Christenson EA",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0027177",NA,NA,NA,NA,NA
"51","2020-02-08 08:46:07-03","NBC","NL-BOTANY","L.1508527","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb.Rodr.) Lojtnant","Santini",NA,"1910","11","01","Southern America","Guyana",NA,"fse rpiphute, Env de Cayene.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1508527 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1508527",NA,NA,NA,"NL-L1508527",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"52","2020-02-08 08:46:07-03","NBC","NL-BOTANY","L.4175478","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb.Rodr.) Lojtnant","Jansen-Jacobs MJ; et al.",NA,"2003","01","26","Southern America","Surinam",NA,"Flora of Suriname. Marowijne Distr., Nassau Mts., Plateau C, lateritic Plateau C.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4175478 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4175478","-54.6","4.816667",NA,"NL-L4175478",NA,NA,NA,NA,NA,"-54.6","4.816667",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"53","2020-02-08 08:46:07-03","NBC","NL-BOTANY","U.1461146","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb.Rodr.) Lojtnant","Clarke HD; McPherson T",NA,"1996","06","04","Southern America","Guyana","Upper Takutu-Upper Essequibo","Guyana. Region: U.Takutu-U.Essequibo. Maparri Creek, N side; opposite camp at base of waterfall.",NA,NA,"Dense forest on brown sand, with Ceiba, Virola & Aspidosperma.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1461146 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1461146","-59.25","3.333333",NA,"NL-U1461146","Christenson EA",NA,NA,NA,NA,"-59.25","3.333333",NA,"Magnoliopsidae","U 0247688",NA,NA,NA,NA,NA
"54","2020-02-08 08:46:07-03","NBC","NL-BOTANY","U.1461147","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb.Rodr.) Lojtnant","Poncy O; Crozier F; Dutrève B",NA,"2001","03","25","Southern America","French Guiana",NA,"St.-Elie. Montagnes de la Trinité, Résereve naturelle. Plateau tabulaire, versant N.",NA,NA,"Forêt dense sur pente. Sol latéritique.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1461147 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1461147","-53.358333","4.608333",NA,"NL-U1461147","Pignal MM; Poncy O",NA,NA,NA,NA,"-53.358333","4.608333",NA,"Magnoliopsidae","U 0182906",NA,NA,NA,NA,NA
"55","2020-02-08 08:46:07-03","NBC","NL-BOTANY","U.1461148","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb.Rodr.) Lojtnant","Clarke HD; Williams (Guyana) R; Perry C",NA,"1999","09","16","Southern America","Guyana","Upper Takutu-Upper Essequibo","Guyana. U.Takutu-U.Essequibo Region. Wassarai Mts., summit of unnamed peak, 12 km S of S.Kassikaityu R.",NA,NA,"Inselberg scrub forest on granite and peat, with Clusia, Psammisia and Erythroxylum.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1461148 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1461148","-59.2","1.55",NA,"NL-U1461148","Christenson EA",NA,NA,"2001","06","-59.2","1.55","01","Magnoliopsidae","U 0179908",NA,NA,NA,NA,NA
"56","2020-02-08 08:46:07-03","NBC","NL-BOTANY","U.1461232","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb.Rodr.) Lojtnant","Granville J-J de",NA,"1986","01","10","Southern America","French Guiana",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1461232 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1461232",NA,NA,NA,"NL-U1461232",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0038457",NA,NA,NA,NA,NA
"57","2020-02-08 08:46:07-03","NBC","NL-BOTANY","U.1461233","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb.Rodr.) Lojtnant","Sarthou C",NA,"1988","08","08","Southern America","French Guiana",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1461233 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1461233",NA,NA,NA,"NL-U1461233",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0137616",NA,NA,NA,NA,NA
"58","2020-02-08 08:46:07-03","NBC","NL-BOTANY","U.1461237","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb.Rodr.) Lojtnant","Sastre CHL",NA,"1972","08","02","Southern America","Brazil",NA,"Bresil: Montagne Paloulouineempeu, versant S, foret seche sur 2° falaise.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1461237 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1461237",NA,NA,NA,"NL-U1461237",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0217945",NA,NA,NA,NA,NA
"59","2020-02-08 08:46:07-03","NBC","NL-BOTANY","U.1461239","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb.Rodr.) Lojtnant","Clarke HD; Hollowell T; David K; Chin C; Perry C",NA,"1997","07","04","Southern America","Guyana","Cuyuni-Mazaruni",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1461239 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1461239","-61.133333","5.816667",NA,"NL-U1461239","Christenson EA",NA,NA,NA,NA,"-61.133333","5.816667",NA,"Magnoliopsidae","U 0155971",NA,NA,NA,NA,NA
"60","2020-02-08 08:46:07-03","NBC","NL-BOTANY","U.1461113","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Liesner RL; Guariglia M",NA,"1981","04","29","Southern America","Venezuela",NA,"Estado Tachira: 10 (airline) km ESE of La Fundacion, 23 km by road, around Represa Dorada, 0 to 3 km below dam.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1461113 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1461113","-71.775","7.783333",NA,"NL-U1461113",NA,NA,NA,NA,NA,"-71.775","7.783333",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"61","2020-02-08 08:46:07-03","NBC","NL-BOTANY","U.1461114","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Wingfield RC",NA,"1971","04","23","Southern America","Venezuela",NA,"Flora del Estado Falcon. Sierra San Luis, arriba de La Chapa.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1461114 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1461114",NA,NA,NA,"NL-U1461114",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"62","2020-02-08 08:46:07-03","NBC","NL-BOTANY","U.1461119","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Maas PJM; Plowman TC",NA,"1974","10","15","Southern America","Colombia",NA,"Flora Colombiana. Hab.: Dep. Cauca, km 54 of road from Timbio to Veinte de Julio.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1461119 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1461119",NA,NA,NA,"NL-U1461119",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"63","2020-11-04 12:15:40-03","ESALQ","ESA","136633","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","Presl.","T. Wendt","34.0","1986","09","16",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"ESA136633","-42.0080986022949","-21.9552993774414",NA,"ESA136633",NA,"Santa Maria Madalena",NA,NA,NA,NA,NA,NA,NA,NA,"30526","auto",NA,NA,NA
"64","2021-03-31 13:40:49-03","MN","R","220540","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C. Presl","Abbott, W.L.","2935","1923","12","14",NA,"República Tcheca",NA,NA,NA,NA,"Plants of the Dominican Republic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-31 13:40:49-03","MN","R","35711","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C. Presl","Brade, A.C.; Lima, S.","11772","1932","04",NA,NA,"Brasil","Rio de Janeiro","Santo Antônio de Imbé","1500",NA,NA,NA,"-42.0080986022949","-21.9552993774414","1500",NA,NA,"Santa Maria Madalena",NA,NA,NA,NA,NA,NA,NA,NA,"30526","auto",NA,NA,NA
"66","2016-07-05 11:14:18-03","FFCLRP","LBMBP","1067","S","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E.R. Pansarin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-12-21 16:38:23-03","MBM","MBM","156295","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","Dresl.","Lanjouw, L.; Lindeman, J.C.; Lindeman, J.C.","2612","1949","03","01",NA,"Suriname",NA,NA,NA,NA,NA,"MBM156295",NA,NA,NA,"MBM156295","Royen, P. van",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2015-09-03 19:38:52-03","MNHN","RECOLNAT_MNHN_P","P00389684","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb.Rodr.) Lojtnant","Granville, J.J. de|Berg, C.C.|Jansen-Jacobs, M.|van Stetten, J.",NA,"1984","1","17",NA,"Guyane française",NA,"Montagnes de la Trinité, inselberg Nord-Ouest.","450","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00389684' target='other'> <mi>dwc_moreinfo</mi></a>","P00389684",NA,NA,NA,"P00389684_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6088",NA,NA
"69","2017-12-14 13:54:07-02","MNHN","RECOLNAT_MNHN_P","P00216137","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb.Rodr.) Lojtnant","Poncy, O.|Crozier, F.|Dutrève, B.",NA,"2001","3","25",NA,"Guyane française",NA,NA,"450","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00216137' target='other'> <mi>dwc_moreinfo</mi></a>","P00216137","-53.35833","4.60833",NA,"P00216137_01","Pignal","St-Elie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1423",NA,NA
"70","2015-09-04 13:37:37-03","MNHN","RECOLNAT_MNHN_P","P00389667","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb.Rodr.) Lojtnant","Funck, N.|Schlim",NA,NA,NA,NA,NA,"Vénézuela",NA,NA,NA,"hb","Envoyé à Linden par Funck et Schhlim de Venezuela au Havre en 7bre 1846 ou j'ai trouvé ces plantes mortes. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00389667' target='other'> <mi>dwc_moreinfo</mi></a>","P00389667",NA,NA,NA,"P00389667_01","Lojtnant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2015-09-25 10:20:33-03","MNHN","RECOLNAT_MNHN_P","P00389668","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb.Rodr.) Lojtnant","Maguire, B.|Fanshawe, D.B.",NA,"1944","5","10",NA,"British Guiana",NA,"Along Potaro River, above Kaiatuk",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00389668' target='other'> <mi>dwc_moreinfo</mi></a>","P00389668",NA,NA,NA,"P00389668_01","Lojtnant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23368",NA,NA
"72","2015-09-03 19:38:29-03","MNHN","RECOLNAT_MNHN_P","P00389669","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb.Rodr.) Lojtnant","Jenman, G.S.",NA,NA,NA,NA,NA,"Guyane britannique",NA,"Demerara",NA,"hb","Herbier A. Glaziou, donné par Mme Simart, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00389669' target='other'> <mi>dwc_moreinfo</mi></a>","P00389669",NA,NA,NA,"P00389669_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"824",NA,NA
"73","2015-09-15 16:21:00-03","MNHN","RECOLNAT_MNHN_P","P00389670","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb.Rodr.) Lojtnant","Sastre, C.",NA,"1972","7","29",NA,"Brésil",NA,"1 km Point de Trijonction vers le Jary, crique Kouïapane. Région des Tumuc-Humac, chemin Indien crique Ouarémapan.",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00389670' target='other'> <mi>dwc_moreinfo</mi></a>","P00389670",NA,NA,NA,"P00389670_01","Christenson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1492",NA,NA
"74","2015-09-15 16:20:58-03","MNHN","RECOLNAT_MNHN_P","P00389671","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb.Rodr.) Lojtnant","Sastre, C.",NA,"1972","8","2",NA,"Brésil",NA,"Montagne Paloulouiméempeu, versant S","500","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00389671' target='other'> <mi>dwc_moreinfo</mi></a>","P00389671",NA,NA,NA,"P00389671_01","Christenson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1555",NA,NA
"75","2015-09-15 16:20:56-03","MNHN","RECOLNAT_MNHN_P","P00389672","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb.Rodr.) Lojtnant","Granville, J.J. de",NA,"1980","10","2",NA,"Guyane française",NA,"Monts Bakra, à 2 km à l'ouest du Pic Coudreau","450","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00389672' target='other'> <mi>dwc_moreinfo</mi></a>","P00389672",NA,NA,NA,"P00389672_01","Granville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4077",NA,NA
"76","2015-09-15 16:20:04-03","MNHN","RECOLNAT_MNHN_P","P00389673","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb.Rodr.) Lojtnant","Granville, J.J. de",NA,"1980","10","1",NA,"Guyane française",NA,"Monts Bakra, versant sud à 3,5 km à l'ouest du Pic Coudreau","450","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00389673' target='other'> <mi>dwc_moreinfo</mi></a>","P00389673",NA,NA,NA,"P00389673_01","Granville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4060",NA,NA
"77","2015-09-03 19:38:29-03","MNHN","RECOLNAT_MNHN_P","P00389674","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb.Rodr.) Lojtnant","Granville, J.J. de",NA,"1972","8","26",NA,"Guyane française",NA,"Tumuc Humac, sommet de la borne frontière Guyane-Brésil, N°1. Versant S-W du rocher.","460","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00389674' target='other'> <mi>dwc_moreinfo</mi></a>","P00389674",NA,NA,NA,"P00389674_01","Christenson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1419",NA,NA
"78","2015-09-03 19:38:29-03","MNHN","RECOLNAT_MNHN_P","P00389675","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb.Rodr.) Lojtnant","Feuillet, C.",NA,"1983","12","6",NA,"Guyane française",NA,"Pic de Grand Croissant, N. de Camopi",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00389675' target='other'> <mi>dwc_moreinfo</mi></a>","P00389675",NA,NA,NA,"P00389675_01","Christenson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1191",NA,NA
"79","2015-09-03 19:38:29-03","MNHN","RECOLNAT_MNHN_P","P00389676","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb.Rodr.) Lojtnant","Granville, J.J. de",NA,"1975","7","27",NA,"Guyane française",NA,"Haut Oyapock, Mont St Marcel, sommet centre Ouest","520","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00389676' target='other'> <mi>dwc_moreinfo</mi></a>","P00389676",NA,NA,NA,"P00389676_01","Christenson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2572",NA,NA
"80","2017-05-24 15:17:38-03","MNHN","RECOLNAT_MNHN_P","P00389677","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb.Rodr.) Lojtnant","Granville, J.J. de",NA,"1972","8","14",NA,"Guyane française",NA,"Tumuc Humac, frontière Brésil-Surinam, Mitaraka Sud.","670","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00389677' target='other'> <mi>dwc_moreinfo</mi></a>","P00389677",NA,NA,NA,"P00389677_01","Lojtnant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1242",NA,NA
"81","2015-09-03 19:38:29-03","MNHN","RECOLNAT_MNHN_P","P00389678","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb.Rodr.) Lojtnant","Mori, S.A.|Boom, B.|Keller, S.|Boeke, J.",NA,"1982","9","24",NA,"Guyane française",NA,"Saül : Monts La Fumée","200","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00389678' target='other'> <mi>dwc_moreinfo</mi></a>","P00389678","-53.2","3.61667","400","P00389678_01","Christenson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14987",NA,NA
