"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount"
"45","2015-07-02 14:03:53-03","JBP","HPL","6383","S","Plantae","Rosaceae","Margyricarpus","setosus","Margyricarpus setosus",NA,"H. Lorenzi","H. Lorenzi","2005","09","09","Brasil","RS","Torres","Coletado em restingas e morros a beira-mar.","-49.7269","-29.3353",NA,NA,NA,NA,NA,NA,NA,"5626",NA,NA,NA,NA,NA,"20837","auto",NA,NA,"2005","09","09",NA,NA
"46","2019-08-27 13:32:08-03","IAP","PACA-AGP","48973","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","A. L. Bonotto","Rambo, B.","1950","10","11","Brasil","RS","Itapoã","p. Granja Neugebauer",NA,NA,NA,NA,NA,NA,"Habitat: in arenosis dumetosis Fenofase: flor e fruto","PACA048973",NA,NA,NA,NA,NA,"Magnoliophyta","Rosales",NA,NA,"Magnoliatae",NA,"1990","06","12",NA,NA
"47","2019-11-22 13:44:15-03","IAP","PACA-AGP","30203","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","A. L. Bonotto","B. Rosengurtt","1942","09",NA,"Uruguai",NA,NA,"Juan Jackson p. Soriano",NA,NA,NA,NA,NA,NA,"Comun en laderas pratenses Habitat: in campestribus saxosis Fenofase: flor","PACA030203",NA,NA,NA,NA,NA,"Magnoliophyta","Rosales",NA,NA,"Magnoliatae",NA,"1990","06","12",NA,NA
"48","2019-08-27 13:32:08-03","IAP","PACA-AGP","4216","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","A. L. Bonotto","Rambo, B.",NA,NA,NA,"Brasil","RS",NA,NA,NA,NA,NA,NA,NA,NA,"Fenofase: flor","PACA004216",NA,NA,NA,NA,NA,"Magnoliophyta","Rosales",NA,NA,"Magnoliatae",NA,"1990","06","12",NA,NA
"49","2019-08-27 13:32:08-03","IAP","PACA-AGP","44447","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","A. L. Bonotto","Rambo, B.","1949","11","12","Brasil","RS","Itapoan p. Granja Neugebauer",NA,NA,NA,NA,NA,NA,NA,"Habitat: in arenosis dumetosis Fenofase: flor e fruto","PACA044447",NA,NA,NA,NA,NA,"Magnoliophyta","Rosales",NA,NA,"Magnoliatae",NA,"1990","06","12",NA,NA
"50","2019-08-27 13:32:08-03","IAP","PACA-AGP","51346","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","A. L. Bonotto","Rambo, B.","1951","12","14","Brasil","RS","Itapoã","Leprosario.",NA,NA,NA,NA,NA,NA,"Habitat: in arenosis dumetosis Fenofase: estéril","PACA051346",NA,NA,NA,NA,NA,"Magnoliophyta","Rosales",NA,NA,"Magnoliatae",NA,"1990","06","12",NA,NA
"51","2019-08-27 13:32:08-03","IAP","PACA-AGP","56569","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","A. L. Bonotto","Rambo, B.","1955","01","09","Brasil","RS",NA,"Passo do Inferno",NA,NA,NA,NA,NA,NA,"Habitat: in saxosis graminosis Fenofase: flor","PACA056569",NA,NA,NA,NA,NA,"Magnoliophyta","Rosales",NA,NA,"Magnoliatae",NA,"1990","06","12",NA,NA
"52","2019-08-27 13:32:08-03","IAP","PACA-AGP","9134","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","A. L. Bonotto","Rambo, B.","1942","01","26","Brasil","RS","Jari p. Tupanciretan",NA,NA,NA,NA,NA,NA,NA,"Habitat: in campestribus siccis dumetosis Fenofase: estéril","PACA009134",NA,NA,NA,NA,NA,"Magnoliophyta","Rosales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"53","2019-08-27 13:32:08-03","IAP","PACA-AGP","63007","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","A. L. Bonotto","Rambo, B.","1956","03","09","Brasil","RS","Pelotas",NA,"-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"Habitat: in siccis Fenofase: flor","PACA063007",NA,NA,NA,NA,NA,"Magnoliophyta","Rosales","51462","auto","Magnoliatae",NA,"1990","06","12",NA,NA
"54","2019-08-27 13:32:08-03","IAP","PACA-AGP","94613","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","J. A. Jarenkow","J. A. Jarenkow","1990","08","26","Brasil","RS","Pelotas","Praia do Laranjal","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"HASU 5949&nf;Erva decumbente. Flores com perianto verde; anteras vinosas Habitat: Em restinga arenosa","PACA094613",NA,"1698",NA,NA,NA,"Magnoliophyta","Rosales","51462","auto","Magnoliatae",NA,"1990","08",NA,NA,NA
"55","2019-08-27 13:32:08-03","IAP","PACA-AGP","76327","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","J.A. Jarenkow","J. A. Jarenkow","1990","08","26","Brasil","RS","Pelotas","Praia do Laranjal","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"Erva decumbente, flores com perianto verde, anteras vinosas. Habitat: Em restinga arenosa","PACA076327",NA,"1698",NA,NA,NA,"Magnoliophyta","Rosales","51462","auto","Magnoliatae",NA,"1990","08",NA,NA,NA
"56","2019-08-27 13:32:08-03","IAP","PACA-AGP","1499","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","A. L. Bonotto","Rambo, B.","1932","11","15","Brasil","RS","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: in campestribus dumetosis Fenofase: flor","PACA001499",NA,NA,NA,NA,NA,"Magnoliophyta","Rosales","29946","auto","Magnoliatae",NA,"1990","06","12",NA,NA
"57","2019-08-27 13:32:08-03","IAP","PACA-AGP","44168","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","A. L. Bonotto","Rambo, B.","1949","11","02","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: in campestribus dumetosis Fenofase: flor e fruto","PACA044168",NA,NA,NA,NA,NA,"Magnoliophyta","Rosales","29946","auto","Magnoliatae",NA,"1990","06","12",NA,NA
"58","2019-08-27 13:32:08-03","IAP","PACA-AGP","44168.1","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","A. L. Bonotto","Rambo, B.","1949","11","02","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"SEM MATERIAL Habitat: in campestribus dumetosis Fenofase: flor e fruto","PACA044168-1",NA,NA,NA,NA,NA,"Magnoliophyta","Rosales","29946","auto","Magnoliatae",NA,"1990","06","12",NA,NA
"59","2019-08-27 13:32:08-03","IAP","PACA-AGP","41567","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","A. L. Bonotto","Rambo, B.","1949","05","14","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: in campestribus dumetosis","PACA041567",NA,NA,NA,NA,NA,"Magnoliophyta","Rosales","29946","auto","Magnoliatae",NA,"1990","06","12",NA,NA
"60","2019-08-27 13:32:08-03","IAP","PACA-AGP","54441","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","A. L. Bonotto","Rambo, B.","1953","11","12","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: in campestribus saxosis Fenofase: flor e fruto","PACA054441",NA,NA,NA,NA,NA,"Magnoliophyta","Rosales","29946","auto","Magnoliatae",NA,"1990","06","12",NA,NA
"61","2019-08-27 13:32:08-03","IAP","PACA-AGP","56032","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","A. L. Bonotto","Rambo, B.","1954","11","19","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: in campestribus alte graminosis Fenofase: flor","PACA056032",NA,NA,NA,NA,NA,"Magnoliophyta","Rosales","29946","auto","Magnoliatae",NA,"1990","06","12",NA,NA
"62","2019-08-27 13:32:08-03","IAP","PACA-AGP","54797","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","A. L. Bonotto","Rambo, B.","1954","02","11","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Habitat: prope litus in arenosis Fenofase: flor e fruto","PACA054797",NA,NA,NA,NA,NA,"Magnoliophyta","Rosales","20837","auto","Magnoliatae",NA,"1990","06","12",NA,NA
"63","2019-08-27 13:32:08-03","IAP","PACA-AGP","8592","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","A. L. Bonotto","Rambo, B.","1942","01","13","Brasil","RS","Bom Jesus","Rio dos Touros","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"Habitat: in campestribus saxosis Fenofase: estéril","PACA008592",NA,NA,NA,NA,NA,"Magnoliophyta","Rosales","55856","auto","Magnoliatae",NA,"1990","06","12",NA,NA
"64","2019-08-27 13:32:08-03","IAP","PACA-AGP","36403","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","A. L. Bonotto","Rambo, B.","1948","02",NA,"Brasil","RS","Cambará do Sul","p. Sao Francisco de Paula","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Habitat: in campestribus dumetosis","PACA036403",NA,NA,NA,NA,NA,"Magnoliophyta","Rosales","30776","auto","Magnoliatae",NA,"1990","06","12",NA,NA
"65","2019-08-27 13:32:08-03","IAP","PACA-AGP","38131","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","A. L. Bonotto","Rambo, B.","1948","11","20","Brasil","RS","Porto Alegre","Morro da Polícia","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: in saxosis dumetosis Fenofase: flor e fruto","PACA038131",NA,NA,NA,NA,NA,"Magnoliophyta","Rosales","29946","auto","Magnoliatae",NA,"1990","06","12",NA,NA
"66","2019-08-27 13:32:08-03","IAP","PACA-AGP","33130","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","A. L. Bonotto","Rambo, B.","1945","12","12","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: in campestribus dumetosis Fenofase: flor e fruto","PACA033130",NA,NA,NA,NA,NA,"Magnoliophyta","Rosales","29946","auto","Magnoliatae",NA,"1990","06","12",NA,NA
"67","2019-08-27 13:32:08-03","IAP","PACA-AGP","51318","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","A. L. Bonotto","Rambo, B.","1951","10","21","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: in campestribus dumetosis Fenofase: flor e fruto","PACA051318",NA,NA,NA,NA,NA,"Magnoliophyta","Rosales","29946","auto","Magnoliatae",NA,"1990","06","12",NA,NA
"68","2019-08-27 13:32:08-03","IAP","PACA-AGP","26025","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","A. L. Bonotto","Rambo, B.","1945","01",NA,"Brasil","RS","Quaraí","Fazenda do Jarau","-56.4514007568359","-30.3875007629395",NA,NA,NA,NA,"Habitat: in campestribus dumetosis Fenofase: flor","PACA026025",NA,NA,NA,NA,NA,"Magnoliophyta","Rosales","74636","auto","Magnoliatae",NA,"1990","06","12",NA,NA
"69","2019-08-27 13:32:08-03","IAP","PACA-AGP","3861","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","A. L. Bonotto","Rambo, B.","1941","01","12","Brasil","RS","Santana do Livramento","Morro do Vigia","-55.5327987670898","-30.8908004760742",NA,NA,NA,NA,"Habitat: in rupestribus dumetosis Fenofase: estéril","PACA003861",NA,NA,NA,NA,NA,"Magnoliophyta","Rosales","79795","auto","Magnoliatae",NA,"1990","06","12",NA,NA
"70","2019-08-27 13:32:08-03","IAP","PACA-AGP","56484","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","A. L. Bonotto","Rambo, B.","1955","01","19","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Habitat: in arenosis graminosis Fenofase: flor e fruto","PACA056484",NA,NA,NA,NA,NA,"Magnoliophyta","Rosales","20837","auto","Magnoliatae",NA,"1990","06","12",NA,NA
"71","2019-08-27 13:32:08-03","IAP","PACA-AGP","34597","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","A. L. Bonotto","Rambo, B.","1946","12","30","Brasil","RS","Vacaria","Faz. da Ronda","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"Habitat: in saxosis dumetosis Fenofase: flor e fruto","PACA034597",NA,NA,NA,NA,NA,"Magnoliophyta","Rosales","63451","auto","Magnoliatae",NA,"1990","06","12",NA,NA
"72","2019-08-27 13:32:08-03","IAP","PACA-AGP","46896","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","A. L. Bonotto","Rambo, B.","1950","04","17","Brasil","RS","Viamão",NA,"-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Habitat: in arenosis dumetosis Fenofase: flor e fruto","PACA046896",NA,NA,NA,NA,NA,"Magnoliophyta","Rosales","41667","auto","Magnoliatae",NA,"1990","06","12",NA,NA
"73","2019-08-27 13:32:08-03","IAP","PACA-AGP","99421","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","setosus","Margyricarpus setosus","Ruiz & Pav.","N.I. Matzembacher","Bottega kerber, K.T.","2004","12","20","Brasil","RS","Cambará do Sul","Parque Nacional dos Aparados da Serra","-50.133333","-29.033333","50°08'W","29°02'S",NA,NA,"Habitat: terrestre","PACA099421",NA,"17",NA,NA,NA,"Magnoliophyta","Rosales",NA,NA,"Magnoliatae",NA,"2005","07","02",NA,NA
"74","2019-08-27 13:32:08-03","IAP","PACA-AGP","86287","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","setosus","Margyricarpus setosus","Ruiz & Pav.","A. Sehnem","Sehnem, A.","1980","10","30","Brasil","RS","Esmeralda",NA,"-51.190299987793","-28.0536003112793",NA,NA,NA,NA,"Habitat: herba campestres rupestre","PACA086287",NA,"17095",NA,NA,NA,"Magnoliophyta","Rosales","38649","auto","Magnoliatae",NA,"1980",NA,NA,NA,NA
"75","2019-08-27 13:32:08-03","IAP","PACA-AGP","86288","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","setosus","Margyricarpus setosus","Ruiz & Pav.","A. Sehnem","Sehnem, A.","1973","01","23","Brasil","RS","Rio Grande","Molhes","-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,"Habitat: herba in campo","PACA086288",NA,"13292",NA,NA,NA,"Magnoliophyta","Rosales","82892","auto","Magnoliatae",NA,"1973",NA,NA,NA,NA
"76","2021-03-01 16:38:46-03","UNICAMP","UEC","81578","S","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Jarenkow, JA","Jarenkow, JA","1990","08","26","Brazil","Rio Grande do Sul","Pelotas","Praia do Laranjal","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"Erva decumbente em restinga arenosa. Flores com perianto verde; anteras vinosas.",NA,NA,"1698",NA,NA,NA,"Magnoliopsida",NA,"51462","auto",NA,NA,"1990","08",NA,NA,NA
"77","2019-01-17 11:26:57-02","PUCRS","MPUC","1422","S","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","A. Sehnem",NA,"1978","05","31","Brasil","RS","Vacaria",".","-50.9297222","-28.4880556","-50.9297222000","-28.4880556000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Rosales",NA,NA,"Magnoliopsida",NA,"1978","01","01","359","1"
"78","2019-01-17 11:26:57-02","PUCRS","MPUC","15629","S","Plantae","Rosaceae","Margyricarpus","setosus","Margyricarpus setosus","Ruiz & Pav.","N.I. Matzenbacher",NA,"1977","09","08","Brasil","RS","Guaíba","Mariana Pimentel","-51.3280556","-30.1011667","-51.3280556000","-30.1011667000",NA,NA,"Mato Bier",NA,NA,NA,"South America",NA,NA,NA,"Rosales",NA,NA,"Magnoliopsida",NA,"1977","01","01",NA,"1"
"79","2019-01-17 11:26:57-02","PUCRS","MPUC","15630","S","Plantae","Rosaceae","Margyricarpus","setosus","Margyricarpus setosus","Ruiz & Pav.","B.E. Irgang",NA,"1976","01","30","Brasil","RS","Bom Jesus","Serra da Rocinha","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Rosales","55856","auto","Magnoliopsida",NA,"1981","01","01",NA,"1"
"80","2019-01-17 11:26:57-02","PUCRS","MPUC","15628","S","Plantae","Rosaceae","Margyricarpus","setosus","Margyricarpus setosus","Ruiz & Pav.","N.I. Matzenbacher",NA,"1983","08","04","Brasil","RS","Viamão","Km 35","-51.0155556","-30.2766667","-51.0155556000","-30.2766667000",NA,NA,"Estrada entre Viamão e Cidreira Km 35 lado esquerdo",NA,NA,NA,"South America",NA,NA,NA,"Rosales",NA,NA,"Magnoliopsida",NA,"1983","01","01",NA,"2"
"81","2019-01-17 11:26:57-02","PUCRS","MPUC","10484","S","Plantae","Rosaceae","Margyricarpus","setosus","Margyricarpus setosus","Ruiz & Pav.","N.I. Matzenbacher",NA,"1990","01","17","Brasil","RS","Capão da Canoa",".","-50.0094444","-29.7458333","-50.0094444000","-29.7458333000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Rosales",NA,NA,"Magnoliopsida",NA,"1995","01","01",NA,"1"
"82","2021-03-16 17:54:51-03","UCS","HUCS","13137","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) O. Ktze","Jarenkow, J.A.","Jarenkow, J.A.","1990","08","26","Brasil","Rio Grande do Sul","Pelotas","Praia do Laranjal","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"Herbário PEL 12019; erva decumbente em restinga arenosa",NA,NA,"1698",NA,NA,NA,"Angiospermae","Rosales","51462","auto",NA,NA,"1990","08",NA,NA,NA
"83","2021-03-16 17:54:51-03","UCS","HUCS","2618","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","setosus","Margyricarpus setosus","R. et P.","Sehnem, A.","Sehnem, A.","1980","10","30","Brasil","Rio Grande do Sul","Esmeralda","herba super campestres rupestres","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,"Coleção Sehnem 17095",NA,NA,"s.n.",NA,NA,NA,"Angiospermae","Rosales","38649","auto",NA,NA,"1980",NA,NA,NA,NA
"84","2020-12-07 11:51:18-03","UFSM","SMDB","4464","S","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Alvarez, A.F.","Alvarez, A.F.; et al.","1991","11","15","Brasil","Rio Grande do Sul","Santana do Livramento",NA,"-55.5327987670898","-30.8908004760742",NA,NA,NA,NA,NA,"SMDB004464",NA,"s.n.",NA,NA,NA,NA,NA,"79795","auto",NA,NA,"1991","11","20",NA,NA
"85","2020-12-21 16:42:44-03","MBM","MBM","251429","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Hatschbach, G.","Ziller, S.R.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","Capela Nossa Senhora das Pedras, Fazenda das Almas","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Arbustiva do topo da escarpa de São Luís do Purunã. estepe Gramíneo-Lenhosa","MBM251429","MBM251429","1897","Southern America",NA,NA,NA,NA,"46557","auto",NA,NA,"2000",NA,NA,NA,NA
"86","2020-12-21 16:42:44-03","MBM","MBM","189815","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Jarenkow, J.A.","Jarenkow, J.A.",NA,NA,NA,"Brazil","Rio Grande do Sul","Pelotas","Praia do Laranjal","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"Erva decumbente em restinga arenosa. Flores com perinato verde; anteras vinosas","MBM189815","MBM189815","1698","Southern America",NA,NA,NA,NA,"51462","auto",NA,NA,"1990","08",NA,NA,NA
"87","2020-12-21 16:42:44-03","MBM","MBM","212633","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Jarenkow, J.A.","Jarenkow, J.A.; Sobral, M.; Sobral, M.",NA,NA,NA,"Brazil","Santa Catarina","Lages","Rod. BR-116 ca 15 km em direção à Vacaria","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"Erva com xilopódio em campo submetido a queimada periódicas. Flores pequenas, axilares, verdes.","MBM212633","MBM212633","3092","Southern America",NA,NA,NA,NA,"70701","auto",NA,NA,"1996","06",NA,NA,NA
"88","2020-12-21 16:42:44-03","MBM","MBM","76331","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Hatschbach, G.","Hatschbach, G.",NA,NA,NA,"Brazil","Santa Catarina","Laguna","Cigana","-48.7807998657227","-28.4825000762939",NA,NA,"3","5","Frutos alvos. Encosta de dunas.","MBM076331","MBM076331","44898","Southern America",NA,NA,NA,NA,"21199","auto",NA,NA,"1982",NA,NA,NA,NA
"89","2020-12-21 16:42:44-03","MBM","MBM","305302","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Hatschbach, G.","Hatschbach, G.; Barboza, E.; Costa, E.F.; Barboza, E.; Costa, E.F.","2005","03","14","Brazil","Santa Catarina","Laguna","Praia do Mar Grosso","-48.7807998657227","-28.4825000762939",NA,NA,"2","5","Fruto alvo. das dunas","MBM305302","MBM305302","79147","Southern America",NA,NA,NA,NA,"21199","auto",NA,NA,"2005",NA,NA,NA,NA
"90","2020-12-21 16:42:44-03","MBM","MBM","195827","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Hatschbach, G.","Hatschbach, G.; Hatschbach, M.; Ribas, O.S.; Hatschbach, M.; Ribas, O.S.",NA,NA,NA,"Brazil","Santa Catarina","Urubici","Morro da Igreja","-49.5917015075684","-28.0149993896484",NA,NA,"1800","1800","Prostrada, frutos rosados. Orla da matinha nebular","MBM195827","MBM195827","61672","Southern America",NA,NA,NA,NA,"30102","auto",NA,NA,"1996",NA,NA,NA,NA
"91","2020-12-21 16:42:44-03","MBM","MBM","255460","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Hatschbach, G.","Hatschbach, G.; Cervi, A.C.; Barboza, E.; Cervi, A.C.; Barboza, E.",NA,NA,NA,"Brazil","Santa Catarina","Urubici","Rod. SC-430, 10km de Vaca Gorda","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"Frutos alvos. CAmpo limpo, solo rochoso","MBM255460","MBM255460","71594","Southern America",NA,NA,NA,NA,"30102","auto",NA,NA,"2001",NA,NA,NA,NA
